vain solicited assistance 46
very different polarities 95
very different politicians 49
very different populations 1498
very different portrayals 91
very different postulates 61
very different predictions 1010
very different preference 73
very different prejudices 49
very different preparation 176
very different presidents 180
very different pretensions 145
very different prevalence 85
very different principles 8141
very different privileges 103
very different procedural 72
very different procedures 1060
very different productions 224
very different productive 88
very different professions 312
very different prognostic 100
very different projections 111
very different propagation 52
very different propensity 51
very different properties 8991
very different proportions 7359
very different proposition 7433
very different provenance 164
very different psychiatric 67
very different psychology 213
very different publication 132
very different punishment 113
very different quantities 4435
very different readerships 101
very different realizations 53
very different receptacle 42
very different recognition 105
very different recompense 63
very different references 44
very different reflections 298
very different refractive 481
very different regulations 249
very different regulatory 497
very different repertoire 59
very different republican 97
very different reputations 140
very different residential 92
very different resistance 193
very different resolutions 166
very different resonances 132
very different respective 98
very different revolutions 74
very different rheological 109
very different rhetorical 332
very different sacrifices 49
very different scientific 541
very different sculptural 44
very different sentiments 4573
very different settlement 297
very different signatures 44
very different silhouette 115
very different situational 105
very different solubility 191
very different specialized 41
very different specialties 51
very different spectacles 140
very different speculation 104
very different standpoint 1498
very different statements 736
very different statistics 115
very different stereotypes 60
very different strategies 3635
very different structural 1259
very different structures 3738
very different subjective 325
very different subsequent 85
very different substances 1437
very different substrates 122
very different suggestions 171
very different superficial 62
very different supposition 59
very different surroundings 1479
very different systematic 126
very different techniques 2063
very different technology 375
very different temptations 115
very different tendencies 1098
very different termination 576
very different territorial 55
very different therapeutic 695
very different thicknesses 199
very different timescales 284
very different timetables 71
very different tolerances 61
very different tonalities 42
very different topography 261
very different topologies 60
very different toxicities 45
very different traditional 173
very different trajectory 1509
very different transaction 162
very different translation 183
very different unconscious 57
very different undertakings 113
very different university 98
very different utterances 75
very different variability 44
very different velocities 1083
very different vibrational 42
very different viewpoints 1454
very different vocabulary 350
very different volatility 53
very different workplaces 45
very different worldviews 540
very different yardsticks 65
very difficult absolutely 42
very difficult accurately 215
very difficult activities 46
very difficult adequately 66
very difficult adjustment 635
very difficult analytical 153
very difficult application 181
very difficult approaches 72
very difficult arrangement 73
very difficult assessment 68
very difficult assignment 1125
very difficult assumptions 41
very difficult atmosphere 76
very difficult attainment 347
very difficult background 107
very difficult calculation 198
very difficult characters 48
very difficult childhoods 67
very difficult clinically 109
very difficult combination 230
very difficult competition 73
very difficult completely 65
very difficult composition 100
very difficult compromise 57
very difficult computation 46
very difficult conceptual 154
very difficult deliveries 61
very difficult department 108
very difficult diplomatic 113
very difficult discipline 116
very difficult discussions 126
very difficult distinction 345
very difficult distinguishing 42
very difficult educational 56
very difficult emotionally 203
very difficult employment 51
very difficult enterprise 844
very difficult everywhere 40
very difficult examination 652
very difficult experience 1241
very difficult experiment 458
very difficult explanation 291
very difficult financially 134
very difficult historical 137
very difficult impossible 88
very difficult individual 124
very difficult information 140
very difficult instrument 337
very difficult integration 50
very difficult management 287
very difficult manuscript 169
very difficult mathematics 114
very difficult measurement 236
very difficult mechanical 85
very difficult negotiations 736
very difficult objectives 42
very difficult observation 70
very difficult phenomenon 187
very difficult philosophy 65
very difficult physically 87
very difficult procedures 45
very difficult proposition 2033
very difficult renunciation 61
very difficult respiration 107
very difficult scientific 147
very difficult separations 90
very difficult solubility 81
very difficult speculation 49
very difficult structural 61
very difficult techniques 61
very difficult technology 70
very difficult therapeutic 182
very difficult topography 107
very difficult transaction 65
very difficult transitions 60
very difficult translation 44
very difficult undertakings 77
very difficult vocabulary 45
very dignified adventures 49
very dignified deportment 67
very dignified individual 46
very dispersed settlement 92
very disquieting experience 45
very disquieting information 51
very distressing experience 354
very distressing occurrence 67
very disturbed background 51
very disturbed emotionally 129
very disturbed individual 277
very divergent approaches 113
very divergent conceptions 49
very divergent conclusions 104
very divergent tendencies 71
very divergent viewpoints 41
very eccentric characters 76
very eccentric elliptical 72
very eccentric individual 254
very educative experience 57
very effective ambassador 42
very effective analgesics 52
very effective analytical 49
very effective antibiotics 45
very effective antioxidant 395
very effective antiseptic 286
very effective application 251
very effective approaches 104
very effective arrangement 371
very effective assessment 45
very effective assistance 346
very effective background 204
very effective camouflage 198
very effective campaigner 85
very effective censorship 47
very effective clinically 72
very effective combination 777
very effective comparison 57
very effective competition 144
very effective competitor 82
very effective composition 125
very effective compromise 51
very effective constraint 57
very effective cooperation 116
very effective corrective 89
very effective decorations 49
very effective decorative 115
very effective description 182
very effective deterrents 94
very effective discipline 126
very effective distraction 45
very effective educational 231
very effective electrical 53
very effective employment 66
very effective experiment 91
very effective fertilizer 63
very effective generators 50
very effective government 97
very effective greenhouse 123
very effective ideological 44
very effective impediment 83
very effective implements 53
very effective incentives 44
very effective individual 42
very effective inducement 62
very effective information 114
very effective inhibitors 379
very effective institution 97
very effective instruction 48
very effective instrument 2291
very effective integration 42
very effective investment 42
very effective laboratory 110
very effective legislation 46
very effective lubrication 58
very effective management 277
very effective measurement 44
very effective mechanical 95
very effective mechanisms 261
very effective medications 154
very effective methodology 82
very effective militarily 45
very effective motivators 69
very effective nonetheless 60
very effective painkiller 52
very effective persuasive 52
very effective predictors 77
very effective preparation 115
very effective preventive 494
very effective procedures 97
very effective promotional 91
very effective propaganda 733
very effective protective 213
very effective punishment 136
very effective regulatory 52
very effective resistance 413
very effective rhetorical 156
very effective stabilizer 55
very effective strategies 295
very effective structural 61
very effective substitute 907
very effective supervision 72
very effective supplement 152
very effective suppression 62
very effective techniques 515
very effective technology 115
very effective theatrically 47
very effective therapeutic 315
very effective utilization 69
very effective ventilation 75
very effectual application 42
very effectual assistance 170
very effectual instrument 58
very effectual preventive 107
very effectual resistance 119
very effectual substitute 40
very efficient antiseptic 222
very efficient application 155
very efficient arrangement 325
very efficient assistance 330
very efficient assistants 57
very efficient auxiliaries 116
very efficient bureaucracy 71
very efficient collectors 62
very efficient combination 144
very efficient compression 114
very efficient computation 113
very efficient converters 111
very efficient cooperation 53
very efficient department 89
very efficient description 56
very efficient educational 66
very efficient electrical 84
very efficient electronic 50
very efficient fertilizer 52
very efficient government 336
very efficient greenhouse 131
very efficient information 112
very efficient inhibitors 64
very efficient institution 62
very efficient instrument 868
very efficient insulators 45
very efficient magistrate 51
very efficient management 329
very efficient mechanical 110
very efficient mechanisms 266
very efficient preparation 115
very efficient preventive 49
very efficient procedures 78
very efficient propaganda 78
very efficient protective 128
very efficient reflectors 73
very efficient secretarial 40
very efficient separations 120
very efficient structural 94
very efficient structures 101
very efficient substitute 829
very efficient supervision 48
very efficient techniques 160
very efficient technology 70
very efficient therapeutic 52
very efficient utilization 223
very efficient ventilation 74
very elaborate analytical 55
very elaborate arrangement 174
very elaborate calculation 135
very elaborate ceremonies 206
very elaborate commentary 155
very elaborate comparison 88
very elaborate composition 256
very elaborate decorations 105
very elaborate description 803
very elaborate discussions 90
very elaborate electronic 40
very elaborate examination 276
very elaborate experiment 136
very elaborate explanation 156
very elaborate facilities 55
very elaborate geometrical 42
very elaborate headdresses 66
very elaborate historical 40
very elaborate instrument 64
very elaborate legislation 48
very elaborate mechanical 74
very elaborate mechanisms 61
very elaborate memorandum 43
very elaborate precautions 333
very elaborate preparation 149
very elaborate procedures 132
very elaborate productions 54
very elaborate regulations 76
very elaborate scientific 47
very elaborate statistics 100
very elaborate structures 294
very elaborate techniques 132
very elegantly ornamented 298
very encouraging experience 157
very encouraging indications 65
very encouraging information 126
very encouraging precedents 42
very energetic contraction 48
very energetic disposition 89
very energetic government 1387
very energetic individual 129
very energetic resistance 48
very enjoyable experience 1159
very equitable arrangement 107
very equitable principles 44
very equivocal compliment 121
very estimable characters 54
very evidently determined 53
very excellent application 158
very excellent arrangement 364
very excellent characters 59
very excellent combination 53
very excellent commentary 54
very excellent composition 70
very excellent description 430
very excellent discourses 86
very excellent educational 41
very excellent historical 46
very excellent individual 52
very excellent information 71
very excellent institution 151
very excellent instrument 409
very excellent management 65
very excellent observation 55
very excellent photograph 50
very excellent preparation 162
very excellent principles 44
very excellent publication 124
very excellent regulations 69
very excellent substitute 463
very excellent suggestions 87
very excellent translation 199
very excitable disposition 64
very exclusive fraternity 73
very exclusive institution 46
very exclusive membership 49
very exclusive residential 86
very exclusive restaurant 220
very exemplary punishment 98
very existence constantly 52
very existence constitute 54
very existence emphasizes 40
very existence encouraged 61
very existence encourages 92
very existence guaranteed 45
very existence highlights 91
very existence implicitly 49
very existence impossible 58
very existence jeopardized 61
very existence proclaimed 43
very existence represents 212
very existence stimulated 45
very existence symbolized 158
very existence undermined 94
very existence undermines 61
very expensive acquisition 44
very expensive activities 59
very expensive alterations 43
very expensive apartments 108
very expensive arrangement 118
very expensive assistance 57
very expensive automobile 135
very expensive chocolates 55
very expensive commitment 45
very expensive compliment 50
very expensive components 93
very expensive conveyance 69
very expensive department 53
very expensive description 50
very expensive electronic 130
very expensive enterprise 240
very expensive experience 99
very expensive experiment 281
very expensive facilities 224
very expensive government 287
very expensive implements 64
very expensive individual 42
very expensive information 45
very expensive institution 153
very expensive instrument 688
very expensive investment 290
very expensive laboratory 221
very expensive mechanical 62
very expensive medications 49
very expensive preparation 48
very expensive procedures 175
very expensive productions 44
very expensive properties 76
very expensive proposition 2934
very expensive residential 77
very expensive restaurant 1051
very expensive sacrifices 48
very expensive scientific 72
very expensive structures 99
very expensive substitute 102
very expensive techniques 78
very expensive technology 298
very expensive undertakings 129
very extensive acceptance 70
very extensive activities 90
very extensive advantages 182
very extensive alterations 591
very extensive amendments 45
very extensive application 1957
very extensive assemblage 57
very extensive assistance 61
very extensive assortment 239
very extensive atmosphere 223
very extensive background 85
very extensive circulation 2218
very extensive collateral 41
very extensive collections 613
very extensive collieries 66
very extensive combination 147
very extensive commentary 164
very extensive comparison 65
very extensive compilation 101
very extensive concessions 181
very extensive confidence 58
very extensive connections 172
very extensive conspiracy 217
very extensive consumption 123
very extensive cultivation 249
very extensive department 108
very extensive description 192
very extensive destruction 437
very extensive discussions 156
very extensive educational 120
very extensive employment 289
very extensive examination 341
very extensive excavations 379
very extensive experience 1789
very extensive experiment 85
very extensive exploration 71
very extensive facilities 115
very extensive foundations 46
very extensive government 376
very extensive hemorrhage 43
very extensive historical 129
very extensive horizontal 101
very extensive immigration 44
very extensive importation 42
very extensive information 779
very extensive institution 71
very extensive instruction 64
very extensive investment 51
very extensive laboratory 49
very extensive limitations 64
very extensive literature 5102
very extensive membership 54
very extensive mercantile 264
very extensive observation 561
very extensive occurrence 132
very extensive plantations 368
very extensive popularity 193
very extensive possessions 560
very extensive preparation 87
very extensive pretensions 92
very extensive prevalence 246
very extensive privileges 652
very extensive procedures 45
very extensive propaganda 57
very extensive properties 125
very extensive proportions 192
very extensive proprietor 50
very extensive publication 45
very extensive references 108
very extensive repertoire 156
very extensive restoration 59
very extensive scientific 156
very extensive settlement 173
very extensive statistics 75
very extensive structural 79
very extensive structures 57
very extensive superficial 54
very extensive suppuration 61
very extensive territorial 61
very extensive ulcerations 50
very extensive usefulness 82
very extensive vocabulary 300
very extensive warehouses 98
very exuberant imagination 53
very faithfully discharged 54
very faithfully represents 81
very faithfully reproduced 251
very faithfully translated 63
very fallacious conclusions 53
very familiarly acquainted 294
very familiarly conversant 50
very fantastic combination 61
very fantastic imagination 208
very fascinating background 43
very fascinating experience 87
very fascinating phenomenon 52
very fastidious conscience 62
very favorable acceptance 53
very favorable appearances 52
very favorable arrangement 156
very favorable assessment 100
very favorable assumptions 93
very favorable atmosphere 124
very favorable combination 125
very favorable comparison 310
very favorable conclusions 48
very favorable criticisms 44
very favorable description 108
very favorable disposition 75
very favorable employment 179
very favorable evaluations 99
very favorable experience 169
very favorable impressions 419
very favorable indications 77
very favorable information 72
very favorable investment 108
very favorable localities 60
very favorable mechanical 44
very favorable prognostic 137
very favorable properties 119
very favorable recognition 40
very favorable sentiments 119
very favorable settlement 157
very favorable statements 47
very favorable therapeutic 74
very favorably considered 126
very favorably influenced 272
very flourishing institution 250
very flourishing settlement 180
very flourishing university 73
very formative experience 89
very fortunate arrangement 112
very fortunate combination 135
very fortunate conjecture 66
very fortunate experience 110
very fortunate individual 271
very fortunate occurrence 533
very fortunate speculation 181
very foundation principles 355
very frightening experience 1738
very frivolous ostentation 133
very frivolous provocation 61
very frivolous temptations 72
very frustrating experience 1450
very gallantly maintained 101
very generally acceptable 157
very generally accessible 74
very generally accredited 125
very generally acquainted 152
very generally acquiesced 226
very generally applicable 671
very generally appreciated 380
very generally attributed 868
very generally celebrated 194
very generally circulated 532
very generally complained 175
very generally confounded 353
very generally considered 1855
very generally convenient 57
very generally criticized 46
very generally cultivated 2474
very generally designated 108
very generally determined 137
very generally disappeared 107
very generally encouraged 88
very generally formulated 132
very generally identified 110
very generally instructed 45
very generally interested 43
very generally introduced 799
very generally maintained 357
very generally manifested 161
very generally observable 80
very generally ornamented 49
very generally overlooked 992
very generally patronized 78
very generally prescribed 131
very generally prohibited 79
very generally pronounced 100
very generally propagated 180
very generally recognized 5677
very generally remembered 50
very generally restricted 92
very generally sacrificed 54
very generally subscribed 105
very generally successful 315
very generally superseded 345
very generally supplanted 55
very generally suppressed 45
very generally sympathized 43
very generally terminates 79
very generally understand 63
very generally understood 4349
very genuinely interested 59
very gloomiest atmosphere 58
very gradually approached 99
very gradually attenuated 177
very gradually decomposed 42
very gradually diminished 120
very gradually diminishes 47
very gradually disappeared 55
very gradually introduced 245
very gradually recognized 42
very gradually superseded 41
very gradually supplanted 63
very hackneyed conscience 40
very harmfully inaccurate 45
very harmonious atmosphere 46
very harmonious combination 102
very harmonious proportions 62
very hazardous conjecture 91
very hazardous enterprise 626
very hazardous experiment 608
very hazardous industries 42
very hazardous occupations 109
very hazardous speculation 92
very hazardous substances 98
very hazardous supposition 53
very heartwarming experience 42
very heterodox proposition 52
very honorable distinction 79
very illogical application 43
very illogical principles 116
very imperfect application 69
very imperfect appreciation 253
very imperfect arrangement 70
very imperfect characters 64
very imperfect comparison 62
very imperfect competition 81
very imperfect conceptions 294
very imperfect conductors 266
very imperfect conformity 43
very imperfect correlation 48
very imperfect cultivation 210
very imperfect description 683
very imperfect discipline 62
very imperfect embodiment 57
very imperfect enumeration 95
very imperfect equivalent 40
very imperfect examination 147
very imperfect experiment 93
very imperfect explanation 63
very imperfect expressions 40
very imperfect indicators 64
very imperfect information 1604
very imperfect institution 91
very imperfect instruction 63
very imperfect instrument 2573
very imperfect integration 62
very imperfect legislation 46
very imperfect manuscript 53
very imperfect observation 87
very imperfect palliatives 49
very imperfect preparation 125
very imperfect productions 58
very imperfect proportions 41
very imperfect publication 41
very imperfect recognition 169
very imperfect statements 51
very imperfect statistics 99
very imperfect substitute 1051
very imperfect transcript 103
very imperfect translation 217
very imperfect ventilation 60
very important acquisition 779
very important activities 736
very important adjustment 210
very important advantages 4069
very important affirmation 56
very important agreements 170
very important alterations 917
very important amendments 343
very important analytical 363
very important anatomical 198
very important antecedent 108
very important antioxidant 212
very important application 3942
very important approaches 56
very important arrangement 243
very important assemblage 40
very important assessment 120
very important assignment 959
very important assistance 769
very important associations 74
very important assumptions 522
very important attachment 87
very important attainment 52
very important attractions 58
very important attributes 477
very important authorities 70
very important auxiliaries 102
very important background 334
very important biochemical 113
very important boundaries 42
very important breakthrough 333
very important calculation 78
very important capability 309
very important categories 259
very important celebration 89
very important ceremonies 168
very important characters 535
very important clinically 969
very important collateral 228
very important collections 385
very important collective 197
very important combination 104
very important commentary 160
very important commissions 196
very important commitment 189
very important committees 444
very important comparison 139
very important competition 78
very important competitor 72
very important compilation 51
very important complement 230
very important complicating 93
very important components 2033
very important composition 62
very important conceptual 348
very important concessions 869
very important conclusions 3010
very important conference 1220
very important confessions 71
very important confidence 42
very important connections 407
very important constraint 1103
very important contextual 117
very important continuous 70
very important contributing 1015
very important conventions 64
very important coordinating 108
very important corporation 60
very important corrections 162
very important corrective 234
very important correlation 163
very important criticisms 86
very important crossroads 112
very important culturally 67
very important declaration 480
very important decorative 61
very important deficiency 151
very important definitions 100
very important democratic 99
very important department 2009
very important departures 67
very important dependence 52
very important derivative 109
very important description 271
very important destination 71
very important determiner 209
very important difference 19014
very important difficulty 406
very important diplomatic 443
very important directives 44
very important discipline 242
very important disclosure 117
very important discussions 421
very important dispatches 164
very important disposition 46
very important distinction 12674
very important distinguishing 320
very important distributing 106
very important divergence 70
very important ecological 398
very important economical 119
very important educational 1303
very important electrical 168
very important electronic 91
very important elementary 73
very important emotionally 67
very important employment 238
very important enactments 63
very important engagements 157
very important enterprise 472
very important etiological 118
very important everywhere 80
very important examination 466
very important excavations 132
very important exhibitions 48
very important existential 49
very important expectation 52
very important expeditions 73
very important experience 1272
very important experiment 1161
very important explanation 325
very important exploration 76
very important expressions 79
very important facilities 116
very important fertilizer 105
very important financially 65
very important formulation 77
very important fortresses 78
very important foundations 105
very important friendship 162
very important functionary 629
very important geometrical 71
very important government 1395
very important groundwork 56
very important guidelines 229
very important historical 2569
very important homeostatic 53
very important ideological 244
very important immediately 41
very important impediment 49
very important implication 1738
very important incentives 41
very important incidental 72
very important indications 480
very important indicators 501
very important indigenous 45
very important individual 1492
very important inducement 55
very important industries 584
very important inequality 365
very important inferences 196
very important influences 1149
very important information 11788
very important initiatives 112
very important innovations 342
very important inscription 198
very important inspiration 41
very important institution 2190
very important instruction 413
very important instrument 4333
very important interaction 245
very important interviews 63
very important investment 306
very important journalist 52
very important laboratory 111
very important legislation 531
very important limitations 761
very important literature 147
very important magistrate 51
very important management 474
very important manuscript 262
very important measurement 408
very important mechanical 311
very important mechanisms 207
very important memorandum 130
very important mercantile 109
very important methodology 54
very important milestones 114
very important militarily 107
very important monographs 64
very important motivations 47
very important motivators 60
very important negotiations 328
very important newspapers 57
very important nonetheless 181
very important nutritional 132
very important objectives 491
very important obligations 171
very important observation 10243
very important occupations 84
very important occurrence 309
very important operational 212
very important orientation 57
very important paragraphs 72
very important parameters 1070
very important particular 4600
very important passageway 45
very important peculiarity 374
very important percentage 189
very important perceptual 58
very important personages 1147
very important personally 69
very important phenomenon 3105
very important philosophy 93
very important photograph 42
very important physically 62
very important physiologic 83
very important pilgrimage 101
very important politicians 52
very important possessions 65
very important postscript 59
very important precautions 85
very important precedents 103
very important precursors 60
very important predictions 63
very important predictors 142
very important predisposing 471
very important preparation 288
very important preventive 378
very important principles 2274
very important privileges 512
very important procedural 172
very important procedures 110
very important productions 41
very important productive 68
very important prognostic 608
very important promotional 66
very important propaganda 74
very important properties 1769
very important proportions 160
very important proposition 1060
very important protective 329
very important publication 527
very important quantities 249
very important reciprocal 45
very important recognition 145
very important recreational 68
very important references 148
very important refinement 77
very important reflections 284
very important regardless 74
very important regulations 254
very important regulators 55
very important regulatory 276
very important requisites 106
very important reservation 469
very important reservoirs 42
very important resistance 40
very important resolutions 400
very important restriction 673
very important revelations 150
very important revolutions 53
very important rhetorical 91
very important safeguards 94
very important scientific 1233
very important scientists 51
