wad it 69 war be 80
was in 609 was or 88
was to 512 was in 411
was to 47 was in 55
was in 182 was at 40
was in 861 was to 437
was of 45 was by 78
was in 73 was in 265
was to 350 was in 44
was of 307 was of 60
was of 387 was in 53
was in 117 was to 114
was in 40 was of 78
was at 126 was of 190
was in 43 was in 559
was on 42 was to 84
was the 47 was it 318
was the 45 was it 641
was my 46 was the 373
was it 79 was it 330
was the 42 was in 111
was it 773 was my 152
was the 596 was it 63
was the 43 was it 64
was the 51 was it 130
was my 57 was the 498
was the 99 was it 41
was the 78 was to 42
was the 73 was the 49
was it 44 was it 41
was in 119 was in 128
was to 81 was of 670
was as 145 was at 147
was by 269 was in 1555
was so 69 was to 1903
was by 203 was he 43
was it 61 was the 88
was at 53 was by 873
was in 203 was do 45
was as 1169 was in 64
was an 50 was king 64
was to 40 was to 128
was to 478 was it 59
was to 52 was as 61
was on 85 was as 41
was to 163 was or 50
was ye 116 way of 64
way of 46 way the 50
way of 60 way of 102
way to 49 way to 45
way he 47 weak the 48
weak to 47 wear so 88
wear in 41 wet the 69
wet it 60 who as 83
who the 43 who the 339
who the 46 who of 88
who in 60 who the 51
who the 56 who the 277
who he 118 who by 79
who to 87 who on 92
who the 860 who the 280
who us 173 who the 43
who it 63 who the 501
who me 57 who the 424
who the 51 who to 55
who in 105 who of 52
who or 73 who at 69
who in 1514 who on 50
who the 75 who the 51
who of 70 who me 99
who my 59 who the 57
who the 50 who the 83
who the 110 who on 75
who my 45 who the 44
who the 163 who the 97
who the 57 who the 44
who the 91 who the 65
who of 57 who to 54
who up 104 who the 214
who to 1938 who the 63
who up 134 who to 54
who an 49 who the 76
who the 53 who it 53
who the 140 who it 55
who me 58 who so 40
who the 89 who to 86
who up 248 who us 104
who up 116 who the 46
who in 126 who on 41
who to 64 who to 89
who the 52 who to 41
who an 147 who the 103
who an 95 who it 64
who on 143 who the 1113
who to 45 who up 238
who it 69 who the 144
who to 139 who at 66
who as 115 who the 64
who the 76 who in 70
who it 140 who the 125
who me 326 who the 53
who us 80 who the 67
who it 51 who the 108
who an 124 who at 118
who by 48 who in 5650
who on 663 who me 90
who the 103 who to 42
who me 106 who the 80
who to 42 who on 68
who by 244 who up 40
who an 65 who it 60
who so 48 who the 120
who to 442 who the 89
who the 141 who to 79
who at 163 who of 1643
who to 46 who in 93
who to 213 who as 566
who in 100 who to 223
who to 74 who in 64
who of 270 who of 60
who by 121 who in 96
who of 52 who in 56
who or 46 who in 81
who in 51 who the 57
who of 187 who the 65
who to 641 who as 48
who as 90 who of 53
who it 50 who the 897
who to 44 who to 899
who to 213 who to 66
who to 59 who of 61
who the 239 who the 190
who to 49 who in 61
who of 477 who the 64
who my 92 who the 1783
who the 118 who the 174
who me 95 who of 93
who to 65 who by 98
who in 49 who to 61
who me 40 who to 42
who to 64 who the 64
who the 143 who the 118
who me 46 who it 45
who my 287 who the 471
who of 300 who in 88
who to 74 who the 104
who in 48 who me 170
who us 44 who me 408
who us 107 who the 46
who to 138 who up 41
who to 62 who up 77
who it 67 who the 308
who to 95 who of 47
who or 81 who to 275
who in 96 who of 131
who or 47 who to 202
who to 204 who of 504
who in 86 who in 116
who in 85 who in 99
who on 44 who to 242
who me 150 who the 124
who the 69 who at 55
who in 61 who of 55
who to 89 who to 56
who the 84 who of 61
who my 89 who the 281
who the 118 who in 155
who in 42 who in 90
who to 57 who of 68
who the 44 who the 54
who in 59 who the 75
who to 49 who the 54
who it 70 who the 75
who by 114 who in 127
who the 194 who in 100
who me 166 who my 54
who the 225 who of 63
who up 161 who in 46
who the 300 who in 49
who of 46 who as 51
who in 160 who is 58
who or 319 who to 61
who to 60 who in 52
who it 72 who the 159
who of 44 who in 65
who to 86 who the 83
who of 46 who it 93
who the 279 who the 65
who the 108 who it 767
who the 1430 who to 98
who or 77 who to 103
who of 85 who of 181
who of 229 who to 76
who in 42 who me 56
who my 43 who the 291
who it 46 who the 434
who the 42 who to 65
who the 130 who the 41
who the 1258 who the 175
who on 56 who the 41
who in 94 who it 51
who the 192 who the 43
who on 89 who the 80
who the 42 who it 66
who the 640 who to 41
who he 53 who it 200
who the 2419 who it 590
who me 44 who my 41
who the 2907 who the 363
who it 392 who the 2142
who as 88 who it 504
who the 2418 who on 361
who on 163 who the 78
who the 40 who the 59
who the 247 who the 41
who the 57 who the 195
who the 83 who the 145
who to 46 who to 42
who to 44 who in 61
who to 183 who to 56
who the 78 who to 65
who the 42 who in 46
who be 153 who to 55
who the 48 who of 63
who to 42 who to 40
who to 71 who of 350
who the 42 who the 47
who of 119 who to 166
who of 51 who to 120
who in 96 who in 85
who in 71 who the 48
who the 266 who it 44
who to 69 who to 53
who by 56 who of 82
who of 130 who as 1084
who to 78 who of 44
who in 60 who in 51
who in 53 who the 46
who to 46 who in 85
who the 157 who the 69
who at 108 who in 134
who in 103 who to 103
who in 105 who the 65
who to 55 who to 156
who the 166 who the 143
who in 43 who the 121
who the 143 who in 59
who in 41 who to 200
who in 210 who of 51
who or 252 who as 58
who me 80 who be 50
who the 72 who the 54
who the 172 who in 53
who in 43 who to 95
who up 109 who to 81
who of 407 who by 66
who on 91 who to 113
who up 61 who of 44
who in 91 who the 164
who it 47 who up 248
who the 51 who as 129
who in 71 who to 394
who to 58 who up 51
who at 41 who the 44
who to 61 who at 133
who in 256 who on 46
who to 42 who as 108
who in 183 who of 55
who in 66 who of 67
who of 93 who of 150
who the 217 who by 58
who at 43 who in 62
who to 42 who the 280
who as 154 who at 124
who in 681 who on 270
who the 45 who to 61
who the 106 who to 46
who of 65 who to 57
who at 42 who in 60
who to 207 who to 94
who to 100 who in 52
who to 142 who to 62
who of 41 who to 219
who to 116 who of 159
who of 101 who the 85
who to 63 who to 173
who to 1662 who to 53
who the 732 who to 82
who of 51 who by 89
who of 48 who of 227
who as 138 who of 74
who in 92 who to 50
who as 81 who in 75
who to 104 who the 95
who in 177 who the 137
who the 284 who the 71
who in 239 who the 46
who it 47 who in 68
who the 95 who of 42
who in 55 who to 61
who of 54 who in 49
who the 43 who be 63
who on 42 who of 103
who my 44 who the 58
who the 153 who as 66
who my 53 who the 692
who to 69 who of 499
who to 149 who of 63
who to 46 who by 444
who to 97 who by 40
who the 274 who to 127
who the 62 who in 76
who the 72 who to 92
who the 48 who the 278
who on 63 who to 110
who the 52 who the 49
who the 84 who by 48
who the 753 who of 132
who in 58 who to 46
who by 45 who to 49
who the 45 who of 53
who the 228 who the 87
who to 48 who to 44
who by 219 who of 134
who to 44 who of 256
who to 280 who of 576
who the 75 who in 45
who on 80 who the 50
who the 120 who the 52
who of 50 who in 109
who to 81 who by 363
who in 65 who the 72
who to 56 who the 50
who on 246 who to 43
who in 68 who to 41
who the 165 who the 45
who the 1449 who the 46
who us 44 who to 60
who the 44 who in 52
who the 185 who by 46
who the 175 who the 117
who the 70 who the 47
who the 79 who it 49
who the 171 who the 58
who to 166 who of 81
who to 47 who by 44
who the 85 who the 279
who by 47 who by 97
who in 247 who the 268
who by 485 who to 217
who at 74 who it 48
who the 382 who in 64
who the 191 who the 57
who the 55 who of 84
who the 40 who in 206
who of 86 who the 47
who to 41 who of 180
who to 149 who by 53
who the 63 who to 190
who the 53 who the 184
who the 117 who to 154
who in 43 who the 53
who as 169 who in 69
who to 74 who the 84
who the 44 who or 50
who the 52 who by 74
who in 47 who in 104
who at 42 who of 68
who as 77 who of 52
who the 41 who of 59
who in 76 who us 89
who to 41 who be 49
who the 272 who in 81
who the 147 who to 122
who the 43 who in 98
why at 72 why in 52
why to 49 why to 42
why in 101 why be 70
why be 124 with in 93
with the 114 with to 44
with in 45 with of 104
with on 109 with of 41
with the 48 with to 56
with to 54 with the 56
with in 72 with the 274
with to 125 with to 47
with in 52 with as 177
with at 80 with by 139
with if 233 with in 1421
with of 150 with on 107
with the 130 with to 7190
with in 53 with to 56
with by 73 with in 118
with the 48 with to 50
with in 112 with of 139
with on 85 with the 79
with on 101 with the 46
with in 103 with of 341
with in 57 with we 56
with in 111 with in 76
with or 42 with at 60
with in 145 with in 76
with on 40 with to 45
with by 49 with on 57
with of 49 with to 132
with to 176 with the 99
with be 66 with to 47
with the 116 with the 41
with to 45 with the 73
with it 121 with the 116
with my 40 with the 77
with the 60 with the 45
with he 71 with the 130
with the 50 with the 141
with it 47 with the 55
with the 78 with we 54
with of 94 with to 54
with on 55 with in 71
with to 70 with of 45
with in 79 with the 42
with as 194 with at 67
with in 302 with on 72
with to 50 with to 68
with to 78 with so 85
with to 1158 with to 80
with to 45 with to 428
with in 150 with to 1035
with to 52 with to 280
with of 96 with to 52
with to 73 with to 87
with in 40 with to 245
with to 221 with to 41
with to 50 with in 70
with so 207 with to 3710
with in 79 with the 55
with on 62 with the 48
with of 46 with of 100
with of 60 with of 609
with of 57 with of 59
with to 48 with to 71
with to 60 with be 63
with as 47 with at 48
with in 96 with on 97
with to 78 with the 66
with to 48 with on 49
with of 95 with of 84
with the 42 with of 42
with the 40 with of 63
with to 99 with of 115
with of 54 with the 153
with of 159 with of 62
with of 46 with of 68
with of 203 with of 126
with of 41 with of 48
with of 63 with of 59
with of 201 with of 69
with of 205 with of 1176
with of 79 with of 126
with of 276 with to 87
with of 45 with to 320
with to 47 with to 41
with the 47 with in 49
with be 71 with of 47
with the 81 with it 43
with by 50 with in 268
with of 60 with on 59
with to 1209 with of 64
with he 61 with is 45
with of 46 with of 96
with in 123 with of 488
with of 51 with of 62
with to 82 with of 51
with to 97 with it 116
with the 48 with it 129
with to 127 with to 451
with to 58 with to 338
with of 43 with in 43
with in 166 with of 58
with of 114 with of 41
with of 44 with the 66
with by 50 with the 70
with to 156 with the 56
with the 74 with in 42
with as 52 with in 107
with or 93 with to 285
with of 58 with of 68
with the 65 with of 44
with the 86 with the 54
with be 41 with to 50
with the 75 with the 682
with in 64 with on 261
with in 58 with on 88
with the 73 with on 56
with be 72 with be 41
with to 57 with the 270
with we 57 with the 133
with be 237 with of 42
with the 62 with be 51
with the 50 with the 105
with to 71 with of 46
with to 320 with by 165
with the 88 with be 117
with the 52 with in 49
with the 54 with the 40
with by 53 with the 52
with of 42 with the 52
with the 123 with it 151
with the 316 with the 57
with in 79 with of 47
with of 43 with of 45
with the 59 with or 50
with the 211 with at 113
with he 71 with of 47
with of 56 with of 70
with on 68 with of 41
with of 55 with at 54
with of 72 with of 103
with of 86 with of 54
with of 60 with of 42
with of 227 with of 53
with the 44 with the 48
with is 46 with he 73
with the 56 with or 47
with the 244 with of 46
with in 168 with of 126
with of 173 with of 146
with of 41 with of 58
with of 43 with of 55
with of 40 with of 43
with of 66 with of 42
with of 45 with of 171
with of 42 with of 101
with of 78 with of 176
with in 220 with of 71
with at 43 with to 111
with he 47 with to 81
with of 77 with to 59
with be 49 with the 63
with the 57 with the 44
with is 44 with be 204
with as 45 with as 43
with as 66 with of 47
with as 45 with as 55
with as 43 with as 333
with as 42 with as 246
with the 124 with as 41
with of 82 with as 71
with as 49 with as 47
with my 72 with as 70
with be 147 with the 128
with the 65 with be 57
with on 71 with the 63
with be 47 with as 51
with as 46 with as 121
with as 55 with as 96
with as 41 with as 54
with as 105 with of 48
with as 58 with as 55
with in 67 with on 55
with in 47 with be 41
with the 85 with on 69
with the 45 with of 43
with the 64 with the 41
with so 51 with the 74
with in 102 with to 51
with up 89 with the 59
with the 58 with on 202
with on 61 with up 40
with in 495 with of 46
with of 108 with to 59
with the 88 with of 57
with the 86 with the 340
with to 44 with on 293
with of 55 with of 64
with the 53 with it 102
with the 784 with on 69
with the 55 with of 79
with at 48 with the 43
with at 50 with of 64
with of 60 with sea 84
with the 98 with of 197
with of 125 with to 46
with of 86 with of 97
with of 135 with at 102
with of 53 with of 45
with in 56 with of 41
with of 63 with of 145
with of 167 with of 53
with of 65 with of 41
with on 57 with of 49
with of 136 with the 99
with the 242 with the 58
with be 45 with of 45
with on 70 with of 50
with of 40 with the 65
with to 67 with of 64
with be 45 with the 60
with in 50 with in 67
with of 42 with of 117
with is 51 with of 95
with at 137 with at 65
with on 93 with the 42
with the 447 with of 102
with of 53 with of 40
with of 89 with of 52
with up 46 with up 133
with to 47 with of 207
with of 67 with in 63
with the 76 with the 104
with of 43 with of 41
with the 48 with in 138
with to 67 with the 42
with in 132 with the 383
with the 69 with of 116
with of 91 with of 61
with of 40 with on 77
with to 61 with in 47
with on 57 with do 51
with to 72 with to 41
with at 79 with of 366
with of 215 with of 108
with of 165 with at 93
with in 55 with of 59
with the 48 with of 46
with be 63 with in 41
with the 57 with the 69
with the 110 with be 72
with it 59 with we 48
with of 80 with of 45
with of 42 with of 45
with of 92 with be 50
with in 76 with of 67
with the 54 with of 43
with of 342 with of 187
with of 86 with of 461
with on 40 with we 79
with in 96 with by 58
with in 194 with to 54
with in 51 with to 71
with in 46 with in 41
with to 54 with of 43
with in 45 with be 44
with we 90 with the 71
with the 54 with the 147
with he 128 with the 84
with it 106 with the 43
with the 65 with of 53
with of 57 with of 107
with of 52 with the 110
with we 50 with he 46
with of 69 with of 82
with of 53 with the 52
with in 257 with in 79
with the 48 with the 96
with in 84 with of 94
with in 42 with to 52
with of 53 with of 63
with on 59 with in 92
with the 56 with the 43
with to 48 with in 64
with to 40 with at 50
with by 53 with in 6082
with of 612 with or 55
with the 82 with to 267
with on 231 with of 446
with to 275 with the 42
with to 59 with of 47
with by 51 with of 94
with on 47 with on 75
with or 45 with in 97
with of 160 with to 58
with or 44 with at 46
with in 1136 with or 165
with to 494 with in 157
with of 89 with or 84
with of 180 with on 57
with in 58 with of 314
with to 179 with to 68
with of 1988 with or 41
with of 99 with or 128
with or 53 with in 66
with to 114 with or 55
with of 199 with in 46
with of 166 with in 517
with on 59 with or 61
with to 84 with of 48
with of 50 with of 73
with in 66 with of 41
with in 75 with of 88
with to 80 with on 40
with of 83 with of 57
with as 3774 with in 96
with do 129 with we 53
with he 66 with the 42
with the 99 with be 84
with us 162 with of 48
with be 40 with he 349
with we 107 with the 43
with he 49 with king 42
with the 40 with be 65
with in 57 with the 67
with the 61 with the 119
with or 84 with an 41
with it 121 with the 1605
with if 142 with to 114
with to 113 with on 181
with in 120 with the 151
with he 75 with it 95
with the 297 with on 45
with the 77 with the 117
with the 49 with he 40
with the 104 with my 76
with of 41 with the 110
with to 43 with the 54
with the 74 with the 54
with the 168 with the 40
with the 167 with as 47
with or 1136 with to 184
with to 49 with on 102
won by 369 wring the 52
