war be exercised nor any 344
was an unusually bad year 101
was an unusually big man 52
was an unusually big one 55
was an unusually dry one 78
was an unusually dry year 169
was an unusually hot and 88
was an unusually hot day 370
was an unusually hot one 211
was an unusually long and 128
was an unusually long one 376
was an unusually wet one 125
was an unusually wet year 46
was an unwritten law and 57
was an unwritten law for 51
was an unwritten law that 3604
was as concerned for his 50
was as concerned with his 55
was as delighted with her 79
was as delighted with his 75
was as difficult for her 286
was as difficult for him 492
was as difficult for them 234
was as exquisite for him 78
was as important for her 80
was as important for him 197
was as important for his 122
was as important for its 166
was as important for them 126
was as impressed with her 42
was as impressed with his 43
was as necessary for her 118
was as necessary for him 226
was as necessary for his 108
was as necessary for them 106
was as noteworthy for its 52
was as obstinate for war 86
was as powerless with him 65
was as reasonable for them 45
was as satisfied with his 54
was as unpopular with his 42
was at cambridge with him 84
was at continual war with 56
was at jealousies with him 66
was at perpetual war with 164
was at springfield that year 103
was he acquitted for his 97
was he concerned with his 42
was he confident that all 60
was he confident that his 40
was he contented with this 91
was he convinced that his 86
was he convinced that she 89
was he convinced that this 56
was he displeased that they 87
was he impressed with its 45
was he impressed with this 161
was he respected for his 43
was he satisfied that his 45
was he satisfied with his 145
was he satisfied with that 97
was he satisfied with this 241
was he surprised that she 58
was in agreement that they 44
was in agreement that this 57
was in agreement with all 330
was in agreement with any 69
was in agreement with both 110
was in agreement with her 412
was in agreement with him 915
was in agreement with his 1255
was in agreement with its 262
was in agreement with our 253
was in agreement with sir 46
was in agreement with that 2678
was in agreement with them 591
was in agreement with this 1193
was in agreement with you 49
was in association with his 58
was in association with this 105
was in california and had 45
was in california and she 52
was in california and was 59
was in california with her 54
was in california with his 100
was in character for her 59
was in character for him 195
was in character with her 167
was in character with his 177
was in compliance with all 308
was in compliance with any 213
was in compliance with her 80
was in compliance with his 379
was in compliance with its 155
was in compliance with that 203
was in compliance with this 345
was in connection with all 52
was in connection with and 51
was in connection with any 52
was in connection with her 354
was in connection with him 72
was in connection with his 1900
was in connection with its 198
was in connection with one 941
was in connection with our 228
was in connection with that 1154
was in connection with them 150
was in connection with this 5743
was in connection with two 72
was in continual fear that 44
was in continual use for 58
was in disrepair and had 48
was in existence and had 166
was in existence and that 401
was in existence and was 325
was in existence for ten 40
was in existence for two 67
was in extensive use for 61
was in gratitude for his 49
was in gratitude for this 172
was in negotiation with him 53
was in negotiation with his 78
was in parliament and had 52
was in perpetual fear that 42
was in possession and had 93
was in possession and was 98
was in possession for two 44
was in precisely this area 44
was in precisely this way 157
was in residence for two 40
was in residence with his 76
was in retaliation for her 219
was in retaliation for his 443
was in retaliation for that 63
was in retaliation for this 112
was in september that they 43
was in september that year 63
was in substance not that 94
was in universal use for 89
was in widespread use and 94
was in widespread use for 146
was it abandoned for that 51
was it associated with any 74
was it certainly was not 61
was it competent for them 40
was it connected with any 148
was it desirable that they 163
was it difficult for her 74
was it difficult for him 364
was it difficult for them 143
was it difficult for you 121
was it important for him 79
was it important for them 60
was it important for you 112
was it important that they 52
was it necessary for all 68
was it necessary for any 71
was it necessary for each 44
was it necessary for god 149
was it necessary for her 364
was it necessary for him 1664
was it necessary for his 158
was it necessary for one 44
was it necessary for our 70
was it necessary for them 532
was it necessary for this 127
was it necessary for you 441
was it necessary that all 76
was it necessary that any 78
was it necessary that god 43
was it necessary that men 50
was it necessary that our 66
was it necessary that she 136
was it necessary that they 476
was it necessary that this 87
was it necessary that you 77
was it permitted for any 93
was it published than his 50
was it reasonable for him 50
was it suggested that any 82
was it suggested that they 57
was it suggested that this 52
was it wonderful that she 45
was my admiration for him 51
was my conviction that this 65
was my happiness for that 65
was my impression that all 52
was my impression that his 76
was my impression that our 44
was my impression that she 210
was my impression that they 249
was my impression that this 269
was my impression that you 186
was my privilege and joy 42
was no advantage for him 51
was no agreement that they 41
was no allegation that any 194
was no allegation that they 85
was no allegation that this 74
was no ammunition but for 45
was no ammunition for them 81
was no appearance that any 86
was no appearance that they 53
was no association with age 101
was no assurance that all 147
was no assurance that any 232
was no assurance that his 113
was no assurance that one 125
was no assurance that she 140
was no assurance that they 734
was no assurance that this 332
was no attraction for him 44
was no certainty that all 123
was no certainty that any 238
was no certainty that his 142
was no certainty that its 43
was no certainty that one 45
was no certainty that she 251
was no certainty that they 706
was no certainty that this 341
was no commercial use for 53
was no commission for them 43
was no compulsion for him 51
was no compulsion for them 77
was no connection with any 59
was no crocodile that was 69
was no different for him 52
was no different now than 86
was no different than all 137
was no different than any 1764
was no different than being 104
was no different than for 98
was no different than her 80
was no different than his 244
was no different than how 43
was no different than its 44
was no different than one 93
was no different than she 60
was no different than that 2529
was no different than they 73
was no different than you 60
was no effective way for 145
was no englishman who had 88
was no eradicating this idea 52
was no financier and had 41
was no foundation for any 254
was no foundation for his 184
was no foundation for that 128
was no foundation for them 219
was no foundation for this 596
was no guarantee for his 56
was no guarantee for its 57
was no guarantee how long 52
was no guarantee that all 333
was no guarantee that any 585
was no guarantee that each 45
was no guarantee that her 147
was no guarantee that his 508
was no guarantee that its 159
was no guarantee that men 43
was no guarantee that new 54
was no guarantee that one 514
was no guarantee that our 61
was no guarantee that she 846
was no guarantee that that 221
was no guarantee that they 2725
was no guarantee that things 63
was no guarantee that this 1005
was no guarantee that you 195
was no happiness for her 79
was no happiness for him 119
was no honorable way out 48
was no incentive for any 98
was no incentive for him 133
was no incentive for them 374
was no indication she was 66
was no indication that all 44
was no indication that any 1804
was no indication that her 149
was no indication that his 306
was no indication that its 143
was no indication that one 161
was no indication that our 54
was no indication that she 1083
was no indication that that 49
was no indication that they 1660
was no indication that things 40
was no indication that this 1264
was no indication then that 124
was no indication they had 44
was no intimation that they 41
was no necessity for all 144
was no necessity for any 2164
was no necessity for being 106
was no necessity for doing 296
was no necessity for going 148
was no necessity for her 622
was no necessity for him 1893
was no necessity for his 1124
was no necessity for its 314
was no necessity for men 241
was no necessity for one 195
was no necessity for our 189
was no necessity for that 837
was no necessity for them 949
was no necessity for this 1198
was no necessity for using 140
was no necessity for war 40
was no necessity for you 112
was no necessity now for 68
was no necessity that she 40
was no necessity that they 77
was no obligation for him 65
was no obligation for them 66
was no practical use for 75
was no practical way for 264
was no practical way that 89
was no precedent for any 184
was no precedent for doing 64
was no precedent for him 65
was no precedent for his 150
was no precedent for its 95
was no precedent for that 211
was no precedent for them 99
was no precedent for this 1114
was no protection for any 42
was no protection for her 55
was no protection for him 44
was no protection for his 56
was no protection for them 179
was no provender for our 55
was no reasonable way for 57
was no redemption for man 55
was no sacrifice for him 46
was no shibboleth for him 44
was no suggestion that all 48
was no suggestion that any 545
was no suggestion that his 162
was no suggestion that one 48
was no suggestion that she 276
was no suggestion that they 648
was no suggestion that this 435
was no suggestion that you 62
was no suggestion then that 104
was no temptation for him 63
was no temptation for them 52
was no testimony that any 47
was no transport for them 59
was of humiliation for him 40
was of necessity and not 45
was of practical use for 45
was of substance that they 69
was on christmas day that 556
was on christmas eve and 61
was on christmas eve that 355
was on horseback all day 66
was on horseback and had 81
was on horseback and his 45
was on horseback and was 85
was on horseback near him 63
was on horseback near new 113
was on horseback with his 174
was on medication and was 44
was on medication for his 44
was on principle and with 88
was so afflicted that her 58
was so afflicted with her 42
was so astounded that for 107
was so astounded that she 235
was so bewitched with her 68
was so chagrined that she 41
was so concerned for her 174
was so concerned for him 64
was so concerned for his 200
was so concerned that his 146
was so concerned that she 411
was so concerned that they 81
was so concerned with being 57
was so concerned with her 145
was so concerned with his 347
was so concerned with how 63
was so concerned with its 77
was so concerned with not 57
was so concerned with this 140
was so conducted for six 43
was so confident that his 289
was so confident that she 170
was so confident that they 151
was so confident that this 125
was so connected with his 49
was so connected with this 64
was so contagious that his 45
was so contagious that she 52
was so contented with his 168
was so contrived for them 64
was so contrived that all 42
was so contrived that one 122
was so contrived that she 46
was so contrived that they 94
was so convinced she had 53
was so convinced she was 87
was so convinced that all 59
was so convinced that god 58
was so convinced that her 161
was so convinced that his 429
was so convinced that not 141
was so convinced that she 346
was so convinced that they 195
was so convinced that this 453
was so convinced that you 45
was so defective that she 45
was so defective that they 74
was so delighted that for 48
was so delighted that her 43
was so delighted that his 58
was so delighted that she 1490
was so delighted that they 93
was so delighted that you 50
was so delighted with all 110
was so delighted with her 1065
was so delighted with him 263
was so delighted with his 2616
was so delighted with its 318
was so delighted with one 70
was so delighted with our 88
was so delighted with that 272
was so delighted with them 624
was so delighted with this 2266
was so depressed she did 56
was so depressed she was 43
was so depressed that his 40
was so depressed that she 540
was so depressed that they 50
was so desirable that they 46
was so desperate for any 45
was so desperate for her 74
was so desperate for him 52
was so desperate for his 59
was so desperate that all 47
was so desperate that any 48
was so desperate that his 48
was so desperate that one 85
was so desperate that she 480
was so desperate that they 272
was so destitute that she 50
was so devastating that she 92
was so different now for 66
was so different now that 110
was so different than any 46
was so different than his 49
was so different than that 87
was so different that one 55
was so different that she 89
was so different that they 186
was so different that you 46
was so difficult both for 73
was so difficult for any 85
was so difficult for her 779
was so difficult for him 949
was so difficult for his 57
was so difficult for them 443
was so difficult for you 126
was so difficult that few 76
was so difficult that for 54
was so difficult that his 62
was so difficult that one 52
was so difficult that she 152
was so difficult that they 336
was so difficult was that 88
was so disguised that his 44
was so disgusted that for 43
was so disgusted that she 242
was so disgusted with all 47
was so disgusted with her 176
was so disgusted with him 239
was so disgusted with his 641
was so disgusted with its 59
was so disgusted with that 97
was so disgusted with them 130
was so disgusted with this 310
was so displeased that she 54
was so displeased with her 45
was so displeased with him 57
was so displeased with his 201
was so displeased with this 126
was so distressing that she 62
was so disturbed that for 46
was so disturbed that her 42
was so disturbed that she 497
was so dreadfully ill that 48
was so eccentric that they 85
was so effective that all 81
was so effective that for 100
was so effective that his 115
was so effective that its 85
was so effective that not 124
was so effective that one 206
was so effective that she 152
was so effective that they 275
was so effective that this 53
was so effective was that 97
was so effectual that not 60
was so efficient that she 84
was so efficient that they 41
was so embroiled with his 46
was so enchanted that she 90
was so enchanted with her 314
was so enchanted with his 219
was so enchanted with its 41
was so enchanted with this 248
was so encouraging that they 59
was so enfeebled that she 41
was so enthralled that she 70
was so enthralled with her 117
was so enthralled with his 116
was so enthralled with this 62
was so entranced that she 122
was so entranced with her 93
was so entranced with his 124
was so entranced with its 65
was so exceedingly hot and 72
was so exceedingly hot that 46
was so exceedingly shy that 71
was so excellent that she 60
was so excellent that they 74
was so excessive that for 139
was so excessive that one 126
was so excessive that she 137
was so excessive that they 167
was so excessive that this 43
was so excruciating that she 100
was so exhausted and ill 46
was so exhausted and out 42
was so exhausted and weak 72
was so exhausted she did 73
was so exhausted she had 81
was so exhausted she was 103
was so exhausted that all 101
was so exhausted that for 96
was so exhausted that her 134
was so exhausted that his 194
was so exhausted that she 1726
was so exhausted that they 148
was so exhausted with his 50
was so expensive that few 89
was so expensive that its 84
was so expensive that she 51
was so expensive that they 96
was so expressed that its 147
was so exquisite and his 59
was so exquisite that one 45
was so exquisite that she 177
was so extensive and his 75
was so extensive that all 66
was so extensive that but 94
was so extensive that his 108
was so extensive that its 75
was so extensive that not 40
was so extensive that one 249
was so extensive that she 105
was so extensive that they 241
was so extremely bad that 77
was so extremely hot that 83
was so extremely ill that 105
was so extremely shy that 41
was so extremely weak that 52
was so fantastic that she 40
was so fascinating that she 67
was so favorable that she 46
was so favorable that they 101
was so flattered that she 158
was so flustered she did 61
was so flustered that she 267
was so frightening that she 121
was so frightening that they 43
was so frustrating was that 56
was so gratified that she 54
was so gratified with being 62
was so gratified with his 73
was so horrified that his 43
was so horrified that she 485
was so humiliated that she 197
was so impatient that she 136
was so imperfect that she 42
was so imperfect that they 160
was so important and was 40
was so important and why 78
was so important for all 61
was so important for both 57
was so important for her 519
was so important for him 825
was so important for his 180
was so important for our 48
was so important for them 281
was so important for this 40
was so important for you 176
was so important that all 169
was so important that any 116
was so important that each 49
was so important that for 49
was so important that god 56
was so important that her 93
was so important that his 182
was so important that its 190
was so important that not 79
was so important that one 321
was so important that she 832
was so important that they 1101
was so important that this 156
was so important that two 40
was so important that you 755
was so important was that 483
was so important you had 125
was so impressed that for 64
was so impressed that his 71
was so impressed that she 1681
was so impressed that they 288
was so impressed that this 40
was so impressed with all 109
was so impressed with both 74
was so impressed with her 2021
was so impressed with him 687
was so impressed with his 3659
was so impressed with how 289
was so impressed with its 1088
was so impressed with one 144
was so impressed with our 202
was so impressed with that 518
was so impressed with them 272
was so impressed with this 2566
was so impressed with you 70
was so incessant that they 65
was so indignant that she 312
was so indignant with him 40
was so infectious that she 100
was so infuriated that she 175
was so infuriated with his 40
was so insistent that her 52
was so insistent that his 71
was so insistent that she 410
was so insistent that they 171
was so insistent that you 64
was so intensely hot that 505
was so interesting that she 166
was so interesting that they 108
was so interesting was that 93
was so intrigued that she 100
was so intrigued with his 45
was so intrigued with this 112
was so irritated that she 118
was so lucrative that they 43
was so ludicrous that she 141
was so miserable all that 45
was so miserable that she 436
was so miserable that they 123
was so monstrous that she 77
was so mortified that she 214
was so necessary for all 82
was so necessary for her 175
was so necessary for him 166
was so necessary for his 211
was so necessary for its 50
was so necessary for our 40
was so necessary for them 83
was so necessary that all 49
was so necessary that they 125
was so noticeable one day 42
was so offensive that they 55
was so organized that each 64
was so organized that its 53
was so outrageous that she 95
was so outrageous that they 92
was so outstanding that his 74
was so outstanding that she 67
was so outstanding that they 61
was so overflowing with joy 75
was so overjoyed she ran 77
was so overjoyed that his 57
was so overjoyed that she 547
was so overjoyed with his 88
was so overladen with them 40
was so painfully shy and 47
was so painfully shy that 185
was so paralyzed with fear 453
was so passionate that she 52
was so peculiarly her own 174
was so peculiarly his own 409
was so penetrating that one 48
was so perfectly dry that 56
was so perfectly her own 99
was so perturbed that she 68
was so pervasive that any 40
was so pervasive that for 40
was so pervasive that its 54
was so pervasive that one 163
was so pervasive that she 46
was so pervasive that they 55
was so petrified that she 50
was so petrified with fear 71
was so plentiful that they 107
was so possessed with that 48
was so possessed with this 132
was so precarious that she 116
was so precarious that they 207
was so precocious that his 47
was so prevalent that one 113
was so prostrate that she 41
was so repulsive that she 58
was so respected for his 98
was so satisfied that she 70
was so satisfied with her 200
was so satisfied with him 71
was so satisfied with his 856
was so satisfied with its 94
was so satisfied with them 59
was so satisfied with this 199
was so saturated with his 42
was so sensitive that any 60
was so sensitive that his 54
was so sensitive that one 98
was so sensitive that she 255
was so sensitive that they 56
was so shattered that his 68
was so shattered that she 170
was so shattered that they 43
was so stretched out that 40
was so surprised she did 237
was so surprised she had 48
was so surprised she was 91
was so surprised that all 105
was so surprised that for 452
was so surprised that her 115
was so surprised that his 209
was so surprised that she 2446
was so surprised that they 121
was so surprised that this 48
was so surprised that you 76
was so surprised with this 64
was so suspicious that she 56
was so terrified she did 43
was so terrified she was 43
was so terrified that for 67
was so terrified that her 122
was so terrified that his 184
was so terrified that she 1563
was so terrified that they 73
was so thoroughly bad that 50
was so traumatic for her 70
was so traumatic for him 67
was so traumatic that she 106
was so traumatic that they 43
was so unbearable that she 179
was so unbearable that they 101
was so unbearably hot that 155
was so uncertain that his 47
was so uncertain that she 74
was so uncertain that they 77
was so unfamiliar that for 41
was so unfamiliar that she 48
was so universal that all 94
was so unpleasant that she 159
was so unpleasant that they 102
was so unpopular that his 143
was so unpopular that its 80
was so unpopular with his 124
was so widespread that all 61
was so widespread that any 46
was so widespread that few 55
was so widespread that his 54
was so widespread that its 99
was so widespread that one 208
was so widespread that they 96
was so wonderful that one 41
was so wonderful that she 231
was so wonderful that they 141
was so wonderful that you 53
was so wonderful was that 95
was so wonderful with his 135
was the accusation that she 57
was the accusation that they 118
was the additional fear that 163
was the aggressor and had 138
was the aggressor and that 577
was the aggressor and was 107
was the aggressor and who 172
was the agreement that had 41
was the agreement that was 55
was the agreement they had 53
was the allegation that they 71
was the allowance for each 65
was the americans and not 71
was the americans who did 50
was the americans who had 541
was the americans who won 40
was the appearance one day 58
was the appellant who had 58
was the appointed day for 197
was the architect for both 61
was the architect for this 196
was the architect who had 151
was the architect who was 77
was the assumption that all 1268
was the assumption that any 161
was the assumption that both 91
was the assumption that each 139
was the assumption that for 45
was the assumption that god 65
was the assumption that his 44
was the assumption that its 47
was the assumption that man 66
was the assumption that men 80
was the assumption that not 52
was the assumption that one 225
was the assumption that she 66
was the assumption that they 261
was the assumption that this 224
was the assurance that all 89
was the assurance that god 121
was the assurance that her 42
was the assurance that his 132
was the assurance that she 108
was the assurance that they 144
was the assurance that this 45
was the attraction for him 46
was the australian and new 45
was the awareness that she 73
was the awareness that they 67
was the awareness that this 62
was the baltimore and ohio 1925
was the bloodiest that had 53
was the bloodiest war that 165
was the brightest day that 42
was the burlesque that was 71
was the cambridge men who 59
was the candidate who had 151
was the candidate who was 105
was the carpenter who had 40
was the certainty that all 45
was the certainty that for 44
was the certainty that god 56
was the certainty that her 79
was the certainty that his 95
was the certainty that she 281
was the certainty that they 103
was the certainty that this 84
was the certainty that war 52
was the certitude she had 43
was the character that had 47
was the character that they 47
was the character who had 51
was the character who was 97
was the chauffeur who had 72
was the chesapeake and ohio 246
was the christians who had 110
was the clergyman that met 40
was the clergyman who did 42
was the clergyman who had 132
was the cleverest man she 43
was the commander who had 100
was the commander who was 45
was the community and not 52
was the community that had 84
was the community that was 104
was the conception she had 50
was the conclusion she had 70
was the conclusion that all 41
was the conclusion that was 47
was the confession that her 113
was the conqueror and who 50
was the conqueror who had 47
was the consensus that this 68
was the constable who had 86
was the contention that they 61
was the contriver and head 82
was the conviction that all 373
was the conviction that any 99
was the conviction that art 84
was the conviction that each 59
was the conviction that god 395
was the conviction that had 67
was the conviction that her 76
was the conviction that his 311
was the conviction that its 63
was the conviction that man 170
was the conviction that men 70
was the conviction that one 163
was the conviction that our 105
was the conviction that she 264
was the conviction that that 60
was the conviction that they 538
was the conviction that this 493
was the conviction that war 59
was the conviction that was 61
was the corruption that had 51
was the crocodile and let 69
was the customary one for 41
was the customary way for 52
was the defendant and not 40
was the defendant and that 89
was the defendant who had 225
was the defendant who was 159
was the democrats who had 159
was the depression that had 45
was the detective who had 218
was the detective who was 56
was the disciples who did 92
was the discovery and use 166
was the discovery that all 197
was the discovery that both 92
was the discovery that each 54
was the discovery that for 93
was the discovery that her 152
was the discovery that his 346
was the discovery that its 60
was the discovery that not 119
was the discovery that one 644
was the discovery that our 86
was the discovery that she 358
was the discovery that they 389
was the discovery that this 326
was the discovery that two 74
was the discovery that you 46
was the englishman who had 204
was the englishman who was 84
was the excellent man who 64
was the expression she had 77
was the expression that had 52
was the expression that was 63
was the fisherman who had 41
was the foreigner who had 45
was the fortunate one who 53
was the foundation for all 567
was the foundation for any 43
was the foundation for both 63
was the foundation for her 106
was the foundation for his 575
was the foundation for its 64
was the foundation for our 101
was the foundation for that 57
was the foundation for this 325
was the frenchman who had 92
was the frenchman who was 74
was the generation that had 178
was the generation that saw 41
was the generation that was 118
was the gentleman that had 174
was the gentleman that was 53
was the gentleman who had 1032
was the gentleman who was 289
was the guarantee that his 40
was the guarantee that they 74
was the guarantee that this 44
was the happiness she had 73
was the humiliation that now 87
was the identical cad who 43
was the identical cup out 51
was the identical one that 268
was the important one and 60
was the important one for 78
was the important one that 122
was the impression his dying 67
was the impression one got 90
was the impression she got 58
was the impression she had 207
was the impression she was 46
was the impression that for 41
was the impression that had 105
was the impression that her 76
was the impression that his 129
was the impression that one 44
was the impression that she 135
was the impression that they 138
was the impression that this 157
was the impression that was 165
was the impression they had 143
was the impression you got 66
was the impression you had 42
was the incentive that led 53
was the indignity that had 58
was the inference but that 55
was the influence she had 56
was the influence they had 93
was the knowledge she had 54
was the knowledge that all 259
was the knowledge that any 58
was the knowledge that both 75
was the knowledge that each 254
was the knowledge that for 92
was the knowledge that god 138
was the knowledge that had 114
was the knowledge that her 499
was the knowledge that his 937
was the knowledge that its 54
was the knowledge that not 72
was the knowledge that now 94
