war began should be given 84
was drawn through the point 55
was drawn through the tubes 56
was drawn through the water 240
was drawn through the whole 43
was drawn toward the light 53
was drawn toward the older 56
was driving around the block 44
was driving through the gates 54
was driving through the night 110
was driving through the woods 74
was easily angered by sharp 89
was easily engaged to yield 85
was easily reached by water 51
was echoed around the table 46
was echoed around the world 46
was echoed through the camps 96
was echoing through the house 52
was either before or after 191
was either before or since 44
was either before the court 47
was either better or worse 304
was either earlier or later 75
was either forced to enter 51
was either gained or given 42
was either higher or lower 213
was either ignoring the change 96
was either killed or badly 56
was either killed or taken 772
was either standing or sitting 61
was either twenty or forty 58
was either yellow or green 80
was ended before it began 75
was evening before he could 81
was every chance he might 48
was every chance he would 205
was every chance it would 120
was every chance of getting 58
was every moment in danger 316
was falling asleep at night 114
was falling asleep in class 51
was falling behind the times 138
was falling through the floor 68
was falling through the solid 79
was felix picked the child 48
was filed before or after 117
was filed before the court 42
was fired through the cloud 48
was fired through the floor 100
was fired through the front 56
was first before the court 117
was first before the house 58
was first called to order 93
was first coined by henry 40
was first cousin to george 41
was first cousin to henry 69
was first cousin to james 52
was first cousin to queen 99
was first formed in march 50
was first issued in april 143
was first issued in march 101
was first issued in parts 66
was first issued on march 68
was first opened in april 42
was first opened to white 42
was first opened to women 42
was first placed in front 57
was first played in paris 60
was first raised on appeal 55
was first soaked in water 117
was first staged in paris 72
was first stated in print 51
was first staved by dashing 333
was first stowed on board 47
was first studying the outer 42
was first taught in verse 128
was first taught the latin 47
was first thought to belong 48
was fixed firmly in place 49
was flowing across the breach 46
was flowing through my veins 55
was flowing through the veins 46
was flown around the world 58
was fluid enough to allow 42
was forty fathoms of white 49
was found across the river 47
was found amongst the ruins 133
was found amongst the slain 88
was found amongst the spoil 42
was found behind the altar 44
was found behind the wheel 54
was found better to apply 50
was found guilty by court 76
was found guilty by judge 46
was found guilty he would 63
was found guilty in april 47
was found guilty in court 138
was found guilty in march 72
was found guilty of abusing 69
was found guilty of anything 46
was found guilty of armed 107
was found guilty of arson 134
was found guilty of breach 114
was found guilty of breaking 800
was found guilty of bribing 96
was found guilty of burning 45
was found guilty of causing 263
was found guilty of cheating 104
was found guilty of child 127
was found guilty of civil 90
was found guilty of creating 49
was found guilty of denying 54
was found guilty of driving 130
was found guilty of eight 104
was found guilty of engaging 69
was found guilty of every 42
was found guilty of failing 238
was found guilty of false 101
was found guilty of first 1241
was found guilty of forging 141
was found guilty of fraud 526
was found guilty of grand 117
was found guilty of grave 60
was found guilty of gross 229
was found guilty of helping 78
was found guilty of holding 50
was found guilty of horse 48
was found guilty of issuing 46
was found guilty of keeping 100
was found guilty of killing 597
was found guilty of levying 58
was found guilty of libel 516
was found guilty of passing 131
was found guilty of petty 77
was found guilty of price 109
was found guilty of racial 60
was found guilty of robbing 111
was found guilty of running 56
was found guilty of selling 839
was found guilty of sending 95
was found guilty of setting 74
was found guilty of seven 62
was found guilty of speaking 49
was found guilty of stealing 970
was found guilty of teaching 255
was found guilty of trading 42
was found guilty of writing 200
was found guilty on april 49
was found guilty on eight 61
was found guilty on every 48
was found guilty on march 68
was found guilty on seven 66
was found inside the house 100
was found standing in front 79
was frank enough in telling 56
was frank enough to admit 916
was frank enough to state 117
was frank enough to write 40
was fraying around the edges 79
was fully engaged in writing 119
was fuzzy around the edges 70
was gaining ground in italy 47
was gayly passed in dancing 86
was getting behind the wheel 65
was getting better or worse 207
was getting closer to finding 66
was getting closer to where 45
was getting harder to breathe 251
was getting plenty of sleep 57
was getting something to drink 42
was getting worked up about 83
was getting worked up again 100
was given before or after 334
was given before the court 70
was given before the first 99
was given before the house 95
was given before the royal 179
was given before the start 43
was given earlier by curie 61
was given earlier in table 69
was given orally in doses 98
was given orders to march 68
was given plenty of space 47
was given poison to drink 91
was given something to drink 238
was given toward the close 52
was given without the author 47
was glaring across the table 42
was gliding across the basin 55
was gliding across the floor 47
was gliding through the water 114
was green around the gills 75
was green instead of brown 196
was growing around the world 51
was haled before the court 435
was haled before the judge 63
was handy around the house 134
was happy beyond the power 79
was happy enough at first 109
was happy enough to agree 40
was happy enough to enter 48
was happy enough to please 40
was happy enough to spend 53
was hardy enough to claim 45
was hardy enough to engage 102
was headed toward the house 89
was headed toward the river 68
was heated almost to boiling 107
was helping around the house 48
was holding something in front 50
was hours before he could 204
was hours before it could 41
was hours before we could 89
was howling around the house 49
was howling through the leaves 101
was howling through the rigging 182
was howling through the trees 131
was human enough to enjoy 177
was hungry enough to enjoy 46
was known across the nation 76
was known amongst the people 67
was known around the league 54
was known around the world 1550
was known before the first 45
was known before the flood 115
was known before the opening 103
was known belonging to either 107
was known through the nation 42
was known through the whole 270
was known whether he would 64
was lagging behind the growth 45
was lagging behind the others 125
was lagging behind the times 56
was large enough or strong 48
was large enough to admit 1540
was large enough to allow 1869
was large enough to avoid 102
was large enough to begin 49
was large enough to block 63
was large enough to boast 52
was large enough to build 84
was large enough to carry 1414
was large enough to catch 57
was large enough to cause 606
was large enough to change 40
was large enough to cover 1110
was large enough to crawl 153
was large enough to create 187
was large enough to creep 48
was large enough to defeat 51
was large enough to drive 177
was large enough to easily 61
was large enough to enter 47
was large enough to float 54
was large enough to force 82
was large enough to house 2123
was large enough to lodge 65
was large enough to merit 135
was large enough to mount 56
was large enough to offer 198
was large enough to place 59
was large enough to prove 69
was large enough to raise 74
was large enough to roast 88
was large enough to serve 670
was large enough to sleep 117
was large enough to spread 52
was large enough to stand 258
was large enough to start 52
was large enough to store 91
was large enough to yield 108
was later called the first 171
was later changed to allow 87
was later changed to april 47
was later changed to honor 95
was later changed to israel 96
was later changed to seven 41
was later forced to admit 336
was later forced to change 44
was later joined by others 80
was later killed in action 1667
was later killed in spain 54
was later killed in world 67
was later upheld on appeal 50
was levying forces in wales 75
was liable unless he could 48
was light enough by which 50
was light enough to allow 92
was light enough to begin 67
was light enough to carry 209
was light enough to float 124
was light enough to reveal 69
was light enough to search 45
was light enough to shoot 177
was light enough to start 84
was light yellow in color 174
was lofty enough to admit 44
was lofty enough to serve 86
was longer before we touch 41
was looking across the field 65
was looking across the flood 40
was looking across the river 166
was looking across the table 254
was looking across the water 87
was looking around as though 73
was looking around in search 46
was looking around the cabin 41
was looking around the house 141
was looking around the place 109
was looking around the small 40
was looking around the store 46
was looking around the table 71
was looking through an upper 48
was looking through my glass 49
was looking through my mother 40
was looking through the books 106
was looking through the crack 46
was looking through the fence 43
was looking through the field 47
was looking through the files 76
was looking through the front 110
was looking through the glass 950
was looking through the opening 58
was looking through the pages 52
was looking through the paper 73
was looking through the small 56
was looking through the trees 51
was looking through the windy 95
was looking toward the ceiling 89
was looking toward the front 135
was looking toward the house 126
was looking toward the river 54
was looking toward the verge 103
was loose enough to allow 187
was lucky enough to adopt 42
was lucky enough to appear 48
was lucky enough to avoid 227
was lucky enough to begin 57
was lucky enough to catch 1331
was lucky enough to dodge 43
was lucky enough to enjoy 227
was lucky enough to enter 54
was lucky enough to knock 60
was lucky enough to marry 270
was lucky enough to please 42
was lucky enough to reason 413
was lucky enough to score 148
was lucky enough to seize 43
was lucky enough to serve 95
was lucky enough to share 89
was lucky enough to shoot 352
was lucky enough to spend 354
was lucky enough to start 100
was lucky enough to still 64
was lucky enough to study 139
was lucky enough to visit 213
was lucky enough to watch 65
was lucky enough to wound 55
was lucky enough to write 40
was milling around in front 51
was months before he could 359
was months before he would 56
was months before we could 66
was morning before the fleet 75
was moved across the field 43
was moved across the river 409
was moved higher or lower 43
was moved thereby to write 40
was moved through the water 59
was named editor in chief 359
was named prince of wales 76
was nearly allied in blood 50
was nearly always in sight 66
was nearly always the first 207
was nearly double the level 47
was nearly double the price 88
was nearly double the total 46
was nearly double the value 90
was nearly eleven at night 95
was nearly enough to burst 45
was nearly killed by falling 64
was nearly square in shape 82
was nearly through the press 192
was nearly unable to exert 43
was never afraid of anything 790
was never afraid of black 89
was never afraid of getting 85
was never afraid of speaking 75
was never afraid to admit 71
was never afraid to change 77
was never afraid to fight 65
was never afraid to stand 118
was never afraid to voice 113
was never around the house 46
was never before in print 59
was never before or after 74
was never before or since 283
was never before so fully 89
was never before so large 45
was never broken by either 89
was never called to order 44
was never called to serve 53
was never created by money 68
was never enough of anything 295
was never enough of either 55
was never enough to cover 149
was never fearful in action 49
was never greedy of money 76
was never guilty of anything 122
was never guilty of writing 84
was never likely to appeal 47
was never likely to enjoy 58
was never likely to marry 41
was never likely to occur 113
was never likely to prove 59
was never likely to recur 58
was never misled by false 62
was never passed in anything 46
was never picked up again 40
was never placed in doubt 72
was never played so nobly 54
was never prince of wales 51
was never proved in court 78
was never scared of anything 64
was never spoken of again 313
was never taught by jesus 44
was never taught to write 81
was never tested in court 157
was never thought of again 40
was never thought of until 161
was never treated as anything 45
was never wearied of telling 68
was night before the track 56
was night before we could 61
was often called the father 175
was often called to order 58
was often called to preach 117
was often called to serve 45
was often called to visit 71
was often eleven at night 335
was often enough to cause 118
was often enough to start 46
was often forced to admit 43
was often forced to adopt 52
was often forced to carry 117
was often forced to catch 53
was often forced to change 70
was often forced to fight 40
was often forced to share 46
was often forced to spell 84
was often forced to spend 41
was often forced to write 41
was often framed in terms 148
was often placed in front 89
was often planting or pruning 117
was often pleased to rally 47
was often quoted by later 99
was often shared by others 67
was often sleepy at night 41
was often stated in terms 93
was often treated as though 73
was often unable to carry 45
was often unable to sleep 140
was often unable to stand 102
was often unable to write 55
was often viewed in terms 46
was passing across the stream 84
was passing behind the tower 73
was passing beyond the stage 40
was passing through an acute 200
was passing through an epoch 40
was passing through an ordeal 83
was passing through en route 56
was passing through my brain 58
was passing through my hands 45
was passing through the brain 50
was passing through the canal 41
was passing through the court 491
was passing through the crowd 151
was passing through the entry 43
was passing through the field 83
was passing through the final 47
was passing through the first 188
was passing through the forum 112
was passing through the front 158
was passing through the gates 182
was passing through the hands 125
was passing through the hotel 40
was passing through the house 1283
was passing through the inner 82
was passing through the jungle 56
was passing through the lobby 224
was passing through the locks 46
was passing through the lords 44
was passing through the lower 90
was passing through the midst 68
was passing through the minds 285
was passing through the opening 101
was passing through the ordeal 53
was passing through the outer 136
was passing through the period 121
was passing through the phase 69
was passing through the piazza 70
was passing through the place 135
was passing through the press 6702
was passing through the region 157
was passing through the setting 64
was passing through the slave 47
was passing through the small 86
was passing through the stage 160
was passing through the state 172
was passing through the upper 198
was passing through the water 41
was passing through the woods 235
was passing through the world 129
was passing through the worst 110
was peeping through the crack 47
was peering through the crack 60
was peering through the glass 250
was peering through the opening 41
was pending before the board 336
was pending before the court 1342
was pending before the house 337
was pending before the people 111
was pending before the privy 41
was pending before the state 73
was place enough in heaven 40
was plain enough at first 52
was plain enough to every 50
was playing inside the house 137
was plowing through the water 46
was poled across the river 40
was pouring through the ceiling 47
was praying before the altar 293
was praying before the image 43
was prone enough to adopt 66
was proud enough to burst 43
was pumping through my veins 71
was pushing through the crowd 439
was putting myself in danger 69
was putting through the press 46
was quick enough to avoid 163
was quick enough to catch 472
was quick enough to dodge 81
was quick enough to grasp 122
was quick enough to guess 42
was quick enough to seize 130
was quiet around the house 74
was quiet around the table 54
was quiet enough to admit 126
was quiet enough to allow 51
was quiet inside the house 64
was quite another to allow 73
was quite another to carry 69
was quite another to claim 45
was quite another to stand 72
was quite another to write 43
was quite beside the point 1407
was quite beyond my power 203
was quite beyond my tether 41
was quite beyond the grasp 79
was quite beyond the power 476
was quite beyond the scope 170
was quite common to refer 64
was quite enough to alarm 50
was quite enough to carry 49
was quite enough to cause 201
was quite enough to create 74
was quite enough to drive 76
was quite enough to prove 166
was quite enough to raise 97
was quite enough to rouse 169
was quite enough to scare 40
was quite enough to shake 42
was quite enough to stamp 96
was quite enough to start 106
was quite enough to upset 113
was quite exciting to watch 56
was quite furious at finding 67
was quite likely he might 46
was quite likely he would 116
was quite likely the first 60
was quite likely to occur 81
was quite narrow in scope 41
was quite normal in every 42
was quite something to watch 44
was quite unable to agree 73
was quite unable to avoid 69
was quite unable to carry 211
was quite unable to catch 46
was quite unable to check 227
was quite unable to climb 42
was quite unable to enjoy 55
was quite unable to enter 94
was quite unable to fathom 97
was quite unable to fight 40
was quite unable to force 55
was quite unable to grasp 220
was quite unable to guess 134
was quite unable to judge 144
was quite unable to match 51
was quite unable to offer 113
was quite unable to place 101
was quite unable to prove 49
was quite unable to raise 160
was quite unable to rally 41
was quite unable to reply 124
was quite unable to shake 88
was quite unable to share 71
was quite unable to sleep 251
was quite unable to solve 80
was quite unable to stand 524
was quite unable to trace 100
was quite unable to utter 93
was quite unable to write 223
was quite unlike the first 72
was quite unlike the others 108
was quite unlike the usual 153
was quite worked up about 51
was rather afraid at first 43
was rather afraid of stating 91
was rather behind the times 48
was rather beside the point 137
was rather dismal at first 77
was rather formed to creep 99
was rather puzzling at first 100
was rather slight in build 93
was reaching across the table 121
was really afraid he might 46
was really afraid he would 245
was really afraid it would 46
was really anxious to avoid 63
was really anxious to please 43
was really beside the point 751
was really broken up about 99
was really enough to upset 52
was really guilty of anything 63
was really little he could 56
was really scared at first 98
was really something to watch 123
was really spoken by jesus 45
was really starting to annoy 131
was really starting to bother 124
was really starting to enjoy 165
was really starting to panic 54
was really starting to scare 40
was really starting to worry 239
was really thought to belong 76
was really worked up about 58
was reason enough to avoid 63
was reeling before the enemy 55
was right abreast the party 64
was right across the river 187
was right across the table 54
was right around the comer 149
was right behind the first 46
was right behind the house 41
was right enough in thinking 48
was roaming around the house 47
was roaming through the woods 84
was rolling across the floor 66
was rolling around the floor 73
was roomy enough to allow 75
was rough around the edges 477
was rowed across the river 270
was rowed across the thames 50
was running across the field 339
was running across the floor 147
was running across the grass 130
was running across the meadow 59
was running across the parking 73
was running across the stage 199
was running around the bases 81
was running around the field 40
was running around the house 416
was running around the table 95
was running around the track 59
was running around the world 68
was running before the storm 50
was running through my brain 41
was running through my veins 90
was running through the crowd 105
was running through the field 64
was running through the grass 54
was running through the house 238
was running through the jungle 87
was running through the minds 81
was running through the night 63
was running through the press 47
was running through the trees 122
was running through the water 80
was running through the whole 123
was running through the woods 409
was running toward the front 121
was running toward the house 256
was running toward the river 74
was rushing across the field 93
was rushing around the house 70
was rushing through the naked 48
was rushing through the water 280
was sadly afraid it would 89
was sailing around the globe 51
was sailing around the world 206
was seated across the aisle 182
was seated across the table 696
was seated around the table 338
was seated before the altar 45
was seated before the table 71
was seated behind the large 51
was seated behind the table 91
was seated behind the wheel 420
was setting behind the hills 350
was setting behind the house 49
was setting behind the trees 180
was seven leagues in breadth 85
was sharp enough to catch 69
was sharp enough to cause 43
was sharp enough to shave 138
was sharp enough to slice 82
was sharp enough to split 44
was shining through the blind 47
was shining through the crack 42
was shining through the glass 68
was shining through the green 65
was shining through the leaves 112
was shining through the lofty 47
was shining through the small 49
was shining through the trees 444
was shining through the white 41
was short enough to allow 126
was short enough to reveal 92
was shown around the house 66
was shown around the place 43
was shown around the world 163
was shown before the royal 50
was shown earlier in table 134
was shown openly at court 47
was shown through the house 88
was silly enough to allow 51
was silly enough to fancy 45
was silly enough to flirt 64
was silly enough to marry 56
was silly enough to write 66
was sinking behind the black 73
was sinking behind the hills 488
was sinking behind the ridge 43
was sinking behind the trees 193
was sinking through the floor 48
was sitting across the aisle 689
was sitting across the table 4254
was sitting around my house 40
was sitting around the house 201
was sitting around the table 443
was sitting before the glass 73
was sitting before the stove 77
was sitting behind the front 64
was sitting behind the large 42
was sitting behind the pilot 46
was sitting behind the stove 85
was sitting behind the table 206
was sitting behind the wheel 1458
was sitting beside my father 56
was sitting beside my mother 109
was sitting beside the couch 50
was sitting beside the phone 40
was sitting beside the pilot 43
was sitting beside the queen 40
was sitting beside the stove 179
was sitting beside the table 161
was sitting inside the house 50
was sitting toward the front 103
was slain before he could 80
was slain before the altar 149
was slicing through the water 86
was sliding across the floor 66
was sliding behind the wheel 89
was sliding through the water 89
was small chance he would 45
was small chance of anything 54
was small chance of finding 60
was small chance of getting 98
was small enough to admit 61
was small enough to allow 544
was small enough to avoid 83
was small enough to carry 200
was small enough to crawl 89
was small enough to enter 40
was small enough to stand 59
was smart enough to admit 40
was smart enough to avoid 214
was smart enough to build 66
was smart enough to catch 162
was smart enough to change 73
was smart enough to cover 73
was smart enough to grasp 43
was smart enough to guess 58
was smart enough to marry 123
was smart enough to offer 49
was smart enough to sense 109
was smart enough to start 90
was smart enough to write 87
was smiling across the table 67
was smooth enough to allow 109
was sober enough to drive 202
was sober enough to stand 47
was solid enough to allow 50
was solid enough to stand 40
was solid ground on which 59
was speaking across the table 45
was sport except the blows 41
was spread abroad in every 60
was spread abroad on every 92
was spread across the floor 136
was spread across the front 514
was spread across the globe 43
was spread across the nation 73
was spread across the pages 48
was spread across the table 127
was spread across the whole 177
was spread across the world 64
was spread amongst the people 71
was spread around the globe 50
was spread around the world 512
was spread before the altar 52
was spread through the fleet 118
was spread through the kingdom 58
was spread through the whole 790
was spread through the world 129
was staring across the river 65
was staring across the table 189
was staring through the glass 163
was steady enough to stand 44
was stealing through the white 50
was stiff enough to stand 59
was still absent in spain 52
was still across the river 45
was still active he would 40
was still afraid he might 97
was still afraid he would 44
was still afraid it would 71
was still afraid of getting 49
was still afraid to touch 59
was still afraid to trust 348
was still another thing which 49
was still anxious to avoid 262
was still anxious to carry 70
was still anxious to serve 84
was still around the house 79
was still babbling on about 48
was still before the court 197
was still before the house 354
was still before the walls 41
was still behaving as though 117
was still behind the wheel 259
was still bleeding as fresh 44
was still called the roman 116
was still carrying on about 114
was still carrying the torch 106
was still closed to women 61
was still crossing the river 65
was still debating the issue 145
was still debating the point 51
was still denied the right 108
was still draped in black 58
was still drifting at large 44
was still engaged in farming 202
was still engaged in getting 44
was still engaged in peering 46
was still engaged in teaching 61
was still engaged in writing 189
was still enjoying the frank 42
was still enough to cause 70
was still except the faint 50
was still fighting the civil 198
was still firmly in place 776
was still firmly in power 119
was still fitted to evoke 48
was still forced to admit 74
was still frozen in place 145
was still indeed an altar 61
was still inside the house 370
was still inside the store 43
was still intent on finding 45
was still intent on getting 105
was still intent on keeping 66
was still intent on proving 52
was still kneeling in front 133
was still listed as missing 80
was still locked in place 47
was still locked up tight 91
was still master of seven 46
was still needed in order 114
was still parked in front 1437
was still planning to marry 55
was still planning to write 67
was still plenty of action 64
was still plenty of danger 44
was still plenty of fight 289
was still plenty of light 1855
was still plenty of money 206
was still plenty of scope 285
was still plenty of space 182
was still plenty of vigor 56
was still plenty of water 417
was still plenty to worry 43
was still prince of wales 493
was still pursuing the train 48
was still rambling on about 64
was still recent on mount 63
was still refusing to admit 70
was still refusing to allow 78
was still refusing to grant 42
was still scanning the crowd 40
was still sleeping the sleep 185
was still something he could 181
was still spoken in parts 50
was still standing as though 56
was still standing in front 1863
was still standing in place 47
was still swimming in bliss 46
was still twenty or thirty 62
was still unable to admit 54
was still unable to agree 97
was still unable to appear 46
was still unable to avoid 45
was still unable to carry 87
was still unable to catch 51
was still unable to change 42
was still unable to create 46
was still unable to defeat 40
was still unable to drive 62
was still unable to enter 54
was still unable to fathom 50
was still unable to force 50
was still unable to fully 85
was still unable to grasp 179
was still unable to match 47
was still unable to mount 58
was still unable to offer 79
was still unable to piece 88
was still unable to place 193
was still unable to raise 120
was still unable to repay 40
was still unable to shake 182
was still unable to sleep 258
was still unable to solve 65
was still unable to stand 293
was still unable to utter 50
was still unable to write 194
was still unsure of where 49
was still watching the house 42
was still without the gates 42
was strong enough at times 51
was strong enough he would 101
was strong enough it would 54
was strong enough to admit 213
was strong enough to adopt 79
was strong enough to allow 654
was strong enough to alter 63
was strong enough to appear 102
was strong enough to apply 42
was strong enough to avoid 93
was strong enough to begin 291
was strong enough to block 277
was strong enough to brave 46
was strong enough to brush 48
was strong enough to build 160
was strong enough to carry 3201
was strong enough to catch 81
was strong enough to cause 1450
was strong enough to change 264
was strong enough to check 289
was strong enough to claim 93
was strong enough to climb 136
was strong enough to close 45
was strong enough to coerce 40
was strong enough to cover 58
was strong enough to crawl 46
was strong enough to create 408
was strong enough to cross 123
was strong enough to crush 487
was strong enough to defeat 1279
was strong enough to delay 121
was strong enough to deter 198
was strong enough to drink 41
was strong enough to drive 734
was strong enough to drown 51
was strong enough to eject 53
was strong enough to elect 214
was strong enough to enact 45
was strong enough to engage 179
was strong enough to enjoy 41
was strong enough to enter 122
was strong enough to evoke 53
was strong enough to exact 89
was strong enough to exert 118
was strong enough to exist 51
was strong enough to expel 264
was strong enough to fight 1064
was strong enough to float 91
was strong enough to force 1709
was strong enough to found 64
was strong enough to grasp 105
was strong enough to guard 52
was strong enough to guide 82
was strong enough to impel 53
was strong enough to knock 359
was strong enough to laugh 56
was strong enough to light 117
was strong enough to limit 66
was strong enough to march 123
was strong enough to merit 79
was strong enough to mount 129
was strong enough to offer 259
was strong enough to place 101
was strong enough to press 74
was strong enough to prove 58
was strong enough to quell 132
was strong enough to raise 365
was strong enough to rally 50
was strong enough to repel 393
was strong enough to reveal 69
was strong enough to rouse 95
was strong enough to seize 354
was strong enough to serve 139
was strong enough to shake 246
was strong enough to shape 68
was strong enough to share 41
was strong enough to shift 50
was strong enough to smash 59
was strong enough to spend 42
was strong enough to split 46
was strong enough to spread 53
was strong enough to stand 2880
was strong enough to start 259
was strong enough to steer 43
was strong enough to strip 48
was strong enough to sweep 211
was strong enough to tempt 53
was strong enough to thwart 66
was strong enough to trust 148
was strong enough to unify 137
was strong enough to unite 209
was strong enough to upset 71
was strong enough to utter 47
was strong enough to visit 77
was strong enough to weather 250
was strong enough to wield 93
was strong enough to wrest 82
was strong enough to write 148
was strung across the front 107
was strung across the river 103
was sweating through my shirt 43
was swift enough to carry 57
was taken across the river 517
was taken across the water 50
was taken around the world 67
was taken before he could 96
was taken before or after 200
was taken before the board 65
was taken before the chief 426
was taken before the court 887
was taken before the first 77
was taken before the grand 88
was taken before the house 98
was taken before the judge 333
was taken before the local 117
was taken before the mayor 186
was taken before the privy 90
was taken before the roman 106
was taken inside the house 111
was taken through the rooms 53
was taken through the whole 110
was taken through the woods 41
was taken toward the close 49
was taken without the owner 51
was talking across the table 78
was telling myself the story 51
was thence called the exile 72
was thinking mainly in terms 90
was thinking solely in terms 57
was thinking whether it might 47
was thinking whether it would 132
was thrice hulled by shots 78
was throwing stones at howling 105
was thrown across an opening 115
was thrown across the cabin 71
was thrown across the canal 70
was thrown across the chasm 112
was thrown across the creek 92
was thrown across the floor 72
was thrown across the rhine 40
was thrown across the river 1323
was thrown across the stream 215
was thrown across the table 53
was thrown across the thames 42
was thrown across the track 49
was thrown across the water 94
was thrown across the whole 45
was thrown athwart the glowing 42
was thrown through the front 243
was thrown through the glass 47
was thrown through the opening 42
was thrown through the worms 58
was thrust through an opening 161
was thrust through the crack 106
was thrust through the opening 468
was thumbing through the pages 115
was tight across the chest 53
was tight around the waist 60
was tired enough to sleep 604
was toiling through the mazes 58
was tough enough to fight 45
was tough enough to stand 167
was towed across the river 93
was towed through the water 115
was tried before the chief 325
was tried before the court 2977
was tried before the house 258
was tried before the judge 82
was tried before the mayor 41
was tried before the mixed 42
was tried before the peers 44
was tried before the privy 54
was tried before the roman 51
was truly global in scope 64
was turning toward the house 48
was twice called to order 168
was twice struck by spent 107
was under arrest by order 77
was under attack by enemy 60
was under orders to avoid 119
was under orders to carry 75
was under orders to guard 41
