wage is computed by dividing 63
ways of explaining the origin 86
ways of expressing the amount 82
ways of expressing the degree 60
ways of expressing the future 246
ways of expressing the letter 298
ways of expressing the nature 86
ways of expressing the number 50
ways of expressing the result 50
ways of expressing the spirit 45
ways of expressing the thought 70
ways of expressing the various 71
ways of harnessing the energy 49
ways of lightening the burden 71
ways of minimizing the damage 64
ways of minimizing the effect 41
ways of minimizing the impact 121
ways of mitigating the impact 44
ways of organizing the family 54
ways of organizing the school 67
ways of overcoming the crisis 88
ways of predicting the future 359
ways of presenting the findings 43
ways of presenting the gospel 119
ways of presenting the matter 40
ways of preserving the public 62
ways of preventing or reducing 83
ways of preventing the disease 71
ways of preventing the sexual 57
ways of proceeding in regard 73
ways of protecting the public 127
ways of protecting the rights 480
ways of responding or behaving 46
ways of responding to crises 48
ways of responding to events 96
ways of responding to stress 463
ways of responding to various 96
ways of satisfying the demand 57
ways of satisfying the desire 48
ways of segmenting the market 289
ways of specifying the object 58
ways to alleviate the burden 71
ways to alleviate the stress 95
ways to approach the design 108
ways to approach the matter 43
ways to classify the various 64
ways to convince the public 103
ways to describe the nature 56
ways to describe the various 49
ways to diminish the impact 43
ways to estimate the amount 110
ways to estimate the number 85
ways to evaluate the impact 90
ways to maintain the status 158
ways to maximize the impact 43
ways to maximize the number 47
ways to minimize the amount 128
ways to minimize the burden 114
ways to minimize the chance 41
ways to minimize the damage 176
ways to minimize the effect 126
ways to minimize the impact 378
ways to minimize the number 132
ways to minimize the stress 87
ways to mitigate the damage 45
ways to mitigate the impact 92
ways to overcome the crisis 118
ways to preserve the system 41
ways to strengthen the family 60
wealth is intended by nature 42
wealth is produced by manual 105
wearing of uniforms in public 101
wearing the armbands in school 63
wearing the disguise of temper 41
weave the garlands of repose 359
week of gestation in humans 128
week of initiation of therapy 66
week to complete the needed 56
week to consider the matter 138
well as additions to existing 42
well as addressing the issues 41
well as articles in various 110
well as articles of belief 119
well as articles of luxury 48
well as articles on topics 51
well as articles on various 89
well as attempting to define 60
well as attempts to commit 82
well as attempts to reduce 45
well as attention to detail 94
well as chloride of sodium 43
well as contrary to common 121
well as describing in detail 59
well as developing the skills 75
well as economic in nature 100
well as enlarges the active 129
well as equality of rights 69
well as equality of status 72
well as expansion of existing 153
well as fairness of spirit 58
well as harbingers of raphael 47
well as hundreds of lesser 105
well as increased the number 40
well as indicating the extent 54
well as indicating the nature 63
well as minimizing the number 49
well as moderate to severe 69
well as observer of public 53
well as performing the duties 64
well as physical in nature 77
well as physical or mental 51
well as possible in school 72
well as possible the powers 63
well as possible to conceal 46
well as property in blacks 47
well as protecting the public 47
well as protecting the rights 168
well as quantity of output 98
well as quarries of marble 41
well as religious in nature 45
well as respecting the rights 60
well as responding to changes 44
well as response to therapy 85
well as security of person 54
well as security of supply 41
well as security of tenure 127
well as students in training 45
well as students of church 53
well as students of public 40
well as thousands of lesser 55
well as thousands of pounds 52
well as treatment of disease 45
well be destined to become 43
well be disposed of without 45
well be expected to affect 60
well be expected to attend 71
well be expected to become 112
well be expected to differ 71
well be expected to follow 140
well be expected to infest 75
well be expected to reduce 59
well be expected to remain 50
well be expected to result 131
well be expected to supply 57
well be followed by another 95
well be inclined to accept 51
well be inclined to regard 68
well be inclined to wonder 44
well be included in future 40
well be possible to arrange 45
well be possible to design 55
well be possible to detect 43
well be possible to devise 58
well be possible to obtain 130
well be possible to reduce 99
well be prepared to accept 189
well be regarded as almost 40
well be regarded as another 82
well be regarded as belonging 111
well be regarded as merely 80
well be regarded as something 52
well be regarded by future 54
well be replaced by another 261
well be replaced by something 46
well be supposed to amount 133
well be supposed to betray 49
well be supposed to differ 64
well be supposed to exceed 136
well be supposed to seduce 50
well in presenting to english 78
well the rhetoric of public 62
well to complete the survey 47
well to consider in detail 132
well to consider in greater 42
well to consider the actual 88
well to consider the advice 73
well to consider the amount 43
well to consider the causes 119
well to consider the claims 46
well to consider the degree 55
well to consider the effect 275
well to consider the extent 131
well to consider the impact 42
well to consider the latter 122
well to consider the manner 47
well to consider the matter 318
well to consider the merits 65
well to consider the methods 79
well to consider the nature 344
well to consider the number 42
well to consider the origin 63
well to consider the reasons 95
well to consider the special 55
well to consider the various 240
well to consider the wisdom 44
well to describe in detail 86
well to describe the manner 59
well to describe the nature 47
well to describe the various 64
well to extinguish the flames 292
well to frighten the wizard 90
well to indicate the nature 57
well to moderate the little 44
well to remember the advice 180
well to remember the caution 54
well to remember the dictum 77
well to remember the lesson 59
well to remember the remark 73
well to remember the wisdom 58
well to windward of yonder 55
well to windward to escape 43
went as minister to england 54
went as minister to france 63
went on describing the school 152
went on discussing the matter 127
went on furlough to england 114
went on uncovering the statue 65
went the presence of cybele 67
went to abrogate in spirit 77
went to acquaint the french 144
went to announce my return 61
went to bethlehem to anoint 46
went to birmingham to attend 57
went to breakfast at william 54
went to brussels to attend 68
went to calcutta to attend 109
went to confound the proper 83
went to richmond to confer 58
went to scotland in august 69
went to washington as united 48
went to washington in august 52
went to washington in person 79
went to washington on behalf 67
went to washington on monday 41
went to washington the ground 55
went to washington to accept 77
went to washington to arrange 68
went to washington to assist 85
went to washington to assume 75
went to washington to attend 434
went to washington to become 310
went to washington to confer 491
went to washington to demand 52
went to washington to enlist 59
went to washington to obtain 129
went to washington to oppose 66
went to washington to report 129
went to washington to secure 198
went to washington to settle 45
were an earthquake in berlin 44
were an evidence of larger 41
were an extension of earlier 117
were an infinity of worlds 77
were an obstacle to reform 93
were an outgrowth of earlier 97
were as american as anyone 54
were as beautiful as cupids 75
were as distinct as before 73
were as distinct in habits 40
were as frequent as before 73
were as friendly as before 79
were as ignorant as myself 68
were as numerous as before 85
were as numerous as grains 54
were as straight as arrows 68
were by accident or design 44
were he suffered to remain 83
were in business in london 66
were in business to employ 46
were in complete or partial 53
were in condition to afford 58
were in condition to obtain 72
were in condition to travel 53
were in drollery or earnest 99
were in operation at various 89
were in operation in canada 67
were in operation in england 212
were in operation in europe 115
were in operation in france 91
were in operation in london 52
were in operation in twenty 73
were in operation in various 157
were in progress in england 126
were in progress in europe 124
were in progress in france 60
were in progress in london 105
were in progress in mexico 53
were in progress in various 109
were in progress of building 57
were in progress the french 113
were in progress to secure 58
were in readiness to assist 41
were in readiness to attack 57
were in readiness to convey 330
were in readiness to depart 210
were in readiness to embark 69
were in readiness to follow 89
were in readiness to resume 67
were in response to changes 82
were in sickness or perils 69
were it disposed to profit 67
were it grateful to forget 47
were it otherwise we should 61
were it possible it should 48
were it possible to accept 53
were it possible to arrive 54
were it possible to attain 127
were it possible to convey 54
were it possible to define 49
were it possible to devise 54
were it possible to divide 41
were it possible to effect 297
were it possible to embody 69
were it possible to employ 44
were it possible to extend 54
were it possible to fetter 63
were it possible to follow 116
were it possible to forget 57
were it possible to measure 119
were it possible to obtain 595
were it possible to realize 65
were it possible to reduce 165
were it possible to remain 40
were it possible to remove 246
were it possible to render 60
were it possible to retain 41
were it possible to secure 115
were no accounts to render 70
were no children of school 98
were no children to supply 133
were no curtains or blinds 54
were no curtains or shades 49
were no examples to follow 79
were no paragons of virtue 54
were no soldiers or police 78
were no soldiers to defend 65
were no students in physic 81
were no subjects of england 43
were no symptoms of disease 57
were no symptoms of wavering 42
were no villages or houses 46
were on probation or parole 705
were so absorbed in fighting 47
were so absorbed in watching 86
were so addicted to hoarding 44
were so desirous of securing 83
were so disabled by wounds 58
were so disposed to follow 48
were so engrossed in watching 78
were so frequent in england 92
were so frequent in jewish 66
were so increased in number 159
were so innocent of london 62
were so numerous as almost 68
were so numerous in england 41
were so numerous in france 44
were so overcome by emotion 65
were so sensible in covering 77
were so terrible to behold 43
were so terribly in earnest 64
were the affection it issued 42
were the apostles of christ 165
were the arbiters of fashion 121
were the arsenals of crimes 41
were the attempts at planting 52
were the backbone of england 105
were the backbone of english 41
were the beginnings of active 49
were the beginnings of another 52
were the beginnings of english 153
were the beginnings of modern 185
were the bulwarks of france 51
were the capitals of little 83
were the carriers of europe 86
were the carriers of yellow 50
were the cartoons of raphael 140
were the champions of english 119
were the children of another 97
were the children of apollo 235
were the children of fathers 96
were the children of fiction 60
were the children of former 103
were the children of french 156
were the children of german 168
were the children of italian 54
were the children of jewish 113
were the children of joseph 316
were the children of manual 218
were the children of middle 135
were the children of mothers 87
were the children of native 76
were the children of nature 73
were the children of recent 42
were the children of robert 49
were the children of russian 72
were the children of slaves 279
were the children of uranus 66
were the children of widows 84
were the children of william 120
were the churches of christ 47
were the citizens in various 55
were the citizens of london 223
were the currents of thought 41
were the deputies on mission 50
were the dictates of nature 55
were the dictates of virtue 118
were the donations of misery 58
were the electors of saxony 76
were the elements of christ 65
were the elements of strength 53
were the emperors of austria 85
were the engineers in charge 41
were the extremes of emotion 98
were the forebears of modern 41
were the foremost in europe 41
were the founders of modern 452
were the guardians of family 42
were the guardians of public 63
were the guardians of scotch 43
were the harbingers of modern 87
were the invaders of mexico 45
were the invention of printing 285
were the invention of sickly 52
were the mainstay of therapy 65
were the majority in number 100
were the majority of voters 48
were the materials in ferber 65
were the materials of choice 110
were the merchant of venice 90
were the miracles of christ 105
were the officers in charge 171
were the officials in charge 94
were the outgrowth of earlier 51
were the outworks of england 81
were the prelates of england 42
were the primates of england 48
were the products of another 46
were the products of broken 107
were the products of chance 69
were the products of english 169
were the products of highly 51
were the products of modern 58
were the products of nature 44
were the products of public 53
were the products of various 48
were the property of another 326
were the property of english 119
were the property of france 45
were the property of julius 83
were the property of madame 112
were the property of master 73
were the property of robert 46
were the property of someone 59
were the property of various 94
were the property of whoever 42
were the property of william 85
were the questions of whether 166
were the relations of france 88
were the remnants of tribes 42
were the resolves he formed 46
were the revenues of sparta 45
were the sensation of london 43
were the serpents of wisdom 101
were the servants of christ 105
were the services at church 52
were the smallest in number 90
were the soldiers of christ 188
were the soldiers of cortes 52
were the soldiers of france 52
were the strongest in europe 69
were the subjects of another 90
were the subjects of attila 75
were the subjects of before 205
were the subjects of bitter 53
were the subjects of debate 147
were the subjects of divine 91
were the subjects of england 62
were the subjects of lively 66
were the subjects of papers 50
were the subjects of public 63
were the subjects of serious 54
were the subjects of severe 46
were the subjects of special 198
were the subjects of various 55
were the sufferings of christ 118
were the treasures of famous 99
were the treatment of choice 567
were the vehicles of choice 64
were to arrogate to itself 61
were to commence the attack 57
were to complete the cordon 78
were to complete the number 55
were to complete the survey 45
were to consider the effect 45
were to consider the entire 57
were to consider the matter 206
were to consider the number 55
were to consider the proper 63
were to consider the sporting 116
were to continue as before 530
were to continue in effect 170
were to continue in office 827
were to continue in session 57
were to continue on trapping 91
were to continue the attack 113
were to continue the policy 54
were to continue to accept 55
were to continue to expand 225
were to continue to follow 136
were to continue to govern 73
were to continue to insist 76
were to continue to occupy 159
were to continue to plague 91
were to continue to pursue 74
were to continue to radiate 46
were to continue to regard 41
were to continue to remain 122
were to continue to suffer 51
were to continue to supply 61
were to converge on london 50
were to describe in detail 183
were to describe the nature 149
were to describe the various 49
were to disappear in christ 40
were to discover on closer 43
were to discover the secret 121
were to dislodge the french 149
were to dominate the entire 79
were to dominate the future 175
were to dominate the thought 52
were to estimate the amount 71
were to estimate the number 89
were to evacuate the island 54
were to evaluate the effect 85
were to evaluate the impact 41
were to exercise in common 56
were to exercise the office 68
were to exercise the powers 218
were to exercise the rights 43
were to exercise the wisdom 83
were to foretell the future 153
were to liberate the slaves 40
were to maintain the existing 41
were to maintain the status 154
were to multiply the number 43
were to preserve the memory 55
were to proclaim the gospel 114
were to regulate the future 114
were to regulate the prices 41
were to surround the dwelling 101
were to transfer to another 58
were we inclined to pursue 49
were we inclined to resist 72
were we prepared to accept 58
were we suffered to remain 44
what an accession of strength 60
what an opponent is likely 58
what by courtesy is called 48
what he believed he needed 56
what he believed he should 112
what he believed it should 41
what he believed the public 232
what he believes he should 272
what he believes the public 44
what he borrowed to caress 173
what he declared at antioch 54
what he delights in simply 40
what he deserved to suffer 79
what he expected in return 191
what he expected or wanted 167
what he expected the doctor 51
what he expected to happen 504
what he explains in another 41
what he happened to advise 77
what he intended it should 129
what he intended to assert 58
what he intended to become 83
what he intended to convey 727
what he intended to realize 50
what he intended we should 49
what he observed in nature 58
what he observes in nature 45
what he obviously so firmly 56
what he proposed the effect 54
what he proposed to effect 44
what he received in return 121
what he receives in return 194
what he regarded as abuses 123
what he regarded as another 138
what he regarded as better 41
what he regarded as common 53
what he regarded as divine 53
what he regarded as england 41
what he regarded as errors 58
what he regarded as heresy 116
what he regarded as merely 59
what he regarded as proofs 73
what he regarded as proper 115
what he regarded as public 54
what he regarded as sacred 50
what he regarded as serious 73
what he regarded as simple 61
what he regarded as treason 54
what he regarded as unfair 210
what he regarded as unjust 85
what he regarded as wilson 51
what in australia is called 46
what in buddhism is called 103
what in business is called 41
what in fairness it should 90
what in medicine is called 59
what in politics is called 76
what in rhetoric is called 50
what in sanskrit is called 118
what in scotland is called 334
what in scotland is termed 56
what is abstruse of itself 119
what is accepted as common 40
what is accepted as normal 272
what is accepted as reality 137
what is acquired in school 97
what is actually the matter 47
what is actually the result 54
what is affirmed or denied 559
what is agreeable in itself 54
what is arguably the finest 206
what is arguably the oldest 50
what is asserted is likely 81
what is asserted or denied 60
what is beautiful in itself 433
what is beautiful in nature 1285
what is believed to happen 185
what is commonly so called 207
what is complete in itself 50
what is composed of matter 88
what is continuing to happen 58
what is contrary to christ 71
what is contrary to common 101
what is contrary to custom 51
what is contrary to divine 316
what is contrary to itself 46
what is contrary to nature 786
what is contrary to public 74
what is contrary to virtue 43
what is critical is whether 98
what is dangerous or unjust 44
what is decisive is whether 97
what is declared by another 62
what is deformed in nature 139
what is depicted in figure 262
what is destined to become 442
what is destined to happen 348
what is destined to perish 50
what is doubtful is whether 93
what is entailed in becoming 54
what is esteemed by vulgar 51
what is expected at school 50
what is expected by chance 234
what is expected in return 487
what is expected in school 95
what is expected of adults 42
what is expected of anyone 41
what is expected of leaders 60
what is expected of public 43
what is expected of pupils 94
what is expected of someone 100
what is expected or normal 55
what is expected to become 164
what is expected to emerge 50
what is expected to follow 90
what is expected to happen 2509
what is expected to result 88
what is external to itself 169
what is hereafter to become 40
what is included in income 42
what is infinite in itself 100
what is intended by preaching 54
what is intended is simply 45
what is intended to become 101
what is intended to convey 61
what is intended to happen 234
what is involved in adopting 91
what is involved in applying 194
what is involved in arriving 51
what is involved in assuming 42
what is involved in becoming 550
what is involved in building 566
what is involved in carrying 254
what is involved in choosing 147
what is involved in claiming 148
what is involved in deciding 95
what is involved in defining 121
what is involved in entering 51
what is involved in ethical 54
what is involved in grasping 114
what is involved in managing 224
what is involved in measuring 62
what is involved in memory 42
what is involved in mental 48
what is involved in modern 69
what is involved in planning 496
what is involved in pursuing 82
what is involved in realizing 66
what is involved in reasoning 76
what is involved in relating 47
what is involved in securing 75
what is involved in sexual 47
what is involved in something 92
what is involved in starting 218
what is involved in studying 95
what is involved in training 66
what is involved in various 70
what is involved is always 69
what is involved is merely 151
what is involved is neither 108
what is involved is simply 404
what is involved is something 108
what is knowable by nature 81
what is knowable in itself 79
what is majestic or lovely 75
what is observed in actual 49
what is observed in animal 90
what is observed in england 43
what is observed in figure 96
what is observed in nature 348
what is observed in normal 63
what is observed in painting 77
what is observed in reality 100
what is observed to happen 243
what is opposite to england 95
what is ordained by another 46
what is original or copied 288
what is otherwise an almost 53
what is otherwise in itself 42
what is personal to myself 106
what is pictured in figure 61
what is possible in itself 177
what is possible in modern 46
what is possible in nature 320
what is possible in reality 130
what is possible or honest 110
what is possible or likely 123
what is possible to attain 67
what is possible to ensure 56
what is possible to measure 40
what is possible to obtain 70
what is possible to reduce 49
what is possibly the finest 134
what is possibly the oldest 112
what is probable in itself 54
what is probable or likely 115
what is probably an earlier 57
what is probably of greater 81
what is probably the better 45
what is probably the easiest 72
what is probably the finest 1018
what is probably the latest 118
what is probably the longest 314
what is probably the lowest 123
what is probably the matter 49
what is probably the nearest 167
what is probably the oldest 1172
what is probably the second 183
what is probably the widest 78
what is produced by mounting 47
what is produced by nature 66
what is properly so called 76
what is properly the carrying 281
what is properly the object 52
what is provided by nature 65
what is realistic to expect 171
what is received in return 375
what is referred to earlier 41
what is referred to thought 57
what is regarded as common 61
what is regarded as deviant 131
what is regarded as modern 41
what is regarded as normal 785
what is regarded as proper 139
what is regarded as public 139
what is regarded as purely 41
what is regarded as sacred 138
what is regarded as serious 94
what is regarded in france 40
what is relative to thought 44
what is relevant in lawyer 104
what is relevant is whether 159
what is required by public 52
what is required by section 43
what is required in school 105
what is required is better 42
what is required is greater 85
what is required is merely 96
what is required is simply 463
what is required is something 210
what is required of leaders 44
what is required or needed 49
what is required to answer 144
what is required to assist 42
what is required to assure 120
what is required to attain 228
what is required to become 413
what is required to combat 53
what is required to comply 141
what is required to defend 47
what is required to define 63
what is required to design 51
what is required to effect 146
what is required to enable 375
what is required to ensure 620
what is required to foster 52
what is required to further 85
what is required to handle 63
what is required to induce 101
what is required to insure 64
what is required to manage 165
what is required to master 43
what is required to obtain 530
what is required to offset 43
what is required to realize 104
what is required to reduce 136
what is required to refine 42
what is required to remain 56
what is required to remedy 72
what is required to remove 61
what is required to render 183
what is required to repair 55
what is required to retain 46
what is required to secure 272
what is required to supply 151
what is required to verify 43
what is retained in memory 100
what is selected by jewish 94
what is sentinel or sultan 106
what is suitable to itself 57
what is supposed to become 103
what is supposed to follow 157
what is supposed to happen 5149
what is supposed to remain 96
what is supposed to result 59
what is uncommon is rarely 51
what is unlikely to happen 64
what is valuable in itself 284
what is valuable in modern 56
what it approves or avoiding 84
what it attempts to convey 59
what it attempts to measure 110
what it believes the policy 42
what it connotes in common 106
what it contains in itself 105
what it effected in england 54
what it intended to measure 58
what it promises to become 78
what it proposes to measure 92
what it purports to assess 139
what it purports to convey 74
what it purports to depict 73
what it purports to measure 6925
what it received in return 55
what it receives in return 114
what it regarded as unfair 64
what it threatened to become 44
what my attitude is toward 47
what the attempting to square 82
what the attitude of england 96
what the attitude of france 79
what the audience is likely 68
what the audience is watching 52
what the authority of future 146
what the citizens of london 45
what the communion of saints 83
what the condition of france 41
what the customer is likely 70
what the director of public 89
what the distress of plenty 81
what the doctrine of christ 52
what the doctrine of creation 71
what the founders of modern 61
what the historian is always 40
what the invention of printing 86
what the majority of english 167
what the majority of readers 74
what the majority of voters 51
what the minister in charge 43
what the minister of public 88
what the movement of events 48
what the rationale is behind 157
what the reporter or editor 49
what the selection is mostly 53
what the sequence of events 383
what the situation in europe 51
what the situation is before 259
what the situation is likely 100
what the standard of review 42
what the sufferings of christ 42
what we conceive of spirit 105
what we consider the finest 65
what we consider the normal 98
what we consider the proper 103
what we expected or wanted 48
what we expected to happen 234
what we intended to convey 47
what we intended to measure 88
what we observed in figure 78
what we perceive as matter 75
what we perceive as normal 59
what we perceive as reality 345
what we perceive in nature 47
what we perceive is always 138
what we referred to earlier 1524
wheat is anywhere in europe 86
when an accident is caused 70
when an advocate is called 51
when an argument is passed 87
when an assembly is loaded 83
when an electron is placed 43
when an electron is raised 60
when an elephant is killed 55
when an emphasis is placed 59
when an employee is absent 259
when an employee is called 66
when an employee is engaged 58
when an employee is forced 48
when an employee is killed 40
when an employee is treated 46
when an employee is unable 145
when an epidemic of measles 138
when an epidemic of plague 73
when an epidemic of typhus 73
when an epidemic of yellow 185
when an exception is caught 71
when an exception is raised 504
when an instance is created 250
when an inventor is unable 73
when an objection is raised 255
when an obstacle is placed 73
when an offender is caught 45
when an offender is placed 64
when an organism is placed 71
when an organism is unable 41
when by accident or design 126
when he accepted the charge 78
when he accepted the mighty 174
when he accepted the mission 80
when he accepted the office 717
when he acquired the rights 59
when he acquired the shares 126
when he advanced to attack 79
when he answered the letter 52
when he ascended the english 375
when he ascended the pulpit 494
when he ascended the stairs 68
when he ascribes the origin 45
when he attacked the french 196
when he attacked the muskeg 69
when he attacked the soviet 139
when he attempts to answer 112
when he attempts to assert 43
when he attempts to assess 49
when he attempts to become 83
when he attempts to commit 65
when he attempts to convey 67
when he attempts to decide 56
when he attempts to defend 144
when he attempts to define 330
when he attempts to depict 56
when he attempts to escape 128
when he attempts to extend 62
when he attempts to follow 150
when he attempts to impose 49
when he attempts to locate 50
when he attempts to measure 70
when he attempts to murder 41
when he attempts to obtain 72
when he attempts to realize 88
when he attempts to reduce 59
when he attempts to refute 43
when he attempts to relate 100
when he attempts to remove 71
when he attempts to render 58
when he attempts to rescue 64
when he attempts to return 96
when he attempts to secure 66
when he attempts to seduce 97
when he attended the annual 169
when he attended the meetings 90
when he attended the public 48
when he attended the school 77
when he attended the second 106
when he attended the united 45
when he believed he should 70
when he believed in christ 47
when he believed in something 78
when he believes in christ 106
when he believes in something 80
when he betrayed the secret 48
when he broached the matter 97
when he captured the french 45
when he combines the french 113
when he commands the flight 60
when he compared the letter 92
when he compared the number 66
when he compared the shocking 67
when he compares the abrupt 59
when he compares the volume 157
when he composed the famous 61
when he composed the letter 46
when he composed the pieces 52
when he composed the second 57
when he declined the office 70
when he declined to accept 207
when he declined to answer 67
when he declined to attend 58
when he declined to become 48
when he declines to accept 50
when he defended the rights 73
when he demanded the return 58
when he designed the building 47
when he designed to attack 84
when he dictated the letter 48
when he differed in opinion 265
when he enlisted in august 40
when he escorted the judges 73
when he examined the ground 41
when he examines the nature 139
when he executed the entire 44
when he expected an attack 50
when he expected the return 53
when he expected to arrive 101
when he expected to become 55
when he expected to finish 52
when he expected to return 315
when he explains the grades 46
when he explains the nature 76
when he explains the origin 55
when he finished he looked 99
when he finished he turned 44
when he finished the course 70
when he finished the letter 139
when he finished the second 111
when he followed the advice 76
when he followed the caliph 50
when he followed the course 78
when he happened to differ 42
when he happened to esteem 53
when he happened to glance 1141
when he happened to inhale 47
when he happened to mention 341
when he happened to notice 653
when he happened to return 40
when he imagined the building 110
when he implored the heavens 91
when he inclined it slowly 69
when he increased the number 104
when he informed the french 42
when he insisted on carrying 67
when he insisted on marrying 62
when he intended to assume 94
when he intended to attack 54
when he intended to commit 61
when he intended to embark 70
when he intended to punish 56
when he intended to resume 87
when he intended to retire 49
when he intended to retreat 90
when he intended to return 250
when he intended to strike 75
when he invented the phrase 62
when he launched an attack 154
when he lectured in boston 43
when he lectured in london 50
when he listened to someone 43
when he mentioned the affair 44
when he mentioned the amount 97
when he mentioned the bright 50
when he mentioned the matter 234
when he mentioned the taunts 123
when he migrated to medina 42
when he observed the effect 112
when he observed the german 103
when he observes it through 74
when he observes the number 52
when he observes the strain 45
when he obtained the degree 63
when he obtained the office 48
when he occupied the office 76
when he occupied the pulpit 85
when he overthrew the cities 405
when he performs the duties 44
when he persists in plaguing 127
when he prepared the heavens 190
when he prepared the second 74
when he prepared to depart 43
when he prepared to follow 171
when he prepared to return 107
when he presumed to forget 47
when he presumed to oppose 49
when he prevents the injury 70
when he proceeds to define 41
when he proceeds to mention 147
when he proceeds to remark 52
when he procured the release 75
when he produced the letter 63
when he promised to return 174
when he promises to settle 47
when he proposed the creation 157
when he proposed the measure 66
when he proposed the opinion 40
when he proposed to attack 103
when he proposed to become 102
