waded into 42 wages more 68
which were 40 which were 52
which over 69 which here 46
which will 59 which nothing 63
which were 98 which back 354
which upon 154 which unto 131
which fall 61 which over 93
which leave 42 which must 75
which will 47 which away 61
which here 83 which clear 52
which your 239 which into 93
which from 41 which week 121
which years 283 which time 135
which years 118 which some 46
which from 50 which time 45
which week 121 which bury 40
which years 183 which from 40
which once 110 which fine 62
which gray 77 which sort 55
which time 175 which years 342
which were 69 which been 82
which make 65 which there 107
which your 149 which here 167
which some 58 which upon 107
which nothing 274 which down 183
which past 43 which over 43
which been 56 which held 44
which knew 95 which know 61
which only 100 which able 65
which glad 44 which able 43
which into 146 which more 119
which must 40 which more 238
which able 43 which from 78
which time 139 which glad 42
which upon 48 which able 153
which naming 43 which back 46
which hold 61 which back 74
which clinging 133 which eager 68
which free 54 which these 45
which upon 173 which years 44
which able 66 which eager 58
which fond 43 which glad 77
which more 332 which more 225
which told 48 which able 428
which half 126 which just 124
which five 52 which when 120
which away 79 which back 41
which down 45 which here 148
which into 377 which when 42
which time 103 which able 120
which came 42 which must 179
which none 43 which there 61
which were 260 which home 131
which over 44 which part 179
which came 111 which meant 76
which there 316 which were 1180
which away 64 which hard 134
which angry 160 which eager 116
which fond 1185 which glad 4302
which good 75 which keen 100
which loath 70 which much 3606
which ready 81 which soon 48
which sure 97 which well 947
which when 55 which able 109
which paid 171 which nothing 289
which nothing 48 while from 84
while from 56 while away 861
while their 72 while been 1373
while even 93 while gone 50
while more 41 while were 68
while their 97 while were 142
while away 45 while even 81
while have 52 while back 119
while city 68 while will 43
while these 105 while have 40
while deny 89 while more 41
while upon 46 while will 494
while into 81 while food 79
while more 201 while into 50
while able 94 while away 2021
while busy 84 while gone 367
while living 214 while making 330
while reading 183 while taking 43
while there 229 while told 42
while trying 230 while nothing 102
while lost 245 while been 521
while done 46 while idly 40
while like 58 while part 89
while those 80 while forth 55
while among 67 while during 55
while from 4045 while last 60
while there 226 while home 64
while there 202 while over 316
while making 119 while trying 241
while some 54 while back 169
while down 280 while from 45
while here 46 while home 73
while here 218 while there 1800
while home 91 while over 108
while home 125 while upon 175
while birth 55 while some 50
while these 54 while from 109
while some 50 while these 123
while down 44 while from 51
while busy 47 while there 43
while down 61 while there 169
while over 191 while among 76
while here 94 while there 1096
while love 226 while ready 81
while some 223 while these 313
while from 54 while upon 46
while what 87 while half 130
while here 107 while there 1348
while over 56 while from 42
while some 61 while these 50
while your 359 while along 169
while home 44 while care 638
while down 69 while part 115
while some 102 while these 72
while upon 46 while came 50
while during 74 while from 53
while last 65 while only 44
while some 49 while three 110
while were 249 while hard 92
while busy 164 while glad 43
while much 236 while sick 46
while young 617 while upon 57
whole bent 115 whole much 49
whole well 67 wiped away 63
wiped from 309 wiped from 239
wishing able 58 wishing born 90
wishing there 118 wishing west 44
wishing some 80 wishing time 83
wishing home 108 within back 129
within been 328 within came 131
within come 67 within died 191
within during 149 within dyed 47
within even 206 within find 49
within four 152 within from 1878
within gave 52 within have 388
within into 446 within last 40
within leaving 46 within left 76
within lost 42 within made 99
within many 106 within more 592
within most 313 within nine 49
within once 103 within only 292
within other 54 within over 152
within past 3632 within post 115
within prior 167 within sail 297
within seen 46 within sent 100
within some 261 within their 274
within there 1735 within these 216
within those 45 within three 240
within time 493 within took 66
within upon 103 within were 473
within what 102 within when 977
within will 240 within your 83
within from 871 within into 40
within only 64 within when 75
within beats 102 within years 64
within days 649 within years 1014
within years 125 within from 44
within also 46 within among 55
within back 1322 within been 1375
within came 138 within come 99
within done 40 within during 62
within even 451 within find 49
within five 78 within four 180
within from 2307 within gave 55
within great 80 within grew 84
within half 64 within have 904
within having 49 within into 732
within john 49 within just 53
within last 332 within lost 65
within made 446 within make 96
within many 775 within more 1764
within most 1744 within much 298
within must 60 within next 91
within none 41 within nothing 47
within only 643 within other 252
within over 383 within past 15225
within prior 139 within sold 40
within some 524 within steam 53
within such 277 within their 720
within there 5371 within these 678
within those 177 within three 308
within time 744 within took 76
within upon 86 within used 51
within very 81 within went 41
within were 962 within what 314
within when 539 within will 768
within open 180 within from 196
within span 42 within date 176
within next 40 within such 127
within their 210 within been 77
within were 502 within will 96
woman away 177 woman back 123
woman love 119 woman dating 54
woman living 53 woman seeing 93
woman been 80 woman laid 78
woman seen 4037 woman left 57
woman seen 46 woman seen 77
woman been 55 woman seen 56
woman from 41 women seen 1257
words able 142 words hearing 66
words heard 631 words from 349
words heard 325 words said 52
words heard 65 words used 110
words these 130 words were 41
working away 76 working years 50
world back 140 world born 78
world living 81 world from 410
world seen 96 world left 239
world their 92 world into 438
worst made 63 worst seen 480
would days 44 would from 41
would been 104 would gray 41
would come 67 would born 242
would there 1153 would news 41
would such 43 would bond 107
would just 52 would been 430
would done 491 would gone 61
would heard 42 would made 65
would told 90 would gone 76
would from 71 write play 519
write poems 49 write code 43
write upon 42 writing done 83
writing seen 67 wrongs done 180
wrote poems 46 wrote poems 50
