wad neither burn her for 51
was always saying that they 55
was always saying things that 262
was always seen with his 119
was always some guy who 52
was always some man who 57
was always some one who 249
was always sure she had 70
was always sure that his 76
was always sure that she 101
was always taking out his 226
was always tall for his 64
was always there and did 52
was always there and had 58
was always there and now 43
was always there and she 103
was always there and that 310
was always there and was 129
was always there but had 47
was always there but not 45
was always there but was 57
was always there for all 71
was always there for her 1532
was always there for him 1080
was always there for his 219
was always there for our 44
was always there for them 582
was always there for you 457
was always there with her 241
was always there with him 154
was always there with his 343
was always there with them 74
was always time for fun 44
was always time for that 123
was always told she was 64
was always told that his 109
was always told that she 98
was always told that they 128
was always told that this 69
was always told that you 91
was always trying new things 94
was always trying out new 159
was always used for this 73
was always very easy for 49
was always very low and 71
was always very near its 80
was always very neat and 170
was always very shy and 67
was always very thin and 51
was always very weak and 58
was always warm and dry 51
was always well fed and 104
was always when she was 83
was always wrong and that 45
was amazed when she saw 243
was amazed when they saw 118
was amongst those who did 80
was amongst those who had 294
was another body that had 94
was another body that was 52
was another busy day for 58
was another busy one for 48
was another busy year for 41
was another door that led 145
was another door that was 44
was another girl who had 93
was another girl who was 177
was another girl with her 44
was another good day for 53
was another good one for 40
was another good year for 133
was another great day for 82
was another great man who 72
was another great year for 46
was another item that was 46
was another lady who had 64
was another lady who was 57
was another name for god 73
was another name for that 57
was another name for this 131
was another name that was 43
was another part that was 58
was another sign that she 69
was another theme that was 43
was another very hot day 64
was another will and that 145
was another young man who 510
was another young man with 125
was anxious only for his 82
was anyone among them who 66
was anyone else but you 63
was anyone else who had 56
was anyone else who was 41
was anyone there who was 40
was argued from this that 218
was around when she was 40
was asleep upon his bed 46
was asleep when she got 118
was asleep when she was 96
was asleep when they got 115
was awaiting trial for his 55
was banked high and red 74
was banned along with all 60
was barely half his age 115
was barely more than one 182
was barely more than that 121
was barely more than two 237
was barely paying its way 81
was barely room for all 108
was barely room for both 84
was barely room for her 139
was barely room for him 163
was barely room for his 110
was barely room for one 620
was barely room for our 70
was barely room for them 264
was barely room for two 742
was barely time for her 65
was barely time for him 103
was barely time for one 41
was barred from his seat 70
was becoming clear that all 157
was becoming clear that any 58
was becoming clear that both 63
was becoming clear that for 63
was becoming clear that her 70
was becoming clear that his 177
was becoming clear that not 79
was becoming clear that one 89
was becoming clear that our 53
was becoming clear that she 169
was becoming clear that they 309
was becoming clear that this 502
was becoming clear that with 47
was becoming clear was that 141
was becoming hard for her 42
was becoming more real and 69
was becoming more than she 130
was becoming very hot and 62
was becoming very weak and 69
was becoming wild with her 45
was before adam and eve 47
was before john was put 68
was before there was any 661
was behind lock and key 42
was better able than any 456
was better able than his 129
was better able than its 44
was better able than she 53
was better able than they 66
was better even than being 42
was better even than his 76
was better even than that 120
was better paid than his 51
was better when she was 134
was better worth doing than 70
was better worth than all 64
was beyond reach and that 47
was beyond what they had 63
was bitter cold that day 61
was bleeding from both ears 76
was bleeding from her head 58
was bleeding from his ears 61
was bleeding from his head 123
was bought from him for 48
was brimming over with fun 59
was brimming over with joy 121
was broken down and his 52
was broken down and its 86
was broken down and that 93
was broken down and they 102
was broken down long ago 58
was broken into and all 237
was broken into and her 52
was broken into and his 205
was broken into and its 79
was broken into and two 45
was broken into two and 44
was broken once and for 272
was broken once for all 98
was broken only now and 131
was broken open and all 72
was broken open and his 200
was broken open and its 94
was broken over her head 64
was broken over his head 288
was broken when she was 113
was brooding over his own 90
was bubbling over with fun 102
was bubbling over with her 48
was bubbling over with joy 200
was bubbling over with new 45
was building upon his long 67
was buried along with her 208
was buried along with him 124
was buried along with his 189
was buried among his own 63
was buried here with his 76
was buried next day with 60
was buried once and for 111
was buried there and his 91
was buried there and that 119
was buried there with all 50
was buried there with her 43
was buried there with his 130
was burned along with her 98
was burned along with his 63
was burned down and all 156
was burned down and his 83
was burned down and its 75
was burned down and was 41
was burned down long ago 99
was burned down with all 53
was burned over his head 82
was bursting upon them with 86
was bustle among them and 67
was called among them his 73
was called back and was 46
was called from her bed 409
was called from his bed 1059
was called from his own 70
was called from his seat 73
was called from that day 96
was called from this earth 107
was called into being and 273
was called into being for 236
was called into being out 45
was called into being with 71
was called into use for 51
was called upon for aid 209
was called upon for all 53
was called upon for any 134
was called upon for her 175
was called upon for his 1690
was called upon for its 135
was called upon for one 89
was called upon for this 91
was called upon for two 95
was called upon one day 118
was called upon who had 68
was called when she was 68
was carrying away with him 134
was carrying back with him 57
was carrying home for his 68
was carrying more than his 47
was carrying more than its 63
was carrying more than one 137
was carrying nothing off with 72
was carrying over her arm 92
was carrying over his arm 89
was carrying when she was 76
was caught having sex with 175
was changed from one that 99
was changed from one year 42
was changed from that day 50
was changed into one for 53
was changed save for that 79
was chosen more for his 47
was chosen more for its 69
was chosen such that all 52
was chosen such that each 43
was cleared away and they 59
was clearly hard for him 46
was clearly held for law 46
was clearly laid out for 55
was clearly less than that 154
was clearly made out that 167
was clearly more than one 211
was clearly more than that 151
was clearly nearing its end 83
was clearly over his head 41
was clearly seen that both 40
was clearly seen that they 83
was clearly seen that this 75
was clearly time for him 76
was clearly what she was 44
was climbing into bed with 76
was climbing into his car 134
was closed down and all 134
was closed down and its 450
was closed down and was 41
was closed down for its 48
was closed down for six 52
was closed down for two 90
was closed once and for 105
was closed upon him for 46
was closed upon them and 63
was closed when they got 50
was cocked over one eye 99
was coiled atop her head 42
was coiled upon her head 61
was combed back off his 51
was common among both men 59
was common among men and 63
was copied from his own 80
was copied from one that 160
was corinth lost and won 42
was created from his rib 100
was created just for him 61
was created just for them 59
was created just for this 100
was created just for you 115
was created more than two 58
was created once and for 53
was creeping down that way 69
was creeping over him that 49
was creeping upon him and 44
was creeping upon him out 41
was damned well not going 56
was decked fore and aft 40
was deemed best for him 67
was deemed best that she 59
was deemed just that they 57
was deemed safe for him 54
was deeply angry with her 54
was deeply hurt that her 41
was deeply hurt that his 66
was deeply hurt that she 64
was dinned into her ears 53
was dinned into his ears 163
was dinned into our ears 93
was doomed from day one 47
was doomed from that day 63
was doubly glad now that 103
was doubly glad she had 87
was doubly glad that she 91
was doubly hard for her 41
was doubly hard for him 60
was draped over her arm 124
was draped over her head 199
was draped over his arm 160
was draped over his head 108
was draped over one arm 133
was dressing when she was 51
was drifting into war with 166
was drinking beer with his 68
was drinking more than his 79
was drinking more than she 73
was drinking more than was 201
was drinking wine all day 59
was drinking wine with his 54
was drinking wine with them 42
was dripping from his head 41
was driven away and his 41
was driven away and out 93
was driven away with his 51
was driven back all day 63
was driven back and his 44
was driven back with his 48
was driven from all his 239
was driven from all its 46
was driven from her own 58
was driven from his new 59
was driven from his old 40
was driven from his own 284
was driven from his seat 116
was driven from his see 1432
was driven from men and 132
was driven from one end 50
was driven high and dry 43
was driven home one day 58
was driven into his head 52
was dusted from them each 44
was dwelling upon her and 67
was eighty feet long and 274
was eighty years old and 1480
was eighty years old but 49
was eighty years old now 89
was eighty years old she 85
was eighty years old that 50
was eighty years old then 139
was elated when she saw 43
was eleven feet long and 86
was eleven when she was 49
was eleven when they got 66
was eleven years ago and 92
was eleven years and two 61
was eleven years old and 3745
was eleven years old but 84
was eleven years old had 40
was eleven years old her 122
was eleven years old his 429
was eleven years old now 243
was eleven years old she 274
was eleven years old that 421
was eleven years old then 503
was eleven years old was 46
was emerging from her long 43
was emerging from its long 66
was engaged upon his own 43
was engaged when she was 60
was enjoying what she was 76
was enough food for all 138
was enough food for ten 42
was enough food for them 46
was enough food for two 45
was enough land for all 137
was enough room for all 209
was enough room for both 97
was enough room for her 109
was enough room for him 154
was enough room for one 42
was enough room for them 114
was enough room for two 213
was enough time for her 141
was enough time for him 291
was enough time for them 118
was enough work for all 141
was enough work for one 76
was enough work for them 77
was enough work for two 40
was entering upon his long 49
was entering upon his new 62
was escaping from her own 61
was escaping from his own 61
was exciting work for all 65
was exempt from tax and 57
was exempt from tax for 112
was exempt from this tax 119
was exiled along with his 40
was exiled from his own 128
was exiled from his see 135
was fairly clear that his 45
was fairly clear that she 56
was fairly clear that they 53
was fairly clear that this 67
was fairly sure now that 137
was fairly sure she did 73
was fairly sure she had 242
was fairly sure she was 236
was fairly sure that her 76
was fairly sure that his 142
was fairly sure that she 337
was fairly sure that they 136
was fairly sure that this 137
was fairly sure that was 87
was fairly sure they had 89
was fairly sure this was 85
was fairly tall and had 52
was fairly tall and thin 60
was fairly well off and 88
was fairly well off for 68
was fairly well read and 48
was fairly worn out and 81
was fairly worn out with 101
was fallen over head and 43
was famous also for his 149
was famous also for its 146
was famous among them for 43
was famous from one end 56
was famous only for his 120
was famous there for his 56
was farther away than any 65
was farther away than she 177
was farther away than that 55
was farther away than they 47
was farther from her than 55
was farther from him than 155
was farther from his own 40
was farther north than any 83
was farther south than any 52
was fighting hard for her 45
was fighting hard for his 103
was fighting only for her 47
was filled from one end 315
was fitted over his head 47
was folded over his arm 71
was forced from his job 69
was forced from you and 82
was forced into new and 129
was forced into this and 48
was forced into this bag 45
was forced into this war 53
was forced into war with 178
was forced upon her and 90
was forced upon her that 442
was forced upon him and 298
was forced upon him for 48
was forced upon him that 1662
was forced upon him was 70
was forced upon them and 268
was forced upon them that 425
was forced upon them they 58
was forced upon them was 51
was forced upon them with 48
was formed during this year 49
was formed early this year 62
was formed from his rib 56
was formed more than two 41
was fought more than two 47
was frozen over with ice 99
was furious when his son 44
was furious when she got 46
was furious when she read 62
was furious when she saw 293
was furious when she was 92
was further away than she 63
was further away than they 56
was further from her than 77
was further from him than 181
was further from them than 71
was further held that this 113
was further north than this 62
was further said that all 55
was further said that this 104
was further sure that she 41
was further told that his 45
was further told that they 70
was further told that this 44
was garish cheap and thin 40
was gathering data for his 76
was gathering over his head 275
was gathering over its head 52
was greater among men than 128
was greater even than her 82
was greater even than his 243
was greater even than its 44
was greater even than she 59
was greater even than that 1479
was greater even than they 40
was greater even than this 43
was greater last year than 70
was greatly hurt that she 52
was ground into meal and 107
was ground into meal for 84
was gunned down near his 53
was gunned down with his 53
was handed over for our 121
was handed over for use 60
was harder work than being 46
was harder work than she 58
was harder work than they 78
was hardly ever his own 53
was hardly less than his 138
was hardly less than that 1409
was hardly more than one 1065
was hardly more than out 57
was hardly more than six 143
was hardly more than ten 205
was hardly more than that 1249
was hardly more than this 49
was hardly more than two 793
was hardly room for all 162
was hardly room for any 109
was hardly room for both 107
was hardly room for fear 68
was hardly room for her 127
was hardly room for him 133
was hardly room for his 77
was hardly room for one 208
was hardly room for our 75
was hardly room for them 462
was hardly room for two 259
was hardly safe for any 50
was hardly safe for him 49
was hardly time for any 85
was hardly time for her 58
was hardly time for him 117
was hardly time for that 45
was hardly time for them 43
was hardly what one saw 51
was hardly what she had 148
was hardly what they had 89
was hauled down and that 143
was hauled from his bed 71
was headlong sent with his 123
was heavier upon his arm 83
was helped into bed and 49
was helped into his easy 48
was hidden away and its 61
was hidden from all but 159
was hidden from him and 138
was hidden from him for 49
was hidden from them and 108
was hidden from them did 68
was higher among men than 199
was higher among them than 123
was higher even than that 109
was highly paid for his 66
was hissed more than any 77
was hovering over her and 58
was hovering over her with 52
was hovering over him and 52
was hovering over his head 97
was hurled from his seat 133
was hurrying along with bob 49
was hurrying along with his 86
was hurrying from its rear 95
was inches from her own 173
was inches from his own 149
was indeed born with all 151
was indeed come who had 58
was indeed hard for him 49
was indeed more than one 167
was indeed more than that 58
was indeed much that was 64
was indeed nothing but his 63
was indeed said long ago 109
was indeed such that she 115
was indeed time for him 75
was indeed time for them 44
was indeed true and that 113
was indeed true that all 95
was indeed true that his 157
was indeed true that she 104
was indeed true that they 65
was indeed very ill and 52
was indeed very old and 46
was indeed well for him 42
was indeed what she had 116
was indeed what she was 81
was indeed what they had 92
was infusing into his being 119
was intent upon doing and 87
was intent upon his own 190
was issued less than two 63
was issued more than two 100
was jerked from her head 40
was jerked from his seat 75
was jerked from off his 101
was killed along with all 71
was killed along with her 133
was killed along with him 62
was killed along with his 872
was killed along with one 66
was killed along with two 422
was killed leading his men 267
was killed less than two 64
was killed more than two 67
was killed there and his 42
was killed there and then 81
was killed when her car 137
was killed when his car 626
was killed when his head 92
was killed when she was 532
was kneeling down with his 61
was kneeling there with his 66
was landed high and dry 77
was larger even than that 73
was laughing along with her 50
was laughing along with him 77
was laughing along with them 43
was learned from them that 151
was lifted clean off his 63
was lifted from her and 43
was lifted from her bed 102
was lifted from her seat 47
was lifted from him and 60
was lifted from his bed 377
was lifted from his head 133
was lifted from his seat 120
was lifted from its bed 135
was lifted over her head 44
was lifted over his head 57
was lifted there was she 49
was lifted upon his head 51
was little call for them 57
was little coming and going 47
was little else for her 121
was little else for him 369
was little else for them 312
was little else than fly 83
was little else than one 89
was little else than this 64
was little else that they 149
was little else that was 147
was little here that was 74
was little hope for any 211
was little hope for her 276
was little hope for him 324
was little hope for his 239
was little hope for its 54
was little hope for that 62
was little hope for them 195
was little hope for this 52
was little hope now that 105
was little hope that any 213
was little hope that her 41
was little hope that his 117
was little hope that she 240
was little hope that they 463
was little hope that this 175
was little left for any 41
was little left for her 202
was little left for him 733
was little left for his 60
was little left for them 346
was little left that was 57
was little less than all 136
was little less than death 46
was little less than his 59
was little less than one 296
was little less than ten 182
was little less than that 919
was little less than two 143
was little more fit than 67
was little more for him 152
was little more now than 69
was little more than air 45
was little more than any 41
was little more than dead 44
was little more than dry 40
was little more than for 82
was little more than had 47
was little more than her 94
was little more than his 390
was little more than hot 68
was little more than its 168
was little more than lip 194
was little more than loo 84
was little more than old 51
was little more than one 6157
was little more than raw 85
was little more than six 1494
was little more than ten 1444
was little more than that 4598
was little more than this 181
was little more than two 4826
was little more than was 58
was little more that she 95
was little more that they 98
was little need for any 365
was little need for her 121
was little need for him 315
was little need for his 99
was little need for new 87
was little need for one 55
was little need for that 75
was little need for them 456
was little need for this 217
was little other than her 189
was little rest for any 58
was little rest for her 43
was little rest for him 65
was little risk that they 93
was little room for any 330
was little room for her 54
was little room for him 110
was little room for his 49
was little room for new 84
was little room for that 135
was little room for them 209
was little room for this 47
was little sign that they 67
was little sign that this 110
was little time for any 253
was little time for fun 69
was little time for her 149
was little time for him 212
was little time for his 47
was little time for long 40
was little time for that 108
was little time for them 117
was little time for this 107
was little time now for 98
was little used and was 107
was little work for him 109
was little work for them 223
was little wrong with her 59
was loaded down with all 176
was loaded down with his 64
was loaded down with them 43
was loaded down with two 74
was locked into her own 65
was locked into his own 88
was locked into its own 54
was lonely there and art 75
was looked into now and 191
was looked upon was odd 80
was looked upon with awe 964
was looked upon with fear 208
was looked upon with ill 58
was lovely when she was 50
was mainly from them that 91
was marching along with his 58
was marred more than any 609
was melted down for its 48
was melted down for use 46
was merely fair pay for 40
was merely such that any 79
was merely told that she 49
was merely toying with her 84
was merely toying with him 62
was merely toying with his 44
was merely what she had 70
was middle aged and had 50
was moored fore and aft 142
was mourning over his own 43
was myself tingling with that 68
was needed from his own 41
was needed here was not 52
was needed more than any 47
was neither anger nor fear 41
was neither angry nor sad 117
was neither birth nor death 70
was neither born nor did 40
was neither bread nor meat 85
was neither cheap nor easy 73
was neither cold nor heat 92
was neither cold nor hot 330
was neither deep nor long 117
was neither fast nor easy 40
was neither from you nor 96
was neither good nor bad 2580
was neither good nor ill 44
was neither high nor low 438
was neither life nor death 233
was neither living nor dead 747
was neither lock nor key 90
was neither lost nor won 61
was neither paid for nor 43
was neither pain nor death 40
was neither peace nor war 808
was neither rain nor dew 121
was neither road nor path 107
was neither safe nor easy 121
was neither sigh nor sob 51
was neither snow nor ice 113
was neither tall nor red 41
was neither very bad nor 174
was neither very big nor 59
was neither very easy nor 73
was neither very long nor 139
was neither very new nor 54
was neither very old nor 60
was neither well nor ill 145
was neither wind nor sun 43
was neither young nor old 982
was neither youth nor age 52
was nights like this that 48
was ninety feet long and 202
was ninety years old and 1666
was nobody else but mob 46
was nobody else for him 53
was nobody else with him 44
was nobody left who had 49
was nobody there and that 40
was nobody there who had 55
was obvious even then that 650
was obvious from day one 43
was obvious from this that 356
was obvious there was going 105
was obvious there was not 172
was obvious what she had 45
was obvious what she was 165
was obvious what they had 49
was obvious what was going 280
was opened upon his men 77
was opened upon our men 50
was opened upon them and 64
was opened upon them that 47
was opened upon them with 88
was openly said that they 62
was ousted from all his 61
was ousted from his job 117
was ousted from his own 43
was ousted from his seat 82
was packed from one end 52
was parted from her for 156
was parted from him for 43
was parted from thee for 49
was parted from them and 848
was parted from you for 90
was partly open and she 45
was passed from one end 52
was passed from one man 148
was passed from one set 55
was passed into law and 276
was passed into law with 105
was passed more than one 40
was passed over for his 49
was passed over for that 80
was passed over for this 61
was passed over her head 41
was passed over his head 165
was passed upon all men 46
was passed upon him and 115
was passed upon him for 66
was passed upon him who 44
was pastor till his death 44
was pinned atop her head 60
was placed over each eye 47
was placed over her head 208
was placed over him and 79
was placed over his head 886
was placed over them and 120
was placed over this and 77
was placed ready cut for 51
was placed ready for him 81
was placed there for him 70
was placed there for his 49
was placed there for that 60
was placed there for this 60
was placed upon her bed 53
was placed upon her head 394
was placed upon him and 72
was placed upon his head 2127
was placed upon his own 45
was placed upon its head 176
was placed upon them and 44
was placed upon them for 64
was placed upon this earth 148
was pleased when his son 40
was pleased when she did 146
was pleased when she had 43
was pleased when she saw 271
was pleased when she was 200
was pleased when they did 60
was plunged into his own 50
was plunged into war and 84
was plunged into war with 131
was plunged over head and 168
was pointing when she was 40
was poised over his head 40
was poorly paid and had 50
was poorly paid for his 65
was poured into her ears 48
was poured into her lap 71
was poured into his cup 40
was poured into his ears 177
was poured into ice and 51
was poured into our ears 48
was poured into them and 57
was poured onto ice and 114
was poured over her head 59
was poured over him and 102
was poured over his head 396
was poured over its head 41
was poured over them and 212
was poured upon his head 329
was poured upon them and 44
was poured upon them with 50
was pressing ahead with his 93
was pressing ahead with its 122
was pressing upon him with 226
was pretty angry with him 82
was pretty busy that day 42
was pretty clear now that 92
was pretty clear she did 45
was pretty clear she was 95
was pretty clear that her 72
was pretty clear that his 59
was pretty clear that she 249
was pretty clear that they 318
was pretty clear that this 190
was pretty clear that you 45
was pretty clear they did 57
was pretty clear who was 40
was pretty good and that 113
was pretty good but not 55
was pretty good for him 42
was pretty good going for 53
was pretty good pay for 48
was pretty good with his 121
was pretty good with that 55
was pretty hard for her 67
was pretty hard for him 99
was pretty hard for them 66
was pretty high and out 46
was pretty late and that 71
was pretty much all she 115
was pretty much all that 786
was pretty much all they 93
was pretty much his own 239
was pretty much how she 46
was pretty much par for 141
was pretty much that way 77
was pretty sure now that 480
was pretty sure she did 593
was pretty sure she had 1378
was pretty sure she saw 70
was pretty sure she was 2009
was pretty sure that all 130
was pretty sure that any 58
was pretty sure that both 44
was pretty sure that had 67
was pretty sure that her 203
was pretty sure that his 326
was pretty sure that one 215
was pretty sure that she 1246
was pretty sure that that 114
was pretty sure that they 625
was pretty sure that this 518
was pretty sure that was 1005
was pretty sure that with 67
was pretty sure that you 156
was pretty sure then that 86
was pretty sure they did 224
was pretty sure they had 341
was pretty sure this was 611
was pretty sure was not 62
was pretty sure who had 76
was pretty sure you did 95
was pretty sure you had 95
was pretty well cut off 74
was pretty well for one 48
was pretty well mad with 45
was pretty when she was 183
was prized more than any 55
was proved once and for 79
was proved once for all 69
was pulled back and her 86
was pulled back and she 184
was pulled back off her 224
was pulled down and his 145
was pulled down and its 234
was pulled down long ago 251
was pulled down too and 43
was pulled from her head 57
was pulled from his bed 107
was pulled from his car 186
was pulled from his head 60
was pulled from his seat 60
was pulled over her head 222
was pulled over his ears 103
was pulled over his head 518
was pumped upon for two 40
was purely from this that 50
was purged from his old 1131
was pushed back and his 53
was pushed back off his 68
was pushed open and they 52
was pushed open and two 71
was pushed open for him 41
was quoted more than any 40
was raised from death and 81
was raised from his bed 65
was raised from his seat 53
was raised from its bed 118
was raised from one end 84
was raised from one year 59
was raised less than two 42
was raised more than any 46
was raised over her head 58
was raised over his head 182
was rarely less than one 40
was rarely less than two 96
was rarely more than one 944
was rarely more than six 42
was rarely more than ten 93
was rarely more than two 324
was rarely used and then 55
was rarely used and was 99
was rarely used for any 74
was rarely used for that 46
was reached when one day 57
was reached when she was 45
was reborn from its own 90
was relied upon for aid 71
was relied upon for this 40
was remote from his own 49
was repeating what she had 131
was residing there with her 46
was residing there with his 87
was ripped from her head 43
was ripped from his head 72
was ripped open and her 62
was ripped open and his 114
was roused from her bed 81
was roused from her seat 157
was roused from his bed 1813
was roused from his nap 103
was roused from its long 114
was roused from this fit 255
was routed from his bed 81
was sacked from her job 108
was sacked from his job 442
was safely back with her 43
was safely seen that death 48
was scarce gone and they 62
was scarce less than that 41
was scarce room for them 98
was scared when she saw 63
was school like for you 106
was searching high and low 128
was seized along with his 55
was seized next day with 44
was seized upon for this 45
was seldom less than one 332
was seldom less than two 158
was seldom more than one 1147
was seldom more than six 74
was seldom more than ten 89
was seldom more than that 42
was seldom more than two 416
was seldom seen than she 71
was seldom used and was 80
was seldom used for rings 44
