wad make bold to dispute 68
was born when my country 91
was born when my parents 61
was born when the parents 40
was born when the patient 101
was bred from my earliest 105
was bringing into the country 188
was bringing upon the country 105
was busy from the beginning 41
was busy reading the writers 69
was busy trying to control 60
was busy trying to convert 44
was busy trying to explain 56
was busy trying to impress 40
was busy trying to prevent 58
was busy trying to survive 45
was cast from the beginning 45
was cast into the balance 54
was cast into the deepest 115
was cast into the discard 49
was cast into the furnace 223
was cast into the shadows 43
was cast into the treasury 112
was cast over the infancy 137
was clear from the answers 67
was clear from the article 48
was clear from the beginning 15382
was clear from the colonel 42
was clear from the content 95
was clear from the context 546
was clear from the debates 101
was clear from the decision 86
was clear from the earliest 200
was clear from the election 64
was clear from the example 44
was clear from the figures 60
was clear from the following 163
was clear from the foregoing 46
was clear from the general 220
was clear from the history 86
was clear from the instant 127
was clear from the language 175
was clear from the letters 109
was clear from the message 45
was clear from the position 73
was clear from the previous 82
was clear from the reactions 69
was clear from the records 59
was clear from the remarks 70
was clear from the replies 63
was clear from the reports 174
was clear from the research 126
was clear from the results 397
was clear what the outcome 40
was cold when we arrived 49
was come into the chamber 81
was come into the country 125
was come into the outward 105
was coming along the footpath 50
was coming along the gallery 50
was coming along the passage 173
was coming back the following 42
was coming back to america 79
was coming back to chicago 58
was coming back to herself 76
was coming back to himself 53
was coming back to ireland 53
was coming down in buckets 600
was coming down the chimney 379
was coming down the hallway 322
was coming down the highway 69
was coming down the passage 169
was coming down the stretch 65
was coming down the village 49
was coming from the bathroom 338
was coming from the bedroom 437
was coming from the british 96
was coming from the chimney 977
was coming from the country 273
was coming from the doorway 52
was coming from the federal 50
was coming from the general 119
was coming from the hallway 116
was coming from the interior 48
was coming from the kitchen 912
was coming from the library 61
was coming from the northeast 150
was coming from the northern 41
was coming from the outside 361
was coming from the private 91
was coming from the southeast 190
was coming from the southern 41
was coming from the speakers 86
was coming from the stables 58
was coming from the village 169
was coming from the western 42
was coming from the windows 87
was coming from to finance 41
was coming into the bedroom 54
was coming into the country 449
was coming into the kitchen 214
was coming into the northern 46
was coming into the picture 108
was coming into the village 105
was coming over the british 41
was coming over the country 123
was coming over the horizon 252
was coming over to discuss 64
was coming upon the country 57
was coming upon the kitchen 56
was dark when he arrived 353
was dark when he entered 138
was dark when he finally 144
was dark when he started 69
was dark when he stepped 45
was dark when we arrived 1761
was dark when we crossed 63
was dark when we dropped 40
was dark when we entered 359
was dark when we finally 182
was dark when we started 226
was dark when we stopped 61
was done during the british 48
was done during the colonial 65
was done during the following 240
was done during the preceding 103
was done during the present 41
was done during the previous 104
was done during the spanish 43
was done during the summers 157
was done from the beginning 414
was done from the highest 45
was done from the outside 151
was done from the surface 42
was done only to provide 70
was done over the country 96
was done over the protest 68
was done till the beginning 58
was done till the following 44
was done upon the greatest 80
was done upon the request 47
was done well in advance 43
was done when the patient 163
was down from the previous 179
was down here to lecture 117
was dusk when he arrived 130
was dusk when he finally 41
was dusk when we arrived 352
was dusk when we crossed 46
was dusk when we entered 93
was dusk when we finally 48
was dusk when we started 52
was early when we arrived 51
was even able to achieve 44
was even able to acquire 48
was even able to advance 136
was even able to attract 84
was even able to capture 61
was even able to control 55
was even able to discern 48
was even able to explain 69
was even able to express 54
was even able to forgive 42
was even able to include 43
was even able to increase 55
was even able to indulge 69
was even able to observe 75
was even able to predict 86
was even able to produce 171
was even able to provide 116
was even able to publish 72
was even able to receive 49
was even able to recover 45
was even able to restore 45
was even able to suggest 81
was even able to survive 84
was even from the beginning 231
was even heard to commend 47
was even heard to declare 65
was even heard to express 230
was even less in sympathy 52
was even made the subject 212
was even made to believe 46
was even made to prevent 44
was even made to replace 49
was even more at variance 52
was even more in advance 114
was even more so because 474
was even ready to abandon 41
was even ready to believe 67
was even ready to concede 57
was even ready to forgive 41
was even ready to support 51
was even said to contain 53
was even talk of impeaching 48
was even talk of marriage 57
was even worth the trouble 46
was ever able to achieve 298
was ever able to acquire 55
was ever able to capture 53
was ever able to collect 65
was ever able to command 92
was ever able to control 69
was ever able to destroy 40
was ever able to develop 41
was ever able to discern 48
was ever able to execute 42
was ever able to explain 318
was ever able to express 152
was ever able to imagine 67
was ever able to imitate 53
was ever able to perform 72
was ever able to prevail 43
was ever able to procure 47
was ever able to produce 146
was ever able to provide 43
was ever able to recover 44
was ever among the clearest 116
was ever done by himself 46
was ever done to abolish 57
was ever done to improve 59
was ever fond of promoting 52
was ever heard as liberty 65
was ever heard in congress 50
was ever heard to proceed 72
was ever held in america 45
was ever held in virginia 69
was ever made by anybody 51
was ever made in america 41
was ever made in congress 64
was ever made or entered 108
was ever made the subject 305
was ever made to collect 52
was ever made to convert 45
was ever made to deprive 42
was ever made to develop 56
was ever made to enforce 270
was ever made to execute 42
was ever made to explain 59
was ever made to improve 47
was ever made to produce 47
was ever made to provide 56
was ever made to rebuild 42
was ever made to receive 90
was ever made to recover 56
was ever made to restore 102
was ever meant to express 69
was ever open to receive 107
was ever open to relieve 219
was ever ready to advance 90
was ever ready to believe 72
was ever ready to champion 77
was ever ready to comfort 97
was ever ready to confess 97
was ever ready to console 48
was ever ready to correct 97
was ever ready to counsel 62
was ever ready to declare 58
was ever ready to discuss 160
was ever ready to display 63
was ever ready to embrace 55
was ever ready to espouse 56
was ever ready to explain 96
was ever ready to express 132
was ever ready to forgive 243
was ever ready to furnish 67
was ever ready to magnify 86
was ever ready to perform 159
was ever ready to promote 255
was ever ready to protect 107
was ever ready to provide 76
was ever ready to receive 452
was ever ready to redress 42
was ever ready to relieve 226
was ever ready to respond 286
was ever ready to stretch 68
was ever ready to suggest 63
was ever ready to support 223
was ever ready to sustain 50
was ever ready to welcome 528
was ever said or written 158
was ever seen in america 153
was ever seen in company 44
was ever seen in ireland 60
was ever seen so amorous 206
was ever seen to descend 57
was ever sent or withheld 44
was ever sure to prevail 49
was ever true to himself 57
was ever used to promote 44
was ever wont to indulge 47
was evil from the beginning 108
was fading from the picture 43
was fading from the western 89
was fading into the shadows 42
was fast leaving the country 70
was fast losing the support 48
was fast losing the weakness 61
was felt among the catholic 57
was felt from the beginning 694
was felt just as strongly 44
was fine during the previous 79
was fine when we started 69
was five feet in diameter 298
was flung open to receive 69
was flung over the country 40
was flying away to leeward 44
was flying back to chicago 47
was flying from the pursuit 41
was flying over the pacific 130
was four feet in diameter 447
was four years of college 42
was free from an infusion 77
was free from the anxiety 47
was free from the attacks 84
was free from the bondage 140
was free from the british 53
was free from the burdens 119
was free from the company 47
was free from the control 273
was free from the defects 164
was free from the demands 69
was free from the dominion 119
was free from the dreadful 43
was free from the effects 158
was free from the fetters 71
was free from the foreign 65
was free from the grosser 51
was free from the invader 67
was free from the jealousy 113
was free from the peculiar 52
was free from the problem 43
was free from the ravages 49
was free from the revolting 62
was free from the scourge 94
was free from the trouble 43
was free from the tyranny 121
was free from the weakness 139
was from five to fifteen 146
was from four to sixteen 61
was from home at present 72
was from july to october 55
was from june to october 46
was from want of shelter 74
was full when he arrived 63
was full when he entered 51
was full when we arrived 150
was giving rise to anxiety 66
was giving rise to concern 97
was giving rise to increasing 49
was glad when he decided 75
was glad when he finally 231
was glad when he started 54
was glad when he stopped 109
was glad when it stopped 51
was glad when the arrival 45
was glad when the captain 45
was glad when the carriage 60
was glad when the colonel 41
was glad when the journey 69
was glad when the service 68
was glad when we arrived 118
was glad when we finally 241
was glad when we stopped 47
was gone from me forever 132
was gone from the bathroom 42
was gone from the chamber 41
was gone from the company 134
was gone from the country 73
was gone from the doorway 145
was gone from the dresser 44
was gone from the kitchen 116
was gone from the streets 68
was gone from the surface 57
was gone from the village 85
was gone from the windows 109
was gone from us forever 64
was gone into the country 941
was gone into the kitchen 95
was gone into the shadows 97
was gone just as quickly 232
was gone when he arrived 57
was gone when we arrived 57
was good from the beginning 265
was good hope of success 46
was good only as against 46
was great among the greatest 95
was great from the beginning 167
was great when he visited 43
was half full of plunder 80
was half full of whiskey 51
was hanging from the balcony 52
was hanging from the gallows 107
was hanging from the rafters 178
was hanging over the balcony 42
was hanging over the chimney 168
was hanging over the counter 81
was hanging over the country 104
was hard even to imagine 112
was having lots of trouble 96
was heading down the hallway 67
was heading into the kitchen 48
was heading into the unknown 79
was heard along the passage 327
was heard among the listening 51
was heard from an adjoining 240
was heard from the adjoining 236
was heard from the bedroom 77
was heard from the beginning 198
was heard from the british 52
was heard from the chamber 40
was heard from the company 82
was heard from the cruiser 58
was heard from the distant 75
was heard from the doorway 59
was heard from the frigate 54
was heard from the gallery 167
was heard from the heights 56
was heard from the highest 55
was heard from the interior 433
was heard from the kitchen 237
was heard from the lookout 78
was heard from the nursery 63
was heard from the outside 208
was heard from the patient 87
was heard from the quarter 46
was heard from the russians 41
was heard from the spaniard 45
was heard from the suburbs 81
was heard from the tribune 46
was heard from the village 61
was heard only by friends 94
was heard only by herself 173
was heard save the regular 42
was heard saying to himself 187
was heard upon the subject 130
was heard when the gunboat 50
was heaving from the exertion 67
was held able to recover 62
was held among the members 62
was held back by several 52
was held back in reserve 92
was held down by several 65
was held down to regular 62
was held during the following 236
was held early in january 136
was held early in october 119
was held from the beginning 377
was held from the earliest 102
was held good as against 71
was held into the conduct 72
was held late in october 50
was held over the remains 144
was held over the weekend 105
was held there in january 53
was held there in october 47
was held there on january 48
was held there on october 60
was held there the following 45
was held upon the occasion 43
was held upon the subject 766
was held void as against 201
was here from the beginning 289
was here over the weekend 67
was here when we arrived 256
was hers from the beginning 119
was hiding from the germans 70
was hiding from the gestapo 41
was high from the beginning 252
was high from the northeast 55
was high from the southeast 43
was high over the distant 68
was high over the horizon 94
was high time he married 65
was high time he settled 89
was high time he started 96
was high time he stopped 65
was high time the british 45
was high time to abandon 93
was high time to abolish 54
was high time to correct 53
was high time to destroy 109
was high time to examine 43
was high time to prepare 78
was high time to provide 70
was high time to publish 40
was high time to restore 76
was high time to withdraw 63
was home from the service 51
was home when we arrived 43
was hull down to leeward 108
was just able to control 44
was just able to discern 145
was just able to glimpse 52
was just able to perform 56
was just able to prevent 66
was just able to produce 42
was just able to squeeze 109
was just able to stagger 73
was just able to support 86
was just able to whisper 67
was just coming to fruition 88
was just down the hallway 93
was just from the country 121
was just giving an example 90
was just hard to believe 97
was just kind of wondering 99
was just leaving the kitchen 101
was just like the picture 115
was just like the present 44
was just like the previous 97
was just like the stories 57
was just making up excuses 52
was just making up stories 57
was just over the horizon 1613
was just reading an article 207
was just ready to explode 47
was just ready to receive 68
was just room to squeeze 87
was just saying it because 73
was just saying to herself 250
was just saying to himself 130
was just sort of wondering 50
was just such an attempt 199
was just such an example 194
was just such an occasion 406
was just trying to attract 41
was just trying to comfort 404
was just trying to confuse 43
was just trying to console 51
was just trying to control 40
was just trying to explain 626
was just trying to express 89
was just trying to imagine 220
was just trying to impress 562
was just trying to improve 63
was just trying to justify 63
was just trying to lighten 239
was just trying to picture 113
was just trying to placate 48
was just trying to prepare 59
was just trying to prevent 71
was just trying to protect 1358
was just trying to provoke 91
was just trying to reassure 151
was just trying to relieve 48
was just trying to support 48
was just trying to survive 481
was just what he appeared 162
was just what he claimed 79
was just what he desired 151
was just what he himself 121
was just what is usually 102
was just what it appeared 122
was just what it sounded 81
was just what the british 324
was just what the company 96
was just what the country 215
was just what the emperor 127
was just what the enemies 41
was just what the germans 164
was just what the italians 46
was just what the manager 50
was just what the occasion 43
was just what we desired 45
was kept away by illness 130
was kept from the beginning 104
was kept from the british 102
was kept from the general 96
was kept from the highest 67
was kept from the slender 66
was kept open to receive 42
was kept over the pavilion 47
was kept shut to exclude 95
was kept well in advance 46
was laid among the ancient 129
was laid down as follows 411
was laid down by congress 48
was laid down by erasmus 41
was laid down by statute 127
was laid down in advance 124
was laid down in article 1039
was laid down in certain 42
was laid down in chapter 68
was laid down in general 62
was laid down in january 88
was laid down in october 136
was laid down in respect 66
was laid down in several 53
was laid down in shallow 122
was laid down to pasture 58
was laid during the colonial 50
was laid from the beginning 316
was laid over the surface 58
was laid upon the alleged 94
was laid upon the british 42
was laid upon the council 43
was laid upon the country 199
was laid upon the following 45
was laid upon the forehead 40
was laid upon the natural 55
was laid upon the question 67
was laid upon the subject 129
was laid upon the surface 55
was last seen in company 109
was last seen in october 44
was last seen on january 89
was last seen on october 74
was late when he arrived 518
was late when he entered 51
was late when he finally 196
was late when he retired 52
was late when he started 47
was late when we arrived 1072
was late when we entered 109
was late when we finally 186
was late when we retired 134
was late when we started 267
was late when we stopped 49
was leaning over the balcony 999
was leaning over the barrier 43
was leaning over the billiard 44
was leaning over the bulwark 69
was leaning over the counter 1447
was leaning over the gallery 74
was leaning over the gunwale 332
was leaning over the kitchen 110
was leaning over the parapet 477
was leaning over the quarter 538
was leaning over the terrace 98
was leaning over the veranda 47
was leaning over to whisper 46
was least able to provide 46
was least able to support 41
was leaving early the following 58
was left among the buildings 87
was left bare or covered 50
was left free to appoint 40
was left free to conduct 82
was left free to develop 374
was left free to explore 71
was left free to express 56
was left free to indulge 62
was left free to operate 50
was left free to proceed 74
was left from the previous 145
was left here by mistake 40
was left into my sketching 41
was left more at liberty 97
was left more to herself 42
was left more to himself 56
was left much to herself 124
was left much to himself 201
was left open by mistake 52
was left open on account 56
was left open to napoleon 49
was left open to private 197
was left open to provide 50
was left open to question 171
was left open to receive 46
was left open to slavery 43
was left save the country 71
was left there in command 66
was left there on purpose 64
was left trying to explain 41
was left upon the surface 100
was left when the mermaid 43
was less able to achieve 48
was less able to command 40
was less able to compete 55
was less able to control 172
was less able to express 67
was less able to perform 61
was less able to protect 58
was less able to provide 122
was less able to respond 56
was less able to support 61
was less able to sustain 76
was less open to question 123
was less risk in remaining 53
was less sure of herself 165
was less sure of himself 536
was less upon my modesty 45
was less vain or selfish 84
was like balm to general 70
was like coming up against 74
was like having an illness 110
was like john the baptist 235
was like trying to balance 85
was like trying to capture 98
was like trying to contain 63
was like trying to control 97
was like trying to explain 241
was like trying to imagine 211
was like trying to squeeze 123
was like trying to swallow 81
was like trying to wrestle 75
was like when he started 51
was living among the savages 51
was living there in perfect 80
was living when he married 57
was losing faith in himself 60
was losing tens of millions 44
was lost among the distant 200
was lost among the shadows 103
was lost during the colonial 44
was lost during the passage 60
was lost during the process 133
was lost from the beginning 517
was lost from the surface 100
was lost over the pacific 75
was lost there in several 67
was lost when it crashed 47
was lost when the british 111
was lost when the company 40
was lost when the decision 46
was lost when the germans 46
was made along the anterior 71
was made along the following 139
was made along the western 58
was made among the ancient 87
was made among the members 91
was made clear by general 52
was made clear by justice 52
was made clear by several 58
was made clear in article 45
was made clear in chapter 869
was made clear in january 47
was made clear in october 48
was made clear in several 106
was made clear on several 47
was made clear the following 103
was made clear to general 56
was made duke of beaufort 43
was made duke of monmouth 124
was made duke of norfolk 142
was made duke of suffolk 220
was made during my absence 43
was made during the absence 44
was made during the british 125
was made during the century 81
was made during the colonial 70
was made during the current 74
was made during the debates 80
was made during the following 666
was made during the journey 54
was made during the marriage 63
was made during the passage 49
was made during the preceding 118
was made during the present 149
was made during the previous 109
was made during the process 88
was made during the remaining 50
was made early in january 194
was made early in october 77
was made from the admiral 57
was made from the balcony 41
was made from the beginning 824
was made from the berries 70
was made from the british 215
was made from the central 43
was made from the cocoons 42
was made from the decision 102
was made from the designs 61
was made from the earliest 57
was made from the essence 45
was made from the factory 45
was made from the flowers 70
was made from the following 521
was made from the general 276
was made from the highest 58
was made from the jawbone 53
was made from the justice 43
was made from the material 189
was made from the mirrors 51
was made from the national 47
was made from the natural 53
was made from the northern 58
was made from the outside 169
was made from the papyrus 125
was made from the previous 83
was made from the records 83
was made from the remains 110
was made from the results 109
was made from the southern 59
was made from the spanish 171
was made from the surface 86
was made from the timbers 59
was made from the treasury 116
was made from the vulgate 526
was made from the western 57
was made good by borrowing 113
was made good by general 48
was made good by imports 65
was made into an academy 179
was made into an equally 111
was made into an official 63
was made into the abdomen 115
was made into the abscess 48
was made into the affairs 46
was made into the bladder 119
was made into the central 48
was made into the conduct 231
was made into the country 71
was made into the effects 49
was made into the history 82
was made into the interior 196
was made into the musical 61
was made into the popular 61
was made into the stomach 67
was made into the subject 60
was made late in october 43
was made lord of ireland 97
was made more so because 81
was made much of because 72
was made only at autopsy 162
was made only in respect 42
was made only to prevent 42
was made only to provide 55
was made over the anterior 43
was made over the following 44
was made over the previous 46
was made over the protest 78
was made prior to january 148
was made prior to october 47
was made ready to receive 401
was made till the beginning 46
was made upon the british 458
was made upon the chinese 42
was made upon the company 59
was made upon the country 41
was made upon the express 230
was made upon the federal 153
was made upon the following 215
was made upon the forehead 42
was made upon the occasion 115
was made upon the petition 82
was made upon the position 87
was made upon the preamble 41
was made upon the question 70
was made upon the southern 50
was made upon the spanish 56
was made upon the subject 453
was made upon the village 101
was made well in advance 166
was made were as follows 76
was made when the british 368
was made when the company 59
was made when the national 129
was made when the patient 267
was made when the project 104
was made when the subject 89
was making among the classic 91
was making ready to advance 44
was making ready to conquer 74
was making ready to receive 78
was making ready to welcome 47
was many years in advance 167
was meant from the beginning 390
was meant only to deprive 71
was meant only to exclude 131
was meant only to prevent 74
was meant only to protect 53
was meant only to provide 64
was meant only to satisfy 42
was meant only to suggest 44
was mine from the beginning 149
was more able to control 44
was more able to express 80
was more able to respond 50
was more able to support 105
was more angry at herself 50
was more angry at himself 58
was more fond of company 75
was more full of promise 42
was more like an ancient 81
was more like an antique 91
was more like an attempt 40
was more like an illusion 145
was more like the ancient 74
was more like the beginning 171
was more like the british 103
was more like the country 47
was more like the distant 92
was more like the european 44
was more like the language 51
was more like the present 179
was more like the wondering 134
was more lord of himself 55
was more open to censure 108
was more open to dispute 96
was more open to foreign 116
was more open to outside 99
was more open to question 401
was more open to western 51
was more ready to believe 155
was more ready to confess 156
was more ready to forgive 103
was more ready to perform 40
was more ready to receive 45
was more ready to respond 40
was more sure of herself 224
was more sure of himself 530
was more time to prepare 47
was more weary or unhappy 47
was more worth the beholding 95
was most eager to explore 42
was most eager to quarrel 50
was most eager to receive 47
was most glad to receive 46
was most gone we stopped 110
was most like the picture 113
was most ready to receive 48
was most ready to welcome 262
was most sure of success 160
was most true to himself 71
was most true to wedlock 205
was moving along the highway 113
was moving along the northern 42
was moving down the hallway 66
was moving from an economy 40
was moving into the position 97
was moving over the surface 283
was much among the smuggling 85
was much bass of grumbling 273
was much gold in florida 46
was much hurt at receiving 72
was much like the british 96
was much like the country 41
was much like the preceding 131
was much like the present 258
was much like the previous 185
was much more in control 186
was much more in harmony 186
was much more in sympathy 334
was much more of grimace 47
was much more so because 40
was much more the product 216
was much talk of freedom 50
was much talk of liberty 44
was much talk of robbers 43
was much used in america 67
was much used in ancient 133
was much used in germany 81
was much worn by traveling 48
was next made the subject 44
was next made to advance 87
was next made to destroy 44
was nine feet in diameter 148
was noon when he arrived 44
was noon when we arrived 130
was nothing done to prevent 57
was nothing else to account 54
was nothing else to attract 74
was nothing else to believe 122
was nothing else to compare 52
was nothing else to confess 66
was nothing else to discuss 138
was nothing else to prevent 60
was nothing else to produce 72
was nothing else to replace 51
was nothing else to suggest 108
was nothing else to support 64
was nothing from the beginning 43
was nothing here to attract 46
was nothing here to qualify 41
was nothing here to suggest 145
was nothing left to believe 115
was nothing left to conquer 133
was nothing left to destroy 202
was nothing left to discuss 317
was nothing left to explain 47
was nothing left to explore 77
was nothing left to plunder 216
was nothing left to prevent 137
was nothing left to protect 106
was nothing left to salvage 131
was nothing left to suggest 55
was nothing left to support 97
was nothing left to sustain 74
was nothing like the picture 64
was nothing like the popular 48
was nothing like the present 320
was nothing like the previous 42
was nothing more the doctors 98
was nothing more to conquer 84
was nothing more to destroy 49
was nothing more to discuss 536
was nothing more to explain 98
was nothing more to prevent 89
