war among others shall be 69
was more often found to 51
was more often given to 81
was more often known as 148
was more pains taken to 95
was more rapid after the 112
was more sound sense in 43
was more taken aback by 142
was more uneasy about the 48
was more upset about it 81
was more upset about the 344
was more vocal about the 44
was most fully shown in 45
was most nobly human in 41
was most often asked to 47
was most often based on 127
was most often cited as 275
was most often cited by 114
was most often cited in 73
was most often found in 492
was most often found on 87
was most often found to 55
was most often given as 72
was most often given by 43
was most often given to 83
was most often known as 41
was most often named as 75
was most often taken by 46
was most uneasy about the 97
was most upset about it 58
was most upset about the 161
was much about which to 47
was much doubt about it 72
was much doubt about the 163
was much easier after the 45
was much false henri ii 54
was much feared until the 48
was much known about the 45
was much lower after the 65
was much pulling about it 128
was much sound sense in 52
was much taken aback at 156
was much taken aback by 225
was much taken aback to 89
was much upset about it 41
was much worse after the 71
was nine months after my 41
was nine months after the 217
was nine months since he 43
was nine months since the 67
was none could place the 45
was none which could be 49
was nothing about either of 82
was nothing about staring in 45
was nothing about which he 202
was nothing about which the 40
was nothing about which to 146
was nothing amusing about it 106
was nothing amusing about the 213
was nothing awful about it 42
was nothing comic about it 44
was nothing comic about the 72
was nothing david could do 55
was nothing either above or 289
was nothing either could do 63
was nothing false about it 61
was nothing false about the 90
was nothing fancy about it 130
was nothing fancy about the 266
was nothing final about it 45
was nothing final about the 90
was nothing funny about it 815
was nothing funny about the 695
was nothing george could do 45
was nothing grand about it 102
was nothing grand about the 92
was nothing henry could do 70
was nothing human about it 108
was nothing human about the 46
was nothing james could do 46
was nothing known about the 42
was nothing light about the 48
was nothing magic about it 41
was nothing magic about the 59
was nothing noble about it 60
was nothing noble about the 41
was nothing novel about it 108
was nothing novel about the 423
was nothing people could do 48
was nothing phony about it 80
was nothing phony about the 104
was nothing quiet about the 44
was nothing right about it 55
was nothing sarah could do 41
was nothing scary about it 51
was nothing small about the 137
was nothing sweet about it 50
was nothing sweet about the 40
was nothing unreal about the 86
was nothing usual about the 109
was nothing vague about the 182
was nothing weird about it 100
was nothing which could be 1400
was nothing which might be 69
was nothing which ought to 46
was nothing which would be 49
was nothing wimpy about the 94
was nothing within sight to 71
was once again about to 480
was once again added to 46
was once again alone in 290
was once again asked to 477
was once again aware of 328
was once again based on 150
was once again bathed in 73
was once again beset by 57
was once again close to 108
was once again drawn to 294
was once again feeling the 60
was once again found in 43
was once again found to 134
was once again getting the 59
was once again given an 53
was once again given the 216
was once again given to 177
was once again headed by 49
was once again holding the 42
was once again known as 54
was once again looking at 136
was once again moved by 46
was once again moved to 109
was once again playing the 92
was once again raising the 40
was once again ruled by 167
was once again sailing on 81
was once again saved by 68
was once again seated at 63
was once again seated in 105
was once again seeking to 69
was once again serving as 172
was once again short of 76
was once again shown to 94
was once again sitting at 64
was once again sitting in 337
was once again sitting on 115
was once again speaking to 56
was once again staring at 136
was once again sworn in 43
was once again taken by 177
was once again taken to 169
was once again taken up 234
was once again talking to 64
was once again thinking of 99
was once again under the 521
was once again where it 42
was once again willing to 204
was once again within the 125
was once again working as 40
was once again working in 68
was once again working on 153
was once asked about the 451
was once asked where he 99
was once asked which of 68
was once speaking about an 43
was once talking about the 43
was only about eight at 50
was only about eight or 277
was only about equal to 124
was only about fifty or 69
was only about forty or 42
was only about seven or 283
was only about thirty or 113
was only about twice as 496
was only about twice the 151
was only added after the 61
was only after defeat in 46
was only after hours of 232
was only after looking at 54
was only after meeting the 43
was only after months of 608
was only after passing the 57
was only after reaching the 129
was only after talking to 77
was only after weeks of 246
was only begun after the 73
was only built after the 63
was only dimly aware at 47
was only dimly aware of 3873
was only eight miles to 134
was only eight months in 47
was only falling leaves at 82
was only fifty miles to 86
was only fifty yards or 89
was only fifty yards to 64
was only forty miles to 102
was only found after the 76
was only given after the 190
was only kidding about the 253
was only later found to 54
was only looking after the 63
was only months after the 77
was only quite right to 43
was only raising money to 51
was only really aware of 40
was only really happy in 49
was only seven miles to 94
was only seven weeks in 41
was only sixty miles to 60
was only speaking about the 47
was only taken after the 181
was only talking about it 65
was only talking about the 398
was only thinking about it 122
was only thinking about my 85
was only thinking about the 371
was only thirty miles to 85
was only under cover of 136
was only valid within the 50
was only waiting until he 136
was only waiting until the 255
was only waiting until we 53
was only weeks after the 72
was only while under the 41
was over eight times as 126
was over people began to 54
was over seven times as 118
was over seven times the 102
was paid fifty cents an 55
was rare until after the 45
was reading aloud while the 46
was ready would begin the 49
was said about changing the 51
was said about either the 55
was said about where the 68
was said above about the 2634
was said above under the 44
was said either about the 51
was said until after the 58
was saving every penny he 46
was saying anything about the 49
was seen after tasting it 43
was seen again after the 41
was seen again until the 78
was seen alive after the 61
was seen every where in 68
was seen lurking about the 127
was seen pulling about the 68
was seen walking about in 48
was seen walking about the 131
was sent every morning to 78
was sent thither alone to 52
was sent thither under the 112
was sent under cover of 212
was sent under cover to 198
was sent under guard to 613
was shot eight times in 51
was shot point blank in 83
was shot seven times in 104
was shot while sitting in 149
was shot while sitting on 63
was slow about testing it 40
was slow until after the 168
was soft music playing in 46
was sold under order of 51
was some delay about the 262
was some delay while the 144
was some doubt about it 225
was some doubt about my 56
was some doubt about the 2397
was some feeling about it 48
was some feeling about the 59
was some feeling within the 60
was some fifty miles to 86
was some fifty yards in 88
was some forty miles to 60
was some hitch about the 93
was some hours after the 103
was some known point in 137
was some magic about the 52
was some money given by 55
was some months after he 69
was some months after my 68
was some months after the 521
was some months short of 55
was some months since he 77
was some place where he 61
was some story about the 53
was some thirty miles in 45
was some thirty miles to 68
was some trick about it 72
was some unease about the 61
was some vague notion of 90
was some weeks after the 333
was some weeks since he 53
was some weeks since the 46
was some worry about the 58
was some yards beneath the 61
was soon after added the 66
was soon after added to 130
was soon after burnt by 43
was soon after found by 81
was soon after found in 214
was soon after found to 47
was soon after given to 268
was soon after given up 104
was soon after moved to 51
was soon after named to 45
was soon after slain by 189
was soon after slain in 140
was soon after sworn of 45
was soon after taken by 517
was soon after taken in 161
was soon after taken to 282
was soon after taken up 138
was soon after tried by 79
was soon after tried on 40
was soon showing signs of 56
was soon spread about the 62
was soon swept aside by 147
was soon taken under the 112
was soon talking about the 92
was soon thrust aside by 53
was soon walking round the 77
was soon within sight of 179
was such noise after the 49
was sure could never be 202
was sure would appeal to 42
was sure would never be 128
was taking every ounce of 345
was taking large doses of 196
was taking legal action to 56
was taking place about the 297
was taking place above me 61
was taking place after the 173
was taking place began to 65
was taking place below the 71
was taking place beneath the 176
was taking place close to 71
was taking place right in 175
was taking place round the 55
was taking place under my 59
was taking place under the 1201
was taking place until it 43
was taking place until the 99
was taking place while the 280
was taking place within an 58
was taking place within it 63
was taking place within me 389
was taking place within the 2904
was taking place would be 117
was taking shape after the 43
was taking shape under my 42
was taking shape under the 293
was taking shape within the 172
was taking strong action to 48
was their chief claim to 62
was their chief place of 86
was their first essay in 62
was their first meeting in 289
was their first night in 154
was their first night on 132
was their first piece of 57
was their first place of 133
was their first point of 92
was their first sight of 653
was their first taste of 822
was their first visit to 1351
was their legal right to 98
was their right under the 193
was their strong sense of 122
was their usual habit of 45
was their usual method of 90
was their usual place of 108
was their whole stock of 73
was there anything about it 53
was there anything about the 262
was there anything novel in 88
was there anything round the 130
was there anything wanting to 57
was there anything worthy of 54
was there every morning at 55
was there guile found in 76
was there looking after the 62
was there really anything to 60
was there until after the 64
was three hours after the 73
was three hours later in 80
was three miles above the 76
was three miles below the 61
was three miles short of 50
was three months after he 63
was three months after the 547
was three months short of 378
was three months since he 139
was three months since the 161
was three months since we 47
was three months under the 55
was three times lower in 59
was three times mayor of 335
was three votes short of 47
was three weeks after he 52
was three weeks after the 639
was three weeks short of 107
was three weeks since he 165
was three weeks since the 157
was three weeks since we 87
was told anything about it 41
was told anything about the 50
was told could prove it 129
was told never again to 41
was used again after the 56
was used again later in 50
was used eight times in 46
was used either alone or 149
was used quite often by 68
was used quite often in 118
was used until about the 88
was used until after the 126
was used which could be 149
was very amusing about it 73
was very amusing about the 92
was very badly beaten by 58
was very badly beaten up 45
was very blunt about it 59
was very blunt about the 73
was very brave about it 219
was very civil about it 117
was very close about it 63
was very close until the 44
was very cross about it 226
was very cross about the 45
was very easily moved to 125
was very exact about the 42
was very frank about it 189
was very frank about the 241
was very funny about it 201
was very funny about the 103
was very fussy about the 187
was very grave about it 56
was very happy about it 1626
was very happy about my 151
was very happy about the 1301
was very happy after the 60
was very happy until he 40
was very happy until the 62
was very happy where he 172
was very happy while the 74
was very hungry after the 46
was very merry about the 66
was very naive about the 105
was very nasty about it 49
was very nearly equal in 42
was very nearly equal to 735
was very nearly fatal to 201
was very nearly getting up 212
was very nearly opening the 84
was very nearly right in 74
was very nearly taken by 126
was very nearly taken in 40
was very often asked to 150
was very often based on 54
was very often found in 91
was very often given to 41
was very often thinking of 130
was very often thinking on 317
was very picky about the 48
was very quick about it 107
was very quiet about it 358
was very quiet about the 89
was very quiet after the 187
was very quiet under the 87
was very quiet until the 76
was very quiet while he 52
was very quiet while the 47
was very quiet while we 66
was very rapid after the 126
was very rapid growth in 70
was very scathing about the 105
was very small until the 203
was very sorry about it 507
was very sorry about my 89
was very sorry about the 488
was very still under the 48
was very still while the 48
was very strong about it 48
was very strong about the 64
was very strong after the 51
was very strong until the 52
was very strong within me 54
was very strong within the 92
was very sweet about it 463
was very taken aback by 152
was very tight under the 47
was very tired after it 44
was very tired after my 113
was very tired after the 537
was very uneasy about it 256
was very uneasy about my 77
was very uneasy about the 610
was very upbeat about the 41
was very upset about it 1465
was very upset about my 195
was very upset about the 1405
was very upset after the 56
was very vague about it 149
was very vague about the 339
was very vocal about it 105
was very vocal about the 143
was very white about the 56
was very white under the 112
was well aware could be 40
was well aware where the 40
was well aware would be 170
was well known about the 239
was well known never to 70
was well known since the 94
was well known still to 58
was well known under the 222
was well known where he 40
was well known within the 688
was well known would be 130
was well liked within the 54
was well within sight of 152
was what could never be 58
was what jesus would do 78
was what seamen would be 45
was what sprang first to 57
was what today might be 60
was what today would be 539
was what would appear to 43
was what would later be 237
was what would today be 229
was when people began to 161
was work which could be 83
was worth about twice as 101
was worth eight times as 43
was worth every ounce of 144
was worth every penny he 98
was worth every penny it 86
was worth every penny of 705
was worth every penny to 120
was worth knowing about the 269
was worth nearly twice as 43
was worth sixty times the 51
was your feeling about the 78
was your first night in 97
was your first visit to 179
was your major field of 160
way from every point of 54
way from fifty cents to 70
way from puget sound to 100
way from shore while the 45
way into every facet of 91
way into every house in 116
way into every phase of 54
way into print under the 48
way into print until the 41
way into thinking about the 78
way most people would do 46
way some people carry on 40
way there would never be 128
way there would still be 40
weak just thinking about it 45
weak tears shall blind us 54
weak when human power is 55
wear their beards after the 58
wet just thinking about it 216
who acts under color of 398
who also knows about the 43
who also lived under the 40
who also lived within the 44
who also looks after the 158
who also never spoke to 50
who also owned stock in 41
who also would serve as 51
who also wrote about the 296
who also wrote books on 62
who also wrote under the 547
who call anything pleasing if 72
who came every evening to 155
who came every morning to 555
who came every night to 264
who came hither after the 41
who came hither under the 62
who came quite close to 47
who came running after me 41
who came thirty miles to 88
who came within sight of 135
who come every morning to 47
who come within sight of 44
who died after reaching the 47
who died while holding the 56
who died while serving as 396
who died while serving in 405
who died while serving on 48
who died while serving the 76
who died while still an 53
who died while still in 190
who died while under the 55
who died while working in 42
who died while working on 84
who died within hours of 90
who died within months of 95
who died within weeks of 68
who else knows about it 105
who else knows about the 92
who even comes close to 128
who ever after spoke of 56
who ever cared about me 120
who ever lived could be 50
who ever lived liked so 106
who ever lived tells us 41
who ever lived would be 42
who ever really loved me 150
who ever truly loved me 70
who ever wrote about the 43
who feel uneasy about the 82
who felt uneasy about the 294
who fled hither after the 41
who fled russia after the 53
who fled thither after the 43
who four months after the 42
who from every point of 57
who from thence sends up 68
who from within rules the 163
who gave ample proof of 49
who gave final shape to 52
who gave first place to 75
who gets first crack at 58
who give first place to 47
who give rules about it 55
who have acted under the 126
who have added glory to 54
who have again taken up 51
who have ample reason to 52
who have anything showy or 56
who have asked about the 60
who have ceased growing in 56
who have close links to 57
who have drawn close to 42
who have dwelt apart in 49
who have dwelt within it 44
who have dwelt within the 44
who have either acute or 46
who have either ceased to 42
who have either given up 127
who have either lived in 57
who have equal right to 43
who have every reason in 45
who have every reason to 1268
who have every right to 863
who have every title to 109
who have first claim on 56
who have fixed terms of 48
who have folios either of 41
who have found favor in 68
who have found flaws in 51
who have found reason to 42
who have given money or 40
who have given money to 137
who have given names to 148
who have given proof of 895
who have given shape to 160
who have given study to 95
who have given voice to 155
who have grown tired of 713
who have grown wiser in 42
who have indian blood in 87
who have known about the 59
who have known anything of 107
who have large herds of 107
who have legal title to 60
who have lived about the 64
who have lived after the 94
who have lived alone in 42
who have lived close to 463
who have lived either in 42
who have lived lives of 442
who have lived longer in 331
who have lived since the 1141
who have lived under an 46
who have lived under it 191
who have lived under the 1396
who have lived within it 70
who have lived within the 579
who have lower rates of 56
who have major roles in 50
who have moved since the 69
who have moved within the 217
who have never begun to 50
who have never bowed the 243
who have never bowed to 72
who have never cared to 125
who have never ceased to 1424
who have never dared to 349
who have never dwelt in 45
who have never earned it 73
who have never faced an 61
who have never faced the 158
who have never flown in 40
who have never found by 53
who have never found it 123
who have never found the 107
who have never given it 118
who have never given me 95
who have never given the 421
who have never given to 78
who have never given up 229
who have never given us 42
who have never grown up 1264
who have never known an 85
who have never known in 41
who have never known it 787
who have never known me 271
who have never known of 103
who have never known or 218
who have never known the 3459
who have never liked the 50
who have never lived as 89
who have never lived at 103
who have never lived in 2188
who have never lived on 521
who have never lived or 40
who have never lived the 42
who have never risen to 68
who have never shown the 70
who have never slept in 57
who have never smelt the 43
who have never spent an 43
who have never stood in 82
who have never stood on 50
who have never taken an 129
who have never taken it 71
who have never taken the 1248
who have never taken to 78
who have never taken up 99
who have never tired of 40
who have never tried it 1396
who have never tried the 373
who have never tried to 986
who have never voted in 43
who have often asked me 57
who have often found it 54
who have often tried to 66
who have power under the 58
who have power within the 82
who have really begun to 40
who have really earned it 55
who have really known the 52
who have really taken the 99
who have really tried to 169
who have risen above it 47
who have risen above the 1094
who have risen within the 62
who have ruled since the 62
who have saved money in 61
who have shown mercy to 103
who have shown signs of 341
who have since given an 46
who have since grown to 47
who have since grown up 188
who have since lived in 54
who have since moved on 195
who have since moved to 106
who have since risen to 556
who have since taken the 122
who have since taken to 41
who have since taken up 72
who have since tried to 139
who have small plots of 57
who have spent hours in 87
who have spent money on 40
who have spent months in 114
who have spent months or 84
who have spent weeks in 54
who have stood under the 57
who have strong needs to 64
who have strong roots in 40
who have strong views on 117
who have sworn fealty to 132
who have sworn never to 146
who have taken action in 43
who have taken action to 64
who have taken pains in 61
who have taken pains to 1474
who have taken power in 64
who have taken pride in 117
who have taken sides in 42
who have taken steps to 280
who have taken stock of 40
who have thrown aside the 89
who have thrown light on 142
who have vowed never to 85
who having lived under the 43
who hears anything which he 59
who held fiefs under the 50
who held first place in 88
who held lands under the 155
who held lands within the 44
who held legal title to 129
who held posts under the 44
who held power under the 64
who held senior posts in 99
who held strong views on 261
who hold legal title to 78
who hold power within the 77
who hold strong views on 89
who hold views about the 48
who keep close watch on 44
who keep guard within it 50
who keep large herds of 58
who keep talking about the 75
who kept close after me 63
who kept close guard by 70
who kept close track of 91
who kept close watch on 179
who kept easter after the 66
who kept guard round the 120
who kept large herds of 46
who kept talking about the 114
who knew anything about it 1631
who knew anything about me 83
who knew anything about my 72
who knew anything about the 4215
who knew every creek on 86
who knew every facet of 42
who knew every phase of 76
who knew every trick in 129
who knew every trick of 216
who know anything about it 718
who know anything about the 2307
who know anything either of 68
who know every trick of 48
who laid close siege to 75
who left china after the 45
who left egypt under the 86
who left russia after the 177
who live quite close to 80
who live today under the 56
who live within sight of 216
who live within sound of 49
who love poetry found it 40
who made daily trips to 45
who made house calls in 40
who made house calls to 43
who made jokes about the 44
who made people laugh at 66
who make jokes about the 46
who meet every night at 113
who more truly knows to 43
who most nearly meets the 68
who must either limit the 42
who must worry about the 115
who once again began to 65
who once lived under the 70
who only cared about the 93
who only cares about the 51
who owed money could be 67
who owes large bills to 106
who owns forty acres of 44
who owns legal title to 43
who paid taxes equal to 44
who play major roles in 283
who play minor roles in 67
who play vital roles in 58
who rest uneasy under the 65
who rest would often be 43
who rode round about the 44
who rose every morning at 79
who roving still about the 45
who said anything about it 85
who said anything about the 123
who says anything about the 42
who says noble would be 45
who seem fated never to 40
who seem never willing to 60
who sets about writing in 41
who soon after began to 58
who take broad views of 50
who take large doses of 333
who talk about wanting to 46
who these others might be 52
who these people could be 83
who these people might be 366
who those people might be 96
who told jesus about the 139
who took daily doses of 59
who took every method to 47
who took every pains to 66
who took first place in 128
who took first prize in 41
who took large doses of 148
who took large farms on 43
who took power after the 145
who took small pains to 40
who used every trick in 61
who used slave labor to 52
who want either books or 41
who went about armed to 42
who went about smiting the 44
who went every evening to 87
who went every morning to 105
who went every night to 47
who went first thither as 79
who were about equal in 112
who were about fifty in 52
who were about forty in 41
who were about thirty in 58
who were arguing about the 187
who were asked about it 49
who were asked about the 559
who were bound under the 52
who were burnt alive in 103
who were chafing under the 227
who were daily growing in 51
who were drawn thither by 210
who were drawn within the 65
who were driving about the 40
who were easily moved by 46
who were easily within my 49
who were either above or 44
who were either alone or 49
who were either black or 85
who were either blind or 50
who were either blind to 47
who were either close to 75
who were either drunk or 65
who were either healthy or 44
who were either known or 56
who were either known to 47
who were either learning to 44
who were either loyal to 40
who were either older or 50
who were either slain or 49
who were either still in 121
who were either tired of 118
who were either under the 82
who were either white or 56
who were either willing or 70
who were either working in 55
who were either working or 105
who were falling under the 129
who were farming people of 70
who were first asked to 97
who were first drawn to 86
who were first given the 82
who were first hasty in 73
who were first known as 59
who were first known to 57
who were found after the 80
who were found alive in 41
who were found wanting in 72
who were found willing to 68
who were found within the 189
who were found worthy of 125
who were found worthy to 94
who were freed after the 58
who were fully alive to 299
who were fully aware of 1682
who were fully equal to 134
who were gaining power in 53
who were getting close to 49
who were getting tired of 183
who were given lands in 68
who were given posts in 43
who were given power to 296
who were growing tired of 214
who were hanged after the 52
who were happy about the 88
who were hired about the 164
who were hired after the 106
who were hired under the 81
who were hungry hunger no 41
who were keeping alive the 55
who were keeping guard on 43
who were keeping track of 50
who were keeping watch by 45
who were keeping watch in 49
who were keeping watch on 98
who were known later as 43
who were known never to 66
who were known under the 242
who were later asked to 43
who were later found to 451
who were later given the 82
who were later known as 540
who were later shown to 126
who were learning about the 67
who were liable under the 62
who were lifting loads by 54
who were lingering about the 49
who were loafing about the 51
who were looking after me 114
who were looking after the 757
who were looking after us 75
who were lounging about in 85
who were lounging about on 75
who were lounging about the 297
who were lurking about the 41
who were milling about in 121
who were milling about the 125
who were missing after the 49
who were naive about the 50
who were named after the 271
who were nearly equal in 62
who were never again to 104
who were never asked to 121
who were never aware of 71
who were never drunk in 47
who were never fated to 55
who were never given the 170
who were never known to 587
who were never short of 68
who were never taxed by 63
who were never tired of 930
who were never under the 89
who were never wanting in 158
who were never willing to 96
who were often aided by 41
who were often asked to 63
who were often bound by 134
who were often found in 51
who were often found to 49
who were often known as 45
who were often moved to 74
who were often short of 44
who were often willing to 254
who were outed since the 70
who were playing about in 122
who were playing about the 142
who were playing cards at 89
who were playing cards in 194
who were playing cards on 57
who were playing under the 70
who were poles apart in 85
who were quite adept at 57
who were quite alien to 42
who were quite aware of 337
who were quite close to 121
who were quite equal to 65
who were quite happy to 354
who were quite proud of 70
who were quite unfit to 104
who were quite willing to 1830
who were raising money to 43
who were ranged under the 42
who were rather proud of 51
who were really close to 175
who were really loyal to 44
who were really running the 41
who were really willing to 88
who were really worthy of 102
who were reared under the 79
who were reeling under the 55
who were resting under the 46
who were roaming about in 91
who were roaming about the 164
who were running about in 88
who were running about the 138
who were running after the 101
who were running short of 144
who were sadly lacking in 56
who were sailing under the 44
who were saved under the 50
who were seated about the 71
who were seated close to 64
who were seated nearer to 105
who were seated round the 165
who were seated under the 83
who were seated within the 47
who were seeking after the 43
who were seeking homes in 81
who were serving terms of 89
who were serving under the 237
who were showing signs of 484
who were sinking under the 44
who were sitting about the 109
who were sitting close by 163
who were sitting close to 136
who were sitting round the 256
who were sitting stood up 114
who were sitting under the 357
who were spread about the 61
who were still alive as 45
who were still alive at 645
who were still alive by 45
who were still alive in 994
who were still alive on 180
who were still alive or 67
who were still alive to 249
who were still basking in 48
who were still bound by 120
who were still bound to 196
who were still close to 157
who were still dreaming of 50
