wad man ken how ye 56
was all but dead by 188
was all but dead in 254
was all but dead of 67
was all but out of 667
was all but won by 62
was all day long in 101
was all day with the 51
was all ears for the 61
was all eye and ear 126
was all for doing it 40
was all for going in 41
was all for going on 308
was all for going to 327
was all for using the 60
was all fun for us 89
was all head and no 135
was all his and he 67
was all his for the 45
was all his idea in 54
was all his own in 42
was all new for me 82
was all off with us 40
was all old hat to 73
was all one and the 526
was all one had to 99
was all one not to 76
was all one that the 51
was all one with the 279
was all out and the 43
was all out for the 182
was all par for the 65
was all red and he 70
was all red with the 104
was all set and the 53
was all set for an 154
was all set for it 90
was all set for me 61
was all set for my 98
was all set for the 1275
was all set for us 50
was all set out in 156
was all set out on 54
was all set with the 54
was all she got in 67
was all she got of 55
was all she had as 134
was all she had at 243
was all she had in 1181
was all she had of 382
was all she had on 605
was all she had the 116
was all she had to 5047
was all she saw in 53
was all she saw of 100
was all she was to 302
was all that any of 266
was all that can be 121
was all that easy to 69
was all that going on 83
was all that had to 374
was all that lay in 138
was all that lit the 54
was all that met my 71
was all that met the 107
was all that one of 49
was all that was at 288
was all that was in 978
was all that was of 123
was all that was on 1230
was all that was the 323
was all that was to 1975
was all that with the 48
was all they did to 42
was all they got by 118
was all they got to 40
was all they had as 42
was all they had at 125
was all they had in 2177
was all they had of 53
was all they had on 299
was all they had to 4097
was all they saw of 176
was all this but the 84
was all this doing to 45
was all this going on 194
was all this going to 312
was all this that he 44
was all this that the 61
was all too apt to 334
was all too easy in 127
was all too easy to 7567
was all too near the 52
was all too new to 116
was all too real in 98
was all too real to 197
was all too weak to 67
was all wet with my 66
was all wet with the 169
was all you had in 111
was all you had on 42
was all you had to 865
was all you saw of 94
was and all that he 490
was and all that is 80
was and all that it 99
was and ask him to 52
was and can not be 229
was and deal with it 40
was and got out of 44
was and how all the 68
was and how bad the 53
was and how big the 41
was and how easy it 238
was and how far he 198
was and how far it 260
was and how far the 66
was and how far we 49
was and how long he 336
was and how long it 653
was and how long the 110
was and how old he 56
was and let her go 53
was and not for the 49
was and not try to 59
was and not who he 46
was and saw that he 47
was and saw that it 57
was and saw that the 46
was and set out to 50
was and she had no 92
was and she had to 116
was and she saw no 54
was and that all the 42
was and that for the 43
was and that was it 51
was and that was the 189
was and then try to 52
was and they had no 40
was and they had to 49
was and this was the 68
was and was going to 121
was and was not an 427
was and was not at 109
was and was not in 419
was and was not my 74
was and was not of 75
was and was not on 44
was and was not the 560
was and was not to 399
was and who she is 71
was and who was in 105
was and who was the 171
was and who was to 59
was and why was he 65
was any art but an 194
was any big deal to 45
was any fear that the 53
was any fun going on 94
was any idea that the 66
was any man then so 49
was any one act of 69
was any one man in 128
was any real fear of 41
was any way for me 103
was any way for the 66
was any way out of 433
was any way that he 168
was any way that the 118
was any way that we 59
was ask him how he 49
was bad and had to 171
was bad and not to 41
was bad and out of 55
was bad and that he 381
was bad and that it 203
was bad and that the 388
was bad and that we 70
was bad both for the 139
was bad but not as 107
was bad for all of 91
was bad for both of 198
was bad for both the 86
was bad for her to 166
was bad for him to 353
was bad for them to 87
was bad for you to 83
was bad was that the 52
was being cut and the 73
was being cut for the 88
was being cut off at 50
was being cut off by 266
was being cut off in 63
was being cut out by 42
was being cut out of 382
was being dug and the 42
was being dug for the 150
was being dug out of 117
was being fed with the 53
was being got out of 104
was being got rid of 121
was being hit all at 52
was being hit with the 47
was being hung out to 108
was being led off by 68
was being led off in 67
was being led off the 88
was being led off to 390
was being led out by 115
was being led out of 732
was being led out the 43
was being led out to 413
was being let off the 65
was being let out of 174
was being met out of 61
was being put off by 50
was being put out by 138
was being put out in 93
was being put out of 299
was being put out to 163
was being read and the 66
was being read for the 95
was being read out by 44
was being read out in 58
was being read out of 44
was being read out to 103
was being run and the 45
was being run for the 257
was being run not by 47
was being run off the 41
was being run out of 374
was being run with the 79
was being set and the 55
was being set for an 158
was being set for me 43
was being set for the 2216
was being set out on 45
was being sung and the 55
was being sung for the 150
was being too easy on 93
was being won and the 42
was big with all the 42
was both god and the 60
was both one and the 99
was both with her king 54
was both yes and no 276
was but fit that the 54
was but for him to 113
was but for two or 100
was but his way of 46
was but now that he 96
was but one act in 98
was but one act of 125
was but one and the 276
was but one area of 66
was but one arm of 43
was but one bed in 299
was but one bed of 48
was but one being in 66
was but one bit of 49
was but one cry in 49
was but one cry of 161
was but one day in 123
was but one day of 55
was but one day on 167
was but one fly in 97
was but one god in 88
was but one head of 49
was but one idea in 109
was but one key to 57
was but one law in 64
was but one law of 41
was but one man at 163
was but one man in 2619
was but one man of 368
was but one man on 256
was but one man to 351
was but one out of 635
was but one path to 87
was but one ray of 168
was but one row of 96
was but one set of 220
was but one way by 277
was but one way in 1210
was but one way of 2761
was but one way to 4285
was but one wit in 105
was but one year in 84
was but one year of 83
was but too apt to 462
was but too easy to 231
was can not now be 311
was cut and put in 145
was cut for him by 48
was cut for use in 63
was cut off and at 79
was cut off and he 576
was cut off and in 133
was cut off and it 203
was cut off and no 129
was cut off and the 3180
was cut off and we 114
was cut off but the 48
was cut off due to 154
was cut off for the 538
was cut off near the 167
was cut off out of 2671
was cut off owing to 41
was cut off with an 173
was cut off with the 813
was cut out and he 84
was cut out and the 672
was cut out for an 206
was cut out for it 308
was cut out for me 719
was cut out for the 1156
was cut out for us 362
was cut out with the 200
was dead and all of 46
was dead and all the 184
was dead and for the 41
was dead and had no 253
was dead and had to 134
was dead and how he 60
was dead and lay in 64
was dead and lying in 119
was dead and now he 193
was dead and now is 83
was dead and now it 41
was dead and one of 131
was dead and out of 317
was dead and that an 60
was dead and that he 1529
was dead and that if 45
was dead and that it 532
was dead and that my 109
was dead and that no 108
was dead and that the 2055
was dead and that we 160
was dead and then he 76
was dead and then it 77
was dead and with it 76
was dead but for the 66
was dead but now he 42
was dead but that he 94
was dead but that the 59
was dead men that we 188
was dead now and the 60
was dead than that he 42
was deaf and had an 425
was deaf and had to 62
was deaf and now at 167
was dear and near to 68
was death for him to 196
was death for one of 45
was did not die of 46
was die that had the 46
was does not lie in 55
was doing all for the 56
was doing all that he 915
was doing all that in 153
was doing all that it 449
was doing all that the 92
was doing all this he 52
was doing all this in 205
was doing all this on 111
was doing all this to 323
was doing and all the 67
was doing and did it 232
was doing and for the 52
was doing and got up 50
was doing and had no 114
was doing and had the 126
was doing and had to 123
was doing and how he 841
was doing and how it 413
was doing and how my 56
was doing and how the 196
was doing and how to 221
was doing and let the 50
was doing and not on 46
was doing and not to 68
was doing and put on 41
was doing and put the 44
was doing and ran to 164
was doing and run to 90
was doing and that he 883
was doing and that if 50
was doing and that it 490
was doing and that the 306
was doing and that we 44
was doing and then he 118
was doing and try to 105
was doing and was in 106
was doing and who he 193
was doing and why he 1044
was doing and why it 205
was doing bad things to 88
was doing but that he 52
was doing for him at 44
was doing for him in 42
was doing for one of 62
was doing for them in 89
was doing her bit to 74
was doing her job as 124
was doing her own thing 130
was doing his bit in 73
was doing his bit to 202
was doing his job as 552
was doing his job by 54
was doing his job in 137
was doing his job of 61
was doing his job the 47
was doing his job to 45
was doing his own thing 312
was doing its bit to 86
was doing its job as 45
was doing its job in 77
was doing its job of 122
was doing its own thing 100
was doing now that he 74
was doing now that the 44
was doing now was the 47
was doing now was to 51
was doing now with the 40
was doing odd things to 57
was doing she had to 107
was doing she was on 40
was doing that all the 75
was doing that day in 68
was doing that for me 60
was doing that for the 98
was doing that out of 45
was doing that was so 139
was doing then with the 92
was doing things for the 102
was doing things that he 53
was doing things with the 69
was doing this all the 54
was doing this and he 65
was doing this and the 48
was doing this for me 237
was doing this for my 221
was doing this for the 600
was doing this for us 50
was doing this one of 52
was doing this out of 397
was doing this that he 70
was doing this that the 78
was doing this with the 155
was doing two things at 191
was doing was for the 618
was doing was going to 278
was doing was not an 79
was doing was not as 41
was doing was not at 44
was doing was not in 114
was doing was not of 56
was doing was not so 137
was doing was not the 130
was doing was not to 41
was doing was out of 72
was doing was using the 48
was doing who was to 63
was doing with all of 78
was doing with all the 185
was doing with him as 50
was dry and all the 44
was dry and had no 60
was dry and hot as 54
was dry and hot in 58
was dry and hot to 61
was dry and not at 47
was dry and out of 48
was dry and that the 64
was due and owing by 79
was due and owing on 46
was due and owing to 260
was due and that he 50
was due and that the 87
was due for one of 90
was due for one thing 44
was due him for the 176
was due them for the 42
was dug for him in 59
was dug for him on 52
was dug out and the 179
was dug out for the 108
was dug out with the 45
was dying and all the 62
was dying and going to 40
was dying and had no 69
was dying and had to 126
was dying and that he 473
was dying and that it 143
was dying and that the 344
was dying for her to 84
was dying for him to 209
was dying for you to 50
was dying out and the 186
was dying out with the 161
was each and all of 73
was easy and fun to 111
was easy and that the 60
was easy for all of 128
was easy for all the 54
was easy for all to 112
was easy for any of 47
was easy for both of 103
was easy for both the 45
was easy for each to 44
was easy for god to 96
was easy for her to 6041
was easy for him as 111
was easy for him at 62
was easy for him in 82
was easy for him to 20219
was easy for man to 57
was easy for men of 141
was easy for men to 397
was easy for one of 101
was easy for one to 111
was easy for sam to 40
was easy for them in 119
was easy for them to 11261
was easy for this to 42
was easy for tom to 51
was easy for you to 615
was easy going for the 120
was easy meat for the 59
was easy now for me 59
was easy now for the 40
was easy then for the 66
was easy was not it 43
was easy with god to 62
was eating him out of 83
was eating his pie by 52
was eating its way up 100
was eating them out of 70
was far off and the 119
was far out and the 49
was far too apt to 93
was far too bad to 40
was far too big an 61
was far too big to 848
was far too dear to 135
was far too dim to 65
was far too easy on 54
was far too easy to 574
was far too fat to 75
was far too few to 94
was far too hot in 62
was far too hot to 663
was far too ill to 1143
was far too long in 101
was far too long to 539
was far too low in 125
was far too low to 709
was far too near the 149
was far too near to 61
was far too new to 61
was far too old to 1204
was far too out of 41
was far too real to 79
was far too shy to 731
was far too thin to 195
was far too weak in 127
was far too weak to 3021
was far too wet to 46
was fat and out of 131
was fed and put to 76
was fit for all the 49
was fit for any thing 105
was fit for her to 139
was fit for him to 915
was fit for them to 443
was fit for use as 103
was fit for use in 78
was fit for was to 170
was fit for you to 56
was for all but the 57
was for all men to 137
was for all that an 78
was for all that he 63
was for all that my 52
was for all that the 46
was for all things the 63
was for and how it 215
was for and how to 79
was for and why it 59
was for any man to 128
was for any one of 76
was for any one to 240
was for each boy to 47
was for each man to 543
was for each one of 106
was for each one to 175
was for each poet to 63
was for each team to 85
was for fear that the 61
was for god and king 48
was for god and the 126
was for her and the 311
was for her not to 434
was for her now to 137
was for her one of 152
was for her son to 154
was for her that he 1123
was for her that the 449
was for him all the 101
was for him and he 176
was for him and me 47
was for him and the 296
was for him both an 52
was for him both the 64
was for him but an 54
was for him but the 95
was for him not an 198
was for him not so 215
was for him not the 178
was for him not to 508
was for him now an 57
was for him now to 222
was for him one of 760
was for him out of 116
was for him that he 753
was for him that it 60
was for him that of 51
was for him that the 1340
was for him that we 43
was for his day an 50
was for his men to 86
was for his son to 256
was for joy that the 62
was for long one of 630
was for men and the 90
was for men that he 83
was for old age or 122
was for one boy to 108
was for one man to 399
was for one set of 41
was for one team to 68
was for one year at 126
was for one year in 137
was for one year or 110
was for one year the 86
was for real and the 53
was for that man to 57
was for that that he 269
was for that that the 66
was for that that we 70
was for that year the 41
was for them all the 46
was for them all to 289
was for them and the 95
was for them both to 147
was for them but the 51
was for them not an 77
was for them not so 66
was for them not the 98
was for them not to 257
was for them now to 161
was for them one of 221
was for them out of 43
was for them than to 59
was for them that he 754
was for them that the 1013
was for them that we 93
was for this act of 74
was for this and the 95
was for this man to 111
was for this that he 3146
was for this that in 113
was for this that it 84
was for this that my 113
was for this that the 2431
was for this that we 384
was for too long the 111
was for two men to 212
was for use with the 44
was for war and the 50
was for you and me 209
was for you and the 168
was for you not to 73
was for you that he 56
was for you that the 58
was for you that we 44
was fun and easy to 111
was fun for all of 119
was fun for both of 185
was fun for her to 74
was fun for him to 122
was fun for them to 141
was fun was not it 80
was gay and that he 268
was gay and that the 72
was gay with all the 42
was get her out of 103
was get him out of 92
was get them out of 50
was god and man at 75
was god and man in 344
was god and not the 132
was god and that he 243
was god and that the 76
was god doing this to 61
was god that did it 76
was god who did it 274
was god who did the 108
was god who had the 42
was god who led me 46
was god who led the 41
was god who put it 94
was god who put the 96
was god who was in 88
was god who was the 144
was god who was to 50
was going all out in 73
was going all out on 40
was going all out to 605
was going and all the 47
was going and had no 52
was going and had to 48
was going and how he 304
was going and how it 195
was going and how the 59
was going and how to 460
was going and that he 245
was going and that it 60
was going and that the 65
was going and was in 42
was going and who he 86
was going and why he 240
was going and why it 42
was going far out of 69
was going for one of 57
was going mad with the 84
was going off and the 46
was going off for the 158
was going off with it 57
was going off with the 355
was going one day to 232
was going out all the 87
was going out and he 182
was going out and it 65
was going out and the 413
was going out and to 43
was going out and we 57
was going out for an 259
was going out for my 80
was going out for the 1291
was going out now to 44
was going out with an 231
was going out with at 124
was going out with it 53
was going out with me 284
was going out with my 463
was going out with the 1682
was going out with us 69
was going that day to 269
was going that way at 65
was going that way to 412
was going that way we 52
was going too far in 1514
was going too far on 54
was going too far or 86
was going too far to 772
was going way out on 41
was going with all of 131
was going with all the 70
was going with her to 533
was going with him as 136
was going with him in 65
was going with him on 125
was going with him to 909
was going with one of 165
was going with them as 188
was going with them in 70
was going with them to 477
was going with you on 68
was going with you to 167
was got for him in 70
was got off with the 55
was got out and the 71
was head and ears in 123
was her and not me 82
was her and not the 40
was her day for the 45
was her doing that the 49
was her fear that he 59
was her fear that if 48
was her fear that the 114
was her head than the 193
was her idea for me 57
was her idea for us 47
was her idea that he 59
was her idea that the 195
was her idea that we 144
was her man and he 117
was her man but he 57
was her own and the 91
was her own fear of 99
was her own idea of 62
was her own idea to 205
was her own son by 48
was her own way of 245
was her son and he 77
was her son and the 123
was her that did it 45
was her way not to 50
was her way out of 98
was her with all my 67
was her zeal for the 59
was him and not me 342
was him and not the 70
was him and that he 51
was him that did it 142
was him that had the 53
was him that put the 138
was him that was the 42
was him that won the 72
was him who did it 61
was him who got me 47
was his aim and he 131
was his aim that he 72
was his aim that the 143
was his and all the 42
was his and not the 205
was his and that he 838
was his and that it 127
was his and that the 179
was his being one of 46
was his bid for the 86
was his car and he 54
was his day and he 44
was his day for the 43
was his deal with the 45
was his death and the 56
was his death but the 43
was his doing that the 59
was his due for the 57
was his eye for the 53
was his fear for the 83
was his fear that he 409
was his fear that if 170
was his fear that it 117
was his fear that the 715
was his head and the 47
was his idea and he 260
was his idea and it 59
was his idea for me 108
was his idea for the 66
was his idea that by 40
was his idea that he 210
was his idea that if 88
was his idea that in 48
was his idea that it 127
was his idea that the 1199
was his idea that we 293
was his job and he 418
was his job and the 42
was his job for the 52
was his job not to 53
was his job now to 94
was his joy that he 175
was his man and he 47
was his new way of 91
was his now and he 57
was his now for the 44
was his old one of 52
was his one way of 55
was his own act of 62
was his own act to 40
was his own and he 614
was his own and in 45
was his own and it 127
was his own and no 199
was his own and the 264
was his own fear of 117
was his own idea in 48
was his own idea of 220
was his own idea or 161
was his own idea to 447
was his own man at 79
was his own man in 195
was his own son he 62
was his own son or 53
was his own son to 42
was his own that he 59
was his own way of 613
was his own way to 42
was his plea for the 101
was his plea that the 51
was his sad lot to 57
was his son and he 192
was his son and the 141
was his war with the 42
was his way and he 50
was his way not to 45
was his way out of 210
was his way with the 68
was his zeal for the 1012
was his zeal that he 163
was hit and had to 238
was hit and one of 48
was hit and set on 869
was hit with one of 140
was hot and all the 115
was hot and dry as 159
was hot and dry in 284
was hot and dry to 70
was hot and out of 116
was hot and that he 51
was hot and that it 43
was hot and that the 71
was hot and wet as 48
was hot now and the 76
was how and why he 42
was how and why the 97
was how one was to 56
was how she did it 176
was how she got the 108
was how she got to 125
was how she had to 134
was how she met my 42
was how she put it 1571
was how she saw it 369
was how she saw the 104
was how she was to 168
was how they did it 498
was how they got in 90
was how they got the 134
was how they got to 115
was how they had to 93
was how they put it 325
was how they saw it 186
was how they saw the 113
was how things had to 122
was how this was to 201
was how you did it 198
was how you got the 76
was how you got to 97
was how you had to 129
was how you put it 92
was how you sit on 47
was hue and cry in 62
was ill and going to 47
was ill and had no 419
was ill and had to 1227
was ill and lying in 119
was ill and near to 68
was ill and not in 69
was ill and not to 63
was ill and out of 349
was ill and sat by 49
was ill and that he 607
was ill and that it 78
was ill and that my 72
was ill and that the 308
was ill and that we 43
was ill and was in 65
was ill for two or 59
was ill off and on 222
was ill with one of 63
was its fear that the 89
was its use for the 59
was kith and kin to 50
was led off with the 60
was led one day by 42
was led one day to 43
was led out and the 56
was led out for the 68
was led out with the 68
was led too far by 116
was led too far to 181
was let off and the 71
was let off for the 58
was let off with an 166
was let off with the 316
was let out and the 141
was let out for the 168
was let out with the 57
was long ago and he 91
was long ago and in 137
was long ago and it 132
was long ago and the 140
was long ago set up 77
was long ago that he 85
was long ago that the 138
was long and for the 42
was long and hung in 55
was long and low in 56
was long and that he 73
was long and that the 42
was long and thin in 44
was long dead and the 178
was low and all the 48
was low and easy to 44
was low and near the 56
was low and red in 79
was low and that he 54
was low and that it 108
was low and that of 112
was low and that the 318
was low for both the 40
was lying and that he 279
was lying and that it 54
was lying and that the 130
was lying dead near the 58
was lying near death in 61
was lying near her on 43
was lying near him on 46
was lying near one of 107
was lying off and on 323
was lying with her in 55
was lying with him in 41
was lying with his ear 47
was lying with one of 42
was mad and had to 56
was mad and that he 121
was mad and that it 40
was mad and that the 53
was mad with joy at 108
was mad with joy in 67
was man and not the 76
was man who had to 40
was man who was the 56
was mean and low in 81
was men who did the 58
was men who had the 98
was men who had to 51
was met and put to 46
was met and that the 42
was met one day by 135
was met with all the 163
was met with and the 62
was met with for the 103
was met with near the 92
was met with one of 133
was near and dear to 2250
was near and that he 309
was near and that it 134
was near and that the 384
was near death and he 45
was near death and the 59
was near for him to 58
was near him all the 54
was near him and he 113
was near him that he 49
was near his death he 102
was near his end he 59
was near its end in 59
was near its peak in 83
was near one end of 168
was near this that the 72
was new and all the 135
was new and had no 134
was new and had to 168
was new and not in 41
was new and odd to 65
was new and one of 56
was new and that he 47
was new and that it 90
was new and that the 110
was new for all of 46
was new for both of 99
was new for her to 60
was new for him to 74
was new for ruth to 65
was new was not so 75
was new was not the 348
was new was that he 77
was new was that in 60
was new was that it 112
was new was that the 800
was not all bad as 94
was not all bad in 93
was not all bad to 44
was not all due to 1333
was not all for me 46
was not all for the 466
was not all going to 245
was not all new to 69
was not all one of 59
was not all one to 119
was not all out of 140
was not all put on 41
was not all that he 2303
was not all that in 126
was not all that is 47
was not all that it 3017
was not all that my 45
was not all that of 55
was not all that the 1747
was not all that we 360
was not all things to 105
was not all this in 43
was not all with the 122
was not and had no 120
was not and had to 58
was not and now is 80
was not and that he 308
was not and that is 48
was not and that it 175
was not and that the 260
was not any act of 66
was not any air in 59
was not any air to 49
was not any big thing 151
was not any end to 100
was not any fear in 50
was not any fear of 164
was not any fun at 254
was not any fun in 116
was not any fun to 278
was not any gas in 75
was not any heat in 87
was not any idea of 78
was not any joy in 62
was not any kin to 162
was not any law in 44
was not any law of 43
was not any man at 64
was not any man in 178
was not any man of 52
was not any meat in 51
was not any one in 269
was not any one of 911
was not any one thing 798
was not any one to 169
was not any use at 76
was not any use in 1101
was not any use my 42
was not any use of 208
was not any use to 1025
was not any way he 585
was not any way in 196
was not any way it 60
was not any way of 733
was not any way the 114
was not any way to 3274
was not any way we 218
was not bad all the 71
was not bad and he 118
was not bad and it 100
was not bad and the 175
was not bad and we 53
was not bad but he 60
was not bad but it 169
was not bad but the 140
was not bad for an 318
was not bad for me 178
was not bad for my 43
was not bad for the 625
was not bad for us 122
was not bad fun to 63
was not bad with the 51
was not being coy or 80
was not being led by 133
was not being mean or 85
was not being mean to 71
was not being met by 517
was not being met in 159
was not being put in 142
was not being put on 192
was not being put to 388
was not being run as 145
was not being run by 168
was not being run in 80
was not being set up 195
was not big and it 63
was not big but he 66
was not big but it 116
was not but now is 45
was not but one of 72
was not but one thing 121
was not but that he 109
was not but two or 57
was not cut for the 66
was not cut off as 128
was not cut off at 101
was not cut off by 470
was not cut off in 209
was not cut off or 56
was not cut out by 131
was not cut out of 239
was not cut out to 9032
was not dead and he 150
was not dead and in 63
was not dead and it 57
was not dead and the 149
was not dead but he 123
was not dead but in 215
was not dead but it 109
was not dead set on 42
was not death but the 97
was not death that he 174
was not doing all he 206
was not doing all it 372
was not doing all of 71
was not doing all the 159
was not doing any of 760
was not doing any thing 103
was not doing for the 57
was not doing his or 103
was not doing one of 52
was not doing one thing 43
was not doing that at 114
was not doing that he 215
was not doing that to 69
was not doing things the 83
was not doing this as 122
was not doing this in 78
was not doing this on 65
was not doing this or 43
was not doing this to 373
was not due for an 271
was not due for at 181
was not due for the 68
was not dug out of 43
was not easy all the 50
was not easy and at 56
was not easy and he 190
was not easy and in 80
was not easy and it 603
was not easy and the 469
was not easy and we 114
was not easy being an 88
was not easy being in 138
was not easy being the 353
was not easy but he 167
was not easy but it 307
was not easy but the 111
was not easy but we 172
was not easy due to 156
was not easy for an 1088
was not easy for he 67
was not easy for it 152
was not easy for joe 53
was not easy for king 51
was not easy for me 9138
was not easy for my 613
was not easy for so 50
was not easy for the 13134
was not easy for us 1875
was not easy going to 49
was not easy not to 114
was not easy now to 123
was not easy owing to 116
was not easy then to 148
was not easy was to 49
was not easy with my 87
was not easy with so 46
was not easy with the 459
was not eating any of 60
was not far and he 116
was not far and it 41
was not far and the 138
was not far and we 55
was not far but it 43
was not far east of 60
was not far now to 129
was not far off as 162
was not far off at 219
was not far off by 52
was not far off if 46
was not far off in 690
was not far off it 191
was not far off on 156
was not far off the 5303
was not far off to 75
was not far out in 607
was not far out of 1846
was not fat but he 128
was not fear for the 52
was not fear that at 48
was not fear that he 96
was not fed with the 40
was not fit for an 259
was not fit for it 1330
was not fit for me 350
was not fit for my 174
was not fit for sea 102
was not fit for so 294
was not fit for the 5173
was not fit for us 104
was not fit that he 216
was not fit that it 48
was not fit that so 63
was not fit that the 622
was not for all of 182
was not for all the 580
was not for any of 436
was not for any thing 75
was not for fear of 743
was not for god to 44
was not for going to 87
was not for her at 99
was not for her he 129
was not for her in 269
was not for her or 70
was not for her the 111
was not for her to 4373
was not for her we 53
was not for him an 431
was not for him as 423
was not for him at 168
was not for him he 75
was not for him in 140
was not for him or 234
was not for him so 146
was not for him the 613
was not for him to 17035
was not for him we 168
was not for long as 123
was not for long in 67
was not for long the 98
was not for long to 176
was not for man to 548
was not for men of 103
was not for men to 169
was not for one of 236
was not for one or 51
was not for one thing 285
was not for that he 250
was not for that the 127
was not for that we 162
was not for them an 219
was not for them as 207
was not for them at 67
was not for them in 42
was not for them or 80
was not for them the 268
was not for them to 5250
was not for them we 113
was not for this he 148
was not for this or 86
was not for this the 54
was not for this thing 55
was not for this we 58
was not for two or 116
was not for use in 196
was not for you he 95
was not for you or 44
was not for you to 907
was not for you we 150
was not fun and it 47
was not fun for me 231
was not fun for the 86
was not god but an 105
was not god but the 304
was not god that he 42
was not going all the 223
was not going for it 643
was not going for the 412
was not going near the 101
was not going now to 40
was not going off on 80
was not going off the 57
was not going off to 258
was not going out as 63
was not going out at 145
was not going out in 177
was not going out of 1025
was not going out on 284
was not going out the 40
was not going out to 656
was not going with me 141
was not going with the 243
was not going with us 319
was not got out of 69
was not got rid of 459
was not her aim to 95
was not her area of 104
was not her being the 50
was not her but the 65
was not her cue to 78
was not her cup of 489
was not her day to 92
was not her fear of 46
was not her idea at 70
was not her idea in 47
was not her idea of 2632
was not her idea to 232
was not her job to 1029
was not her lot to 93
was not her own to 136
was not her son at 50
was not her that he 83
was not her way in 47
was not her way of 284
was not her way to 1360
was not him and he 43
was not him and it 45
was not him but the 144
was not his aim in 63
was not his aim to 731
was not his and he 272
was not his and it 49
was not his and the 88
was not his area of 292
was not his but the 407
was not his cue to 331
was not his cup of 1236
was not his day to 168
was not his fear of 125
was not his for the 214
was not his idea at 177
was not his idea in 83
was not his idea of 3772
was not his idea to 582
was not his job as 52
was not his job at 41
was not his job or 52
was not his job to 2829
was not his lot to 421
was not his own as 112
was not his own at 84
was not his own by 83
was not his own he 74
was not his own in 274
was not his own it 40
was not his own or 59
was not his own to 479
was not his son at 104
was not his son or 42
was not his use of 94
was not his way at 73
was not his way in 44
was not his way of 982
was not his way to 3341
was not hit and the 55
was not hit but the 41
was not hit with the 55
was not how any of 40
was not how far the 58
was not how long it 48
was not its aim to 92
was not its job to 55
was not law for the 42
was not let off so 99
was not let off the 73
was not let out by 41
was not let out of 170
was not let out to 81
was not lit and the 50
was not long ago an 98
was not long ago at 111
was not long ago in 309
was not long ago my 49
was not long ago the 254
was not long and he 114
was not long and it 70
was not long and the 213
was not long and we 99
was not long but he 99
was not long but it 149
was not long but the 50
was not long ere an 60
was not long ere he 1824
was not long ere it 517
was not long ere my 83
was not long ere the 2043
