war levy 45 war rank 97
was full 86 was have 43
was plead 81 was show 109
was speak 41 was take 62
was their 279 was these 87
was years 42 was much 458
was adding 69 was anti 120
was diet 134 was fire 42
was food 93 was heating 179
was high 285 was other 105
was prior 288 was soil 121
was some 143 was such 1002
was their 552 was these 1244
was those 106 was time 109
was what 276 was some 102
was these 90 was much 226
was same 123 was have 136
was look 65 was lord 46
was many 96 was some 62
was such 81 was their 263
was think 135 was those 43
was your 110 was poor 81
was seeing 51 was such 209
was suit 94 was their 114
was trial 50 was once 114
was hide 74 was once 129
was most 82 was other 72
was their 153 was these 158
was those 87 was what 135
was many 373 was most 406
was their 48 was those 409
was their 47 was these 41
was what 42 was many 149
was most 42 was some 138
was their 76 was those 69
was these 43 was even 45
was these 114 was task 53
was duty 48 was work 77
was these 52 was your 55
was once 101 was these 42
was once 73 was break 53
was deny 54 was find 45
was give 152 was hide 130
was make 287 was pass 40
was take 66 was many 52
was much 96 was some 46
was such 132 was those 41
was many 43 was asking 76
was coming 108 was giving 158
was making 166 was saying 45
was taking 153 was urging 73
was give 62 was good 190
was even 82 was look 152
was many 136 was most 107
was those 175 was have 782
was such 47 was vain 176
was film 50 was know 67
was think 51 was case 103
was most 58 was these 40
was cold 42 was such 136
was those 68 was acts 49
was anti 88 was areas 98
was book 41 was boys 73
was cuba 40 was dealing 49
was early 51 was food 146
was giving 51 was gold 41
was great 587 was high 75
was home 148 was india 608
was jews 161 was just 619
was land 260 was love 63
was making 90 was male 127
was mere 677 was mining 71
was nazi 42 was north 326
was only 444 was poets 53
was poor 88 was pure 45
was reading 119 was rome 562
was single 146 was some 104
was south 439 was such 931
was syria 111 was their 1267
was theory 84 was these 2283
was those 3664 was three 41
was west 151 was what 565
was work 96 was young 140
was even 87 was ever 273
was giving 127 was having 3605
was hearing 207 was loving 41
was making 205 was moving 60
was much 188 was pain 108
was saying 100 was seeing 86
was some 54 was such 434
was taking 48 was their 260
was these 176 was those 43
was time 157 was what 2114
was time 41 was home 54
was fire 193 was their 81
was faith 77 was their 146
was what 59 was many 73
was those 52 was their 58
was taking 45 was life 108
was walk 43 was such 202
was their 238 was these 294
was what 99 was more 81
was some 72 was form 43
was have 52 was such 182
was these 128 was such 85
was much 120 was break 82
was come 44 was cope 568
was deny 43 was draw 63
was fill 59 was find 119
was free 54 was gain 70
was give 823 was have 604
was help 427 was hold 263
was keep 258 was kill 118
was land 44 was last 194
was live 92 was look 176
was make 1105 was meet 781
was move 64 was open 55
was pass 52 was play 82
was push 40 was reach 202
was save 90 was show 324
was stop 125 was suit 44
was take 617 was teach 415
was tell 67 was test 1187
was throw 52 was treat 71
was turn 86 was work 385
was giving 57 was having 168
was making 133 was moving 42
was peace 71 was seeing 97
was taking 59 was have 48
was cease 48 was come 484
was drop 42 was fail 73
was fall 442 was fill 74
was find 460 was flow 66
was form 87 was gain 50
was give 151 was grow 238
was have 1445 was hold 346
was join 77 was keep 211
was know 176 was last 11270
was learn 78 was leave 250
was live 1680 was lose 42
was make 537 was meet 376
was pass 508 was play 491
was reach 911 was rest 134
was rise 118 was rule 325
was sail 44 was show 47
was sink 57 was stay 483
was stop 131 was such 40
was take 903 was wait 48
was weep 54 was work 172
was other 42 was cell 41
was most 165 was other 136
was some 71 was their 46
was these 357 was time 88
was such 424 was their 184
was these 406 was what 92
was your 52 was fast 70
was having 128 was such 83
was mere 79 was some 123
was their 46 was their 64
was those 50 was much 444
was such 135 was take 57
was these 62 was line 75
was fact 67 was their 66
was these 92 was till 250
was break 357 was call 58
was care 79 was come 105
was deny 467 was draw 50
was drop 65 was fall 56
was feel 64 was find 185
was form 43 was give 2295
was have 415 was heed 42
was help 240 was hold 82
was hurt 65 was join 196
was keep 160 was leave 574
was lend 212 was like 161
was linger 101 was live 55
was look 437 was lose 233
was make 2429 was meet 76
was move 197 was obey 253
was open 122 was part 587
was pass 105 was pity 53
was play 185 was push 128
was quit 245 was rate 43
was rely 88 was rest 131
was rise 65 was risk 319
was rush 45 was seek 135
was sell 128 was send 99
was show 219 was shun 56
was sign 45 was speak 263
was stay 45 was stop 116
was take 2476 was talk 604
was tell 100 was think 411
was throw 335 was treat 628
was turn 189 was urge 50
was view 271 was wait 421
was work 55 was peace 40
was these 62 was other 64
was eton 63 was west 77
was once 319 was means 77
was their 44 was file 52
was hold 134 was join 143
was make 260 was play 219
was take 145 was vote 257
was good 42 was some 115
was these 167 was break 47
was make 47 was other 65
was their 59 was these 50
was pope 66 was idle 42
was home 371 was odds 63
was peace 114 was rest 130
was jest 253 was line 96
was their 106 was tune 58
was vain 784 was their 176
was their 51 was even 90
was case 1503 was same 406
was truth 238 was work 365
was their 175 was back 279
was bail 79 was call 240
was come 82 was deny 48
was draw 232 was even 105
was feel 45 was fees 176
was file 172 was find 92
was free 203 was full 644
was give 425 was half 127
was have 2743 was hold 394
was jury 95 was keep 304
was know 268 was leave 124
was levy 66 was live 63
was look 253 was lost 58
was make 1393 was more 761
was much 315 was pass 102
was play 49 was plead 96
was post 44 was rank 79
was rely 999 was rule 50
was sail 45 was seek 181
was sell 219 was send 52
was show 78 was sick 62
was some 70 was speak 231
was stay 69 was stop 74
was such 1036 was take 1555
was their 131 was these 115
was those 68 was treat 240
was trial 61 was vote 961
was wait 40 was what 68
was work 65 was care 65
was cope 358 was face 71
was give 273 was help 68
was make 349 was meet 285
was play 79 was take 296
was teach 66 was treat 75
was work 50 was good 46
was have 179 was know 56
was life 86 was make 66
was show 43 was such 49
was their 390 was depth 41
was these 166 was these 61
was once 68 was good 68
was many 67 was most 124
was those 53 was those 70
was even 44 was early 48
was soon 376 was break 112
was come 666 was cook 42
was draw 44 was face 44
was fall 127 was feel 54
was find 147 was gain 90
was give 630 was grow 231
was have 2202 was help 181
was hold 239 was join 306
was keep 192 was know 735
was last 3052 was learn 128
was leave 222 was live 21446
was look 81 was love 43
was make 1419 was meet 239
was move 151 was need 41
was open 74 was pass 193
was play 483 was pose 66
was pull 58 was reach 573
was rise 188 was rule 79
was sail 83 was seek 85
was sell 84 was show 358
was speak 315 was stay 273
was stop 68 was take 1513
was talk 226 was teach 102
was think 71 was treat 50
was turn 162 was vary 79
was wait 45 was walk 112
was work 531 was vain 44
was depth 88 was these 42
was more 92 was other 653
was such 131 was their 210
was these 136 was those 341
was tied 49 was once 58
was less 202 was these 40
was time 997 was time 238
was their 58 was once 111
was food 97 was good 40
was many 224 was more 145
was most 175 was much 194
was other 717 was pain 132
was peace 69 was some 133
was such 260 was their 202
was those 123 was india 56
was making 51 was other 154
was these 56 was till 76
was their 85 was marx 47
was most 61 was those 155
was case 381 was once 149
was time 70 was meet 54
was such 47 was role 48
was well 151 was full 75
was such 110 was their 40
was syria 267 was having 74
was lack 64 was such 141
was held 47 was rich 129
was vice 57 was heart 49
was make 45 was take 62
was tell 43 was some 56
was such 238 was their 671
was these 933 was those 133
was what 2434 was your 61
was what 92 was other 58
was their 44 was other 67
was their 56 was these 49
was what 59 was speak 42
was adding 69 was having 112
was hearing 82 was seeing 49
was some 43 was such 119
was their 158 was these 122
was what 64 was such 47
was able 45 was back 91
was break 181 was call 198
was come 175 was deny 172
was draw 165 was drop 48
was face 103 was fall 72
was feel 114 was find 172
was form 44 was give 2680
was have 379 was heed 81
was help 278 was hide 58
was hold 101 was join 244
was keep 204 was learn 56
was leave 569 was lend 65
was like 127 was linger 104
was live 48 was look 490
was lose 176 was love 150
was make 1967 was meet 87
was move 329 was obey 121
was open 83 was over 113
was part 265 was pass 135
was pick 52 was play 215
was pour 57 was push 218
was quit 42 was rely 57
was rest 96 was risk 459
was rush 83 was save 56
was seek 252 was sell 129
was send 142 was show 274
was sign 41 was speak 342
was stay 115 was stop 140
was such 122 was take 2969
was talk 1107 was teach 41
was tell 318 was think 531
was throw 127 was treat 287
was turn 137 was view 182
was wait 330 was walk 54
was work 201 was part 653
was such 119 was early 56
was john 41 was many 84
was most 305 was other 62
was some 83 was such 141
was their 1604 was these 1715
was those 322 was what 92
was your 373 was much 176
was adding 52 was such 42
was their 44 was these 46
was size 95 was these 66
was those 54 was time 106
was such 147 was their 228
was these 434 was what 402
was your 108 was their 88
was case 106 was most 40
was great 44 was health 203
was love 73 was mere 83
was some 69 was their 53
was their 49 was part 132
was such 1778 was their 80
was these 97 was those 266
was good 81 was even 50
was much 311 was bind 253
was break 299 was call 101
was cast 171 was come 209
was cope 52 was curb 63
was cure 49 was deny 457
was draw 146 was fall 51
was fill 53 was find 90
was form 264 was free 46
was gain 41 was give 3079
was halt 46 was harm 157
was have 3266 was help 266
was hide 55 was hold 245
was hurt 363 was keep 315
was kill 268 was know 155
was last 848 was leave 221
was live 218 was look 100
was make 2542 was mark 95
was meet 279 was move 69
was open 347 was pass 383
was play 111 was reach 883
was rule 62 was save 114
was send 146 was show 306
was shut 48 was speak 74
was stay 52 was stop 284
was take 1438 was teach 785
was tell 113 was test 176
was throw 130 was treat 67
was turn 132 was vary 63
was vest 118 was work 261
was once 55 was marx 111
was paul 48 was some 102
was those 56 was those 158
was help 44 was make 56
was land 47 was bringing 45
was debt 49 was drug 139
was making 183 was many 82
was most 137 was much 149
was other 51 was some 376
was such 299 was their 448
was these 922 was those 314
was what 201 was your 72
was pure 91 was hint 126
was paul 50 was seeing 42
was their 124 was what 83
was next 50 was sell 137
was when 73 was having 68
was part 81 was such 255
was many 42 was name 6722
was other 53 was these 42
was those 49 was most 109
was other 43 was some 57
was such 46 was their 323
was these 306 was those 48
was your 129 was saying 181
was seeing 56 was their 53
was what 175 was your 54
was take 41 was good 241
was case 167 was sort 42
was type 60 was time 81
was these 43 was what 40
was such 41 was their 60
was these 127 was what 150
was high 48 was other 63
was many 46 was other 89
was some 47 was these 60
was those 69 was case 61
was male 120 was many 56
was mice 102 was most 110
was other 614 was rats 192
was some 95 was such 62
was their 115 was these 780
was those 160 was fall 47
was have 296 was move 51
was take 57 was means 105
was such 47 was pure 89
was these 81 was time 76
was case 40 was other 48
was some 51 was such 53
was their 144 was these 56
was what 122 was time 76
was their 76 was well 358
was there 109 was home 64
was least 50 was once 156
was means 132 was case 43
was face 87 was india 161
was many 286 was most 318
was other 105 was past 58
was rome 52 was some 196
was south 46 was such 224
was their 203 was these 405
was those 311 was view 257
was such 50 was their 77
was even 126 was city 77
was base 170 was book 48
was break 633 was burn 78
was bury 149 was call 337
was cast 72 was cite 71
was clean 139 was clear 299
was code 80 was come 825
was cook 40 was cool 50
was cope 51 was copy 74
was cure 96 was date 387
was deny 342 was draw 2025
was drop 62 was edit 40
was even 241 was fail 44
was fall 128 was feed 107
was feel 335 was fill 293
was film 50 was find 7488
was fire 214 was form 923
was free 188 was gain 645
was give 3701 was grow 317
was halt 80 was hand 72
was hate 68 was haul 57
was have 5390 was help 341
was hide 275 was hire 143
was hold 1807 was hope 79
was join 193 was jump 59
was just 106 was keep 3653
was kill 180 was know 2225
was land 299 was learn 550
was lease 46 was leave 812
was levy 40 was lift 114
was link 266 was list 133
was live 2013 was load 138
was look 727 was lose 113
was love 153 was make 12233
was mark 61 was meet 885
was miss 122 was move 1078
was name 96 was note 78
was omit 72 was open 676
was pace 49 was pass 788
was pick 186 was plan 245
was play 226 was plot 202
was pull 150 was push 196
was rank 73 was rate 42
was reach 2555 was rely 413
was rest 83 was ride 122
was rise 60 was roll 88
was rule 320 was sail 99
was save 622 was seek 111
was sell 290 was send 1379
was ship 78 was show 1300
was shut 87 was sign 53
was single 88 was sink 50
was sort 85 was speak 803
was stay 409 was stem 79
was step 63 was stop 816
was take 3852 was talk 637
was teach 234 was tell 3563
was test 4116 was think 1033
was throw 149 was treat 663
was turn 549 was undo 76
was vary 137 was view 247
was vote 54 was wage 52
was wait 444 was walk 462
was wash 73 was work 1190
was other 40 was some 68
was such 53 was once 102
was time 113 was able 62
was back 1421 was bend 70
was bind 72 was break 759
was call 430 was care 120
was cast 89 was cede 247
was come 670 was cope 613
was defy 125 was deny 887
was draw 213 was drop 221
was even 181 was face 4779
was fall 185 was feed 57
was feel 213 was fill 116
was find 3850 was form 142
was fund 193 was give 12206
was hand 488 was have 2754
was heed 74 was help 704
was hide 53 was hire 40
was hold 796 was join 980
was jump 77 was just 69
was keep 329 was kill 118
was know 48 was learn 311
was leave 2043 was lend 204
was lift 121 was like 161
was live 637 was look 397
was lose 1234 was love 56
was make 9003 was meet 2756
was miss 67 was move 1097
was name 279 was obey 176
was open 600 was part 738
was pass 272 was pick 53
was play 937 was pull 83
was push 350 was quit 49
was reach 105 was react 41
was rely 288 was rest 107
was ride 86 was rise 51
was risk 7081 was rule 280
was rush 88 was sail 43
was save 62 was seek 196
was sell 497 was send 621
was shed 78 was show 328
was side 126 was sign 514
was sink 106 was speak 502
was stay 368 was step 158
was stop 440 was swear 173
was take 11420 was talk 756
was teach 212 was tell 962
was test 91 was think 408
was throw 460 was treat 428
was turn 454 was urge 109
was view 106 was vote 395
was wage 576 was wait 1890
was walk 164 was wash 42
was work 777 was mind 45
was have 126 was know 70
was much 115 was fast 56
was well 55 was home 71
was once 55 was trial 61
was mere 61 was some 88
was such 44 was their 45
was these 56 was great 44
was india 72 was these 40
was time 47 was full 74
was idle 54 was love 110
was mere 115 was self 105
was some 58 was much 72
was speak 66 was good 134
was give 144 was have 73
was make 164 was take 116
was other 46 was part 48
was these 44 was time 47
was great 199 was many 45
was three 46 was think 143
was what 189 was these 42
was such 111 was well 93
was lord 121 was many 51
was those 48 was cash 75
was full 41 was time 874
was very 44 was time 64
was part 74 was some 51
was having 123 was part 56
was such 74 was their 62
was these 118 was tape 60
was many 79 was during 65
was among 65 was coming 54
was evil 42 was giving 50
was good 205 was having 1079
was just 92 was making 59
was mere 52 was more 274
was much 248 was news 46
was part 989 was safe 142
was self 46 was such 1006
was theft 90 was their 56
was very 941 was worth 81
was wrong 99 was many 100
was most 247 was some 58
was those 142 was those 48
was much 80 was show 65
was their 573 was what 135
was your 40 was once 54
was much 135 was rest 45
was time 55 was some 138
was less 263 was time 43
was other 79 was having 123
was part 46 was such 145
was these 67 was full 58
was most 96 was other 46
was their 66 was these 146
was form 80 was have 393
was part 89 was home 76
was their 78 was many 41
was most 58 was other 49
was such 57 was their 53
was these 86 was those 95
was other 43 was those 71
was deck 51 was even 83
was base 45 was break 53
was call 159 was come 167
was deny 62 was draw 82
was face 119 was file 2444
was fill 107 was find 355
was fund 148 was give 2715
was have 1122 was help 105
was hire 42 was hold 427
was join 264 was keep 507
was know 199 was learn 109
was leave 245 was live 298
was look 221 was make 3485
was meet 481 was move 135
was obey 76 was open 158
was pass 272 was play 208
was plead 288 was post 72
was reach 104 was rely 71
was rule 98 was seek 314
was sell 156 was send 147
was show 1033 was sign 379
was speak 208 was stay 106
was stop 77 was swear 96
was take 2160 was talk 60
was teach 157 was tell 134
was test 86 was think 81
was treat 110 was turn 115
was vote 57 was wait 338
was walk 46 was warn 86
was wash 45 was work 745
was these 47 was till 41
was their 63 was during 42
was till 157 was well 42
was their 240 was full 47
was health 91 was life 68
was once 41 was kind 63
was time 40 was time 54
was food 76 was play 73
was having 76 was their 67
was what 124 was more 95
was love 57 was more 50
was some 54 was saying 75
was sixth 96 was much 205
was truth 155 was line 50
was case 406 was fact 55
was truth 153 was well 47
was come 340 was cool 103
was drop 65 was fall 156
was feel 97 was grow 106
was have 163 was know 94
was land 109 was leave 128
was live 202 was make 92
was pass 807 was play 43
was plead 43 was reach 52
was rest 367 was show 40
was speak 470 was stay 198
was stir 156 was take 239
was such 72 was their 153
was join 42 was meet 86
was blow 49 was break 132
was burn 43 was call 415
was care 343 was come 1471
was cook 48 was draw 64
was even 390 was ever 262
was fall 289 was feed 73
was feel 960 was find 349
was give 616 was grow 98
was hate 41 was have 10939
was help 135 was hold 159
was hunt 44 was hurt 365
was join 49 was jump 48
was just 74 was keep 209
was kill 273 was kiss 79
was know 9049 was last 454
was learn 133 was leave 1477
was lift 120 was like 852
was live 414 was look 932
was lose 147 was love 184
was make 1559 was meet 288
was mind 53 was miss 59
was move 348 was need 208
was open 579 was pass 85
was pick 261 was play 620
was rain 256 was reach 106
was react 69 was rest 80
was ride 146 was rise 43
was seek 48 was sell 176
was send 62 was show 563
was snow 45 was speak 734
was stay 231 was step 44
was stop 210 was take 1946
was talk 1659 was teach 78
was tell 2575 was think 553
was throw 40 was turn 608
was vary 45 was wait 51
was wake 68 was walk 313
was want 297 was work 1027
was most 42 was there 65
was some 52 was such 77
was these 115 was those 67
was view 2275 was find 6739
was have 119 was learn 725
was many 59 was note 152
was those 216 was much 177
was less 373 was such 120
was what 43 was other 53
was show 49 was having 52
was such 712 was their 84
was these 166 was what 64
was much 110 was late 40
was days 46 was early 272
was india 47 was late 75
was many 217 was most 40
was other 265 was some 234
was south 40 was such 107
was their 79 was these 250
was those 1964 was call 54
was come 226 was find 9598
was give 164 was have 2618
was hold 66 was keep 46
was kill 61 was learn 59
was leave 47 was look 47
was lose 72 was make 174
was meet 657 was sell 59
was send 132 was speak 82
was take 189 was think 48
was treat 52 was view 42
was wait 52 was wake 57
was walk 74 was work 98
was vest 84 was come 61
was find 82 was give 83
was have 489 was meet 91
was take 75 was turn 56
was love 58 was many 260
was most 217 was other 45
was some 179 was those 164
was these 71 was work 57
was hand 47 was have 76
was life 200 was years 1115
was three 133 was three 93
was task 117 was three 46
was make 85 was take 42
was teach 42 was many 41
was have 270 was army 50
was four 125 was only 44
was three 137 was those 48
was their 85 was having 115
was form 56 was have 157
was mary 50 was those 67
was hill 684 was making 107
was seeing 52 was knew 51
was fall 45 was have 85
was live 56 was pass 120
was play 59 was take 97
was make 46 was move 101
was other 44 was take 363
was their 44 was their 53
was give 86 was look 72
was make 140 was show 40
was take 104 was think 65
was treat 45 was turn 56
was wrap 68 was sweat 42
was making 55 was reading 66
was some 90 was three 83
was make 41 was roll 42
was call 75 was take 45
was vote 42 was make 49
was cost 53 was give 60
was have 57 was help 47
was live 52 was make 133
was play 121 was take 171
was other 82 was those 66
was pity 52 was give 65
was make 47 was take 101
was think 189 was five 271
was four 94 was more 75
was three 51 was lady 67
was make 42 was send 45
was some 48 was what 42
was have 41 was puff 123
was only 44 was john 42
was more 51 was some 75
was three 78 was bringing 47
was making 68 was same 50
was draw 74 was find 96
was form 73 was give 166
was have 298 was hold 54
was keep 95 was know 41
was leave 47 was live 51
was look 133 was make 729
was move 175 was plan 87
was reach 150 was save 141
was sell 42 was send 145
was ship 40 was show 69
was speak 128 was take 293
was talk 107 was test 61
was think 131 was turn 59
was walk 139 was work 115
was back 48 was call 45
was come 66 was face 128
was find 51 was give 554
was hand 64 was have 50
was help 87 was join 90
was leave 109 was make 869
was meet 175 was move 203
was open 95 was play 120
was push 58 was risk 120
was seek 51 was sell 83
was send 72 was show 68
was sign 42 was take 826
was talk 74 was tell 93
was throw 61 was treat 58
was turn 74 was work 88
was those 55 was most 74
was join 84 was rank 46
was form 98 was give 259
was have 58 was make 365
was send 151 was take 138
was full 46 was well 86
was having 93 was more 139
was part 45 was many 145
was some 49 was much 54
was more 44 was have 245
was find 47 was give 164
was have 89 was keep 241
was make 428 was meet 52
was play 72 was take 190
was teach 60 was work 53
was break 86 was give 75
was have 234 was hold 53
was keep 67 was leave 41
was live 46 was make 418
was open 96 was play 54
was send 82 was take 134
was full 45 was health 154
was rome 42 was last 44
was fort 128 was years 70
was keep 66 was make 86
was meet 70 was rome 76
was take 65 was other 67
was come 41 was have 381
was same 53 was time 77
was give 44 was feed 53
was these 68 was many 56
was such 47 was take 73
was these 67 was make 46
was ford 42 was find 52
was have 124 was keep 84
was know 59 was learn 52
was make 62 was well 101
was coming 64 was camp 45
was find 61 was give 134
was have 1452 was hold 48
was keep 66 was leave 135
was live 52 was make 439
was pass 132 was reach 108
was send 50 was show 90
was stay 63 was stop 55
was take 211 was have 199
was keep 72 was make 65
was tail 82 was have 47
was find 801 was learn 63
was game 48 was such 83
was their 47 was means 103
was rest 50 was give 71
was take 54 was soon 43
was bake 114 was call 84
was cope 47 was face 43
was feel 201 was find 213
was have 383 was help 50
was keep 208 was know 1136
was learn 56 was live 87
was look 67 was make 221
was react 93 was stay 73
was stop 45 was take 155
was talk 66 was tell 356
was think 319 was wait 54
was work 40 was hand 69
was next 67 was heart 42
was from 73 was young 51
was hers 86 was neil 60
was their 48 was have 72
was help 47 was make 76
was work 40 was these 47
was young 77 was heard 47
was went 45 was went 147
was adding 46 was give 122
was bail 59 was life 114
was years 379 was means 47
was task 136 was duty 265
was fort 173 was work 77
was much 48 was many 138
was have 467 was life 67
was five 47 was four 60
was only 133 was three 110
was fire 70 was rome 41
was have 138 was only 126
was leaving 49 was having 100
was form 42 was look 62
was make 198 was move 79
was send 170 was take 188
was means 41 was giving 41
was making 56 was make 49
was pick 51 was best 60
was most 46 was means 52
was have 67 was make 62
was take 154 was other 483
was those 62 was three 98
was many 74 was more 50
was other 123 was some 72
was three 72 was many 65
was fort 41 was south 174
was syria 113 was their 49
was what 67 was call 69
was take 82 was think 86
was part 41 was four 47
was three 96 was adding 43
was have 68 was health 72
was meet 53 was adding 151
was means 50 was taking 68
was four 53 was john 63
was such 87 was draw 80
was find 112 was give 77
was have 98 was leave 85
was look 77 was make 374
was move 62 was plot 124
was send 41 was show 143
was take 86 was test 73
was turn 40 was work 92
was fast 49 was adding 44
was give 61 was make 101
was meet 47 was take 71
was have 51 was best 195
was most 597 was only 95
was some 63 was call 63
was form 65 was give 46
was have 72 was make 124
was send 81 was take 49
was join 53 was having 102
was more 153 was such 46
was very 75 was many 106
was most 50 was saying 41
was have 295 was find 103
was give 275 was hold 94
was make 223 was name 62
was sign 76 was swear 41
was take 171 was work 56
was form 56 was make 126
was open 45 was send 82
was take 56 was life 66
was fort 328 was years 59
was walk 42 was meet 165
was rome 92 was only 42
was come 45 was give 43
was have 823 was rise 45
was take 120 was means 57
was case 95 was mind 527
was those 55 was those 41
was have 129 was land 52
was have 70 was soon 62
was three 61 was many 48
was much 50 was some 72
was their 52 was have 50
was play 47 was think 53
was home 115 was making 48
was such 103 was draw 49
was have 62 was miss 111
was find 87 was give 85
was draw 57 was find 95
was give 69 was have 113
was keep 61 was make 259
was note 53 was reach 46
was show 71 was take 85
was test 51 was give 49
was make 67 was meet 44
was take 103 was view 127
was having 54 was much 44
was more 44 was make 43
was mate 66 was cast 53
was fall 61 was have 192
was have 65 was other 69
was what 213 was work 56
was heed 64 was take 46
was years 248 was make 87
was speak 301 was stay 42
was take 73 was think 156
was feel 50 was take 51
was speak 80 was need 41
was love 49 was have 123
was last 290 was leave 86
was live 250 was look 53
was miss 56 was pass 43
was stay 49 was speak 250
was talk 42 was case 56
was have 46 was leave 64
was even 112 was find 47
was give 60 was know 340
was make 130 was speak 257
was take 93 was tell 40
was think 328 was their 41
was what 102 was show 51
