war among his red children 80
who gave him two hatchets 57
who gave his son interest 42
who gave one that sensation 62
who gave thee this authority 1301
who gave them this authority 72
who gave you that authority 46
who gave you this authority 820
who have any real interest 60
who have had and continue 50
who have had any education 89
who have had any interest 58
who have had any personal 91
who have had head injuries 158
who have had long practice 114
who have had one affected 75
who have had one semester 46
who have had sex education 117
who have had ten children 49
who have had them baptized 69
who have had this condition 74
who have had this operation 254
who have had this treatment 74
who have had two children 104
who have had two episodes 42
who have led this movement 71
who have met and mastered 47
who have met and overcome 42
who have met with pecuniary 43
who have met with reverses 72
who have not any children 62
who have not any habitual 69
who have not any interest 40
who have not had adequate 449
who have not had advanced 47
who have not had children 1434
who have not had clinical 62
who have not had complete 42
who have not had exposure 98
who have not had extended 41
who have not had firsthand 125
who have not had frequent 83
who have not had personal 323
who have not had positive 48
who have not had practice 55
who have not had problems 67
who have not had seizures 65
who have not had smallpox 161
who have not had specific 90
who have not had surgical 55
who have not had syphilis 142
who have not had treatment 47
who have not yet accepted 834
who have not yet achieved 2883
who have not yet acquired 2357
who have not yet actually 53
who have not yet adjusted 127
who have not yet advanced 483
who have not yet ascended 46
who have not yet attained 3707
who have not yet attended 343
who have not yet awakened 246
who have not yet believed 263
who have not yet complied 44
who have not yet declared 189
who have not yet departed 72
who have not yet embarked 97
who have not yet embraced 258
who have not yet enlisted 55
who have not yet enrolled 206
who have not yet entirely 129
who have not yet examined 72
who have not yet exchanged 42
who have not yet extended 174
who have not yet finished 457
who have not yet followed 56
who have not yet formally 40
who have not yet initiated 54
who have not yet invented 90
who have not yet invested 78
who have not yet mastered 1444
who have not yet migrated 85
who have not yet obtained 790
who have not yet offended 50
who have not yet outgrown 79
who have not yet overcome 138
who have not yet produced 152
who have not yet ratified 63
who have not yet received 3663
who have not yet repented 70
who have not yet reported 117
who have not yet resigned 52
who have not yet resolved 116
who have not yet returned 516
who have not yet selected 77
who have not yet suffered 264
who have not yet upgraded 86
who have not yet ventured 132
who have read and improved 87
who have read and listened 47
who have read and pondered 87
who have read his articles 51
who have read how wellington 46
who have read with attention 151
who have read with interest 54
who have sex with children 210
who have sex with multiple 60
who have thus far followed 167
who have thus far intruded 56
who have thus far remained 114
who have thus far survived 45
who have too long indulged 70
who have too long suffered 100
who heard him and followed 49
who hears his death sentence 54
who held that our commerce 80
who hold that due exercise 72
who hold that that luckless 47
who hold them and exercise 73
who hope for his kindness 113
who just can not tolerate 40
who kept his eye fastened 54
who knew her but slightly 113
who knew her for patience 107
who knew him but slightly 504
who knew him not otherwise 73
who knew his own business 57
who knew his real identity 73
who knew she was beautiful 76
who knew she was pregnant 54
who knew that his fidelity 121
who knew that his holiness 69
who knew you are appalled 62
who know they are accepted 49
who know they are allergic 202
who know they are infected 438
who know they are pregnant 42
who left all and followed 134
who left all his property 78
who left and then returned 71
who left you his property 42
who lets his fear overcome 44
who lies with his daughter 58
who live and are rewarded 46
who lost all her children 56
who lost all his property 94
who lost her two children 47
who love god and neighbor 44
who love them are diligent 45
who love you for yourself 78
who made all things possible 115
who made all this possible 580
who made and who sustains 44
who made her his mistress 126
who made her own decisions 102
who made him his chaplain 389
who made him his companion 43
who made him his domestic 72
who made him his executor 68
who made him his literary 48
who made him his personal 72
who made his own decisions 158
who made this all possible 250
who made this day possible 74
who make all things possible 50
who make all this possible 64
who must deal with children 47
who must deal with patients 42
who must deal with problems 94
who need and are entitled 72
who once for all finished 47
who only had two children 42
who owns her own business 143
who owns his own business 352
who paid all his expenses 80
who paid for her education 52
who paid for her services 65
who paid for his education 206
who paid for his services 112
who paid for his temerity 56
who paid her any attention 44
who paid his own expenses 77
who pays and who benefits 1198
who pays and who receives 135
who pray but are heedless 71
who rape are not abnormal 53
who runs her own business 170
who runs his own business 269
who said she had received 51
who said she was inspired 88
who said she was pregnant 45
who said that her daughter 53
who said that she believed 60
who said that they believed 166
who said that they expected 92
who said that they intended 130
who said that they received 50
who said they had actually 57
who said they had attended 90
who said they had followed 52
who said they had received 271
who said they had suffered 61
who says that his business 44
who sees all his creatures 57
who sees not this argument 40
who send him out prepared 80
who sent her his portrait 56
who sent his own children 46
who sent out his soldiers 64
who show all this eagerness 208
who sits for his portrait 81
who sold all his property 46
who sold his own bullocks 92
who sold his own daughter 41
who speak and act contrary 52
who sued for her powerful 43
who take any real interest 40
who take them too seriously 62
who think and act otherwise 70
who think that all advances 58
who think that all children 46
who think they are allergic 53
who think they are conferring 96
who think they are educated 54
who think they are entitled 127
who think they are geniuses 45
who think they are religious 65
who think they are righteous 115
who think they are somebody 169
who think they can continue 41
who think they can discover 48
who think they can dispense 63
who think they can identify 43
who think this are required 77
who till now had remained 153
who till then had regarded 57
who till then had remained 278
who toil and are burdened 75
who took any real interest 83
who took her job seriously 50
who took him too seriously 41
who took his art seriously 100
who took his job seriously 321
who took them too seriously 49
who took things too seriously 48
who took with him phillips 40
who treat him with kindness 106
who treat them with contempt 100
who treat them with kindness 88
who treat you with contempt 186
who used all his authority 64
who used them and profited 47
who vied for her attention 69
who vied for his attention 73
who wage war are threatened 48
who went out and prepared 52
who went out and reproved 245
who went out and returned 98
who went with his regiment 46
who wept for her children 54
who were all that remained 387
who were all too conscious 45
who were and are involved 49
who were both his accusers 45
who were due for promotion 64
who were far his inferiors 86
who were far too ignorant 55
who were fit for military 436
who were her near relations 64
who were his near relations 115
who were his own personal 43
who were his own subjects 218
who were near him observed 90
who were near him stretching 100
who were not being educated 80
who were not going anywhere 152
who were not her relations 40
who were not her subjects 41
who were not his children 93
who were not his creatures 109
who were not his immediate 71
who were not his military 63
who were not his personal 71
who were not his students 66
who were not his subjects 310
who were not his superiors 44
who were not real geniuses 51
who were not thus provided 40
who were not too friendly 65
who were not too obviously 52
who were not too seriously 52
who were not too squeamish 52
who were not yet admitted 95
who were not yet affected 61
who were not yet arrested 48
who were not yet baptized 229
who were not yet citizens 223
who were not yet eligible 104
who were not yet employed 41
who were not yet enrolled 108
who were not yet entirely 52
who were not yet entitled 40
who were not yet hardened 43
who were not yet initiated 61
who were not yet involved 80
who were not yet ordained 48
who were not yet prepared 909
who were not yet promoted 103
who were not yet provided 75
who were not yet sexually 72
who were not yet soldiers 42
who were not yet stricken 52
who were now his subjects 40
who were that day admitted 58
who were that way inclined 92
who were they who wrestled 73
who were too far advanced 79
who were weak and helpless 83
who were with him disperse 63
who were with him followed 120
who were with him insisted 84
who were with him remained 50
who were with him retreated 56
who were with him returned 47
who were with one exception 46
who were yet too earnestly 51
who will ask you questions 144
who will bear him children 129
who will bear his children 41
who will not ask questions 134
who will not bear children 40
who will not get involved 80
who will not pay attention 140
who will read and evaluate 43
who will read his wanderer 57
who will read them foremost 249
who will read with attention 50
who will try this delicacy 42
who will use and maintain 44
who wish for its overthrow 44
who work for one employer 46
who work with deaf children 91
who work with dying children 58
who work with dying patients 163
who work with our children 59
why dost thou too conspire 51
why hast thou not answered 54
why hast thou not reproved 65
why have not they arrested 47
why have not you answered 109
why have not you arrested 113
why have not you finished 66
why have not you followed 92
why have not you mentioned 179
why have not you reported 61
why have not you returned 141
why have they not produced 52
why have you not answered 171
why have you not mentioned 50
why have you put yourself 49
why more than one attorney 65
why some things are produced 70
why there are two distinct 62
why there are two possible 46
why there are two separate 121
why these things had happened 114
why were they not arrested 53
why were they not included 70
why were they not produced 56
why were they not punished 42
why will not you consider 52
why will you not exercise 43
win over his new subjects 63
with acid and gas formation 131
with aids and hiv infection 641
with angry eye and internal 63
with back pay and benefits 161
with back pay and interest 68
with back pay and seniority 74
with bent head and beseeching 240
with bent head and downcast 147
with blue sky and sunshine 81
with care and with attention 84
with caring for her children 62
with congo red and examined 84
with depth and with distance 72
with drug use and addiction 41
with eyes and ears directed 98
with eyes and ears strained 67
with eyes dry and mournful 46
with eyes that had suddenly 118
with five and six children 52
with five oak leaf clusters 153
with food and raw materials 1374
with food and war materials 47
with four oak leaf clusters 440
with fuel and raw materials 111
with full pay and benefits 610
with gold and with brilliant 89
with good and bad examples 121
with good pay and benefits 167
with great art and elocution 57
with great art and industry 329
with great art and judgment 79
with great art and prudence 103
with great art and subtlety 46
with great ease and accuracy 279
with great ease and celerity 130
with great ease and clearness 102
with great ease and coolness 41
with great ease and elegance 207
with great ease and facility 244
with great ease and precision 196
with great ease and rapidity 2012
with great ease and readiness 299
with great ease and security 88
with great ease and severity 62
with great ease and vivacity 61
with great fun and pictorial 56
with great heat and vivacity 53
with great joy and affection 179
with great joy and alacrity 125
with great joy and applause 45
with great joy and enthusiasm 320
with great joy and gladness 1173
with great joy and kindness 45
with great joy and serenity 44
with great men was beautiful 62
with great zeal and activity 281
with great zeal and affection 173
with great zeal and alacrity 327
with great zeal and animation 42
with great zeal and apparent 43
with great zeal and eagerness 84
with great zeal and emphasis 78
with great zeal and enthusiasm 522
with great zeal and fidelity 439
with great zeal and industry 321
with great zeal and interest 65
with great zeal and prudence 74
with hand and arm gestures 66
with hanging head and downcast 153
with hanging wings and bristled 52
with heart and lung ailments 82
with heart and lung problems 110
with high and low accident 51
with high and low activity 62
with high and low affinity 218
with high and low contrast 115
with high and low curiosity 51
with high and low education 121
with high and low exposure 60
with high and low interest 77
with high and low pressure 635
with high heat and humidity 175
with hood and all complete 84
with hope and fear struggling 47
with ideas for new products 209
with ideas for new projects 69
with india and with pakistan 82
with india than with pakistan 57
with legs that are parallel 43
with less art and industry 51
with less fat and calories 43
with less tar and nicotine 107
with less than his ordinary 40
with less than six partners 48
with less than ten hectares 96
with less than ten students 75
with less than two children 154
with less than two divisions 53
with less than two hectares 240
with life and death decisions 145
with life and its problems 370
with longing for her daughter 53
with loud and long applause 101
with love for all creatures 60
with love for all humanity 106
with love for her children 69
with love for her daughter 73
with love for his beautiful 44
with love for his daughter 73
with mary and her children 55
with mass and heat transfer 77
with milk and its products 118
with more ease and accuracy 181
with more ease and authority 50
with more ease and celerity 52
with more ease and dispatch 143
with more ease and facility 150
with more ease and precision 109
with more ease and rapidity 520
with more ease and readiness 408
with more ease and security 239
with more fear than victuals 66
with more heat and moisture 169
with more heat than judgment 121
with more joy and alacrity 111
with more men and supplies 124
with more than any recorded 48
with more than due eagerness 79
with more than her ordinary 45
with more than his habitual 81
with more than his ordinary 318
with more than its ordinary 177
with more than its original 219
with more than its pristine 164
with more than one activity 224
with more than one adjacent 72
with more than one affected 1082
with more than one antibody 84
with more than one aperture 53
with more than one approach 123
with more than one argument 524
with more than one attorney 49
with more than one audience 56
with more than one auxiliary 79
with more than one backward 42
with more than one boundary 74
with more than one business 153
with more than one category 320
with more than one chemical 60
with more than one clinical 50
with more than one companion 54
with more than one complete 83
with more than one computer 517
with more than one condition 228
with more than one criterion 115
with more than one critical 70
with more than one cultural 98
with more than one currency 106
with more than one customer 187
with more than one cylinder 429
with more than one database 173
with more than one daughter 162
with more than one diagnosis 147
with more than one dimension 753
with more than one disorder 213
with more than one distinct 136
with more than one district 130
with more than one document 295
with more than one dominant 56
with more than one effector 42
with more than one electron 3610
with more than one eligible 84
with more than one employee 264
with more than one employer 580
with more than one entrance 202
with more than one extension 46
with more than one external 62
with more than one facility 51
with more than one financial 44
with more than one forelock 43
with more than one fracture 47
with more than one handicap 81
with more than one hospital 187
with more than one hydrogen 76
with more than one identity 86
with more than one incident 53
with more than one industry 56
with more than one ingredient 88
with more than one instance 469
with more than one interest 155
with more than one internal 177
with more than one military 63
with more than one minister 54
with more than one mistress 59
with more than one modality 54
with more than one molecule 212
with more than one morpheme 66
with more than one movement 80
with more than one negative 87
with more than one occupant 126
with more than one operation 319
with more than one operator 282
with more than one opponent 100
with more than one organism 215
with more than one oxidation 59
with more than one parallel 41
with more than one parasite 52
with more than one particle 336
with more than one partition 57
with more than one passenger 79
with more than one physical 136
with more than one physician 157
with more than one platform 67
with more than one positive 324
with more than one possible 1031
with more than one potential 509
with more than one powerful 48
with more than one processing 167
with more than one producer 48
with more than one property 112
with more than one provider 91
with more than one qualifying 247
with more than one receiver 46
with more than one receptor 190
with more than one referent 48
with more than one relative 60
with more than one religious 62
with more than one resident 42
with more than one resource 67
with more than one response 183
with more than one selection 43
with more than one semantic 55
with more than one sentence 106
with more than one sequence 55
with more than one software 47
with more than one specific 134
with more than one specimen 88
with more than one standard 173
with more than one stimulus 117
with more than one strategy 77
with more than one supplier 238
with more than one syllable 2243
with more than one syndrome 49
with more than one terminal 248
with more than one therapist 82
with more than one tradition 44
with more than one treatment 109
with more than one underlying 132
with more than one unpaired 99
with more than one workbook 64
with more than six children 271
with more than six guilders 43
with more than six partners 625
with more than ten children 96
with more than ten languages 54
with more than ten partners 58
with more than two affected 134
with more than two bedrooms 113
with more than two branches 139
with more than two channels 77
with more than two children 2316
with more than two complete 67
with more than two distinct 54
with more than two elements 342
with more than two episodes 49
with more than two equations 65
with more than two hectares 87
with more than two languages 45
with more than two machines 84
with more than two outcomes 184
with more than two parallel 52
with more than two partners 123
with more than two possible 318
with more than two premises 57
with more than two response 114
with more than two segments 73
with more than two subjects 51
with more than two supports 121
with more than two treatment 97
with more than two unknowns 55
with more than two variables 1258
with more than was deserved 131
with more wit than prudence 62
with more zeal and activity 57
with more zeal and affection 127
with more zeal and alacrity 66
with more zeal and attention 46
with more zeal and enthusiasm 94
with more zeal and fidelity 59
with more zeal and kindness 51
with more zeal and sagacity 98
with more zeal than accuracy 89
with more zeal than formerly 95
with more zeal than judgment 646
with more zeal than prudence 640
with moving men and children 198
with much art and industry 152
with much fun and laughter 48
with much heat and rashness 44
with much joy and applause 52
with much joy and gladness 211
with much new and valuable 141
with much that had happened 63
with much that has happened 52
with much that was erroneous 57
with much that was valuable 47
with much zeal and acrimony 118
with much zeal and activity 54
with much zeal and adoration 42
with much zeal and apparent 57
with much zeal and enthusiasm 67
with much zeal and industry 42
with much zeal and unbecoming 41
with noah and his children 65
with nothing but his memories 40
with nothing but his personal 60
with nothing but this simplest 49
with nothing that was essential 45
with only his dear mistress 61
with only his head protruding 304
with only his own regiment 89
with only its head protruding 219
with only one end attached 45
with only one man slightly 65
with only that one ornament 395
with only this one condition 73
with other new deal agencies 43
with other real things external 49
with other things that happened 93
with other things too numerous 49
with pain and with surprise 99
with race than with economic 41
with rage and had insisted 64
with rage and with weariness 53
