war have suffered death for 64
was more renowned for his 206
was more renowned for its 56
was more reserved than her 69
was more reserved than his 66
was more reserved than that 56
was more rigorous than any 53
was more rigorous than that 200
was more romantic than any 80
was more satisfying than any 88
was more sensible than any 71
was more sensible than his 42
was more sensible than that 480
was more sensible than they 40
was more sensuous than that 43
was more seriously ill than 320
was more sinister than that 115
was more sophists than one 52
was more specific than that 231
was more splendid than any 236
was more splendid than his 41
was more splendid than that 135
was more startled than she 75
was more struggle for her 52
was more suitable for her 109
was more suitable for him 102
was more suitable for his 117
was more suitable for them 76
was more suitable for this 150
was more suitable for use 100
was more suitable than any 112
was more suitable than that 182
was more suitable than this 47
was more surprise and joy 87
was more surprising than all 50
was more surprising than his 49
was more surprising than that 150
was more surprising was that 1189
was more symbolic than real 2442
was more talented than his 51
was more terrible than all 117
was more terrible than any 406
was more terrible than death 220
was more terrible than her 76
was more terrible than his 106
was more terrible than she 42
was more terrible than ten 80
was more terrible than that 235
was more terrible than this 75
was more terrifying than any 183
was more terrifying than her 42
was more terrifying than his 75
was more terrifying than that 52
was more tolerant than any 52
was more tolerant than her 41
was more tolerant than his 163
was more tolerant than that 93
was more tranquil than any 71
was more tranquil than that 101
was more troubled now than 41
was more troubled than she 77
was more unlikely than its 49
was more unlikely than that 544
was more unstable than that 47
was more unyielding than that 55
was more valuable for its 62
was more valuable than all 488
was more valuable than any 601
was more valuable than her 75
was more valuable than his 252
was more valuable than its 138
was more valuable than one 218
was more valuable than that 1449
was more valuable than they 48
was more vigorous than that 391
was more virtuous for men 49
was more virulent than that 58
was more wretched than that 84
was most beautiful near its 58
was most conscious that they 70
was most dangerous for her 71
was most dangerous for him 57
was most desirous that his 103
was most desirous that pen 43
was most disturbing was that 152
was most diverted that day 47
was most emphatic that she 40
was most frequent with him 50
was most generous with her 216
was most generous with his 743
was most grateful for all 79
was most grateful for her 71
was most grateful for his 183
was most grateful for this 176
was most grateful for was 60
was most indebted for his 82
was most intimate with him 159
was most notorious for his 57
was most occupied with his 41
was most probable that one 118
was most probable that she 83
was most probable that they 449
was most probably his own 41
was most renowned for his 182
was most renowned for its 53
was most suitable for her 42
was most suitable for him 88
was most suitable for his 94
was most suitable for our 65
was most suitable for them 64
was most suitable for this 137
was most suitable for use 40
was most surprising was that 747
was most unlikely that all 52
was most unlikely that any 530
was most unlikely that his 86
was most unlikely that she 262
was most unlikely that they 372
was most unlikely that this 189
was much affected with his 102
was much affected with this 135
was much attached and who 68
was much brighter than his 48
was much brighter than that 169
was much censured for his 116
was much censured for not 51
was much censured for this 76
was much diverted with this 87
was much diverted with tom 54
was much esteemed for her 93
was much esteemed for his 1178
was much esteemed for its 132
was much extolled for its 52
was much followed for his 67
was much improved and his 45
was much improved and she 70
was much improved and that 264
was much improved and was 83
was much indebted for his 182
was much indebted for its 114
was much involved with his 46
was much narrower than that 418
was much occupied with her 190
was much occupied with his 442
was much occupied with that 41
was much occupied with this 158
was much occupied with two 68
was much offended that her 85
was much offended with him 217
was much prettier than her 94
was much prettier than she 62
was much prettier than that 91
was much renowned for his 77
was much scribbling pro and 271
was much sickness and death 56
was much slighter than that 49
was much stricter than that 79
was much troubled for fear 84
was much troubled for his 41
was much troubled that she 41
was much troubled this day 56
was none whatever for its 47
was nothing compared with her 162
was nothing compared with his 450
was nothing compared with how 93
was nothing compared with its 55
was nothing compared with our 44
was nothing compared with that 1453
was nothing compared with this 430
was nothing objected that was 83
was nothing possible for her 69
was nothing provided for her 40
was nothing uncommon for him 59
was once believed and that 57
was once believed that all 150
was once believed that they 127
was once believed that this 260
was once conscious but has 63
was once infamous for its 44
was once notorious for its 92
was once renowned for its 234
was once supposed that man 47
was once supposed that they 43
was once supposed that this 161
was only apparent and not 165
was only apparent and that 219
was only apparent and was 67
was only conscious that his 58
was only conscious that she 222
was only demanded for this 55
was only designed for one 44
was only eighteen and had 237
was only eighteen and she 62
was only eighteen and was 69
was only eighteen then and 48
was only enlisted for one 40
was only expressing his own 90
was only fourteen and had 130
was only fourteen and his 60
was only fourteen and she 58
was only fourteen and was 59
was only furnishing him with 51
was only grateful that she 62
was only gratifying his own 48
was only indebted for his 47
was only intended for his 41
was only intended for one 102
was only intended for use 94
was only nineteen and had 237
was only nineteen and she 83
was only occupied with her 61
was only offended that they 76
was only possible for her 115
was only possible for him 298
was only possible for men 44
was only possible for one 138
was only possible for them 181
was only possible for this 47
was only possible for two 127
was only protecting his own 103
was only provided with one 66
was only recently that any 43
was only recently that his 59
was only recently that its 50
was only recently that men 107
was only recently that she 423
was only recently that they 259
was only recently that this 199
was only rejoiced that his 87
was only relieved that she 56
was only required that they 95
was only suitable for use 57
was only supplied with one 44
was past midnight and all 41
was past midnight and she 88
was past midnight and they 60
was poor compared with that 145
was pope innocent iii who 41
was ready prepared for him 41
was ready supplied with one 52
was sent requesting him and 51
was slow compared with that 144
was some distance off and 121
was some evidence for this 216
was some evidence that both 55
was some evidence that his 94
was some evidence that not 40
was some evidence that one 107
was some evidence that she 239
was some evidence that they 430
was some evidence that this 616
was some festival that day 49
was some suspicion that she 78
was some suspicion that they 46
was some suspicion that this 45
was some tendency for this 50
was some whispering that her 68
was soon apparent that all 224
was soon apparent that any 89
was soon apparent that both 44
was soon apparent that for 48
was soon apparent that her 135
was soon apparent that his 496
was soon apparent that its 73
was soon apparent that not 86
was soon apparent that one 170
was soon apparent that our 101
was soon apparent that she 451
was soon apparent that they 894
was soon apparent that this 972
was soon arrested and put 47
was soon arrested for his 47
was soon captured and put 75
was soon exchanged for one 44
was soon exchanged for that 133
was soon expected with that 73
was soon informed that his 245
was soon informed that she 52
was soon informed that they 53
was soon informed that this 95
was soon manifest that this 58
was soon observed that they 68
was soon observed that this 103
was soon punished for his 126
was soon punished for this 61
was soon remarked for his 48
was soon renowned for his 45
was soon reunited with her 53
was soon reunited with his 93
was soon rewarded for all 57
was soon rewarded for his 249
was soon stripped off and 44
was sore troubled for this 152
was sure cromwell was one 44
was taking entirely too long 66
was taking exercise with his 62
was taking pictures with his 42
was tame compared with that 56
was tape recorded and then 40
was their affection for each 70
was their affection for him 84
was their business and not 215
was their business and they 69
was their condition that they 70
was their daughter who had 40
was their daughter who was 59
was their enthusiasm that they 130
was their forgetting that all 45
was their intention that all 48
was their intention that this 65
was their prisoner and they 59
was their property and that 49
was their property and they 45
was their surprise and joy 59
was their surprise that they 77
was there claudius yet but 147
was there evidence that any 98
was there evidence that they 64
was there prepared for them 46
was there received with all 113
was these concerns that led 43
was very advanced for her 60
was very advanced for his 112
was very advanced for its 239
was very agreeable and his 49
was very ambitious and had 98
was very ambitious and was 80
was very ambitious for her 137
was very ambitious for him 82
was very ambitious for his 132
was very apparent that his 60
was very apparent that she 136
was very apparent that they 102
was very apparent that this 110
was very artistic and had 48
was very backward and that 85
was very beautiful and all 47
was very beautiful and had 473
was very beautiful and her 160
was very beautiful and she 268
was very beautiful and that 317
was very beautiful and was 260
was very beautiful but she 63
was very beautiful with her 51
was very beautiful with its 89
was very beautiful with long 40
was very careless with his 62
was very cheerful with them 223
was very confused and did 78
was very conscious that her 56
was very conscious that his 166
was very conscious that she 275
was very conscious that they 57
was very conscious that this 169
was very critical and that 45
was very dangerous and had 40
was very dangerous and that 294
was very dangerous for any 78
was very dangerous for both 48
was very dangerous for her 87
was very dangerous for him 189
was very dangerous for his 45
was very dangerous for them 88
was very dangerous for you 40
was very delicate and had 73
was very delicate and was 45
was very desirous that her 86
was very desirous that his 302
was very desirous that she 49
was very desirous that they 57
was very desirous that this 59
was very discreet and did 40
was very doubtful how far 350
was very doubtful that they 49
was very emotional for all 48
was very emotional for both 46
was very emotional for him 51
was very essential that they 62
was very feverish and had 102
was very feverish and not 66
was very frequent with him 84
was very friendly and did 77
was very friendly and easy 44
was very friendly and had 95
was very friendly and her 73
was very friendly and she 41
was very friendly and was 46
was very friendly with all 113
was very friendly with both 62
was very friendly with her 376
was very friendly with him 391
was very friendly with his 211
was very friendly with one 94
was very friendly with sir 47
was very friendly with them 171
was very friendly with this 56
was very generous and had 66
was very generous with her 422
was very generous with his 1237
was very generous with them 61
was very grateful and that 109
was very grateful for all 350
was very grateful for any 51
was very grateful for being 52
was very grateful for her 345
was very grateful for his 694
was very grateful for our 96
was very grateful for that 659
was very grateful for them 60
was very grateful for this 927
was very grateful that her 40
was very grateful that she 114
was very grateful that they 92
was very handsome and had 245
was very handsome and his 58
was very handsome and she 144
was very handsome and that 123
was very handsome and was 95
was very handsome with his 107
was very improper for him 42
was very intimate with all 58
was very intimate with both 89
was very intimate with her 363
was very intimate with him 842
was very intimate with his 161
was very intimate with one 60
was very intimate with sir 42
was very intimate with that 177
was very intimate with them 179
was very intimate with this 85
was very involved with her 176
was very involved with his 171
was very involved with that 42
was very manifest that she 79
was very narrowly that she 74
was very occupied with his 48
was very officious with his 49
was very penitent for his 44
was very positive and that 42
was very possible for him 115
was very possible she was 46
was very possible that her 72
was very possible that his 90
was very possible that one 110
was very possible that she 294
was very possible that they 238
was very possible that this 76
was very powerful and had 138
was very powerful and his 49
was very powerful and not 60
was very powerful and that 217
was very powerful and was 109
was very probable that his 42
was very probable that she 141
was very probable that they 234
was very probable that this 91
was very probable that you 96
was very probable they had 54
was very relieved that she 63
was very religious and did 45
was very religious and had 119
was very religious and she 80
was very religious and that 42
was very religious and was 120
was very renowned for his 70
was very reserved with his 88
was very restless and did 49
was very restless and had 64
was very sensible that all 48
was very sensible that his 83
was very seriously ill and 224
was very seriously ill with 132
was very skillful with his 67
was very suitable for this 122
was very talented and had 77
was very talented and was 47
was very unlikely and that 45
was very unlikely that all 60
was very unlikely that any 423
was very unlikely that her 52
was very unlikely that his 74
was very unlikely that she 290
was very unlikely that they 442
was very unlikely that this 132
was very unlikely that two 41
was very unstable and was 42
was very valuable and that 137
was well advanced and had 74
was well advanced and that 193
was well advanced and they 41
was well advanced and was 47
was well advanced for his 50
was well advanced that they 42
was well advanced with his 59
was well attended and all 45
was well attended and had 42
was well attended and that 93
was well attended and was 220
was well designed for its 62
was well directed for this 145
was well educated and had 938
was well educated and his 62
was well educated and that 40
was well educated and was 240
was well educated for her 127
was well educated for his 245
was well educated for that 75
was well equipped and had 103
was well equipped and was 55
was well equipped for her 53
was well equipped for his 555
was well equipped for its 106
was well equipped for that 62
was well equipped for this 305
was well equipped with all 141
was well esteemed for his 51
was well informed and had 81
was well informed and was 60
was well prepared and had 120
was well prepared and that 40
was well prepared and was 61
was well prepared for all 70
was well prepared for any 150
was well prepared for death 81
was well prepared for her 253
was well prepared for him 66
was well prepared for his 1052
was well prepared for its 109
was well prepared for that 117
was well prepared for them 106
was well prepared for this 732
was well prepared for war 211
was well provided for and 261
was well provided for with 97
was well provided with all 317
was well provided with men 137
was well provided with them 49
was well punished for his 218
was well received and all 42
was well received and did 68
was well received and for 41
was well received and had 199
was well received and has 213
was well received and his 154
was well received and its 74
was well received and led 125
was well received and met 43
was well received and ran 94
was well received and she 68
was well received and that 351
was well received and they 71
was well received and was 790
was well received and won 110
was well received but did 48
was well received but not 56
was well received but was 77
was well received for its 67
was well regarded for his 174
was well regarded for its 56
was well rewarded for all 45
was well rewarded for her 134
was well rewarded for his 1179
was well rewarded for its 66
was well rewarded for this 92
was well situated for this 82
was well supplied both with 59
was well supplied with all 330
was well supplied with both 91
was well supplied with meat 128
was well supplied with men 97
was well supplied with them 85
was well supplied with this 71
was well traveled and had 43
was what cromwell had long 60
was what everyone was doing 86
was what happened that day 71
was what mattered and that 92
was what politics was all 83
was what soldiering was all 40
was when compared with that 119
was your business with him 48
was your favorite and why 49
way from calcutta for that 44
way home washington lay with 62
way most congruous with our 209
way these elements are put 40
way these questions can not 44
way very frequent with him 105
weak when compared with that 155
wee must consider that wee 893
who acts unjustly does not 140
who acts unjustly has too 124
who also believed that they 76
who also informed him that 163
who also procured for him 89
who also provided her with 44
who also provided him with 175
who also provided them with 100
who also reported that they 78
who also supplied him with 119
who also supplied them with 59
who also sustains them with 40
who asks questions can not 53
who asks questions does not 41
who came anywhere near her 45
who came anywhere near him 44
who deals honestly with his 82
who died recently and who 54
who died suddenly and was 45
who ever consorts with our 129
who feel goodwill are not 54
who fell therefrom and was 44
who felt affection for his 57
who felt grateful for his 42
who gave evidence that they 193
who gets pregnant and does 99
who gets promoted and who 79
who give evidence that they 226
who hast disposed all things 45
who hast prepared for them 290
who have accepted and are 45
who have accepted that they 51
who have acquired and are 50
who have admitted that they 133
who have advanced them bit 49
who have advanced thus far 43
who have affinity with one 53
who have affirmed that they 40
who have ascribed all things 174
who have asserted that all 141
who have asserted that they 172
who have asserted that this 116
who have assisted him with 232
who have assisted with this 237
who have assisted you and 48
who have attacked him for 45
who have attained old age 55
who have attained that age 159
who have attended them and 68
who have believed and are 47
who have believed and who 118
who have believed god may 72
who have believed that god 73
who have believed that they 288
who have believed that this 61
who have betrayed both you 45
who have business with him 223
who have business with our 47
who have business with them 97
who have business with you 42
who have children and are 160
who have children and then 45
who have children and who 215
who have children are not 118
who have children can not 45
who have children that are 63
who have children who are 327
who have children with them 82
who have communion with god 60
who have compared them with 84
who have complied with all 179
who have complied with this 146
who have deceived him and 44
who have declared that all 87
who have declared that they 502
who have declared that this 59
who have departed this earth 117
who have deserted and are 74
who have differed with him 113
who have evidence that they 45
who have examined with any 41
who have explored this area 40
who have families and who 72
who have followed her lead 107
who have followed him and 113
who have followed him are 141
who have followed him for 119
who have followed him may 88
who have followed him that 76
who have followed him with 83
