war and second world war 101
was this building which was 50
was this clause which was 40
was this edition which was 49
was this factor above all 66
was this factor which led 91
was this factor which was 102
was this feature which led 53
was this latter group that 450
was this latter group who 60
was this latter method that 42
was this latter point that 193
was this latter trait that 43
was this latter which was 57
was this letter which had 49
was this letter which led 59
was this little child who 58
was this middle class that 94
was this motive which led 47
was this noised about but 43
was this policy which had 47
was this policy which led 87
was this policy which was 71
was this reasoning which led 67
was this report which led 48
was this second group that 44
was this section which was 54
was this spirit which had 109
was this spirit which led 119
was this spirit which was 124
was this strange feeling that 45
was this system which had 60
was this system which was 167
was this thought which led 52
was this training which has 162
was this version which was 83
was thus created which was 81
was thus engaged until his 100
was thus formed which was 60
was thus little scope for 68
was thus raised until his 68
was tom sawyer waiting for 121
was too anxious about her 124
was too anxious about him 57
was too anxious about his 116
was too curious about his 41
was too deeply moved for 112
was too deeply seated for 51
was too heavily laden for 46
was too heavily laden with 82
was too highly strung for 40
was too little known and 62
was too little light for 53
was too little money and 42
was too little money for 72
was too little rather than 63
was too little space for 83
was too little water for 48
was too modest about his 74
was too serious about his 43
was too widely spread not 43
was two inches longer than 153
was two inches lower than 64
was two nights later that 91
was two points lower than 51
was with another woman and 92
was with another woman who 41
was with drowsy voice that 58
was with julius caesar and 142
was with obvious pride that 41
was yet another cause for 279
was yet another first for 43
was yet another group that 90
was yet another issue that 111
was yet another proof that 431
was yet another reason for 1925
was yet another reason not 40
was yet another reason she 40
was yet another reason that 250
was yet another reason why 1300
was yet further proof that 103
way for further study and 73
way for larger hosts than 47
way not without shame and 74
way out through halls and 100
way she looked after her 75
way she looked after him 41
way she looked right now 93
way she talked about her 269
way she talked about him 190
way she talked about you 73
way she thought about her 79
way she thought about him 63
way she thought about things 56
way that builds trust and 52
way that clearly shows that 44
way that family makes its 91
way that neither mother earth 53
way that nobody could see 52
way that riddle which had 71
way that should please men 63
way that simply would not 43
way that whoever first got 49
way they talked about her 67
way they talked about him 94
way they talked about them 72
way they thought about and 76
way they thought about things 59
way was already paved for 84
way with another human being 110
way you talked about her 91
way you talked about him 129
weak and feeble woman but 87
weak and sickly people get 51
weak and vicious people who 131
weak and vicious white men 43
weak and wicked minds may 40
wear but little clothing and 47
wear his clothes until they 50
who act without knowing why 75
who are active rather than 60
who are almost twice her 52
who are already aware that 62
who are already faced with 56
who are already healthy and 56
who are already known and 47
who are already looking for 83
who are already saved that 73
who are already teaching and 46
who are already waiting for 54
who are already wealthy and 104
who are already working and 116
who are already working for 205
who are already working with 240
who are always false and 45
who are always fishing for 54
who are always found with 43
who are always hungry and 50
who are always hungry for 53
who are always looking for 2103
who are always looking out 295
who are always right and 59
who are always seeking for 69
who are always seeking new 61
who are always showing off 92
who are always telling you 155
who are always thinking they 60
who are always waiting for 240
who are always willing and 58
who are anxious about being 121
who are anxious about sex 46
who are anxious about you 43
who are becoming aware that 64
who are better cared for 72
who are better known and 50
who are better known for 180
who are better known than 106
who are better looking than 65
who are called after his 40
who are called happy are 106
who are called noble are 121
who are called whims and 47
who are changed every year 337
who are choosing marks that 77
who are chosen every year 95
who are clumsy plump old 59
who are curious about his 54
who are curious about how 232
who are curious about its 51
who are curious about them 45
who are curious about this 146
who are deemed unfit for 56
who are eagerly looking for 75
who are eagerly waiting for 549
who are heavily armed and 41
who are heavily laden with 50
who are highly sexed are 77
who are highly strung and 44
who are keenly aware that 106
who are killed every year 91
who are laboring under any 134
who are little known and 43
who are looked after and 63
who are merely looking for 176
who are merely waiting for 64
who are middle class and 182
who are mostly white and 64
who are mostly women and 118
who are neither angels nor 75
who are neither black nor 255
who are neither blind nor 71
who are neither fools nor 133
who are neither happy nor 50
who are neither heroes nor 70
who are neither hindu nor 48
who are neither human nor 44
who are neither idiots nor 60
who are neither indian nor 47
who are neither named nor 67
who are neither wealthy nor 109
who are neither white nor 327
who are neither willing nor 135
who are neither wives nor 101
who are neither women nor 44
who are neither working nor 237
who are placed about them 52
who are placed above them 65
who are placed under him 134
who are placed under his 281
who are placed under its 84
who are placed under our 212
who are placed under them 81
who are placed where they 48
who are placed within our 54
who are raised above that 127
who are raised above them 62
who are serious about being 79
who are serious about doing 73
who are serious about our 56
who are serious about this 90
who are serious about using 56
who are silent about you 44
who are simply looking for 307
who are simply waiting for 75
who are treated badly for 57
who are treated worse than 68
who are united under one 60
who are unsure about how 92
who are wholly unfit for 77
who are widely known and 125
who are widely known for 149
who are without power and 59
who both before loved her 103
who can barely write his 67
who can divine where real 91
who can earlier guide his 50
who can expect anything but 43
who can fairly claim any 54
who can hardly write his 119
who can muster force for 75
who can neither fight nor 71
who can neither preach nor 42
who can neither repeat his 58
who can neither sleep nor 49
who can neither spell nor 48
who can neither stand nor 79
who can neither write nor 475
who did highly value both 88
who die before reaching age 49
who die before reaching one 263
who does something really bad 82
who for twenty months had 43
who get little fresh air 42
who goes around looking for 79
who had almost taken him 47
who had already acted for 51
who had already asked for 124
who had already beaten him 42
who had already begun her 51
who had already begun his 547
who had already begun this 40
who had already borne him 474
who had already borne two 43
who had already built his 42
who had already drawn his 229
who had already drunk too 42
who had already earned for 60
who had already earned his 117
who had already found her 42
who had already found his 110
who had already found out 108
who had already found that 144
who had already given her 260
who had already given him 597
who had already given his 323
who had already given one 40
who had already given them 127
who had already grown old 53
who had already lived and 78
who had already lived for 102
who had already lived long 88
who had already lived with 45
who had already moved out 235
who had already opted for 61
who had already risen and 61
who had already saved her 66
who had already saved his 49
who had already shown her 124
who had already shown him 121
who had already shown his 1022
who had already shown how 66
who had already shown that 832
who had already shown them 48
who had already sided with 41
who had already spent all 44
who had already spent one 143
who had already spent six 99
who had already spent ten 75
who had already spent two 578
who had already taken her 347
who had already taken him 52
who had already taken his 654
who had already taken off 165
who had already taken one 189
who had already taken out 92
who had already taken that 123
who had already taken this 42
who had already taken too 72
who had already taken two 80
who had already thrown his 99
who had already thrown off 133
who had already tried and 73
who had already tried his 160
who had already voted for 75
who had always acted for 50
who had always acted with 111
who had always cared for 191
who had always dwelt out 73
who had always feared and 44
who had always feared that 133
who had always found her 83
who had always found him 149
who had always found his 48
who had always given her 154
who had always given him 230
who had always hated and 72
who had always hated her 126
who had always hated him 203
who had always hoped for 109
who had always hoped that 283
who had always known and 48
who had always known her 140
who had always known him 163
who had always known his 58
who had always known how 170
who had always known that 353
who had always liked and 64
who had always liked her 137
who had always liked him 168
who had always lived and 60
who had always lived for 54
who had always lived near 115
who had always lived with 600
who had always longed for 195
who had always loved and 156
who had always loved her 413
who had always loved him 400
who had always loved his 89
who had always shown her 141
who had always shown him 146
who had always shown his 78
who had always sided with 120
who had always slain his 50
who had always slept with 43
who had always stood for 227
who had always stood out 40
who had always stood with 71
who had always taken for 50
who had always taken her 110
who had always taken his 119
who had always voted for 162
who had always voted with 93
who had become aware that 434
who had become blind and 126
who had become bored with 215
who had become bound for 63
who had become known for 295
who had become monks and 43
who had become noted for 78
who had become quite ill 70
who had become tired and 67
who had become unfit for 163
who had become wealthy and 177
who had before given him 86
who had before known her 268
who had before known its 75
who had before taken his 90
who had before voted for 107
who had better reason than 187
who had better sense than 140
who had braved danger and 110
who had broken ranks and 59
who had broken ranks with 119
who had changed sides and 252
who had chosen israel for 50
who had closer links with 40
who had common sense and 72
who had coolly taken his 53
who had created heaven and 293
who had direct dealings with 266
who had direct links with 96
who had doubts about her 54
who had doubts about his 162
who had doubts about this 42
who had earlier asked for 45
who had earlier given her 55
who had earlier given him 69
who had earlier given his 42
who had earlier noted that 91
who had earlier shown that 82
who had earlier sided with 65
who had earlier voted for 101
who had enough money and 165
who had enough money for 77
who had fallen beneath his 117
who had fallen under her 158
who had fallen under his 708
who had fallen under its 55
who had family links with 43
who had fondly hoped that 206
who had fought under her 44
who had fought under him 1476
who had fought under his 1028
who had fought under them 129
who had fought world war 52
who had gained favor with 108
who had gained power and 58
who had gained skill and 47
who had gotten drunk and 139
who had greater power than 85
who had greater reason than 51
who had greatly loved her 40
who had hardly known her 44
who had helped build his 53
who had helped carry him 53
who had helped carry out 75
who had helped create this 62
who had helped elect him 227
who had helped raise her 111
who had helped raise him 163
who had helped shape his 49
who had joined hands with 437
who had joined ranks with 40
who had lately borne him 67
who had lately taken his 131
who had lately voted with 109
who had learned about his 42
who had learned about them 56
who had learned greek and 52
who had learned latin and 52
who had learned logic was 43
who had little doubt that 153
who had little feeling for 118
who had little money and 288
who had little money but 73
who had little money for 40
who had little option but 65
who had little power and 61
who had little reason for 51
who had little taste for 635
who had little truck with 66
who had loaned money for 44
who had locked horns with 83
who had looked about him 51
who had looked after her 1005
who had looked after him 1612
who had looked after his 379
who had looked after our 53
who had looked after them 367
who had lounged about all 57
who had neither beauty nor 50
who had neither father nor 376
who had neither feeling for 60
who had neither hands nor 77
who had neither homes nor 46
who had neither house nor 157
who had neither lands nor 70
who had neither learning nor 84
who had neither lived nor 140
who had neither money nor 750
who had neither mother nor 52
who had neither moved nor 78
who had neither place nor 54
who had neither power nor 177
who had neither sense nor 123
who had neither shame nor 40
who had neither ships nor 40
who had neither skill nor 40
who had neither taste nor 108
who had neither title nor 101
who had neither voice nor 78
who had neither wives nor 69
who had notice given him 46
who had openly given her 43
who had openly sided with 167
who had passed about two 40
who had passed beneath that 85
who had passed nearly all 48
who had passed under his 192
who had played cards with 50
who had played false with 79
who had played havoc with 99
who had played poker with 42
who had played rugby for 50
who had played under him 52
who had raised funds for 105
who had raised lyons and 96
who had raised money for 244
who had sailed under him 65
who had seized jesus led 86
who had seized power and 208
who had seized power for 42
who had seized power with 72
who had served henry vii 171
who had served longer than 134
who had served under and 52
who had served under both 237
who had served under her 172
who had served under him 8983
who had served under his 1611
who had served under lee 55
who had served under one 40
who had served under sir 264
who had served under that 87
who had served under them 395
who had served under two 51
who had shaken hands with 588
who had shaken loose all 41
who had shared power with 79
who had simply asked for 42
who had something about him 60
who had special needs and 41
who had spoken first and 49
who had spoken first was 50
who had spoken prose all 78
who had spoken smote one 43
who had stayed longer than 64
who had stayed where they 43
who had talked about her 82
who had talked about his 78
who had talked prose all 182
who had tasted blood and 50
who had tasted power and 41
who had thought about this 116
who had turned round and 113
who had turned white with 49
who had united under his 67
who had vainly hoped that 151
who had waited months for 47
who had waited until they 45
who had walked about with 154
who had walked nearly two 40
who had wanted above all 43
who had worked every day 40
who had worked first for 45
who had worked night and 110
who had worked since she 47
who had worked under both 88
who had worked under her 67
who had worked under him 904
who had worked under his 179
who had worked under them 48
who has already begun his 42
who has already found his 64
who has already given her 72
who has already given him 67
who has already given his 74
who has already given thee 108
who has already given you 97
who has already lived and 41
who has already shown his 208
who has already shown that 149
who has already taken his 95
who has always acted with 44
who has always cared for 75
who has always given his 47
who has always given them 45
who has always known how 77
who has always known that 221
who has always lived and 68
who has always lived with 196
who has always longed for 48
who has always loved and 154
who has always loved her 242
who has always loved him 166
who has always loved you 378
who has always stood for 99
who has become aware that 289
who has become bored with 78
who has become known for 120
who has become liable for 54
who has become liable was 208
who has become unfit for 46
who has broken every law 42
who has broken loose and 41
who has changed sides than 73
who has chosen israel for 83
who has clearly shown that 113
who has common sense and 218
who has common sense may 66
who has created heaven and 341
who has doubts about his 198
who has doubts about six 142
who has doubts about this 60
who has enough money and 52
who has fallen under his 65
who has fallen under its 59
who has further shown that 57
who has greater power than 46
who has kindly borne with 41
who has kindly given his 60
who has learned latin and 134
who has little money and 46
who has little taste for 97
who has looked after her 122
who has looked after him 129
who has looked after his 49
who has looked after them 54
who has neither court nor 41
who has neither father nor 333
who has neither hands nor 58
who has neither house nor 48
who has neither learning nor 42
who has neither mercy nor 69
who has neither money nor 606
who has neither parts nor 41
who has neither power nor 91
who has neither sense nor 79
who has neither shape nor 51
who has neither skill nor 93
who has neither taken nor 45
who has neither taste nor 208
who has neither title nor 72
who has passed exams for 108
who has served longer than 54
who has served under all 43
who has served under him 69
who has served under sir 132
who has shaken hands with 250
who has smiled where she 45
who has special needs and 44
who has talked about his 45
who has tasted blood and 64
who has taught knows that 66
who has thought about his 72
who has thought about this 119
who has toiled after him 108
who hath created heaven and 49
who hath greater force and 155
who hear voices telling them 46
who hid behind trees and 43
who lay wanton wives and 64
who lead active lives and 46
who may become liable for 81
who may better merit our 51
who may chance rhyme thee 97
who may reside within her 48
who may reside within his 48
who may return within six 70
who now reached within one 55
who sat around thinking and 42
who sat around waiting for 72
who saw christ after his 78
who saw little reason for 50
who she thought loved her 85
who sit around waiting for 123
who sit behind desks and 49
who then served under him 102
who then turned about and 42
who then turned round and 44
who they thought would not 80
who they thought would win 145
who this person really was 66
who this strange woman was 41
who was almost blind and 146
who was almost dancing with 44
who was almost stone deaf 78
who was almost tired out 44
who was almost twice her 78
who was almost twice his 87
who was already awake and 46
who was already aware that 45
who was already headed for 41
who was already known for 263
who was already looking for 106
who was already noted for 68
who was already reaching for 86
who was already shaking his 46
who was already showing his 57
who was already talking with 65
who was already turning his 53
who was already waiting for 229
who was already working for 265
who was already working with 128
who was always about him 56
who was always after her 80
who was always alert and 43
who was always armed with 53
who was always bland and 42
who was always calling for 64
who was always cared for 46
who was always changing his 70
who was always drunk and 209
who was always getting his 59
who was always happy and 73
who was always hungry and 41
who was always hungry for 64
who was always known for 56
who was always looking for 1358
who was always looking out 359
who was always noted for 96
who was always playing with 51
who was always proud and 40
who was always putting his 52
who was always quick with 49
who was always quiet and 88
who was always right and 78
who was always running off 57
who was always seeking for 58
who was always showing off 42
who was always smiling and 139
who was always talking had 47
who was always telling her 145
who was always telling him 91
who was always telling you 43
who was always timid and 43
who was always tired and 40
who was always waiting for 179
who was always willing and 88
who was anxious about her 192
who was anxious about his 306
who was anxious above all 83
who was barely older than 70
who was becoming every day 45
who was becoming known for 59
who was before burns and 45
who was better known and 44
who was better known for 349
who was better known than 94
who was better looking than 65
who was bragging about his 55
who was buried alive and 46
who was buried alive for 64
who was burned alive for 128
who was called after him 93
who was called after his 141
who was created after god 51
who was created first earl 126
who was curious about his 40
who was deeply loved and 70
who was deeply moved and 44
who was eagerly looking for 40
who was eagerly waiting for 171
who was eleven months old 52
who was fairly tried and 109
who was famous alike for 46
who was flayed alive for 66
who was greatly loved and 63
who was greatly taken with 114
who was hardly older than 86
who was hurrying after her 45
who was keenly aware that 102
who was little older than 91
who was merely looking for 44
who was merely waiting for 44
who was mutely warning her 62
who was neither black nor 88
who was neither cruel nor 40
who was neither happy nor 64
who was neither noble nor 61
who was neither white nor 74
who was opposing nearly all 41
who was placed above him 77
who was placed under his 183
who was raised above his 49
who was serious about her 50
who was serious about his 150
who was simply waiting for 45
who was slowly shaking his 68
who was slowly sipping his 48
who was slowly working his 59
who was smarting under his 62
who was standing about ten 67
who was standing above him 42
who was standing alone and 49
who was standing looking out 56
who was standing nearby and 304
who was standing nearby with 175
who was standing quite near 61
who was standing still and 79
who was standing waiting for 165
who was struck blind for 79
who was struck cried out 42
who was studying music and 42
who was touchy about his 42
who was waltzing round and 59
who was widely famed for 46
who was widely known and 278
who was widely known for 603
who was without doubt one 121
who with greater right than 42
who with sounding brass and 101
why all issues arising out 53
why god should deign thus 122
why his church music was 54
why not sooner rather than 53
why one object might not 42
why one person rather than 101
why one should bother with 88
why she looked happy and 66
why she should change her 71
why she should marry him 120
why she should trust him 56
why that should bother her 56
why that should bother him 49
why that should bother you 51
why that should worry you 45
why they should agree with 52
why they should belie you 61
why they should bother with 153
why they should carry off 54
why they should fight for 150
why they swells after long 50
why this should cause any 44
why this system could not 58
why you should adopt this 69
why you should avoid them 79
why you should avoid using 58
why you should bother with 190
why you should doubt being 40
why you should fancy that 42
why you should marry him 52
why you should never buy 41
why you should never try 78
why you should never use 105
why you waited until now 58
wings and stands erect and 50
wit and common sense and 40
wit and wisdom which this 85
with all becoming speed and 82
with all building codes and 61
with all copies thereof and 260
with all fruits growing and 43
with all goodly haste and 74
with all powers which are 44
with all retold tales that 67
with all safety rules and 63
with all states which are 44
with all studding sails set 120
with all tories about her 43
with all wisdom teaching and 262
with and through local and 46
with and through others and 41
with and through people and 204
with and through which they 42
with and without cleft lip 54
with and without cones and 72
with and without slots and 136
with and without upper cns 45
with any changes which may 52
with any common sense can 58
with any doubts which they 71
with any effect while they 61
with any german force that 58
with any greater force than 42
with any matter arising out 63
with any matter which may 155
with any matter within its 41
with any mortal woman that 149
with any notice under this 78
with any reasons given for 43
with any softer feeling than 136
with any special grace any 57
with any system which has 54
with any virtue which are 70
with ben jonson began with 102
with big elbows stuck out 81
with both common sense and 316
with both gloved hands and 64
with both soviet russia and 49
with but little change for 145
with but little labor and 60
with but little money and 54
with each decade after age 115
with each flagon which they 90
with each session lasting for 58
with far better grace and 47
with far better grace than 58
with far better reason than 80
with far greater evils than 44
with far greater favor than 64
with far greater force and 276
with far greater force for 77
with far greater force than 787
with far greater leaves than 46
with far greater moral and 109
with far greater power and 274
with far greater power than 304
with far greater pride than 42
with far greater reason than 62
with far greater skill and 194
with far greater skill than 565
with far greater speed and 363
with far greater speed than 337
with far greater vigor than 59
with god through grace and 40
with god through jesus and 58
with god without speaking with 52
with her almost daily and 49
with her almost every day 745
with her basket under her 79
with her blonde curls and 48
with her brains blown out 49
with her bright smile and 184
with her brother about his 46
with her brother after her 53
with her brother george and 51
with her brother henry and 93
with her brother james and 40
with her brother rather than 52
with her brother until her 52
with her brother until she 65
with her bundle under her 118
with her camels laden with 52
with her charming smile and 67
with her cheeks burning and 73
with her cheeks glowing and 42
with her common sense and 160
with her cupped hands and 57
with her darlings about her 122
with her doctor about her 68
with her engines still going 40
with her family about her 252
with her family after her 147
with her family after she 58
with her family rather than 100
with her family since she 75
with her family until her 121
with her family until she 234
with her family until they 48
with her family where she 106
with her family while her 57
with her family while she 103
with her family would not 71
with her feelings about being 67
with her feelings about her 524
with her feelings about him 81
with her feelings about this 52
with her flushing cheek and 106
with her former lover and 122
with her foster mother and 100
with her gentle smile and 96
with her gentle voice and 133
with her gloved fingers and 49
with her gloved hands and 168
with her golden curls and 147
with her golden locks and 52
with her hidden wound and 68
with her hoarse voice and 60
with her infant child and 107
with her ladies about her 65
with her little black bag 109
with her little black head 51
with her little brown paw 44
with her little child that 242
with her little fingers and 46
with her little flock and 42
with her little girls and 68
with her little hands and 160
with her little quiet nod 45
with her little straw hat 63
with her little white dog 52
with her lovely smile and 48
with her lovely voice and 65
with her needle drawn out 51
with her papers spread out 183
with her pretty becks and 61
with her radiant beauty and 42
with her radiant smile and 64
with her ruined looks and 56
with her seaside limbs and 53
with her second child and 458
with her second child she 49
with her silver sound with 124
with her sister about her 80
with her sister after her 50
with her sister martha and 82
with her sister rather than 49
with her sister until her 50
with her sister until she 117
with her sister while she 104
with her skirts above her 45
