war and destruction is taken 82
who are interested in moral 116
who are interested in motor 160
who are interested in music 1264
who are interested in naval 104
who are interested in nursing 240
who are interested in opening 89
who are interested in opera 41
who are interested in others 82
who are interested in people 176
who are interested in placing 54
who are interested in plant 320
who are interested in playing 422
who are interested in poetry 143
who are interested in power 326
who are interested in proving 48
who are interested in pushing 81
who are interested in putting 146
who are interested in racial 41
who are interested in raising 208
who are interested in reaching 99
who are interested in roman 128
who are interested in running 125
who are interested in rural 249
who are interested in russia 54
who are interested in sales 42
who are interested in seeking 157
who are interested in selling 593
who are interested in sending 49
who are interested in serving 288
who are interested in setting 530
who are interested in sharing 225
who are interested in ships 43
who are interested in short 97
who are interested in showing 58
who are interested in small 191
who are interested in social 1314
who are interested in solving 216
who are interested in sound 117
who are interested in space 125
who are interested in speaking 126
who are interested in sport 107
who are interested in state 86
who are interested in staying 73
who are interested in stock 84
who are interested in study 70
who are interested in talking 114
who are interested in teaching 2152
who are interested in testing 205
who are interested in thinking 71
who are interested in tracing 433
who are interested in trade 228
who are interested in trading 55
who are interested in treating 62
who are interested in turning 47
who are interested in urban 97
who are interested in viewing 105
who are interested in water 400
who are interested in women 299
who are interested in words 47
who are interested in working 6169
who are interested in world 292
who are interested in writing 1246
who are interested to appear 43
who are interested to study 88
who are interested to visit 60
who are interested to write 43
who are intolerant of others 55
who are introduced as speaking 40
who are maintained by money 42
who are overweight or obese 3381
who are prejudiced in favor 96
who are principled in evils 46
who are principled in truths 350
who are privileged to enjoy 191
who are privileged to enter 188
who are privileged to serve 131
who are privileged to share 115
who are privileged to spend 41
who are privileged to stand 51
who are privileged to study 52
who are privileged to visit 86
who are proficient in either 93
who are prohibited to marry 46
who are recipients of social 51
who are recognized by others 50
who are registered as blind 42
who are registered in heaven 145
who are restricted by racial 82
who are solicitous in every 46
who are solicitous to please 42
who are successful in finding 79
who are successful in gaining 130
who are successful in getting 174
who are successful in meeting 121
who are successful in passing 107
who are successful in selling 43
who are successful in teaching 90
who are successful in terms 45
who are successful in winning 103
who are successful in working 72
who are supportive of women 49
who are surrounded by others 47
who are surrounded by people 56
who are sympathetic to women 49
who are understood to judge 53
who are unemployed in order 41
who are unemployed or under 231
who are unemployed or whose 76
who are unemployed or working 85
who are unemployed the goods 71
who are victimized by crime 60
who are vulnerable to abuse 116
who can comprehend the whole 47
who can understand the child 41
who can understand the needs 57
who can understand the words 46
who had absolutely no claim 135
who had absolutely no money 50
who had absolutely no sense 78
who had apparently no power 44
who had approached the group 90
who had approached the outer 55
who had approached the party 56
who had approached the pilot 56
who had approached the stream 46
who had approached the table 144
who had approached to within 74
who had astonished the world 128
who had befriended my father 101
who had beleaguered the place 59
who had celebrated the first 57
who had complained of feeling 157
who had confounded the enemy 54
who had congregated in front 44
who had considered the black 50
who had considered the whole 90
who had contracted the debts 41
who had contracted the fever 44
who had contracted the guilt 106
who had contracted the habit 132
who had contracted the virus 132
who had contracted to build 270
who had contracted to carry 73
who had contracted to serve 111
who had controlled it since 58
who had controlled the house 49
who had controlled the party 65
who had controlled the region 48
who had controlled the state 215
who had criticized the party 52
who had demolished the whole 132
who had determined to build 41
who had determined to carry 95
who had determined to drive 51
who had determined to enter 51
who had determined to fight 50
who had determined to marry 83
who had determined to seize 40
who had determined to share 69
who had determined to watch 61
who had difficulty in breathing 42
who had difficulty in finding 508
who had difficulty in getting 274
who had difficulty in holding 41
who had difficulty in keeping 212
who had difficulty in learning 261
who had difficulty in speaking 70
who had difficulty in walking 85
who had difficulty in writing 54
who had disappeared the night 48
who had discounted the moral 49
who had discovered or would 53
who had discovered the cause 52
who had discovered the first 103
who had discovered the place 72
who had discovered the power 72
who had discovered the trick 41
who had discovered the whole 166
who had discovered the wreck 40
who had encouraged the growth 52
who had encouraged the people 56
who had experience in teaching 148
who had experience in working 98
who had experience of working 369
who had frequented the house 42
who had frequented the place 51
who had guaranteed the treaty 55
who had immigrated to israel 463
who had immigrated to texas 66
who had imprisoned the queen 48
who had instigated the crime 107
who had instigated the whole 265
who had introduced the first 170
who had introduced the motion 129
who had introduced the notion 47
who had introduced the story 72
who had introduced the topic 48
who had maintained the cause 163
who had ministered to jesus 45
who had overturned the throne 70
who had penetrated the inner 44
who had penetrated the ranks 45
who had penetrated the region 40
who had persevered in every 124
who had pronounced in favor 52
who had prophesied the decay 58
who had recognized the value 48
who had recognized the voice 58
who had sacrificed the lives 90
who had sacrificed to idols 146
who had specialized in pagan 45
who had subscribed the bonds 70
who had subscribed the money 42
who had subscribed the thirty 40
who had surrounded the house 260
who had surrounded the place 60
who had surrounded the table 68
who had translated the bible 292
who had translated the first 69
who had translated the works 64
who had understood the value 100
who had undertaken the first 50
who had undertaken the order 40
who had undertaken the siege 87
who had undertaken the study 47
who had undertaken the trade 95
who had undertaken to build 148
who had undertaken to carry 325
who had undertaken to drive 60
who had undertaken to ferry 43
who had undertaken to guard 116
who had undertaken to guide 164
who had undertaken to pilot 93
who had undertaken to place 389
who had undertaken to plant 54
who had undertaken to prove 91
who had undertaken to raise 105
who had undertaken to repel 55
who had undertaken to serve 59
who had undertaken to share 40
who had undertaken to shoot 72
who had undertaken to watch 87
who had undertaken to write 327
who had vanquished the scots 44
who has absolutely no power 44
who has aspirations to start 41
who has celebrated the event 53
who has considered the growth 51
who has considered the whole 103
who has contracted the habit 168
who has contracted to build 51
who has contracted to carry 56
who has contracted to serve 73
who has cultivated the habit 168
who has difficulty in breathing 166
who has difficulty in finding 149
who has difficulty in getting 219
who has difficulty in keeping 93
who has difficulty in learning 368
who has difficulty in speaking 46
who has difficulty in walking 116
who has difficulty in writing 96
who has discovered the lands 42
who has experience in helping 48
who has experience in treating 167
who has experience in working 132
who has experience in writing 45
who has experience of working 96
who has frequently to reply 63
who has influenced my thinking 181
who has reconciled the world 120
who has specialized in working 45
who has translated the bible 61
who has translated the whole 40
who has understood the drift 85
who has undertaken it within 51
who has undertaken the study 40
who has undertaken to carry 76
who has undertaken to guide 58
who has undertaken to prove 75
who has undertaken to write 167
who hath encouraged the study 53
who hath undertaken the cause 70
who may condescend to hitch 95
who now approached the scene 78
who now controlled the state 43
who read newspapers or watch 53
who sat immediately in front 166
who thus controlled so large 43
who thus vanquished the roman 42
who was accompanying the party 62
who was accustomed to appear 50
who was accustomed to bleed 60
who was accustomed to boast 47
who was accustomed to breathe 118
who was accustomed to carry 165
who was accustomed to drink 42
who was accustomed to drive 100
who was accustomed to getting 234
who was accustomed to looking 53
who was accustomed to lording 44
who was accustomed to preach 42
who was accustomed to sleep 58
who was accustomed to speaking 50
who was accustomed to spend 152
who was accustomed to stand 45
who was accustomed to study 58
who was accustomed to thinking 56
who was accustomed to utter 40
who was accustomed to visit 198
who was accustomed to walking 43
who was accustomed to weigh 59
who was accustomed to working 176
who was accustomed to write 107
who was ambassador at paris 76
who was ambassador in paris 93
who was ambassador to paris 67
who was ambassador to spain 49
who was apparently the chief 40
who was apparently the first 530
who was apparently the leader 183
who was archbishop of milan 98
who was attractive to women 68
who was considered an enemy 103
who was considered the author 44
who was considered the chief 384
who was considered the father 180
who was considered the first 277
who was considered the leader 174
who was considered the world 50
who was constantly in search 58
who was constantly in touch 108
who was designated to carry 43
who was designated to serve 41
who was determined to apply 51
who was determined to avenge 105
who was determined to avoid 178
who was determined to block 40
who was determined to build 137
who was determined to carry 293
who was determined to change 89
who was determined to check 41
who was determined to create 90
who was determined to crush 113
who was determined to defeat 51
who was determined to drive 90
who was determined to evade 58
who was determined to fight 294
who was determined to force 166
who was determined to marry 158
who was determined to press 56
who was determined to print 92
who was determined to prove 186
who was determined to raise 53
who was determined to scare 87
who was determined to serve 44
who was determined to share 47
who was determined to stamp 86
who was determined to stand 104
who was determined to stick 50
who was determined to write 69
who was encouraged to write 72
who was eventually to marry 71
who was immediately in front 93
who was impossible to please 52
who was influential at court 52
who was influential in getting 59
who was influential in helping 46
who was influential in shaping 49
who was instructed to build 51
who was instructed to carry 67
who was instructed to offer 66
who was instructed to place 72
who was instructed to press 40
who was instructed to visit 53
who was instructed to watch 146
who was instructed to write 45
who was interested in anything 114
who was interested in birds 71
who was interested in books 57
who was interested in creating 78
who was interested in every 108
who was interested in finding 267
who was interested in getting 245
who was interested in helping 340
who was interested in human 121
who was interested in indian 63
who was interested in joining 95
who was interested in keeping 100
who was interested in knowing 113
who was interested in learning 846
who was interested in local 72
who was interested in meeting 111
who was interested in music 463
who was interested in opening 42
who was interested in people 93
who was interested in playing 52
who was interested in poetry 58
who was interested in putting 45
who was interested in selling 91
who was interested in social 164
who was interested in talking 73
who was interested in teaching 117
who was interested in women 73
who was interested in working 320
who was interested in writing 268
who was introduced as either 85
who was invaluable in helping 57
who was manifested in flesh 64
who was originally the first 48
who was privileged to enjoy 62
who was privileged to enter 71
who was privileged to serve 51
who was reconciled to heaven 42
who was successful in gaining 43
who was successful in getting 122
who was supposedly the first 53
who was surrounded by people 72
who was sympathetic to indian 50
who was sympathetic to women 56
who was translated to heaven 128
who was ultimately to blame 57
why our comparison is taken 121
wings had superseded the horse 49
wit and bitterness of which 43
with age encouraged the cause 98
with all activities of daily 505
with all components in place 46
with all confidence he swears 56
with all earnestness to prove 85
with all precautions to avoid 42
with all prohibition of trade 82
with and acceptance by others 50
with and dependence on others 54
with and investment in china 227
with and observation of others 50
with and overpowering the petty 83
with and overwhelms the small 51
with and understand the needs 99
with and understand the people 57
with and understand the world 59
with any application or order 67
with any arbitration to which 41
with any combination of upper 108
with any difficulty in keeping 87
with any expectation of favor 81
with any expectation of finding 199
with any expectation of getting 121
with any expectation of winning 41
with any government in power 61
with any government of china 42
with any individual or group 800
with any individual or party 41
with any information he could 59
with any information he might 120
with any institution in which 42
with any institution of learning 126
with any instrument or weapon 53
with any legislator or staff 50
with any pretensions to beauty 152
with any pretensions to learning 159
with any pretensions to social 55
with any pretensions to style 65
with any pretensions to taste 211
with any principles of reason 90
with any regulations in force 72
