wad far better become ye 65
was for obvious reasons of 40
was for obvious reasons the 57
was for reasons beyond the 71
was for various reasons an 54
was going slowly through the 42
was going through another of 124
was going through changes in 40
was going through something of 159
was her abject terror of 93
was her ardent desire to 54
was her custom always to 74
was her earnest desire to 216
was her lively rattle to 50
was his annual custom to 46
was his anxious desire to 158
was his ardent desire to 511
was his avowed object to 72
was his custom always to 390
was his custom before he 55
was his divine mission to 104
was his earnest desire to 1390
was his french policy no 77
was his initial reaction to 44
was his maiden speech in 124
was his monthly portion of 41
was his nature always to 67
was his obvious policy to 137
was his office spoken of 50
was his oldest friend in 41
was his person missed by 49
was his policy toward the 63
was his proper sphere of 92
was his second chance at 42
was his second voyage in 55
was his second voyage to 52
was his sister instead of 43
was his special mission to 388
was his special object to 84
was his speech before the 65
was his wisest course to 250
was his younger brother by 51
was long before william the 87
was long enough before it 63
was long enough before the 63
was long enough before we 59
was long enough behind to 119
was long enough dressing to 69
was long indeed before the 79
was near sunset before the 94
was near sunset before we 115
was near twelve before the 77
was not absurd enough to 67
was not active before the 56
was not active enough in 182
was not active enough to 343
was not adolph hitler the 45
was not adroit enough to 106
was not afraid enough to 76
was not allowing anyone to 84
was not allowing myself to 237
was not already engaged in 43
was not already enough to 58
was not already famous at 86
was not already filled by 58
was not already obvious to 46
was not already vested in 48
was not always abreast of 46
was not always afraid of 55
was not always anxious to 83
was not always around to 99
was not always averse to 182
was not always called by 64
was not always called the 59
was not always caused by 163
was not always devoid of 253
was not always driven by 61
was not always engaged in 110
was not always enough to 1228
was not always filled by 41
was not always forced to 44
was not always guided by 232
was not always heeded by 43
was not always helped by 59
was not always honest in 42
was not always immune to 80
was not always likely to 47
was not always linked to 182
was not always looked on 43
was not always marked by 192
was not always master of 259
was not always obvious at 51
was not always obvious in 74
was not always obvious or 41
was not always obvious to 341
was not always passed on 108
was not always placed in 92
was not always pleased by 42
was not always pleased to 40
was not always prompt in 89
was not always shared by 799
was not always simple or 46
was not always simple to 94
was not always someone at 46
was not always something to 40
was not always stated in 44
was not always strict in 40
was not always suited to 124
was not always thought of 120
was not always thought so 42
was not always thought to 214
was not always treated as 218
was not always upheld in 40
was not always viewed as 596
was not always viewed in 74
was not always wanted or 132
was not another building in 56
was not another member of 66
was not another minute to 45
was not another moment to 83
was not another person in 463
was not another person on 62
was not another person to 58
was not another version of 57
was not another vessel in 66
was not anyone around to 407
was not anyone special in 52
was not appealing enough to 45
was not ardent enough in 98
was not ardent enough to 79
was not argued before me 48
was not argued before the 294
was not argued before us 110
was not around enough to 191
was not artist enough to 103
was not astute enough to 329
was not better spoken of 51
was not better suited to 56
was not better treated by 50
was not brandy enough in 44
was not brazen enough to 107
was not breeze enough to 124
was not bright enough or 41
was not bright enough to 1906
was not broken before the 49
was not called before the 313
was not candid enough to 67
was not caused merely by 215
was not caused simply by 283
was not caused solely by 701
was not caused wholly by 102
was not changed before the 51
was not cleared before the 44
was not clearly linked to 116
was not clearly marked in 49
was not clearly stated by 59
was not clearly stated in 322
was not clever enough or 64
was not clever enough to 3457
was not common before the 287
was not common enough in 64
was not common enough to 128
was not common except in 52
was not coward enough to 75
was not created before the 81
was not created merely to 286
was not created prince of 166
was not created simply to 89
was not created solely by 93
was not created solely to 46
was not created through the 72
was not curious enough to 510
was not decent enough to 76
was not deciding whether or 41
was not deciding whether the 241
was not deemed enough to 86
was not deemed proper to 359
was not deeply engaged in 58
was not deeply learned in 113
was not deeply rooted in 456
was not deeply versed in 236
was not denied access to 185
was not direct enough to 67
was not drinking helped to 43
was not driven simply by 57
was not driven solely by 145
was not eagerly sought by 41
was not energy enough in 81
was not enjoying myself at 63
was not enough breeze to 182
was not enough damage to 46
was not enough demand to 162
was not enough detail to 42
was not enough energy in 75
was not enough energy to 118
was not enough fodder to 75
was not enough income to 149
was not enough master of 74
was not enough memory to 317
was not enough merely to 3038
was not enough oxygen in 337
was not enough oxygen to 154
was not enough petrol to 53
was not enough powder in 95
was not enough powder to 56
was not enough profit in 113
was not enough shipping to 112
was not enough silver in 43
was not enough silver to 49
was not enough simply to 3146
was not enough specie in 75
was not enough strength in 213
was not enough strength to 76
was not enough timber to 42
was not enough unless it 85
was not enough weight to 49
was not enough without the 131
was not enticing enough to 46
was not exciting enough to 113
was not expert enough in 81
was not expert enough to 204
was not fairly treated by 86
was not fairly treated in 64
was not famous enough to 109
was not farmer enough to 69
was not fierce enough to 55
was not fighting merely to 48
was not firmly rooted in 215
was not fluent enough in 84
was not fluent enough to 154
was not forced through the 45
was not forgot amidst the 50
was not formed before the 90
was not formed merely to 132
was not formed through the 42
was not framed merely to 46
was not freely chosen by 55
was not frozen enough to 44
was not gained solely on 128
was not gained through the 42
was not gained without the 53
was not gifted enough to 90
was not greatly changed by 217
was not greatly changed in 106
was not greatly elated by 71
was not greatly helped by 113
was not greatly pleased at 80
was not greatly pleased by 63
was not greatly pleased to 45
was not greatly unlike the 110
was not greatly valued by 48
was not guided solely by 106
was not heavily engaged in 70
was not heroic enough to 210
was not hidden behind the 42
was not highly thought of 387
was not highly valued by 213
was not highly valued in 144
was not honest enough to 345
was not humble enough to 221
was not ideally suited to 646
was not indeed likely to 97
was not ingenious enough to 118
was not insane enough to 204
was not issued before the 92
was not itself caused by 46
was not itself engaged in 97
was not itself enough to 137
was not itself reached by 42
was not judged proper to 203
was not killed before the 56
was not kindly treated by 59
was not lawful before the 68
was not lawyer enough to 101
was not learned enough in 76
was not learned enough or 41
was not learned enough to 280
was not likely always to 70
was not likely openly to 74
was not likely tamely to 72
was not limiting itself to 41
was not linked solely to 40
was not lively enough to 111
was not marked enough to 214
was not master enough of 81
was not mature enough at 61
was not mature enough in 48
was not mature enough or 56
was not mature enough to 2418
was not merely afraid of 43
was not merely allied to 90
was not merely anxious to 105
was not merely averse to 40
was not merely caused by 142
was not merely engaged in 116
was not merely enough to 45
was not merely guilty of 74
was not merely repeating the 45
was not merely something to 187
was not merely through the 65
was not merely treated as 40
was not merely unable to 72
was not merely veiled to 75
was not merely whether the 142
was not merely yielding to 47
was not mobile enough to 98
was not modern enough to 102
was not modest enough to 47
was not narrow enough to 76
was not needed before the 44
was not nimble enough to 179
was not noticing myself do 48
was not obliging enough to 137
was not obvious before the 65
was not obvious enough to 85
was not obvious whether it 51
was not obvious whether the 106
was not opened before the 86
was not openly avowed by 47
was not openly spoken of 40
was not overly anxious to 291
was not overly pleased at 52
was not overly pleased by 54
was not overly pleased to 92
was not passed before the 164
was not passed through the 247
was not passed without an 64
was not passed without the 48
was not peopled before he 87
was not placed before the 610
was not placed beyond the 99
was not pliable enough to 50
was not polite enough to 267
was not potent enough to 476
was not powder enough in 118
was not pretty enough or 120
was not pretty enough to 297
was not prompt enough in 64
was not prompt enough to 68
was not proved before the 56
was not proved guilty of 93
was not proven guilty of 44
was not pushed beyond the 57
was not raised before the 842
was not raised whether the 42
was not reached before the 386
was not reached without the 40
was not robust enough to 730
was not rooted solely in 78
was not routed through the 54
was not rugged enough to 75
was not sailor enough to 46
was not second cousin at 41
was not second nature to 160
was not secure enough in 120
was not secure enough to 419
was not seized simply by 61
was not seldom forced to 43
was not serious enough in 49
was not serious enough to 3082
was not severe enough in 79
was not severe enough to 2409
was not shaped solely by 48
was not shared across the 42
was not shrewd enough to 467
was not signed before the 74
was not silver enough in 63
was not silver instead of 119
was not simple enough to 417
was not simply another of 77
was not simply caused by 246
was not simply created by 55
was not simply driven by 104
was not simply engaged in 89
was not simply enough to 57
was not simply repeating the 50
was not simply rooted in 51
was not simply shaped by 44
was not simply something to 94
was not simply through the 42
was not simply whether the 127
was not simply whether to 65
was not sleeping through the 116
was not sleepy enough to 47
was not solely caused by 154
was not solely driven by 61
was not solved before the 48
was not something created by 57
was not something dreamed up 85
was not something forced on 48
was not something likely to 68
was not something merely to 41
was not something unique to 167
was not sought before the 42
was not special enough to 69
was not specie enough in 70
was not specie enough to 56
was not speedy enough to 80
was not spending enough on 131
was not spending enough to 43
was not spirit enough in 83
was not stable enough to 569
was not standing behind the 48
was not stated whether he 40
was not stated whether or 103
was not stated whether the 512
was not sticking around to 141
was not stones enough to 100
was not strength enough in 278
was not strength enough to 117
was not strict enough in 159
was not strict enough to 183
was not striking enough to 62
was not stupid enough to 2685
was not sturdy enough to 275
was not subtle enough to 403
was not sudden enough to 49
was not supple enough to 74
was not tempting enough to 186
was not tender enough to 88
was not tested before the 78
was not thought decent in 97
was not thought enough to 95
was not thought highly of 59
was not thought likely to 356
was not thought proper by 70
was not thought proper to 2283
was not thought seemly to 54
was not thought strange or 42
was not thought useful to 47
was not treated fairly by 131
was not treated fairly in 44
was not treated kindly by 75
was not treated merely as 102
was not turned toward the 82
was not unduly elated by 100
was not unique enough to 61
was not united behind the 120
was not united enough to 44
was not unjust enough to 116
was not unkind enough to 44
was not unwise enough to 48
was not urgent enough to 102
was not useful enough to 46
was not valiant enough to 625
was not versed enough in 62
was not viewed kindly by 84
was not viewed merely as 139
was not viewed simply as 185
was not violent enough to 171
was not virile enough to 73
was not virtue enough in 80
was not vulgar enough to 106
was not wholly absent in 52
was not wholly averse to 389
was not wholly barren of 106
was not wholly bereft of 60
was not wholly beyond the 77
was not wholly caused by 140
was not wholly devoid of 1017
was not wholly engaged in 152
was not wholly immune to 128
was not wholly lodged in 64
was not wholly master of 84
was not wholly pleased at 50
was not wholly pleased by 53
was not wholly shared by 156
was not wholly strange to 114
was not wholly suited to 93
was not wholly swayed by 41
was not wholly unlike the 143
was not wholly without the 194
was not wicked enough to 201
was not widely shared at 57
was not widely shared by 298
was not widely shared in 301
was not widely taught in 66
was not widely viewed as 121
was not wisdom enough in 50
was not without allies in 84
was not without claims to 59
was not without doubts as 76
was not without effect at 67
was not without effect in 810
was not without effect on 1773
was not without emotion at 100
was not without emotion on 130
was not without excuse in 53
was not without feelings of 509
was not without hazard to 102
was not without impact on 167
was not without periods of 45
was not without plenty of 45
was not without points of 105
was not without profit to 117
was not without rivals in 44
was not without something of 377
was not without talent as 60
was not without talent or 96
was not without thought of 57
was not without traces of 133
was not without weapons to 42
was not without weight in 152
was not zealous enough in 50
was now almost abreast of 108
was now almost driven to 41
was now almost hidden by 67
was now almost touching the 103
was now almost unable to 58
was now always locked at 63
was now become afraid of 51
was now become almost the 60
was now become jealous of 48
was now become master of 216
was now becoming anxious to 45
was now becoming obvious to 56
was now becoming something of 86
was now better placed to 43
was now bright enough to 44
was now busily engaged in 681
was now called before the 48
was now churning through the 84
was now clearly before the 44
was now craven enough to 99
was now created prince of 46
was now deeply engaged in 331
was now deeply rooted in 51
was now doubly anxious he 42
was now doubly anxious to 81
was now driven through the 57
was now eagerly awaiting the 48
was now expert enough to 54
was now fairly before the 153
was now famous enough to 40
was now firmly linked to 57
was now firmly lodged in 108
was now firmly rooted in 189
was now heavily engaged in 43
was now hidden behind the 120
was now itself expiring in 56
was now judged proper to 44
was now kneeling before the 99
was now kneeling beside the 59
was now little chance of 294
was now little likely to 41
was now managing editor of 51
was now mature enough to 236
was now mostly abroad in 68
was now opened before the 52
was now openly spoken of 41
was now openly talked of 77
was now passed through the 176
was now placed before it 69
was now placed before the 116
was now placed beyond the 52
was now pointing toward the 42
was now repeating itself in 43
was now revealing itself as 42
was now safely lodged in 84
was now scudding before the 53
was now second nature to 135
was now secure enough to 56
was now shrewd enough to 56
was now spreading across the 58
was now spreading beyond the 78
was now spreading through the 123
was now standing before me 77
was now standing before the 277
was now standing behind me 47
was now standing behind the 214
was now standing beside me 113
was now standing beside the 362
was now standing inside the 61
was now streaming through the 82
was now sweeping across the 64
was now sweeping through the 72
was now thought proper to 142
was now turned toward the 183
was now vested solely in 40
was now wholly swayed by 40
was now wholly unable to 47
was now widely viewed as 50
was off almost before the 45
was old london bridge in 98
was one bright moment in 40
was one chance before me 46
was one common factor in 42
was one corner fitted in 42
was one curious feature of 49
was one deeply rooted in 50
was one devout warrior in 92
was one direct result of 96
was one factor behind the 375
was one feature common to 95
was one further aspect of 66
was one further source of 42
was one greatly looked up 76
was one hidden source of 74
was one little corner of 45
was one little likely to 64
was one little moment of 47
was one motive behind the 84
was one obvious source of 58
was one robert rogers of 54
was one simple answer to 47
was one singular feature of 44
was one special feature of 44
was one widely shared by 51
was our custom always to 64
was our earnest desire to 118
was our school before the 49
was our yankee version of 150
was owing partly indeed to 50
was put afloat merely in 54
was singing loudly through the 47
was sir andrew murray of 43
was that another member of 42
was that antony showed to 86
was that anyone should be 55
was that blacks should be 69
was that canada should be 47
was that christ should be 68
was that corner chosen to 57
was that dunbar should be 64
was that england should be 182
was that english became the 47
was that english should be 75
was that europe should be 42
was that france should be 178
was that greece should be 43
was that higher levels of 137
was that hitler thought he 60
was that indians should be 66
was that judges should be 51
was that little matter of 268
was that nobody seemed to 394
was that nobody should be 129
was that nobody wanted to 337
was that poland should be 44
was that policy should be 45
was that pompey should be 70
was that prices should be 64
was that public opinion in 205
was that relief should be 53
was that sicily should be 41
was that someone should be 80
was that someone wanted to 64
was that something needed to 70
was that something seemed to 46
was that something should be 223
was that temple landed on 88
was that turkey should be 48
was that whereas before the 92
was that william should go 116
was then almost unheard of 101
was then argued before the 61
was then become vacant by 145
was then busily engaged in 451
was then busily engaged on 43
was then called before the 235
was then called simply the 50
was then chosen pastor by 46
was then chosen pastor of 47
was then curious indeed to 42
was then deeply engaged in 189
was then deeply rooted in 107
was then driven through the 190
was then firmly rooted in 64
was then forced through the 187
was then little thought of 55
was then managing editor of 217
was then offering itself to 125
was then opened through the 45
was then packed around the 45
was then parish priest of 78
was then passed across the 88
was then passed around the 238
was then passed around to 70
was then passed through an 217
was then passed through the 2038
was then placed across the 169
was then placed around the 343
was then placed before the 612
was then placed before us 134
was then placed behind the 129
was then placed beside the 59
was then placed inside the 281
was then placed through the 92
was then poured through the 48
was then pulled across the 45
was then pulled through the 70
was then pumped through the 196
was then pushed through the 156
was then raised whether the 95
was then slowly cooled to 41
was then slowly raised to 63
was then standing almost at 110
was then standing before me 40
was then sweeping across the 55
was then sweeping through the 85
was then thought almost as 103
was then thought proper to 142
was then threaded through the 138
was then turned toward the 101
was this choice thought to 49
was this jargon picked up 43
was this latter aspect of 215
was this latter feature of 54
was this little matter of 73
was this mutual unison in 41
was this second aspect of 62
was this special feature in 69
was this summer doomed to 59
was thus active merely to 78
was thus better suited to 46
was thus broken almost as 54
was thus busily engaged in 171
was thus called before the 54
was thus deeply rooted in 86
was thus denied access to 52
was thus driven slowly to 86
was thus enough before the 86
was thus firmly rooted in 86
was thus gained served to 81
was thus gathering strength my 47
was thus ideally placed to 89
was thus ideally suited to 110
was thus justly caught in 91
was thus little chance of 46
was thus placed before the 78
was thus placed beyond the 105
was thus placed wholly at 71
was thus simply robbed of 60
was thus wholly toward the 133
was too busily engaged in 911
was too busily engaged to 178
was too clearly marked to 43
was too damned scared to 55
was too darkly hinted to 71
was too deeply asleep to 98
was too deeply buried in 123
was too deeply buried to 67
was too deeply engaged in 775
was too deeply engaged to 231
was too deeply plunged in 107
was too deeply rooted in 4365
was too deeply rooted to 1431
was too deeply versed in 167
was too eagerly curious to 56
was too feebly spoken to 66
was too firmly rooted in 497
was too firmly rooted to 300
was too firmly wedded to 62
was too heavily engaged in 76
was too heavily loaded to 67
was too highly placed to 47
was too little versed in 207
was too readily obeyed by 85
was too simple minded to 64
was two ladies stopping in 146
was two nights before the 82
was using halide lights to 106
was wet through before he 69
was with another member of 45
was with feelings almost of 49
was yet another aspect of 953
was yet another aspect to 121
was yet another attack on 125
was yet another branch of 69
was yet another chance to 51
was yet another device to 52
was yet another effort to 132
was yet another factor in 376
was yet another factor of 60
was yet another factor to 61
was yet another feature in 68
was yet another feature of 155
was yet another ground of 73
was yet another hurdle to 44
was yet another legacy of 91
was yet another lesson in 73
was yet another matter of 49
was yet another measure of 77
was yet another member of 323
was yet another moment of 71
was yet another result of 142
was yet another section of 49
was yet another series of 69
was yet another source of 947
was yet another stroke of 78
was yet another symbol of 86
was yet another tenant of 175
was yet another variant of 52
was yet another version of 339
was yet another victim of 369
was yet busily engaged in 58
was yet debating whether to 45
way and another person in 41
way and another through the 42
way and looked through the 77
way and passed through the 43
way and sewers reduce the 90
way and without regard to 76
way are placed beyond the 142
way for another person to 54
way for further changes in 100
way for higher levels of 73
way for itself through the 377
way for lights beyond the 57
way for market forces to 41
way for myself through the 76
way for policy makers to 80
way for public opinion to 72
way for public policy to 49
way for something better in 43
way out except through the 372
way she always looked at 91
way she always seemed to 158
way she always wanted to 131
way she looked around the 91
way she walked across the 51
way that allows readers to 131
way that always seemed to 74
way that another person is 111
way that points toward the 44
way that reaches beyond the 41
way that seemed likely to 131
way that seemed strange to 49
way that something should be 40
way they always seemed to 114
way they passed through the 281
way they should behave in 57
way they thought proper to 86
way they walked through the 55
way things should always be 49
way this matter should be 52
way was cleared through the 136
way was forced through the 56
way was opened through the 121
way was thereby opened to 80
way with caution through the 55
way with fathering desire of 65
way with little regard to 93
way you always manage to 51
way you always wanted it 95
way you always wanted to 220
weak and almost unable to 42
weak and feeble nature of 88
weak and flimsy periods of 83
weak and vicious prince in 86
weak and wicked enough to 294
weak and wicked maxims of 117
wear thin cotton gloves to 43
wed she turned afraid of 65
wet and marshy places on 47
who act without regard to 49
who all smoked through it 49
who are absent beyond the 99
who are absurd enough to 87
who are active agents in 55
who are active enough to 69
who are active leaders in 42
who are almost always in 155
who are almost always on 57
who are almost always the 120
who are almost unique in 70
who are already active in 376
who are already beyond the 60
who are already caught in 50
who are already engaged in 2013
who are already enjoying the 154
who are already expert in 112
who are already fluent in 88
who are already inside the 119
who are already leaders in 41
who are already likely to 124
who are already planning to 47
who are already residing in 65
who are already secure in 46
who are already studying in 61
who are already unable to 51
who are already united by 53
who are already versed in 86
who are always abroad at 75
who are always afraid of 283
who are always afraid to 51
who are always anxious to 471
who are always appealing to 57
who are always boasting of 137
who are always called by 52
who are always called in 44
who are always engaged in 444
who are always fearful of 54
who are always fighting the 50
who are always forced to 41
who are always guided by 81
who are always intent on 54
who are always jealous of 93
who are always likely to 63
who are always pleased to 68
who are always praising the 62
who are always snarling at 41
who are always spoken of 174
who are always stirring up 42
who are always striving to 212
who are always taught to 90
who are always thought to 53
who are always watching the 41
who are astute enough to 149
who are better fitted to 186
who are better guided by 45
who are better judges of 308
who are better placed in 103
who are better placed to 227
who are better pleased to 77
who are better served by 81
who are better suited to 312
who are better taught by 42
who are better versed in 395
who are bright enough to 225
who are busily engaged in 559
who are called before the 46
who are called lovers of 59
who are called saints by 48
who are candid enough to 136
who are carbon copies of 67
who are clearly engaged in 55
who are clearly guilty of 84
who are clearly unable to 102
who are clever enough to 1074
who are common enough in 92
who are curious enough to 329
who are debating whether or 48
who are debating whether to 56
who are decent enough to 41
who are deciding whether or 294
who are deciding whether to 351
who are deemed likely to 90
who are deemed unable to 89
who are deeply engaged in 367
who are deeply learned in 47
who are deeply rooted in 319
who are deeply versed in 374
who are denied access to 1516
who are driven afield as 41
who are driven through the 40
who are eagerly awaiting the 106
who are engaged mainly in 129
who are engaged solely in 95
who are expert enough at 93
who are expert enough to 76
who are fairly before the 47
who are fallen asleep in 385
who are firmly rooted in 460
who are firmly wedded to 66
who are gifted enough to 70
who are gifted should be 49
who are guided mainly by 81
who are guided solely by 178
who are guilty should be 75
who are hardly likely to 152
who are heavily engaged in 119
who are heroic enough to 45
who are hidden behind the 71
who are highly active in 149
who are highly anxious or 76
who are highly engaged in 111
who are highly gifted in 80
who are highly likely to 331
who are highly placed in 132
who are highly thought of 44
who are highly valued by 46
who are highly valued in 42
who are honest dealers in 52
who are honest enough to 525
who are humble enough to 355
who are hurtling through the 81
who are idiotic enough to 53
who are ingenious enough to 73
who are insane enough to 73
who are judged likely to 57
who are judged useful or 100
who are judges whether or 97
who are justly called the 68
who are justly jealous of 43
who are learned enough to 43
who are likely enough to 112
who are little likely to 58
who are little versed in 108
who are mainly engaged in 352
who are mature enough to 880
who are merely engaged in 51
who are merely guilty of 72
who are mirror images of 96
who are modest enough to 53
who are mostly engaged in 401
who are mostly likely to 42
who are neither engaged in 48
who are obliging enough to 60
who are openly lesbian or 44
who are opinion leaders in 80
who are overly anxious to 61
who are partial enough to 68
who are placed before the 41
who are placed beyond the 134
who are placed without the 63
who are polite enough to 43
who are poorly served by 81
who are poorly suited to 40
who are prompt rashly to 394
who are proper judges of 48
who are proved guilty of 70
who are reached through the 42
who are secure enough in 155
who are secure enough to 176
who are seldom behind in 41
who are seldom gorged to 96
who are serious enough to 67
who are shrewd enough to 255
who are simple enough to 274
who are simply afraid of 40
who are simply curious to 47
who are simply engaged in 73
who are simply unable to 338
who are solely engaged in 91
who are stable enough to 96
who are standing around the 98
who are standing before the 122
who are standing behind the 48
who are standing beside the 55
who are striving toward the 54
who are studying english as 63
who are stupid enough to 578
who are swarming around the 89
who are taught freely at 74
who are thereby forced to 82
who are thought likely to 261
who are unduly swayed by 42
who are unwise enough to 213
who are vainly striving to 62
who are warmly engaged in 52
who are wholly devoid of 105
who are wholly engaged in 279
who are wholly guided by 49
who are wholly unable to 331
who are wicked enough to 179
who are widely thought to 46
who are widely unlike in 47
who are widely viewed as 108
who are without access to 170
who can afford access to 136
who can afford neither the 84
who can almost always be 42
who can always manage to 44
who can barely afford the 78
who can barely afford to 198
who can barely manage to 111
who can better afford it 65
who can better afford the 68
who can better afford to 262
who can better direct me 64
who can better direct my 144
who can better endure the 43
who can choose whether or 109
who can choose whether to 123
who can clearly recall the 44
who can decide whether it 47
who can decide whether or 201
who can decide whether the 180
who can decide whether to 166
who can follow through on 73
who can freely choose to 68
who can hardly afford the 50
who can hardly afford to 208
who can hardly expect to 59
who can neither afford to 167
who can neither attach to 45
who can obtain access to 229
who can pierce through the 80
who can rarely afford to 48
who can readily detect the 67
who can readily recall the 51
who can seldom afford to 60
who can travel around the 43
who can travel through the 55
who did neither invoke the 60
who does little credit to 59
who earn barely enough to 40
who for obvious reasons is 41
who for various reasons do 504
who for various reasons is 106
who for various reasons of 50
who goes through scenes in 89
who had active charge of 49
who had actual charge of 54
who had actual notice of 348
who had almost gained the 55
who had almost killed me 51
who had almost reached the 584
who had almost ruined the 78
who had already agreed in 44
who had already agreed to 1218
who had already become an 218
who had already become in 60
who had already become so 54
who had already become the 505
who had already beheld me 367
who had already bought the 229
who had already braved the 52
who had already broken the 158
who had already broken up 45
who had already called on 62
who had already called the 67
who had already caught the 165
who had already caused me 42
who had already caused so 74
who had already caused the 164
who had already chosen the 76
who had already chosen to 111
who had already cleared the 80
who had already created the 90
who had already defied the 52
who had already driven the 109
who had already engaged in 382
who had already enough to 43
who had already failed in 188
who had already failed to 172
who had already fallen in 224
who had already fallen to 66
who had already filled the 299
who had already fitted up 55
who had already forced the 48
who had already formed an 106
who had already formed the 204
who had already fought in 205
who had already fought on 55
who had already fought the 152
who had already gained an 68
who had already gained the 649
who had already gotten the 43
who had already helped me 50
who had already helped the 84
who had already helped to 160
who had already helped us 63
who had already joined in 87
who had already joined the 1074
who had already joined up 98
who had already judged the 52
who had already killed the 51
who had already landed at 46
who had already landed in 91
who had already landed on 43
who had already learned of 140
who had already learned the 415
who had already learned to 859
who had already little of 49
who had already opened the 245
who had already passed by 46
who had already passed on 375
who had already passed the 1070
who had already passed to 49
who had already picked up 553
who had already placed the 88
who had already played an 188
who had already played in 80
who had already played the 151
who had already proved so 142
who had already proved the 49
who had already proved to 122
who had already proven to 53
who had already pulled the 48
who had already raised an 40
who had already raised the 237
who had already raised up 65
who had already reached an 54
who had already reached the 2181
who had already relied on 62
who had already sailed in 48
who had already seized on 45
who had already seized the 209
who had already served an 80
who had already served as 2410
who had already served at 124
who had already served in 1394
who had already served on 258
who had already served the 392
who had already shared the 47
who had already signed an 47
who had already signed it 76
who had already signed on 109
who had already signed the 222
who had already signed up 280
who had already solved the 65
who had already sought to 118
who had already spoken in 127
who had already spoken of 58
who had already spoken on 52
who had already spoken so 56
who had already spoken to 341
who had already stated in 40
who had already stolen my 47
who had already struck the 59
who had already talked to 89
who had already tasted of 44
who had already tasted the 428
who had already taught the 54
who had already tested the 100
who had already thought of 140
who had already treated the 85
who had already turned in 118
who had already turned on 43
who had already turned the 129
who had already turned to 255
who had already warned the 79
who had already worked as 205
who had already worked at 119
who had already worked in 527
who had already worked on 833
who had always denied the 69
who had always dreamed of 493
who had always formed the 139
who had always fought so 61
who had always fought the 53
who had always looked at 131
who had always looked on 161
who had always looked so 59
who had always looked to 367
who had always looked up 642
who had always obeyed the 82
who had always passed as 45
who had always played the 146
who had always relied on 257
who had always seemed so 1104
who had always seemed the 95
who had always seemed to 1112
who had always served as 114
who had always served in 58
who had always served the 174
who had always shared the 56
who had always something of 115
who had always something or 206
who had always something to 87
who had always sought the 56
who had always sought to 259
who had always spoken in 44
who had always spoken of 108
who had always spoken to 57
who had always stayed at 64
who had always struck me 83
who had always tended me 345
who had always tended to 147
