we add jerome to these 77
we are amazed to learn 97
we are amazed to think 67
we are amongst the last 104
we are amused to find 68
we are anxious to call 77
we are anxious to come 45
we are anxious to draw 51
we are anxious to find 374
we are anxious to give 442
we are anxious to have 1426
we are anxious to help 268
we are anxious to hold 170
we are anxious to keep 388
we are anxious to know 1274
we are anxious to learn 368
we are anxious to leave 55
we are anxious to make 617
we are anxious to meet 142
we are anxious to move 73
we are anxious to reach 153
we are anxious to save 59
we are anxious to send 60
we are anxious to show 170
we are anxious to take 116
we are anxious to work 69
we are appealing to your 110
we are applying the laws 48
we are applying the same 175
we are applying the term 152
we are arranging to have 47
we are asleep as well 136
we are asleep as when 69
we are assuming an ideal 77
we are assuming the role 44
we are assuming the same 115
we are assuming the truth 50
we are assuming to have 46
we are assuming we have 41
we are averse we call 40
we are before the door 62
we are before the eyes 98
we are before the gate 57
we are before the lord 69
we are before we come 40
we are behind the most 55
we are better or more 143
we are beyond the pale 119
we are beyond the range 100
we are beyond the reach 457
we are beyond the realm 91
we are bidden to come 50
we are bidden to give 63
we are bidden to keep 65
we are bidden to live 63
we are bidden to look 202
we are bidden to love 247
we are bidden to make 67
we are bidden to obey 64
we are bidden to pray 169
we are bidden to seek 82
we are bidden to take 128
we are bidden to think 88
we are bidden to turn 42
we are brains in vats 170
we are broken up into 70
we are building on sand 73
we are called by duty 40
we are called by name 117
we are called by your 98
we are called so many 41
we are called the sons 59
we are called to break 43
we are called to care 184
we are called to come 127
we are called to deny 40
we are called to face 132
we are called to faith 64
we are called to feed 43
we are called to fill 75
we are called to find 92
we are called to form 89
we are called to give 665
we are called to great 72
we are called to grow 151
we are called to have 267
we are called to help 225
we are called to hold 48
we are called to join 146
we are called to keep 85
we are called to know 121
we are called to learn 99
we are called to leave 148
we are called to live 4447
we are called to look 378
we are called to love 1123
we are called to make 1262
we are called to meet 222
we are called to more 40
we are called to move 205
we are called to obey 134
we are called to open 45
we are called to part 307
we are called to pass 496
we are called to peace 41
we are called to pity 79
we are called to play 169
we are called to pray 194
we are called to reach 144
we are called to rely 55
we are called to rest 45
we are called to rise 304
we are called to save 49
we are called to seek 178
we are called to show 152
we are called to speak 210
we are called to such 137
we are called to take 576
we are called to teach 64
we are called to tell 53
we are called to think 154
we are called to tread 50
we are called to treat 256
we are called to turn 151
we are called to view 53
we are called to wage 65
we are called to wait 50
we are called to walk 438
we are called to weep 42
we are called to what 63
we are called to work 435
we are candid we must 47
we are caught in some 48
we are caught in their 51
we are caught in these 58
we are caught in what 132
we are caught up into 385
we are caused to have 69
we are caused to think 47
we are changed by what 112
we are choked in beet 72
we are choosing to live 115
we are claiming to have 54
we are claiming to know 86
we are closer to what 65
we are clothed the less 124
we are counting on your 174
we are counting the days 97
we are created to live 113
we are created to love 66
we are crossing the line 58
we are crossing the road 41
we are curious to find 50
we are curious to know 1095
we are curious to learn 130
we are deciding the fate 42
we are deemed to have 64
we are deeply in debt 239
we are deeply in love 143
we are deeply in need 69
we are deeply in their 45
we are deeply in your 41
we are defining it here 116
we are defining the term 73
we are denied the means 40
we are devoting so much 57
we are doomed to fail 292
we are doomed to fall 63
we are doomed to give 103
we are doomed to have 121
we are doomed to keep 75
we are doomed to know 58
we are doomed to live 501
we are doomed to lose 128
we are doomed to make 74
we are doomed to meet 46
we are doomed to pass 52
we are doomed to stay 51
we are doomed to tread 62
we are drinking the army 53
we are driven at last 62
we are driven at once 119
we are driven by fate 65
we are driven by some 56
we are driven by these 43
we are driven by what 50
we are driven to call 42
we are driven to deny 44
we are driven to face 81
we are driven to fall 72
we are driven to feel 54
we are driven to find 208
we are driven to form 63
we are driven to give 57
we are driven to have 64
we are driven to hold 62
we are driven to know 42
we are driven to live 54
we are driven to look 327
we are driven to make 419
we are driven to rely 102
we are driven to seek 744
we are driven to some 177
we are driven to speak 102
we are driven to such 235
we are driven to take 257
we are driven to think 301
we are driven to treat 52
we are driven to work 45
we are drowning in data 44
we are dwelling at heck 42
we are endowing the work 40
we are engaged in acts 50
we are engaged in bringing 73
we are engaged in giving 50
we are engaged in here 307
we are engaged in making 305
we are engaged in many 40
we are engaged in more 48
we are engaged in much 103
we are engaged in nothing 55
we are engaged in other 118
we are engaged in reading 333
we are engaged in self 127
we are engaged in some 447
we are engaged in such 351
we are engaged in taking 50
we are engaged in these 107
we are engaged in trying 162
we are engaged in very 76
we are engaged in what 853
we are engaged in when 156
we are engaged in will 258
we are engaged in work 80
we are engaged to dine 123
we are enjoying the most 68
we are entering the city 71
we are entering the last 55
we are entering the most 66
we are entering the next 43
we are entering the post 42
we are entering the realm 385
we are entering the third 277
we are envious of what 40
we are fallen on evil 321
we are fearful of losing 65
we are fearful of what 61
we are female or male 258
we are fighting in iraq 41
we are fighting in korea 46
we are fighting the good 54
we are fighting the most 46
we are fighting the same 264
we are fighting the wrong 104
we are fighting to free 110
we are fighting to keep 144
we are fighting to make 139
we are fighting to save 210
we are fighting to stop 49
we are fitted to live 50
we are fitted to play 57
we are fitted to take 275
we are focusing on here 325
we are focusing on only 97
we are focusing on those 98
we are focusing on what 384
we are forbid to tell 47
we are forced at last 71
we are forced at once 89
we are forced by dint 92
we are forced by these 65
we are forced to avow 41
we are forced to base 246
we are forced to break 201
we are forced to call 904
we are forced to cast 56
we are forced to come 807
we are forced to cope 110
we are forced to deny 414
we are forced to draw 856
we are forced to drop 162
we are forced to face 1160
we are forced to fall 905
we are forced to feel 446
we are forced to fill 76
we are forced to find 658
we are forced to flee 61
we are forced to form 151
we are forced to gaze 54
we are forced to give 1737
we are forced to grow 57
we are forced to have 886
we are forced to hide 73
we are forced to hire 53
we are forced to hold 263
we are forced to join 101
we are forced to jump 56
we are forced to keep 879
we are forced to kill 95
we are forced to know 120
we are forced to land 43
we are forced to learn 301
we are forced to leave 928
we are forced to live 2075
we are forced to look 3269
we are forced to love 53
we are forced to make 6115
we are forced to meet 162
we are forced to move 535
we are forced to name 64
we are forced to note 279
we are forced to obey 299
we are forced to omit 209
we are forced to open 152
we are forced to part 206
we are forced to pass 287
we are forced to pick 86
we are forced to plan 75
we are forced to play 337
we are forced to pose 42
we are forced to push 47
we are forced to quit 146
we are forced to reach 172
we are forced to react 125
we are forced to rely 3883
we are forced to rest 137
we are forced to seek 1122
we are forced to sell 249
we are forced to send 216
we are forced to show 69
we are forced to shut 55
we are forced to slow 59
we are forced to some 69
we are forced to speak 565
we are forced to stay 209
we are forced to step 109
we are forced to stop 477
we are forced to such 88
we are forced to take 4070
we are forced to talk 163
we are forced to teach 73
we are forced to tell 97
we are forced to test 53
we are forced to think 2439
we are forced to throw 133
we are forced to toil 85
we are forced to treat 436
we are forced to turn 1095
we are forced to view 380
we are forced to wage 131
we are forced to wait 305
we are forced to walk 106
we are forced to work 957
we are formed to know 43
we are freest to speak 114
we are greatly in debt 89
we are greatly in need 465
we are greatly in want 191
we are guests in their 40
we are guided by more 46
we are guided by some 108
we are guided by such 43
we are guided by their 125
we are guided by these 98
we are guided by those 74
we are guided by three 50
we are guided by what 314
we are guided in making 61
we are guided in part 43
we are guided is ever 87
we are guilty of adam 74
we are guilty of great 77
we are guilty of having 130
we are guilty of making 54
we are guilty of many 127
we are guilty of nothing 79
we are guilty of some 176
we are guilty of such 172
we are guilty of taking 42
we are guilty of their 43
we are guilty of trying 40
we are guilty of what 158
we are heavily in debt 89
we are helped by what 68
we are honest we have 121
we are honest we know 44
we are honest we must 319
we are honest we will 238
we are hunted by some 193
we are ignoring the fact 318
we are immune to such 64
we are indeed in need 40
we are indeed the most 87
we are indeed the sons 44
we are indeed to have 65
we are inside the mind 54
we are instead of what 48
we are intent on making 93
we are intent on what 218
we are inured to toil 42
we are jealous of their 42
we are jealous of those 47
we are joined by other 94
we are joined by your 64
we are judged by what 141
we are killed in your 124
we are landed at bonn 40
we are landed at last 40
we are landed at once 91
we are laughing so hard 48
we are laughing the seed 144
we are lifted up from 51
we are lifted up into 130
we are likely to break 65
we are likely to call 510
we are likely to care 61
we are likely to come 1985
we are likely to deny 84
we are likely to draw 302
we are likely to dream 54
we are likely to drop 93
we are likely to ever 128
we are likely to face 2273
we are likely to fail 337
we are likely to fall 1133
we are likely to fare 55
we are likely to feel 3262
we are likely to find 16243
we are likely to form 336
we are likely to gain 725
we are likely to give 699
we are likely to grow 240
we are likely to have 12298
we are likely to help 50
we are likely to hold 157
we are likely to join 44
we are likely to jump 72
we are likely to keep 232
we are likely to know 923
we are likely to lack 46
we are likely to land 109
we are likely to learn 921
we are likely to leave 256
we are likely to live 305
we are likely to look 515
we are likely to lose 2302
we are likely to make 2769
we are likely to meet 2425
we are likely to miss 1130
we are likely to move 307
we are likely to need 973
we are likely to note 53
we are likely to over 122
we are likely to pass 295
we are likely to pick 126
we are likely to play 74
we are likely to rate 49
we are likely to reach 445
we are likely to react 293
we are likely to rely 90
we are likely to save 41
we are likely to seek 196
we are likely to send 58
we are likely to show 58
we are likely to slip 50
we are likely to speak 218
we are likely to stay 215
we are likely to step 54
we are likely to stop 125
we are likely to take 1308
we are likely to talk 203
we are likely to tell 52
we are likely to think 3297
we are likely to treat 188
we are likely to turn 366
we are likely to view 283
we are likely to wage 43
we are likely to wait 70
we are likely to want 867
we are likely to wind 106
we are likely to wish 51
we are likely to work 94
we are linked by ties 42
we are lovers of peace 70
we are managing to keep 62
we are measuring the length 50
we are measuring the mass 41
we are measuring the rate 50
we are measuring the same 233
we are measuring the time 80
we are measuring the wrong 73
we are minded to make 41
we are mourning the loss 73
we are neither an army 53
we are neither in rome 245
we are opposing is just 41
we are pained to find 82
we are pained to learn 53
we are parted no more 51
we are placed at birth 45
we are placed at once 44
we are placed at such 53
we are placed in life 47
we are placed in some 73
we are placed in such 334
we are placed in those 65
we are planning on having 70
we are planning to give 197
we are planning to have 672
we are planning to hold 198
we are planning to leave 70
we are planning to make 464
we are planning to meet 63
we are planning to move 121
we are planning to open 89
we are planning to send 153
we are planning to take 285
we are planning to teach 53
we are planning to test 67
we are planning to work 62
we are pleased as well 65
we are pleased by some 82
we are pleased by what 50
we are pleased to call 10118
we are pleased to find 866
we are pleased to give 496
we are pleased to have 1294
we are pleased to help 65
we are pleased to know 277
we are pleased to learn 433
we are pleased to look 76
we are pleased to make 250
we are pleased to mark 43
we are pleased to meet 73
we are pleased to name 82
we are pleased to note 774
we are pleased to send 140
we are pleased to take 116
we are pleased to tell 56
we are pleased to term 837
we are pleased to thank 94
we are pleased to think 429
we are plunged at once 262
we are pointing to here 104
we are poised to make 63
we are poised to take 70
we are poorer by many 50
we are pursuing in india 45
we are pursuing the same 126
we are pursuing the wrong 48
we are raised on high 61
we are raised up from 56
we are raised up into 68
we are rarely if ever 301
we are reasoning on data 61
we are reducing the size 83
we are refusing to face 46
we are refusing to give 57
we are repaying the debt 98
we are repeating the same 157
we are resuming the work 45
we are rivals in making 46
we are searching to find 48
we are second to none 412
we are secure of most 43
we are seldom if ever 111
we are seldom or ever 62
we are shaped by what 56
we are simply to take 75
we are slaves as much 46
we are slaves or free 89
we are slaves to their 40
we are sleeping or waking 74
we are sorely in need 308
we are spared in life 47
we are spared the need 49
we are spared the pain 50
we are spared the task 53
we are spared to meet 48
we are spending as much 70
we are spending so much 882
we are spending the most 48
we are staked on four 62
we are standing in line 73
we are standing is holy 87
we are standing on firm 61
we are standing on holy 153
we are standing on their 68
we are standing on these 51
we are starting to feel 89
we are starting to find 87
we are starting to have 104
we are starting to learn 130
we are starting to look 93
we are starting to lose 56
we are starting to make 146
we are starting to move 83
we are starting to take 59
we are starting to talk 62
we are starting to think 162
we are starting to work 87
we are striving so hard 102
we are striving to find 160
we are striving to gain 55
we are striving to give 116
we are striving to have 84
we are striving to help 82
we are striving to keep 134
we are striving to know 47
we are striving to learn 52
we are striving to live 225
we are striving to make 527
we are striving to meet 57
we are striving to reach 353
we are striving to turn 40
we are struck at once 2615
we are struck by many 118
we are struck by some 152
we are struck by their 976
we are struck by these 42
we are struck by three 77
we are struck by what 272
we are struck to find 79
we are studying as well 42
we are studying the life 49
we are studying the meaning 179
we are studying the role 51
we are studying the same 108
we are studying the ways 44
we are studying the work 44
we are studying we have 45
we are surely the most 99
we are taught at home 68
we are taught by faith 48
we are taught by holy 231
we are taught by paul 70
we are taught by some 48
we are taught by their 57
we are taught by these 157
we are taught by those 104
we are taught in holy 57
we are taught in many 70
we are taught in these 94
we are taught so much 53
we are taught the great 50
we are taught the meaning 65
we are taught the same 154
we are taught the true 80
we are taught the truth 52
we are taught to break 79
we are taught to call 637
we are taught to cast 66
we are taught to deny 70
we are taught to draw 90
we are taught to feel 217
we are taught to find 57
we are taught to form 56
we are taught to give 216
we are taught to hate 175
we are taught to have 150
we are taught to hide 62
we are taught to hold 81
we are taught to hope 192
we are taught to keep 133
we are taught to know 404
we are taught to learn 56
we are taught to leave 62
we are taught to live 188
we are taught to look 1843
we are taught to love 482
we are taught to make 438
we are taught to obey 72
we are taught to pass 57
we are taught to play 76
we are taught to pray 2002
we are taught to rely 82
we are taught to seek 327
we are taught to shun 46
we are taught to speak 151
we are taught to take 337
we are taught to think 1291
we are taught to treat 61
we are taught to turn 43
we are taught to view 138
we are taught to walk 58
we are taught to want 67
we are taught to work 55
we are thought by some 56
we are thought to have 284
we are thought to want 59
we are through we will 90
we are touching on here 62
we are touching the truth 206
we are touching the very 63
we are treated as such 81
we are treated by those 67
we are treated the same 65
we are treated to many 107
we are treated to more 54
we are treated to some 236
we are treated to such 95
we are treated to what 62
we are trusting the lord 42
we are turned to dust 47
we are turned to hating 164
we are unable in many 46
we are unable to base 47
we are unable to break 236
we are unable to call 133
we are unable to care 76
we are unable to cast 128
we are unable to cite 161
we are unable to clear 112
we are unable to come 612
we are unable to cope 659
we are unable to cure 155
we are unable to date 255
we are unable to deny 218
we are unable to draw 1149
we are unable to even 233
we are unable to face 273
we are unable to feed 112
we are unable to feel 405
we are unable to fill 313
we are unable to find 6970
we are unable to form 1518
we are unable to free 321
we are unable to gain 246
we are unable to gaze 42
we are unable to give 5375
we are unable to grow 66
we are unable to have 601
we are unable to help 656
we are unable to hold 582
we are unable to join 135
we are unable to keep 772
we are unable to know 1498
we are unable to land 69
we are unable to learn 752
we are unable to leave 167
we are unable to lift 58
we are unable to link 83
we are unable to list 244
we are unable to live 503
we are unable to look 504
we are unable to love 365
we are unable to make 5199
we are unable to mark 58
we are unable to meet 868
we are unable to move 449
we are unable to name 856
we are unable to note 56
we are unable to obey 100
we are unable to open 98
we are unable to pass 221
we are unable to pick 91
we are unable to plan 59
we are unable to play 45
we are unable to pray 109
we are unable to pull 40
we are unable to reach 1089
we are unable to rely 158
we are unable to rest 165
we are unable to rise 139
we are unable to rule 138
we are unable to save 147
we are unable to sell 167
we are unable to send 292
we are unable to shed 57
we are unable to ship 189
we are unable to show 658
we are unable to shut 81
we are unable to single 85
we are unable to sort 65
we are unable to speak 967
we are unable to stay 61
we are unable to step 67
we are unable to stop 399
we are unable to take 1597
we are unable to talk 189
we are unable to teach 82
we are unable to tell 1984
we are unable to test 438
we are unable to thank 56
we are unable to think 1625
we are unable to throw 104
we are unable to treat 190
we are unable to turn 126
we are unable to view 196
we are unable to walk 373
we are unable to will 128
we are unable to work 351
we are united by faith 80
we are united by love 44
we are united by these 64
we are united by ties 42
we are united in love 102
we are unless we know 57
we are unlike in many 75
we are unsure of their 94
we are unsure of what 786
we are violating the laws 48
we are warned in time 113
we are warned to keep 71
we are warned to look 46
we are warned to show 77
we are warned to shun 42
we are warned to take 85
we are watching or reading 98
we are watching the birth 63
we are watching the film 58
we are watching the play 88
we are watching the same 45
we are wholly the lord 62
we are wholly to rest 46
we are without the data 46
we are without the means 562
we ask anyone to tell 71
we ask someone to give 61
we ask whether the moon 52
we ask whether the same 88
we ask whether we have 97
we ate almost as much 40
we bear always in mind 52
we bear clearly in mind 104
we bear firmly in mind 61
we beat around the bush 97
we both agreed it must 48
we both agreed to drop 48
we both agreed to keep 50
we both agreed to take 42
we both agreed we were 62
we both looked up into 49
we both prefer to stay 66
we both pursue the same 41
we both seemed to feel 85
we both seemed to have 191
we both seemed to know 76
we both shared the same 226
we both thanked the lord 70
we both thought it best 164
we both thought the other 58
we both thought the same 81
we both thought we were 225
we both turned to look 169
we both wanted the same 294
we both wanted to come 52
we both wanted to have 125
we both wanted to know 79
we both wanted to live 49
we both wanted to make 139
we both wanted to stay 43
we both wanted to take 40
we both wanted to talk 56
we both wanted to work 51
we both worked as hard 42
we bow before the lord 56
we can accept as true 192
we can accept at face 73
we can accept it only 122
we can accept the fact 907
we can accept the need 41
we can accept the null 431
we can accept the term 77
we can accept the theory 153
we can accept the truth 100
we can accept the view 250
we can accept the word 82
we can access it from 56
we can access the data 102
we can adjust the time 52
we can admire no more 74
we can admire the wise 41
we can affirm or deny 227
we can afford no more 256
we can afford the best 221
we can afford the cost 84
we can afford the loss 46
we can afford the risk 43
we can afford the time 171
we can afford to burn 59
we can afford to call 67
we can afford to cast 85
we can afford to come 44
we can afford to drop 86
we can afford to face 41
we can afford to feed 94
we can afford to feel 50
we can afford to find 40
we can afford to give 2282
we can afford to have 1561
we can afford to help 67
we can afford to hire 169
we can afford to hold 98
we can afford to keep 675
we can afford to leave 909
we can afford to live 469
we can afford to look 545
we can afford to lose 1824
we can afford to make 1189
we can afford to meet 53
we can afford to miss 128
we can afford to move 102
we can afford to omit 72
we can afford to open 43
we can afford to part 597
we can afford to pass 300
we can afford to pick 41
we can afford to pity 49
we can afford to play 148
we can afford to pour 63
we can afford to rent 60
we can afford to rest 139
we can afford to risk 114
we can afford to save 61
we can afford to sell 352
we can afford to send 338
we can afford to show 222
we can afford to speak 166
we can afford to stay 131
we can afford to stop 135
we can afford to take 1809
we can afford to talk 57
we can afford to tell 86
we can afford to think 163
we can afford to throw 432
we can afford to treat 304
we can afford to turn 138
we can afford to wait 1794
we can afford to work 87
we can almost be sure 117
we can already be sure 44
we can already to some 43
we can always be more 43
we can always be ready 61
we can always be sure 663
we can always be wrong 47
we can always do more 151
we can always do what 83
we can always go back 1755
we can always go from 53
we can always go home 71
we can always go into 72
we can always go over 53
we can answer at once 72
we can answer by saying 64
we can answer it only 42
we can answer the call 52
we can answer the single 56
we can arrange the data 56
we can arrange the time 45
we can arrange the work 49
we can arrange to have 929
we can arrange to make 72
we can arrange to meet 388
we can arrange to send 78
we can arrange to take 57
we can arrive at clear 45
we can arrive at even 115
we can arrive at from 77
we can arrive at just 46
we can arrive at many 59
we can arrive at more 330
we can arrive at nothing 48
we can arrive at only 281
we can arrive at some 1768
we can arrive at such 408
we can arrive at their 88
we can arrive at these 159
we can arrive at those 41
we can arrive at true 97
we can arrive at truth 180
we can arrive at what 207
we can arrive to know 132
we can assert the same 55
we can assert the truth 41
we can assess the full 65
we can assess the risk 41
we can assess the role 120
we can assess the true 66
we can assess the truth 62
we can assess to what 68
we can assign no date 44
we can assign no other 220
we can assign the length 42
we can assign the only 84
we can assign the same 120
we can assign to their 52
we can assign to these 102
we can assume at least 133
we can assume he knew 50
we can assume he will 50
we can assume it will 142
we can assume the role 57
we can assume the same 340
we can assume to have 400
we can assume we have 143
we can attach no clear 64
we can attach no meaning 950
we can attach the same 41
we can attach to such 59
we can attach to these 86
we can attain by means 44
we can attain it only 66
we can attain the best 51
we can attain the goal 106
we can attain the most 90
we can attain the same 167
we can attain to nothing 201
we can attain to some 95
we can attain to such 71
we can attain to truth 44
we can attend to more 285
we can attend to nothing 117
we can attend to only 219
we can attend to other 61
we can attend to some 75
we can attend to what 75
we can banish it more 56
we can become the best 120
we can become the kind 76
we can before it gets 45
we can before my aunt 48
we can before we have 42
we can before we make 59
we can behold the great 86
we can bequeath the soul 108
we can bridge the gulf 45
we can cancel it from 42
we can choose at will 185
we can choose in such 51
we can choose the best 792
we can choose the form 52
we can choose the good 57
we can choose the kind 47
we can choose the most 505
we can choose the same 43
we can choose the time 165
we can choose the type 55
we can choose to break 50
we can choose to call 49
we can choose to fail 67
we can choose to feel 65
we can choose to find 51
we can choose to give 147
we can choose to grow 53
we can choose to have 399
we can choose to hold 49
we can choose to keep 141
we can choose to learn 104
we can choose to leave 88
we can choose to live 583
we can choose to look 167
we can choose to love 116
we can choose to make 444
we can choose to move 107
we can choose to obey 65
we can choose to open 46
we can choose to play 68
we can choose to react 49
we can choose to stay 98
we can choose to stop 87
we can choose to take 305
we can choose to think 141
we can choose to treat 51
we can choose to turn 110
we can choose to view 137
we can choose to walk 84
we can choose to work 137
we can debate on even 96
we can debate on what 95
we can decide if there 48
we can decide in what 65
we can decide on some 54
we can decide on their 68
we can decide on what 378
we can decide the best 106
we can decide the truth 42
we can decide to give 60
we can decide to have 63
we can decide to live 61
we can decide to make 105
we can decide to take 71
we can decide to what 75
we can deduce at least 56
we can deduce at once 99
we can deduce it from 263
we can deduce no more 46
we can deduce no other 54
we can deduce the fact 99
we can deduce the form 62
we can deduce the laws 147
we can deduce the length 61
we can deduce the mass 103
we can deduce the other 111
we can deduce the rate 118
we can deduce the ratio 121
we can deduce the rest 47
we can deduce the rule 42
we can deduce the same 69
we can deduce the size 67
we can deduce the time 122
we can deduce the true 51
we can deduce the truth 49
we can defend the view 42
we can define at least 101
we can define it more 122
we can define it only 104
we can define the angle 50
we can define the best 83
we can define the cost 148
we can define the data 46
we can define the form 52
we can define the four 149
we can define the goal 40
we can define the good 47
we can define the ideal 41
we can define the length 134
we can define the main 57
we can define the meaning 351
we can define the most 117
we can define the other 85
we can define the range 70
we can define the rate 236
we can define the ratio 92
we can define the role 60
we can define the same 63
we can define the sets 43
we can define the size 67
we can define the term 531
we can define the three 169
we can define the time 262
we can define the true 61
we can define the truth 60
we can define the type 67
we can define the union 45
we can define the unit 91
we can define the word 92
we can depend on nothing 45
we can depend on such 48
we can depend on their 89
we can depend on these 99
we can depend on what 58
we can depend on your 65
we can derive at least 97
we can derive at once 55
we can derive it from 202
we can derive the best 85
we can derive the cost 112
we can derive the fact 102
we can derive the firm 146
we can derive the form 47
we can derive the full 42
we can derive the laws 52
we can derive the main 40
we can derive the mass 49
we can derive the meaning 131
we can derive the more 40
we can derive the most 114
we can derive the other 165
we can derive the rate 89
we can derive the ratio 80
we can derive the rule 154
we can derive the same 196
we can derive the three 52
we can derive the time 127
we can derive the truth 62
we can derive the well 44
we can desire in their 40
we can desire no more 131
we can desire or pray 89
we can desire to have 40
we can desire to know 62
we can detach it from 53
we can detect at least 172
we can detect at once 80
we can detect in some 47
we can detect in their 48
we can detect in these 141
we can detect the evil 185
we can detect the fact 50
we can detect the germ 95
we can detect the hand 89
we can detect the most 139
we can detect the same 365
we can devise the means 81
we can devise to make 40
we can direct the flow 40
we can divide at will 146
we can divide it into 843
we can divide the body 46
we can divide the data 56
we can divide the range 76
we can divide the slit 103
we can divide the time 132
we can divide the work 83
we can effect the same 46
we can employ no other 61
we can employ the same 286
we can employ the term 81
we can employ the time 120
we can employ to help 66
we can enable the boys 43
we can enlist the help 90
we can entreat an hour 254
we can equate the rate 44
we can escape it only 56
we can escape the evil 97
we can escape the fact 44
we can escape the same 40
we can expand it into 50
we can expand the range 71
we can expand the term 40
we can expect an early 42
we can expect an even 373
we can expect an ever 66
we can expect as many 65
we can expect as much 46
we can expect at best 62
we can expect at least 535
we can expect at most 98
we can expect in life 49
we can expect in such 63
