wan captives that pass in 146
was drenched with sweat as 124
was educated and grew to 112
was educated and grew up 182
was educated not only in 110
was educated with such of 91
was effected can only be 108
was effected not only by 189
was effected was held by 57
was effected with only the 45
was eighteen and living in 78
was eighteen and ready to 97
was eighteen and went to 101
was eighteen per cent of 42
was eighteen she went to 56
was einstein who made the 67
was elevated and full of 135
was eloquent and full of 41
was embalmed and kept in 48
was embalmed and laid in 171
was embalmed and sent to 301
was embedded not only in 61
was embodied not only in 160
was embraced not only by 124
was emotional and full of 65
was employed all over the 48
was employed and paid by 255
was employed and paid to 55
was employed but once by 47
was employed for making the 86
was employed for most of 199
was employed for part of 43
was employed for some of 89
was employed for years as 59
was employed for years in 72
was employed not only as 262
was employed not only by 425
was employed not only in 923
was employed not only on 58
was employed not only to 351
was employed six days in 54
was employed two years in 64
was endangering his life by 71
was endeavoring not only to 40
was endorsed not only by 189
was enforced all over the 61
was enforced not only by 118
was enforced not only in 40
was enforced with more or 50
was enforced with such an 56
was engrossed and sent to 43
was enhanced not only by 352
was enjoined had been on 45
was enjoined not only to 46
was enjoined was part of 55
was enlarged and made to 51
was enlarged and used as 59
was enlisted too much by 76
was enriched not only by 297
was enriched with some of 53
was entirely set upon the 108
was entirely too busy to 61
was entirely too dark to 61
was entirely too fond of 42
was entirely too good to 63
was entirely too late to 98
was entirely too much of 133
was entirely too much to 97
was entirely too sure of 53
was entirely too young to 160
was entirely won over by 78
was entirely won over to 92
was entitled and able to 66
was entitled for life to 82
was entitled not only to 708
was equipped and ready to 119
was equipped and sent to 77
was equipped with only the 55
was equipped with rows of 40
was equipped with some of 111
was equipped with such an 43
was erroneous and must be 68
was escorted out into the 55
was espoused not only by 100
was essential and must be 70
was essential for india to 41
was essential for making an 47
was essential for making the 82
was essential for such an 47
was essential for there to 65
was essential not just to 75
was essential not only in 120
was essential not only to 1254
was essential that none of 51
was essential that some of 68
was essential that such an 43
was essential that there be 679
was esteemed not only as 71
was evidence not only of 433
was evidence that during the 121
was evidence that even the 59
was evidence that many of 176
was evidence that most of 90
was evidence that much of 56
was evidence that prior to 79
was evidence that some of 712
was evidence that there is 50
was evidence that when the 89
was examined and sent to 45
was examined and told to 44
was examined for three or 70
was examined not only by 46
was exchanged and sent to 128
was exchanged for those of 67
was excluded both from the 69
was excluded for lack of 74
was executed for leading the 43
was executed for trying to 153
was exercising due care at 63
was expected and what is 83
was expected not just to 71
was expected not only to 2137
was expected that during the 222
was expected that even if 44
was expected that even the 40
was expected that many of 274
was expected that most of 604
was expected that much of 134
was expected that once the 152
was expected that only the 107
was expected that over the 48
was expected that part of 68
was expected that some of 529
was expected that such an 120
was expected that those in 51
was expected that when the 410
was expelled and fled to 50
was expelled and sent to 81
was expelled and went to 69
was expelled for trying to 58
was explaining his plan to 64
was exported all over the 407
was exported for sale in 43
was exported not only to 107
was expounding his theory of 54
was expressing her fears to 45
was expressing his anger at 63
was expressing his faith in 54
was expressing his wish to 43
was expressing not only the 54
was extended all along the 43
was extended all over the 193
was extended far into the 160
was extended not just to 43
was extended not only by 63
was extended not only to 948
was extended out from the 68
was extended out into the 94
was extended out over the 72
was extorted and paid on 51
was filtered off from the 147
was filtered out from the 44
was financed not only by 79
was finished and most of 66
was finished and part of 44
was finished and ready to 876
was finished and sent to 681
was finished and sent up 137
was finished and went to 71
was finished and when he 44
was finished and when the 44
was finished she heard the 141
was finished she took the 47
was finished she went to 80
was finished they went to 89
was finished too late to 105
was finished with trying to 45
was finished with what he 102
was flexible and able to 76
was flexible and open to 120
was fluttering all over the 42
was followed all along the 44
was followed all over the 249
was followed each time by 107
was followed for most of 50
was followed not only by 1326
was followed not only in 255
was followed this time by 67
was followed with more or 93
was forcible and full of 51
was forcibly put down by 68
was forcibly put into the 97
was formally set forth in 42
was formerly too much the 43
was forthcoming all went on 55
was fostered not only by 434
was fourteen and living in 58
was fourteen and went to 115
was fourteen she went to 45
was freshest and most in 74
was friendly and eager to 129
was friendly and full of 153
was friendly and gave me 48
was friendly and kind to 125
was friendly and ready to 52
was friendly and said he 60
was friendly and went to 74
was friendly with many of 478
was friendly with most of 245
was friendly with some of 462
was frighted one time in 42
was fruitful and full of 148
was fulfilling her duty to 40
was fulfilling her role as 43
was fulfilling his duty as 120
was fulfilling his duty in 44
was fulfilling his duty to 137
was fulfilling his part of 98
was fulfilling his role as 116
was fulfilling its role as 42
was furthered not only by 73
was generous and full of 54
was generous and kind to 176
was generous with what he 85
was governed far more by 54
was governed not only by 326
was governed too much by 132
was graceful and full of 40
was graffiti all over the 61
was grandson and heir of 74
was grateful and said so 60
was grateful for even the 69
was grateful for once in 55
was grateful for what he 473
was grateful for what the 98
was grateful not only to 52
was grateful that most of 59
was grateful that none of 165
was gravelly and full of 47
was grounded for lack of 71
was grounded not only in 235
was grounded not only on 59
was hammered out during the 95
was hammered out upon the 45
was hampered for lack of 90
was hampered for want of 94
was hampered not only by 751
was handsome and full of 92
was handsome and knew it 41
was happiest and most at 51
was harassed not only by 123
was hastened not only by 98
was helpless and knew it 45
was heralded all over the 232
was heralded not only by 51
was hindered not only by 360
was hollowed out from the 104
was homeless and living in 75
was homeless and said he 55
was ignorant not only of 280
was ignorant that half an 52
was imagined she must go 44
was imitated all over the 92
was imitated not only by 77
was imitated not only in 48
was imminent and when the 41
was impaired not only by 96
was impeached and sent to 227
was impelled not only by 128
was implicit all along in 47
was implicit not only in 59
was imported and sold in 77
was imported and used in 55
was improper and must be 43
was improved not only by 43
was inclined not only to 70
was included not only in 53
was included not only the 111
was included with those of 81
was increased not only by 318
was increased not only in 58
was indebted for many of 339
was indebted for most of 215
was indebted for much of 929
was indebted for nothing to 97
was indebted for part of 76
was indebted for some of 605
was indebted for such an 62
was indebted for these to 102
was indebted for what he 71
was indebted not only to 222
was indicted and sent to 101
was indicted for having in 62
was indicted for rape in 53
was indicted for trying to 74
was indolent and fond of 61
was indolent and pure of 75
was infected and shut up 48
was infected with some of 48
was inferred that there is 100
was infested with gangs of 57
was inflamed with anger at 41
was inflamed with love to 40
was inflamed with rage at 51
was informed not only by 244
was informed not only of 49
was informed that among the 103
was informed that during the 467
was informed that even if 66
was informed that even the 74
was informed that five of 42
was informed that from the 46
was informed that many of 437
was informed that most of 376
was informed that much of 54
was informed that none of 276
was informed that only the 128
was informed that part of 126
was informed that some of 1210
was informed that such an 143
was informed that there is 440
was informed that three of 60
was informed that three or 46
was informed that upon the 41
was informed that what he 53
was informed that when he 119
was informed that when the 326
was informed they were the 103
was informed you were at 90
was inherent not only in 81
was initially put forth by 60
was initially set forth by 65
was initially set forth in 73
was initiated and ending on 70
was initiated not only by 55
was injurious not only to 118
was inserted and held in 44
was inserted and left in 129
was inspired far less by 70
was inspired far more by 62
was inspired not just by 65
was inspired not only by 1296
was inspired with hope by 120
was integral not only to 41
was intended all along to 158
was intended and used as 71
was intended and what is 72
was intended and will do 47
was intended for sale in 95
was intended for sale to 87
was intended for such an 68
was intended for those of 66
was intended for when the 81
was intended not just as 125
was intended not just to 185
was intended not only as 1364
was intended not only to 5481
was intended that most of 54
was intended that only the 73
was intended that part of 54
was intended that some of 188
was intended that there be 79
was intended that when the 98
was interned and sent to 78
was intimate with half the 59
was intimate with many of 350
was intimate with most of 247
was intimate with none of 54
was intimate with some of 224
was invented and made by 67
was invented and used by 199
was invented and used in 160
was invented and used to 64
was invented way back in 54
was invested not only in 151
was invested with many of 42
was invested with some of 105
was involved and what the 59
was involved for most of 49
was involved for years in 59
was involved not only in 646
was involved not only the 67
was involved than just the 107
was involved with during the 70
was involved with many of 180
was involved with most of 75
was involved with some of 214
was involved with trying to 43
was irritating and made me 44
was isolated and left to 40
was isolated and used as 106
was isolated and used in 51
was isolated and used to 162
was isolated both from the 103
was knighted and made an 43
was knighted and sent to 69
was lamented not only by 93
was languishing for lack of 177
was languishing for want of 215
was launched all over the 128
was launched not only to 46
was launched out into the 51
was launched too late to 54
was licensed for sale in 61
was likewise his duty to 58
was likewise set forth to 80
was likewise too much of 64
was littered with bits of 471
was littered with heaps of 100
was lonesome and full of 45
was loosened and fell in 81
was lovelier than ever in 48
was manifest all over the 60
was manifest and seen in 48
was manifest not only in 1413
was manifest not only to 81
was mentally going over the 53
was mentally ill when he 87
was mentioned not only by 49
was mentioned that during the 67
was mentioned that many of 64
was mentioned that most of 49
was mentioned that some of 161
was mentioned that there is 275
was mentioned that when the 105
was mentioned with eyes of 90
was midnight and time to 48
was minister for health in 56
was mirrored not only in 59
was mistaken for part of 42
was mistaken not only in 53
was mistress not only of 52
was moderate and must be 63
was modified and used as 108
was modified and used by 97
was modified and used in 90
was modified and used to 162
was modified not only by 83
was muhammad who said the 49
was murdered and eaten by 87
was murdered for trying to 62
was murdered for what he 50
was mutinous for want of 51
was negative for most of 88
was negative than when it 58
was neglecting her duty to 41
was neglecting his duty to 60
was negotiating with some of 55
was nineteen and living in 64
was notified and came to 55
was notorious all over the 93
was notorious for trying to 58
was notorious that during the 44
was notorious that many of 116
was notorious that most of 66
was notorious that none of 41
was notorious that some of 77
was notorious that such an 118
was nugatory and idle in 51
was nurtured not only by 64
was objected and laid to 42
was objected that such an 46
was obnoxious not only to 40
was obscured not only by 54
was observed all along the 105
was observed all over the 363
was observed for most of 233
was observed for some of 111
was observed not only at 96
was observed not only by 186
was observed not only in 991
was observed not only on 88
was observed that among the 202
was observed that during the 766
was observed that even if 57
was observed that even in 166
was observed that even the 180
was observed that from the 116
was observed that many of 803
was observed that most of 1199
was observed that much of 76
was observed that none of 307
was observed that once the 64
was observed that only the 164
was observed that over the 61
was observed that part of 81
was observed that prior to 46
was observed that some of 1101
was observed that such an 46
was observed that there is 968
was observed that when an 79
was observed that when he 162
was observed that when the 1501
was observed with most of 42
was observed with some of 60
was obsessed with fears of 81
was obsessed with ideas of 55
was obsessed with making the 57
was obsessed with trying to 204
was obsessed with what he 217
was obtained and sent to 135
was obtained and used as 213
was obtained and used in 134
was obtained and used to 201
was obtained and what it 46
was obtained both from the 126
was obtained for making the 92
was obtained for many of 42
was obtained for most of 108
was obtained for some of 54
was obtained not from the 73
was obtained not only by 147
was obtained not only in 77
was obtained than when the 44
was obtained too late to 71
was obtained using only the 43
was obtained with only the 46
was obviously being made to 40
was obviously being used as 259
was obviously being used by 51
was obviously far ahead of 49
was obviously far from the 63
was obviously her duty to 46
was obviously his duty to 222
was obviously not able to 232
was obviously not eager to 50
was obviously not from the 64
was obviously not lost on 149
was obviously not made in 49
was obviously not meant to 306
was obviously not much of 60
was obviously not open to 54
was obviously not part of 223
was obviously not ready to 174
was obviously not true in 42
was obviously not true of 94
was obviously not trying to 118
was obviously not used to 353
was obviously not what he 142
was obviously not what it 58
was obviously not what the 117
was obviously not worth the 70
was obviously too busy to 105
was obviously too early to 57
was obviously too good to 82
was obviously too great to 48
was obviously too late to 488
was obviously too much of 95
was obviously too much to 101
was obviously too sick to 45
was obviously too young to 228
was occupied and held by 101
was occupied and used as 91
was occupied and used by 93
was occupied for four or 83
was occupied for half an 46
was occupied for most of 95
was occupied for much of 87
was occupied for years by 116
was occupied for years in 43
was occupied not only by 237
was occupied with making the 77
was occupied with some of 47
was occupied with trying to 234
was occupied with what he 112
was occupied with work on 60
was offended not only by 76
was operated for years by 46
was ordained and sent by 68
was ordained and sent to 260
was ordained and went to 98
was ordained that none of 63
was original and daring in 53
was orphaned and sent to 46
was otherwise too poor to 57
was otherwise with many of 75
was otherwise with some of 57
was otherwise with those of 48
was outlawed and fled to 65
was outlawed and many of 43
was outraged and said so 55
was outraged and told the 44
was outraged not only by 56
was overcome and fell to 49
was overcome and made to 44
was overcome not only by 60
was overcome with anger at 48
was overcome with longing to 56
was overcome with rage at 42
was overcome with tears of 46
was packaged and sold in 44
was packaged and sold to 54
was parceled out among the 516
was pardoned and sent to 60
was pensioned off from the 74
was performing his duty as 264
was performing his duty in 130
was performing his duty of 43
was performing his duty to 68
was performing his part of 40
was performing that duty in 72
was pictured not only as 51
was poisoned and died in 82
was portioned out among the 298
was positive for most of 50
was positive than when it 115
was positive that none of 73
was positive that when the 56
was possible and safe to 49
was possible for adam to 46
was possible for boys to 50
was possible for even the 200
was possible for india to 138
was possible for jews to 206
was possible for john to 71
was possible for laws to 77
was possible for life to 120
was possible for many of 216
was possible for many to 149
was possible for marx to 57
was possible for mary to 46
was possible for mind to 41
was possible for most of 209
was possible for much of 49
was possible for only the 54
was possible for paul to 69
was possible for some of 381
was possible for some to 218
was possible for such an 586
was possible for there to 374
was possible for these to 63
was possible for those in 197
was possible for those of 140
was possible for those on 80
was possible for west to 60
was possible not just to 42
was possible not only in 67
was possible not only to 1967
was possible that during the 53
was possible that even at 45
was possible that even if 79
was possible that even the 107
was possible that from the 57
was possible that many of 137
was possible that most of 44
was possible that none of 161
was possible that part of 58
was possible that some of 1261
was possible that such an 159
was possible that what he 69
was possible that when he 103
was possible that when the 115
was possible was done by 49
was possible was done to 388
was possible with such an 59
was possibly due more to 51
was powerful and full of 61
was powerful not only in 76
was preceded not only by 263
was pregnant and living in 60
was pregnant and ready to 81
was pregnant and went to 79
was pregnant and when the 53
was pregnant she went to 45
was pregnant with john the 78
was pregnant with nothing so 54
was premised not only on 85
was prepared and able to 308
was prepared and eager to 142
was prepared and eaten in 124
was prepared and kept in 193
was prepared and ready to 545
was prepared and sent by 120
was prepared and sent in 221
was prepared and sent to 2113
was prepared and used as 454
was prepared and used by 121
was prepared and used in 286
was prepared and used to 222
was prepared for during the 47
was prepared for most of 41
was prepared for seeing me 47
was prepared for some of 70
was prepared for such an 1601
was prepared for what he 288
was prepared for what the 51
was prepared for what we 107
was prepared not just to 42
was prepared not only by 106
was prepared not only to 1152
was presenting his case to 66
was presumed that most of 73
was presumed that some of 41
was presumed that when the 49
was presumed they must by 45
was prettier than most of 64
was prevailing all over the 60
was probable that many of 125
was probable that most of 146
was probable that only the 55
was probable that some of 299
was probable that such an 60
was probable that when the 59
was probably all over the 67
was probably all part of 95
was probably being used as 164
was probably being used in 46
was probably being used to 53
was probably cut from the 79
was probably dead when he 108
was probably dead when the 55
was probably doing what he 43
was probably due also to 175
was probably due less to 728
was probably due more to 1921
was probably due only to 205
was probably far ahead of 47
was probably far from the 167
was probably for want of 104
was probably going back to 92
was probably his duty to 40
was probably his lack of 46
was probably his wish to 53
was probably his work on 49
was probably led into the 96
was probably long gone by 76
was probably near what is 94
was probably not able to 298
was probably not among the 106
was probably not born at 43
was probably not born in 77
was probably not clear to 127
was probably not done by 62
was probably not eager to 61
was probably not even in 74
was probably not even the 129
was probably not from the 95
was probably not half as 47
was probably not half so 44
was probably not hard to 47
was probably not high on 49
was probably not just an 47
was probably not just the 70
was probably not lost on 502
was probably not made by 128
was probably not made in 125
was probably not made to 41
was probably not meant as 40
was probably not meant to 552
was probably not much in 148
was probably not much of 354
was probably not much to 133
was probably not only the 323
was probably not open to 40
was probably not part of 499
was probably not ready to 109
was probably not seen as 202
was probably not seen by 80
was probably not sent to 49
was probably not such as 110
was probably not till he 106
was probably not till the 221
was probably not true in 131
was probably not true of 160
was probably not trying to 80
was probably not used as 264
was probably not used at 42
was probably not used by 130
was probably not used in 252
was probably not used to 141
was probably not what he 145
was probably not what it 41
was probably not what the 161
was probably not wise to 87
was probably not worth the 207
was probably not wrong in 81
was probably now lost to 60
was probably owing less to 50
was probably owing more to 122
was probably put into the 75
was probably put there by 128
was probably put there to 48
was probably sung also by 46
was probably that kind of 46
was probably that made by 177
was probably that made in 52
was probably that part of 89
was probably that used by 41
was probably this kind of 167
was probably this lack of 73
was probably this side of 50
was probably this sort of 64
was probably this type of 121
was probably too busy to 312
was probably too cold to 42
was probably too early in 80
was probably too early to 186
was probably too full of 63
was probably too good to 106
was probably too great to 123
was probably too heavy to 47
was probably too high an 40
was probably too high to 74
was probably too late in 120
was probably too late to 1563
was probably too lazy to 52
was probably too much of 338
was probably too much the 42
was probably too much to 830
was probably too poor to 132
was probably too sick to 59
was probably too soon to 117
was probably too young at 54
was probably too young to 895
was proceeding thus when the 85
