war adventure as we have 44
was cognizant of the fact 1683
was cognizant of the need 225
was cognizant of the plan 62
was cognizant of the plot 82
was cognizant of the role 66
was collected as it fell 46
was collected at the base 100
was collected at the city 231
was collected at the door 247
was collected at the foot 51
was collected at the gate 47
was collected at the mouth 233
was collected at the port 102
was collected at the rate 278
was collected at the same 604
was collected at the site 76
was collected at the time 473
was collected by me from 51
was collected by the bank 190
was collected by the city 63
was collected by the late 316
was collected by the same 299
was collected in an open 135
was collected in the camp 53
was collected in the city 115
was collected in the dust 50
was collected in the early 245
was collected in the fall 125
was collected in the form 713
was collected in the great 49
was collected in the last 97
was collected in the late 185
was collected in the month 73
was collected in the name 96
was collected in the north 150
was collected in the past 169
was collected in the port 102
was collected in the range 49
was collected in the room 50
was collected in the same 715
was collected in the single 43
was collected in the spring 193
was collected in the three 60
was collected in the town 48
was collected in the trap 43
was collected in the west 41
was collected in the wild 82
was collected in the years 116
was collected on the beach 59
was collected on the lawn 73
was collected on the left 293
was collected on the other 208
was collected on the road 58
was collected on the same 157
was collected on the south 81
was collected on the spot 329
was collected on the type 41
was collected on the very 167
was collected on the west 205
was collected to be sent 40
was collected to be used 82
was collector of the port 2594
was colonized at an early 54
was colonized in the early 65
was comforted as he heard 40
was comforted by an angel 91
was comforted by the coming 40
was comforted by the fact 2169
was comforted by the feel 41
was comforted by the news 41
was commanded at the time 277
was commanded by an able 42
was commanded by an angel 123
was commanded by an army 115
was commanded by my lord 79
was commanded by no less 68
was commanded by the able 63
was commanded by the aged 40
was commanded by the angel 61
was commanded by the duke 2213
was commanded by the earls 61
was commanded by the fire 94
was commanded by the fort 76
was commanded by the gods 86
was commanded by the great 125
was commanded by the guns 537
was commanded by the high 101
was commanded by the hill 42
was commanded by the holy 126
was commanded by the late 131
was commanded by the lord 1341
was commanded by the most 233
was commanded by the pope 273
was commanded by the said 52
was commanded by the same 199
was commanded by the third 200
was commanded by the town 52
was commanded by the very 48
was commanded by the well 47
was commanded by the word 66
was commanded by the young 237
was commanded in the name 65
was commanded of the lord 198
was commanded on the north 85
was commanded to be done 159
was commanded to be gone 305
was commanded to be kept 164
was commanded to be laid 47
was commanded to be made 120
was commanded to be ready 45
was commanded to be used 87
was commanded to go back 48
was commanded to go down 202
was commanded to go forth 177
was commanded to go into 241
was commanded to the jews 41
was commander of an army 128
was commander of the army 1247
was commander of the fifth 119
was commander of the fort 213
was commander of the land 42
was commander of the north 111
was commander of the port 99
was commander of the post 137
was commander of the ship 643
was commander of the south 40
was commander of the third 322
was commander of the union 101
was commander of the west 42
was commenced as we have 40
was commenced at an early 141
was commenced at the mouth 46
was commenced at the same 346
was commenced at the time 173
was commenced at the very 48
was commenced by the daring 112
was commenced by the duke 48
was commenced by the filing 181
was commenced by the late 175
was commenced by the left 162
was commenced by the race 40
was commenced by the same 87
was commenced by the south 110
was commenced in the city 128
was commenced in the early 370
was commenced in the fall 292
was commenced in the high 87
was commenced in the last 96
was commenced in the late 82
was commenced in the month 233
was commenced in the name 107
was commenced in the north 41
was commenced in the same 305
was commenced in the spring 739
was commenced in the time 175
was commenced in the town 175
was commenced on the fort 44
was commenced on the part 171
was commenced on the same 110
was commenced on the site 152
was commenced on the south 83
was commenced on the third 97
was commenced to the left 88
was commended at the time 44
was commended by the lord 61
was commended by the very 62
was commended to the care 117
was commented at the time 62
was commented on at length 107
was commented on by many 243
was commented on by most 40
was commented on by some 81
was committed at the bank 78
was committed at the same 89
was committed at the time 398
was committed at the trial 78
was committed at the very 305
was committed by the jews 40
was committed by the late 98
was committed by the lord 102
was committed by the other 106
was committed by the said 73
was committed by the same 194
was committed by the trial 651
was committed by the very 40
was committed by the wife 72
was committed in the case 103
was committed in the city 137
was committed in the early 118
was committed in the face 48
was committed in the heart 93
was committed in the land 65
was committed in the last 47
was committed in the most 72
was committed in the name 496
was committed in the open 49
was committed in the past 159
was committed in the same 125
was committed in the spring 48
was committed in the town 172
was committed in the trial 95
was committed in the very 218
was committed on the body 200
was committed on the high 391
was committed on the left 52
was committed on the part 71
was committed on the rock 42
was committed on the same 42
was committed on the spur 63
was committed on the third 137
was committed on the trial 108
was committed on the very 128
was committed or by such 148
was committed to an anti 234
was committed to an early 46
was committed to an ideal 153
was committed to an open 144
was committed to at least 122
was committed to my care 487
was committed to no more 93
was committed to so many 47
was committed to the able 57
was committed to the anti 48
was committed to the care 5806
was committed to the city 119
was committed to the deep 1572
was committed to the duke 771
was committed to the dust 284
was committed to the fire 93
was committed to the flag 52
was committed to the free 153
was committed to the full 54
was committed to the gate 287
was committed to the goal 324
was committed to the great 117
was committed to the high 193
was committed to the ideal 713
was committed to the ideas 44
was committed to the jail 288
was committed to the jews 47
was committed to the jury 146
was committed to the kind 50
was committed to the left 164
was committed to the life 62
was committed to the line 47
was committed to the lord 614
was committed to the more 93
was committed to the most 385
was committed to the need 60
was committed to the next 47
was committed to the ocean 87
was committed to the other 123
was committed to the peace 91
was committed to the plan 116
was committed to the poor 133
was committed to the post 42
was committed to the role 82
was committed to the rule 94
was committed to the safe 266
was committed to the said 89
was committed to the same 704
was committed to the soil 62
was committed to the sole 76
was committed to the task 379
was committed to the theory 153
was committed to the tomb 428
was committed to the truth 82
was committed to the union 101
was committed to the very 61
was committed to the view 830
was committed to the well 123
was committed to the west 84
was committed to the work 185
was committed to the young 41
was committed to the youth 177
was compelled at an early 56
was compelled at the last 64
was compelled at the same 111
was compelled at the time 65
was compelled at the very 83
was compelled by the army 46
was compelled by the fact 67
was compelled by the fury 41
was compelled by the great 50
was compelled by the holy 49
was compelled by the laws 142
was compelled by the loss 55
was compelled by the need 82
was compelled by the other 52
was compelled by the pope 61
was compelled by the same 95
was compelled by the threat 61
was compelled by the very 318
was compelled in the early 52
was compelled in the same 42
was compelled to as many 43
was compelled to be away 132
was compelled to be ever 112
was compelled to be more 233
was compelled to be their 50
was compelled to be there 42
was compelled to be very 167
was compelled to do duty 58
was compelled to do more 133
was compelled to do much 124
was compelled to do some 100
was compelled to do these 54
was compelled to do what 418
was compelled to do when 88
was compelled to go along 262
was compelled to go away 274
was compelled to go back 1785
was compelled to go down 495
was compelled to go forth 65
was compelled to go from 74
was compelled to go home 317
was compelled to go into 1449
was compelled to go over 397
