wad cut short his thread 69
was all right and left 42
was all right and nothing 58
was all right and ready 80
was all right and safe 144
was all right and said 100
was all right and there 390
was all right and told 100
was all right and took 45
was all right and very 84
was all right and well 203
was all right and went 156
was all right and what 96
was all right and when 102
was all right but there 75
was all right but what 46
was all right but when 97
was all right for boys 84
was all right for john 42
was all right for other 68
was all right for some 255
was all right for their 143
was all right for these 46
was all right for those 266
was all right for three 53
was all right for young 51
was all right for your 41
was all right out there 42
was all right that time 50
was all right this time 308
was all right with their 66
was all right with your 57
was all sewed with silk 43
was all sound and fury 235
was all sweet and good 44
was all tired out from 54
was all tired out when 84
was all under one roof 78
was all which was left 42
was all white and blue 43
was all white and gold 376
was all white and torn 48
was all white with foam 64
was all white with hoar 40
was all white with snow 55
was all working out just 46
was all working out very 51
was and asked him what 57
was and asked his wife 87
was and could not care 46
was and could not even 56
was and could not find 90
was and could not have 157
was and could not help 117
was and never had been 138
was and never has been 104
was and where and when 47
was and where she came 880
was and where they were 338
was and where you were 49
was and would not have 155
was and would not tell 68
was any basis for such 53
was any basis for these 65
was any large use made 41
was any reason for such 49
was any reason for their 66
was any world but these 110
was any worse than other 89
was any worse than what 80
was bad rather than good 80
was being asked for help 50
was being asked for more 74
was being asked not only 74
was being built and there 125
was being built had been 41
was being built with great 45
was being given one last 57
was being given one more 42
was being given too much 521
was being saved for some 49
was being shown all over 62
was being spread all over 64
was being taken and what 105
was being taken out from 72
was being taken out into 52
was being thrust out into 50
was being tried for having 116
was being tried for high 44
was being tried for some 84
was being tried for theft 42
was being waged all over 61
was being waged not only 88
was being waged with great 59
was both blind and dumb 164
was both broad and deep 351
was both bulky and heavy 40
was both chill and dark 49
was both easier and more 632
was both faint and weary 63
was both false and true 52
was both first and last 53
was both heaven and hell 274
was both hungry and weary 63
was both judge and jury 278
was both known and used 44
was both large and well 109
was both light and airy 42
was both light and heavy 83
was both longer and more 466
was both nearer and more 88
was both older and more 301
was both proud and fond 117
was both right and wrong 2296
was both safer and more 319
was both small and slow 123
was both sorry and angry 49
was both sorry and glad 135
was both steep and high 49
was both strong and well 42
was both sweet and sour 123
was both upset and angry 42
was both vexed and angry 44
was both weaker and more 92
was both wider and more 77
was both willing and able 1312
was both willing and eager 61
was both willing and ready 71
was both wiser and more 49
was but about two years 70
was but could not find 51
was but reason that your 115
was but right and just 54
was but rushing and riding 72
was but would not tell 50
was cut short all over 51
was cut short and dyed 134
was cut short and their 54
was cut short and worn 96
was cut short too soon 94
was dead tired and fell 56
was dead tired and went 46
was dead within two days 45
was dead within two years 136
was doing right and what 81
was doing right and wrong 65
was doing until she felt 42
was doing while they were 69
was doing while you were 170
was doing worse than nothing 40
was due about that time 51
was due above all else 90
was eating bacon and eggs 62
was far above all other 49
was far above any other 59
was far easier and less 172
was far easier and more 656
was far easier than trying 57
was far finer and more 40
was far longer and more 367
was far lower than among 58
was far lower than other 60
was far lower than those 69
was far lower than what 71
was far older and more 179
was far purer and more 103
was far ruder and less 56
was far safer and more 199
was far wider and more 313
was far wiser and more 83
was far wiser than most 42
was far worse and more 116
was far worse than even 412
was far worse than having 61
was far worse than just 64
was far worse than mine 242
was far worse than most 60
was far worse than their 106
was far worse than those 53
was far worse than what 592
was far worse than when 144
was far worse this time 59
was for about ten years 135
was for about two years 225
was for every one else 103
was for nearly ten years 125
was for nearly two years 257
was for others who were 77
was for people who were 372
was for sending him some 51
was for setting him free 71
was for solid and sure 44
was for which they were 220
was for white men only 184
was for women who were 68
was god alone who gave 49
was going about doing good 132
was going about her work 267
was going about his task 83
was going about his work 251
was going about its work 59
was going about with some 45
was going rather too fast 57
was got under way from 63
was her beauty that made 44
was her cause for anger 81
was her father all over 122
was her father who came 61
was her father who gave 93
was her father who made 70
was her father who told 70
was her father who took 81
was her fault for having 73
was her fault they were 122
was her first and best 53
was her first and last 1177
was her first and most 109
was her first and only 2104
was her first day back 438
was her first real date 50
was her first real home 64
was her first real kiss 58
was her first real love 126
was her hands that were 53
was her method for waking 47
was her money that paid 79
was her money they were 43
was her mother all over 144
was her mother doing here 41
was her mother who came 79
was her mother who gave 69
was her mother who made 116
was her mother who said 44
was her mother who told 77
was her mother who took 60
was her reason for coming 135
was her reason for leaving 64
was her reason for living 412
was her right and duty 134
was her voice that made 360
was her voice you heard 40
was his bliss and bane 46
was his boast that during 42
was his chief and most 139
was his claim that there 82
was his father all over 176
was his father had been 41
was his father that kept 42
was his father who came 81
was his father who gave 129
was his father who made 108
was his father who sent 51
was his father who told 66
was his father who took 96
was his fault for having 69
was his fault for leaving 62
was his fault that there 43
was his fault they were 135
was his feeling that there 57
was his fever for food 69
was his final and most 85
was his first and best 207
was his first and great 48
was his first and last 2482
was his first and main 49
was his first and most 1483
was his first and only 4080
was his first bed when 105
was his first big break 69
was his first big case 82
was his first day back 331
was his first long trip 51
was his first new york 169
was his first real break 40
was his first real home 64
was his first real love 132
was his first real test 74
was his fourth and last 101
was his front with many 113
was his guest for some 115
was his guide for some 159
was his guiding but most 43
was his habit for many 55
was his habit for years 45
was his habit not only 73
was his hands that were 82
was his kissing his hand 60
was his loyal and loving 145
was his money that paid 65
was his money they were 60
was his mother all over 67
was his mother who came 82
was his mother who gave 109
was his mother who made 120
was his mother who said 65
was his mother who told 109
was his mother who took 95
was his pride and self 87
was his pride that made 57
was his pupil for some 46
was his rather too eager 46
was his reason for asking 69
was his reason for coming 212
was his reason for giving 51
was his reason for having 66
was his reason for leaving 95
was his reason for living 382
was his reason for making 106
was his reason for saying 52
was his reason for taking 96
was his right and duty 1379
was his right and even 41
was his smile that made 84
was his voice she heard 88
was his voice that gave 40
was his voice that made 72
was hit again and fell 44
was how close they were 70
was how folks got over 156
was hung about his neck 287
was hung about with great 128
was hung round her neck 166
was hung round his neck 807
was hung round its neck 65
was hung round with boxing 42
was hung round with guns 57
was hung round with pots 42
was its chief and most 72
was its first and last 161
was its first and most 377
was its first and only 760
was its fruit that made 55
was its right and duty 115
was let loose all over 58
was long after his time 61
was long after ten when 54
was long after that time 64
was long after this time 198
was long known and used 54
was long since they were 45
was low rather than high 113
was lying about all over 59
was lying about not having 51
was lying about ten feet 48
was lying broad and fair 56
was lying longer and kept 40
was lying stiff and cold 65
was lying still and cold 189
was lying under her three 45
was lying within ten feet 71
was man never yet laid 74
was near about this time 52
was near proving too much 41
was not about how many 48
was not about how much 207
was not about this time 166
was not above being angry 54
was not above doing some 55
was not above one cask 87
was not above six feet 102
was not above ten feet 195
was not above ten more 96
was not above ten years 162
was not above this sort 44
was not above two feet 122
was not above two years 125
was not above using some 60
was not above using such 83
was not after all just 117
was not after all such 165
was not after all very 479
was not after all what 49
was not after his mind 85
was not aglow with pure 64
was not alive and well 62
was not alive any more 260
was not alone all those 42
was not alone and there 121
was not alone any more 1315
was not alone for very 46
was not alone out here 61
was not alone out there 241
was not alone this time 287
was not alone with such 42
was not alone with these 50
was not anything but just 67
was not anything but pure 45
was not anything hid from 84
was not anything out there 329
was not anything she said 149
was not anything that made 52
was not anything that went 53
was not anything they said 78
was not anything too good 45
was not anything you said 169
was not arguing that there 40
was not arthur who took 85
was not asked any more 173
was not aware for some 75
was not aware had been 48
was not aware how deep 41
was not aware how many 115
was not aware how much 1697
was not aware how very 83
was not aware how wide 133
was not aware how wrong 41
was not aware she knew 62
was not aware that during 48
was not aware that even 236
was not aware that john 69
was not aware that lady 87
was not aware that lord 113
was not aware that made 238
was not aware that many 161
was not aware that mary 43
was not aware that miss 280
was not aware that more 41
was not aware that most 111
was not aware that only 67
was not aware that other 109
was not aware that part 41
was not aware that some 193
was not aware that such 2576
was not aware that their 139
was not aware that there 8695
was not aware that these 565
was not aware that those 223
was not aware that what 227
was not aware that when 115
was not aware that your 446
was not aware they were 282
was not aware you knew 296
was not aware you were 870
was not binding for want 46
was not black and blue 346
was not black any more 48
was not black but dark 107
was not blowing too hard 54
was not borne out when 62
was not brave and good 64
was not breaking any laws 212
was not breaking her heart 52
was not breathing any more 200
was not built for heavy 54
was not built for high 93
was not built for many 60
was not built for more 123
was not built for show 53
was not built for some 65
was not built for such 245
was not burnt for nothing 61
was not calling for help 75
was not changing her mind 96
was not changing his mind 128
was not closing his eyes 45
was not cowed for life 153
was not cross any more 95
was not cruel and base 88
was not denying that there 70
was not drawing her into 59
was not drawn out among 57
was not drawn out into 43
was not drawn with true 74
was not dreaming this time 59
was not driving too fast 159
was not drunk any more 130
was not drunk this time 57
was not easily put down 400
was not easily put into 70
was not easily won over 323
was not empty any more 123
was not error for trial 86
was not faced with such 86
was not falling all over 72
was not feeling any more 60
was not feeling any pain 460
was not feeling her best 239
was not feeling his best 151
was not feeling real good 42
was not feeling real well 47
was not feeling that good 79
was not feeling that great 105
was not feeling that well 251
was not feeling too good 1645
was not feeling too great 140
was not feeling too much 128
was not feeling too well 5261
was not finding out what 40
was not fitting that such 196
was not fitting that their 53
was not flesh and bone 62
was not found any more 189
was not found for boys 51
was not found for days 71
was not found for five 40
was not found for four 46
was not found for many 72
was not found for more 123
was not found for other 75
was not found for some 223
was not found for those 45
was not found for three 328
was not found out till 595
was not found that there 74
was not found too heavy 58
was not found too rude 47
was not found with other 49
was not fully put into 82
was not funny any more 805
was not gasping for breath 54
was not geared for such 46
was not getting any from 65
was not getting any good 48
was not getting any help 297
was not getting any ideas 54
was not getting any kind 47
was not getting any less 53
was not getting any more 810
was not getting any rest 102
was not getting any work 268
was not getting his fair 164
was not getting his full 53
was not getting his work 63
was not getting its fair 223
was not getting its full 43
was not getting out much 53
was not getting that kind 48
was not getting that much 154
was not getting things done 46
was not getting too much 211
was not given any food 213
was not given any kind 56
was not given any land 55
was not given any more 243
was not given any other 129
was not given any sort 45
was not given any such 62
was not given any time 320
was not given any work 116
was not given for many 50
was not given for nothing 113
was not given him from 54
was not given him till 74
was not given his name 48
was not given its full 60
was not given its name 75
was not given that much 53
was not given that name 116
was not given this name 66
was not given too much 253
was not gloom and doom 94
was not gonna say nothing 43
was not grief that gave 43
was not growing any more 90
was not hanged for your 51
was not happy and felt 48
was not happy and said 67
was not happy and told 49
was not happy any more 210
was not happy with having 88
was not happy with john 65
was not happy with just 183
was not happy with life 44
was not happy with many 51
was not happy with some 280
was not happy with such 151
was not happy with their 481
was not happy with these 338
was not happy with those 56
was not happy with what 3902
was not happy with your 135
was not healed for many 60
was not helping her mood 49
was not helping him much 95
was not helping his case 55
was not helping his mood 46
was not henry and mine 40
was not holding her breath 188
was not holding her hand 133
was not holding his breath 248
was not holding his hand 56
was not holding out much 289
was not human any more 146
was not hungry and only 173
was not hungry and went 89
was not hungry any more 1183
was not hungry for food 317
was not hurting any more 40
was not keeping her from 47
was not keeping him from 51
was not keeping his part 75
was not keeping his word 106
was not keeping them from 40
was not keeping too well 50
was not kidding this time 43
was not kissing him back 48
was not known and there 140
was not known and used 66
was not known for giving 74
was not known for good 41
was not known for having 195
was not known for making 124
was not known for many 327
was not known for some 639
was not known for such 49
was not known for sure 305
was not known for taking 71
was not known for what 141
was not known for years 53
was not known how great 59
was not known how many 1137
was not known how much 1276
was not known how soon 192
was not known how these 70
was not known how well 85
was not known that some 43
was not known that such 69
was not known that there 587
was not known that these 153
was not known who were 90
was not known with what 41
was not large and most 84
was not large and their 44
was not large and there 101
was not large but there 50
was not large but very 41
was not large nor very 41
was not later than half 115
was not later than june 60
was not later than nine 121
was not later than three 53
was not letting him have 89
was not liable for acts 61
was not liable for harm 49
was not liable for loss 370
was not liable for more 166
was not liable for paying 52
was not liable for rent 135
was not liable for such 326
was not liable for their 194
was not liable for these 74
was not liable for those 57
was not linear with time 70
was not longer than three 58
was not looking any more 142
was not looking for fame 53
was not looking for fish 43
was not looking for food 48
was not looking for gold 274
was not looking for help 96
was not looking for just 113
was not looking for love 578
was not looking for more 462
was not looking for much 159
was not looking for peace 40
was not looking for pity 72
was not looking for some 186
was not looking for such 192
was not looking for their 42
was not looking for ways 70
was not looking for what 82
was not looking for work 335
was not looking for your 66
was not looking her best 1380
was not looking his best 316
was not looking its best 268
was not looking too good 503
was not looking too hard 41
was not looking too well 167
was not lucky this time 40
was not meeting her eyes 91
was not meeting her gaze 41
was not meeting his eyes 101
was not meeting with much 109
was not mixed with faith 212
was not mixed with other 44
was not money that made 100
was not money they were 55
was not moses that gave 133
was not moses who gave 648
was not named for some 68
was not noted for tact 52
was not often put into 47
was not often that lady 42
was not often that miss 45
was not often that such 506
was not often that their 65
was not often that there 95
was not often that these 91
was not often they were 101
was not paved with gold 169
was not people who went 47
was not placing too much 49
was not playing any game 108
was not playing any more 271
was not playing her part 63
was not playing his best 63
was not playing his game 53
was not playing his part 191
was not playing its part 42
was not playing that game 126
was not playing this game 62
was not playing with fire 119
was not pouring with rain 40
was not pride that kept 66
was not pride that made 108
was not pushing her away 49
was not pushing him away 160
was not pushing his luck 43
was not putting her down 55
was not putting him down 45
was not putting his heart 43
was not putting too much 81
was not putting you down 80
was not quite all over 150
was not quite all there 1000
was not quite dead when 324
was not quite dry when 43
was not quite his best 46
was not quite his ideal 119
was not quite his last 58
was not quite out when 49
was not quite six feet 194
was not quite six when 110
was not quite six years 462
was not quite ten when 86
was not quite ten years 639
was not quite that clear 60
was not quite that good 204
was not quite that much 138
was not quite too late 82
was not quite two days 61
was not quite two feet 100
was not quite two when 114
was not quite two years 1017
was not quite yet ready 96
was not raining and there 47
was not raining any more 214
was not raining too hard 111
was not ranting and raving 57
was not rather than what 109
was not really all there 110
was not really any cave 419
was not really any good 145
was not really any kind 45
was not really any more 394
was not really any need 163
was not really any other 84
was not really any room 43
was not really any such 76
was not really being fair 132
was not really dead when 84
was not really doing much 243
was not really doing what 86
was not really far away 72
was not really far from 122
was not really her aunt 54
was not really her home 137
was not really her name 120
was not really her type 285
was not really his aunt 58
was not really his home 65
was not really his kind 80
was not really his line 45
was not really his name 158
was not really his type 456
was not really his wife 345
was not really his work 52
was not really our aunt 87
was not really out there 41
was not really put into 83
was not really that cold 178
was not really that good 693
was not really that great 302
was not really that hard 416
was not really that kind 92
was not really that late 91
was not really that much 1479
was not really too hard 120
was not really too keen 40
was not really too much 342
was not really too sure 89
was not reason that sent 178
was not right all along 41
was not right and just 98
was not right and there 46
was not right for some 50
was not right for such 352
was not right for their 146
was not right for those 59
was not right for what 49
was not right for your 86
was not right that such 318
was not right that their 58
was not right that there 60
was not right that these 55
was not right that those 61
was not right with their 92
was not risking his life 240
was not round but flat 47
was not running and there 46
was not running any more 212
was not running any risk 93
was not running this time 45
was not sealed off from 138
was not serving him well 54
was not serving them well 55
was not shaking any more 119
was not showing any sign 149
was not showing too much 116
was not shown that such 287
was not shown that there 290
was not shown that these 57
was not since men were 1726
was not sitting too well 106
was not sleep that came 45
was not slowing him down 53
was not smiling any more 1229
was not smiling this time 121
was not smoking his pipe 42
was not smooth and even 43
was not sorry for having 213
was not sorry for miss 54
was not sorry for their 70
was not sorry for these 62
was not sorry for what 831
was not sorry she came 102
was not sorry that such 60
was not sorry that their 59
was not sorry that there 119
was not sorry they were 48
was not space for more 153
was not speaking any more 47
was not spread out over 53
was not still out there 131
was not strong and there 44
was not strong any more 155
was not taken any more 101
was not taken for some 64
was not taken lying down 53
was not taken off till 78
was not taken out till 72
was not taken that time 63
was not talking any more 269
was not talking too much 73
was not telling her what 140
was not telling him much 93
was not telling him what 203
was not telling them what 116
was not telling you what 41
was not theirs and their 60
was not thinking any more 383
was not thinking any such 98
was not thinking too much 429
was not thinking too well 94
was not thrown off during 61
was not timid any more 187
was not tipping his hand 50
was not tired any more 557
was not treating her like 257
was not treating her well 113
was not treating him like 81
was not treating him well 87
was not turning her back 64
was not turning his back 198
was not turning out like 117
was not turning out very 49
was not turning out well 213
was not under any duty 192
was not under any kind 75
was not under any sort 60
was not under any such 129
was not under any threat 71
was not under any very 107
was not under his rule 43
was not under oath when 112
was not until all hope 49
was not until all these 128
was not until all three 43
was not until all were 53
was not until both were 54
was not until far into 106
was not until her eyes 65
was not until her hand 52
was not until her last 117
was not until her late 76
was not until her third 355
was not until his body 85
was not until his early 122
was not until his eyes 98
was not until his fifth 104
was not until his hand 73
was not until his health 43
was not until his heart 42
was not until his last 501
was not until his late 129
was not until his move 49
was not until his next 87
was not until his sixth 61
was not until his third 1071
was not until his time 62
was not until his trip 40
was not until his very 40
was not until his wife 245
was not until his work 93
was not until long past 95
was not until long years 101
was not until new york 254
was not until one month 83
was not until one week 54
was not until our last 99
was not until our third 221
was not until out upon 102
was not until she came 713
was not until she died 139
was not until she drew 52
was not until she fell 74
was not until she felt 543
was not until she gave 81
was not until she heard 1206
was not until she knew 76
was not until she left 222
was not until she made 135
was not until she said 131
was not until she told 108
was not until she took 223
was not until she went 548
was not until she woke 69
was not until sir hugh 48
was not until sir john 80
was not until six days 257
was not until six years 1685
was not until ten days 637
was not until ten years 3932
was not until that date 181
was not until that fall 40
was not until that last 47
was not until that same 81
was not until that time 496
was not until that very 311
was not until they came 692
was not until they drew 93
was not until they heard 321
was not until they left 141
was not until they made 138
was not until they took 97
was not until they went 188
was not until they were 11388
was not until this book 60
was not until this date 177
was not until this hour 46
was not until this last 210
was not until this late 68
was not until this month 44
was not until this past 147
was not until this same 72
was not until this spring 111
was not until this third 51
was not until this time 2071
was not until this very 277
was not until this week 125
was not until too late 251
was not until two days 2359
was not until two more 179
was not until two years 6411
was not until you came 283
was not until you told 49
was not until you were 240
was not usual for mere 44
was not usual for such 51
was not usual for those 68
was not valid any more 98
was not waiting for some 41
was not waiting for your 78
was not walking any more 87
was not wasting any more 169
was not wasting any time 1819
was not wasting her time 239
was not wasting his time 1689
was not where his heart 74
was not where she said 56
was not where they were 248
was not where you were 103
was not white any more 129
was not willing and able 63
was not willing and eager 88
was not willing and ready 73
was not willing that their 80
was not willing that there 88
was not willing that these 49
was not within easy reach 204
was not within her range 51
was not within her reach 293
was not within his means 62
was not within his range 107
was not within his reach 362
was not within our reach 70
was not within ten years 72
was not within two days 63
was not women who were 51
was not working and saving 40
was not working and there 147
was not working and what 110
was not working any more 772
was not working for some 64
was not working out like 123
was not working out very 230
was not working out well 381
was not working that well 157
was not working this time 156
was not working too good 47
was not working too hard 413
was not working too well 1499
was not worse than many 250
was not worse than most 50
was not worse than much 84
was not worse than other 228
was not worse than what 89
was not would not have 46
was not writing any more 228
was not writing this book 48
was now about six feet 113
was now about six years 73
was now about ten feet 112
was now about ten years 320
was now about two feet 228
was now about two years 150
was now alive and well 53
was now alive with hope 66
was now aware that there 67
was now boiling with anger 123
was now drawing near when 256
was now easier than ever 53
was now faced not only 42
was now faced with having 84
was now faced with three 58
was now faced with what 63
was now faded and torn 101
was now fixed for their 60
was now found that there 61
was now found that when 41
was now gasping for breath 77
was now getting far into 60
was now getting too much 104
was now green with moss 87
was now grown too great 55
was now hearty and well 41
was now holding her hand 59
was now holding his hand 44
was now known all over 129
was now known not only 42
was now known that there 134
was now livid with rage 40
was now looking for more 41
was now looking for some 63
was now looking for ways 53
was now looking for work 123
was now nearly six feet 52
was now nearly six years 125
was now nearly ten years 231
was now nearly too late 46
was now nearly two years 469
was now older and more 47
was now panting for some 94
was now plain that there 47
was now pouring with rain 71
was now quick and heavy 85
was now resting his huge 127
was now risking his life 87
was now sealed off from 51
was now sending him back 45
was now sending its anglo 45
was now sending its last 69
was now serving his third 52
was now sharp and cold 95
was now sorry for what 46
was now spread all over 80
was now spread out over 54
was now strong and well 47
was now under our eyes 50
was now waiting for some 42
was now weaker than ever 62
was now white with anger 44
was now white with rage 44
was now wider than ever 61
was now willing and able 55
was now within easy reach 165
was now within her reach 141
was now within his reach 239
was now within ten days 176
was now within ten feet 82
was now within two days 122
was now worse than ever 519
was one cause that their 44
was one morning lying upon 43
was one named don luis 55
was one reason for making 65
was one reason for such 42
was one reason for their 841
was one reason that made 71
was one reason that many 45
was one reason that some 67
was one reason they were 244
was one reason why even 99
was one reason why john 52
was one reason why many 450
was one reason why more 127
was one reason why most 157
was one reason why some 268
was one reason why such 75
was one reason why their 132
was one reason why there 327
was one reason why these 103
was one reason why those 43
was one where they were 89
was one which can only 59
was one which for some 55
was one which for years 55
was one which had been 4519
was one which had come 183
was one which had just 79
was one which had made 112
was one which had many 49
was one which had much 137
was one which had nothing 56
was one which had only 96
was one which had some 79
was one which has been 524
was one which may have 68
was one which may well 113
was one which not even 57
was one which not only 529
was one which she knew 50
was one which they were 278
was one which was also 87
was one which was felt 47
was one which was held 59
was one which was made 128
was one which was more 258
was one which was most 171
was one which was much 270
was one which was only 169
was one which was open 80
was one which was sure 89
was one which was used 83
was one which was very 723
was one which was well 291
was one woman who came 82
was one woman who knew 42
was one woman who made 41
was one woman who said 44
was our first and last 667
was our first and most 503
was our first and only 708
was our first real date 61
was our first real home 88
was our lucky and daring 44
was our people who were 41
was our right and duty 59
was out hunting and came 47
was out hunting for food 57
was out hunting with some 50
was out looking for food 150
was out looking for more 95
was out looking for some 148
was out looking for work 751
was out playing with some 40
was out walking with some 57
was put about her neck 62
was put about his neck 417
was put aside for more 165
was put aside for some 75
was put aside with some 60
was put round her neck 187
was put round his neck 707
was put round its neck 69
was put under easy sail 46
was put under his care 149
was put within his reach 49
was read which had been 103
was real blood ran from 47
was sad rather than angry 58
was set about with great 68
was set apart for lady 106
was set apart for rest 52
was set apart for some 113
was set apart for such 84
was set apart for their 715
was set apart for these 110
was set apart for those 170
was set aside and used 43
was set aside each week 78
was set aside for lack 64
was set aside for making 40
was set aside for more 108
was set aside for other 103
was set aside for reading 77
was set aside for rest 94
was set aside for slow 54
was set aside for some 191
was set aside for such 171
was set aside for their 608
was set aside for these 201
was set aside for those 236
was set aside for three 102
was set aside for want 56
was set aside for what 111
was set aside for work 49
was set which has been 42
was she aware that fate 46
was she could not even 147
was she could not find 44
was she could not have 237
was she could not help 115
was she could not know 74
was she could not make 58
was she could not tell 441
was she could not think 72
was she really doing here 46
was she still doing here 59
was she wasting her time 156
was she while you were 44
was she would not have 208
was she would not tell 80
was singing under her breath 120
was singing under his breath 175
was sit tight and wait 128
was six miles per hour 78
was six months ago when 92
was six months and more 40
was six months old when 905
was six months too late 99
was six weeks and three 64
was six weeks old when 336
was sung which had been 67
was ten miles per hour 111
was ten months old when 220
was ten stone and nine 46
was ten times its size 53
was that about that time 53
was that about this time 138
was that about two years 57
was that above all else 100
was that after all their 46
was that after all these 191
was that after all those 57
was that after six years 41
was that after ten years 133
was that after they were 68
was that after two years 266
was that athens had been 47
was that black men were 93
was that china had been 52
was that david had been 61
was that drove him from 45
was that either they were 45
was that every man having 67
was that every man must 100
was that every one else 114
was that every one knew 57
was that father had been 49
was that fewer than half 82
was that first day when 55
was that george had been 68
was that girls and boys 42
was that gloria had been 102
was that grant had been 47
was that harry had been 40
was that henry had been 43
was that homer had been 65
was that israel had been 70
was that james had been 56
was that japan had been 70
was that jesus had been 151
was that jesus was born 83
was that jesus was coming 40
was that money had been 82
was that nearly all these 42
was that night its turn 49
was that often they were 45
was that others got their 53
was that people all over 56
was that people are more 58
was that people had been 178
was that people had come 41
was that people had lost 59
was that people who came 64
was that people who have 123
was that people who were 546
was that peter and john 42
was that peter had been 80
was that rather than having 53
was that rosie was lazy 60
was that russia had been 87
was that seven and three 54
was that since they were 306
was that sound out there 53
was that space and time 140
was that story that made 65
was that story you told 65
was that story you were 62
was that sweet old lady 53
was that thomas had been 43
was that though they were 236
was that until that time 56
was that which had been 4470
was that which had come 137
was that which had just 44
was that which had kept 48
was that which had made 357
was that which had most 248
was that which has been 914
was that which has come 61
was that which has just 65
was that which led from 187
was that which not only 75
was that which ran from 154
was that which they call 75
was that which they made 61
was that which they meant 51
was that which they most 48
was that which they were 129
was that which was also 60
was that which was best 177
was that which was done 127
was that which was held 283
was that which was laid 45
was that which was least 77
was that which was left 60
was that which was lost 44
was that which was made 547
was that which was more 109
was that which was most 1750
was that which was paid 46
was that which was seen 106
was that which was sent 71
was that which was used 185
was that which was worn 45
was that while they were 1019
was that while you were 112
was that white men were 46
was that within ten years 116
was that within two days 54
was that within two years 214
was that woman who sent 59
was that woman you were 119
was that women are more 144
was that women had been 170
was that women who were 190
was then about one mile 46
was then about six years 440
was then about ten feet 70
was then about ten years 757
was then about two years 327
was then alive and well 126
was then asked how many 183
was then asked how much 157
was then drawn off into 102
was then drawn out into 50
was then found that even 98
was then found that many 91
was then found that only 127
was then found that some 105
was then found that their 54
was then found that there 430
was then found that these 186
was then found that when 225
was then grown far less 62
was then keeping her room 67
was then known all over 45
was then mixed with sand 54
was then nearly ten years 72
was then nearly two years 63
was then running was more 40
was then sealed off from 100
was then serving his third 80
was then shown that there 56
was then shown that these 74
was then still far from 93
was then strong and clear 47
was then taken out from 63
was then taken out into 62
was then telling his dream 62
was then thrust out into 47
was then towed out into 68
was then under two years 89
was then within his reach 95
was then worse than ever 49
was then writing his book 55
was then writing his last 53
was then writing his life 64
was then writing his work 49
was they alone who were 125
was they could not find 87
was they could not have 129
was they could not make 56
was they could not tell 257
was they rather than their 48
was they would not have 117
was this above all else 229
was this alone that made 121
was this change that made 47
was this class that gave 50
was this denial that even 59
was this event that made 57
was this feeling that even 140
was this feeling that gave 78
was this feeling that made 316
was this feeling that many 53
was this feeling that there 47
was this feeling that when 117
was this force that made 46
was this group that gave 56
was this group that made 63
was this group that took 48
was this group who were 93
was this howling and firing 129
was this period that gave 61
