wad but just bide still 57
was for some years tutor 159
was for some years under 190
was for their once noble 85
was for three years under 143
was for your sake alone 45
was god only knew where 45
was going ahead full speed 49
was going along fine until 333
was going along well until 58
was going away next morning 113
was going back home after 63
was going back there again 49
was going home last night 48
was going into sixth grade 47
was going just fine until 146
was going over some notes 54
was going very well until 188
was got into deep water 71
was her good luck charm 55
was her only living child 74
was her very book which 49
was his bent from first 48
was his body ever found 77
was his dark soul really 47
was his fall from grace 43
was his gaze into space 50
was his good luck charm 139
was his loving hand which 55
was his only living child 61
was his only word about 41
was his task made easier 48
was his very fine sense 47
was his wont when about 47
was his wont when speaking 51
was his wont when working 60
was how many years older 48
was let down from above 347
was let down from heaven 624
was long past caring about 62
was long past their usual 75
was lying there wide awake 40
was near three years older 85
was new come from dancing 43
was new some time since 57
was new york city where 72
was not along these lines 56
was not among those named 74
was not among those taken 42
was not among those which 141
was not among those whose 73
was not back from lunch 96
was not born full grown 59
was not born into money 95
was not born last night 61
was not born till about 187
was not born till after 519
was not born till nearly 66
was not born when greek 86
was not bread from heaven 42
was not clear from where 50
was not clear from which 57
was not clear just where 88
was not clear till after 44
was not clear what could 142
was not clear what legal 42
was not clear what might 56
was not clear what would 540
was not come from sheathing 102
was not coming back after 102
was not coming back again 256
was not coming back right 43
was not coming back until 318
was not coming from within 52
was not coming home after 57
was not coming home again 156
was not coming home until 224
was not done just right 54
was not done like canny 77
was not done there would 86
was not done till about 42
was not done till after 223
was not done very often 85
was not earning much money 120
was not even angry about 63
was not even born until 358
was not even clear about 108
was not even clear where 66
was not even clear which 127
was not even coming close 135
was not even good looking 67
was not even made aware 43
was not even made known 62
was not even making sense 61
was not even more rapid 42
was not even saying anything 47
was not even sure about 677
was not even sure where 1872
was not even sure which 818
was not even sure whose 42
was not even their fault 46
was not even their first 40
was not even three months 92
was not even told about 228
was not even used until 66
was not even well known 61
was not even worth getting 46
was not even worth looking 50
was not even worth talking 96
was not even worth thinking 272
was not even worth while 347
was not even your fault 97
was not felt till after 43
was not five years since 77
was not four days since 44
was not free from alarm 50
was not free from blame 1224
was not free from civil 45
was not free from crime 49
was not free from cupid 59
was not free from danger 771
was not free from doubt 663
was not free from error 201
was not free from false 95
was not free from fault 293
was not free from flaws 44
was not free from grave 68
was not free from guilt 83
was not free from human 139
was not free from peril 229
was not free from racial 54
was not free from trials 58
was not from their lakes 67
was not from these parts 203
was not from those parts 60
was not giving away anything 108
was not gone three steps 91
was not good last night 71
was not heard from after 150
was not heard from again 4707
was not heard from since 47
was not heard from until 360
was not hearing what satan 48
was not here last night 1558
was not home last night 615
was not home very often 112
was not hurt very badly 166
was not just last night 43
was not just making small 41
was not just other people 41
was not just your fault 41
was not just your mother 57
was not laid down until 260
was not leaving here until 46
was not less well known 48
was not like last night 53
was not like many others 41
was not like most girls 78
was not like most others 43
was not like most people 310
was not like most women 247
was not like other books 85
was not like other girls 717
was not like other indian 91
was not like other people 1272
was not like other times 69
was not like other white 66
was not like other women 981
was not like some others 50
was not like some people 113
was not like some women 59
was not like these people 66
was not like those others 227
was not like those people 111
was not like those which 47
was not like those women 98
was not like your father 74
was not lost even though 50
was not lost from sight 47
was not lost upon either 310
was not lost upon james 63
was not lost upon trent 46
was not made clear until 422
was not made clear which 53
was not made free until 52
was not made from anything 53
was not made from woman 580
was not made good until 129
was not made till about 119
was not made till after 1191
was not made till later 46
was not making idle threats 146
was not making more money 71
was not making much money 2386
was not making much noise 141
was not making much sense 1177
was not many days after 913
was not many days later 232
was not many days since 192
was not many days until 154
was not many years after 1015
was not many years later 287
was not many years older 271
was not many years since 633
was not many years until 225
was not moot even though 89
was not much else about 65
was not much felt until 42
was not much felt while 44
was not much from which 42
was not much good about 42
was not much good after 47
was not much good either 316
was not much help either 1066
was not much help since 56
was not much left after 191
was not much more rapid 42
was not much news about 51
was not much over fifty 226
was not much over forty 401
was not much over sixty 108
was not much over thirty 391
was not much past eight 43
was not much past forty 106
was not much past thirty 337
was not much said about 219
was not much talk about 466
was not much talk after 44
was not much time given 48
was not much time spent 56
was not much time until 61
was not much used after 79
was not much used until 282
was not much wind after 45
was not only angry about 50
was not only good looking 82
was not only kept alive 112
was not only made aware 52
was not only made flesh 54
was not only making money 44
was not only more easily 66
was not only more hearty 105
was not only more money 53
was not only more rapid 55
was not only much longer 210
was not only much lower 60
was not only much nearer 87
was not only much older 120
was not only taking place 68
was not only their first 128
was not only their leader 88
was not only their legal 55
was not only their lurking 72
was not only their mother 85
was not only their right 509
was not only those whose 48
was not only three times 58
was not only very close 63
was not only very large 149
was not only very rapid 41
was not only very short 43
was not only very small 164
was not only very steep 81
was not only very strong 164
was not only very tired 98
was not only very wealthy 90
was not only well aware 244
was not only well below 54
was not only well known 995
was not only well liked 49
was not only well within 52
was not only wide awake 128
was not only wrong about 54
was not only young people 40
was not over three miles 54
was not over till about 43
was not over till after 80
was not paid till after 71
was not paying very close 123
was not safe there either 81
was not saying much about 151
was not saying much either 266
was not seen last night 52
was not seen there again 145
was not seen till after 45
was not seen very often 79
was not seen when sitting 47
was not sent from heaven 54
was not sent into exile 116
was not sent till after 60
was not shut down until 89
was not sick last night 40
was not some other woman 50
was not some very strong 55
was not sure from where 176
was not sure from which 93
was not sure just where 557
was not sure just which 135
was not sure last night 49
was not sure there would 392
was not sure what about 63
was not sure what action 95
was not sure what color 151
was not sure what could 233
was not sure what drove 43
was not sure what either 91
was not sure what might 395
was not sure what people 76
was not sure what point 51
was not sure what shape 100
was not sure what upset 55
was not sure what words 71
was not sure what would 2432
was not their main focus 51
was not their only cause 43
was not their only child 44
was not their only fault 47
was not their only feeling 43
was not their only method 46
was not their only option 62
was not their only reason 118
was not their only worry 56
was not there even though 96
was not there last night 1502
was not there some story 40
was not there three months 42
was not there very often 166
was not there when jesus 99
was not three days later 45
was not three years since 77
was not till five months 88
was not till five weeks 48
was not till four months 142
was not till just after 76
was not till last night 153
was not till late after 40
was not till lord clive 56
was not till many hours 69
was not till many months 288
was not till many weeks 93
was not till much blood 45
was not till much later 4144
was not till next morning 583
was not till nine months 98
was not till some hours 282
was not till some months 609
was not till some signs 80
was not till some thirty 142
was not till some weeks 278
was not till those irish 52
was not till three hours 58
was not till three months 255
was not till three weeks 204
was not till well after 166
was not till years after 260
was not till years later 529
was not told much about 79
was not told till after 124
was not told what would 40
was not torn down until 254
was not upon good terms 125
was not used during world 71
was not used more often 128
was not used much after 80
was not used much until 137
was not used till after 52
was not used very often 731
was not very cheap jesting 63
was not very clean either 41
was not very clear about 1361
was not very clear either 52
was not very clear where 52
was not very clear which 79
was not very eager about 81
was not very good about 236
was not very good after 56
was not very good either 885
was not very good looking 191
was not very good poetry 67
was not very good taste 58
was not very good today 46
was not very great after 47
was not very great since 40
was not very great until 58
was not very high above 357
was not very high either 126
was not very keen about 533
was not very many hours 55
was not very many miles 52
was not very many months 41
was not very many people 61
was not very much about 68
was not very much above 228
was not very much after 52
was not very much alive 76
was not very much aware 101
was not very much below 87
was not very much blood 42
was not very much change 335
was not very much given 50
was not very much known 90
was not very much later 187
was not very much light 72
was not very much liked 153
was not very much longer 107
was not very much lower 125
was not very much money 347
was not very much moved 88
was not very much older 279
was not very much taken 118
was not very much under 41
was not very much upset 88
was not very much water 98
was not very much wiser 44
was not very much worse 103
was not very nice about 387
was not very nice either 165
was not very open about 59
was not very sure about 544
was not very sure where 77
was not very tall either 92
was not very well aware 66
was not very well built 62
was not very well cared 49
was not very well known 3601
was not very well liked 619
was not very well taken 60
was not very wide awake 46
was not wearing body armor 45
was not wearing high heels 75
was not well last night 172
was not what many people 56
was not what most people 458
was not what most women 47
was not what most would 44
was not what other people 290
was not what some people 81
was not what some would 57
was not what these people 59
was not what took place 87
was not worth caring about 102
was not worth five cents 77
was not worth living after 51
was not worth living under 48
was not worth losing sleep 48
was not worth many thanks 54
was not worth talk about 42
was not worth their while 2808
was not worth your while 305
was not your good looks 40
was not your only reason 46
was now coming into action 81
was now coming into focus 52
was now coming into vogue 101
was now earning good money 107
was now earning more money 46
was now even more acute 42
was now five days since 288
was now five years since 478
was now four days since 237
was now four years older 42
was now four years since 462
was now half past eight 108
was now half past seven 69
was now making good money 85
was now making more money 149
was now making more noise 87
was now many days since 44
was now many years since 297
was now much more aware 68
was now much talk about 148
was now nine years since 118
was now once more alone 51
was now once more happy 65
was now once more quiet 99
was now once more under 139
was now only five miles 84
was now only four miles 46
was now only nine miles 44
was now only three miles 93
was now only three months 49
was now only three weeks 80
was now some days since 86
was now some five miles 44
was now some time after 70
was now some time since 497
was now some years since 402
was now three days since 292
was now three years since 708
was now upon such terms 62
was now very much alive 78
was now very much alone 303
was now very much aware 90
was now very much under 50
was now very much worse 41
was now very well known 64
was now well over fifty 70
was now well over sixty 56
was now well past eight 41
was off early next morning 44
was one among many others 96
was one among many which 58
was one among many women 80
was one more good reason 54
was one part only which 105
was one very good reason 267
was one very wild night 85
was one word said either 96
was out early next morning 53
was out here last night 95
was out late last night 1149
was out there just waiting 55
was out there last night 283
was put back into place 129
was put back into working 56
was put down only after 470
was put into clean linen 112
was put into cold water 44
was put into full force 61
was put into good order 99
was put into other hands 144
was put into such hands 83
was put into such order 93
was put into their guest 41
was put into their hands 1601
was put into their hearts 61
was put into their minds 49
was put into their mouths 379
was put into warm water 47
was put into when queen 78
was put into your hands 393
was put into your house 64
was put into your power 46
was set forth when treating 48
was set free only after 73
was she ever seen again 45
was she knew more about 56
was that five years after 66
was that five years later 76
was that four days after 42
was that four days later 48
was that four years after 46
was that four years later 47
was that made some people 50
was that many more people 112
was that many years later 55
was that many young people 115
was that much more money 54
was that north korea would 53
was that nothing more could 52
was that only four names 76
was that some days later 55
was that some time after 75
was that some time later 56
was that some years later 74
was that soon there would 42
was that their life would 54
was that there must exist 52
was that there were about 411
was that there were eight 75
was that there were fewer 637
was that there were first 46
was that there were large 216
was that there were major 62
was that there were nearly 71
was that there were never 232
was that there were often 116
was that there were others 166
was that there were people 574
was that there were quite 141
was that there were really 152
was that there were seven 151
was that there were signs 65
was that there were small 50
was that there were still 1290
was that there were strong 80
was that there were thirty 188
was that there were times 193
was that there were twice 44
was that there were women 83
was that these good people 44
was that these poor people 128
was that these same people 51
was that these very people 61
was that these were people 79
was that these young people 199
was that these young women 85
was that three days after 93
was that three days later 111
was that three years after 56
was that three years later 100
was that very fact which 68
was that very love which 74
was that very soon after 87
was that very week risen 43
was then come into court 115
was then coming into vogue 483
was then much more tardy 54
was then only three months 157
was then rising into power 63
was then sent down again 41
was then sent into exile 131
was then some time after 51
was then three years since 43
was then very much alive 63
was then very much under 101
was then worth three times 62
was this from those which 63
was this last fact which 165
was this poor soul running 47
was this same faith which 45
was this very fact which 248
was thus among these people 56
was thus once more saved 57
was too busy making money 490
was too busy making plans 82
was too busy taking notes 74
was too fine over which 46
was too late last night 157
was too much good sense 79
was too much like looking 61
was too much like playing 63
was too much like putting 48
was too much open space 80
was too much talk about 440
was too much time spent 55
was two days late getting 41
was two days only since 49
was two years nine months 46
was why there were people 42
was with some other people 70
was with some other woman 73
was with some such feeling 88
was with these boat people 45
was with three other people 41
was with very good cause 44
was with very good reason 87
was yet free from every 42
was yet very much alive 42
was you were saying about 43
wax and wane over months 43
way and came back again 48
way and have been given 62
way and hold your noise 51
way and upon what terms 428
way are those having equal 75
way does your beard point 257
way for many years after 43
way for many years until 40
way for some time after 84
way for some time longer 90
way for some time until 92
way for their other needs 45
way had been made plain 55
way had been made smooth 103
way had been well paved 70
way has been made easier 53
way has been made plain 135
way has been made smooth 59
way has ever been found 231
way his eyes were fixed 46
way men live their lives 40
way noel said those lines 54
way off look like flies 707
way out from their fiery 41
way out into left field 109
way out into open water 64
way she gave many people 54
way she said those words 111
way she took what might 50
way that made more sense 60
way that many other people 57
way that many young people 40
way that most other people 42
way that must have given 96
way that nothing else could 893
way that nothing else would 71
way that other good books 64
way that threw much light 85
way that took their fancy 74
way that will best serve 233
way that will help others 63
way that will help people 52
way that will make every 45
way that will make others 58
way that will make people 151
way that will make sense 488
way that will shed light 84
way they cast their votes 255
way they have been built 57
way they have been known 52
way they have been taken 52
way they have been treating 54
way they have been working 50
way they have come since 59
way they have gone about 136
way they hold their hands 101
way they live their daily 109
way they live their lives 3386
way they made their money 46
way they make their money 303
way they move their hands 53
way they shut their doors 42
way they tell their story 43
way they think other people 45
way they treat other people 111
way they treat their people 60
way they treat their wives 80
way they treat their women 129
way they view their lives 42
way they view their world 89
way they will more easily 49
way things have been since 58
way things have been working 99
way things were done under 76
way too much time alone 121
way too much time looking 49
way too much time talking 134
way too much time thinking 266
way with many wise tales 82
way you have been feeling 1021
way you have been talking 115
way you have been thinking 85
way you have been treating 129
way you have been working 73
way you have gone about 73
way you hold your hands 65
way you hold your knife 80
way you leave your dirty 50
way you live your daily 64
way you live your lives 48
way you make your money 108
way you move your hands 138
way you must feel about 50
way you tell your story 183
way you treat other people 211
way you treat your child 120
way you treat your mother 168
way you treat your women 44
way you turn your steps 330
way you view your world 54
way you want your child 89
way you want your quilt 272
way you were last night 153
way you will best serve 41
way you will know where 96
way you will know which 107
way you will learn about 83
weak and losing their flesh 64
weak and sick from hunger 49
weak for some days after 52
weak for some time after 90
weak that none dare claim 107
wean her baby from breast 41
wean them from their error 63
wear for three days after 54
wear yet upon their chins 544
wear you your leek today 56
wet for some time after 101
wet with sweat from running 47
who all lost their lives 86
who and what these people 158
who are also more prone 46
who are also well known 85
who are bent upon creating 112
who are bent upon finding 82
who are bent upon ruining 43
who are born from above 543
who are born into homes 58
who are born such idiots 43
who are buying their first 104
who are come unto mount 65
who are coming into power 99
who are earning their livings 72
who are facing mobs today 47
who are five years older 63
who are free from every 48
who are free from greed 66
who are free from guilt 48
who are free from local 44
who are free from pride 116
who are giving their blood 40
who are giving their lives 1011
who are giving their whole 53
who are good when tried 81
who are having their first 722
who are heavy drug users 86
who are here have given 59
who are kept from sleep 95
who are least worth keeping 56
who are leaving their homes 93
who are left home alone 69
who are left over after 56
who are less well known 638
who are like heavy drops 102
who are living their lives 355
who are losing their farms 43
who are losing their homes 64
who are losing their lives 60
who are losing their minds 43
who are making good money 68
who are making more money 125
who are making their debut 50
who are making their first 793
who are making their homes 64
who are making their money 41
who are many years older 122
who are more like women 51
who are more open about 83
who are most like women 82
who are much more aware 83
who are much more easily 53
who are much more prone 76
who are much more willing 71
who are much more worthy 62
who are only half alive 51
who are only just learning 49
who are paid high wages 46
who are past their first 44
who are past their prime 846
who are paying their taxes 66
who are reading these lines 345
who are reading these pages 125
who are reading these words 408
who are saving their money 45
who are sent from hence 42
who are sent into exile 46
who are single will never 61
who are taking high doses 81
who are taking other drugs 96
who are taking their first 543
who are taking their place 55
who are taking these drugs 181
who are these other people 114
who are very clear about 81
who are very good people 110
who are very much alike 508
who are very much alive 393
who are very much aware 267
who are very much given 46
who are very much older 64
who are very much under 106
who are very nice people 89
who are very well aware 105
who are very well known 265
who are well worth stealing 80
who are wild upon negro 197
who are wise will shine 391
who are wringing their hands 82
who bear their young alive 45
who both lost their lives 83
who can best find money 57
who can best make happy 70
who can break your bones 78
who can come here quite 40
who can even come close 68
who can ever play anything 44
who can feel good about 41
who can fill your place 85
who can give good crops 48
who can give their lives 42
who can give their whole 145
who can have more right 57
who can help other people 48
who can help young people 50
who can help your child 249
who can keep from speaking 85
who can keep their mouths 132
who can know nothing about 57
who can leave their homes 90
who can live their lives 48
who can look back forty 83
who can look back sixty 40
who can look back thirty 41
who can make more money 116
who can make other people 76
who can make their lives 42
who can meet their needs 272
who can meet these needs 171
who can meet those needs 106
who can meet your needs 187
who can meet your sword 50
who can only land where 95
who can only talk about 421
who can only think about 68
who can open their mouths 42
who can shed some light 114
who can show good cause 60
who can show just cause 67
who can sign their names 142
who can speak their minds 46
who can take their place 308
who can take your place 316
who can talk only about 60
who can tell their story 45
who can tell what change 46
who can tell what heroes 58
who can tell what mason 155
who can tell what might 524
who can tell what shall 75
who can tell what steps 52
who can tell what would 277
who can throw most light 44
who can throw some light 69
who can turn their hands 233
who can work only under 59
who cut their hair short 517
who did hide their faces 184
who did know more about 65
who did their best under 57
who did their full share 49
who did those great signs 77
who did well were given 44
who die during their first 141
who die very soon after 57
who doth moue their wormy 41
who earn their living selling 115
who earn their living working 49
who fear their lord shall 49
who for ages came after 49
who for four years while 41
who for many days durst 68
who for many years acted 304
who for many years after 256
who for many years could 75
who for many years drove 58
who for many years headed 348
who for many years lived 746
who for many years never 63
who for many years owned 155
who for many years ruled 94
who for many years stood 85
who for many years until 42
who for many years would 113
who for many years wrote 203
who for once were fully 52
who for some good reason 138
who for some other reason 879
who for some time acted 159
who for some time after 190
who for some time could 120
who for some time lived 158
who for some time ruled 43
who for some time would 59
who for some years acted 58
who for some years after 159
who for some years lived 219
who for their part could 65
who for their part never 105
who for their part would 101
who for three years after 64
who for years have given 62
who for years have known 43
who for years have lived 127
who for years have never 54
who for years have taken 62
who for years have tried 68
who had also been asked 293
who had also been beaten 53
who had also been chief 52
who had also been close 198
who had also been drawn 108
who had also been fired 60
who had also been found 89
who had also been given 350
who had also been hired 66
who had also been known 73
who had also been looking 243
who had also been missing 73
who had also been named 184
who had also been raped 56
who had also been seated 41
who had also been seeking 60
who had also been sending 49
who had also been serving 59
who had also been staying 49
who had also been taken 496
who had also been thinking 70
who had also been thrown 109
who had also been under 352
who had also been waiting 129
who had also been working 378
who had also come under 100
who had also died after 73
who had also heard about 68
who had also lost loved 40
who had been acting chief 134
who had been acting rather 44
who had been acting since 100
who had been acting under 211
who had been ailing since 77
who had been asking about 155
who had been away hunting 71
who had been away since 76
who had been away working 88
who had been beating about 65
who had been bled white 54
who had been born about 252
who had been born after 837
who had been born again 1029
who had been born alive 158
who had been born blind 5132
who had been born close 48
who had been born first 95
who had been born since 588
who had been born strong 46
who had been born under 491
who had been born wealthy 40
who had been born while 300
who had been born within 396
who had been bred clerk 53
who had been bred under 190
who had been busy about 115
who had been busy putting 49
who had been busy since 59
who had been busy working 81
who had been busy writing 110
who had been buying snuff 51
who had been cast aside 160
who had been coming every 71
who had been crying would 53
who had been down below 55
who had been dyeing black 58
who had been ever since 135
who had been five months 65
who had been five times 363
who had been flying since 98
who had been four months 113
who had been four times 351
who had been free since 54
who had been gone since 53
who had been hanging about 735
who had been hanging round 279
who had been hearing about 98
who had been held liable 75
who had been held since 185
who had been held under 267
who had been here about 50
who had been here after 43
who had been here longer 286
who had been here since 350
who had been hiding nearby 87
who had been hiding under 214
who had been idling about 55
who had been just about 161
who had been keen about 43
who had been kept alive 235
who had been kept aloof 43
who had been kept apart 99
who had been kept awake 568
who had been kept fully 90
who had been kept under 537
who had been kept waiting 537
who had been laid aside 88
who had been laid under 94
who had been lame since 78
who had been laying siege 67
who had been laying waste 42
who had been left about 85
who had been left after 43
who had been left alive 161
who had been left alone 2773
who had been left below 134
who had been left holding 64
who had been left sitting 62
who had been left under 293
who had been left waiting 68
who had been less lucky 78
who had been living alone 508
who had been living apart 190
who had been living close 41
who had been living since 151
who had been living under 852
who had been living within 104
who had been lord byron 57
who had been lord chief 376
who had been lord mayor 812
who had been lord privy 50
who had been losing money 97
who had been lost sight 124
who had been lost since 45
who had been made aware 477
who had been made blind 50
who had been made caesar 40
who had been made chief 974
who had been made drunk 287
who had been made first 188
who had been made flesh 40
who had been made grand 76
who had been made happy 78
who had been made judge 44
who had been made known 54
who had been made prime 138
who had been made privy 440
who had been made ruler 49
who had been made uneasy 51
who had been made whole 47
who had been making films 103
who had been making haste 53
who had been making merry 113
who had been making money 163
who had been making music 44
who had been making notes 132
who had been making plans 66
who had been making raids 62
who had been many hours 120
who had been many months 82
who had been many times 338
who had been many weeks 47
who had been more cowed 81
who had been most civil 42
who had been most loyal 189
who had been most nearly 55
who had been most noisy 50
who had been most often 60
who had been most upset 40
who had been most vocal 520
who had been most willing 68
who had been moving about 341
who had been moving round 270
who had been much about 224
who had been much bored 46
who had been much given 112
who had been much liked 70
who had been much longer 237
who had been much loved 75
who had been much mixed 123
who had been much moved 46
who had been much taken 89
who had been much upset 54
who had been musing again 65
who had been mute since 40
who had been mute spoke 304
who had been nazi party 46
who had been nine months 176
who had been once again 44
who had been once first 45
who had been only eight 45
who had been only names 48
who had been only seven 119
who had been only waiting 46
who had been pacing about 69
who had been part owner 57
who had been paying close 91
who had been paying court 122
who had been poking about 82
who had been reading about 319
who had been reading aloud 127
who had been reading under 55
who had been riding close 98
who had been riding round 91
who had been roving about 53
who had been ruling since 64
who had been saving money 80
who had been seen about 94
who had been seen driving 77
who had been seen lurking 165
who had been seen passing 45
who had been seen running 114
who had been seen talking 116
who had been seen walking 151
who had been sent about 62
who had been sent after 1047
who had been sent again 43
who had been sent aloft 414
who had been sent below 170
who had been sent envoy 87
who had been sent first 108
who had been sent hither 238
who had been sent packing 120
who had been sent round 534
who had been sent thither 3526
who had been sent twice 66
who had been sent under 122
who had been shot after 123
who had been shot twice 301
who had been shot while 357
who had been sick about 60
who had been sick since 89
who had been some months 206
who had been some weeks 184
who had been such close 107
who had been taking drugs 77
who had been taking large 82
who had been taking notes 566
who had been taking turns 42
who had been their agent 47
who had been their cause 43
who had been their chief 718
who had been their close 100
who had been their enemy 143
who had been their equal 41
who had been their father 187
who had been their first 191
who had been their guest 214
who had been their guide 357
who had been their hosts 82
who had been their judge 152
who had been their leader 486
who had been their mother 86
who had been their nurse 48
who had been their worst 65
who had been there about 274
who had been there could 169
who had been there eight 127
who had been there every 62
who had been there first 513
who had been there forty 60
who had been there longer 1456
who had been there might 46
who had been there nearly 180
who had been there often 92
who had been there seven 69
who had been there since 2957
who had been there taken 128
who had been there thirty 180
who had been there twice 104
who had been there under 92
who had been there while 46
who had been there would 171
who had been three months 141
who had been three times 968
who had been three weeks 75
who had been told about 775
who had been torn apart 146
who had been town clerk 183
who had been trying since 152
who had been upon thorns 76
who had been very badly 280
who had been very brave 93
who had been very civil 233
who had been very close 2358
who had been very cruel 108
who had been very happy 181
who had been very loyal 45
who had been very lucky 40
who had been very proud 80
who had been very quiet 688
who had been very silly 104
who had been very strong 52
who had been very uneasy 112
who had been very upset 163
who had been very vocal 108
who had been very wealthy 54
who had been well aware 129
who had been well cared 52
who had been well known 877
who had been well liked 59
who had been well tried 76
who had been well until 79
who had been wide awake 110
who had been wrong about 50
who had bent their backs 45
who had cast their votes 210
who had clear ideas about 73
who had come back after 338
who had come back again 142
who had come back alive 81
who had come back alone 54
who had come down after 65
who had come down under 55
who had come from arabia 71
who had come from athens 126
who had come from below 92
who had come from bengal 81
who had come from burma 57
who had come from cairo 109
who had come from china 301
who had come from crete 106
who had come from delhi 117
who had come from egypt 414
who had come from every 895
who had come from farms 65
who had come from genoa 93
who had come from georgia 78
who had come from heaven 526
who had come from homes 86
who had come from israel 75
who had come from italy 599
who had come from james 64
who had come from japan 222
who had come from judah 64
who had come from kabul 53
who had come from kyoto 47
who had come from lands 41
who had come from lyons 48
who had come from macao 43
who had come from maine 122
who had come from mecca 115
who had come from milan 200
who had come from miles 253
who had come from mount 45
who had come from natal 45
who had come from nearby 235
who had come from paris 2809
who had come from persia 131
who had come from rural 161
who had come from russia 667
who had come from saint 83
who had come from salem 96
who had come from santa 70
who had come from small 104
who had come from spain 866
who had come from texas 147
who had come from thence 715
who had come from tibet 60
who had come from tokyo 55
who had come from towns 44
who had come from upper 86
who had come from wales 96
who had come from where 46
who had come from within 61
who had come here after 80
who had come here seeking 69
who had come here today 41
who had come home after 248
who had come home again 57
who had come home drunk 78
who had come into action 40
who had come into close 489
who had come into court 56
who had come into egypt 92
who had come into exile 53
who had come into italy 170
who had come into money 104
who had come into paris 43
who had come into power 1703
who had come into sight 47
who had come into spain 106
who had come into texas 74
who had come into touch 63
who had come last night 156
who had come many miles 181
who had come many times 40
who had come next after 56
who had come north after 62
who had come over after 147
who had come over since 82
who had come over under 79
who had come post haste 55
who had come south after 71
who had come there after 89
who had come there under 85
who had come very close 336
who had come west after 51
who had died during world 84
who had died five months 72
who had died five weeks 74
who had died four months 136
who had died from acute 99
who had died from breast 42
who had died from fever 54
who had died from hunger 119
who had died from thirst 90
who had died just after 118
who had died last night 57
who had died nine months 46
who had died some eight 44
who had died some months 510
who had died some thirty 148
who had died some weeks 110
who had died soon after 941
who had died three months 412
