wage rates should be fixed 54
were small pieces of paper 51
were smart enough to avoid 110
were smart enough to build 40
were smart enough to catch 54
were solid masses of grass 42
were sound asleep in spite 62
were spent before he could 84
were spent before the small 61
were spies enough to carry 53
were spread abroad in order 40
were spread across the floor 153
were spread across the front 214
were spread across the globe 96
were spread across the nation 52
were spread across the pages 63
were spread across the state 51
were spread across the table 148
were spread across the whole 193
were spread across the world 61
were spread around the floor 52
were spread around the globe 60
were spread around the world 652
were spread before the people 61
were spread before the royal 177
were spread through the nation 42
were spread through the whole 438
were stealing through the woods 68
were still afraid he would 45
were still anxious to avoid 101
were still around the table 51
were still arriving in large 67
were still before the court 49
were still before the house 45
were still behind the times 44
were still beyond the grasp 40
were still buried in sleep 116
were still chosen by state 46
were still closed to women 168
were still crossing the river 109
were still crowds of people 71
were still debating the issue 119
were still debating the point 41
were still denied the right 837
were still engaged in clearing 48
were still engaged in farming 219
were still engaged in hunting 40
were still fighting the civil 198
were still fighting the turks 42
were still firmly in place 317
were still frozen in place 46
were still groups of people 41
were still inside the house 109
were still listed as missing 135
were still needed in order 55
were still packed in boxes 41
were still parked in front 79
were still plenty of empty 46
were still plenty of people 813
were still refusing to admit 49
were still refusing to allow 52
were still scanning the snowy 52
were still slaves in egypt 54
were still standing in front 391
were still standing the ruins 44
were still traces of blood 104
were still twenty or thirty 62
were still unable to agree 346
were still unable to catch 47
were still unable to cross 49
were still unable to enter 85
were still unable to force 52
were still unable to grasp 85
were still unable to raise 83
were still unable to shake 48
were still unable to solve 43
were still unable to stand 149
were still watching the sloop 141
were strong enough it would 52
were strong enough to adopt 51
were strong enough to allow 204
were strong enough to alter 55
were strong enough to avoid 68
were strong enough to begin 163
were strong enough to block 167
were strong enough to brave 50
were strong enough to build 129
were strong enough to carry 1788
were strong enough to catch 45
were strong enough to cause 467
were strong enough to change 87
were strong enough to check 154
were strong enough to claim 73
were strong enough to climb 56
were strong enough to coerce 44
were strong enough to crack 41
were strong enough to create 182
were strong enough to cross 52
were strong enough to crush 164
were strong enough to defeat 774
were strong enough to delay 85
were strong enough to deter 82
were strong enough to drive 408
were strong enough to elect 190
were strong enough to engage 97
were strong enough to enter 58
were strong enough to exact 83
were strong enough to exert 92
were strong enough to expel 109
were strong enough to fight 744
were strong enough to force 749
were strong enough to guard 51
were strong enough to knock 71
were strong enough to march 59
were strong enough to mount 79
were strong enough to offer 144
were strong enough to place 51
were strong enough to raise 108
were strong enough to repel 233
were strong enough to seize 217
were strong enough to serve 97
were strong enough to shake 94
were strong enough to stage 128
were strong enough to stand 1163
were strong enough to start 80
were strong enough to sweep 46
were strong enough to thwart 63
were strong enough to upset 41
were strong enough to weather 102
were strong enough to wrest 50
were strung across the ceiling 66
were strung across the river 72
were strung through the trees 45
were swept through the opening 59
were taken aboard the ships 84
were taken across the river 633
were taken ashore in small 85
were taken before or after 98
were taken before the chief 54
were taken before the court 247
were taken before the first 111
were taken before the judge 95
were taken before the mayor 148
were taken before the start 82
were taken inside the house 80
were taken through the canal 45
were taken through the house 53
were taken through the whole 87
were talking instead of writing 110
were thinking mainly in terms 85
were thronging without in front 40
were thrown across the creek 92
were thrown across the floor 64
were thrown across the river 735
were thrown across the roads 56
were thrown across the seine 104
were thrown across the stream 162
were thrown through the glass 40
were thrown upward to heaven 43
were thrust through the holes 41
were thrust through the opening 54
were tight across the belly 42
were tired enough to sleep 167
were tough enough to stand 90
were towed through the water 40
were tried before the court 717
were tried before the final 42
were tried before the house 41
were under arrest in paris 63
were under orders to avoid 145
were under orders to carry 60
were under orders to fight 52
were under orders to march 388
were under orders to shoot 217
were under orders to start 42
were vague enough to allow 81
were valid theories on which 51
were waiting inside the front 47
were waiting inside the house 43
were walking across the field 280
were walking across the floor 53
were walking across the grass 51
were walking across the green 49
were walking across the parking 143
were walking around the block 52
were walking around the house 117
were walking before the house 59
were walking beside the river 59
were walking through an alley 89
were walking through the crowd 65
were walking through the field 57
were walking through the front 67
were walking through the grass 73
were walking through the green 125
were walking through the halls 50
were walking through the hotel 60
were walking through the house 100
were walking through the jungle 107
were walking through the lobby 143
were walking through the parking 120
were walking through the rooms 52
were walking through the trees 42
were walking through the woods 781
were walking toward the front 182
were walking toward the house 359
were walking toward the parking 72
were walking toward the river 60
were wealthy enough to build 111
were white instead of black 134
were willing enough to admit 159
were willing enough to allow 74
were willing enough to enter 55
were willing enough to fight 205
were willing enough to grant 46
were willing enough to trade 48
were wiser simply to admit 50
were within twenty or thirty 107
were working around the clock 2523
were working around the house 55
were working through the night 114
were worse places to spend 50
what action should be taken 28498
what black crimes he stood 63
what brown should do within 67
what comes before or after 1137
what comes before the colon 52
what costs should be under 154
what could anyone do about 135
what could happen if people 77
what could happen to human 45
what could happen to others 44
what could happen to people 136
what could happen to women 56
what crops should be grown 271
what earthly object he could 72
what either courts or people 62
what exact course to apply 138
what fancy prices it would 52
what forms should be given 43
what forty sheets of paper 48
what freud called the super 44
what gives anyone the right 105
what harry called the right 81
what human family we belong 56
what human nature is really 105
what jesus called the kingdom 126
what jesus taught us about 63
what large groups of people 64
what later became the basis 45
what later became the first 393
what later became the orange 57
what later became the royal 80
what later became the state 477
what luther exults in calling 50
what might almost be taken 48
what might happen if either 112
what might happen if every 46
what might happen if japan 41
what might happen if people 216
what might happen if women 117
what might happen in china 42
what might happen in court 125
what might happen in russia 51
what might happen in terms 41
what might happen to either 183
what might happen to human 52
what might happen to others 105
what might happen to people 182
what money should be spent 120
what names should be given 71
what often appears to create 65
what order should be taken 50
what others should do while 75
what people around the world 141
what people should do about 67
what piaget called the stage 43
what place should be given 208
what poetry should be about 46
what queer pranks the frost 115
what really bothers me about 125
what really bothers us about 44
what really struck me about 76
what reply should be given 214
what risks should be taken 69
what route should be taken 158
what seems likely to prove 57
what seems obvious at first 43
what shall befall thy people 476
what shape should be given 141
what speed should the model 53
what stand should be taken 82
what steps should be taken 14532
what style should we build 121
what title should be given 240
what value should be given 414
what value should be taken 65
what would amount to about 70
what would amount to nearly 41
what would become my first 73
what would become of every 40
what would become of fools 43
what would become of harding 44
what would become of human 164
what would become of japan 56
what would become of people 93
what would become of social 101
what would become of women 42
what would become the basic 83
what would become the basis 78
what would become the civil 160
what would become the field 54
what would become the final 167
what would become the first 1433
what would become the major 173
what would become the nation 340
what would become the opening 41
what would become the roman 45
what would become the royal 69
what would become the state 1125
what would become the world 934
what would become the worst 47
what would freeze the blood 54
what would happen he would 43
what would happen if after 78
what would happen if anything 221
what would happen if black 55
what would happen if china 97
what would happen if either 740
what would happen if every 890
what would happen if firms 40
what would happen if frank 42
what would happen if george 67
what would happen if harry 43
what would happen if human 90
what would happen if israel 121
what would happen if japan 148
what would happen if jesus 153
what would happen if large 77
what would happen if money 60
what would happen if others 72
what would happen if people 972
what would happen if price 89
what would happen if russia 172
what would happen if sales 52
what would happen if spain 44
what would happen if under 41
what would happen if wages 81
what would happen if water 139
what would happen if white 40
what would happen if women 321
what would happen in cases 85
what would happen in china 50
what would happen in court 155
what would happen in every 82
what would happen in italy 46
what would happen in japan 54
what would happen in later 41
what would happen in russia 104
what would happen in spain 59
what would happen in terms 115
what would happen the first 87
what would happen to china 63
what would happen to david 58
what would happen to either 97
what would happen to every 58
what would happen to human 97
what would happen to israel 133
what would happen to japan 69
what would happen to jesus 148
what would happen to labor 48
what would happen to others 101
what would happen to people 485
what would happen to peter 54
what would happen to price 55
what would happen to russia 66
what would happen to sales 100
what would happen to small 43
what would happen to social 42
what would happen to total 571
what would happen to wages 76
what would happen to women 118
what would happen to world 48
what would result in civil 46
what would settle the issue 156
what would sooner or later 188
wheat flour instead of white 148
when action should be taken 411
when again placed in water 61
when anything occurs to please 68
when asked whether he could 252
when asked whether he cried 47
when asked whether he liked 51
when asked whether he really 79
when asked whether he would 1205
when asked whether it would 135
when china joined the world 42
when cutting across the grain 123
when drawn through the water 363
when every motive of moral 64
when every person on board 40
when every secret thing shall 50
when falling asleep at night 62
when first entering the world 46
when ghana became the first 70
when given before or after 91
when given before the onset 62
when given effect by overt 97
when given orally in doses 79
when given plenty of space 45
when hands devoid of skill 46
when heated almost to fusion 46
when hunger begins to press 64
when japan thought the right 41
when jesus calmed the storm 63
when jesus turned the water 58
when jesus walked on water 56
when known causes of change 41
when large bodies of people 60
when large bodies of water 149
when large crowds of people 66
when large enough to cause 49
when large flocks of sheep 46
when large groups of people 1149
when large masses of people 180
when large number of people 56
when large tracts of grass 137
when looking around the naked 58
when looking through the glass 202
when night closed in again 57
when passing through the canal 128
when passing through the hands 50
when passing through the inner 49
when passing through the notch 44
when passing through the place 57
when passing through the point 56
when passing through the press 67
when passing through the prism 50
when passing through the region 47
when passing through the trees 61
when passing through the water 169
when passing through the woods 77
when people around the world 178
when people listen to music 101
when people thought the world 45
when people turned to stare 48
when people wanted to fight 101
when pleading before the house 42
when pushing through the woods 48
when reason primes the rifle 77
when russia joined the league 123
when small groups of people 151
when spies lurked in every 136
when steps should be taken 249
when still prince of wales 84
when towed through the water 62
when walking around the house 42
when walking through the woods 232
when water reaches the boiling 103
when whole groups of people 65
when within twenty or thirty 65
when women gained the right 326
when working around the house 88
whom action should be taken 53
whom alone belongs the power 166
whom alone belongs the right 105
whom every family in heaven 1613
whom heaven seemed to frame 42
whom mercy should be shown 73
wide cross section of people 273
wide cross section of women 43
wide pinion through the lofty 67
wide porch across the front 362
wide sweep across the whole 79
wife after supper at night 48
wife either before or after 86
wife still talked of running 40
wild birds filled the echoing 98
wild grape beside the woods 52
wild indian before he makes 69
wild water defied the frost 130
will adapt itself to every 60
will again remind the reader 75
will allow anyone to write 61
will allow courts to admit 49
will allow myself to quote 41
will allow readers to judge 45
will alone enable the people 48
will amply reward the reader 45
will appear across the input 43
will appear across the plate 53
will appear around the edges 112
will appear around the image 80
will appear barren of hints 66
will appear before the court 257
will appear before the first 44
will appear before the house 41
will appear before the judge 81
will appear before the people 44
will appear before the throne 73
will appear before the world 76
will appear melted in spots 45
will appear obvious to every 62
will appear sooner or later 424
will apply across the board 353
will argue eagerly to prove 66
will arise sooner or later 508
will avail itself of every 264
will avail myself of every 98
will bleed through the paint 58
will burst sooner or later 66
will carry through the whole 40
will carry through to later 50
will cause changes to occur 74
will cause cracks to appear 43
will change sooner or later 111
will climb around my knees 69
will count toward the final 42
will cover almost the whole 234
will creep through the whole 259
will either before or after 113
will either double or halve 49
will either return an error 48
will either return the books 63
will either supply my wants 342
will enter through the breach 92
will enter through the front 40
will enter through the gates 50
will erupt sooner or later 46
will first define the terms 63
will first review the basic 142
will first review the major 61
will first strike the reader 40
will gather around the table 70
will glide through the water 53
will grant relief in cases 63
will judge whether the wrongs 69
will later become the basal 134
will later become the basic 85
will later become the basis 97
will later become the first 45
will limit myself to listing 42
will limit myself to quoting 75
will limit myself to showing 42
will limit myself to stating 73
will limit myself to telling 49
will longer forbear to force 50
will marry sooner or later 47
will might extend to sense 43
will nearly always be found 1428
will nearly always be given 46
will nearly always be right 78
will never accept the closing 44
will never accept thy terms 66
will never affect the hopes 78
will never amount to anything 4627
will never arrive at anything 68
will never aspire to anything 124
will never attain the level 84
will never attain to anything 77
will never become an exact 65
will never become an issue 53
will never betray the trust 63
will never desert the cause 113
will never desire to write 79
will never divide the child 62
will never employ in after 97
will never esteem it anything 77
will never exceed the danger 46
will never exceed the total 43
will never exceed the value 103
will never fasten it again 45
will never forget it again 140
will never forget it either 43
will never forget it until 48
will never forget my father 281
will never forget my feeling 45
will never forget my first 1539
will never forget my mother 336
will never forget my shock 46
will never forget my visit 83
will never forget the agony 67
will never forget the amazing 44
will never forget the awful 119
will never forget the beauty 113
will never forget the blood 87
will never forget the burning 41
will never forget the charm 78
will never forget the evening 197
will never forget the event 42
will never forget the faces 129
will never forget the feeling 781
will never forget the first 2653
will never forget the glory 51
will never forget the happy 70
will never forget the hours 64
will never forget the image 144
will never forget the light 97
will never forget the looks 174
will never forget the magic 108
will never forget the meeting 74
will never forget the morning 270
will never forget the mother 43
will never forget the names 58
will never forget the night 1887
will never forget the noble 66
will never forget the opening 57
will never forget the people 145
will never forget the phone 54
will never forget the place 68
will never forget the power 96
will never forget the pride 62
will never forget the scene 558
will never forget the sense 165
will never forget the shame 44
will never forget the sheer 42
will never forget the shock 216
will never forget the sight 1454
will never forget the smell 211
will never forget the smile 94
will never forget the sound 892
will never forget the story 170
will never forget the sweet 66
will never forget the taste 60
will never forget the thrill 368
will never forget the times 106
will never forget the vision 40
will never forget the visit 58
will never forget the warmth 74
will never forget the woman 63
will never forget the words 448
will never grudge the parting 93
will never listen to anything 56
will never listen to reason 317
will never mention it again 374
will never mention the beauty 153
will never object to appear 73
will never resort to force 49
will never result in anything 59
will never return to claim 52
will never return to power 64
will never return to russia 56
will never return to sandy 44
will never strike the first 121
will never submit to anything 105
will never submit to force 95
will never suffer the doors 93
will never suffer the world 65
will never supply the place 104
will occur around the world 47
will occur before or after 107
will occur before the final 72
will occur before the first 77
will occur sooner or later 1456
will offer little to people 43
will often depend on which 81
will often refuse to admit 48
will often result in lower 57
will often submit the words 50
will often supply the place 129
will pause before he gives 45
will place before the house 113
will place before the reader 253
will place itself at right 121
will please accept my thanks 219
will point toward the right 89
will prove better or worse 41
will prove useful in guiding 41
will prove useful in helping 146
will prove useful in later 252
will prove useful in solving 55
will prove useful in treating 42
will prove useful to begin 62
will prove useful to others 204
will prove useful to people 41
will quite forget to smile 85
will rather choose to enjoy 53
will rather invert the words 44
will recur sooner or later 40
will shift toward the right 69
will shine through the harsh 319
will shine through the holes 44
will shine through the house 123
will sleep better at night 653
will sleep through the night 1319
will spare merely the lives 56
will spend almost the whole 148
will spread abroad my hands 158
will spread across the whole 100
will spread across the world 131
will spread around the globe 55
will spread around the world 162
will spread sooner or later 140
will spread through the whole 670
will spread through the world 112
will stand before the altar 102
will stand before the court 273
will stand before the judge 154
will stand before the throne 386
will stand before the world 311
will stand clearer of local 82
will still afford the trier 55
will still remain in force 96
will still remain the danger 80
will still remain the germs 52
will still retain an ample 133
will still retain the power 50
will still retain the right 65
will strong enough to carry 101
will sweep across the world 102
will tarry awhile in queen 44
will taste better in greek 43
will weigh heavily in favor 71
will weigh twenty or thirty 53
will write verses in spite 51
wilt drive through the nether 45
wind about through the heather 59
wind blowing across the field 135
wind blowing across the river 133
wind blowing across the water 327
wind blowing through the empty 114
wind blowing through the grass 218
wind blowing through the house 378
wind blowing through the leaves 516
wind blowing through the pines 289
wind blowing through the reeds 131
wind blowing through the rigging 42
wind blowing through the trees 2648
wind blowing through the world 51
wind blows across the water 215
wind blows through the holes 105
wind blows through the house 42
wind blows through the leaves 264
wind blows through the trees 552
wind breathing through the grass 1231
wind chill factor of minus 50
wind groan through the pines 51
wind howling around the house 206
wind howling through the rigging 277
wind howling through the trees 405
wind howls through the rigging 140
wind howls through the trees 76
wind moaning through the rocks 41
wind moaning through the trees 309
wind moved through the trees 141
wind moves through the trees 55
wind passing through the trees 339
wind playing through the trees 87
wind quite defeats the whole 182
wind roaring through the rigging 119
wind roaring through the trees 135
wind roars through the trees 86
wind rushing through the palms 53
wind rushing through the trees 621
wind sighing through the pines 194
wind sighing through the trees 568
wind sighs through the grass 123
wind sighs through the trees 141
wind strong enough to carry 89
wind strong enough to sweep 155
wind swept across the field 59
wind swept across the plain 254
wind swept across the water 68
wind swept through the grass 44
wind swept through the house 77
wind swept through the lofty 42
wind swept through the pines 115
wind swept through the trees 221
wind which filled the sails 67
wire fence around the whole 55
wire fused through the glass 76
wire large enough to carry 216
wire moves across the lines 68
wire passing through the glass 170
wire sealed through the glass 171
wise would rarely be found 89
wood cells across the grain 49
wood large enough to cover 47
wood right across the melon 41
wood which skirts the river 45
word either before or after 94
word spread around the world 43
word spread through the crowd 114
word spread through the ranks 138
word which seemed to imply 40
word which stands in place 69
work again through the press 201
work could always be found 40
work either before or after 314
work every minute of every 127
work force across the change 52
work force belonging to unions 70
work force belongs to unions 63
work force engaged in farming 215
work might always be known 58
work nearly double the value 53
work right through the night 424
work under ground in holes 60
work until eleven at night 75
work which became the basis 40
work which covers the period 66
work which covers the whole 212
work which defied the power 67
work which formed the basis 500
work which should be found 62
work which should be given 76
work which should be taken 143
work which sooner or later 42
work which strike the reader 101
work which struck my fancy 40
work would sooner or later 106
worth getting worked up about 221
worth holding unless he knows 88
worth keeping around the house 55
wrath which hurled to pluto 79
writ large across the pages 117
wrong words instead of right 88
