wad live quieter in hell 129
was also beginning to take 575
was also beginning to tell 103
was also beginning to think 365
was also beginning to tire 50
was also beginning to turn 96
was also beginning to wane 47
was also beginning to work 94
was also blessed to have 92
was also bothered by what 41
was also brought in from 216
was also brought to life 41
was also brought to trial 178
was also brought up from 142
was also capable of acting 70
was also capable of bringing 55
was also capable of giving 101
was also capable of great 327
was also capable of making 246
was also capable of more 148
was also capable of moving 44
was also capable of saying 85
was also capable of seeing 88
was also capable of such 162
was also capable of taking 125
was also careful to give 85
was also careful to have 40
was also careful to keep 173
was also careful to make 163
was also careful to note 255
was also careful to show 41
was also careful to take 56
was also carried on among 69
was also carried on during 99
was also carried on from 120
was also carried on here 64
was also carried on there 94
was also central to their 83
was also charged to keep 47
was also claimed by some 82
was also claimed to have 181
was also correct in noting 49
was also correct in saying 75
was also damaged by fire 48
was also debated at length 56
was also decided to call 114
was also decided to draw 47
was also decided to form 190
was also decided to give 242
was also decided to have 377
was also decided to hold 429
was also decided to keep 99
was also decided to leave 71
was also decided to make 423
was also decided to move 112
was also decided to open 85
was also decided to seek 41
was also decided to send 664
was also decided to take 216
was also decided to work 44
was also desired to have 52
was also desired to know 62
was also desired to make 41
was also desired to send 40
was also desired to take 63
was also despite the fact 46
was also divided up into 71
was also elected to fill 48
was also enabled to draw 50
was also enabled to make 88
was also enabled to take 60
was also equally at home 50
was also evident in many 181
was also evident in most 104
was also evident in other 651
was also evident in some 317
was also evident in such 67
was also evident in their 622
was also evident in these 135
was also evident in those 65
was also exactly the same 112
was also exposed to other 78
was also exposed to some 68
was also favored by many 68
was also favored by some 56
was also granted to those 125
was also happening in other 85
was also helpful in making 55
was also helpful in other 43
was also helpful to have 111
was also honored by having 40
was also induced to come 44
was also induced to join 89
was also induced to make 81
was also induced to take 71
was also invited to come 137
was also invited to dine 97
was also invited to give 305
was also invited to help 43
was also invited to join 883
was also invited to make 87
was also invited to meet 84
was also invited to play 73
was also invited to send 206
was also invited to speak 437
was also invited to stay 100
was also invited to take 340
was also invited to teach 96
was also invited to work 63
was also largely the case 48
was also largely the work 56
was also limited by lack 40
was also limited by their 49
was also limited to those 72
was also measured by means 171
was also measured in these 82
was also noticed by other 58
was also noticed by some 53
was also noticed in other 43
was also noticed in some 57
was also obliged to cede 58
was also obliged to fall 61
was also obliged to find 54
was also obliged to flee 58
was also obliged to give 325
was also obliged to have 82
was also obliged to keep 137
was also obliged to leave 249
was also obliged to look 44
was also obliged to make 321
was also obliged to move 55
was also obliged to quit 61
was also obliged to seek 48
was also obliged to send 79
was also obliged to take 291
was also obliged to turn 98
was also occurring in other 85
was also offered the post 69
was also offered to show 116
was also offered to those 70
was also opposed by many 161
was also opposed by other 53
was also opposed by some 172
was also opposed by those 88
was also opposed to giving 42
was also opposed to such 57
was also opposed to their 75
was also opposed to these 40
was also opposed to what 65
was also ordered to call 43
was also ordered to come 78
was also ordered to draw 43
was also ordered to find 64
was also ordered to form 55
was also ordered to give 148
was also ordered to have 75
was also ordered to hold 57
was also ordered to join 153
was also ordered to keep 128
was also ordered to leave 165
was also ordered to make 196
was also ordered to move 288
was also ordered to send 220
was also ordered to stop 81
was also ordered to take 372
was also ordered to turn 51
was also outside the city 52
was also perhaps the best 60
was also perhaps the last 79
was also perhaps the most 1178
was also perhaps the only 239
was also planned to give 43
was also planned to have 92
was also planned to make 61
was also planned to take 41
was also popular in other 58
was also preparing to leave 211
was also preparing to make 42
was also preparing to move 77
was also preparing to send 46
was also preparing to take 111
was also present as well 48
was also present at some 112
was also present at their 75
was also present at these 176
was also present in high 43
was also present in many 201
was also present in most 180
was also present in other 349
was also present in some 432
was also present in such 44
was also present in their 166
was also present in these 288
was also present in those 92
was also present in three 93
was also present to give 55
was also present to some 52
was also printed in full 53
was also puzzled to know 98
was also reassuring to know 51
was also reduced by half 125
was also reduced in size 135
was also reduced in these 56
was also reduced to three 49
was also related to high 53
was also related to john 40
was also related to less 53
was also related to many 45
was also related to mary 50
was also related to more 158
was also related to other 166
was also related to some 92
was also related to their 394
was also related to these 64
was also reputed to have 979
was also revealed by their 45
was also revealed in other 52
was also revealed in their 95
was also roughly the same 61
was also rumored to have 422
was also shocked by what 88
was also shocked to find 147
was also shocked to learn 93
was also similar in many 57
was also similar to other 66
was also similar to those 103
was also similar to what 52
was also studied by means 178
was also studied by other 48
was also studied by these 71
was also studied in some 62
was also studied in these 66
was also subject to fits 146
was also subject to great 63
was also subject to heavy 57
was also subject to many 98
was also subject to more 98
was also subject to much 176
was also subject to other 91
was also subject to some 172
was also subject to such 55
was also subject to these 84
was also subject to what 40
was also tempted to make 87
was also thrilled to have 48
was also typical of many 169
was also typical of other 105
was also unusual in having 91
was also unwilling to give 106
was also unwilling to leave 61
was also unwilling to make 65
was also unwilling to risk 50
was also unwilling to take 111
was also usually the case 60
was also visible in other 86
was also visible in their 88
was also visited by many 71
was also visited by other 40
was also visited by some 60
was also wondering if there 45
was also written the name 199
was angry because he felt 241
was angry because he knew 127
was angry because he said 60
was angry because of what 94
was angry because the lord 94
was angry because we were 52
was asking herself at last 42
was asking herself the same 224
was asking himself the same 536
was back against the wall 321
was back towards the high 46
was banging against the side 52
was banging against the wall 161
was beating against the bars 58
was beating against the side 49
was beating against the wall 60
was beating against the wind 45
was best adapted to make 42
was best adapted to their 330
was best endowed to fill 50
was born according to some 43
was born between the years 299
was born following the great 92
was born outside the city 133
was busy preparing to leave 71
was busy preparing to take 41
was cast against the bill 109
was cold against my skin 58
was cold comfort to know 64
was cold comfort to those 67
was coming forward to fire 105
was coming forward to meet 109
was coming towards me along 75
was coming towards me from 192
was coming towards the door 91
was coming towards the ship 54
was coming towards us along 49
was coming towards us from 117
was cool against my skin 50
was crying because he knew 54
was crying because it hurt 54
was crying because of what 123
was crying because the holy 215
was done according to plan 280
was done according to rule 232
was done according to their 191
was done according to your 54
was done against my will 142
was done against the will 267
was done against the wish 87
was done because of lack 53
was done because of some 50
was done because of their 118
was done because we were 75
was done between the ages 69
was done between the time 60
was done between the wars 47
was done between the years 232
was done chiefly by means 47
was done despite the fact 1819
was done exactly the same 48
was done largely by hand 119
was done largely by means 52
was done outside the city 95
was done outside the home 111
was dozing against the wall 40
was duly brought to trial 86
was duly elected to fill 89
was eager utterly to root 63
was early brought to great 40
was edging towards the door 151
was even accused by some 91
was even accused of having 1095
was even accused of making 41
was even accused of taking 41
was even accused of trying 80
was even adopted by some 43
was even advised by some 79
was even alleged by some 56
was even alleged to have 253
was even allowed to come 59
was even allowed to give 60
was even allowed to have 122
was even allowed to hold 67
was even allowed to join 56
was even allowed to keep 161
was even allowed to leave 70
was even allowed to make 91
was even allowed to play 60
was even allowed to send 61
was even allowed to speak 60
was even allowed to stay 57
was even allowed to take 363
was even allowed to talk 40
was even allowed to walk 54
was even ashamed to tell 82
was even beginning to feel 472
was even beginning to find 55
was even beginning to grow 43
was even beginning to have 120
was even beginning to hope 40
was even beginning to like 141
was even beginning to look 170
was even beginning to lose 58
was even beginning to make 103
was even beginning to show 47
was even beginning to take 72
was even beginning to talk 62
was even beginning to think 383
was even brought to trial 123
was even capable of making 94
was even capable of such 133
was even carried to such 44
was even claimed by some 68
was even happier to have 56
was even induced to send 59
was even invited to come 50
was even invited to dine 54
was even invited to give 68
was even invited to join 164
was even invited to speak 84
was even invited to take 45
was even obliged to call 89
was even obliged to give 74
was even obliged to keep 69
was even obliged to kill 41
was even obliged to leave 72
was even obliged to make 58
was even obliged to pawn 68
was even obliged to sell 65
was even obliged to send 71
was even obliged to take 71
was even offered the post 84
was even preparing to send 59
was even reputed to have 227
was even rumored to have 245
was even tempted to call 49
was even tempted to give 44
was even tempted to leave 54
was even tempted to look 76
was even tempted to take 46
was even tempted to think 56
was even tempted to wish 69
was even unwilling to lift 129
was ever accused of having 54
was ever allowed to break 46
was ever allowed to come 168
was ever allowed to fall 52
was ever allowed to have 95
was ever allowed to hold 51
was ever allowed to know 110
was ever allowed to leave 142
was ever allowed to look 45
was ever allowed to make 63
was ever allowed to open 79
was ever allowed to pass 202
was ever allowed to play 56
was ever allowed to reach 127
was ever allowed to show 47
was ever allowed to speak 89
was ever allowed to stay 48
was ever allowed to take 171
was ever attuned to poesy 43
was ever brought to book 89
was ever brought to trial 1070
was ever capable of such 102
was ever careful to have 55
was ever careful to keep 152
was ever carried on there 41
was ever exposed to such 47
was ever exposed to their 67
was ever invited to join 72
was ever lenient to their 57
was ever mindful of their 45
was ever mindful of those 40
was ever mindful of what 107
was ever offered to idol 64
was ever present at such 62
was ever present in their 260
was ever present to their 155
was ever reduced to such 48
was ever stamped the form 66
was ever tempted to take 46
was ever visited by such 42
was ever written by marx 63
was ever written in hymn 50
was ever written or ever 50
was ever wrought by wand 50
was fast declining in health 138
was five dollars an hour 81
was five minutes of three 48
was five minutes or five 45
was five minutes or half 43
was five minutes or more 63
was five minutes to five 278
was five minutes to four 423
was five minutes to nine 315
was five minutes to three 251
was flat against the wall 637
was flung against the door 87
was flung against the side 84
was flung against the wall 379
was free coinage of gold 50
was from january to june 45
was from wandering in early 187
was full leisure to have 64
was giving himself the airs 89
was glad because he knew 70
was glad because it gave 72
was glad because it meant 86
was glad finally to have 50
was gone between the tall 73
was good because it gave 210
was good because it kept 99
was good because it made 194
was good because it meant 230
was good because we were 145
was great anxiety to know 57
was great because he knew 40
was great because it gave 63
was great because it meant 50
was great because we were 104
was great britain the only 48
was great gravity of mien 50
was great rejoicing in camp 93
was great rejoicing in rome 44
was great variation in size 41
was great variation in their 45
was great variety in their 155
was great variety in these 49
was half ashamed of having 61
was half ashamed of those 148
was half ashamed of what 60
was half ashamed to find 45
was half expecting to find 72
was half stifled by their 259
was half tempted to call 45
was half tempted to give 68
was half tempted to leave 47
was half tempted to make 42
was half tempted to take 130
was half tempted to tell 138
was half tempted to throw 67
was half tempted to turn 133
was hanging against the wall 222
was hard against the wall 42
was hard because we were 68
was hard pressed by other 48
was hard pressed by some 61
was hard pressed to come 167
was hard pressed to cope 68
was hard pressed to feed 49
was hard pressed to fill 60
was hard pressed to find 1327
was hard pressed to give 97
was hard pressed to hide 71
was hard pressed to hold 232
was hard pressed to keep 1233
was hard pressed to know 104
was hard pressed to make 314
was hard pressed to meet 430
was hard pressed to stay 54
was hard pressed to take 46
was hard pressed to think 121
was having exactly the same 77
was having trouble at home 761
was having trouble at work 134
was heading towards the door 68
was heard against the wall 74
was heard against the wind 46
was heard equally by those 50
was heard outside the door 614
was heard outside the gate 52
was heard outside the room 60
was heard outside the tent 49
was heard reminding the good 52
was heard unlocking the door 55
was held against my will 56
was held against the side 64
was held against the wall 67
was held between the leading 43
was held between the legs 96
was held between the lips 44
was held between the teeth 182
was held between the three 71
was held between the thumb 206
was held despite the fact 213
was held equally by three 45
was held hostage in iran 47
was held hostage in rome 43
was held invalid on other 40
was held outside the city 136
was held outside the town 111
was held subject to suit 47
was held together as much 45
was held together by faith 43
was held together by iron 59
was held together by many 53
was held together by means 76
was held together by more 45
was held together by nothing 44
was held together by only 89
was held together by some 100
was held together by such 68
was held together by their 82
was held together by three 72
was held together by ties 67
was held together by what 56
was held together by wire 40
was held together in part 60
was held towards the south 44
was here allowed to take 70
was here blended in kind 45
was here divided by three 69
was here granted to noah 52
was high sheriff of kent 147
was hurt because he felt 63
was just arrived in town 110
was just because he felt 54
was just because he knew 86
was just because he took 40
was just because of their 79
was just because of these 62
was just because of what 60
was just because we knew 41
was just because we were 242
was just beginning in some 66
was just beginning in those 54
was just beginning my work 41
was just beginning the work 41
was just beginning to bite 41
was just beginning to blow 125
was just beginning to boil 214
was just beginning to boom 191
was just beginning to break 1825
was just beginning to burn 201
was just beginning to calm 58
was just beginning to cast 152
was just beginning to clear 276
was just beginning to come 2323
was just beginning to cook 42
was just beginning to cool 124
was just beginning to curl 128
was just beginning to date 46
was just beginning to dawn 1466
was just beginning to doze 332
was just beginning to draw 180
was just beginning to dream 86
was just beginning to drop 93
was just beginning to edge 40
was just beginning to face 116
was just beginning to fade 449
was just beginning to fail 102
was just beginning to fall 820
was just beginning to feel 4057
was just beginning to fill 402
was just beginning to find 1099
was just beginning to flex 114
was just beginning to flow 156
was just beginning to form 1403
was just beginning to free 95
was just beginning to gain 804
was just beginning to gild 87
was just beginning to give 570
was just beginning to glow 114
was just beginning to gray 379
was just beginning to grow 1744
was just beginning to have 883
was just beginning to hold 55
was just beginning to hope 221
was just beginning to know 637
was just beginning to learn 1901
was just beginning to leave 91
was just beginning to lift 220
was just beginning to like 279
was just beginning to lisp 47
was just beginning to live 779
was just beginning to look 416
was just beginning to loom 143
was just beginning to lose 420
was just beginning to make 3891
was just beginning to meet 49
was just beginning to melt 153
was just beginning to move 834
was just beginning to open 1255
was just beginning to pale 65
was just beginning to pass 119
was just beginning to peek 231
was just beginning to peep 239
was just beginning to pick 262
was just beginning to plan 92
was just beginning to play 377
was just beginning to pour 64
was just beginning to pull 185
was just beginning to push 118
was just beginning to rage 44
was just beginning to rain 458
was just beginning to reach 393
was just beginning to rise 1679
was just beginning to roll 169
was just beginning to seem 66
was just beginning to seep 109
was just beginning to sell 68
was just beginning to send 100
was just beginning to shed 76
was just beginning to show 3217
was just beginning to sink 480
was just beginning to slip 93
was just beginning to slow 91
was just beginning to snow 103
was just beginning to sort 49
was just beginning to speak 384
was just beginning to spring 268
was just beginning to steal 65
was just beginning to step 47
was just beginning to stir 896
was just beginning to take 3183
was just beginning to talk 420
was just beginning to teach 151
was just beginning to tell 510
was just beginning to think 2604
was just beginning to throw 143
was just beginning to tint 75
was just beginning to tire 49
was just beginning to turn 1314
was just beginning to wake 409
was just beginning to walk 644
was just beginning to wane 171
was just beginning to warm 352
was just beginning to wash 62
was just beginning to wind 49
was just beginning to wish 67
was just beginning to work 743
was just beginning to yawn 63
was just brought in from 46
was just dressed to wait 67
was just entered by miss 44
was just exactly the kind 86
was just exactly the same 212
was just exactly the sort 116
was just fastening my veil 78
was just finishing it when 155
was just finishing my last 40
was just finishing the last 450
was just finishing up here 40
was just finishing up some 146
was just finishing up when 354
was just listening to some 44
was just listening to what 59
was just listening to your 48
was just married to lady 53
was just outside my door 60
was just outside of town 165
was just outside the back 168
was just outside the camp 42
was just outside the city 1429
was just outside the door 2702
was just outside the gate 156
was just outside the main 77
was just outside the park 47
was just outside the range 45
was just outside the room 132
was just outside the tent 60
was just outside the town 1021
was just outside the wall 117
was just preparing to fire 66
was just preparing to give 96
was just preparing to leave 462
was just preparing to make 115
was just preparing to move 89
was just preparing to open 98
was just preparing to send 49
was just preparing to step 46
was just preparing to take 202
was just regaining an even 295
was just thankful to have 88
was just thrilled to have 83
was just unlocking the door 97
was just wondering if there 695
was just wondering if your 163
was just wondering the same 250
was kept dressed up like 41
was kept exactly the same 49
was kept outside the door 76
was kept steadily at work 64
was kept steadily in view 451
was laid against my life 40
was laid against the bank 66
was laid against the wall 135
was laid finally to rest 46
was laid quietly to rest 63
was leaning against an iron 61
was leaning against the angle 61
was leaning against the back 1864
was leaning against the barn 78
was leaning against the bars 100
was leaning against the base 44
was leaning against the bread 45
was leaning against the dark 145
was leaning against the deck 113
was leaning against the desk 733
was leaning against the dining 44
was leaning against the door 7008
was leaning against the edge 517
was leaning against the foot 173
was leaning against the gate 301
was leaning against the gray 40
was leaning against the great 48
was leaning against the high 101
was leaning against the hood 298
was leaning against the iron 126
was leaning against the jamb 300
was leaning against the lamp 41
was leaning against the left 44
was leaning against the mast 81
was leaning against the open 498
was leaning against the other 166
was leaning against the piano 571
was leaning against the post 525
was leaning against the pump 57
was leaning against the rail 1475
was leaning against the rock 138
was leaning against the roof 49
was leaning against the same 43
was leaning against the shed 91
was leaning against the ship 46
was leaning against the shop 63
was leaning against the side 3039
was leaning against the sink 496
was leaning against the sofa 60
was leaning against the tree 615
was leaning against the wall 25316
was leaning against the wind 64
was leaning against the wrong 230
was leaning forward to kiss 47
was leaning forward to look 127
was leaning forward to peer 92
was leaning forward to speak 41
was least capable of having 53
was least defaced by those 60
was left between the rows 62
was left between the wall 72
was left exposed to view 95
was left outside the city 129
was left outside the door 177
was left outside the pale 44
was left untried by these 64
was less because of their 69
was less central to their 55
was less certain of their 40
was less certain of what 67
was less cruelty to take 55
was less subject to such 40
was like billions of years 44
was like lightning at such 45
was like listening to some 90
was like millions of other 95
was like millions of years 274
was like snatching the hour 64
was living outside the city 87
was living quietly at home 115
was lost because of lack 62
was lost because of poor 63
was lost between the time 53
was made according to plan 50
was made according to some 70
was made according to their 233
was made according to what 100
was made against the bill 45
was made against the city 62
was made against the fort 54
was made against the gate 41
was made against the jews 131
was made against the left 98
was made against the life 99
was made against the said 57
was made against the same 63
was made against the third 87
was made against the town 40
was made against the very 44
was made against the will 107
was made because of some 43
was made because of their 104
was made because we were 66
was made between the case 62
was made between the city 89
was made between the cost 44
was made between the data 59
was made between the duke 78
was made between the five 83
was made between the four 74
was made between the free 150
was made between the good 77
was made between the great 51
was made between the high 209
was made between the land 43
was made between the lord 44
was made between the main 41
was made between the more 95
was made between the most 94
was made between the north 139
was made between the pope 189
was made between the rate 43
was made between the rich 65
was made between the said 123
was made between the same 84
was made between the sons 48
was made between the three 719
was made between the time 187
was made between the town 115
was made between the type 49
was made between the wars 63
was made between the wife 40
was made between the work 69
was made between the years 483
was made between the young 61
was made capital to break 63
was made captain of their 76
was made despite the fact 2143
was made emperor of rome 109
was made empress of india 155
was made evident by their 164
was made evident by what 47
was made evident in many 53
was made evident in their 55
was made exactly the same 88
was made illegal to sell 54
was made largely of wood 72
was made manager of their 49
was made millions of years 43
was made payable in four 41
was made payable in gold 108
was made perfect in their 57
was made prefect of rome 219
was made provost of eton 219
was made regarding the role 40
was made subject to such 110
was made subject to their 52
was made towards the cost 110
was made towards the door 46
was made towards the goal 75
was made towards the south 57
was made viceroy of india 181
was made viceroy of peru 105
was made visible by means 54
was made welcome in their 41
was made welcome to their 110
was made whereby the shah 53
was making efforts to speak 58
was making exactly the same 127
was making herself at home 134
was making himself at home 568
was making towards the door 55
was many millions of years 257
was mere foolery to keep 88
was mere madness to think 88
was mere mockery to talk 43
was mere sleight of hand 76
was more attuned to their 50
was more because of their 62
was more beloved by those 58
was more blessed to give 563
was more capable of bearing 43
was more capable of bringing 40
was more capable of giving 145
was more capable of making 99
was more capable of seeing 44
was more capable of such 50
was more capable of taking 66
was more careful of their 124
was more careful to keep 68
was more careful to make 42
was more cautious in giving 40
was more cautious of firing 633
was more cautious or more 57
was more central to their 134
was more certain of what 201
was more closely in line 46
was more closely in tune 43
was more congenial to their 197
was more deserving of pity 52
was more deserving of such 51
was more deserving of their 85
was more evident in some 100
was more evident in their 47
was more evident in those 44
was more exposed to cold 43
was more familiar to their 68
was more focused on what 104
was more intense in some 78
was more liberal in giving 40
was more liberal in other 59
was more liberal or more 41
was more natural or more 225
was more natural to have 45
was more natural to think 59
was more pleasant to look 110
was more pleasant to think 51
was more popular or more 247
was more prudent to keep 90
was more prudent to leave 190
was more prudent to wait 75
was more puzzled by miss 48
was more radical in some 44
was more related to their 89
was more shocked by what 45
was more similar to their 55
was more similar to those 113
was more similar to what 86
was more slender in body 58
was more trouble to come 245
was more typical of those 74
was more typical of what 65
was more unhappy at moor 93
was more usually the case 213
was most adapted to make 253
was most admired by those 40
was most capable of giving 69
was most careful to give 45
was most careful to have 42
was most careful to keep 141
was most careful to note 44
was most congenial to their 164
was most evident in areas 61
was most evident in their 312
was most evident in those 268
was most evident to those 41
was most familiar to their 47
was most helpful in bringing 79
was most helpful in giving 163
was most helpful in making 262
was most helpful in many 81
was most helpful in typing 43
was most insulting in word 43
was most intense in those 61
was most liberal in making 52
was most natural to cast 51
was most notably the case 328
was most popular in those 44
was most precious in life 81
was most precious in their 89
was most rational to think 102
was most thankful to find 48
was most thankful to have 97
was most touched by your 56
was most unusual in those 85
was most unusual to find 200
was most unusual to have 107
was most unwilling to come 80
was most unwilling to give 193
was most unwilling to have 111
was most unwilling to leave 227
was most unwilling to lose 72
was most unwilling to make 68
was most unwilling to part 122
was most unwilling to send 107
was most unwilling to take 125
was most usually the case 48
was most usually the dupe 49
was most welcome to come 45
was moving according to plan 54
was moving against the tide 81
was moving against the wind 62
was moving forward to give 66
was moving forward to take 48
was moving towards or away 86
was moving towards the door 1155
was moving towards the gate 49
was moving towards the land 41
was moving towards the left 58
was moving towards the north 73
was moving towards the same 59
was moving towards the view 62
was moving towards the west 97
was much admired by john 64
was much admired by many 238
was much admired by other 84
was much admired by some 157
was much admired by such 40
was much admired by those 166
was much admired by young 40
was much admired in rome 66
was much against my will 480
was much against my wish 47
was much against the will 150
was much alarmed at hearing 372
was much alarmed at seeing 90
was much alarmed at these 40
was much alarmed by these 56
was much alarmed on hearing 41
was much alarmed to find 93
was much altered of late 76
was much annoyed at having 122
was much annoyed at their 57
was much annoyed at these 61
was much annoyed at what 180
was much annoyed by some 61
was much annoyed by these 55
was much annoyed by what 41
was much annoyed to find 425
was much annoyed to learn 62
was much beloved by many 87
was much beloved by those 126
was much beloved in lima 68
was much charmed to find 48
was much damaged by fire 135
was much damaged by shot 43
was much edified by their 59
was much enjoyed by those 67
was much excited by these 47
was much excited by what 136
was much exposed to cold 61
was much exposed to their 42
was much grieved at having 54
was much grieved at hearing 108
was much grieved at these 45
was much grieved at what 69
was much grieved to find 189
was much grieved to learn 102
was much grieved to lose 45
was much grieved to part 115
was much happier at home 65
was much haunted by such 65
was much inferior in size 89
was much inferior to ours 140
was much inferior to their 128
was much inferior to those 48
was much inferior to what 212
was much injured by fire 269
was much injured by shot 42
was much justice in these 40
was much laughed at when 58
was much noticed by those 40
was much obliged by your 263
was much obliged to miss 41
was much obliged to your 40
was much oftener to stay 56
was much opposed by some 98
was much opposed to such 106
was much opposed to their 53
was much praised by some 47
was much pressed to stay 90
was much pressed to take 49
was much puzzled in what 41
was much puzzled to find 115
was much puzzled to know 276
was much puzzled to think 42
was much reduced in health 51
was much reduced in size 1469
was much shocked at seeing 81
was much shocked at what 56
was much shocked on hearing 45
was much shocked to find 184
was much shuffling of feet 61
was much simpler in those 41
was much simpler to leave 40
was much simpler to make 55
was much smaller in size 937
was much smaller in those 88
was much stronger in some 66
was much stronger in those 43
was much superior to mine 174
was much superior to ours 62
was much superior to their 53
was much superior to those 53
was much superior to what 291
was much tempted to give 40
was much tempted to have 146
was much tempted to make 57
was much tempted to take 52
was much touched by their 194
was much touched by these 58
was much touched by what 70
was much touched by your 311
was much touched to find 59
was much trouble in these 74
was much vitiated by having 50
was much weakened by hard 83
was much weakened in body 42
was much wrought up over 144
was next accused of having 69
was next brought to trial 114
was next obliged to leave 62
was next ordered to take 45
was nothing deserving the name 69
was nothing hostile in their 64
was nothing illegal in their 50
was nothing illegal in these 46
was nothing illegal in what 93
was nothing illegal or even 51
was nothing immoral in their 61
was nothing peculiar in their 81
was nothing startling in what 43
was nothing unusual in having 49
was nothing unusual in seeing 50
was nothing unusual in such 362
was nothing unusual in their 171
was nothing unusual in these 109
was nothing unusual in those 115
was nothing unusual in what 118
was nothing unusual to find 108
was nothing unusual to have 127
was okay because we were 76
was once accused of having 145
was once alleged to have 58
was once assumed to have 76
was once carried on here 78
was once dreadful is your 73
was once fancied by some 57
was once induced to show 96
was once invited by some 76
was once invited to dine 132
was once invited to give 92
was once invited to join 96
was once invited to speak 163
was once invited to stay 53
was once invited to take 90
was once married to your 56
was once obliged to leave 57
was once obliged to take 58
was once outside the city 95
was once perhaps the most 64
was once present at such 61
was once reputed to have 127
was once rumored to have 45
was once subject to many 40
was only allowed in free 72
was only allowed on deck 49
was only allowed to come 196
was only allowed to find 64
was only allowed to give 115
was only allowed to grow 42
was only allowed to have 495
was only allowed to hold 99
was only allowed to join 69
was only allowed to keep 336
was only allowed to know 63
was only allowed to leave 252
was only allowed to live 109
was only allowed to look 161
was only allowed to make 168
was only allowed to meet 41
was only allowed to move 59
was only allowed to pass 118
was only allowed to play 384
was only allowed to ride 55
was only allowed to sell 119
was only allowed to send 100
was only allowed to speak 189
was only allowed to stay 233
was only allowed to take 741
was only allowed to talk 108
was only allowed to teach 51
was only allowed to those 51
was only allowed to walk 87
was only allowed to work 163
was only applied to those 160
was only because he came 65
was only because he felt 329
was only because he knew 509
was only because he took 56
was only because it made 50
was only because of some 77
was only because of such 104
was only because of their 806
was only because of these 147
was only because of those 67
was only because of what 156
was only because of your 139
was only because so many 119
was only because the girl 45
was only because the other 108
was only because the time 74
was only because the wind 41
was only because we knew 48
was only because we were 694
was only beginning to break 125
was only beginning to come 522
was only beginning to dawn 219
was only beginning to fail 114
was only beginning to feel 371
was only beginning to find 307
was only beginning to form 154
was only beginning to free 64
was only beginning to gain 202
was only beginning to give 88
was only beginning to grow 172
was only beginning to have 160
was only beginning to know 204
was only beginning to learn 595
was only beginning to live 93
was only beginning to lose 53
was only beginning to make 533
was only beginning to move 112
was only beginning to open 54
was only beginning to reach 99
was only beginning to rise 150
was only beginning to show 284
was only beginning to sink 43
was only beginning to stir 106
was only beginning to sway 44
was only beginning to take 929
was only beginning to think 122
was only beginning to turn 72
was only beginning to warm 50
was only beginning to work 86
was only capable of dealing 52
was only capable of giving 111
was only capable of making 72
was only capable of seeing 47
was only capable of taking 53
was only carried by three 45
was only checked at last 41
was only checked by many 71
was only enabled to keep 45
was only enabled to reach 46
was only enforcing the rule 47
was only equaled by their 383
was only following the same 44
was only granted to those 223
was only halfway up when 87
was only impeded by their 73
was only induced to give 47
was only induced to make 50
was only induced to sign 42
was only induced to take 92
was only laughed at when 42
was only lighted by some 67
was only limited by their 111
was only limited by what 44
was only matched by their 340
was only natural in such 95
was only natural in view 365
was only natural to call 70
