wading birds with long legs 83
were learning that they were 85
were leased out for three 107
were level with each other 154
were level with his chin 64
were level with his eyes 60
were level with his face 50
were level with his mouth 74
were lined with row upon 62
were local men who were 76
were longer than any other 46
were longer than its back 47
were longer than its hind 137
were longer than one wore 41
were longer than they were 177
were looking east and north 57
were looking for all along 120
were looking for all those 41
were looking for and were 82
were looking for and what 377
were looking for any kind 87
were looking for any sign 70
were looking for each other 250
were looking for had been 159
were looking for has been 43
were looking for her when 42
were looking for him there 42
were looking for him when 64
were looking for his body 47
were looking for new areas 78
were looking for new ideas 139
were looking for new jobs 125
were looking for new land 106
were looking for new ways 486
were looking for that kind 47
were looking for this kind 42
were looking for was just 49
were looking for was some 81
were looking out for prey 48
were looking out for some 191
were looking out for such 43
were looking out for their 468
were looking out for your 60
were loves war and iron 40
were lower than all other 47
were lower than any other 132
were lower than for other 151
were lower than for those 116
were lower than had been 223
were lower than they have 66
were lower than they were 651
were loyal and who were 49
were lucky that they were 156
were lucky that you were 56
were males and six were 52
were males and two were 96
were males who had been 66
were marking him and taking 66
were mated with each other 145
were mingled not with thine 165
were mingled with each other 91
were mingled with them also 132
were missing and had been 100
were missing and that there 50
were mixed and put into 41
were mixed with any other 65
were mixed with each other 200
were mixed with one part 453
were moist and her lips 42
were moist and his lips 60
were monks who had been 40
were mother and son more 45
were mushing our way over 83
were naked and his arms 44
were naked and they were 135
were naked but for their 55
were nearly all cut down 242
were nearly all that were 51
were nearly dead with cold 62
were never any but wrong 47
were never any too well 80
were never cut off from 210
were never man and wife 52
were never too far away 205
were never too far from 251
were noted and they were 43
were noted both for their 70
were noted far and wide 82
were often cut off from 365
were often men who were 95
were often not far from 65
were often too far away 68
were often too far from 48
were often two and three 122
were often wet and cold 48
were often wet with tears 145
were older and far more 66
were older and had been 295
were older and had less 50
were older and had more 830
were older and had some 54
were older and they were 76
were older men than their 42
were older men who were 108
were older than any other 71
were older than six years 61
were older than ten years 49
were older than they were 173
were older than two years 43
were olive oil and wine 53
were others that had been 55
were others too who were 54
were others who had also 64
were others who had been 686
were others who had come 171
were others who had done 66
were others who had gone 68
were others who had heard 55
were others who had made 124
were others who had more 256
were others who had seen 91
were others who had some 41
were others who had their 82
were others who may have 69
were others who not only 79
were others who put their 77
were passing not far from 40
were peeping out all over 51
were people that had been 83
were people who did nothing 59
were people who had been 3975
were people who had come 779
were people who had died 117
were people who had done 104
were people who had fled 113
were people who had gone 179
were people who had great 45
were people who had heard 100
were people who had just 120
were people who had left 171
were people who had lost 306
were people who had made 265
were people who had more 132
were people who had nothing 190
were people who had once 96
were people who had only 115
were people who had seen 275
were people who had some 111
were people who had their 121
were people who had very 60
were people who may have 54
were people who not only 311
were people with red hair 50
were picking our way along 89
were picking our way down 55
were picking our way over 74
were piled near our tent 96
were playing for each other 77
were playing off each other 49
were playing with all their 51
were playing with each other 459
were playing with his cubs 49
were pleading for her life 55
were pleading for his life 161
were poles who had been 80
were popping out all over 118
were pouring not far from 92
were praying for each other 117
were proof that they were 77
were proud and they were 40
were proud that they were 359
were proving that they were 116
were puffy and her nose 53
were puffy and red from 143
were pulling for dear life 45
were pulling with all their 201
were pushing him too hard 40
were pushing with all their 52
were putting her things down 42
were quiet with each other 59
were quite cut off from 319
were quite dim with tears 100
were quite near each other 131
were quite red and blue 98
were raiding far and wide 43
were rather for his wife 104
were rather hot with wine 52
were rather near each other 49
were rather than for what 107
were rather too far from 62
were reaching for each other 60
were reaching out for help 60
were reaching out for more 113
were reaching out for some 40
were reaching out with their 44
were really cut off from 67
were really doing out there 55
were really doing was trying 57
were really fit for duty 43
were really fit for such 53
were really man and wife 56
were really not his game 56
were really not one whit 47
were right and both were 320
were right and both wrong 124
were right and that their 82
were right and that there 76
were right and they were 613
were right and who were 79
were right and you were 166
were right for each other 1595
were right who had said 42
were roaming far and wide 45
were roaring for its prey 90
were rolling far and wide 48
were rooms that had three 43
were rough and red from 71
were rough and they were 42
were rough and who threw 44
were running and they were 48
were running for dear life 168
were running for her life 122
were running for his life 117
were running low and there 61
were running off and leaving 54
were running out and there 40
were running with all their 49
were sailing for new york 52
were satan and two other 65
were sealed with that holy 4072
were seamen who had been 64
were seated and had been 42
were seated near each other 247
were seated near our tent 60
were seated not far from 77
were seeking was not there 53
were selling out and moving 57
were sending that lot home 84
were setting off for their 62
were setting out for home 43
were setting out for their 138
were seven men and five 61
were seven men and four 50
were seven men and three 127
were shaking and her eyes 64
were shaking and her face 48
were shaking and her heart 104
were shaking and his breath 41
were shaking and his eyes 99
were shaking and his face 102
were shaking and his heart 66
were shaking and his legs 40
were shaking and his mouth 41
were shaking and she felt 119
were sharing with each other 102
were shining and her eyes 58
were shining and her face 60
were shining and her lips 75
were shining and his face 107
were ships that had been 52
were short and not very 92
were short and they were 61
were showing that they were 173
were shown that they were 206
were shown that this must 78
were signs that they were 423
were signs that things were 189
were singled out and made 100
were singled out and sent 53
were singled out and shot 134
were singled out and their 40
were singled out for having 44
were singled out for high 44
were singled out for more 185
were singled out for some 45
were singled out for such 192
were singled out for their 905
were singled out for trial 42
were sitting and sat down 78
were sitting near each other 295
were sitting not far from 103
were sitting too far away 47
were sitting with our feet 86
were slain and with your 58
were slave and one free 90
were sleek and fat from 42
were small and far away 52
were small and far from 90
were small and had been 85
were small and had only 98
were small and may have 61
were small and not very 661
were small and not well 163
were small and set high 58
were small and that there 47
were small and they were 411
were small but they were 175
were soaking wet and cold 86
were soaking wet with sweat 100
were sorry but they were 54
were sorry for each other 78
were sorry that they were 134
were sorry that you were 40
were sorry they had been 119
were sorry they had come 104
were sorry they had ever 101
were sorry they had made 55
were speaking with each other 95
were spent with his wife 102
were spies who had been 56
were spread far and wide 1427
were spread out all along 83
were spread out all over 1181
were spread out for sale 66
were spread that they were 74
were springs that had their 76
were staring with all their 46
were steep and they were 43
were steep but not high 48
were stiff and his back 47
were still being put into 53
were still boy and girl 40
were still cut off from 282
were still far and away 44
were still far off from 45
were still far off when 67
were still far too high 76
were still far too many 459
were still far too much 47
were still far too young 46
were still fit for duty 202
were still fit for work 71
were still going off over 56
were still going too fast 95
were still man and wife 274
were still men who were 79
were still not being paid 47
were still not being used 40
were still not far away 52
were still not far from 255
were still not going well 57
were still red with their 45
were still too far away 2684
were still too far from 333
were still too far north 54
were still wet and cold 48
were still wet with tears 509
were still with her when 72
were still with him when 221
were still with his loom 125
were strong and had been 47
were strong and they were 163
were strung out all along 142
were strung out all over 76
were stuck with each other 736
were sweating and his heart 42
were swept off our feet 190
were taken and one sunk 41
were taken and put into 188
were taken and put upon 64
were taken and that there 54
were taken and they were 277
were taken and two were 46
were taken but they were 40
were taken each year from 56
were taken for each test 73
were taken for new york 44
were taken for this book 46
were taken for this work 48
were taken ill and died 168
were taken off and laid 78
were taken off and left 159
were taken off and sent 62
were taken off and their 43
were taken off and worn 43
were taken off his mind 66
were taken out and kept 81
were taken out and laid 116
were taken out and left 125
were taken out and made 74
were taken out and sent 235
were taken out and shot 2140
were taken out and sold 158
were taken out and their 94
were taken out and used 124
were taken out and were 66
were taken out for home 311
were taken out for their 64
were taken out they were 79
were taken that any acts 48
were taken that they were 46
were taken with all their 64
were taken with each other 91
were taken with him were 78
were talking and not paying 49
were talking and she said 79
were talking and they were 45
were talking one day when 40
were talking with each other 860
were tanks that had only 44
were taxed one per cent 60
were taxed ten per cent 200
were telling him how much 108
were telling him that there 90
were telling him they were 52
were telling them that their 47
were telling them they were 71
were theirs and they were 44
were thinking that they were 168
were thinking that you were 58
were thirty who had some 65
were threading our way along 87
were threading our way among 53
were thrown far and wide 45
were thrown off our feet 44
were thrown out and their 46
were thrown out for lack 48
were tight and her eyes 47
were tight and his eyes 74
were tired and had been 46
were tired and had gone 50
were tired and his mouth 43
were tired and lay down 307
were tired and sat down 48
were tired and they were 172
were tired and weak from 51
were tired out with their 98
were tired they sat down 41
were tough and they were 79
were towed off with great 44
were trading with each other 97
were treating him with great 66
were trees that had been 59
were tried but they were 47
were truly man and wife 98
were turning out not only 48
were turning out too many 48
were turning red and gold 238
were twins and they were 43
were twins who had been 50
were under one per cent 42
were under way and there 43
were under way and were 66
were under way for some 42
were under way for their 74
were under way that were 54
were uneasy with each other 98
were unfit for any kind 54
were unfit for any other 141
were unreal that men seem 114
were upset that they were 245
were upset with each other 116
were vague and not very 53
were valid for all time 109
were valid for two years 80
were waiting for each other 132
were waiting for her just 58
were waiting for her there 371
were waiting for her when 466
were waiting for him back 51
were waiting for him down 116
were waiting for him here 61
were waiting for him just 135
were waiting for him there 1456
were waiting for him tore 43
were waiting for him when 1054
were waiting for his body 46
were waiting for his call 50
were waiting for his coming 203
were waiting for his next 72
were waiting for one more 52
were waiting for our boat 61
were waiting for our cars 90
were waiting for our food 174
were waiting for our turn 134
were waiting for that very 42
were waiting for them just 65
were waiting for them over 40
were waiting for them there 723
were waiting for them when 543
were waiting for you when 40
were warring with each other 281
were water met with fire 40
were weaker than had been 49
were weaker than they were 91
were weeping for him even 44
were wending our way down 50
were where she had left 129
were where they had been 267
were where they had left 87
were whigs and one half 88
were white and all were 47
were white and had been 61
were white and her eyes 72
were white and his eyes 69
were white and his face 81
were white and how many 58
were white and they were 166
were white and two were 146
were white men who were 98
were wider and far more 40
were wider than they were 181
were winding our way down 102
were wiped out and many 79
were wiped out and their 134
were wiped out and there 40
were wiser than they knew 294
were wishing that they were 44
were within his easy reach 48
were women and all were 66
were women and men from 42
were women and men were 73
were women and six were 76
were women and they were 253
were women and two were 199
were women who had been 1247
were women who had come 134
were women who had left 75
were women who had lost 127
were women who had made 46
were women who had their 75
were women who not only 40
were words that had been 139
were working and they were 87
were working for any other 49
were working for dear life 43
were working for low ends 100
were working long and hard 85
were working near each other 53
were working not far from 65
were working our way along 74
were working our way back 259
were working our way down 181
were working with all their 242
were working with each other 91
were worse off than ever 1323
were worse off than most 50
were worse off than other 103
were worse off than their 335
were worse off than those 408
were worse off than when 199
were worse than any other 109
were worse than had been 106
were worse than they were 334
were worse things than having 93
were writing for each other 58
were yours and you gave 90
were yours and you were 45
were youths who had been 69
west coast not far from 100
west could not for some 65
west front with its three 113
west which had not been 116
what aaron and his sons 136
what about all this talk 55
what about sex and dating 95
what about this and what 64
