wan that flits round our 101
was not aware until this 135
was not begun about one 54
was not begun until all 41
was not begun until may 75
was not begun until two 66
was not blind after all 65
was not blind could see 44
was not brute force but 40
was not built until long 85
was not built until two 76
was not crazy about all 46
was not crazy about any 41
was not crazy about being 200
was not crazy about doing 57
was not crazy about going 86
was not crazy about her 280
was not crazy about him 245
was not crazy about his 169
was not crazy about that 432
was not crazy about them 129
was not crazy about this 165
was not crazy about you 53
was not crazy after all 876
was not dreaming after all 159
was not drunk after all 46
was not easily thrown off 116
was not empty after all 194
was not ended until two 44
was not every author who 104
was not every evening that 108
was not every night that 331
was not every woman who 160
was not feeling sorry for 529
was not feeling woozy any 55
was not fifty yards off 44
was not filed until may 98
was not filed until two 57
was not filed within one 195
was not filed within six 59
was not filed within two 143
was not finding fault with 198
was not first which was 224
was not found again for 44
was not found fault with 128
was not found liable for 86
was not found until long 51
was not found until may 61
was not found until six 55
was not found until ten 41
was not found until they 57
was not found until this 45
was not found until two 134
was not found within its 43
was not fully awake and 118
was not fully awake yet 377
was not fully aware how 159
was not fully aware that 626
was not fully borne out 78
was not fully happy with 68
was not fully human and 47
was not fully under way 103
was not fussy about his 46
was not fussy about how 49
was not getting anything for 46
was not getting anything out 448
was not getting value for 142
was not given under oath 150
was not given until may 82
was not given until two 132
was not happy about all 145
was not happy about any 192
was not happy about being 1273
was not happy about doing 113
was not happy about going 296
was not happy about her 836
was not happy about him 167
was not happy about his 1124
was not happy about how 155
was not happy about its 78
was not happy about not 91
was not happy about our 183
was not happy about that 3474
was not happy about them 178
was not happy about things 41
was not happy about this 3057
was not happy about using 43
was not happy about was 69
was not happy about you 73
was not happy either with 79
was not happy until she 132
was not happy where she 44
was not happy working for 83
was not happy working with 43
was not human after all 50
was not hungry after all 214
was not kidding about being 91
was not kidding about her 47
was not kidding about his 67
was not kidding about not 45
was not kidding about that 367
was not kidding about this 55
was not knowing either them 87
was not known under that 76
was not known until his 96
was not known until its 64
was not known until long 387
was not known until now 68
was not known until that 45
was not known until then 40
was not known until they 122
was not known until this 103
was not known until two 53
was not known where she 95
was not known where they 280
was not known which was 71
was not known which way 46
was not learning anything and 186
was not learning anything new 392
was not liable longer than 65
was not liable under its 73
was not liable under this 43
was not looking after her 207
was not looking after him 94
was not looking after his 159
was not looking after them 59
was not looking where she 283
was not missing after all 54
was not money alone that 161
was not naive about this 49
was not named after any 74
was not named after her 64
was not named after him 226
was not named after his 83
was not named after its 78
was not named after one 74
was not often asked for 53
was not plain error for 62
was not plain sailing for 181
was not playing games and 40
was not playing games with 225
was not pride alone that 53
was not quite awake yet 271
was not quite aware that 378
was not quite fitting that 149
was not quite frank with 51
was not quite happy with 451
was not quite light yet 62
was not quite right and 653
was not quite right but 217
was not quite right for 1132
was not quite right that 298
was not quite right then 41
was not quite right was 83
was not quite right with 1261
was not quite right yet 297
was not quite seven and 48
was not quite steady and 70
was not quite strong yet 40
was not quite thirty and 42
was not quite under his 40
was not quite within his 42
was not quite working out 70
was not really about her 119
was not really about him 61
was not really about sex 72
was not really about that 153
was not really anything for 80
was not really anything new 108
was not really anything she 60
was not really anything that 290
was not really awake yet 91
was not really aware that 773
was not really books and 122
was not really built for 107
was not really feeling that 105
was not really funny but 68
was not really getting any 60
was not really happy with 1095
was not really helping him 51
was not really human but 46
was not really hungry and 92
was not really hungry but 97
was not really hungry yet 40
was not really known for 57
was not really looking for 1280
was not really right for 181
was not really sorry for 128
was not really sorry that 229
was not really thinking that 73
was not really upset with 58
was not really waiting for 71
was not really working for 113
was not really working out 103
was not really working with 43
was not really worse than 45
was not right about all 79
was not right about her 157
was not right about him 186
was not right about his 83
was not right about that 453
was not right about them 61
was not right about this 452
was not right after all 398
was not right until now 42
was not seeking anything for 42
was not shaking hands with 47
was not sitting right with 123
was not sitting still for 41
was not smooth sailing for 312
was not sorry about that 259
was not sorry about this 80
was not speaking about any 58
was not speaking about that 98
was not state action and 63
was not stealing which was 67
was not still alive and 68
was not taken under oath 541
was not taken until may 83
was not taken until two 113
was not talking about all 75
was not talking about any 301
was not talking about being 152
was not talking about death 46
was not talking about god 66
was not talking about going 87
was not talking about her 656
was not talking about him 358
was not talking about his 667
was not talking about how 143
was not talking about men 46
was not talking about one 119
was not talking about our 175
was not talking about real 52
was not talking about sex 200
was not talking about that 2166
was not talking about them 189
was not talking about things 40
was not talking about this 197
was not talking about you 1222
was not theirs alone but 56
was not thinking about all 189
was not thinking about any 591
was not thinking about being 253
was not thinking about death 129
was not thinking about doing 90
was not thinking about dying 57
was not thinking about god 132
was not thinking about going 160
was not thinking about her 1614
was not thinking about him 850
was not thinking about his 993
was not thinking about how 608
was not thinking about our 65
was not thinking about sex 204
was not thinking about that 5426
was not thinking about them 644
was not thinking about this 344
was not thinking about was 50
was not thinking about who 63
was not thinking about you 711
was not thinking right and 41
was not tried again for 49
was not truly human but 46
was not truly sorry for 69
was not uneasy about that 48
was not until about mid 133
was not until about one 545
was not until about six 233
was not until about ten 1110
was not until about that 269
was not until about this 259
was not until about two 1246
was not until after all 217
was not until after being 75
was not until after both 101
was not until after her 1580
was not until after his 6400
was not until after its 221
was not until after long 547
was not until after mao 53
was not until after may 48
was not until after mid 235
was not until after new 123
was not until after one 155
was not until after our 422
was not until after she 1605
was not until after sir 56
was not until after six 424
was not until after ten 554
was not until after that 1942
was not until after they 1559
was not until after this 1516
was not until after two 1441
was not until after war 99
was not until after you 181
was not until april and 72
was not until april that 2201
was not until caleb had 47
was not until david was 51
was not until eight that 53
was not until evening that 2788
was not until evening was 115
was not until george iii 40
was not until grant had 40
was not until henry had 52
was not until henry vii 216
was not until jesus was 40
was not until later she 45
was not until later than 53
was not until later that 34304
was not until louis xiv 42
was not until lunch that 95
was not until lunch was 45
was not until march that 1827
was not until money was 51
was not until months had 67
was not until morning that 1584
was not until nearly mid 43
was not until nearly one 141
was not until nearly six 176
was not until nearly ten 294
was not until nearly two 2375
was not until night had 100
was not until night that 554
was not until russia had 61
was not until senior year 46
was not until seven that 137
was not until spain had 42
was not until today that 783
was not until within two 75
was not until world war 4357
was not upset about being 52
was not upset about her 65
was not upset about that 146
was not working every day 40
was not working right and 136
was not working where she 64
was not write books but 51
was now casting about for 51
was now driving under its 40
was now eight months old 87
was now fully alert and 52
was now fully armed and 107
was now fully awake and 333
was now fully aware that 345
was now fully grown and 89
was now fully under way 136
was now getting tired and 61
was now getting under way 88
was now growing every day 87
was now grown sober and 110
was now keeping house for 76
was now looking about for 111
was now looking round for 65
was now nearly level with 49
was now pitch black and 48
was now playing havoc with 44
was now quick within her 43
was now quite alone with 44
was now quite close and 46
was now quite plain that 294
was now quite white and 41
was now really sorry for 56
was now seven months old 63
was now shaking hands with 96
was now talking about her 41
was now thinking about his 42
was one about which they 41
was one basic reason for 54
was one chief reason for 48
was one chief reason why 112
was one evening getting his 121
was one evening sitting thus 69
was one evening walking with 65
was one grade lower than 50
was one group which was 67
was one major reason for 447
was one major reason that 102
was one major reason why 370
was one merit about him 47
was one morning found dead 350
was one place where his 47
was one place where she 202
was one place where they 292
was one place where this 56
was one place where you 105
was one place which was 40
was one point lower than 46
was one point which had 96
was one point which she 65
was one point which was 95
was one reason above all 43
was one reason given for 193
was one reason which led 57
was one strong reason for 54
was one strong reason why 66
was one which arose out 79
was one which began with 62
was one which could not 4646
was one which could see 44
was one which could with 40
was one which might not 81
was one which never had 51
was one which ought not 259
was one which stood out 112
was one which urged him 57
was one which would bring 145
was one which would lead 50
was one which would not 804
was our first brush with 119
was our first child and 92
was our first inkling that 44
was our first meeting and 158
was our first meeting for 58
was our first meeting with 444
was our first night out 172
was our first visit and 45
was our proud boast that 42
was out every night and 42
was out every night with 53
was out looking after his 58
was out nearly every day 49
was out playing cards with 40
was put under bonds for 50
was put under fence and 66
was put under guard and 146
was put under warding for 71
was real happy about that 68
was set aside every year 45
was she feeling sorry for 44
was she talking about now 208
was she thinking about all 43
was she thinking about her 45
was she thinking about him 170
was she thinking about that 97
was she thinking about this 48
was sir henry maine who 44
was six months after her 55
was six months after his 78
was six months after this 78
was six months later and 67
was six months later than 52
was six months later that 308
was six months longer than 44
was six months older than 752
was six months since his 46
was six months since she 101
was six months since they 67
was six times longer than 67
was six times lower than 66
was six weeks later that 170
was six weeks since she 51
was six weeks since they 42
was ten months older than 97
was ten times longer than 95
was ten times lower than 125
was ten times worse for 95
was ten times worse now 57
was ten times worse than 882
was that after world war 167
was that alone which god 45
was that alone which had 61
was that black people had 72
was that black women had 45
was that china could not 76
was that china would not 116
was that egypt could not 45
was that every human being 383
was that every woman was 53
was that feeling which had 45
was that first found out 43
was that henry would not 40
was that israel could not 82
was that israel would not 111
was that italy could not 53
was that japan could not 154
was that japan would not 123
was that large towns and 64
was that lloyd george and 59
was that lloyd george had 115
was that lloyd george was 160
was that money could not 58
was that nagging feeling that 47
was that nearly every one 62
was that never again did 41
was that night after you 57
was that people could not 432
was that people might not 47
was that people would get 46
was that people would not 313
was that people would say 55
was that place which was 45
was that russia could not 144
was that russia would not 113
was that saudi arabia and 50
was that saudi arabia was 62
was that spain could not 77
was that spain would not 47
was that which arose out 173
was that which began with 97
was that which bound him 104
was that which broke out 519
was that which could not 273
was that which drove him 47
was that which every man 50
was that which found its 41
was that which george had 41
was that which hanged her 69
was that which saved our 64
was that which would lead 77
was that which would not 40
was that women could not 331
was that women would not 100
was then asked about her 62
was then asked about his 138
was then begun which was 46
was then bound round with 46
was then casting about for 46
was then digging under its 48
was then eight months old 76
was then first sending out 48
was then fully aware that 50
was then getting under way 144
was then known about how 46
was then known about them 53
was then known about this 74
was then named after him 104
was then raising every year 126
was then seven months old 58
was then spoke quite and 43
was then still alive and 138
was then taken apart and 89
was then within about two 74
was this action which led 52
was this alone which had 50
was this class which had 72
was this class which was 152
was this event which had 48
was this event which led 59
was this feeling which had 144
was this feeling which led 311
was this feeling which was 56
was this force which had 47
was this force which was 47
was this group which had 127
was this group which was 264
was this issue which led 42
was this issue which was 75
was this method which was 71
was this model which was 49
was this morning again with 80
was this motion which had 146
was this notion which led 54
was this paper which was 64
was this party which had 58
was this period which saw 168
was this point which was 59
was this power which was 106
was this quest which led 59
was this region which was 46
was this scene which she 57
was this small group that 123
was this visit which put 47
was this which drove him 117
was this which first led 62
was this which saved him 62
was this which urged him 100
was thus ample scope for 64
was thus every reason for 152
was thus fully aware that 47
was too fussy about his 47
was too happy about that 123
was too often taken for 67
was too strong within her 74
was too strong within him 165
was too tired after her 43
was too tired after his 106
was too tired right now 48
was too upset about her 53
was two hours after this 51
was two hours getting her 40
was two hours later and 116
was two hours later than 215
was two hours later that 663
was two hours longer than 44
was two hours since they 45
was two months after his 76
was two months after this 99
was two months later than 59
was two months later that 412
was two months longer than 54
was two months older than 211
was two months since she 87
was two months since they 51
was two steps lower than 46
was two times lower than 80
was two weeks after her 46
was two weeks after his 76
was two weeks after that 96
was two weeks after this 63
was two weeks later and 88
was two weeks later than 61
was two weeks later that 728
was two weeks older than 66
was two weeks since she 77
was why people liked him 71
was why people loved him 50
was with child again and 65
was with child again now 50
was with equal grief and 104
was with grief rather than 51
was with light hearts that 257
was with sinking hearts that 62
was yet strong within them 46
way and every place they 60
way and never could get 107
way and order which has 57
way for tracing cause and 44
way his father wants him 53
way one could argue that 149
way one might argue that 101
way one thinks about and 52
way one thinks about things 56
way out which would not 52
way she cared about him 50
way she could avoid being 45
way she could avoid him 61
way she could change her 61
way she could fight him 41
way she could prove her 48
way she could prove that 41
way she could repay him 44
way she feels about her 182
way she feels about him 60
way she feels about you 109
way she moved beneath him 41
way she spoke about her 97
way she spoke about him 61
way she talks about her 106
way she talks about him 127
way she talks about you 111
way she thinks about her 58
way she would allow him 40
way that amino acids are 50
way that black people are 73
way that comes easily and 47
way that could place him 50
way that every human being 150
way that extra honor and 54
way that feels right for 165
way that glass traps heat 41
way that helps rather than 60
way that light waves are 64
way that makes sense and 402
way that makes sense for 877
way that makes sense with 45
way that might color her 62
way that others could not 183
way that others would not 49
way that people could get 40
way that people could not 104
way that people could say 62
way that people lived and 49
way that people would not 75
way that seems right for 51
way that white women are 51
way that words alone can 139
way that words could not 106
way that would allow for 453
way that would allow her 220
way that would allow him 412
way that would allow its 40
way that would allow one 53
way that would allow them 745
way that would allow you 112
way that would cause her 54
way that would cause him 96
way that would cause them 91
way that would imply that 189
way that would please god 79
way that would please her 82
way that would please him 87
way that would please his 53
way that would please them 46
way that would please you 52
way they could avoid being 59
way they could carry out 66
way they could prove that 114
way things stand right now 126
way too realms which are 42
way with shaking knees and 91
weak and rapid pulse and 53
weak and shook beneath his 69
weak and strong acids and 146
wear long black coats and 92
wear long white robes and 113
wear our fingers rough with 514
wear our names within all 52
wear that grand shawl she 87
wed his wives after him 50
who all shook hands with 46
who are abusing drugs and 49
who are alive shall not 44
who are alive today and 146
who are alive today are 193
who are alive today can 42
who are casting about for 118
who are color blind are 85
who are color blind can 44
who are crazy about each 54
who are drawn hither and 57
who are either looking for 68
who are either under age 53
who are either unfit for 46
who are either working for 120
who are faced daily with 70
who are finding fault with 86
who are found liable for 43
who are found wanting are 46
who are found within its 82
who are fully aware that 534
who are fully human and 53
who are fully liable for 52
who are getting older and 58
who are growing older and 72
who are hungry enter and 126
who are joint heirs with 63
who are laden above all 51
who are looking about for 146
who are looking after her 76
who are looking after him 144
who are looking after them 178
who are looking after you 116
who are looking round for 53
who are named after him 101
who are named after them 41
who are nearly equal but 40
who are never anything but 42
who are never happy with 40
who are often faced with 236
who are often looking for 74
who are often older and 79
who are playing games with 50
who are playing havoc with 41
who are quite aware that 551
who are quite happy and 49
who are quite happy with 143
who are quite healthy and 52
who are quite unfit for 65
who are quite willing that 43
who are raising money for 64
who are really below him 42
who are really looking for 149
who are really seeking for 57
who are really working for 56
who are round about him 159
who are round about them 100
who are round about you 163
who are running banks and 47
who are seeking after god 98
who are seeking homes and 60
who are seeking money for 45
who are still alive and 2528
who are still alive are 593
who are still alive but 110
who are still alive can 331
who are still alive may 60
who are still alive that 40
who are still alive who 61
who are still filling our 83
who are still growing and 136
who are still healthy and 72
who are still holding out 203
who are still learning and 68
who are still learning how 88
who are still looking for 523
who are still seeking for 49
who are still strong and 70
who are still under age 51
who are still waiting for 550
who are still working and 246
who are still working are 110
who are still working but 44
who are still working for 218
who are still working out 131
who are still working with 112
who are still worse off 52
who are strong where you 53
who are talking about you 45
who are thinking about doing 63
who are thinking about going 87
who are thinking about how 45
who are thinking about this 64
who are thinking about using 84
who are truly happy are 62
who are truly sorry for 143
who are types rather than 48
who are under legal age 57
who are working class and 93
who are working every day 109
who are working night and 91
who are working today and 61
who are working under him 123
who are working under his 91
who are working under them 99
who are working under you 48
who ate human flesh and 180
who being anything rather than 51
who but fools could not 106
who but heaven shall set 80
who can alone weigh our 59
who can blame people for 230
who can judge people and 52
who can never create nor 118
who can never quite get 45
who can never repay you 99
who can never serve him 169
who can really blame them 103
who can share costs and 205
who can spare money for 62
who can split rails and 120
who can stand alone and 89
who can stand aside and 78
who can stand erect and 45
who can touch pitch and 80
who can write about them 40
who for eight months had 116
who for goods given can 54
who for seven months had 59
who goes about looking for 69
who had acted under him 149
who had acted under his 228
who had acted under them 64
who had again found his 49
who had again taken his 41
who had asked about her 123
who had asked about him 88
who had asked about his 91
who had begun working for 246
who had begun working with 126
who had begun writing for 50
who had cared about her 65
who had cared about him 66
who had close dealings with 122
who had close links with 1066
who had either drawn his 64
who had either known him 50
who had every reason for 344
who had every reason not 85
who had faced danger and 58
who had first asked for 61
who had first asked her 65
who had first beaten him 58
who had first built this 48
who had first cared for 43
who had first drawn his 86
who had first earned and 49
who had first fixed his 57
who had first found him 44
who had first given her 72
who had first given him 250
who had first given them 74
who had first loved her 41
who had first loved him 106
who had first moved for 55
who had first moved his 93
who had first shown her 63
who had first shown him 97
who had first shown them 45
who had first taken her 83
who had first taken him 223
who had first urged him 50
who had first voted for 41
who had found fault with 745
who had found favor with 246
who had found reason for 55
who had given bonds for 51
who had given cause for 191
who had given money and 40
who had given money for 213
who had given proof that 113
who had given value for 118
who had grown bored with 174
who had grown older and 57
who had grown stout and 54
who had grown strong and 48
who had grown tired and 46
who had grown wealthy and 85
who had harsh words for 58
who had indian wives and 40
who had known about her 55
who had known about his 45
who had known about this 45
who had known byron and 53
who had known hunger and 47
who had known jesus and 129
who had lived about two 54
who had lived alone and 82
who had lived alone for 335
who had lived alone with 91
who had lived apart for 60
who had lived first with 48
who had lived longer than 113
who had lived nearly all 144
who had lived under him 110
who had lived under his 459
who had lived under its 70
who had lived under them 105
who had lived under this 51
who had lived until then 86
who had lived waiting for 61
who had lived within his 59
who had lived within its 63
who had money could buy 282
who had money could not 42
who had moved heaven and 184
who had never asked for 525
who had never asked her 59
who had never asked him 69
who had never bored her 82
who had never borne any 55
who had never bowed his 45
who had never cared for 621
who had never ceased for 42
who had never ceased his 67
who had never cringed and 124
who had never feared death 40
who had never feared for 50
who had never found any 59
who had never found her 55
who had never found his 193
who had never given any 383
who had never given her 344
who had never given him 660
who had never given his 230
who had never given them 172
who had never given way 51
who had never grown old 48
who had never grown out 47
who had never hoped that 43
who had never known any 1418
who had never known each 111
who had never known fear 1021
who had never known god 48
who had never known her 839
who had never known him 1060
who had never known his 556
who had never known how 297
who had never known its 60
who had never known joy 43
who had never known man 94
who had never known one 181
who had never known real 107
who had never known sin 72
who had never known that 498
who had never known them 173
who had never known this 87
who had never known war 83
who had never liked her 278
who had never liked him 438
who had never liked his 56
who had never lived and 213
who had never lived out 43
who had never lived with 348
who had never loved any 122
who had never loved her 341
who had never loved him 362
who had never mixed with 68
who had never moved out 751
who had never owned any 91
who had never owned one 54
who had never quite got 153
who had never really had 181
who had never shown any 1227
who had never shown her 147
who had never shown him 141
who had never shown his 47
who had never shown them 44
who had never slept out 95
who had never slept with 128
who had never spent any 56
who had never stood for 98
who had never taken any 794
who had never taken her 204
who had never taken his 646
who had never taken off 60
who had never taken one 49
who had never taken out 48
who had never until now 53
who had never until then 81
who had never voted and 40
who had never voted for 248
who had newly risen out 58
who had often asked him 52
who had often faced death 54
who had often given him 129
who had often sided with 59
who had often stood for 46
who had power given him 78
who had rather lived with 58
who had really cared for 53
who had really known him 85
who had really lived and 49
who had really loved her 90
who had really loved him 145
who had really saved her 41
who had risen above all 42
who had risen above his 141
who had risen under his 64
who had ruled above two 84
who had ruled china for 73
who had ruled egypt for 83
who had ruled russia for 92
who had ruled spain for 62
who had saved money and 95
who had saved money for 52
who had since moved out 41
who had slept under her 82
who had small latin and 44
who had spent about two 56
who had spent every day 86
who had spent hours with 65
who had spent months and 58
who had spent months with 46
who had spent nearly all 392
who had spent nearly his 46
who had spent nearly ten 47
who had spent nearly two 422
who had spent world war 150
who had still hoped for 44
who had stood aloof for 47
who had stood apart and 43
who had stood round him 151
who had stood still for 68
who had stood waiting for 65
who had strong links with 322
who had taken issue with 198
who had taken logic long 41
who had taken money for 61
who had taken nearly all 44
who had taken sides with 556
who had taken turns with 47
who had taken under his 66
who had thrown aside all 115
who had thrown aside his 144
who had tried again and 44
who had tried cases with 48
who had truly loved her 86
who had truly loved him 62
who had twice saved his 137
who had twice voted for 40
who has acted knows that 134
who has close links with 95
who has dwelt within his 43
who has every reason for 59
who has first loved you 66
who has found fault with 122
who has found favor with 55
who has given cause for 100
who has given rules for 63
who has given value for 361
who has grown bored with 45
who has lived alone all 51
who has lived alone for 228
who has lived fully and 50
who has lived longer than 120
who has lived nearly all 43
who has lived since his 64
who has nearly broke his 68
who has never asked for 61
who has never bowed his 54
who has never cared for 187
who has never found his 67
who has never found out 109
who has never given any 225
who has never given her 132
who has never given him 44
who has never given his 139
who has never given them 64
who has never given you 73
who has never hoped can 196
who has never known any 363
who has never known fear 504
who has never known her 102
who has never known him 234
who has never known his 190
who has never known how 197
who has never known that 60
who has never known them 73
who has never known this 63
who has never lived out 96
who has never lived with 147
who has never loved and 51
who has never loved her 41
who has never loved him 52
who has never owned any 99
who has never really had 76
who has never shown any 268
who has never slept with 93
who has never taken any 142
who has never taken his 65
who has never tried this 78
who has never voted for 40
who has often given him 53
who has often tried his 96
who has really lived and 48
who has really spent his 42
who has risen above all 114
who has risen above his 226
who has saved money and 65
who has seven limbs and 79
who has since given his 43
who has since taken his 65
who has spent hours and 46
who has spent nearly all 178
who has spent nearly his 43
who has spent nearly two 112
who has strong needs for 51
who has taken issue with 58
who has taken money for 57
who has taken opium for 57
who has taken pains with 112
who has taken sides with 47
who has taken under his 46
who has tried knows how 161
who has tried knows that 116
who her father really was 144
who her mother really was 77
who his father really was 214
who may stand below him 82
who may still doubt that 44
who pay wages ought not 69
who sat right below him 68
who saw jesus after his 58
who saw theirs blown off 69
who six months later was 90
who then shall guide his 92
who then shook hands with 56
who this woman really was 80
who two months later was 56
who was about fifty and 51
who was about forty and 61
who was about setting off 53
who was about setting out 48
who was about thirty and 70
who was anything rather than 56
who was asked about her 63
who was asked about his 91
who was asked about this 50
who was badly beaten and 73
who was burnt alive for 103
who was casting about for 146
who was crazy about her 219
who was crazy about him 159
who was crazy about his 47
who was drunk every day 99
who was eight months old 221
who was either unfit for 55
who was feeling sorry for 74
who was finding fault with 93
who was fired after she 49
who was found fault with 92
who was found liable for 43
who was fully aware that 428
who was fully human and 44
who was getting bored with 63
who was getting older and 57
who was growing every day 46
who was growing weaker and 50
who was holding court with 64
who was holding hands with 123
who was indian agent for 47
who was keeping house for 249
who was keeping watch for 41
who was keeping watch with 53
who was known after his 56
who was later found dead 116
who was later hanged for 160
who was later tried and 138
who was later tried for 94
who was looking about for 322
who was looking about her 105
who was looking about him 228
who was looking about with 52
who was looking after her 715
who was looking after him 626
who was looking after his 478
who was looking after our 108
who was looking after them 256
who was looking after things 45
who was looking after two 102
who was looking tired and 54
who was named after her 640
who was named after him 440
who was named after his 1126
who was named after one 71
who was nearly blind and 129
who was nearly blind with 68
who was nearly twice her 108
who was nearly twice his 111
who was never anything but 196
who was never cared for 50
who was never cruel but 57
who was never happy but 44
who was never happy with 94
who was never known for 148
who was never noted for 244
who was never worse than 253
who was often drunk and 72
who was often taken for 70
who was playing cards with 210
who was playing chess with 177
who was playing games with 55
who was playing havoc with 48
who was quite aware that 213
who was quite blind and 50
who was quite drunk and 73
who was quite frank and 63
who was quite happy with 71
who was quite taken with 163
who was quite unfit for 59
who was quite wealthy and 50
who was quite willing that 59
who was raising funds for 70
who was raising money for 163
who was rather older than 131
who was rather quiet and 60
who was rather taken with 44
who was really helping her 49
who was really hungry and 52
who was really looking for 56
who was really running things 40
who was really sorry for 70
who was resting after his 40
who was right after all 48
who was running after her 42
who was running after him 122
who was running after you 52
who was running again for 47
who was serving under him 145
who was seven months old 108
who was shaking hands with 311
who was sitting alone and 82
who was sitting alone with 81
who was sitting nearby and 67
who was sitting nearby with 68
who was sitting waiting for 51
who was sitting where she 48
who was still alive and 1340
who was still alive but 184
who was still alive had 76
who was still alive then 388
who was still alive was 118
who was still arguing with 71
who was still awake and 87
who was still choking for 77
who was still dancing with 60
who was still feeling his 59
who was still finding his 43
who was still fussing with 63
who was still gasping for 140
who was still holding her 416
who was still holding him 57
who was still holding his 541
who was still holding out 262
who was still keeping her 70
who was still learning how 43
who was still licking his 48
who was still looking for 370
who was still looking out 362
who was still nursing her 92
who was still nursing his 165
who was still older than 48
who was still playing with 166
who was still pouring out 43
who was still rubbing his 155
who was still seated and 46
who was still serving his 72
who was still serving with 40
who was still shaking her 115
who was still shaking his 86
who was still shaking with 72
who was still sitting and 43
who was still sitting with 192
who was still smiling and 57
who was still smoking his 43
who was still staring out 272
who was still staying with 134
who was still strong and 62
who was still talking with 189
who was still under age 206
who was still under his 72
who was still waiting for 811
who was still waiting with 75
who was still walking his 71
who was still walking with 45
who was still working for 365
who was still working with 306
