war clouds hanging over europe 69
who should have been guarding 153
who should have been guilty 43
who should have been helped 50
who should have been immune 54
who should have been inside 64
who should have been intent 96
who should have been joined 305
who should have been kicked 40
who should have been killed 245
who should have been leaders 92
who should have been listed 58
who should have been locked 155
who should have been master 177
who should have been nearest 42
who should have been placed 152
who should have been pleased 64
who should have been sacred 50
who should have been served 60
who should have been sleeping 65
who should have been spared 114
who should have been standing 153
who should have been studying 71
who should have been taught 201
who should have been training 56
who should have been treated 217
who should have been turned 64
who should have been united 142
who should have been warned 71
who should have been watching 192
who should have done better 124
who should have done something 95
who should have free access 44
who should have full powers 48
who should have know better 44
who should have made cliffs 49
who should have what rights 66
who should know much better 66
who should leave their native 101
who should leave your person 40
who should take their places 58
who shrank from laying france 75
who smoked were more likely 96
who spends much time around 45
who stayed away from church 179
who stayed away from school 217
who stayed home from school 63
who suffer from heart disease 367
who suffer from high levels 52
who suffer from more severe 51
who suffer from other mental 85
who suffer from some degree 74
who suffer from some disease 42
who suffer from some mental 47
who through their word should 50
who through those wide fields 92
who walked home from school 40
who worked were more likely 59
who writes very good english 45
why should their evil report 48
with africa have been already 50
with another tube bent upward 57
with another upon your remove 110
with autism also have mental 58
with autism were less likely 71
with autism were more likely 86
with bleeding feet have scaled 47
with bleeding from other mucous 77
with cancer were more likely 54
with carrying sail much harder 45
with colors ranging from yellow 57
with common bile duct stones 471
with crimes ranging from murder 47
with disease from those without 64
with drawings made only twenty 139
with feelings having these traits 133
with german south west africa 62
with grubbing into those idiotic 45
with honors from high school 427
with indians from other tribes 56
with ladies were very endearing 45
with little help from anyone 351
with little time left before 47
with merely having some object 63
with neither side giving ground 43
with notions upon rising ground 108
with ovarian germ cell tumors 87
with pollen from other plants 180
with prices ranging from around 51
with shafts from their quiver 110
with shirts over their clothes 62
with sickle cell pain crisis 65
with silver lace three inches 54
with slaves from west africa 48
with something much more serious 119
with something nice till supper 56
with something very like dismay 55
with something very like regret 51
with something very like relief 40
with something very like terror 153
with stones from palm sunday 59
with terror upon what seemed 54
with unseen tears those graves 79
with waters when their streams 103
