wan that hang the pensive 1590
was her way of surviving 76
was his aim to combine 53
was his aim to develop 45
was his aim to express 53
was his aim to prevent 62
was his aim to produce 55
was his aim to restore 61
was his aim to withdraw 42
was his and the fulness 46
was his cue to inflict 63
was his cue to magnify 72
was his day of silence 271
was his day of triumph 95
was his fear of failure 50
was his fear of offending 219
was his hap to succeed 53
was his idea of perfect 49
was his idea of success 40
was his idea of taxation 40
was his idea to include 42
was his idea to publish 48
was his job to collect 135
was his job to control 67
was his job to deliver 112
was his job to enforce 85
was his job to explain 65
was his job to monitor 47
was his job to oversee 70
was his job to prepare 79
was his job to present 47
was his job to prevent 73
was his job to promote 52
was his job to protect 636
was his job to provide 181
was his job to support 44
was his key to success 45
was his key to victory 40
was his lot to preside 43
was his lot to witness 57
was his use of language 58
was his way he laughed 60
was his way of accepting 58
was his way of achieving 52
was his way of admitting 146
was his way of affirming 72
was his way of answering 85
was his way of asserting 156
was his way of combating 41
was his way of concealing 44
was his way of conveying 87
was his way of declaring 75
was his way of defending 73
was his way of enforcing 68
was his way of informing 88
was his way of obtaining 45
was his way of preparing 180
was his way of promoting 42
was his way of providing 77
was his way of punishing 287
was his way of reassuring 171
was his way of rebelling 73
was his way of referring 167
was his way of rejecting 47
was his way of relieving 62
was his way of remaining 45
was his way of reminding 320
was his way of resolving 68
was his way of returning 50
was his way of rewarding 106
was his way of signaling 161
was his way of stressing 40
was his way of surviving 45
was his way of welcoming 54
was his way to collect 46
was his way to husband 41
was hot and it smelled 40
was hot and the journey 42
was hot and the streets 56
was hot and the windows 77
was hung with the richest 161
was ill and in trouble 47
was ill and the doctors 52
was ill led in congress 43
was its aim to produce 78
was led off in triumph 114
was let for the erection 90
was let for the purpose 52
was let off on payment 60
was let off so lightly 42
was let out in pasture 47
was let out to farmers 74
was let out to peasants 43
was let out to private 68
was let out to tenants 214
was lit for the purpose 48
was long and the country 62
was long and the journey 52
was long ere the efforts 84
was long out of college 44
was low and the company 40
was low and the current 137
was low and the economy 52
was low and the quality 68
was low and the shadows 67
was lying dead in windsor 48
was mad for the unknown 42
was met out of current 41
was met out of revenue 76
was met out of taxation 50
was met with an address 41
was met with an awkward 49
was met with an equally 216
was met with an increase 57
was met with an instant 49
was met with in obtaining 40
was met with in several 59
was met with the comment 94
was met with the counter 48
was met with the defense 91
was met with the familiar 44
was met with the following 370
was met with the general 82
was met with the greatest 215
was met with the inquiry 84
was met with the kindest 106
was met with the question 211
was met with the request 44
was met with the silence 52
was met with the startling 41
was new and the soldier 93
was new for the occasion 44
was new was the attempt 99
was new was the concept 41
was nor can be ashamed 76
was not all an illusion 47
was not all he appeared 78
was not all he claimed 58
was not all it appeared 129
was not all on account 94
was not all so pleasant 49
was not all the company 86
was not all the trouble 77
was not apt to forgive 51
was not apt to indulge 56
was not being as careful 61
was not cut or bruised 101
was not dead in america 41
was not doing it anymore 112
was not doing it because 326
was not doing it himself 72
was not doing it justice 51
was not doing so because 203
was not due or payable 44
was not due to absence 121
was not due to adverse 54
was not due to alcohol 43
was not due to altered 145
was not due to british 76
was not due to defects 61
was not due to deliver 65
was not due to dilution 41
was not due to factors 80
was not due to failure 306
was not due to fatigue 246
was not due to foreign 65
was not due to general 117
was not due to genetic 64
was not due to himself 84
was not due to illness 140
was not due to increase 69
was not due to increasing 41
was not due to jealousy 48
was not due to medical 61
was not due to national 59
was not due to natural 695
was not due to neglect 171
was not due to organic 63
was not due to outside 64
was not due to poverty 202
was not due to protein 53
was not due to radiation 43
was not due to reduced 332
was not due to shyness 115
was not due to suicide 72
was not due to superior 147
was not due to sympathy 74
was not due to violence 56
was not due to weakness 190
was not due to willful 212
was not easy of solution 176
was not easy on account 72
was not easy or pleasant 172
was not easy to abandon 149
was not easy to account 247
was not easy to achieve 1908
was not easy to acquire 347
was not easy to advance 81
was not easy to analyze 54
was not easy to attract 222
was not easy to balance 89
was not easy to believe 1108
was not easy to capture 166
was not easy to collect 526
was not easy to combine 226
was not easy to command 57
was not easy to compare 52
was not easy to compete 71
was not easy to compose 108
was not easy to compute 183
was not easy to conduct 101
was not easy to confess 40
was not easy to confine 40
was not easy to confirm 46
was not easy to connect 140
was not easy to conquer 142
was not easy to consult 46
was not easy to contact 127
was not easy to contain 53
was not easy to contend 51
was not easy to control 675
was not easy to convert 112
was not easy to correct 93
was not easy to counter 51
was not easy to deceive 361
was not easy to deliver 42
was not easy to destroy 140
was not easy to develop 278
was not easy to discard 68
was not easy to discern 750
was not easy to discuss 123
was not easy to dismiss 312
was not easy to dispose 162
was not easy to dispute 59
was not easy to dissent 53
was not easy to disturb 97
was not easy to embrace 50
was not easy to enforce 471
was not easy to examine 53
was not easy to exclude 150
was not easy to execute 234
was not easy to explain 2023
was not easy to explore 42
was not easy to express 179
was not easy to extract 145
was not easy to foresee 654
was not easy to forgive 123
was not easy to fulfill 68
was not easy to gainsay 43
was not easy to gratify 42
was not easy to imagine 936
was not easy to imitate 112
was not easy to impress 152
was not easy to improve 61
was not easy to isolate 76
was not easy to justify 199
was not easy to mistake 222
was not easy to observe 158
was not easy to operate 111
was not easy to perform 174
was not easy to picture 222
was not easy to placate 44
was not easy to predict 427
was not easy to prepare 131
was not easy to present 121
was not easy to pretend 92
was not easy to prevent 327
was not easy to proceed 195
was not easy to procure 463
was not easy to produce 421
was not easy to promote 43
was not easy to protect 102
was not easy to provide 390
was not easy to publish 59
was not easy to quarrel 65
was not easy to question 112
was not easy to receive 91
was not easy to recover 209
was not easy to recruit 207
was not easy to refrain 47
was not easy to replace 489
was not easy to repress 53
was not easy to resolve 347
was not easy to respond 51
was not easy to restore 159
was not easy to reverse 78
was not easy to satisfy 513
was not easy to silence 107
was not easy to squeeze 49
was not easy to stretch 40
was not easy to succeed 94
was not easy to suggest 132
was not easy to support 116
was not easy to suppose 140
was not easy to survive 55
was not easy to sustain 313
was not easy to swallow 190
was not easy to uncover 53
was not easy to unravel 77
was not easy to withdraw 91
was not easy to witness 52
was not far in advance 217
was not fear of suffering 87
was not fit to command 573
was not fit to conduct 81
was not fit to grapple 129
was not fit to perform 90
was not fit to proceed 57
was not fit to receive 355
was not fit to succeed 62
was not fit to survive 73
was not foes to conquer 49
was not for an instant 1456
was not for me anymore 45
was not for me because 141
was not for my benefit 478
was not for my friends 82
was not for my husband 122
was not for my parents 95
was not for my pleasure 41
was not for my worldly 42
was not for no purpose 56
was not for or against 207
was not for the average 139
was not for the benefit 1818
was not for the british 474
was not for the chinese 141
was not for the comfort 68
was not for the company 120
was not for the congress 88
was not for the council 64
was not for the country 72
was not for the defense 46
was not for the dignity 71
was not for the dresses 87
was not for the emperor 102
was not for the expense 52
was not for the farmers 59
was not for the freedom 112
was not for the general 564
was not for the germans 58
was not for the national 44
was not for the payment 92
was not for the picture 75
was not for the pleasure 344
was not for the present 1066
was not for the private 51
was not for the purpose 6945
was not for the respect 42
was not for the russians 40
was not for the service 79
was not for the soldier 42
was not for the support 190
was not for the trouble 77
was not for the welfare 160
was not for the workers 70
was not god he doubted 47
was not going as planned 1106
was not going as quickly 54
was not going as smoothly 263
was not going on between 55
was not going on holiday 59
was not going so smoothly 69
was not going to abandon 1738
was not going to abolish 60
was not going to achieve 680
was not going to acquire 76
was not going to address 228
was not going to advance 241
was not going to america 281
was not going to analyze 90
was not going to appoint 156
was not going to approve 392
was not going to attempt 735
was not going to attract 160
was not going to bargain 105
was not going to because 217
was not going to believe 1669
was not going to benefit 275
was not going to capture 64
was not going to chicago 57
was not going to chicken 116
was not going to classes 69
was not going to collect 162
was not going to college 1655
was not going to command 51
was not going to comment 359
was not going to compare 53
was not going to compete 293
was not going to concede 334
was not going to concern 159
was not going to condemn 189
was not going to condone 80
was not going to conduct 136
was not going to confess 565
was not going to confide 296
was not going to confine 90
was not going to confirm 111
was not going to conform 118
was not going to confuse 66
was not going to conquer 74
was not going to consent 82
was not going to consult 85
was not going to contact 122
was not going to contain 46
was not going to content 170
was not going to contest 141
was not going to control 189
was not going to convert 102
was not going to convict 55
was not going to correct 226
was not going to crumble 87
was not going to deceive 129
was not going to declare 175
was not going to decline 74
was not going to decrease 44
was not going to degrade 73
was not going to deliver 640
was not going to deprive 356
was not going to descend 68
was not going to destroy 565
was not going to develop 457
was not going to dictate 142
was not going to dignify 170
was not going to discard 56
was not going to discuss 1830
was not going to dismiss 247
was not going to disobey 172
was not going to display 90
was not going to dispute 178
was not going to disrupt 109
was not going to disturb 400
was not going to divorce 352
was not going to divulge 325
was not going to embrace 85
was not going to emulate 65
was not going to endanger 227
was not going to endorse 149
was not going to enforce 125
was not going to enhance 50
was not going to enlarge 43
was not going to entrust 128
was not going to examine 111
was not going to exchange 144
was not going to execute 63
was not going to exhibit 66
was not going to explain 1336
was not going to explode 231
was not going to exploit 66
was not going to explore 70
was not going to express 173
was not going to extract 41
was not going to finance 102
was not going to flatter 58
was not going to florida 64
was not going to forfeit 80
was not going to forgive 704
was not going to forsake 137
was not going to fulfill 245
was not going to function 198
was not going to furnish 114
was not going to germany 63
was not going to gratify 106
was not going to harvard 43
was not going to imitate 81
was not going to imperil 77
was not going to impress 220
was not going to improve 1006
was not going to include 389
was not going to increase 255
was not going to indulge 477
was not going to inflict 146
was not going to inherit 149
was not going to initiate 160
was not going to inquire 93
was not going to inspire 43
was not going to intrude 135
was not going to involve 447
was not going to justify 91
was not going to knuckle 163
was not going to lecture 448
was not going to lighten 51
was not going to medical 42
was not going to neglect 158
was not going to operate 114
was not going to perform 457
was not going to possess 50
was not going to prepare 99
was not going to present 303
was not going to preside 92
was not going to presume 44
was not going to pretend 1237
was not going to prevail 218
was not going to prevent 446
was not going to proceed 282
was not going to produce 948
was not going to promise 140
was not going to promote 128
was not going to propose 234
was not going to prosper 43
was not going to protect 352
was not going to protest 192
was not going to provide 1448
was not going to provoke 96
was not going to publish 320
was not going to qualify 76
was not going to quarrel 468
was not going to question 1879
was not going to quibble 349
was not going to rebuild 43
was not going to receive 983
was not going to recover 991
was not going to relieve 58
was not going to replace 241
was not going to require 179
was not going to resolve 239
was not going to respect 231
was not going to respond 1470
was not going to restore 143
was not going to retract 97
was not going to reverse 148
was not going to sanction 58
was not going to satisfy 583
was not going to scratch 61
was not going to shatter 73
was not going to strangle 47
was not going to stretch 114
was not going to stumble 59
was not going to subject 714
was not going to subside 114
was not going to succeed 1313
was not going to succumb 455
was not going to suffice 157
was not going to suggest 717
was not going to support 1190
was not going to survive 1838
was not going to suspend 43
was not going to sustain 94
was not going to swallow 262
was not going to testify 398
was not going to torment 64
was not going to torture 70
was not going to totally 47
was not going to trouble 425
was not going to truckle 122
was not going to undergo 57
was not going to undress 49
was not going to venture 168
was not going to vietnam 186
was not going to welcome 289
was not going to willingly 113
was not going to withdraw 320
was not going to withhold 59
was not going to witness 85
was not going to worship 56
was not going to wrestle 66
was not his to command 123
was not his to control 67
was not his to dispose 273
was not hit by article 51
was not how he planned 48
was not how it appeared 353
was not how it sounded 96
was not how the british 66
was not how to achieve 63
was not how to control 42
was not how to improve 60
was not how to increase 49
was not how to prevent 94
was not how to produce 86
was not how to protect 58
was not led by anybody 223
was not led to believe 113
was not long at leisure 149
was not long at liberty 98
was not long in accepting 261
was not long in achieving 78
was not long in acquiring 560
was not long in adjusting 57
was not long in affording 77
was not long in answering 278
was not long in ascending 52
was not long in asserting 276
was not long in attaining 109
was not long in awakening 235
was not long in beginning 398
was not long in betraying 67
was not long in company 64
was not long in complying 41
was not long in declaring 244
was not long in detecting 390
was not long in duration 47
was not long in effecting 173
was not long in executing 111
was not long in extending 156
was not long in finishing 148
was not long in following 5639
was not long in happening 66
was not long in imagining 64
was not long in imitating 48
was not long in informing 83
was not long in inventing 126
was not long in ireland 70
was not long in jeopardy 42
was not long in mastering 51
was not long in observing 359
was not long in obtaining 588
was not long in occurring 138
was not long in preparing 270
was not long in procuring 185
was not long in producing 590
was not long in profiting 49
was not long in providing 91
was not long in reappearing 82
was not long in receiving 307
was not long in regaining 117
was not long in remarking 59
was not long in rendering 239
was not long in repenting 151
was not long in reporting 57
was not long in resolving 288
was not long in restoring 41
was not long in returning 700
was not long in selecting 249
was not long in summoning 69
was not long in supplying 62
was not long in surfacing 96
was not long of following 49
was not long of observing 47
was not long to prevail 54
was not long to survive 391
was not lying to himself 51
was not mad at anybody 210
was not near so general 54
was not near so unhappy 51
was not new in america 188
was not new in chinese 50
was not new in germany 74
was not new in history 56
was not new or unusual 53
was not new to america 143
was not new to british 40
was not new to european 40
was not new to science 173
was not now at leisure 41
was not now in question 41
was not now the question 145
was not one in respect 58
was not one of america 107
was not one of anxiety 41
was not one of britain 52
was not one of charity 41
was not one of charles 56
was not one of comfort 52
was not one of concern 51
was not one of decline 40
was not one of despair 162
was not one of emerson 85
was not one of extreme 56
was not one of failure 45
was not one of forster 52
was not one of freedom 73
was not one of general 324
was not one of genuine 43
was not one of gradual 68
was not one of harmony 65
was not one of history 48
was not one of holland 48
was not one of increasing 58
was not one of jealousy 57
was not one of johnson 41
was not one of justice 106
was not one of language 91
was not one of material 45
was not one of napoleon 45
was not one of national 151
was not one of numbers 106
was not one of parties 51
was not one of passive 74
was not one of peculiar 59
was not one of perfect 117
was not one of pleasure 257
was not one of popular 76
was not one of poverty 68
was not one of protest 41
was not one of quality 41
was not one of radical 40
was not one of religion 154
was not one of respect 60
was not one of reverie 41
was not one of sadness 101
was not one of science 51
was not one of service 42
was not one of several 71
was not one of slavery 74
was not one of success 48
was not one of sympathy 137
was not one of taxation 48
was not one of triumph 113
was not one of uniform 105
was not one of unmixed 354
was not one of vengeance 70
was not one of victory 66
was not one of violence 87
was not one of weakness 40
was not one of welcome 94
was not one to abandon 192
was not one to analyze 45
was not one to attempt 47
was not one to attract 195
was not one to believe 369
was not one to cherish 61
was not one to commend 47
was not one to compare 58
was not one to concern 81
was not one to condemn 46
was not one to confide 108
was not one to confine 45
was not one to conform 42
was not one to conjure 45
was not one to deceive 139
was not one to despair 74
was not one to despise 43
was not one to discuss 137
was not one to dismiss 98
was not one to disobey 49
was not one to display 94
was not one to disturb 49
was not one to express 112
was not one to flatter 46
was not one to forgive 229
was not one to indulge 314
was not one to initiate 55
was not one to inspire 764
was not one to justify 49
was not one to lightly 47
was not one to mistake 49
was not one to neglect 349
was not one to pretend 58
was not one to produce 50
was not one to promote 61
was not one to provoke 60
was not one to quarrel 76
was not one to question 611
was not one to quibble 88
was not one to reassure 48
was not one to receive 71
was not one to require 40
was not one to satisfy 44
was not one to succumb 92
was not one to trouble 98
was not one to welcome 54
was not one to withdraw 44
was not one to withhold 63
was not out of balance 94
was not out of concern 162
was not out of contact 52
was not out of context 63
was not out of control 1860
was not out of cruelty 49
was not out of harmony 533
was not out of jealousy 45
was not out of loyalty 74
was not out of meanness 84
was not out of modesty 253
was not out of question 47
was not out of respect 326
was not out of service 68
was not out of sympathy 452
was not out of trouble 214
was not out of weakness 58
was not out to conquer 52
was not out to convert 46
was not out to destroy 344
was not out to impress 300
was not owing to caprice 54
was not owing to conceit 109
was not owing to neglect 62
was not put in command 117
was not put in fetters 258
was not put in jeopardy 111
was not put in question 97
was not put on display 46
was not put on inquiry 68
was not set at liberty 627
was not set in advance 48
was not set up because 138
was not singing the praises 51
was not that he admired 93
was not that he appeared 56
was not that he avoided 49
was not that he brought 66
was not that he claimed 56
was not that he desired 218
was not that he doubted 483
was not that he enjoyed 153
was not that he grudged 61
was not that he himself 256
was not that he ignored 130
was not that he opposed 162
was not that he refused 151
was not that he stopped 48
was not that he trusted 80
was not that it allowed 61
was not that it brought 72
was not that it enabled 48
was not that my husband 63
was not that my parents 203
was not that of charles 59
was not that of incense 48
was not that of jupiter 41
was not that of natural 49
was not that of peasants 56
was not that of perfect 42
was not that of private 47
was not that of producing 63
was not that of providing 62
was not that of richard 56
was not that of sadness 50
was not that of science 49
was not that of servant 40
was not that of studied 87
was not that of trustee 40
was not that the african 40
was not that the ancient 105
was not that the average 42
was not that the beginning 113
was not that the british 900
was not that the chinese 292
was not that the colonial 44
was not that the company 158
was not that the concept 59
was not that the congress 62
was not that the content 43
was not that the country 222
was not that the decision 41
was not that the doctors 42
was not that the economy 46
was not that the farmers 61
was not that the federal 71
was not that the general 136
was not that the germans 181
was not that the greatest 66
was not that the italians 54
was not that the language 81
was not that the material 60
was not that the members 119
was not that the national 56
was not that the natives 55
was not that the natural 42
was not that the numbers 43
was not that the parents 67
was not that the parties 48
was not that the patient 55
was not that the players 56
was not that the present 131
was not that the problem 117
was not that the program 40
was not that the purpose 108
was not that the question 142
was not that the russians 96
was not that the soviets 100
was not that the spanish 47
was not that the student 45
was not that the subject 573
was not that the teachers 102
was not that the western 40
was not that the workers 92
was not then an article 51
was not then an officer 53
was not then as popular 41
was not then at leisure 279
was not then at liberty 145
was not then in command 66
was not then in congress 48
was not then in default 54
was not then in general 210
was not then in question 113
was not then so popular 51
was not then the capital 54
was not then the general 88
was not then the question 70
was not then the subject 91
was not this the beginning 41
was not this the perfect 40
was not thus in ancient 89
was not using it anymore 46
was not using it himself 90
was not using the captain 62
was not using the language 103
was not who he appeared 118
was not who he claimed 343
was not with me anymore 87
was not with me because 68
was not with my consent 225
was not with my husband 76
was not with my parents 67
was not with the brigade 49
was not with the british 230
was not with the caravan 64
was not with the company 310
was not with the concept 60
was not with the consent 137
was not with the content 40
was not with the emperor 79
was not with the germans 59
was not with the orthodox 168
was not with the painter 109
was not with the patient 103
was not with the program 85
was not with the purpose 175
was not with the quality 42
was not with the workers 43
was not with us anymore 147
was not with us because 81
was not yet an ambition 52
was not yet an article 61
was not yet an officer 67
was not yet an official 690
was not yet as popular 53
was not yet at leisure 70
was not yet at liberty 172
was not yet in blossom 41
was not yet in college 42
was not yet in command 109
was not yet in contact 59
was not yet in control 224
was not yet in current 42
was not yet in custody 74
was not yet in general 572
was not yet in jeopardy 41
was not yet in perfect 76
was not yet in position 434
was not yet in question 128
was not yet in service 130
was not yet so familiar 43
was not yet so totally 96
was not yet the beginning 79
was not yet the capital 161
was not yet the general 185
was not yet the national 137
was not yet the official 160
was not yet the perfect 62
was not yet the popular 68
was not yet the subject 83
was now but the fragile 50
was now far in advance 94
was now going on between 137
was now going to abandon 47
was now going to attempt 84
was now going to college 43
was now going to propose 40
was now going to receive 93
was now led to believe 54
was now near the beginning 56
was now near the horizon 67
was now one of extreme 217
was now one of several 64
was now out of control 1285
was now out of question 118
was now out of service 137
was now put in command 335
was now run up between 43
was now set at liberty 435
was now that he decided 68
was now that he entered 106
was now that he painted 41
was now that the british 214
was now that the country 40
was now that the greatest 41
was now that the history 41
was now that the question 64
was now that the spanish 46
was now that the tempers 41
was now that the tragedy 53
was now with the british 45
was now with the greatest 56
was now with the virginia 66
was odd how the showers 111
was off and the windows 45
was off for the purpose 62
was off for the weekend 234
was one and it settled 41
was one area of concern 63
was one day in advance 43
was one day in company 244
was one day in council 80
was one day in october 40
was one day to achieve 66
was one day to command 53
was one day to declare 44
was one day to destroy 59
was one day to develop 48
was one day to eclipse 49
was one day to inherit 440
was one day to inspire 53
was one day to perform 45
was one day to present 73
was one day to preside 128
was one day to procure 47
was one day to produce 199
was one day to receive 84
was one day to restore 74
was one day to stretch 47
was one day to succeed 161
was one easy of solution 41
was one for the benefit 102
was one for the british 40
was one for the decision 118
was one for the history 85
was one for the payment 42
was one for the purpose 72
was one for the removal 46
was one man by himself 47
was one man in america 162
was one man in germany 41
was one man in history 56
was one out of several 67
was one that he himself 195
was one that the british 178
was one that the company 43
was one way of achieving 347
was one way of acquiring 46
was one way of asserting 143
was one way of combating 46
was one way of extending 53
was one way of improving 60
was one way of increasing 121
was one way of obtaining 105
was one way of promoting 44
was one way of providing 85
was one way of relieving 102
was one way of resolving 66
was one way to achieve 281
was one way to acquire 71
was one way to address 40
was one way to attract 51
was one way to control 51
was one way to develop 43
was one way to explain 77
was one way to express 70
was one way to improve 65
was one way to increase 127
was one way to prevent 118
was one way to protect 79
was one way to provide 45
was one way to relieve 40
was one way to resolve 55
was one way to satisfy 48
was one way to survive 41
was one with the eternal 94
was one with the mystery 124
was one year in advance 57
was our aim to prevent 64
was our aim to provide 46
was our job to prepare 44
was our job to protect 53
was our way of beginning 41
was out and the beetles 156
was out and the meddler 101
was out for the duration 98
was out for the purpose 81
was out for the weekend 84
was out with my friends 171
was owing that the ancient 88
was put off on account 298
was put out of commons 64
was put out of conceit 126
was put out of service 426
was put out to pasture 677
was put out to service 188
was read and the following 97
was read for the benefit 45
was read for the purpose 64
was read with an avidity 69
was read with the deepest 63
was read with the greatest 235
was ringing with the praises 133
was ringing with the scandal 43
was run and the results 64
was run for the benefit 673
was run for the purpose 78
was run off the presses 54
was run using the following 46
was run with the following 264
was sad with the sadness 40
was set and the curtain 82
was set for an attempt 67
was set for an intense 40
was set for it several 93
was set for the adoption 64
was set for the arrival 272
was set for the assault 44
was set for the beginning 941
was set for the biggest 84
was set for the contest 63
was set for the country 58
was set for the current 71
was set for the defense 100
was set for the duration 89
was set for the election 211
was set for the following 5879
