war break out with spain 45
was born that they would 42
was born who was named 242
was born with and which 55
was born with her father 45
was born with his hands 40
was born with six fingers 301
was born with two thumbs 69
was bowing its head under 54
was bringing out her child 45
was bringing six and seven 61
was busy all day getting 65
was busy day and night 1477
was busy for all hands 55
was busy with all kinds 68
was busy with all sorts 128
was busy with both hands 44
was busy with her books 70
was busy with her cooking 95
was busy with her mother 71
was busy with her music 48
was busy with her plans 46
was busy with her writing 99
was busy with his books 199
was busy with his brush 88
was busy with his claws 66
was busy with his daily 44
was busy with his father 48
was busy with his final 63
was busy with his first 70
was busy with his fixed 58
was busy with his hands 77
was busy with his knife 61
was busy with his legal 65
was busy with his morning 57
was busy with his notes 62
was busy with his plans 257
was busy with his teaching 50
was busy with his usual 59
was busy with his writing 280
was busy with new plans 75
was calm and her voice 41
was calm and his voice 94
was calm and they could 44
was caring for her father 261
was caring for her mother 312
was caring for his father 43
was caring for his mother 45
was clear and his voice 64
was clear and she could 128
was clear and they could 215
was clear and you could 106
was clear she had never 51
was clear she had taken 48
was clear she was still 100
was clear that bin laden 81
was clear that both sides 265
was clear that her father 232
was clear that her mother 339
was clear that his father 515
was clear that his first 83
was clear that his mother 334
was clear that his people 40
was clear that his power 41
was clear that his views 50
was clear that his visit 55
was clear that his whole 50
was clear that his words 122
was clear that not every 43
was clear that one could 205
was clear that one would 46
was clear that our first 53
was clear that she could 1243
was clear that she either 94
was clear that she found 96
was clear that she liked 129
was clear that she loved 212
was clear that she might 46
was clear that she never 41
was clear that she really 96
was clear that she spoke 57
was clear that she still 132
was clear that she would 2042
was clear that that would 60
was clear that they could 2099
was clear that they feared 41
was clear that they found 72
was clear that they hoped 107
was clear that they liked 58
was clear that they loved 60
was clear that they might 107
was clear that they never 50
was clear that they ought 58
was clear that they really 61
was clear that they spoke 41
was clear that they still 68
was clear that they would 3584
was clear that things could 132
was clear that things would 71
was clear that this child 46
was clear that this could 517
was clear that this event 47
was clear that this first 45
was clear that this group 141
was clear that this issue 44
was clear that this meeting 55
was clear that this method 111
was clear that this might 42
was clear that this state 95
was clear that this woman 158
was clear that this would 1289
was clear that war could 58
was clear that you could 130
was clear they had never 89
was clinging with both hands 212
was cold and she could 85
was cold day and night 104
was come and our pipes 47
was come with her mother 63
was come with his horse 50
was coming and she would 104
was coming and they could 52
was coming and they would 111
was coming and was waiting 47
was coming and you could 46
was coming for him again 66
was coming out all right 255
was coming out this morning 57
was coming with all speed 52
was coming with her father 47
was coming with her mother 44
was coming with his father 81
was coming with his whole 179
was cool and dim after 84
was crying and his father 42
was crying and she could 47
was crying but she could 40
was crying day and night 60
was crying for her child 55
was crying for her father 44
was crying for her mother 169
was crying for his father 47
was crying for his mother 357
was crying for its mother 87
was crying out for mercy 54
was crying out for sleep 49
was crying out for water 75
was dark and cut short 78
was dark and she could 541
was dark and they could 327
was dark and you could 158
was dark but not black 66
was dark but she could 78
was dark she was running 41
was dealing with his father 46
was dealing with men whose 41
was dealing with one whose 89
was dealing with real people 61
was dealing with this issue 48
was deep and long lasting 84
was deep and they could 49
was deep but not broad 57
was deft with her fingers 46
was deft with his hands 45
was dick who was running 42
was dining out that evening 91
was dining out that night 118
was dining with his father 112
was done all this while 41
was done and she could 142
was done and they could 91
was done and they would 41
was done does not appear 111
was done for each group 43
was done for her which 48
was done for him which 50
was done for his cause 120
was done for his kingdom 71
was done for one reason 48
was done for our sakes 54
was done for that night 57
was done for this reason 78
was done for this study 106
was done not long after 98
was done now and could 51
was done one year after 46
was done that man could 101
was done that they might 173
was done with all speed 59
was done with both hands 57
was done with due grace 67
was done with few words 40
was done with her story 53
was done with his first 78
was done with his might 43
was done with his story 100
was done with his sweating 73
was done with his usual 105
was done with his whole 71
was done with that money 44
was done with that rogue 84
was done with them after 90
was done with this method 43
was done with this money 79
was down and his hands 58
was down and out after 41
was down and she could 49
was down and they could 43
was down off his horse 63
was down they all moved 68
was during all this period 86
was during his long reign 92
was during that long period 52
was during this long period 295
was dyed red for miles 45
was dyed red with blood 88
was dyed with his blood 72
was eager for her mother 85
was eager for his first 64
was eager with her thanks 152
was early for his meeting 57
was earning her own money 74
was earning his own money 48
was ethan who had spied 88
was even for that reason 52
was even for this reason 59
was even now too strong 202
was even one man found 43
was even then being built 44
was even then not fully 48
was even then not quite 141
was even then not small 40
was even with his flank 122
was even with our author 47
was ever any real danger 70
was felt that any change 55
was felt that one could 164
was felt that one would 43
was felt that she could 196
was felt that she might 86
was felt that she would 364
was felt that they could 946
was felt that they might 497
was felt that they ought 94
was felt that they would 1476
was felt that this action 56
was felt that this could 749
was felt that this group 112
was felt that this method 260
was felt that this might 1406
was felt that this study 80
was felt that this would 6509
was fine and our labor 63
was fine and they could 43
was firm and his smile 67
was firm and his voice 49
was firm but not harsh 112
was five and her father 54
was five and her mother 78
was five and his father 64
was five and his mother 71
was five off his grace 52
was flat and not round 93
was flat for six miles 51
was flung with his spoil 95
was flying his own plane 109
was flying with his tutor 80
was four and her mother 65
was four and his father 75
was four and his mother 71
was free and she could 61
was free with his money 326
was from him that every 52
was from him that louis 48
was from him that thoreau 51
was from his not finding 47
was from his own point 91
was full and its light 119
was full and she could 74
was full and they could 49
was full two and forty 235
was girt with his sword 69
was giving all his spare 44
was giving him his first 122
was giving out its crowd 58
was glad she had asked 225
was glad she had found 352
was glad she had given 213
was glad she had moved 43
was glad she had never 275
was glad she had saved 70
was glad she had spent 56
was glad she had taken 560
was glad she was alive 103
was glad she was alone 267
was glad she was feeling 42
was glad she was getting 120
was glad she was happy 128
was glad she was looking 49
was glad she was sitting 379
was glad she was staying 61
was glad she was still 157
was glad she was talking 51
was glad that her father 914
was glad that her first 48
was glad that her mother 958
was glad that his father 523
was glad that his girls 60
was glad that his mother 550
was glad that his uncle 58
was glad that his voice 41
was glad that she could 1149
was glad that she lived 59
was glad that she never 45
was glad that she still 45
was glad that she would 592
was glad that they could 336
was glad that they would 235
was glad that you could 46
was glad they had found 71
was glad they had moved 49
was glad they had taken 144
was gone and had taken 81
was gone and her mother 134
was gone and her voice 48
was gone and his father 42
was gone and his mother 65
was gone and his shirt 77
was gone and his voice 65
was gone and its place 69
was gone and she could 542
was gone and she found 58
was gone and she never 51
was gone and she stood 65
was gone and she would 221
was gone and they could 186
was gone and they never 61
was gone and they would 111
was gone and was never 90
was gone and you could 62
was gone ere she could 45
was gone for six months 152
was gone for six weeks 114
was gone for that evening 67
was gone for two hours 176
was gone for two months 159
was gone for two weeks 297
was gone she had drawn 50
was gone with her spoil 69
was good and bad about 579
was good and she could 124
was good and that which 72
was good and they could 120
was good and they would 49
was good and you could 52
was good but not quite 93
was good for all kinds 56
was good for all night 58
was good for all sorts 54
was good for both sides 83
was good for her mother 45
was good for her throat 50
was good for her whole 73
was good for his asthma 61
was good for his father 107
was good for his image 90
was good for his liver 54
was good for his people 147
was good for our souls 56
was good for six months 117
was good for that place 84
was good for them would 48
was good for two weeks 41
was good singing and dancing 44
was good that she could 100
was good that she would 69
was good that they could 80
was good that they would 55
was good with her hands 186
was good with his fists 191
was good with his hands 1440
was gray and his hands 44
was great joy and bliss 71
was great with his hands 42
was half dead with grief 64
was half dead with hunger 109
was half dead with shock 50
was half dead with thirst 134
was half mad with beauty 43
was half mad with grief 125
was half mad with thirst 42
was hanging out her washing 290
was hanging out with people 85
was hard and not easily 43
was hard for her mother 107
was hard for his father 43
was hard for his mother 88
was having all she could 62
was having his own share 44
was having with her father 103
was having with her mother 229
was having with his father 149
was having with his first 45
was having with his mother 97
was heard day and night 195
was heard for his godly 360
was heard for his piety 42
was heard for two hours 50
was heard now and again 40
was hearing his own voice 202
was heavy and she could 79
was held for six hours 48
was held for six months 307
was held for six weeks 156
was held for ten months 50
was held for that reason 40
was held for two hours 144
was held for two months 239
was held for two weeks 266
was held not long after 115
was held one year after 62
was held one year later 70
was held that her claim 43
was held that his action 112
was held that his claim 103
was held that his offer 42
was held that his right 181
was held that his widow 164
was held that one could 112
was held that she could 818
was held that she might 148
was held that she would 54
was held that they could 1505
was held that they might 336
was held that they would 138
was held that this action 136
was held that this claim 55
was held that this could 512
was held that this court 67
was held that this might 109
was held that this order 78
was held that this power 144
was held that this right 324
was held that this would 761
was held with both hands 162
was held with each child 43
was here all this morning 43
was here and she could 67
was here and she would 73
was here and then telling 46
was here for one reason 236
was here for six months 107
was here for six weeks 55
was here for two hours 58
was here for two months 82
was here for two weeks 159
was here not long since 105
was here she had lived 45
was here that her father 120
was here that her mother 57
was here that his father 166
was here that his first 202
was here that his mother 174
was here that one could 134
was here that our first 65
was here that she began 326
was here that she could 68
was here that she first 695
was here that she found 137
was here that she lived 48
was here that she spent 101
was here that she would 175
was here that she wrote 190
was here that sir henry 44
was here that sir thomas 100
was here that they began 132
was here that they built 86
was here that they could 161
was here that they first 330
was here that they found 255
was here that they hoped 59
was here that they lived 65
was here that they spent 44
was here that they would 170
was here that you first 40
was here with her father 58
was here with her mother 197
was here with his father 76
was here with his mother 48
was here with his staff 68
was here with you where 52
was hers and she could 92
was hers and she loved 64
was hers and she would 93
was high and not strong 47
was high and they could 78
was high that they would 43
was home and she would 42
was home for six weeks 45
was home for two weeks 114
was home with her mother 96
was home with his mother 98
was hope for her after 66
was hope for him after 108
was hope for them after 59
was hope that she could 41
was hope that she might 64
was hope that she would 111
was hope that they could 57
was hope that they might 216
was hope that they would 257
was hope that things would 48
was hope that this would 61
was hoping that god would 81
was hoping that her father 42
was hoping that her mother 53
was hoping that his father 123
was hoping that his mother 53
was hoping that she could 243
was hoping that she might 241
was hoping that she would 1416
was hoping that that would 44
was hoping that they could 166
was hoping that they might 147
was hoping that they would 913
was hoping that things would 119
was hoping that this might 112
was hoping that this would 353
was hoping that you could 922
was hoping that you might 1003
was hoping that you would 2422
was hoping you two could 62
was hoping you two might 41
was hoping you two would 245
was hurt that her mother 89
was hurt that she would 46
was joan and her uncle 58
was joking with him about 52
was just being her usual 93
was just being his usual 184
was just for one night 172
was just for that reason 248
was just for this reason 423
was just fun and games 145
was just going out again 55
was just how she liked 56
was just not her style 40
was just not his style 197
was just one area where 43
was just one big happy 90
was just one big party 85
was just one day after 141
was just one year after 332
was just one year later 69
was just one year older 319
was just one year since 74
was just that for which 41
was just that her mother 101
was just that one night 53
was just that she could 685
was just that she found 71
was just that she hated 59
was just that she liked 107
was just that she loved 94
was just that she never 90
was just that she would 131
was just that they could 190
was just that they never 61
was just that they would 67
was just that you could 160
was just then being built 70
was just then being given 44
was just too bad about 71
was kept day and night 332
was kept for any signs 59
was kept for each child 49
was kept for him alone 89
was kept for six months 199
was kept for six weeks 80
was kept for two hours 103
was kept for two months 162
was kept for two weeks 84
was kept going all night 149
was laid and its first 70
was laid for his royal 51
was laid low with fever 156
was laid off and could 44
was laid off and named 64
was laid off six months 45
was laid out and begun 46
was laid out and built 459
was laid out and named 720
was laid out for burial 348
was laid out for viewing 88
was laid out with broad 150
was laid out with walks 40
was laid with two bowls 89
was land and not water 121
was last with you alone 46
was late and she could 56
was late and she would 59
was late and they would 64
was late ere any tidings 74
was late for her first 67
was late for her meeting 51
was late for his class 41
was late for his first 64
was late for his meeting 167
was late for his morning 40
was late for his train 43
was late for his wedding 81
was late for our meeting 81
was laying his own plans 51
was laying out his money 86
was leading his own group 55
was leading out his horse 232
was leaning with both hands 105
was leaning with his elbow 154
was leaning with his hands 41
was leaning with his right 40
was leaning with his whole 48
was leaning with one elbow 53
was leaving and she would 64
was leaving for his first 58
was leaving for san diego 48
was leaving for two weeks 58
was leaving with her mother 42
was left but her voice 92
was left but one small 62
was left for dead after 165
was left for six weeks 104
was left for two hours 101
was left for two months 86
was left out all night 93
was left that they could 61
was left with any doubt 41
was left with but about 41
was left with but seven 65
was left with her father 288
was left with her lover 41
was left with her mother 438
was left with her uncle 40
was left with him alone 48
was left with his father 193
was left with his hands 52
was left with his mother 340
was left with his right 50
was left with his small 43
was left with his uncle 48
was left with one child 141
was left with one option 55
was left with six small 42
was left with two small 314
was less gay than usual 66
was less sad than usual 42
was less than her usual 54
was less than his father 80
was less than his noise 186
was less than his usual 50
was less than its share 118
was less than its social 123
was less than its value 72
was less than one eighth 114
was less than one fourth 588
was less than one meter 97
was less than one might 452
was less than one point 74
was less than one pound 97
was less than one would 180
was less than she would 55
was less than six cents 52
was less than six hours 133
was less than six miles 287
was less than six months 1655
was less than six times 47
was less than six weeks 445
was less than ten cents 71
was less than ten hours 101
was less than ten miles 1051
was less than ten months 84
was less than ten paces 115
was less than ten times 41
was less than ten weeks 53
was less than ten yards 364
was less than that after 70
was less than that earned 60
was less than that found 546
was less than that given 185
was less than that noted 54
was less than that shown 165
was less than that spent 75
was less than that under 92
was less than that which 1206
was less than they could 77
was less than they might 43
was less than they would 100
was less than this value 77
was less than two acres 71
was less than two cents 78
was less than two hours 1291
was less than two miles 2214
was less than two months 1826
was less than two pages 67
was less than two thirds 281
was less than two times 71
was less than two weeks 2026
was less than two yards 134
was life raw and naked 43
was like all our social 54
was like being let loose 93
was like being two people 68
was like day and night 199
was like for her growing 51
was like for her mother 42
was like for him growing 65
was like for them growing 46
was like for you growing 83
was like her dear father 54
was like her own child 94
was like her own father 65
was like her own mother 42
was like his own child 53
was like his own father 60
was like his own mother 49
was like meat and drink 209
was like oil and water 99
was like one big happy 150
was like one big party 89
was like one who walks 40
was like she had never 124
was like she was looking 138
was like she was playing 49
was like she was speaking 59
was like she was still 53
was like she was talking 166
was like she was telling 76
was like she was waiting 88
was like she was walking 40
was like that all night 88
was like that for about 106
was like that old woman 46
was like that this morning 45
was like that with colin 66
was like that with every 47
was like that with which 129
was like they had known 45
was like they had never 114
was like thin ice breaking 375
was living out his final 53
was living with and working 44
was living with her elder 90
was living with her father 2536
was living with her fiance 47
was living with her first 69
was living with her lover 159
was living with her mother 6132
was living with her older 73
was living with her people 50
was living with her uncle 261
was living with his elder 64
was living with his father 3654
was living with his first 124
was living with his folks 42
was living with his fourth 99
was living with his indian 80
was living with his lover 41
was living with his mother 5619
was living with his niece 45
was living with his older 70
was living with his people 73
was living with his uncle 412
was living with this woman 129
was living with two wives 45
was living with two women 113
was losing all her beauty 50
was lost and has never 147
was lost and not found 45
was lost and then found 159
was lost and they could 41
was lost and was found 200
was lost and was never 43
was lost and won again 65
was lost for six weeks 51
was lost for that period 49
was lost for two weeks 61
was lost was not found 94
was lost with all hands 3109
was lost with her cargo 82
was made and for which 131
was made and its value 41
was made day and night 41
was made did not exist 45
was made does not appear 330
was made easy and whose 60
was made far too broad 40
was made for any change 76
was made for bad debts 44
was made for each child 244
was made for each group 100
was made for her after 46
was made for her getting 42
was made for him after 49
was made for him alone 88
was made for his father 84
was made for his widow 54
was made for its repeal 49
was made for man alone 53
was made for man rather 44
was made for old women 61
was made for one reason 55
was made for our party 40
was made for our sakes 153
was made for sir james 81
was made for six months 65
was made for them about 45
was made for them alone 185
was made for them under 43
was made for them until 44
was made for this change 46
was made for this reason 91
was made for this study 123
was made for this world 56
was made for two hours 55
was made for two months 55
was made for two weeks 59
was made for you alone 97
was made man and dwelt 59
was made not long after 470
was made not long since 95
was made one day after 95
was made one year after 107
was made one year later 104
was made out and given 97
was made out and sealed 46
was made out for every 56
was made that all might 48
was made that god would 45
was made that one could 70
was made that she might 71
was made that she would 186
was made that they could 221
was made that they might 313
was made that they split 47
was made that they would 567
was made that this could 66
was made that this might 165
was made that this would 227
was made with his father 66
was made with his usual 55
was making all that money 78
was making all that noise 285
was making all this money 65
was making all this noise 89
was making for her father 224
was making for her mother 54
was making for his mother 42
was making her own plans 89
was making his own plans 214
was making his way alone 70
was making his way round 155
was making his way thither 137
was making his way under 44
was making its own plans 81
was making its way round 117
was making out all right 251
was making that odd noise 150
was making with her grief 41
was meant for all people 86
was meant for her alone 197
was meant for her father 45
was meant for him alone 274
was meant for his father 61
was meant for one alone 55
was meant for them alone 53
was meant for you alone 65
was meant that they might 156
was mild and not easily 51
was mine and not yours 84
was more dead than alive 3965
was more fun than anything 289
was more fun than playing 89
was more fun than sitting 74
was more fun than working 46
was more heat than light 224
was more his than theirs 83
was more ill than usual 78
was more law and order 71
was more man than woman 83
was more mud than water 157
was more real than anything 294
was more red than brown 171
was more red than white 105
was more sad than happy 43
was more sad than usual 51
was more singing and dancing 135
was more than all others 90
was more than all right 983
was more than all whole 98
was more than any child 41
was more than any human 343
was more than any woman 190
was more than art could 45
was more than boy could 71
was more than her beauty 100
was more than her equal 108
was more than her father 136
was more than her looks 53
was more than her lover 53
was more than her match 77
was more than her mother 276
was more than her pride 90
was more than her words 60
was more than his equal 405
was more than his failing 46
was more than his father 256
was more than his flesh 68
was more than his looks 43
was more than his match 791
was more than his mother 204
was more than his place 63
was more than his pride 140
was more than his proud 85
was more than his right 101
was more than his share 106
was more than his usual 152
was more than his whole 73
was more than his words 72
was more than its value 79
was more than man could 283
was more than men could 116
was more than one adult 113
was more than one author 116
was more than one black 40
was more than one brief 135
was more than one cause 266
was more than one child 349
was more than one class 109
was more than one could 660
was more than one event 43
was more than one fourth 135
was more than one group 210
was more than one horse 73
was more than one house 66
was more than one human 120
was more than one image 41
was more than one issue 47
was more than one layer 63
was more than one level 76
was more than one major 58
was more than one meeting 72
was more than one method 83
was more than one might 104
was more than one model 48
was more than one mother 43
was more than one night 62
was more than one noble 41
was more than one order 164
was more than one owner 48
was more than one party 89
was more than one period 122
was more than one phase 48
was more than one piece 72
was more than one place 217
was more than one point 255
was more than one power 53
was more than one queen 81
was more than one reason 1720
was more than one right 98
was more than one route 122
was more than one small 50
was more than one stage 60
was more than one story 147
was more than one trail 40
was more than one train 42
was more than one tribe 40
was more than one voice 146
was more than one white 75
was more than one woman 390
was more than one would 148
was more than sam could 49
was more than she cared 108
was more than she could 22503
was more than she dared 198
was more than she would 308
was more than six hours 187
was more than six miles 271
was more than six months 1540
was more than six times 2044
was more than six weeks 446
was more than ten hours 70
was more than ten miles 527
was more than ten months 78
was more than ten times 3069
was more than ten yards 51
was more than that given 52
was more than that setting 41
was more than that though 99
was more than that which 274
was more than they cared 85
was more than they could 8113
was more than they dared 101
was more than they would 315
was more than tom could 51
was more than two hours 2437
was more than two miles 1512
was more than two months 1626
was more than two thirds 246
was more than two times 778
was more than two weeks 998
was more than two yards 118
was more than was given 40
was more than was spent 57
was more than you could 971
was more than you would 43
was more that she could 137
was most his own enemy 93
was much put out about 126
was much singing and dancing 541
was much that she could 116
was much that they could 141
was much that was crude 46
was much that was false 58
was much that was grand 43
was much that was noble 223
was much that was novel 236
was much that was quite 43
was much that was really 52
was much that was right 63
was much that was sound 117
was much that was still 191
was much that was truly 60
was much that was vague 69
was much that was worthy 53
was much with his father 49
was musing thus and looking 66
was nice that she could 58
was nice too and bowed 57
was nine and her father 45
was nine and her mother 52
was nine and his father 117
was nine and his mother 56
was none that she could 72
was none that they could 40
was nothing any man could 40
was nothing any one could 134
was nothing but one large 45
was nothing but that which 43
was nothing cut and dried 59
was nothing doing they would 61
was nothing new for either 42
was nothing now but flats 44
was nothing now but motor 96
was nothing now for which 49
was nothing now that could 184
was nothing that man could 88
was nothing that one could 407
was nothing that she could 2059
was nothing that she longed 90
was nothing that she would 297
was nothing that they could 1903
was nothing that they would 256
was nothing that was really 75
was nothing that you could 428
was nothing that you would 42
was nothing this man could 42
was once for all given 47
was only doing that which 81
was only fit for women 176
was only for her spars 46
was only for his father 41
was only for one brief 85
was only for one evening 43
was only for one night 734
was only for six months 385
was only for six weeks 162
was only for that reason 168
was only for this reason 423
was only for two hours 78
was only for two months 167
was only for two weeks 272
was only god that could 50
was only god who could 84
was only his death which 40
was only hot swing music 97
was only men who could 87
was only now and again 775
was only one area where 185
was only one day after 170
was only one day later 46
was only one dim light 126
was only one for every 168
was only one for holding 45
was only one low sound 40
was only one man alive 80
was only one man sitting 43
was only one man whose 188
was only one man working 49
was only one old woman 171
was only one real issue 80
was only one real option 44
was only one real reason 45
was only one that could 131
was only one that would 136
was only one weak point 113
was only one who could 591
was only one who really 48
was only one who spoke 53
was only one who would 131
was only one year after 367
was only one year later 166
was only one year older 779
was only one year since 55
was only sad and quiet 47
was only she who could 98
was only that and light 298
was only that she could 152
was only that she liked 44
was only that she might 250
was only that she never 70
was only that she would 84
was only that they could 115
was only that they might 694
was only that they would 78
was only that you might 107
was only then that david 43
was only then that people 149
was only then that peter 80
was only they who could 212
was only with his mother 53
was only you who could 48
was open all year round 76
was open and her tongue 79
was open and his chest 148
was open and his tongue 143
was open and one could 57
was open and she could 594
was open and she stood 52
was open and they could 253
was open and you could 140
was open day and night 1271
was open for all sorts 41
was open for six months 54
was open for two hours 91
was other than that which 183
was over all his works 95
was over and had ended 48
was over and her father 167
was over and her mother 68
was over and his father 92
was over and his mother 57
was over and one could 46
was over and she could 896
was over and she found 95
was over and she stood 49
was over and she would 227
was over and they again 51
was over and they began 98
was over and they could 1062
was over and they found 41
was over and they moved 68
was over and they stood 79
was over and they would 379
was over and things would 58
was over and you could 89
was over for that evening 46
was over for that night 280
was over she was given 40
was over she was still 56
was over that she would 54
was paid for and given 40
was paid for each child 60
was paid for his first 52
was paid for his labor 149
was paid for six months 70
was paid for two months 84
was paid for with funds 149
was paid for with money 288
was paid off one morning 61
was paid out for wages 42
was pale and her hands 151
was pale and her voice 80
was pale and his breathing 51
was pale and his hands 283
was pale and his lower 42
was pale and his voice 151
was pale and his whole 92
was paying off his debts 95
was pink she was feeling 84
was poor and his father 61
was poor and she could 76
was pray that god would 86
was racing and her breathing 46
was racing and her palms 42
was racing and she could 81
was rare that she could 42
was rare that they could 56
was rare with him would 41
was reach out and touch 398
was ready and they could 65
was ready and they moved 60
was ready and they would 46
was ready for all kinds 41
was ready for all sorts 43
was ready for any change 102
was ready for any crime 49
was ready for any dirty 94
was ready for any event 157
was ready for any topic 44
was ready for being sealed 52
was ready for her again 91
was ready for her debut 71
was ready for her evening 40
was ready for her final 80
was ready for her first 1093
was ready for her trials 62
was ready for him again 151
was ready for his close 40
was ready for his debut 46
was ready for his final 285
was ready for his first 1008
was ready for his grand 43
was ready for his morning 74
was ready for its debut 50
was ready for its final 190
was ready for its first 1250
was ready for its grand 51
was ready for its opening 108
was ready for our first 68
was ready for this change 72
was ready for use after 47
was ready for use again 81
was ready she was dashing 42
was ready with all sorts 133
was ready with her reply 55
was ready with his first 83
was ready with his fleet 43
was ready with his plans 77
was ready with his reply 596
was ready with his rifle 60
was ready with his story 115
was ready with his sword 116
was ready with his tongue 45
was ready with his usual 54
was ready with his whole 63
was ready with its first 45
was rearing its head again 79
was rich for our sakes 137
was riding his own horse 100
was riding with her father 76
was riding with her mother 42
was riding with his father 280
was riding with his mother 51
was riding with his staff 175
was riding with his suite 73
was rife with all sorts 44
was rising with each passing 51
was room for all kinds 81
was room for all sorts 56
was room for two people 75
was rowing them was working 89
was safe and they could 57
was safe with her mother 62
was safe with his father 71
was safe with his mother 42
was said that all roads 48
was said that day about 49
was said that for every 107
was said that god would 45
was said that her father 202
was said that her mother 255
was said that his father 825
was said that his first 81
was said that his mother 317
was said that his shout 49
was said that his voice 71
was said that one could 698
was said that one envoy 83
was said that one evening 52
was said that one might 209
was said that one night 97
was said that one reason 90
was said that she could 577
was said that she drank 86
was said that she lived 133
was said that she loved 52
was said that she might 97
was said that she never 207
was said that she often 129
was said that she ruled 71
was said that she spent 56
was said that she still 71
was said that she would 501
was said that sir george 57
was said that they could 693
was said that they found 53
was said that they lived 136
was said that they might 105
was said that they never 132
was said that they spent 78
was said that they would 1130
was said that this action 49
was said that this breach 89
was said that this could 88
was said that this method 44
was said that this woman 46
was said that this would 325
was said that you could 780
was said that you would 109
was said they had taken 79
was said with his usual 48
was saving all his money 59
was saving that for later 78
was saying all this about 88
was saying bad things about 160
was saying but she could 59
was saying did not apply 52
was saying did not sound 55
was saying she was sorry 62
was saying that god would 44
was saying that his father 49
was saying that one could 65
was saying that she could 203
was saying that she loved 42
was saying that she would 286
was saying that they could 106
was saying that they would 192
was saying that you could 87
was saying that you might 41
was saying things that would 48
was saying was not really 74
was seen day and night 70
was seen now and again 50
was seen one day sitting 41
was seen one year later 46
was seen out and about 57
was seen that day sitting 42
was seen that she could 71
was seen that she would 46
was seen that they could 183
was seen that they would 166
was seen that this could 73
was seen that this method 40
was seen that this would 117
was seen with his hands 47
was sent does not appear 72
was sent for and after 88
was sent for and asked 452
was sent for and found 165
was sent for and given 421
was sent for and shown 44
was sent for and taken 96
was sent for one evening 90
was sent for one morning 98
was sent for six months 192
was sent for six weeks 52
was sent for this evening 62
was sent for this morning 185
was sent for two months 66
was sent for two weeks 44
was sent for with speed 57
was sent not long after 62
was sent off one morning 73
was sent off that night 69
was sent off this morning 51
was sent out and found 53
was sent out for valve 59
was sent out that night 43
was sent out this morning 166
was sent out with eight 88
was sent out with large 41
was sent out with sixty 46
was sent out with thirty 260
was sent with all haste 115
was sent with all speed 221
was sent with his corps 53
was sent with his elder 196
was sent with his father 52
was sent with his legion 40
was sent with his mother 68
was sent with his older 58
was sent with his scrap 64
was sent with his troop 43
was sent with his tutor 42
was sent with two boats 44
was sent with two others 141
was sent with two ships 135
was shed was bad blood 49
was shot dead one night 89
was shot dead this evening 47
was shot dead this morning 66
was shot for his pains 90
was shot near his cabin 41
was shot off his horse 424
was shut and she could 60
was sick all that night 42
was sick and her mother 53
was sick and his mother 95
was sick and she could 93
was sick and she would 63
was sick and they could 73
was sick and they would 47
was sick and thou didst 44
was sick and was taken 46
