wag from one wall to 45
was cast out into the 3728
was cast out onto the 57
was cast out unto the 84
was cast out upon the 239
was clang and clang of 66
was clean and clear of 46
was clean and free of 279
was clean and full of 112
was clean and ready to 120
was clean and tidy in 54
was clear and blue as 210
was clear and calm as 57
was clear and calm to 59
was clear and cold as 120
was clear and cold in 66
was clear and cool as 81
was clear and cool in 53
was clear and firm as 42
was clear and firm in 86
was clear and free of 223
was clear and full of 729
was clear and heady as 68
was clear and open to 68
was clear and pure as 61
was clear and ready to 49
was clear and warm as 56
was clear both from the 127
was clear how much he 71
was clear how much the 54
was clear not only in 125
was clear not only to 202
was clear she must be 40
was clear that among the 128
was clear that during the 309
was clear that even at 52
was clear that even if 526
was clear that even in 244
was clear that even the 628
was clear that from the 333
was clear that just as 140
was clear that lack of 66
was clear that many in 71
was clear that many of 2201
was clear that most of 2066
was clear that much of 794
was clear that none of 1478
was clear that nothing in 48
was clear that nothing of 67
was clear that once he 41
was clear that once the 212
was clear that only an 90
was clear that only by 172
was clear that only in 42
was clear that only the 748
was clear that over the 80
was clear that part of 233
was clear that prior to 66
was clear that some of 1866
was clear that such an 511
was clear that there is 464
was clear that those in 61
was clear that what he 542
was clear that what the 241
was clear that what we 110
was clear that when he 149
was clear that when it 94
was clear that when the 532
was clear they were as 41
was clear they were in 145
was clear they were on 77
was clear they were the 51
was clear who were the 44
was cloth put upon the 83
was cold and clear as 106
was cold and clear in 55
was cold and damp as 333
was cold and damp at 59
was cold and damp in 478
was cold and damp on 84
was cold and damp to 45
was cold and dark as 109
was cold and dark in 285
was cold and even the 40
was cold and full of 380
was cold and gray in 40
was cold and hard as 537
was cold and hard in 79
was cold and hard to 132
was cold and heavy in 66
was cold and most of 43
was cold and pale in 48
was cold and when he 44
was cold they made up 50
was cold this time of 42
was come and gone in 127
was come for taking the 102
was come out into the 43
was coming and went to 43
was coming and what he 55
was coming and when he 60
was coming and when it 81
was coming not from the 325
was coming now from the 79
was coming off from the 54
was coming out from the 946
was coming out here to 287
was coming out into the 558
was coming out just as 425
was coming out onto the 102
was coming out over the 83
was coming out there to 57
was coming out when the 41
was coming this road at 48
was coming too fast to 91
was coming too late to 46
was cool and calm as 106
was cool and calm in 105
was cool and clear as 78
was cool and damp as 91
was cool and damp in 129
was cool and damp on 55
was cool and dark as 72
was cool and dark in 270
was cool and full of 193
was cool and soft as 181
was cool and soft to 45
was cool and warm at 50
was cozy and warm in 69
was crying all over the 64
was crying and clinging to 106
was crying and said he 50
was crying and taking on 214
was crying and told me 68
was crying and trying to 452
was crying but trying to 50
was crying out from the 106
was crying too hard to 705
was crying too much to 209
was damn near ready to 67
was damp and clinging to 54
was damp and clung to 111
was damp and cold as 237
was damp and cold in 121
was damp and full of 88
was dark all over the 40
was dark and angry as 63
was dark and cold as 448
was dark and cold in 258
was dark and cool as 155
was dark and cool in 249
was dark and damp in 74
was dark and full of 937
was dark and hard to 221
was dark and kind of 44
was dark and most of 47
was dark and only the 115
was dark and time to 130
was dark with anger as 78
was dark with only the 72
was dark with pain as 42
was dealing too well to 64
was dealing with life as 73
was dealing with many of 48
was dealing with some of 218
was dealing with what he 115
was dealing with what is 43
was dealing with what the 41
was dealing with what to 88
was dealing with when he 99
was dealt with during the 198
was dealt with from the 151
was dealt with just as 45
was dealt with only as 40
was dealt with only by 66
was dealt with only in 184
was dealt with when he 41
was dealt with when the 76
was deep and dark in 50
was deep and full of 871
was deep and hard to 58
was deep and rich as 50
was deep and soft as 46
was deep and warm in 49
was dining with some of 115
was done all along the 120
was done all over the 317
was done and many of 65
was done and most of 73
was done and only the 40
was done and over so 46
was done and ready to 168
was done and said at 120
was done and said by 406
was done and said in 654
was done and said on 93
was done and said to 65
was done and seen to 50
was done and sent to 63
was done and some of 64
was done and what is 61
was done and what it 178
was done and what the 289
was done and when he 61
was done and when it 139
was done and when the 203
was done but once by 68
was done can only be 74
was done for five or 61
was done for love of 200
was done for most of 84
was done for some of 93
was done for those of 49
was done for want of 103
was done how soon my 102
was done not just by 55
was done not just to 49
was done not only as 67
was done not only at 68
was done not only by 780
was done not only in 643
was done not only on 130
was done not only to 971
was done she took the 55
was done she went to 90
was done they came to 74
was done they left the 134
was done they went to 81
was done they were to 126
was done too late to 135
was done too much in 48
was done using only the 71
was done was done by 713
was done was done in 605
was done was done on 141
was done was done to 45
was done way back in 55
was done with care to 41
was done with help of 45
was done with many of 53
was done with more or 44
was done with most of 63
was done with only the 91
was done with some of 231
was done with such an 135
was done with teams of 48
was done with those of 46
was done with trying to 65
was done with what he 84
was dozing off when he 72
was dozing off when the 97
was drying her eyes on 44
was drying her hair in 89
was dull and full of 55
was dull and heavy in 48
was duly put into the 68
was duly set down in 47
was duly set forth by 40
was duly set forth in 178
was dumb for want of 59
was during any part of 69
was during her stay at 134
was during her stay in 199
was during her term of 46
was during her time at 74
was during her time in 67
was during her years at 45
was during her years in 45
was during his days as 60
was during his days at 62
was during his days in 43
was during his life at 42
was during his life in 68
was during his life the 64
was during his stay at 1268
was during his stay in 2007
was during his stay on 128
was during his term as 804
was during his term in 126
was during his term of 987
was during his time as 306
was during his time at 512
was during his time in 650
was during his time of 77
was during his tour of 82
was during his trip to 95
was during his work on 87
was during his years as 182
was during his years at 330
was during his years in 327
was during his years of 149
was during our stay at 186
was during our stay in 216
was during that part of 49
was during that time he 127
was during that time in 137
was during that time of 210
was during that time the 111
was during that trip to 47
was during this lull in 173
was during this month of 97
was during this part of 553
was during this spring of 52
was during this stay at 305
was during this stay in 585
was during this stay of 49
was during this term of 154
was during this time as 224
was during this time at 195
was during this time he 324
was during this time in 717
was during this time of 2226
was during this time on 46
was during this time the 257
was during this time we 56
was during this tour of 128
was during this trip to 199
was during this week of 51
was dusk and took the 43
was dust all over the 119
was dust that thick in 55
was eager and able to 169
was eager and full of 199
was eager and glad to 40
was eager and ready to 395
was eager for more of 56
was eager for news of 459
was eager not only to 341
was early and late in 82
was early and leading in 58
was earning her living as 520
was earning her living by 142
was earning her living in 61
was earning his bread as 90
was earning his bread by 104
was earning his living as 1522
was earning his living at 74
was earning his living by 329
was earning his living in 180
was ending her days in 92
was ending his days as 59
was ending his days in 196
was ending his life in 47
was ending his term as 91
was even his duty to 42
was even now coming to 48
was even now making the 93
was even now ready to 109
was even now trying to 184
was even now upon the 78
was even one case in 44
was even one case of 67
was even one from the 54
was even put into the 56
was even then able to 110
was even then coming to 80
was even then full of 76
was even then hanging in 144
was even then laying the 51
was even then living in 62
was even then ready to 136
was even then said to 66
was even then trying to 263
was even then upon the 55
was even this part of 42
was even too late to 132
was even too lazy to 76
was even too much of 73
was even too young to 42
was ever and anon in 69
was ever and ever so 40
was ever any good at 115
was ever any hope of 43
was ever any kind of 80
was ever any lack of 44
was ever any part of 54
was ever any such thing 163
was ever any truth in 73
was ever far from the 70
was ever going back to 91
was ever his fate to 153
was ever his wont to 54
was ever put forth by 113
was ever put forth in 65
was ever put into it 49
was ever put into the 300
was ever put upon the 257
was ever set down in 41
was ever set upon by 50
was ever too busy to 46
was ever too much of 40
was ever too ready to 88
was ever won over to 44
was ever yet able to 141
was ever yet heard to 90
was ever yet hurt by 45
was ever yet lost by 56
was ever yet made to 75
was ever yet seen in 61
was evil and must be 160
was facing him from the 90
was facing him when he 58
was facing not only the 111
was facing out into the 49
was fair and free in 45
was fair and full of 59
was fair and gent in 96
was fair and just in 235
was fair and just to 232
was fair and pure as 507
was fair for half an 57
was fair law along the 47
was fast and full of 46
was fast being lost in 41
was fast going down the 49
was fast going down to 58
was felt all along the 256
was felt all over the 1565
was felt and seen by 42
was felt and seen in 44
was felt far into the 70
was felt not just by 54
was felt not just in 73
was felt not only as 130
was felt not only at 110
was felt not only by 1291
was felt not only in 2216
was felt not only on 147
was felt not only to 107
was felt that during the 102
was felt that even if 204
was felt that even in 67
was felt that even the 172
was felt that from the 67
was felt that lack of 86
was felt that many of 481
was felt that most of 314
was felt that much of 218
was felt that none of 146
was felt that once the 180
was felt that only an 59
was felt that only by 248
was felt that only in 189
was felt that only the 264
was felt that part of 80
was felt that some of 631
was felt that such an 1895
was felt that there is 418
was felt that what the 44
was felt that when the 186
was find out what the 71
was fine and clear as 179
was fine and good in 73
was fine and ready to 57
was fine for most of 49
was fine with most of 45
was firing all along the 76
was firm and clear as 73
was firm and clear in 68
was firm and full of 83
was fish that came to 1059
was five per cent in 82
was five per cent of 204
was five per cent on 89
was five per cent or 51
was fixing her hair in 92
was fixing his eyes on 53
was fixing now upon the 42
was flat and free of 51
was flat and full of 102
was flat and made of 84
was flat and tame in 144
was flung all over the 41
was flung off from the 49
was flung out from the 140
was flung out into the 246
was flung out over the 63
was flying all over the 777
was flying his flag in 286
was flying his flag on 64
was flying low over the 325
was flying out over the 73
was flying too high to 51
was fond not only of 79
was food all over the 82
was food for fish in 134
was foul and full of 69
was four per cent in 50
was four per cent of 40
was free and able to 344
was free and back in 43
was free and clear of 657
was free and clear to 82
was free and full of 70
was free and open at 43
was free and open in 49
was free and open to 686
was free and ready to 136
was free both from the 100
was free not only of 46
was free not only to 177
was free was most so 88
was from all over the 81
was from and what he 167
was from and what it 127
was from and what my 57
was from any kind of 44
was from any want of 59
was from being able to 213
was from her side of 69
was from his birth an 86
was from his birth of 173
was from his birth the 55
was from his home at 51
was from his home in 63
was from his reading of 58
was from his youth an 64
was from his youth to 40
was from his youth up 302
was from new york by 60
was from new york or 96
was from new york to 643
was from one foot to 42
was from one half to 59
was from one month to 90
was from one part of 47
was from one side of 80
was from one week to 52
was from ten days to 40
was from that date the 46
was from that kind of 52
was from that part of 750
was from that side of 52
was from that time an 88
was from that time at 41
was from that time in 67
was from that time no 45
was from that time on 1745
was from that time the 291
was from that time to 329
was from this base of 60
was from this body of 64
was from this kind of 312
was from this lack in 94
was from this line of 57
was from this part of 470
was from this pool of 113
was from this side of 102
was from this sort of 134
was from this time in 62
was from this time on 950
was from this time the 234
was from this time to 225
was from this type of 202
was from this view of 89
was full and clear in 67
was full and high in 123
was full and most of 48
was full and ready to 116
was full not only of 254
was full six feet in 362
was full they drew it 43
was full they drew to 100
was fuming with rage at 48
was gazing off into the 237
was gazing off over the 44
was gazing out into the 374
was gazing out over the 829
was gazing out upon the 193
was give and take in 105
was give and take on 193
was giving for some of 43
was giving her hand to 63
was giving her heart to 56
was giving her life to 108
was giving her time to 505
was giving him over to 74
was giving him some of 84
was giving him time to 237
was giving him what he 202
was giving his best to 48
was giving his hand to 57
was giving his life to 287
was giving his mind to 88
was giving his name to 64
was giving his soul to 61
was giving his time to 110
was giving new life to 140
was giving new meaning to 91
was giving them away to 44
was giving them back to 51
was giving them time to 95
was giving too much of 111
was giving too much to 60
was giving you time to 71
was glad and eager to 86
was glad for once to 128
was glad for what he 42
was glad not only to 103
was glad she came to 55
was glad she said it 69
was glad she told me 64
was glad she went to 40
was glad that most of 165
was glad that none of 330
was glad that only the 40
was glad that some of 110
was glad that such an 42
was glad that when he 52
was glad that when the 57
was glad they were at 51
was glad they were in 226
was glad they were on 230
was glad they were so 269
was glad they were to 141
was glad you told me 40
was glad you went to 53
was gone and also the 48
was gone and back in 112
was gone and even the 69
was gone and many of 46
was gone and most of 247
was gone and none of 48
was gone and only the 493
was gone and part of 50
was gone and some of 59
was gone and when he 73
was gone for days at 189
was gone for ever in 44
was gone for half an 184
was gone for most of 254
was gone for much of 54
was gone for over an 142
was gone for three or 69
was gone now from the 43
was gone off from the 168
was gone out from the 66
was gone out into the 831
was gone she said to 107
was gone she went to 156
was gone they went to 44
was gone they were to 54
was good all over the 44
was good and dark by 43
was good and evil in 430
was good and fair we 68
was good and fine in 45
was good and full of 169
was good and gave me 40
was good and great in 663
was good and holy in 54
was good and just in 92
was good and kind in 108
was good and kind of 54
was good and kind to 552
was good and loving in 59
was good and most of 70
was good and pure in 97
was good and ready he 41
was good and ready to 829
was good and sick of 115
was good and some of 91
was good and true in 651
was good and when he 47
was good and when it 110
was good and wise in 45
was good and wise to 45
was good doth pass to 50
was good for boys to 79
was good for five or 57
was good for making an 40
was good for most of 102
was good for much as 45
was good for nothing as 223
was good for nothing at 107
was good for nothing if 53
was good for nothing in 276
was good for nothing to 428
was good for some of 43
was good for three or 60
was good for what he 74
was good for what it 44
was good law when it 50
was good not only at 43
was good not only in 49
was good not only to 43
was gray and full of 152
was great all along the 58
was great and full of 65
was great and good in 563
was great and will be 43
was great and wise in 88
was great being able to 112
was great fear among the 126
was great fear lest the 103
was great fear upon me 106
was great fun trying to 52
was great fun when the 46
was great joy among the 526
was great joy among us 54
was great joy over the 61
was great joy when the 107
was great not having to 47
was great not only as 206
was great not only in 320
was half dead from the 79
was half dead when he 112
was half dead when the 53
was half his time in 58
was half his time on 84
was half mad during the 142
was half mad from the 55
was half way along the 75
was half way back to 160
was half way down the 1609
was half way down to 75
was half way from the 41
was half way into the 60
was half way over the 129
was hanging all over me 45
was hanging all over the 66
was hanging his coat in 40
was hanging his coat on 98
was hanging low over the 339
was hanging out from the 67
was hanging out over the 237
was hard and cold as 364
was hard and cold to 65
was hard and fast in 100
was hard and fast on 175
was hard and full of 395
was hard and ready to 44
was hard and soft at 46
was hard for bill to 76
was hard for even the 199
was hard for jack to 94
was hard for jane to 50
was hard for jews to 46
was hard for john to 133
was hard for kate to 75
was hard for lucy to 47
was hard for many of 312
was hard for many to 314
was hard for maria to 49
was hard for mark to 62
was hard for mary to 101
was hard for mike to 45
was hard for most of 142
was hard for paul to 96
was hard for some of 482
was hard for some to 235
was hard for those in 49
was hard for those of 50
was hard for will to 44
was hard going back to 56
was hard going over the 42
was hard hit during the 135
was hard hit when the 58
was hard not only on 55
was hard not only to 42
was hard put even to 41
was having any kind of 67
was having her baby in 52
was having his fill of 50
was having his turn to 59
was having one heck of 56
was having one hell of 361
was having that kind of 81
was having this kind of 74
was having too good of 50
was having too much of 158
was having too much to 49
was having with some of 126
was heading and what he 43
was heading off into the 101
was heading out into the 288
was heading out over the 43
was heard all along the 264
was heard all down the 55
was heard all over the 4184
was heard and felt by 79
was heard and felt in 102
was heard and seen by 132
was heard and seen in 104
was heard and seen on 46
was heard and soon the 48
was heard far down the 219
was heard far over the 76
was heard not only by 217
was heard not only in 318
was heard not only on 50
was heard off upon the 47
was heard ringing from the 43
was heard this term on 723
was heart and soul an 85
was heart and soul in 1383
was heart and soul of 110
was heart and soul on 175
was heavy all along the 44
was heavy and cold in 44
was heavy and full of 336
was heavy and hard to 439
was heavy and made of 59
was heavy and slow in 94
was heavy and thick as 116
was heir not only to 179
was held all over the 133
was held and from the 47
was held and used by 61
was held and used in 45
was held and when the 42
was held far from the 94
was held for half an 54
was held for most of 68
was held for sale by 42
was held for sale in 81
was held for sale to 217
was held for trial by 83
was held for trial in 137
was held for trial on 108
was held for years by 54
was held for years in 40
was held not only as 43
was held not only by 884
was held not only in 153
was held not only to 242
was held not open to 50
was held not worth the 60
was held out from the 74
was held out over the 58
was held that during the 131
was held that even an 72
was held that even if 894
was held that even in 112
was held that even the 197
was held that from the 177
was held that just as 58
was held that lack of 85
was held that loss of 66
was held that most of 66
was held that none of 179
was held that nothing in 57
was held that once the 206
was held that only in 43
was held that only the 413
was held that part of 81
was held that prior to 52
was held that some of 61
was held that such an 2072
was held that there is 1146
was held that upon the 435
was held that what is 41
was held that what the 119
was held that when an 266
was held that when he 55
was held that when the 1495
was held this time in 44
was held too late to 92
was held two days in 40
was held with only the 49
was held with some of 176
was here and came to 40
was here and gave me 60
was here and life no 44
was here and ready to 83
was here and said he 71
was here and there an 285
was here and there at 45
was here and there in 211
was here and there is 44
was here and there of 53
was here and there the 124
was here and there to 204
was here and told me 184
was here and told us 71
was here and what he 134
was here and what it 63
was here for most of 48
was here for over an 40
was here not half an 64
was here read from the 58
was here she told me 45
was here she used to 100
was here that during the 139
was here that joan of 90
was here that john the 44
was here that many of 878
was here that most of 1167
was here that much of 328
was here that poor du 99
was here that some of 912
was here they came to 45
was here they used to 41
was here they were to 68
was here you told me 51
was hiding her face in 283
was hiding his face in 135
was hiding out from the 241
was high and bold in 77
was high and full of 159
was high and hard to 45
was high and many of 73
was high and most of 69
was high and rising in 69
was high and when it 55
was high and when the 134
was high for most of 68
was high not only in 102
was high than when it 413
was home and able to 75
was home and ready to 52
was home and when he 44
was home for many of 78
was home for most of 83
was home not only to 410
was hope that some of 61
was hoping for from the 65
was hoping for more of 101
was hoping for news of 64
was hoping for some of 55
was hoping for when he 123
was hoping not only to 85
was hoping that none of 68
was hoping that some of 241
was hoping that when he 102
was hoping that when the 101
was hoping that when we 46
was hoping you were the 44
was huge and full of 121
was huge and made of 65
was hurt and angry at 330
was hurt not only by 59
was ideal for such an 65
was idle and fond of 41
was idle for lack of 87
was into that kind of 150
was into that sort of 94
was into this kind of 166
was into this mass of 63
was into this sort of 69
was jack who made the 44
was john who told me 45
was john who took the 42
was joking and when he 114
was just all over the 137
was just all part of 71
was just and fair in 148
was just and fair to 151
was just and kind to 76
was just and must be 61
was just and true in 41
was just and true to 46
was just and wise to 42
was just bad luck on 43
was just bad luck or 54
was just being able to 141
was just being born at 56
was just being born in 50
was just being kind to 222
was just being nice to 535
was just being true to 70
was just being used as 273
was just being used by 41
was just being used to 62
was just doing what he 773
was just doing what it 60
was just doing what my 56
was just doing what the 150
was just doing what we 49
was just going along the 48
was just going along to 112
was just going away on 53
was just going away to 85
was just going back to 810
was just going down as 78
was just going down in 157
was just going down the 438
was just going down to 884
was just going home to 172
was just going into it 54
was just going into my 96
was just going into the 1304
was just going over it 76
was just going over my 77
was just going over the 532
was just going over to 603
was just going past the 60
was just going there to 63
was just her luck to 199
was just her time to 64
was just his kind of 73
was just his luck to 273
was just his sort of 52
was just his time to 97
was just how much of 108
was just how much the 71
was just lying down in 46
was just lying down on 47
was just lying down to 52
was just lying there in 346
was just lying there on 304
was just not able to 583
was just not done in 108
was just not done to 64
was just not good at 75
was just not meant to 284
was just not part of 254
was just not ready to 398
was just not there to 55
was just not used to 206
was just not what he 60
was just not worth it 249
was just not worth the 334
was just now able to 57
was just now coming to 222
was just now full of 156
was just now lost in 53
was just now ready to 55
was just now said of 56
was just now saying of 58
was just now saying to 76
was just now trying to 87
was just now upon my 65
was just now waking up 109
was just one among the 277
was just one book of 48
was just one case in 53
was just one case of 91
was just one damn thing 52
was just one flaw in 91
was just one form of 234
was just one half of 83
was just one hell of 122
was just one item in 124
was just one item of 40
was just one item on 68
was just one kind of 198
was just one last thing 60
was just one less thing 41
was just one line of 46
was just one link in 114
was just one mass of 192
was just one means of 67
was just one more in 557
was just one more of 1456
was just one more thing 2535
was just one more to 68
was just one other thing 230
was just one pair of 47
was just one part of 2333
was just one room in 51
was just one side of 276
was just one sign of 295
was just one step in 361
was just one step on 48
was just one step to 83
was just one step up 122
was just one stop on 85
was just one third of 80
was just one type of 143
was just one word in 82
was just our luck to 63
was just out there in 52
was just put into the 51
was just run over by 59
was just sat down to 73
was just six feet in 61
was just six years of 61
was just ten years of 70
was just that hint of 41
was just that kind of 2038
was just that lack of 51
was just that look of 40
was just that most of 118
was just that none of 126
was just that part of 88
was just that some of 121
was just that sort of 981
was just that time in 55
was just that time of 103
was just that type of 288
was just that when he 172
was just that when it 46
was just that when the 79
was just then busy in 44
was just then busy to 59
was just then come in 52
was just then come to 40
was just then coming in 181
was just then coming to 322
was just then coming up 97
was just then full of 153
was just then giving up 87
was just then leaving the 92
was just then making my 46
was just then much in 81
was just then ready to 68
was just then rising to 64
was just then saying to 75
was just then taking the 45
was just then trying to 268
was just then upon the 102
was just this form of 50
was just this kind of 1532
was just this lack of 261
was just this part of 61
was just this side of 1465
was just this sort of 1495
was just this time of 121
was just this type of 473
was just too angry to 69
was just too busy at 47
was just too busy to 898
was just too cheap to 65
was just too cold to 230
was just too cool to 41
was just too cute to 46
was just too dark to 89
was just too dumb to 226
was just too eager to 61
was just too early in 122
