wages benefits 56 wages received 145
which demanded 89 which departed 109
which detected 107 which directly 251
which disputed 693 which divulged 93
which eclipsed 42 which employed 69
which enforced 114 which entirely 588
which examined 245 which exceeded 571
which excelled 1043 which executed 45
which explored 386 which extended 47
which finished 250 which followed 131
which forgiven 49 which formally 218
which imitated 94 which impaired 64
which impeached 50 which improved 205
which impugned 92 which included 84
which intended 88 which isolated 200
which mentioned 372 which modified 53
which observed 912 which obtained 163
which occupied 183 which overcome 147
which possible 150 which pregnant 41
which produced 228 which properly 1132
which publicly 137 which ratified 96
which received 51 which recorded 801
which regained 41 which regarded 171
which repaired 324 which replaced 164
which reported 341 which resolute 51
which resolved 370 which restored 118
which returned 70 which reversed 149
which seriously 532 which squarely 46
which suffered 48 which surveyed 94
which utilized 88 which verified 97
which withdrawn 149 which accepted 62
which advanced 158 which adverted 51
which agitated 71 which ascribed 283
which asserted 90 which assigned 91
which attacked 66 which attended 49
which compared 789 which confused 220
which credited 45 which declared 62
which deplored 52 which disputed 58
which employed 286 which followed 153
which imitated 90 which included 51
which mentioned 468 which mistaken 535
which modified 40 which obscured 88
which observed 672 which promised 115
which proposed 313 which recorded 40
which referred 831 which regarded 767
which remarked 547 which rendered 53
which reported 165 which resorted 81
which severely 63 which stressed 138
which supposed 206 which expended 68
which interest 106 which absorbed 222
which accepted 425 which accorded 44
which achieved 144 which acquired 251
which admitted 74 which afforded 73
which approved 131 which ascribed 53
which assigned 44 which attached 120
which attained 94 which attended 45
which commonly 76 which declared 122
which diverted 51 which effected 164
which elevated 47 which embodied 98
which employed 452 which emulated 56
which endorsed 81 which enlarged 421
which entirely 160 which expanded 333
which expended 85 which extended 906
which finished 42 which followed 1427
which imitated 257 which improved 158
which included 159 which increased 777
which inserted 46 which modified 415
which observed 136 which obtained 97
which occupied 205 which operated 54
which partially 98 which produced 169
which proposed 100 which ratified 147
which received 198 which reckoned 61
which recorded 63 which referred 193
which regarded 325 which rejected 98
which remedied 67 which rendered 75
which repaired 106 which replaced 905
which reported 58 which resolved 61
which restored 235 which retained 179
which returned 56 which reversed 130
which slightly 60 which somewhat 81
which supplied 48 which upgraded 46
which utilized 73 which variously 41
which verified 301 which withdrawn 143
which wildfire 86 which confusion 241
which recently 158 which observed 107
which agitated 74 which committing 42
which ignorant 41 which strictly 57
which inspired 45 which sensibly 64
which otherwise 66 which remained 46
which suffered 54 which produced 102
which situated 46 which extended 103
which hindered 43 which directed 55
which remained 44 which intended 95
which listened 79 which received 204
which evidence 45 which composed 64
which produced 114 which received 90
which strongest 56 which assigned 44
which remained 41 which explicit 54
which eligible 131 which variations 62
which frequent 127 which problems 50
which problems 40 which confusion 250
which problems 98 which surprise 53
which problems 43 which irritating 42
which happened 222 which occurred 274
which operation 86 which processing 44
which prolonged 47 which treatment 82
which agreeable 45 which salutary 59
which dangerous 54 which valuable 67
which disputed 58 which applause 56
which expected 162 which exception 49
which conceive 69 which believed 106
which expected 3226 which imagined 170
which recourse 49 which suitably 40
which supposed 728 which exception 56
which wickedly 49 which believed 116
which expected 2932 which imagined 450
which obtained 42 which supposed 683
which nowadays 51 which scarcely 63
which assigned 73 which develops 57
which suffered 123 which traveled 44
which fashioned 43 which excreted 69
which directed 78 which inhabits 60
which abounded 68 which produced 96
which intended 47 which spatially 82
which interest 52 which acquired 80
which disposed 47 which forgiven 45
which obtained 162 which produced 57
which received 63 which recourse 43
which describe 94 which exception 53
which irritating 49 which intently 41
which accepted 80 which acquired 108
which attained 95 which expected 128
which foreseen 59 which listened 129
which obtained 145 which otherwise 125
which produced 42 which received 105
which regarded 58 which retained 45
which suffered 43 which libations 64
which entitled 60 which accepted 108
which acquired 51 which answered 45
which approved 113 which bartered 41
which bestowed 46 which despised 75
which disliked 65 which expected 161
which listened 55 which obtained 100
which occupied 59 which otherwise 103
which probably 53 which punished 75
which received 532 which regarded 129
which suffered 64 which welcomed 57
which probably 51 which produced 81
which produced 44 which purchase 206
which entailed 51 which effected 42
which entitled 62 which analysis 42
which decisions 201 which judgment 73
which calamity 46 which children 137
which supplies 76 which entrance 45
which achieved 111 which acquired 161
which advanced 56 which afforded 44
which attacked 69 which borrowed 74
which complete 40 which defended 42
which embraced 40 which employed 52
which expected 128 which followed 58
which foreseen 46 which obtained 504
which occurred 54 which procured 66
which produced 97 which promoted 63
which received 230 which recourse 304
which rendered 154 which retained 50
which supplied 62 which directly 43
which decisions 52 which fourfold 73
which conceive 97 which describe 45
which maintain 63 which messages 47
which exception 65 which libations 47
which troopers 43 which domestic 54
which desolate 87 which attention 188
which quantity 41 which sentence 133
which children 44 which mandates 83
which accepted 46 which achieved 91
which acquired 499 which actually 46
which affected 59 which afforded 70
which attained 198 which believed 49
which concealed 54 which defended 94
which effected 103 which employed 105
which expected 368 which followed 71
which foreseen 206 which improved 44
which incurred 228 which insisted 46
which observed 77 which obtained 682
which occupied 78 which occurred 90
which otherwise 223 which procured 66
which produced 131 which profited 45
which provided 64 which received 781
which recourse 195 which redeemed 58
which rejected 44 which remained 174
which rendered 91 which required 55
which resisted 87 which resorted 40
which retained 106 which returned 73
which selected 43 which suffered 145
which properly 51 which usefully 53
which entailed 68 which guttural 122
which caroline 45 which afforded 83
which intended 129 which products 42
which services 393 which favorite 49
which children 132 which services 47
which children 64 which patients 75
which entrance 122 which acquired 41
which attained 63 which deserved 100
which obtained 100 which received 248
which doomsday 147 which problems 57
which probably 43 which blankets 46
which diminish 241 which invested 87
which persuade 40 which articles 82
which abhorred 46 which accepted 203
which achieved 66 which acquired 304
which afforded 179 which approved 59
which attained 163 which attended 61
which believed 53 which bestowed 125
which complete 41 which declared 42
which despised 43 which effected 82
which employed 168 which exchanged 40
which executed 45 which expected 128
which expended 85 which followed 108
which incurred 324 which invested 44
which minister 54 which normally 45
which observed 44 which obtained 410
which occupied 392 which occurred 73
which otherwise 605 which perished 78
which probably 58 which produced 300
which provided 65 which received 1742
which recoiled 50 which recourse 53
which referred 43 which regarded 294
which rejected 253 which remained 243
which rendered 56 which required 128
which resented 102 which resisted 79
which retained 58 which returned 47
which suffered 140 which supplied 60
which welcomed 92 which probably 193
which discover 46 which probably 87
which questions 79 which happened 183
which occurred 147 which approach 52
which happened 115 which occurred 151
which abounded 65 which elevated 46
which entailed 93 which involved 112
which produced 42 which preserve 50
which quarters 137 which expected 87
which manifest 44 which possible 82
which suitable 53 which attention 44
which entirely 122 which coverage 52
which currency 53 which recovery 50
which apparent 47 which beautiful 51
which improved 121 which distance 97
which received 82 which beautiful 41
which brightly 113 which apparent 59
which increased 167 which inflamed 195
which numerous 40 which powerful 42
which surprising 60 which terrible 81
which valuable 44 which partially 85
which distance 150 which powerful 44
which verbatim 90 which seriously 201
which unkindly 107 which confusion 177
which disorder 153 which pressure 63
which pressure 58 which recently 117
which argument 58 which yourself 54
which obtained 49 which yourself 48
which yourself 48 which attention 104
which soulless 40 which yourself 401
which expected 225 which imagined 66
which mentioned 44 which obtained 79
which received 219 which supposed 45
which included 80 which property 50
which discover 50 which yourself 49
which generous 73 which executed 104
which hereafter 80 which invention 62
which yourself 88 which declined 44
which expected 162 which otherwise 50
which received 149 which yourself 46
which speedily 72 while employed 133
while business 172 while everyday 82
while occupied 77 while softened 141
while clutched 60 while trembled 65
while complied 47 while expected 95
while supposed 57 while expected 48
while children 53 while anxiously 57
while crumbled 45 while attention 53
while favorite 141 white musicians 53
white africans 1250 white suffused 52
white followed 52 whole obscured 67
widow children 57 widow children 49
winds wrestled 62 wishing disappear 100
wishing followed 49 within purifies 416
within interval 151 within randomly 57
within sequence 84 wives husbands 210
woman daughter 180 woman children 54
woman pregnant 63 woman expected 107
woman terrible 41 woman children 42
woman ventured 53 woman abundant 55
woman bitterly 47 woman concealed 60
woman remained 407 women assisted 55
women fanciful 51 women abducted 61
women arrested 48 women captured 41
women employed 560 women expected 56
women outraged 65 women reported 53
women stripped 52 women minority 98
women minority 51 women handsome 48
women children 42 women attention 40
women pressure 47 women business 178
women ordinary 46 women pregnant 60
women children 81 women husbands 44
women children 48 women chastity 250
women husbands 100 women otherwise 50
women children 82 women children 103
women services 44 women children 50
women husbands 128 women accepted 202
women otherwise 60 women remained 45
words purposes 44 words composed 128
words exchanged 58 words ordinary 108
words describe 72 working families 42
working somebody 58 working students 43
works products 63 world possible 47
world mirrored 49 world flourish 47
world education 40 world purposes 79
world prepared 46 world compared 47
world expected 91 world expected 55
world happened 177 world profaned 62
world sensible 45 world confusion 118
world credence 64 world distress 199
worse incensed 74 worse questions 91
worse happened 81 worse happened 141
worse happened 103 worse happened 100
worst befallen 133 worst happened 1257
worst happened 119 worst happened 99
worst perished 40 would terrible 40
would downfall 73 would conflict 45
would foregone 66 would remained 142
would remained 169 would achieved 42
would acquired 47 would arrested 49
would attained 43 would crumbled 58
would declared 42 would departed 55
would expelled 56 would obtained 49
would perished 538 would produced 43
would received 225 would rendered 41
would resigned 43 would resolved 70
would returned 108 would vanished 248
would concerns 52 would elections 56
would latitude 42 would children 906
would daughter 120 would husbands 85
would officers 40 would personal 47
would children 51 would produced 42
would rendered 103 would sufficed 232
would dangerous 53 would execution 55
would attitude 92 would condition 68
would positions 41 would situation 81
would happened 76 would problems 46
would accepted 46 would admitted 62
would believed 156 would forgiven 47
would obtained 145 would resigned 42
would alliances 40 would business 51
would judgment 56 would relations 47
would requests 77 would scotland 94
would attention 58 would happened 51
would disputed 207 would expected 47
would mattered 283 would identity 55
would presence 59 would purposes 67
would recalled 67 would problems 497
would problems 159 would convincing 54
would treatment 112 would ceremony 81
would memories 41 would fortunes 54
would exploits 52 would machines 44
would possible 79 would daughter 50
would approach 58 would children 53
would problems 74 wreaths graceful 41
write abstract 74 write rapidity 41
writing invented 134 wrongs suffered 298
wrongs received 41 wrote quartets 48
