wages different 146 wages employees 61
which mountains 139 which euphrates 61
which mountains 68 which mountains 42
which represent 40 which absurdity 181
which reconcile 83 which opposition 53
which conditions 281 which pertinent 71
which prejudice 76 which principle 68
which procedure 113 which provisions 46
which standards 68 which prevalent 48
which indication 41 which initiative 67
which uppermost 57 which victorious 333
which available 50 which entertain 78
which spectator 81 which discussed 52
which perfection 83 which allowable 217
which boundless 41 which character 82
which enjoyment 46 which knowledge 44
which possession 80 which separation 42
which vertebral 106 which assumption 46
which different 86 which existence 64
which practices 101 which delivered 65
which commenced 120 which available 174
which sustained 52 which component 124
which performed 161 which commenced 66
which themselves 90 which determining 93
which invisible 137 which explained 51
which displayed 45 which associated 64
which falsehood 135 which conviction 95
which conducted 58 which evaluated 95
which organized 69 which performed 185
which agreement 104 which compliance 46
which continual 52 which abundance 133
which estimated 289 which available 131
which claimants 64 which conflicts 40
which effective 122 which exceptions 99
which objections 76 which obstacles 45
which organized 91 which permanent 56
which political 68 which provisions 48
which reasonable 44 which survivors 143
which witnesses 286 which agreement 58
which different 89 which exceptions 44
which incessant 97 which universal 52
which production 77 which principal 147
which encounter 48 which foundation 116
which addressed 52 which discussed 54
which necessity 57 which restraint 139
which president 72 which afternoon 70
which leadership 127 which operations 42
which operations 47 which themselves 41
which described 40 which different 123
which deposited 72 which electrons 45
which different 101 which appearance 46
which character 127 which different 81
which antiquity 99 which possession 43
which production 277 which structure 41
which establish 129 which influence 76
which penetrate 129 which reproduce 76
which stimulate 46 which transport 49
which important 47 which principal 105
which principal 154 which captivity 43
which passengers 48 which themselves 61
which represent 59 which foundation 59
which excellent 44 which overflowing 122
which themselves 141 which distinguish 69
which reconcile 121 which different 98
which intervals 68 which different 80
which macedonian 68 which connection 186
which different 247 which reverence 43
which september 147 which suspension 40
which veneration 84 which september 104
which celebrate 56 which determine 50
which represent 52 which effective 75
which important 226 which captivity 53
which possession 41 which starboard 69
which themselves 50 which destroyed 169
which different 187 which intervals 53
which different 100 which documents 47
which professor 105 which connection 432
which different 84 which reference 107
which different 82 which foundation 105
which ascertain 40 which determine 191
which establish 162 which introduce 76
which represent 94 which primarily 41
which difficult 50 which exquisite 48
which encourage 74 which establish 46
which influence 44 which introduce 208
which represent 242 which themselves 62
which important 46 which carefully 45
which important 76 which plentiful 60
which exclusive 206 which principal 46
which expression 40 which criticism 123
which different 40 which inspection 99
which resources 46 which accompany 42
which represent 216 which important 147
which necessary 123 which undermining 55
which different 57 which represent 42
which different 130 which professor 43
which reinforce 137 which souvenirs 47
which customers 67 which culminate 64
which overwhelm 82 which transform 78
which important 543 which abundance 60
which subjugate 44 which different 56
which establish 89 which hospitals 58
which medicines 60 which ornaments 112
which reference 107 which standards 73
which textbooks 124 which different 78
which different 54 which merchants 41
which antiquity 52 which calculating 135
which connection 462 which determining 144
which different 142 which formulating 40
which accompany 80 which advantage 43
which advertise 40 which calculate 628
which calibrate 102 which construct 624
which designate 140 which determine 1084
which distinguish 159 which enlighten 51
which establish 539 which formulate 63
which implement 65 which influence 50
which interpret 82 which introduce 96
which reinforce 67 which represent 239
which stimulate 62 which subsidize 58
which transform 44 which translate 41
which transport 401 which ornaments 56
which themselves 57 which addressed 100
which available 205 which beneficial 42
which described 337 which developed 41
which discussed 1393 which explained 126
which important 81 which necessary 58
which presented 101 which published 245
which reflected 136 which statement 42
which described 49 which explained 45
which prevented 59 which principal 48
which industrial 71 which expression 42
which additional 57 which estimated 411
which taxpayers 44 which assembled 46
which associated 425 which attentive 97
which cherished 74 which connected 45
which memorable 353 which difficult 80
which excellent 60 which important 238
which insoluble 80 which interesting 56
which foundation 218 which framework 99
which principal 229 which remainder 50
which substance 116 which additional 111
which aggregate 117 which effective 54
which excellent 135 which impression 58
which indication 443 which equivocal 66
which appearance 123 which impression 199
which necessary 548 which purchaser 109
which requisite 134 which structure 42
which additional 47 which knowledge 41
which intensity 49 which proportion 60
which additional 52 which associated 43
which effective 43 which estimated 159
which important 1185 which influence 481
which installed 177 which advantage 71
which influence 56 which reference 43
which additional 133 which advantage 402
which appearance 149 which character 79
which necessary 138 which requisite 55
which determine 45 which determining 142
which identifying 94 which maintaining 40
which community 56 which determine 639
which distinguish 157 which eliminate 223
which elucidate 158 which encourage 53
which establish 452 which integrate 57
which interpret 108 which introduce 41
which reconcile 50 which reinforce 83
which stabilize 96 which stimulate 111
which transform 48 which determine 100
which interpret 44 which described 185
which discussed 172 which conclusion 72
which population 101 which impression 85
which indelible 82 which obligation 51
which parliament 44 which effective 81
which excellent 134 which important 121
which impression 144 which interesting 50
which available 132 which desirable 127
which difficult 1898 which effective 106
which extremely 182 which increasingly 167
which interesting 133 which mandatory 45
which necessary 1023 which perfectly 105
which tolerable 178 which virtually 376
which worthwhile 107 which sacrifice 52
which community 77 which connection 72
which discussion 41 which expression 51
which interests 43 which necessary 159
which procedure 59 which production 42
which statement 209 which transition 162
which important 61 which completion 47
which conditions 112 which interests 48
which standards 114 which described 214
which discussed 126 which available 120
which completed 142 which discussed 58
which effective 66 which fulfilled 61
which satisfied 91 which september 48
which important 1539 which increasingly 151
which important 50 which necessity 57
which establish 72 which somewhere 54
which appearance 42 which character 84
which different 58 which impression 66
which magnitude 47 which necessity 64
which principal 43 which reasonable 50
which available 483 which completed 382
which connected 70 which converted 88
which described 357 which destroyed 51
which developed 85 which discussed 251
which exhausted 88 which explained 212
which forgotten 327 which installed 45
which presented 123 which published 1309
which reflected 41 which submitted 86
which universal 41 which conditions 41
which initiative 64 which necessary 236
which offensive 46 which eliminate 194
which elucidate 70 which encourage 150
which enlighten 43 which establish 162
which influence 268 which reinforce 52
which stabilize 88 which stimulate 123
which undermine 61 which hypothesis 50
which different 75 which different 288
which intensity 96 which magnitude 42
which proportion 60 which mountains 62
which mountains 41 which completed 70
which performed 116 which performed 102
which knowledge 103 which associated 55
which possessed 49 while impression 44
while foundation 40 while difficult 106
while principal 109 while population 50
while estimated 113 whims respected 60
white identical 57 white household 95
white rhineland 84 white surrounding 54
whole automatic 107 whole represent 87
whole certainly 58 whole passionate 49
whole dedicated 47 whole regulated 50
whole different 98 whole completed 41
whole compounds 46 whole undertaking 71
whole appearance 53 whole appearance 47
whole yorkshire 45 whole admirable 46
whole additional 71 whole completed 188
whose discussed 110 whose adventure 70
whose colonists 42 whose requisite 125
whose different 51 whose expression 85
whose expression 48 whose expression 302
whose dreadfully 62 whose completed 111
whose important 66 whose necessary 49
whose concerned 56 whose continues 57
whose discussed 166 whose pessimism 80
whose costliest 140 whose explained 68
whose associated 69 whose forgotten 63
whose happiness 49 whose existence 98
whose expression 59 whose locomotion 41
whose described 51 whose discussed 185
whose posthumous 42 whose associated 48
whose forgotten 128 whose different 148
whose interests 66 whose knowledge 43
whose childbirth 215 whose foundation 179
whose described 267 whose discussed 1204
willing exposition 53 winding mountains 52
winding mountains 157 winding mountains 79
winding mountains 43 winds continent 49
winds mountains 103 winds mountains 41
wires defendant 51 wires generator 72
wires insulation 69 within determine 60
within aforesaid 57 within completion 93
within discharge 47 within enactment 97
within graduation 352 within menopause 122
within population 57 within enactment 142
within graduation 75 within container 72
within framework 99 within container 40
within framework 58 within theoretical 46
within aforesaid 464 within specified 138
within expertise 779 within influence 124
within knowledge 186 within operations 43
within abilities 62 within expertise 45
within influence 59 within interests 48
within knowledge 48 within tolerance 85
within expertise 107 within influence 56
within influence 86 within occupation 84
within conviction 43 within completion 47
within specified 55 within completion 131
within discharge 65 within discovering 57
within discovery 135 within enactment 137
within graduation 170 within population 59
within hypocrisy 44 within expertise 43
wives daughters 310 woman alabaster 41
woman apartment 62 woman emergency 46
woman impression 59 woman compulsion 70
woman difficult 64 woman determine 42
women difficult 45 women important 135
women workforce 81 women surrounding 101
women hospitals 104 women hospitals 187
women hospitals 158 women important 164
women thoroughly 52 women custodians 56
women principal 155 women recognize 85
women represent 68 women childbirth 149
women important 48 women transition 41
women workforce 50 women workforce 157
women initiative 63 women important 85
women themselves 168 women themselves 49
women political 77 women themselves 42
women factories 52 women political 60
women menopause 71 women factories 80
women construct 64 women establish 139
women influence 178 women recognize 51
women transcend 70 women transform 68
women translate 46 women undertake 51
women ornaments 48 women household 45
women ignorance 66 women themselves 59
women naturally 45 women difficult 142
women important 92 women destroyed 76
woods deserters 47 woods important 43
woods squirrels 70 woody asparagus 97
words represent 48 words injustice 47
words impression 64 words themselves 60
words impression 349 words necessary 93
words themselves 105 words burlesque 80
words impression 55 words impression 53
words encourage 43 words connection 57
words different 55 words reference 63
words sentences 81 words designate 114
words represent 67 words themselves 131
working industrial 77 working establish 106
works influence 85 works president 48
works possession 66 works existence 75
works nietzsche 41 works enchanted 50
works destroyed 53 works textbooks 46
works published 42 world monolithic 46
world foundation 115 world gloriously 46
world necessity 81 world thoroughly 40
world appreciate 50 world recognize 138
world testified 46 world necessary 71
world nineteenth 155 world benefited 52
world converted 47 world influence 48
world difficult 119 world recognize 68
world allowance 49 world convinced 128
world destroyed 47 worms penetrate 51
worst confirmed 59 worst encounter 64
worst passionate 63 would decoration 42
would recognize 43 would communism 50
would difficult 485 would extremely 44
would necessary 92 would important 66
would indication 110 would impression 277
would additional 92 would advantage 92
would important 405 would incentive 335
would influence 186 would obligation 60
would unlimited 62 would additional 200
would advantage 2498 would beneficial 102
would desirable 95 would important 86
would necessary 75 would political 63
would practical 73 would privilege 75
would ascertain 41 would calculate 57
would construct 47 would determine 402
would distinguish 80 would eliminate 64
would encompass 54 would establish 277
would guarantee 101 would implement 48
would introduce 46 would postulate 57
would recognize 340 would represent 51
would sacrifice 40 would supervise 42
would surrender 58 would undertake 171
would determining 72 would identifying 57
would determine 168 would distinguish 53
would eliminate 164 would encourage 67
would establish 153 would reinforce 47
would stabilize 76 would stimulate 51
would supersede 103 would apologize 190
would appreciate 72 would determine 158
would distinguish 48 would eliminate 76
would emphasize 958 would encourage 282
would especially 318 would establish 148
would highlight 176 would interview 65
would introduce 314 would recognize 2039
would recommend 228 would reiterate 153
would sincerely 245 would underline 136
would appearance 40 would excellent 291
would important 83 would interesting 98
would difficult 717 would extremely 60
would necessary 123 would determine 97
would distinguish 61 would establish 99
would implement 40 would recognize 66
would important 696 would determine 45
would establish 73 would reinforce 44
would represent 117 would undermine 59
would initiative 46 would eliminate 82
would encourage 126 would reinforce 53
would stimulate 81 would undermine 117
would determine 62 would distinguish 42
would emphasize 62 would conditions 75
would interests 90 would artificial 56
would opposition 68 would separation 45
would important 78 would instantly 50
would president 42 would christmas 71
would community 50 would continent 55
would corporate 40 would discovery 47
would knowledge 58 would political 60
would president 122 would prevention 40
would surrounding 250 would apartment 58
would classroom 258 would clubhouse 46
would community 65 would courtyard 64
would exchequer 44 would mountains 66
would possession 442 would suspension 41
would character 104 would mountains 96
would presently 53 would transport 71
would additional 55 would compassion 76
would determine 89 would resources 82
would centuries 58 would corridors 77
would existence 42 would difficult 64
would advantage 66 would necessary 48
would exclusive 83 would privilege 58
would slightest 95 would connection 57
would universal 78 would pleasanter 42
would suspended 67 would themselves 74
would exhausted 82 would communist 45
would possession 165 would shoulders 48
would president 184 would purchaser 57
would shoulders 148 would criticize 43
would disregard 81 would terminate 112
would abundance 40 would criticize 93
would perception 49 would principle 149
would interfering 41 would additional 205
would ambiguity 51 would anomalies 92
would conflicting 44 would conflicts 90
would continual 51 would countless 53
would criticism 50 would different 507
would difficult 61 would economies 50
would excessive 113 would extensive 50
would injustice 135 would intrigues 52
would jealousies 91 would political 136
would practical 47 would secondary 44
would suspicions 140 would unpleasant 76
would widespread 54 would advantage 50
would impression 40 would important 62
would posterity 86 would abdication 158
would aberration 76 would abrogation 60
would absorption 58 would absurdity 1754
would abundance 107 would accessory 262
would accusation 44 would acquittal 215
would actionable 59 would additional 1793
would admirable 1367 would adornment 62
would advantage 2751 would adventure 252
would affliction 66 would agreement 204
would alcoholic 61 would alleviation 83
would allowable 182 would allowance 58
would alteration 110 would altogether 397
would amendment 69 would amusement 90
would annoyance 139 would anomalous 71
would appearance 54 would arbitrary 128
would architect 140 would artificial 108
would assumption 142 would assurance 81
would astonishing 283 would atonement 84
would attraction 149 would auspicious 64
would automatic 215 would available 53
would awareness 42 would eccentric 61
would effective 1653 would effectual 388
would efficient 300 would elaborate 100
would emergency 67 would eminently 395
would encounter 51 would encouraging 59
would englishman 95 would enjoyable 146
would equitable 88 would especially 399
would estimated 445 would everlasting 226
would exceedingly 1050 would excellent 7763
would excessive 191 would excusable 53
would exemplary 92 would exhibition 110
would expedient 44 would expensive 917
would explosive 75 would expression 290
would exquisite 158 would extensive 169
would extremely 2317 would honorable 167
would hypocrisy 41 would immensely 131
would imperfect 291 would impolitic 56
would important 4800 would imposition 242
would imprudent 93 would incentive 666
would incessant 56 would incorrect 103
would indecency 43 would indelible 184
would indication 647 would indignity 188
would industrial 126 would ineffable 55
would inexpiable 55 would influence 86
would infraction 192 would injustice 1203
would innovation 327 would insoluble 49
would insurance 40 would intensely 61
would interesting 3187 would invitation 864
would irrational 84 would irregular 42
would irritation 59 would objective 129
would obligation 99 would obscenity 40
would offensive 183 would oligarchy 43
would opportune 266 would organized 99
would outrageous 151 would outstanding 732
would oversight 43 would unbearable 422
would uncertain 56 would undeniable 112
would undertaking 570 would undoubted 109
would unfaithful 116 would unfamiliar 49
would ungrateful 93 would unnatural 262
would unpleasant 533 would unpopular 105
would untenable 63 would unusually 218
would unwelcome 475 would usurpation 49
would abhorrent 143 would anomalous 49
would arbitrary 52 would astounded 99
would beneficial 89 would boundless 85
would certainly 92 would competent 90
would concerned 77 would confident 47
would deficient 43 would delighted 110
would destitute 40 would devastating 54
would different 188 would difficult 1865
would dignified 68 would disgusted 47
would effective 1304 would effectual 218
would efficient 190 would energetic 58
would ephemeral 43 would excellent 51
would extensive 86 would favorable 55
would forgotten 58 would fortunate 77
would fruitless 90 would generally 66
would hazardous 49 would horrified 219
would impolitic 115 would important 301
would impressed 61 would imprudent 81
would incapable 315 would indicated 61
would indignant 83 would interesting 264
would merciless 83 would miserable 110
would misplaced 51 would necessary 198
would negligent 95 would offensive 101
would overgrown 94 would perfectly 69
would permanent 41 would pointless 108
would powerless 178 would reasonable 468
would reluctant 160 would repugnant 110
would repulsive 71 would senseless 53
would surprised 280 would thoroughly 132
would unanimous 82 would unfamiliar 42
would uniformly 51 would unnatural 142
would unpleasant 54 would unpopular 98
would unwelcome 107 would wonderful 71
would starvation 45 would themselves 55
would addressed 68 would charlotte 48
would christina 56 would completed 84
would conducted 51 would defendant 183
would delivered 48 would performed 50
would petitioner 67 would presented 65
would president 50 would published 50
would agreement 629 would california 75
would character 1068 would childhood 47
would civilized 42 would cleveland 44
would compliance 133 would connection 100
would continual 122 would cultivating 90
would deference 49 would desperate 164
would different 184 would ecstasies 118
would excellent 96 would existence 834
would extremely 61 would hysterics 95
would ignorance 65 would jerusalem 95
would knoxville 52 would occupation 42
would opposition 610 would perpetual 76
would political 44 would possession 1324
would precisely 83 would principle 56
would production 70 would proportion 222
would residence 108 would september 105
would substance 81 would themselves 163
would difficult 56 would admiration 71
would happiness 52 would principal 63
would privilege 67 would absurdity 72
would additional 79 would advantage 507
would agreement 282 would alteration 41
would ambiguity 129 would annexation 45
would appearance 54 would association 75
would assurance 68 would atonement 102
would bloodshed 286 would bolshevik 278
would certainty 58 would christians 133
would christmas 57 would commercial 56
would communist 149 would complaint 264
would connection 62 would convention 48
would conviction 89 would convulsion 61
would corruption 67 would criticism 108
would depression 126 would deterrent 57
would detriment 82 would different 2637
would difficult 1289 would diminution 67
would discovery 124 would discredit 305
would discussion 205 would distorted 149
would diversity 65 would dividends 46
would documents 42 would effective 182
would effectual 54 would existence 62
would expedition 62 would expression 46
would foundation 193 would generation 152
would guarantee 359 would hesitation 644
would hindrance 153 would hiroshima 41
would holocaust 133 would important 57
would incentive 807 would indication 173
would industrial 151 would injustice 141
would innovation 51 would knowledge 69
would limitation 41 would litigation 63
would massacres 63 would motivation 95
would narrative 51 would necessary 60
would necessity 4999 would noticeable 40
would objections 107 would obligation 88
would obscurity 79 would occupation 72
would opposition 441 would organized 78
would permanent 105 would political 182
would population 43 would practical 128
would precedent 60 would president 78
would previously 44 would prisoners 41
would production 56 would propriety 153
would protection 461 would prudential 60
would reasonable 83 would redemption 126
would reference 90 would reflection 98
would resolution 40 would revelation 155
would revolution 1700 would rivalries 48
would sacrifice 228 would scotchman 81
would selective 74 would separation 144
would stability 44 would suggestion 86
would surprises 42 would surrender 135
would survivors 232 would suspension 78
would technical 68 would temptation 448
would tolerable 130 would unlimited 47
would unpleasant 40 would unwelcome 44
would watergate 334 would widespread 46
would witnesses 152 would advantage 752
would different 82 would excellent 48
would important 64 would necessity 145
would paramount 203 would permanent 113
would practical 134 would priceless 332
would relevance 43 would secondary 109
would themselves 65 would undoubted 46
would different 40 would horseback 171
would television 41 would beneficial 111
would carefully 43 would chargeable 81
would competent 70 would concerned 231
would conducive 48 would confident 209
would construed 40 would convinced 42
would delighted 534 would dependent 129
would depressed 54 would described 99
would desirable 96 would desperate 58
would devastating 41 would different 1837
would difficult 641 would disgusted 85
would dissolved 119 would effective 278
would effectual 94 would eminently 41
would excessive 99 would exercised 227
would expensive 207 would expressed 178
would extensive 81 would extremely 101
would favorable 42 would flattered 86
would foolhardy 128 would fortunate 103
would generally 174 would honorable 40
would horrified 46 would imperfect 51
would important 377 would impressed 124
would imprudent 99 would interesting 259
would materially 55 would miserable 98
would monstrous 77 would naturally 57
would necessary 62 would offensive 72
would perfectly 164 would repugnant 50
would sensitive 67 would shattered 54
would surprised 145 would suspended 125
would thoroughly 271 would thoughtful 65
would ungrateful 63 would unpopular 57
would widespread 63 would wonderful 270
would absurdest 48 would additional 160
would admirable 58 would admiration 240
would advantage 392 would aggregate 50
would aggressor 57 would ancestors 54
would antithesis 62 would apparition 59
would appearance 352 would architect 52
would arguments 75 would assumption 107
would assurance 49 would attraction 54
would automatic 76 would avoidance 75
would birthright 51 would bitterest 89
would bloodiest 65 would brightest 129
would candidate 162 would certainty 61
would character 404 would classical 58
would collection 47 would commander 85
would community 216 would completion 72
would conclusion 375 would conditions 73
would conqueror 67 would continued 170
would controlling 93 would conversion 123
would conviction 92 would customary 163
would defendant 143 would definition 79
would depression 118 would determining 53
would discovery 273 would dismissal 72
would disruption 53 would effective 103
would efficient 57 would emergence 106
would exclusive 162 would existence 88
would expression 193 would extinction 78
would extremity 86 would fortunate 40
would foundation 252 would fourteenth 85
would generation 46 would guarantee 48
would happiness 89 would highlight 140
would honorable 115 would humiliation 40
would identical 55 would important 78
would imposition 77 would impression 209
would incentive 60 would inference 92
would influence 207 would injustice 50
would intensity 52 would knowledge 229
would liberation 42 would likeliest 152
would loveliest 52 would menstrual 125
would mightiest 50 would motivation 66
would necessary 556 would necessity 390
would nomination 55 would objective 133
would obligation 53 would occasional 58
would occupation 71 would opposition 84
would outstanding 74 would perfection 78
would permanent 118 would perpetual 47
would plaintiff 139 would political 354
would population 86 would possession 119
would possessor 58 would practical 335
would precursor 114 would prediction 54
would preferred 1022 would president 413
would prettiest 69 would prevention 58
would principal 2374 would principle 85
would privilege 97 would procedure 148
would production 180 would prominent 58
would proportion 105 would prospects 59
would protection 58 would protector 120
would prototype 84 would proverbial 88
would proximate 51 would publisher 144
would realization 179 would reasonable 217
would recipient 362 would redemption 44
would reflection 126 would repudiation 110
would residence 42 would resultant 47
would revelation 55 would sacrifice 251
would scapegoat 42 would sensations 50
would separation 44 would slaughter 85
would slightest 309 would sovereign 90
would spectacle 76 would speediest 42
would spiritual 55 would statement 57
would structure 46 would stupidest 55
would sturdiest 82 would substance 134
would subversion 71 would successor 111
would sufferers 86 would suggestion 60
would surrender 91 would suspension 42
would temporary 67 would temptation 49
would testimony 95 would unanimous 155
would universal 117 would utterance 52
would withdrawal 122 would woefullest 63
would accompany 81 would acquiesce 141
would advertise 65 would ascertain 135
would attribute 68 would blaspheme 71
would calculate 190 would conciliate 52
would construct 343 would cooperate 40
would criticize 50 would cultivate 40
would depreciate 52 would designate 74
would determine 414 would discharge 88
would discredit 123 would dismantle 55
would disregard 147 would distinguish 130
would eliminate 485 would embarrass 58
would emphasize 185 would encounter 83
would encourage 842 would entertain 75
would eradicate 41 would establish 1298
would forestall 57 would formulate 41
would frustrate 78 would guarantee 136
would implement 162 would implicate 106
would institute 102 would integrate 77
would intensify 60 would interfere 96
would interpose 40 would interpret 123
