war were mostly supplied by 76
was once widely accepted as 96
was once widely believed to 91
was once widely regarded as 191
was once widely renowned as 88
was only another evidence of 285
was only another instance of 841
was only barely conscious of 72
was only barely possible to 56
was only common courtesy to 76
was only common prudence to 65
was only feebly defended by 45
was only further evidence of 186
was only little affected by 52
was only mildly affected by 120
was only mildly critical of 112
was only modest interest in 74
was only oatmeal porridge to 42
was only partly accepted by 40
was only partly affected by 66
was only partly assuaged by 49
was only partly balanced by 49
was only partly concealed by 102
was only partly conscious of 130
was only partly inspired by 59
was only partly modified by 45
was only partly overcome by 48
was only partly redeemed by 68
was only partly relieved by 184
was only partly remedied by 62
was only partly replaced by 42
was only partly resolved by 100
was only rarely mentioned in 64
was only rarely observed in 81
was only rarely possible to 67
was only slight evidence of 95
was only slight interest in 41
was only slowly replaced by 80
was paid almost entirely by 68
was paid almost entirely in 43
was paying closer attention to 108
was paying enough attention to 135
was paying greater attention to 70
was paying little attention to 1043
was paying marked attention to 160
was paying serious attention to 91
was paying special attention to 440
was paying strict attention to 128
was said before concerning the 102
was said earlier concerning the 201
was seen almost entirely as 41
was seen almost entirely in 76
was seen busily employed in 49
was seen floating northward in 54
was seen slowly descending the 65
was shot almost entirely in 213
was shot almost entirely on 96
was sold almost entirely in 42
was sold almost entirely to 50
was some debate concerning the 56
was some direct evidence of 43
was some initial confusion as 55
was some little commotion in 50
was some little distance to 83
was some public interest in 59
was some slight evidence of 149
was some slight quantity of 54
was some slight reduction in 42
was some stigma attached to 71
was soon busily employed in 86
was soon deeply absorbed in 143
was soon deeply engrossed in 130
was soon deeply immersed in 146
was soon deeply involved in 559
was soon engaged earnestly in 56
was soon greatly increased by 71
was soon heavily involved in 106
was soon warmly welcomed by 114
was soon wholly occupied by 41
was soon widely accepted as 53
was taking active interest in 47
was taking little interest in 72
was taking special interest in 52
was their avowed intention to 74
was their common interest in 345
was their common interest to 148
was their common practice to 143
was their mutual interest in 209
was their mutual interest to 46
was their nearest approach to 191
was their obvious interest to 90
was their secret intention to 78
was their shared interest in 107
was their special business to 59
was there enough evidence to 46
was there kindly received by 55
was those wicked soldiers at 43
was till lately regarded as 90
was used almost entirely as 129
was used almost entirely by 111
was used almost entirely in 174
was used almost entirely to 91
was very anxious concerning the 57
was very busily employed in 131
was very busily occupied in 102
was very coldly received at 58
was very coldly received by 516
was very coldly received in 71
was very coolly received by 178
was very deeply affected by 229
was very deeply attached to 182
was very deeply involved in 268
was very eagerly embraced or 46
was very firmly attached to 67
was very freely employed to 144
was very gladly received by 65
was very greatly affected by 52
was very greatly assisted by 88
was very greatly improved by 42
was very greatly increased by 171
was very greatly increased in 48
was very greatly indebted to 63
was very greatly relieved to 52
was very heavily involved in 146
was very highly esteemed as 58
was very highly esteemed by 606
was very highly esteemed in 220
was very highly regarded as 72
was very highly regarded by 466
was very highly regarded in 290
was very justly incensed at 47
was very justly observed by 99
was very justly observed of 44
was very justly regarded as 74
was very justly remarked by 235
was very kindly disposed to 41
was very kindly provided by 63
was very kindly received at 98
was very kindly received by 2178
was very kindly received in 59
was very kindly supplied by 101
was very kindly welcomed by 78
was very likely composed by 42
was very likely inspired by 144
was very likely intended to 116
was very likely involved in 40
was very likely prompted by 60
was very little activity at 87
was very little activity in 306
was very little activity on 124
was very little addicted to 162
was very little affected by 737
was very little agreeable to 175
was very little attended to 121
was very little attention to 97
was very little business at 107
was very little business to 60
was very little compared to 191
was very little conscious of 50
was very little coverage of 96
was very little currency in 58
was very little directed to 51
was very little disposed to 528
was very little emphasis on 219
was very little employed by 88
was very little enthusiasm in 59
was very little evidence in 106
was very little evidence of 1782
was very little evidence to 393
was very little expansion in 43
was very little expansion of 40
was very little extended to 57
was very little humility in 60
was very little improved by 54
was very little inclined to 312
was very little indebted to 82
was very little industry in 116
was very little interest in 1097
was very little involved in 60
was very little movement in 168
was very little movement of 189
was very little movement on 52
was very little objection to 53
was very little pressure on 100
was very little progress in 233
was very little promoted by 54
was very little prospect of 622
was very little questioning of 66
was very little reduction in 76
was very little regarded by 48
was very little regarded in 84
was very little relieved by 160
was very little response to 127
was very little sickness in 52
was very little tendency to 107
was very little troubled by 116
was very little turnover in 44
was very modest compared to 118
was very poorly prepared to 45
was very poorly received by 64
was very rarely observed in 46
was very rarely resorted to 98
was very readily accepted by 91
was very seldom involved in 118
was very seldom mistaken in 131
was very seldom resorted to 108
was very simple compared to 46
was very slight compared to 74
was very sorely troubled in 46
was very trifling compared to 42
was very warmly attached to 114
was very warmly received by 409
was very warmly received in 87
was very warmly welcomed by 166
was very warmly welcomed in 48
was very widely accepted by 72
was very widely accepted in 64
was very widely diffused in 101
was well enough advanced to 68
was well enough disposed to 408
was well enough educated to 195
was well enough equipped to 100
was well enough inclined to 129
was well enough informed of 69
was well enough informed to 209
was well enough prepared to 73
was well enough received at 48
was well enough received by 135
was well enough received to 128
was well enough regarded to 67
was well enough supplied to 41
was what almost amounted to 44
was what always happened in 46
was what always happened to 57
was what theseus resolved to 83
was your initial response to 75
way from humble beginnings to 45
way from savage isolation to 112
who acts without authority or 66
who also became chairman of 41
who also became involved in 122
who also called attention to 114
who died before completing the 66
who died without children in 65
who dies without performing it 84
who drew public attention to 155
who drew special attention to 69
who even seemed disposed to 48
who face serious barriers to 46
who felt greatly relieved by 46
who felt little interest in 61
who felt little objection to 70
who gave little attention to 146
who gave little evidence of 64
who gave public lectures at 51
who gave public lectures on 111
who gave serious attention to 133
who gave special attention to 531
who gave special emphasis to 40
who give little attention to 155
who give little children so 44
who give serious attention to 46
who give special attention to 212
who have actual authority to 48
who have already accepted it 45
who have already accepted the 342
who have already achieved it 63
who have already achieved the 227
who have already acquired an 70
who have already acquired it 74
who have already acquired the 606
who have already admitted the 40
who have already advanced to 56
who have already attained an 65
who have already attained it 149
who have already attained the 386
who have already attained to 307
who have already attended the 69
who have already believed in 70
who have already censured the 86
who have already embarked in 61
who have already embarked on 372
who have already embraced it 72
who have already embraced the 176
who have already engrossed the 59
who have already enrolled in 49
who have already examined the 58
who have already explored the 51
who have already invested in 287
who have already mastered it 66
who have already mastered the 945
who have already migrated to 118
who have already obtained an 47
who have already obtained the 201
who have already occupied the 45
who have already overcome the 72
who have already preceded us 51
who have already profited by 68
who have already promised to 59
who have already received an 124
who have already received it 218
who have already received the 1051
who have already rejected the 62
who have already returned to 147
who have already selected the 70
who have already suffered an 84
who have already suffered at 47
who have already suffered in 52
who have already suffered so 201
who have already suffered the 177
who have already survived the 40
who have already traveled the 52
who have always abounded in 60
who have always accepted the 64
who have always believed in 692
who have always defended the 55
who have always depended on 229
who have always followed the 134
who have always infested the 69
who have always insisted on 132
who have always inspired me 118
who have always listened to 54
who have always provided me 72
who have always provided the 65
who have always regarded it 42
who have always regarded the 139
who have always rejoiced in 43
who have always remained in 52
who have always resisted the 41
who have always welcomed me 65
who have basely betrayed the 54
who have become absorbed in 71
who have become addicted to 933
who have become adjusted to 46
who have become allergic to 68
who have become attached to 322
who have become children of 108
who have become citizens by 81
who have become citizens of 427
who have become confused by 44
who have become confused in 41
who have become conscious of 607
who have become converts to 271
who have become critical of 44
who have become devotees of 47
who have become disabled as 159
who have become disabled by 78
who have become disabled in 68
who have become disabled or 165
who have become eligible to 43
who have become enamored of 85
who have become enmeshed in 81
who have become enslaved by 45
who have become entangled in 196
who have become entitled to 251
who have become hardened by 40
who have become hardened in 86
who have become hardened to 62
who have become homeless as 63
who have become immersed in 55
who have become infected by 92
who have become involved in 1739
who have become obnoxious to 116
who have become partners in 48
who have become pregnant as 155
who have become pregnant by 54
who have become refugees as 132
who have become refugees in 87
who have become resigned to 66
who have become strangers to 76
who have become subjects of 83
who have become tolerant to 104
who have bitter memories of 58
who have boldly ventured to 44
who have bought property in 53
who have called attention to 684
who have caught glimpses of 133
who have chosen politics as 77
who have direct interest in 61
who have enough education to 53
who have enough interest in 73
who have fought shoulder to 86
who have freely accepted the 43
who have freely indulged in 46
who have gained admission to 169
who have gained eminence in 77
who have gained positions of 60
who have gotten involved in 99
who have greater exposure to 60
who have greater potential to 81
who have greatly assisted in 56
who have greatly assisted me 122
who have greatly enlarged the 51
who have greatly enriched my 51
who have greatly increased in 75
who have heavily invested in 43
who have helped directly or 92
who have kindly answered my 56
who have kindly assisted in 151
who have kindly assisted me 504
who have kindly assisted the 41
who have kindly assisted us 61
who have kindly promised to 40
who have kindly provided me 76
who have kindly rendered me 42
who have kindly supplied me 171
who have kindly supplied the 127
who have kindly supplied us 62
who have lawful authority to 67
who have little aptitude or 58
who have little capacity to 128
who have little education or 127
who have little exposure to 254
who have little intention of 66
who have little interest at 50
who have little interest in 2587
who have little interest or 98
who have little property to 132
who have little prospect of 291
who have little recourse to 151
who have looked seriously at 46
who have neither interest in 47
who have papers valuable in 62
who have passed judgment on 113
who have passed standard vi 42
who have placed emphasis on 43
who have reached eminence in 78
who have reached maturity in 61
who have reached positions of 174
who have sailed westward to 49
who have serious problems in 108
who have severe problems in 105
who have severe symptoms of 54
who have something positive to 65
who have something valuable to 85
who have special interest in 362
who have special physical or 44
who have special problems in 76
who have special problems or 47
who have taught treachery to 40
who have tested positive to 45
who have thought seriously on 143
who have treated concerning the 40
who have vested interest in 223
who having lately acquired the 44
who held landed property in 45
who held various positions in 102
who hold formal positions of 67
who hold higher positions in 77
who hold slaves contrary to 40
who just before assented to 45
who kept almost entirely to 45
who kept always whispering in 45
who laid special emphasis on 76
who live almost entirely by 73
who live almost entirely in 105
who live almost entirely on 323
who made futile attempts at 49
who made futile attempts to 55
who made little progress in 55
who made serious attempts to 86
who made sexual advances to 104
who made sundry attempts to 84
who made useful comments on 133
who made valiant attempts to 45
who made various attempts to 86
who make policy decisions in 46
who most firmly believes it 47
who most loudly proclaim the 52
who most readily accepted the 54
who must become involved in 47
who must depend entirely on 69
who need further practice in 48
who need greater prudence to 77
who need special attention in 59
who need special attention or 44
who need special attention to 63
who only wanted somebody to 53
who paid closer attention to 40
who paid greater attention to 68
who paid little attention to 2255
who paid marked attention to 71
who paid proper attention to 40
who paid serious attention to 176
who paid special attention to 890
who paid strict attention to 132
who pays little attention to 443
who pays proper attention to 107
who pays special attention to 202
who pays strict attention to 90
who rely almost entirely on 108
who show little evidence of 135
who show little interest in 551
who show little tendency to 46
who show special aptitude in 40
who show special interest in 81
who soon became involved in 116
who take active interest in 96
who take little interest in 526
who take special interest in 190
who their target audience is 81
who took active interest in 164
who took enough interest in 101
who took little children in 345
who took little children up 125
who took little interest in 1358
who took special interest in 615
who took violent exception to 55
who used factor analysis to 50
who very kindly provided me 73
who very kindly supplied me 86
who very mildly received it 41
who were almost entirely of 46
who were almost inflamed by 43
who were almost strangers to 170
who were already admitted to 46
who were already advanced in 73
who were already affected by 62
who were already assigned to 43
who were already attached to 136
who were already attempting to 45
who were already citizens of 74
who were already conscious of 67
who were already critical of 122
who were already disposed to 290
who were already doubtful of 44
who were already employed as 55
who were already employed at 93
who were already employed by 111
who were already employed in 250
who were already employed on 57
who were already enrolled in 194
who were already entitled to 101
who were already incensed by 43
who were already inclined to 416
who were already included in 62
who were already indebted to 50
who were already involved in 829
who were already prepared to 282
who were already questioning the 40
who were already regarded as 104
who were already resident in 184
who were already stationed in 71
who were already struggling to 108
who were already veterans of 43
who were always agreeable or 62
who were always attached to 83
who were always attempting to 43
who were always conscious of 91
who were always critical of 48
who were always disposed to 122
who were always employed in 69
who were always expected to 99
who were always friendly to 111
who were always grateful to 54
who were always inclined to 205
who were always involved in 54
who were always prepared to 284
who were always referred to 128
who were always regarded as 209
who were always rejoiced to 82
who were always supposed to 136
who were ardent admirers of 118
who were ardent champions of 42
who were ardent devotees of 45
who were become obnoxious to 78
who were becoming conscious of 119
who were becoming involved in 114
who were before ignorant of 65
who were before inclined to 190
who were before strangers to 50
who were better affected to 81
who were better educated or 47
who were better equipped to 277
who were better informed of 68
who were better informed on 143
who were better prepared to 96
who were busily employed in 505
who were busily employed on 62
who were busily occupied in 79
who were called ancients in 64
who were called assembling at 40
who were called puritans in 76
who were caught attempting to 93
who were chosen annually by 62
who were clearly entitled to 73
who were deeply affected by 531
who were deeply attached to 535
who were deeply conscious of 107
who were deeply critical of 97
who were deeply embedded in 56
who were deeply engrossed in 69
who were deeply immersed in 177
who were deeply indebted to 112
who were deeply invested in 65
who were deeply involved in 2089
who were deeply offended by 110
who were deeply sensible of 48
who were deeply troubled by 168
who were denied admission to 318
who were denied entrance to 78
who were denied equality of 50
who were driven westward by 55
who were eagerly desirous of 49
who were eagerly discussing the 50
who were engaged directly in 43
who were entire strangers to 499
who were fairly entitled to 45
who were fairly numerous in 41
who were farther advanced in 167
who were fellow students at 55
who were fighting alongside the 92
who were firmly attached to 421
who were firmly grounded in 42
who were firmly resolved to 135
who were fondly attached to 96
who were former students of 156
who were freely admitted to 56
who were further advanced in 62
who were greatly affected by 127
who were greatly attached to 376
who were greatly incensed at 69
who were greatly indebted to 66
who were greatly rejoiced at 40
who were hardly conscious of 41
who were hardly relations at 77
who were heavily indebted to 175
who were heavily invested in 145
who were heavily involved in 889
who were highly conscious of 104
who were highly critical of 957
who were highly educated in 65
who were highly esteemed by 115
who were highly esteemed in 83
who were highly incensed at 49
who were highly incensed by 41
who were highly invested in 62
who were highly involved in 421
who were highly offended at 52
who were highly regarded by 157
who were highly regarded in 168
who were hourly expected to 41
who were indeed attached to 85
who were justly compared to 50
who were justly entitled to 186
who were justly punished by 62
who were justly regarded as 64
who were keenly conscious of 64
who were killed outright or 76
who were kindly disposed to 114
who were kindly received by 61
who were little affected by 151
who were little attended to 74
who were little disposed to 381
who were little inclined to 276
who were mainly employed in 142
who were mainly involved in 144
who were mainly occupied in 60
who were mostly affected by 47
who were mostly children of 47
who were mostly composed of 59
who were mostly confined to 73
who were mostly employed by 53
who were mostly employed in 77
who were mostly ignorant of 81
who were mostly involved in 68
who were mostly puritans in 84
who were mostly strangers to 81
who were neither friendly to 78
who were openly critical of 268
who were pioneer settlers in 75
who were pioneer settlers of 138
who were poorly equipped to 71
who were poorly prepared to 53
who were pretty numerous in 55
who were pretty numerous on 45
who were recent arrivals in 61
who were recent arrivals to 41
who were recent converts to 85
who were recent migrants to 54
who were seldom disposed to 154
who were serious students of 62
who were sexual partners of 59
who were sleeping snuggled in 57
who were slowly descending the 59
who were solely employed in 73
who were solely occupied in 65
who were standing opposite to 96
who were standing shoulder to 47
who were studying medicine in 51
who were thereby deprived of 196
who were thereby relieved of 47
who were therein mentioned as 42
who were thought unlikely to 49
who were unable otherwise to 47
who were vainly attempting to 44
who were vainly endeavoring to 62
who were warmly attached to 743
who were warmly received by 43
who were warmly welcomed by 74
who were wholly absorbed in 88
who were wholly ignorant of 346
who were wholly innocent of 114
who were wholly occupied in 68
who were wholly strangers to 49
who were widely believed to 309
who were widely regarded as 616
who were without children of 83
who were without evidence of 55
who will always remember the 76
who will assume positions of 55
who will become addicted to 53
who will become citizens of 41
who will become entitled to 78
who will become involved in 224
who will decide questions of 54
who will occupy positions of 103
who will report directly to 309
who your target audience is 440
who your target customer is 90
why such feeble progress is 42
with axial planes parallel to 107
with cell bodies situated in 54
with eagle feathers attached to 42
with even greater attention to 67
with even greater clearness in 71
with even greater emphasis by 68
with even greater emphasis in 190
with even greater emphasis of 50
with even greater emphasis on 323
with even greater emphasis the 84
with even greater emphasis to 197
with even greater enthusiasm by 48
with even greater enthusiasm in 40
with even greater enthusiasm to 65
with even greater ferocity in 45
with even greater increases in 73
with even greater interest the 45
with even greater precision in 97
with even greater precision the 78
with even greater rapidity in 69
with even greater severity in 57
with even greater validity to 44
with even heavier emphasis on 47
with even higher displays of 56
with even larger increases in 60
with ever greater precision the 56
with five little children on 40
with five little children to 45
with four little children to 51
with great caution attempts to 52
with great flapping curtains to 100
with great yellow blotches of 86
with hair standing straight up 94
with having called attention to 73
with heavy chains attached to 44
with high enough affinity to 49
with high school averages of 68
with high school diplomas in 56
with high school diplomas or 316
with high school diplomas to 45
with high school education in 64
with high school education or 744
with high school students as 192
with high school students at 71
with high school students in 716
with high school students is 83
with high school students of 41
with high school students on 145
with high school students or 64
with high school students to 191
with high volume fractions of 128
with just enough attention to 49
with just enough clearance to 82
with just enough education to 109
with just enough emphasis on 64
with just enough emphasis to 70
with just enough firmness to 51
with just enough moisture to 73
with just enough momentum to 52
with just enough movement to 53
with just enough pressure to 1148
with just enough supplies to 50
with just enough vibration of 65
with less active interest in 83
with less formal education or 44
with less severe symptoms of 45
with like feelings attached to 81
with many artful speeches to 89
with many career officials in 71
with many florid additions by 40
with many serious problems in 41
with many striking examples of 49
with more alarming accounts of 46
with more detail provided in 40
with more dilute solutions of 48
with more direct attention to 75
with more direct evidence of 43
with more modest increases in 57
with more pressing problems of 40
with more recent advances in 88
with more recent attempts to 103
with more recent emphasis on 58
with more recent examples of 83
with more recent memories of 43
with more serious problems of 62
with more severe symptoms in 42
with more severe symptoms of 166
with more severe symptoms or 83
with more violent antipathy to 54
with most jealous scrutiny to 189
with much better prospect of 52
with much greater accuracy by 113
with much greater accuracy in 50
with much greater accuracy the 101
with much greater attention to 275
with much greater authority if 43
with much greater elegance of 67
with much greater emphasis on 1065
with much greater facility by 89
with much greater facility in 127
with much greater facility to 40
with much greater precision by 62
with much greater precision in 87
with much greater precision the 94
with much greater prospect of 107
with much greater rapidity in 99
with much greater rapidity to 244
with much greater severity in 59
with much greater solidity of 56
with much higher affinity to 60
with much larger increases in 64
with much rotund authority in 41
with much sorrow bewailed the 46
with only casual attention to 62
with only enough pressure to 119
with only fleeting glimpses of 57
with only modest attention to 43
with only modest increases in 439
with only public functions to 97
with only slight attention to 89
with only slight decreases in 70
with only slight deviations in 52
with only slight elevation of 86
with only slight evidence of 163
with only slight increases in 296
with only slight reduction in 127
with only slight reduction of 46
with only slight variations as 131
with only slight variations by 52
with only slight variations in 1172
with only slight variations of 197
with only slight variations on 81
with only slight variations to 80
with other alloying elements to 50
with other bodies involved in 62
with other common carriers in 228
with other copper minerals in 59
with other findings reported in 85
with other groups involved in 166
with other issues concerning the 48
with other issues pertaining to 47
with other methods designed to 52
with other papers required by 52
with other public agencies in 86
with other public agencies or 51
with other public agencies to 68
with other public officials in 48
with other reasons suitable to 110
with other recent attempts to 48
with other school subjects as 41
with other states affected by 74
with other values reported in 53
with rich yellow clusters of 103
with soft tissue sarcomas of 333
with some absurd portrait of 59
with some active minority of 51
with some changes suitable to 45
with some charming pictures of 48
with some chosen examples of 53
with some closer approach to 67
with some design inimical to 97
with some dismay inquired the 89
with some fellow students to 47
with some forged instance of 56
with some further comments on 116
with some further examples of 75
with some humble pictures at 50
with some jewish families in 72
with some latent retention of 97
with some little aspersion of 94
with some little attention to 105
with some little confusion of 40
with some little curiosity to 72
with some little interest in 50
with some little objection at 64
with some little prospect of 52
with some morbid condition of 90
with some obvious evidence of 162
with some serious problems in 49
with some simple examples of 141
with some slight attention to 101
with some slight evidence of 65
with some slight exception in 41
with some slight tendency to 214
with some slight variations in 381
with some slight variations of 196
with some special attention to 213
with some special emphasis on 131
with some special interest in 81
with some special interest or 76
with some special problems in 47
with some special problems of 62
with some strange disorder in 82
with some striking examples of 128
with some striking incident of 86
with some subtle magnetic or 43
with some sudden sickness of 53
with south africa concerning the 41
with such active emulation to 46
with such admiring interest as 55
with such alarming symptoms as 79
with such common problems as 290
with such crucial problems as 48
with such global problems as 41
with such knotty questions as 40
with such little trinkets as 125
with such minute accuracy as 48
with such minute attention as 60
with such minute attention to 293
with such minute precision on 46
with such pressing problems as 113
with such public services as 48
with such sacred subjects as 49
with such serious problems as 125
with such simple materials as 56
with such simple questions as 105
with such simple remedies as 54
with such slight variations as 257
with such special problems as 140
with such special subjects as 43
with such specie reserves as 45
with such strict attention to 51
with such tempting promises on 49
with such toilet articles as 116
with such trifling presents as 121
with such unerring accuracy as 46
with such unjust relations as 105
with such urgent problems as 49
with such varied delights of 42
with such varied problems as 76
with such varied subjects as 386
with their babies strapped on 113
with their babies strapped to 178
with their bitter memories of 119
with their bloody hatchets in 100
with their bodies minister to 270
with their bodies parallel to 88
with their brother officers in 45
with their common emphasis on 91
with their common interest in 188
with their crests parallel to 84
with their double garrison of 63
with their entire divisions in 50
with their entire families in 66
with their entire families to 67
with their ethical practice of 126
with their fellow catholics in 43
with their fellow citizens as 96
with their fellow citizens at 50
with their fellow citizens in 816
with their fellow citizens of 438
with their fellow citizens on 94
with their fellow citizens the 139
with their fellow citizens to 202
with their fellow creatures in 54
with their fellow nationals in 60
with their fellow students in 147
with their fellow subjects in 379
with their fellow subjects of 147
with their former accession to 42
with their former colonies in 83
with their former comrades in 49
with their former partners in 50
with their former prisoner as 52
with their french comrades in 50
with their greater emphasis on 403
with their greater exposure to 67
with their greater interest in 89
with their greater tendency to 92
