wait forever for an answer 40
were carried out in eastern 87
were carried out in england 491
were carried out in english 430
were carried out in europe 277
were carried out in france 349
were carried out in french 70
were carried out in groups 145
were carried out in hungary 63
were carried out in letter 48
were carried out in liquid 197
were carried out in london 205
were carried out in medium 47
were carried out in mexico 77
were carried out in moscow 104
were carried out in normal 151
were carried out in norway 67
were carried out in person 51
were carried out in places 68
were carried out in poland 111
were carried out in public 1170
were carried out in quartz 133
were carried out in random 62
were carried out in recent 113
were carried out in regard 97
were carried out in regions 45
were carried out in secret 848
were carried out in series 70
were carried out in simple 83
were carried out in sodium 46
were carried out in special 76
were carried out in stages 85
were carried out in static 46
were carried out in strict 115
were carried out in summer 138
were carried out in sweden 195
were carried out in tandem 54
were carried out in twelve 40
were carried out in twenty 61
were carried out in vacuum 270
were carried out in various 867
were carried out in vienna 42
were carried out in warsaw 48
were carried out in winter 114
were carried out of england 48
were carried out on adults 56
were carried out on albino 101
were carried out on alloys 97
were carried out on another 54
were carried out on august 89
were carried out on behalf 424
were carried out on carbon 55
were carried out on copper 84
were carried out on female 89
were carried out on groups 96
were carried out on humans 47
were carried out on intact 70
were carried out on models 88
were carried out on mongrel 44
were carried out on normal 145
were carried out on orders 52
were carried out on plants 91
were carried out on sample 56
were carried out on special 42
were carried out on twenty 59
were carried out on various 352
were carried out to answer 75
were carried out to assess 1145
were carried out to assist 49
were carried out to decide 50
were carried out to define 164
were carried out to detect 204
were carried out to enable 78
were carried out to ensure 519
were carried out to follow 56
were carried out to further 287
were carried out to insure 93
were carried out to locate 50
were carried out to measure 559
were carried out to obtain 941
were carried out to reduce 91
were carried out to relate 43
were carried out to remove 102
were carried out to select 111
were carried out to verify 630
were carried out we should 50
were cautious not to expose 80
were certain that the doctor 42
were certain that the french 133
were certain that the office 43
were certain that the soviet 102
were certain that the united 202
were certain that we should 105
were certain things he wanted 72
were chained one to another 94
were charged with an errand 103
were charged with the actual 135
were charged with the building 64
were charged with the burden 91
were charged with the carrying 93
were charged with the creation 50
were charged with the crimes 145
were charged with the design 91
were charged with the direct 46
were charged with the double 43
were charged with the duties 270
were charged with the entire 123
were charged with the mission 256
were charged with the murder 2480
were charged with the office 92
were charged with the planning 45
were charged with the police 40
were charged with the proper 57
were charged with the public 46
were charged with the relief 53
were charged with the safety 60
were charged with the secret 71
were charged with the shooting 45
were charged with the special 114
were charged with the upkeep 51
were charmed with the little 60
were charmed with the lovely 78
were claimed for the public 49
were clamoring for the return 95
were clashes with the police 305
were competing was to remove 41
were competing with the french 50
were content for the moment 207
were content that he should 304
were content that it should 366
were content with so little 63
were content with the amount 81
were content with the belief 52
were content with the cession 61
were content with the existing 467
were content with the frugal 50
were content with the humble 93
were content with the little 77
were content with the modest 45
were content with the result 76
were content with the simple 230
were content with the status 602
were content with the system 73
were counted and the number 253
were counted and the result 70
were covered with an almost 59
were covered with an opaque 124
were covered with the appeals 59
were covered with the bodies 295
were covered with the bright 56
were covered with the debris 70
were covered with the feathers 45
were covered with the finest 405
were covered with the little 59
were covered with the rarest 47
were covered with the shadow 968
were covered with the sticky 47
were covered with the stuffs 41
were covered with the waters 49
were covered with the wrecks 75
were covered with the yellow 343
were crossed with the common 40
were crossed with the native 111
were crowded with an anxious 45
were crowded with the curious 82
were crowded with the various 72
were crowned with the votive 160
were debated with no common 103
were debited with the amount 41
were decreed that or should 117
were defeated and the french 101
were defeated and the leaders 42
were defeated for the second 45
were defeated with the utmost 43
were demanding that he should 74
were demanding that it should 43
were demanding that the united 344
were depriving him of rights 44
were derived both the franks 72
were derived for the special 77
were desired that he should 115
were devised with the object 94
were dragged off in chains 51
were dragged off to prison 145
were dressed for the street 45
were dressed with the utmost 74
were drifted with it bodily 41
were dropped off at school 50
were drowned for the moment 57
were drowned out by another 50
were drowned out by shouts 81
were elected for the county 50
were elected for the second 89
were elected for the wisest 69
were enacted for the better 80
were enacted for the special 42
were endowed with an almost 53
were endowed with an innate 55
were endowed with the divine 73
were endowed with the powers 262
were endowed with the purest 57
were endowed with the rights 43
were endowed with the spirit 291
were enemies and he joined 157
were enemies one to another 53
were enraged that he should 77
were enraged with the person 51
were equally out of credit 50
were erected and the school 40
were erected for the indians 47
were erected for the ladies 60
were erected for the public 394
were exacted with the utmost 86
were exactly out of pocket 59
were expecting him to arrive 53
were expecting him to dinner 45
were expecting him to return 69
were familiar with in england 52
were familiar with in europe 42
were familiar with it before 130
were familiar with it through 47
were familiar with the actual 92
were familiar with the basics 40
were familiar with the building 56
were familiar with the common 95
were familiar with the county 51
were familiar with the course 74
were familiar with the custom 80
were familiar with the dangers 98
were familiar with the design 52
were familiar with the disease 90
were familiar with the duties 40
were familiar with the earlier 137
were familiar with the english 758
were familiar with the entire 150
were familiar with the events 170
were familiar with the existing 92
were familiar with the family 63
were familiar with the famous 60
were familiar with the figure 103
were familiar with the forest 89
were familiar with the format 45
were familiar with the french 291
were familiar with the german 238
were familiar with the ground 302
were familiar with the habits 207
were familiar with the hebrew 76
were familiar with the inside 62
were familiar with the island 139
were familiar with the issues 132
were familiar with the italian 46
were familiar with the jewish 113
were familiar with the latest 157
were familiar with the latter 109
were familiar with the layout 102
were familiar with the legend 83
were familiar with the manner 51
were familiar with the market 98
were familiar with the matter 68
were familiar with the methods 255
were familiar with the modern 59
were familiar with the nature 174
were familiar with the person 44
were familiar with the phrase 64
were familiar with the prices 76
were familiar with the recent 53
were familiar with the report 127
were familiar with the ritual 63
were familiar with the routes 89
were familiar with the russian 116
were familiar with the sacred 79
were familiar with the scenes 55
were familiar with the school 103
were familiar with the secret 90
were familiar with the simple 54
were familiar with the special 58
were familiar with the system 322
were familiar with the teachings 63
were familiar with the theories 65
were familiar with the thought 241
were familiar with the trails 44
were familiar with the united 69
were familiar with the various 292
were familiar with the waters 40
were familiar with the workings 175
were familiar with the writings 505
were famishing and in misery 60
were favored with the special 53
were ferries out of number 78
were finally cut to pieces 41
were finally put to flight 181
were flooded with the golden 57
were flushed and he looked 76
were following out the proper 44
were founded and the number 50
were founded for the training 74
were founded with the object 71
were frantic with the desire 41
were gathered with the nobles 73
were germany and the united 185
were granted all the rights 110
were granted for the building 65
were granted for the export 74
were granted for the import 56
were granted for the relief 41
were granted with the utmost 62
were greeted with an almost 44
were greeted with an ovation 48
were greeted with the sounds 41
were greeted with the utmost 103
were grounds for the belief 57
were guarded with the utmost 167
were handled now as pounds 62
were handled with the utmost 133
were helpers one of another 57
were highest and the nearest 59
were hopeful for the future 252
were hopeful that the united 64
were hounded out of office 95
were hurried off to prison 134
were increasing both in number 82
were inferior both in number 164
were infused with the spirit 219
were injured and the police 48
were insisting that he should 61
were insisting that the united 41
were insisting that we should 41
were instant that it should 75
were insured for the voyage 44
were invited for the supply 72
were invited out to dinner 430
were justice and the creator 41
were knocked out by direct 141
were knocked out by german 53
were largely due to changes 80
were lenient with it before 164
were leveled with the ground 629
were limited and the number 57
were limited both in amount 82
were located near the border 83
were located near the bottom 176
were located near the center 601
were located near the middle 83
were located near the source 41
were managed with the utmost 80
were marched off to oxford 56
were marched off to prison 374
were marched out in martial 67
were marched out of london 56
were married and he became 41
were married and the number 45
were married for the second 145
were matters for the future 152
were measured and the number 87
were measured and the values 85
were measured for the various 43
were measured using an ocular 85
were measured using the methods 55
were measured with an ocular 287
were members one of another 328
were menaced with an attack 69
were muffled with the sashes 40
were muscled out of patent 153
were needful that he should 48
were notable for the degree 40
were notable for the number 127
were nowhere near as serious 43
were nowhere near as severe 46
were offered for the arrest 201
were offered for the repose 155
were offered for the return 107
were offered for the safety 137
were offered for the scalps 54
were ominous for the future 300
were ordered for the future 60
were ordered not to accept 93
were ordered not to answer 46
were ordered not to attack 100
were ordered not to attend 56
were ordered not to mention 48
were ordered not to molest 75
were ordered not to permit 135
were ordered not to pursue 52
were ordered not to report 58
were ordered not to return 242
were ordered off the island 53
were ordered off the market 44
were ordered out of france 56
were ordered out of mexico 62
were ordered out of moscow 57
were ordered out on picket 66
were ordered out to assist 65
were ordered out to attack 40
were ordered out to battle 64
were ordered out to pursue 77
were painted for the church 97
were painted red or yellow 50
were painted with the colors 41
were painted with the purple 47
were payable out of public 106
were perhaps ten or twelve 122
were planned for the autumn 58
were planned for the entire 65
were planned for the future 495
were planned for the second 128
were planned for the summer 95
were planned for the winter 53
were planned with the object 58
were planned with the utmost 47
were pledged not to accept 41
were pledged not to notice 42
were pointed out by nature 50
were pointed out in detail 84
were pointed out in section 63
were popular with the common 104
were popular with the english 113
were popular with the french 118
were popular with the indians 56
were popular with the ladies 53
were popular with the masses 264
were popular with the middle 204
were popular with the public 1102
were popular with the readers 41
were popular with the romans 63
were popular with the troops 55
were popular with the voters 45
were popular with the younger 43
were preparing for an attack 971
were preparing for an uprising 97
were preparing for the annual 140
were preparing for the ascent 77
were preparing for the attack 291
were preparing for the battle 150
were preparing for the career 127
were preparing for the charge 53
were preparing for the church 45
were preparing for the combat 88
were preparing for the future 356
were preparing for the return 140
were preparing for the sabbath 51
were preparing for the second 140
were preparing for the summer 45
were preparing for the upcoming 133
were preparing for the voyage 48
were preparing for the winter 69
were present all the chiefs 42
were present and the affair 43
were present for the dinner 62
were present for the entire 305
were present for the initial 42
were present for the second 126
were present with the troops 122
were present with the utmost 53
were pressed for an answer 83
were pressed out of measure 633
were pressed with the utmost 42
were printed both in english 57
were producing for the market 121
were pursued with the utmost 201
were quickly cut to pieces 94
were quickly put to flight 470
were rapidly going to pieces 75
were reduced and the number 71
were rejoicing that by charging 41
were related one to another 129
were released out of prison 101
were removed and it became 69
were removed and the amount 92
were removed and the animal 93
were removed and the bodies 47
were removed and the bridge 48
were removed and the building 92
were removed and the cavity 50
were removed and the entire 106
were removed and the ground 114
were removed and the number 196
were removed and the openings 40
were removed and the plants 117
were removed and the plates 47
were removed and the reaction 49
were removed and the sample 45
were removed and the slides 61
were removed and the stones 46
were removed and the vessel 40
were removed with the utmost 134
were renewed both in london 101
were repealed and the grants 41
were repeated for the second 62
were reports that the french 321
were reports that the soviet 216
were reports that the united 91
were resumed with the soviet 49
were resumed with the united 59
were returning for the second 65
were revised for the second 41
were saddled with the burden 103
were saluted with the cheering 104
were saluted with the fierce 126
were saluted with the titles 77
were schools for the training 62
were scraped off the plates 99
were secured for the future 90
were secured for the museum 55
were secured one to another 52
were settled for the moment 43
were settled for the summer 46
were settled for the winter 102
were several things he wanted 111
were shipped for the voyage 77
were shipped off as slaves 124
were shipped off to boarding 59
were shipped off to canada 49
were shipped off to england 102
were shipped off to europe 71
were shipped off to france 97
were shipped off to prison 74
were shipped off to siberia 125
were shipped out of africa 49
were shocked that he should 127
were shorter and the nights 41
were sighted off the lizard 90
were similar for the various 53
were similar with or without 51
were sincere and in earnest 438
were smaller near the middle 43
were smaller than the actual 55
were smaller than the earlier 116
were smaller than the english 58
were smaller than the modern 45
were smaller than the normal 100
were smaller than the number 61
were smaller than the persian 57
were smaller than the values 48
were smitten off he fought 48
were smitten with the desire 52
were smitten with the plague 109
were sneered out of fashion 112
were spelled out in detail 883
were spelled out in greater 359
were spelled out in section 45
were spengler and the ninety 51
were sprayed with an aqueous 102
were stables for the horses 175
were stained with the recent 75
were stained with the yellow 41
were stamped with the figure 169
were stamped with the letter 70
were started for the relief 45
were started for the training 62
were started with an initial 44
were started with the object 142
were stopped that no manner 52
were strewed with the bodies 194
were stronger and in better 54
were stronger than he thought 50
were stronger than the desire 63
were stronger than the english 92
were stronger than the forces 196
were stronger than the french 229
were stronger than the modern 49
were stronger than thy shames 119
were studied and the findings 61
were studied for the effect 70
were studied using the methods 46
were studied with the object 40
were studied with the utmost 64
were superior both in number 58
were tainted with the heresy 70
were tampering with the indians 59
were thankful for the chance 41
were thrilled with the result 88
were thrilled with the thought 67
were thunders and the horses 50
were touched with the emotion 103
were touched with the spirit 45
were traders with the indians 51
were trembling for the safety 45
were trembling with the effort 106
were trembling with the strain 51
were trusted with the secret 386
were unaware that the french 51
were unaware that the united 45
were unhappy with the amount 92
were unhappy with the changes 77
were unhappy with the choice 65
were unhappy with the course 40
were unhappy with the existing 215
were unhappy with the manner 47
were unhappy with the result 89
were unhappy with the school 95
were unhappy with the status 52
were unhappy with the system 70
were unwilling that he should 619
were unwilling that it should 168
were unwilling that we should 71
were usually few in number 174
were usually put in charge 44
were usually ten or twelve 79
were usually two in number 68
were uttered with an accent 82
were uttered with the utmost 97
were utterly cut to pieces 104
were visited with the common 51
were visited with the plague 42
were watched with the utmost 162
were weighed and the amount 61
were weighed and the weight 68
were whipped for at school 42
were wondering how we should 76
were worried for the safety 42
were worried that the united 93
were wrestling with the thunder 83
were written both in english 106
were written both in french 93
were written for an english 40
were written for an ingenious 47
were written for the church 128
were written for the common 91
were written for the english 41
were written for the family 59
were written for the french 123
were written for the london 61
were written for the polite 48
were written for the public 440
were written for the second 48
were written for the special 44
were written out in detail 78
were written with no thought 340
were written with the avowed 73
were written with the design 58
were written with the intent 199
were written with the object 167
were written with the special 48
were written with the utmost 94
what affects man in masses 50
what america was to become 73
what benefit was to accrue 45
what britain and the united 199
what brought him to england 56
what brought them to therapy 45
what brought you to london 61
what cartage may be wanted 59
what charles was to effect 88
what comfort can it afford 51
what comfort did he expect 98
what congress and the states 55
what content can be shared 51
what country did the united 127
what criteria can we decide 43
what delight does it follow 51
what delilah did to samson 115
what enabled them to obtain 56
what enables them to endure 45
what exactly are the points 98
what exactly are the reasons 53
what exactly does it entail 49
what exactly was the matter 98
what exactly was the nature 443
what exactly was the object 40
what exactly was the status 53
what factors does it depend 177
what factors does the amount 45
what follows may be better 122
what follows that the curious 43
what follows this is hardly 43
what grounds can we accept 41
what grounds can we assume 52
what grounds did we assert 46
what grounds does he assert 42
what grounds does he refuse 45
what happens and no matter 92
what happens had to happen 52
what happens with the family 42
what happens with the second 50
what hinders that we should 113
what induced him to commit 52
what induces you to travel 87
what insight can be gained 46
what lessons can be gleaned 64
what lessons can be learned 3397
what lessons for the future 129
what lessons may be learned 222
what loosely may be called 43
what marriage and the family 107
what material are the heavens 60
what matters for the future 56
what matters for the moment 97
what measures may be proper 59
what napoleon was to france 52
what numbers for to choose 54
what percent did the number 164
what perhaps can be called 66
what perhaps may be called 200
what perhaps may be termed 92
what pleasure men of talent 65
what portent can be greater 63
what position does he occupy 90
what position does it occupy 193
what purpose are we called 628
what purpose can be served 526
what purpose has it served 87
what purpose was it created 99
what reliance can be placed 2224
what reliance may be placed 492
what remains for the future 97
what remains may be useful 55
what respect did he differ 45
what respect did it differ 46
what respect does he differ 147
what respect does it differ 536
what respect has he failed 377
what results can we expect 62
what roughly may be termed 79
what service can we render 41
what service did he render 98
what service does it render 59
what success can be judged 42
what success may be judged 207
what tangible things to expect 41
what thinkers can do without 49
when america and the soviet 73
when america was in flames 52
when assured that the rights 70
when britain and the soviet 66
when britain and the united 1259
when carried out by someone 41
when carried out in detail 56
when charged with the murder 119
when charles vii of france 79
when charles xii of sweden 91
when classes are in session 642
when clinton was in office 54
when congress and the courts 166
when congress and the public 102
when congress and the states 102
when congress met in special 107
when congress was in fierce 57
when congress was in recess 413
when congress was in session 2378
when coupled with the belief 57
when coupled with the changes 50
when coupled with the desire 56
when coupled with the earlier 117
when coupled with the existing 45
when coupled with the further 145
when coupled with the proper 58
when coupled with the second 67
when coupled with the thought 54
when crossed with the common 61
when crossed with the normal 54
when crossed with the parent 127
when dressed for the street 45
when emerson was in england 53
when everything was in common 46
when everything was so scarce 56
when females are in estrus 100
when germany and the soviet 204
when germany and the united 333
when germany was the battle 110
when himself and the liquor 88
when history has no record 59
when intending that an agency 63
when invited out to dinner 138
when invoked for the safety 40
when ireland was the school 169
when jeremiah was in prison 96
when johnson was at dinner 95
when marriage and the family 85
when napoleon iii of france 51
when natural gas is burned 108
when painted thus by horace 115
when persons are the object 49
when pressed for an answer 296
when pressed for an opinion 244
when providing for the future 246
when reviled not to revile 60
when schools are in session 298
when touched with the magnet 69
when touched with the reducing 132
when williams was in england 61
when workers are on strike 91
when written out in detail 48
whip cracked and the horses 41
whom dropped out of school 46
whom emerson met in england 61
whom process can be served 322
whom process may be served 2593
whom reliance can be placed 280
whom reliance may be placed 68
whom stature did to crowns 62
whom summons may be served 99
wide excision with or without 55
wide support for the warner 44
wife because she is barren 48
wife decided that he should 45
wife noticed that he looked 44
wife visited him in prison 61
wild animals and the gathering 63
wild animals and the indians 243
wild animals for the circus 102
wild animals may be killed 64
wild crusade was my motive 59
wild ravines with my letter 47
wild stranger had no regard 48
will account for it without 41
will account for the actual 41
will account for the almost 53
will account for the amount 44
will account for the changes 113
will account for the charge 128
will account for the curious 67
will account for the deceit 86
will account for the degree 45
will account for the effect 161
will account for the energy 71
will account for the entire 339
will account for the former 42
will account for the greater 280
will account for the higher 107
will account for the little 86
will account for the manner 190
will account for the marked 112
will account for the motions 55
will account for the nature 43
will account for the number 253
will account for the origin 348
will account for the result 46
will account for the singular 70
will account for the slight 185
will account for the strange 59
will account for the sudden 114
will account for the sultry 57
will account for the various 193
will acquire all the rights 43
will baptize with the spirit 119
will believe that my memory 106
will believe that the system 45
will believe that the united 57
will benefit both the public 40
will britain and the united 430
will collect all the forces 113
will combine with the alkali 128
will combine with the carbon 158
will combine with the latter 59
will combine with the oxygen 630
will combine with the silica 125
will combine with the silver 197
will command them in person 93
will compare with the finest 43
will compete with the existing 110
will compete with the united 50
will conduct and the output 65
will conduct war in common 103
will conduct you in safety 153
will conduct you to another 56
will confess that it became 51
will confess that my feelings 50
will confess that the desire 69
will confirm them to defend 60
will connect with the existing 115
will consent that the church 53
will consent that the public 80
will consent that we should 79
will consist not of motions 46
will consist with the public 352
will consult with the client 70
will consult with the object 113
will consult with the person 56
will consult with the teacher 42
will consume with the spirit 114
will contact you to arrange 180
will contain all the changes 50
will contain all the latest 45
will contain all the points 50
will contain all the values 50
will contain ten or twelve 87
will contain with the tangent 105
will contend that the answer 42
will contend that we should 49
will correct thee in measure 492
will correct you of feigning 72
will corrupt him to revolt 40
will declare for the english 128
will declare that the united 96
will decline and the demand 62
will decline and the number 41
will decrease and the amount 62
will decrease and the demand 65
will decrease and the number 87
will decrease with the number 143
will decrease with the square 165
will deliver all the strength 43
will deliver him the letter 98
will destroy all my future 40
will destroy all the nations 71
will destroy all the wicked 210
will develop all the talent 50
will develop then the unique 53
will discern that the nature 45
will discern that the reasoning 122
will discuss each in detail 83
will discuss how the various 86
will discuss how to assess 41
will discuss how to choose 161
will discuss how to decide 55
will discuss how to define 74
will discuss how to design 100
will discuss how to extend 49
will discuss how to handle 154
will discuss how to manage 94
will discuss how to measure 77
will discuss how to modify 49
will discuss how to obtain 124
will discuss how to select 113
will discuss that in detail 54
will discuss them in detail 633
will discuss them in greater 205
will discuss them in section 57
will discuss this at greater 228
will discuss this in detail 1213
will discuss this in further 113
will discuss this in greater 948
will discuss this in section 261
will discuss with the client 143
will dispose him to relish 75
will dissent with the church 147
will empower him to arrest 103
will empower them to become 67
will empower you to become 61
will endeavor not to follow 80
will entitle him to relief 43
will entrust them to proper 51
will examine all the actions 89
will examine each in detail 77
will examine how the various 64
will examine that on future 60
will examine them in detail 179
will examine them in greater 92
will examine this in detail 131
will examine this in greater 90
will exclaim that the english 43
will exhibit all the phases 68
will explain how the system 55
will explain how the various 44
will explain how to access 46
will explain how to choose 57
will explain how to define 52
will explain how to design 42
will explain how to handle 58
will explain how to obtain 59
will explain how to select 47
will explain that the oracle 54
will explain them in detail 108
will explain this in detail 187
will explain this in greater 82
will explore them in detail 46
will explore them in greater 56
will explore this in detail 114
will explore this in greater 121
will finally die of misery 58
will finally get the better 102
will finally get the chance 42
will forward them by special 75
will forward with my device 46
will fulfill all the duties 49
will furnish all the guards 52
will glitter with the jewels 49
will improve both the wisdom 41
will incline him to attend 99
will incline him to offend 63
will incline them to hearken 65
will include all the fields 57
will include all the nations 57
will include all the points 44
will include all the various 53
will increase and the amount 105
will increase and the demand 137
will increase and the market 115
will increase and the number 176
will increase and the output 72
will increase and the supply 104
will increase both in number 59
will increase both the number 106
will increase due to higher 89
will increase with the advent 49
will increase with the amount 415
will increase with the degree 266
will increase with the demand 52
will increase with the extent 134
will increase with the further 107
will increase with the greater 128
will increase with the height 57
will increase with the number 1718
will increase with the result 44
will increase with the square 756
will increase with the strength 86
will increase with the supply 49
will increase with the volume 137
will increase with the weight 43
will inspire them to follow 53
will inspire them to greater 87
will inspire you to become 145
will inspire you to follow 43
will inspire you to further 46
will inspire you to greater 82
will inspire you to pursue 96
will justify that it stands 70
will justify you in gathering 42
will neglect for the moment 67
will observe both the existing 153
will observe that he changed 41
will observe that the amount 97
will observe that the course 40
will observe that the desire 55
will observe that the effect 46
will observe that the figure 43
will observe that the french 48
will observe that the greater 54
will observe that the hebrew 47
will observe that the latter 40
will observe that the letter 94
will observe that the number 86
will observe that the object 55
will observe that the opinion 43
will observe that the person 48
will observe that the poison 43
will observe that the second 118
will observe that the writer 78
will outlast all the thrones 59
will perform all the duties 243
will perhaps bring my cousin 49
will perhaps not be deemed 60
will perhaps not be thought 135
will perhaps not be wholly 56
will perhaps not be without 110
will perhaps see me before 112
will pervade all the nations 74
will pervade all the states 54
will prepare for the future 130
will prepare him to attain 77
will prepare them to become 112
will prepare you to answer 85
will prepare you to become 83
will prepare you to handle 99
