wage law of that state 48
want with my own money 316
want you in any danger 67
want you in one piece 101
want you in our lives 65
want you in this house 171
want you of all people 58
want you on any terms 52
want you on that train 48
want you so bad right 113
want you to ask about 55
want you to bring anything 43
want you to buy anything 88
want you to die either 104
want you to die knowing 51
want you to get about 49
want you to get anything 66
want you to get bored 205
want you to get close 258
want you to get drunk 79
want you to get every 100
want you to get fired 50
want you to get mixed 219
want you to get right 440
want you to get strong 70
want you to get stuck 322
want you to get tired 278
want you to get under 44
want you to get upset 1146
want you to hear about 402
want you to hear anything 44
want you to hear every 79
want you to lay aside 43
want you to lay hands 42
want you to lie about 58
want you to lie still 109
want you to pay close 1084
want you to put anything 44
want you to put aside 350
want you to read about 536
want you to read aloud 43
want you to read anything 45
want you to read every 96
want you to run risks 49
want you to say anything 2397
want you to say grace 61
want you to say hello 230
want you to say later 50
want you to say which 40
want you to see about 146
want you to see anything 52
want you to see every 46
want you to see first 162
want you to see where 410
want you to set about 185
want you to set aside 244
want you to sit right 498
want you to sit still 115
want you to sit tight 82
want you to try again 117
want you to try anything 59
want you to use every 76
ward off the new danger 87
warm air or hot water 61
warm all the year round 628
warm and the air balmy 89
warm and the sun shining 62
warm and the sun shone 345
warm bath in its flood 117
warm bed in all sorts 66
warm cup in both hands 41
warm cup in her hands 68
warm cup in his hands 43
warm his or her hands 95
warm lap of his mother 174
warm men of both sides 42
warm mug in her hands 56
warm sun on our backs 42
warm things to say about 41
warm tip of his tongue 62
warm with the red blood 41
warm with the sun shining 68
warn her of any danger 44
warn her of her danger 492
warn him of any danger 180
warn him of his danger 3102
warn him of his folly 47
warn him of his peril 270
warn him of his right 207
warn him or her about 54
warn them of any danger 152
warn them of any peril 55
warn them of this danger 41
warn them to his royal 43
warn you at this point 46
warn you if you enter 41
warn you of this danger 61
wars lay at his father 77
wary and on his guard 52
wash all the red lines 65
wash her or his hands 70
wash his or her hands 3397
wash off the not human 544
wash them in his blood 52
wash them in hot soapy 73
wash them in hot water 651
wash you in his blood 57
wasp was as yet alone 40
wave one of his hands 137
waving one of his hands 46
ways and at all times 506
ways and in all kinds 40
ways and in all sorts 95
ways and on all hands 52
ways and on all sides 46
ways and the old times 63
ways are as far above 111
ways are so far above 109
ways for the two sexes 41
ways out of this place 45
ways than we can count 109
ways that do not allow 372
ways that do not alter 72
ways that do not appeal 46
ways that do not appear 276
ways that do not apply 238
ways that do not cause 283
ways that do not change 83
ways that do not create 268
ways that do not easily 57
ways that do not exist 87
ways that do not force 59
ways that do not fully 80
ways that do not impinge 47
ways that do not imply 151
ways that do not limit 52
ways that do not match 201
ways that do not occur 188
ways that do not place 107
ways that do not please 41
ways that do not quite 140
ways that do not really 104
ways that do not serve 229
ways that do not upset 41
ways that do not yield 66
ways that he had never 186
ways that it had never 94
ways that it has never 56
ways that no one could 451
ways that no one would 125
ways that we are still 80
ways that we can begin 145
ways that we can change 73
ways that we can create 64
ways that we can easily 45
ways that we can never 115
ways that we had never 58
ways that we may never 77
ways they do not fully 54
wealth and he who gives 46
wealth and of her power 91
wealth and of his title 41
wealth out of his hands 66
wealth out of our people 84
wearing one of her father 75
wearing one of her mother 152
wearing one of her usual 97
wearing one of his father 98
wearing one of his mother 91
wearing one of his usual 59
wearing one of his white 71
wearing rings on his fingers 58
wears off as you trace 72
wears off in this world 47
wears rings on her fingers 60
wears rings on his fingers 58
weary head on her bosom 43
weary with the long hours 43
weary with the long march 61
weed and the red rocks 102
weed her of her folly 44
weed out of his kingdom 267
week all the year round 2344
week and no one would 56
week can be set aside 48
week for the six months 69
week for the six weeks 87
week for the two weeks 86
week may be set aside 93
week out of his earnings 53
week out of his wages 137
week that he had spent 54
week with me she would 52
weep not in her sight 44
well add in this place 41
well all it was given 51
well all the year round 707
well and at one point 44
well and do not allow 102
well and do not appear 51
well and do not cause 42
well and do not waste 160
well and do not worry 180
well and he was happy 67
well and he was quite 75
well and he was still 90
well and in one piece 43
well and is not easily 47
well and it was quite 41
well and no one could 108
well and no one would 107
well and the sun shone 226
well and up and about 95
well and we are getting 49
well ask at this point 2124
well ask at this stage 85
well ask my son james 79
well being in this world 150
well being of all people 398
well being of her child 41
well being of her people 54
well being of his people 414
well being of its people 704
well being of our nation 295
well being of our people 658
well being of this nation 55
well bring in its train 51
well end at this point 196
well fed at all times 86
well for an old woman 54
well for me this morning 45
well for the new reign 45
well for the old woman 42
well for the real world 43
well get up and dance 62
well get up and start 49
well how to bring about 69
well how to set about 322
well lit at all times 68
well not to say anything 286
well off as his father 62
well off as she would 85
well off as they could 162
well off as they might 82
well off as they ought 44
well off as they would 566
well off in one place 41
well off in real terms 57
well off in this place 76
well off in this world 532
well off the east coast 40
well out of her sight 112
well out of her teens 74
well out of his hands 147
well out of his sight 319
well out of his teens 187
well out of that phase 49
well out of this place 70
well out of this world 54
well out on both sides 55
well read in all sorts 41
well read in his bible 63
well read in his works 51
well say at this point 96
well that at one point 55
well that at this point 109
well that at this stage 74
well that he can never 151
well that he had found 198
well that he had given 363
well that he had grown 50
well that he had never 445
well that he had taken 145
well that he has given 73
well that he has never 109
well that he was about 155
well that he was alone 40
well that he was asked 157
well that he was aware 52
well that he was bound 67
well that he was breaking 42
well that he was getting 66
well that he was given 264
well that he was hated 93
well that he was later 52
well that he was looking 108
well that he was named 84
well that he was never 158
well that he was often 81
well that he was placing 42
well that he was playing 56
well that he was putting 66
well that he was quite 113
well that he was right 115
well that he was risking 70
well that he was running 74
well that he was setting 52
well that he was speaking 81
well that he was still 114
well that he was taken 89
well that he was talking 108
well that he was thinking 71
well that he was under 47
well that he was waiting 43
well that he was working 48
well that he was writing 51
well that he who would 50
well that if she could 56
well that if they could 75
well that if they would 43
well that in any event 47
well that in six months 41
well that in this world 64
well that it can never 56
well that it had never 46
well that it has never 305
well that it has taken 42
well that it was about 42
well that it was easier 57
well that it was nearly 47
well that it was never 253
well that it was often 76
well that it was quite 157
well that it was really 109
well that it was still 162
well that no man could 207
well that no man would 46
well that no one could 1877
well that no one knows 78
well that no one would 1394
well that on this point 122
well that the boy would 91
well that the day would 127
well that the law would 50
well that the man would 59
well that the men would 49
well that the old woman 100
well that the real reason 113
well that the real story 42
well that the real world 48
well that the war would 69
well that we are putting 43
well that we are still 75
well that we are talking 96
well that we can carve 40
well that we can never 111
well that we had taken 92
well try to get blood 74
well using of them gives 72
well was it for louis 173
well who he was talking 42
well with an egg beater 87
well with the dead leaves 60
well with the idea which 41
well with the mean value 105
well with the new queen 44
well with the old forms 66
well with the old guard 48
well with the old woman 44
well with the one found 41
well with the one given 74
well with the real world 72
well you do not really 68
well you do not stand 233
went all in one track 44
went all the way round 1035
went all the way under 351
went each to his horse 60
went far to bring about 121
went far to set aside 59
went off at top speed 130
went off in all haste 94
went off in her brain 137
went off in her hands 44
went off in his brain 184
went off in his hands 156
went off in his motor 44
went off in hot haste 79
went off in one large 60
went off in one night 51
went off in our faces 52
went off in six months 69
went off in six weeks 57
went off on all fours 50
went off on all sides 50
went off on his bandy 53
went off on his first 99
went off on his horse 52
went off on his motor 42
went off on his search 42
went off the air after 230
went off to bed about 46
went off to bed after 69
went off to bed again 56
went off to bed feeling 109
went off to die alone 42
went off to get drunk 117
went off to get water 71
went off to her father 55
went off to her first 160
went off to her house 67
went off to her mother 272
went off to her place 42
went off to his cabin 192
went off to his father 347
went off to his first 105
went off to his horse 58
went off to his hotel 127
went off to his house 436
went off to his meeting 83
went off to his mother 272
went off to his party 62
went off to his place 69
went off to his rooms 82
went off to his studio 73
went off to his study 618
went off to his villa 40
went off to new haven 74
went off to our rooms 154
went off to see about 607
went off to see after 64
went off to war after 46
went off to war again 63
went off to war never 46
went one or two steps 42
went out as they chose 102
went out at all hours 79
went out in all kinds 51
went out in bad weather 68
went out in his barge 54
went out in his coach 45
went out in his kayak 84
went out in his night 41
went out in his place 51
went out in his shirt 69
went out in this weather 52
went out of her cabin 53
went out of her father 43
went out of her house 505
went out of her sails 53
went out of her sight 311
went out of her teeny 118
went out of her voice 314
went out of his cabin 109
went out of his father 102
went out of his hands 224
went out of his house 1819
went out of his limbs 61
went out of his lodge 59
went out of his lodging 65
went out of his place 76
went out of his sails 73
went out of his sight 165
went out of his study 120
went out of his throat 46
went out of his voice 570
went out of its banks 48
went out of our hands 45
went out of our house 207
went out of our lives 278
went out of our minds 188
went out of our sight 109
went out of that false 47
went out of that hotel 113
went out of that house 267
went out of that meeting 84
went out of that place 239
went out of this house 252
went out of this world 669
went out of use about 295
went out of use after 527
went out of use again 48
went out of use until 47
went out on both sides 40
went out on her first 318
went out on her porch 59
went out on his first 286
went out on his horse 73
went out on his house 202
went out on his porch 54
went out on its first 133
went out on long walks 57
went out on our first 156
went out so she could 44
went out the day after 98
went out to all parts 203
went out to all units 71
went out to cut grass 200
went out to die calling 41
went out to dig roots 100
went out to earn money 99
went out to get drunk 171
went out to get fresh 53
went out to get water 248
went out to her again 59
went out to her father 309
went out to her first 109
went out to her house 174
went out to her mother 345
went out to her place 90
went out to him again 65
went out to his daily 70
went out to his father 1189
went out to his field 170
went out to his horse 347
went out to his house 1049
went out to his lunch 58
went out to his mother 137
went out to his people 198
went out to his place 227
went out to his ranch 88
went out to his studio 42
went out to his truck 872
went out to his uncle 71
went out to his wagon 115
went out to his waiting 83
went out to pay calls 67
went out to san diego 213
went out to say hello 187
went out to see about 600
went out to see after 174
went out to see jesus 95
went out to see people 67
went out to see where 308
went out to sit under 75
went out to them while 45
went out to this child 41
went out to this place 90
went out to this woman 116
went out to try again 44
went with me that night 72
went with me this morning 56
went with my gut feeling 81
went with my head bowed 58
went with the old woman 139
went with the two girls 59
went with the two older 40
went with the two women 43
went with us this morning 161
were all at his mercy 62
were all at one point 57
were all at our house 54
were all at our posts 150
were all by his first 129
were all he had hoped 54
were all he had known 47
were all in bad shape 139
were all in her favor 110
were all in her hands 41
were all in his enemy 60
were all in his favor 506
were all in his hands 304
were all in his power 104
were all in its favor 48
were all in one class 69
were all in one coach 63
were all in one group 77
were all in one house 44
were all in one large 122
were all in one night 45
were all in one piece 459
were all in one place 719
were all in one plane 155
were all in one sense 78
were all in our bunks 47
were all in our favor 92
were all in our hands 88
were all in our teens 45
were all in that state 70
were all in this state 57
were all of her people 43
were all of his party 53
were all of one blood 249
were all of one breed 83
were all of one caste 44
were all of one class 557
were all of one color 456
were all of one nation 173
were all of one order 59
were all of one party 114
were all of one piece 846
were all of one shade 41
were all of one shape 148
were all of one stock 74
were all of one story 134
were all of one tongue 50
were all of one tribe 208
were all of our nation 46
were all of that class 119
were all of that order 77
were all of them about 45
were all of them alike 41
were all of them alive 40
were all of them brave 111
were all of them close 43
were all of them drawn 40
were all of them either 412
were all of them exact 71
were all of them fools 58
were all of them given 42
were all of them hanged 73
were all of them known 46
were all of them looking 58
were all of them nearly 42
were all of them party 64
were all of them quite 56
were all of them rather 65
were all of them right 93
were all of them still 105
were all of them taken 48
were all of them talking 127
were all of them thrown 59
were all of them under 447
were all of them white 49
were all of them within 65
were all of them women 57
were all of this class 152
were all of this stamp 60
were all on his table 41
were all on one floor 164
were all on one level 115
were all on our backs 56
were all on our guard 44
were all on our knees 256
were all the old people 42
were all the things which 86
were all the year round 109
were all to her taste 167
were all up and about 284
were all up and running 78
were all up for grabs 65
were and as they might 47
were and as they ought 41
were and as they would 50
were and if they could 56
were and if they would 43
were any in his fleet 49
were any of them still 51
were apt to run goose 43
were arm in arm again 42
were both in bad shape 61
were both in his hands 88
were both in one piece 77
were both in our teens 69
were both of our party 56
were both of them drunk 42
were both of them freed 115
were both of them jovial 61
were both of them nearer 40
were both of them quite 112
were both of them rather 58
were both of them seated 55
were both of them still 64
were both of them thinking 75
were both on our knees 112
were but as they might 71
were but as they ought 96
were but the two sides 46
were cut in her sides 41
were cut in one piece 139
were cut in real terms 40
were cut in two parts 68
were cut on both sides 143
were cut up and given 43
were cut up and heaped 91
were cut up and thrown 79
were cut up for scrap 236
were dead on both sides 91
were dead or had ceased 57
were dead or had moved 207
were dead or had never 103
were dead or too badly 86
were dead to all sense 53
were deaf to his appeal 68
were deaf to his voice 70
were deaf to his words 57
were dear in our sight 77
were dear to him above 54
were dear to him might 75
were doing an act which 64
were doing at all times 172
were doing at any given 171
were doing at that exact 41
were doing at that point 94
were doing at this point 52
were doing in her house 62
were doing in his house 78
were doing in that period 40
were doing in that place 55
were doing in this field 74
were doing in this period 43
were doing in this place 58
were doing it for money 75
were doing so they could 62
were doing the job right 40
were doing the things which 63
were doing to all israel 101
were dry at low water 389
were dry at this season 82
were due in two weeks 47
were due to bad weather 94
were due to god alone 66
were due to him alone 55
were due to his father 210
were due to his fault 65
were due to his mother 73
were due to one cause 62
were due to that cause 51
were due to them under 68
were due to this cause 945
were dug in and waiting 75
were dug in this field 154
were dug on all sides 138
were dug on both sides 55
were dug to bring water 73
were dug up and burnt 493
were dug up and moved 82
were dug up and taken 69
were dug up and thrown 291
were dug up and tried 63
were dying on all sides 71
were dying on both sides 70
were each in one piece 64
were each of them about 54
were each of them armed 57
were each of them built 126
were each of them equal 49
were each of them fined 66
were each of them nearly 56
were each of them right 54
were each of them strong 44
were each of them under 86
were easy in our minds 51
were easy on that score 40
were eye to eye again 42
were fed at his table 70
were fed by him could 167
were fed up with waiting 78
were few if any cases 65
were few if any people 61
were few if any signs 73
were few if any women 57
were few in our party 136
were few of them about 40
were few of them which 47
were for the year ended 56
were going at top speed 121
were going by that route 52
were going no one could 41
were going on all about 124
were going on all right 297
were going on all round 541
were going on and changing 40
were going to ask about 246
were going to bear fruit 55
were going to bed hungry 123
were going to bring about 686
were going to cry again 162
were going to die right 250
were going to die today 121
were going to die within 119
were going to end today 42
were going to fly apart 49
were going to fly right 335
were going to get about 41
were going to get after 43
were going to get anything 258
were going to get beaten 90
were going to get blown 123
were going to get close 55
were going to get drunk 140
were going to get fired 213
were going to get lucky 59
were going to get money 162
were going to get nasty 55
were going to get people 77
were going to get really 75
were going to get right 45
were going to get rough 76
were going to get stuck 302
were going to get thrown 47
were going to get tired 104
were going to get tough 75
were going to get under 49
were going to get until 65
were going to get water 63
were going to get worse 991
were going to hear about 305
were going to her house 96
were going to his house 175
were going to his mother 91
were going to his place 56
were going to lay hands 76
were going to lay siege 43
were going to let loose 51
were going to lie about 119
were going to old point 42
were going to our house 48
were going to pay dearly 150
were going to pop right 388
were going to put forts 43
were going to put hands 47
were going to read about 173
were going to run after 67
were going to run right 370
were going to run short 81
were going to san diego 77
were going to say about 536
were going to say anything 234
were going to say would 91
were going to see about 136
were going to see anything 56
were going to see would 49
were going to set about 102
were going to set aside 61
were going to sit close 81
were going to that evening 48
were going to that night 137
were going to that place 76
were going to this party 44
were going to this place 75
were going to try again 321
were going to try anything 56
were going to use force 223
were going to war about 44
were going to war again 46
were going to wear crape 63
were going to win every 45
were going to win hands 88
were going up all round 58
were got in fear though 65
were hit on both sides 47
were hot on her heels 88
were hot on her trail 247
were hot on his heels 404
were hot on his track 118
were hot on his trail 1678
were hot on our heels 94
were hot on our trail 99
were hung at eye level 44
were hung on both sides 79
were hung on its walls 52
were hung on meat hooks 52
were hung up all round 128
were ill at ease about 89
were ill at ease under 101
were ill at ease within 48
were led by men whose 84
were led by our guide 46
were led by sir arthur 49
were led to our rooms 42
were led to our table 95
were led to things which 50
were led to this place 51
were let at low rents 54
were let on long leases 160
were lit by gas lamps 97
were lit by oil lamps 401
were low in all cases 80
were low on both sides 54
were lying in bed after 112
were lying in bed talking 73
were lying in his grave 110
were lying in his house 47
were lying in our bunks 43
were lying in our tents 40
were lying on all sides 95
were lying on both sides 63
were lying on his table 197
were lying on our backs 366
were lying on our bunks 66
were lying on our sides 52
were men at new haven 48
were men he had known 159
were men in his father 58
were men in that crowd 136
were men of all kinds 99
were men of all races 63
were men of all ranks 113
were men of all sizes 59
were men of all sorts 213
were men of all types 42
were men of few words 273
were men of low caste 71
were men of real learning 82
were men of real merit 48
were men of that stamp 52
were men of this class 75
were men of this stamp 421
were men of this world 73
were men of weak frame 43
were men on both sides 240
were met as they arose 121
were met at this place 42
were met by all sorts 49
were met by her mother 86
were met by one party 194
were met by one thomas 55
were met by our guide 40
were met by red cross 41
were met by sir allan 94
were met by sir james 72
were met by sir thomas 51
were met by two boats 98
were met by two others 65
were met by two white 104
were met in this study 42
were met on all sides 167
were new at this period 51
were new to this blind 68
were not an easy group 59
were not an easy people 78
were not an old woman 59
were not as far apart 686
were not as far reaching 98
were not as old times 87
were not as they might 45
were not as they ought 353
were not as they would 59
were not as yet aware 125
were not as yet bound 95
were not as yet fixed 178
were not as yet fully 444
were not as yet given 55
were not as yet grown 71
were not as yet known 301
were not as yet quite 167
were not as yet strong 85
were not as yet under 72
were not at all about 59
were not at all above 194
were not at all acted 65
were not at all alien 117
were not at all alike 2457
were not at all amusing 83
were not at all aware 822
were not at all badly 128
were not at all based 79
were not at all beneath 61
were not at all blind 102
were not at all bound 391
were not at all close 433
were not at all equal 190
were not at all fazed 42
were not at all fixed 101
were not at all found 48
were not at all funny 129
were not at all given 73
were not at all happy 3050
were not at all hearty 50
were not at all hungry 89
were not at all known 333
were not at all lacking 52
were not at all large 69
were not at all liked 67
were not at all looking 43
were not at all moved 197
were not at all pleasing 348
were not at all prone 47
were not at all proud 97
were not at all right 127
were not at all rigid 58
were not at all sleek 46
were not at all sorry 831
were not at all strong 54
were not at all taken 170
were not at all times 998
were not at all timid 160
were not at all tired 634
were not at all under 78
were not at all uneasy 81
were not at all upset 264
were not at all vague 41
were not at all wanting 51
were not at all wealthy 42
were not at all willing 737
were not at all within 47
were not at all worse 44
were not at any point 56
were not at any stage 114
were not at his elbow 50
were not at his house 50
were not at our house 91
were not at that hotel 55
were not at that level 93
were not at that meeting 104
were not at that period 404
were not at that point 221
were not at that stage 284
were not at this meeting 68
were not at this period 365
were not at this point 275
were not at this stage 578
were not by and large 326
were not in all above 254
were not in all cases 2231
were not in any danger 1434
were not in any doubt 178
were not in any event 261
were not in any hurry 1206
were not in any large 60
were not in any legal 42
were not in any order 114
were not in any sense 4349
were not in any shape 211
were not in any state 166
were not in any treaty 46
were not in bad shape 165
were not in bad taste 57
were not in both cases 86
were not in her class 84
were not in her favor 174
were not in her hands 48
were not in her league 45
were not in her power 185
were not in her purse 43
were not in her right 42
were not in his class 143
were not in his favor 564
were not in his field 57
were not in his hands 357
were not in his house 67
were not in his keeping 46
were not in his league 53
were not in his place 53
were not in his power 528
were not in his right 65
were not in its favor 46
were not in its place 42
were not in one place 128
were not in one sense 45
were not in our class 52
were not in our favor 133
were not in our first 57
were not in our group 46
were not in our hands 121
were not in our midst 51
were not in our minds 43
were not in our power 252
were not in our right 107
were not in our sense 61
were not in real danger 43
were not in that class 73
were not in that group 51
were not in that happy 42
were not in that house 66
were not in that league 49
were not in that place 65
were not in that sense 95
were not in that state 219
were not in this alone 129
were not in this class 88
were not in this group 94
were not in this house 167
were not in this period 57
were not in this place 166
were not in this sense 147
were not in this state 80
were not in this world 801
were not in use after 57
were not in use until 463
were not my own fault 53
were not my own words 56
were not of any value 158
were not of her blood 71
were not of her class 78
were not of her people 62
were not of her world 205
were not of his blood 48
were not of his class 112
were not of his flock 53
were not of his nation 49
were not of his party 346
were not of his people 41
were not of his seeking 205
were not of his sheep 132
were not of his tribe 100
were not of his world 303
were not of one class 63
were not of one piece 64
were not of one voice 55
were not of our blood 116
were not of our party 90
were not of our tribe 59
were not of our world 50
were not of that class 687
were not of that nation 41
were not of that odious 67
were not of that order 234
were not of that party 65
were not of that stamp 78
were not of that tribe 47
were not of this class 245
were not of this order 94
were not of this stamp 66
were not of this world 3417
were not on all fours 75
were not on bad terms 162
were not on both sides 63
were not on his guard 51
were not on our guard 162
were not on that basis 47
were not on that plane 48
were not so bad after 2355
were not so bad either 230
were not so far above 111
were not so far apart 2296
were not so far below 72
were not so hot either 85
were not so how could 82
were not so man would 51
were not so new after 48
were not so shy about 48
were not so they could 89
were not so they would 432
were not so you would 127
were not the earth where 163
were not the men whose 65
were not the old green 88
were not the real cause 402
were not the real enemy 103
were not the real issue 262
were not the real names 73
were not the real people 45
were not the real reason 305
were not the sum total 174
were not the things which 190
were not to any large 63
were not to bear fruit 191
were not to bee found 43
were not to bring about 62
were not to end until 141
were not to get anything 40
were not to her taste 504
were not to his taste 2625
were not to its taste 52
were not to our taste 95
were not to pay anything 54
were not to pay taxes 81
were not to say anything 309
were not to see again 171
were not to see until 48
were not to sit longer 80
were not to use force 242
were not up and about 61
were not up and running 62
were not up for grabs 41
were now an old story 66
were now at his house 118
were now at his mercy 164
were now at our mercy 65
were now at that point 50
were now in asia minor 42
were now in her hands 95
were now in his hands 311
were now in his house 41
were now in his power 415
were now in his uncle 43
were now in long quick 61
were now in our hands 170
were now in real danger 49
were now in that state 85
were now king and queen 63
were now on all sides 49
were now on both sides 104
were now on her table 43
were now on his trail 41
were now so far apart 91
were now so far grown 52
were now to bear fruit 84
were now up for grabs 86
were off at top speed 52
were off on our first 74
were off the east coast 65
were one by one falling 66
were one by one passing 94
were one by one swept 118
were one by one taken 173
were one of her chief 120
were one of his chief 225
were one of his father 48
were one of his first 64
were one of his major 116
were one of its chief 210
were one of its major 66
were one of our first 49
were one of two types 108
were one or two amusing 41
were one or two black 64
were one or two boats 40
were one or two books 134
were one or two brief 47
were one or two cases 630
were one or two cries 44
were one or two dozen 73
were one or two extra 48
were one or two faces 44
were one or two faint 70
were one or two false 84
were one or two girls 150
were one or two indian 44
were one or two items 144
were one or two lakes 54
were one or two large 186
were one or two light 87
were one or two lines 54
were one or two local 46
were one or two major 55
were one or two miles 61
were one or two minor 437
were one or two months 60
were one or two nasty 46
were one or two older 79
were one or two others 1299
were one or two pairs 49
were one or two people 1038
were one or two quite 86
were one or two rather 162
were one or two really 48
were one or two rooms 100
were one or two rough 59
were one or two sharp 42
were one or two ships 86
were one or two shops 59
were one or two short 102
were one or two signs 48
were one or two small 897
were one or two spots 96
were one or two stars 54
were one or two steps 50
were one or two strong 62
were one or two times 96
were one or two trees 43
were one or two weeks 42
were one or two which 291
were one or two white 87
were one or two whose 122
were one or two women 560
were one or two words 113
were one thing you could 70
were one to two hours 49
were one to two months 50
were out at all hours 68
were out in all parts 55
were out in that party 111
were out of all array 49
were out of all danger 414
were out of all reason 136
were out of her hands 226
were out of her league 44
were out of her sight 1131
were out of his class 48
were out of his field 64
were out of his grasp 41
were out of his hands 570
were out of his house 51
were out of his league 73
were out of his power 416
were out of his sight 1717
were out of our hands 129
were out of our league 87
were out of our minds 677
were out of our mouths 45
were out of our price 51
were out of our rooms 41
were out of our sight 217
were out of sir allan 49
were out of that brute 53
were out of that place 40
were out of this house 47
were out of this place 192
were out of this world 2563
were out on all sides 47
were out on both sides 46
were out the man would 345
were put in and taken 76
were put in her place 58
were put in his hands 368
were put in his place 178
were put in hot water 61
were put in its place 257
were put in one group 171
were put in one large 44
were put in one place 99
were put in one scale 67
were put in our hands 87
were put in this world 120
were put on and taken 164
were put on his hands 80
were put on his track 90
were put on his trail 103
were put on our backs 55
were put on red alert 126
were put to all kinds 69
were put to all sorts 109
were put to death about 84
were put to death after 874
were put to death daily 81
were put to death either 168
were put to death every 72
were put to death under 896
were put to death while 253
were put to death within 128
were put to him about 208
were put to him which 89
were put to them about 40
were put to use again 73
were put up and taken 51
were read at this meeting 65
were read in all parts 47
were read in our tongue 144
were read on both sides 58
were read to him daily 45
were read to them which 57
were rid of this place 62
were rings on her fingers 73
were rings on his fingers 45
were run at low speed 79
were run it was found 48
were set as far apart 42
were set at each place 64
were set in her smooth 71
were set on and grace 48
were set on both sides 187
were set on his trail 41
were set on things above 203
were set on things below 296
were set so far apart 101
were set so that small 78
were set to our table 131
were set up all round 48
were set up and armed 41
were set up and began 103
were set up and given 128
were set up and joint 54
were set up and people 57
were set up and taken 55
were set up and waiting 67
were set up and where 75
were set up for every 91
were set up for girls 50
were set up for people 80
were set up for testing 43
were set up for women 113
were set up one after 272
were set up that could 60
were set up that night 40
were set up that would 63
were set up they would 42
were set up with funds 43
were set up with local 41
were set up with power 55
were set up with small 54
were set up with state 43
were she in his place 44
were singing in her sleep 96
were singing the song about 52
were six in our party 74
were six of them sitting 43
were six to ten times 65
were sung in his honor 127
were that he had given 65
were that he had never 101
were that he had taken 55
were that he was about 73
were that he was never 44
were that he was rather 47
were that he was still 171
were that it was based 49
were that no one could 85
were that no one would 149
were that the men would 40
were that the war would 78
were then at his court 82
were then at that place 52
were then in and about 45
were then in his hands 132
were then in his power 50
were then in our prime 103
were then in use would 40
were then on bad terms 155
were then the few large 45
were they at all times 72
were they at any pains 44
were they by sir thomas 67
were they if they could 119
were they if they found 44
were they in any danger 48
were they in any sense 276
were they in his place 128
were they in his power 82
were they on this point 202
were they to say about 45
were they to see which 56
were they to set about 85
were things he had never 164
