wan bright eyes glaring at 89
was changed from abram to 93
was changed from black to 144
was changed from eight to 43
was changed from green to 81
was changed from jacob to 139
was changed from latin to 87
was changed from march to 87
was changed from seven to 62
was changed from water to 85
was changed from white to 190
was changed into alarm on 45
was changed into stone by 45
was changed once again in 60
was changed once again to 164
was changed only after the 62
was changed soon after the 54
was changed three times in 113
was chased from place to 150
was chosen among others to 48
was chosen even though it 50
was chosen from within the 78
was chosen just where he 49
was chosen lord mayor in 44
was chosen lord mayor of 166
was chosen more often by 53
was chosen only after the 61
was chosen pope under the 77
was chosen town clerk in 67
was clearly acting within the 72
was clearly heard above the 48
was clearly made after the 47
was clearly made known to 105
was clearly much easier to 45
was clearly taking place in 62
was clearly very close to 104
was clearly very proud of 196
was clearly well aware of 184
was clearly well known in 58
was clearly well known to 69
was clearly wrong about the 63
was closed down after the 414
was closed down under the 49
was closed just after the 53
was closed only after the 45
was closed soon after the 189
was coerced into joining the 85
was coerced into signing an 40
was coerced into signing it 42
was coerced into signing the 149
was common among people of 53
was common among women in 67
was common among women of 56
was copied just where he 47
was copied many times by 44
was copied many times in 67
was created from parts of 254
was created from which the 63
was created from which to 49
was created from within the 64
was created into which the 92
was created just after the 104
was created only after the 212
was created soon after the 223
was crossing from dover to 49
was deemed most worthy of 60
was deemed worth while to 186
was denied even though the 168
was denied their souls at 45
was dipped three times in 61
was driven away again by 41
was driven away again in 135
was driven back again by 127
was driven back again to 169
was driven back under the 83
was driven back within the 62
was driven down again by 42
was driven from athens as 68
was driven from athens by 83
was driven from athens on 40
was driven from beauty to 63
was driven from italy by 105
was driven from milan by 42
was driven from paris by 104
was driven from paris to 47
was driven from place to 710
was driven from point to 95
was driven from power at 45
was driven from power by 798
was driven from power in 583
was driven from spain by 48
was driven from state to 62
was driven from texas by 41
was driven from thence by 182
was driven into cadiz in 40
was driven into either of 343
was driven into exile as 48
was driven into exile at 69
was driven into exile by 1176
was driven into exile in 838
was driven into exile on 90
was driven into exile to 91
was dropping from under us 40
was earlier said about the 83
was eighty feet above the 91
was eighty years after the 79
was eleven days after he 40
was eleven days after the 81
was eleven days short of 41
was eleven years after the 249
was eleven years since he 122
was emerging from beneath an 74
was emerging from beneath the 137
was emerging from under the 93
was emerging from within the 63
was escaping from beneath it 57
was exempt from serving in 85
was exiled from athens in 42
was exiled from italy in 52
was exiled from paris by 64
was exiled from paris to 41
was exiled from russia in 87
was fairly clear about the 43
was fairly sure would be 44
was fairly well known as 294
was fairly well known at 94
was fairly well known by 147
was fairly well known in 821
was fairly well known to 552
was fairly well liked by 53
was fanned into flame by 540
was feasted from table to 58
was filled from floor to 477
was filled from morning to 95
was flitting from table to 41
was floating high above the 106
was floating just above the 89
was floating just below the 73
was fooled into thinking he 61
was fooled into thinking it 56
was fooled into thinking the 54
was forced back again by 60
was forced back again to 65
was forced from power by 197
was forced from power in 280
was forced into action by 225
was forced into action in 47
was forced into exile as 134
was forced into exile at 134
was forced into exile by 1144
was forced into exile in 2972
was forced into exile on 149
was forced into exile to 154
was forced into signing the 55
was forced many times to 114
was forced once again to 896
was forced soon after to 70
was forced upon china by 45
was forced upon japan by 57
was formed from parts of 779
was formed from which the 106
was formed from within the 49
was formed into which the 44
was formed just after the 147
was formed only after the 225
was formed soon after the 703
was formed there under the 81
was fought over again in 136
was fought soon after the 64
was frozen from shore to 119
was further kept alive by 46
was further made aware of 45
was further made happy by 45
was further made known to 52
was gained from story to 41
was gained only after the 51
was goaded into action by 184
was ground down under the 44
was ground into flour at 110
was ground into flour by 66
was ground into flour in 66
was ground upon which the 76
was guilty even though he 41
was hailed into court on 58
was halted just short of 57
was halted only after the 65
was handed down after the 175
was handed down within the 122
was handed from father to 137
was handed over after the 57
was handed over again to 89
was handed over first to 74
was hardly even aware of 233
was hardly ever found in 46
was hardly ever given to 42
was hardly ever known in 54
was hardly ever known to 276
was hardly heard above the 59
was hardly less fatal to 58
was hardly less odious to 64
was hardly less strong in 40
was hardly used until the 66
was hardly what could be 121
was hardly what might be 92
was hardly what would be 56
was hardly worth looking at 44
was hardly worth running so 103
was hardly worth while to 3125
was hauled into court by 105
was hauled into court in 78
was hauled into court on 125
was hauled into court to 48
was helped into power by 45
was hidden away beneath the 47
was hidden away under the 153
was hidden deep within the 82
was hidden from sight by 825
was hidden from sight in 191
was hidden from sight of 46
was hidden just below the 51
was hidden three months by 67
was higher among women in 72
was hovering high above the 56
was hovering just above the 194
was hovering just below the 48
was hunted from house to 78
was hunted from place to 463
was indeed good cause to 52
was indeed good reason to 119
was indeed left alone to 60
was indeed much given to 66
was indeed nothing short of 69
was indeed only after the 60
was indeed some reason to 52
was indeed taking place in 109
was indeed very close on 54
was indeed very close to 215
was indeed very happy to 115
was indeed very lucky to 40
was indeed very proud of 96
was indeed very sorry to 42
was indeed very strong as 85
was indeed well aware of 93
was indeed well known in 68
was indeed well known to 224
was indeed well worthy of 107
was indeed worth looking at 105
was intent upon keeping the 68
was intent upon stating the 58
was intent upon winning the 58
was issued just after the 118
was issued only after the 209
was issued soon after the 268
was issued till after the 93
was joined soon after by 320
was joined there later by 60
was jolted from sleep by 54
was jolted into action by 63
was keenly felt after the 49
was kicked open again by 233
was killed just after he 48
was killed just after the 69
was killed last night at 104
was killed last night by 192
was killed last night in 388
was killed last night on 51
was killed soon after by 170
was killed soon after he 115
was killed soon after in 154
was killed soon after the 363
was killed there would be 55
was kindling wild dreams of 44
was lately upon guard in 96
was learned only after the 47
was lifted high above the 287
was lifted into place by 92
was lifted into place in 45
was lifted into place on 46
was lifted only after the 143
was likely ever again to 96
was likely there would be 336
was little care taken to 74
was little from which to 41
was little left after the 49
was little less fatal to 86
was little more trust to 73
was little news about the 40
was little ready money in 41
was little said about it 54
was little said about the 70
was little talk about it 41
was little talk about the 189
was little time spent in 49
was little upon which to 71
was little used after the 122
was little used until the 345
was little worth while to 93
was locked into place by 77
was looked upon either as 250
was looked upon quite as 52
was looked upon rather as 1288
was lulled into sleep by 51
was marked from first to 50
was merely acting under the 50
was merely giving voice to 162
was mighty nice about it 42
was mobbed five times in 47
was needed upon which to 64
was ninety feet above the 49
was nobody knew anything of 116
was obvious from looking at 88
was obvious there could be 68
was obvious there would be 397
was opened from right to 84
was opened from within by 132
was opened just after the 41
was opened just beneath the 69
was opened last night to 50
was opened only after the 68
was opened soon after the 160
was opened there would be 107
was ousted from power by 702
was ousted from power in 989
was ousted from power on 66
was packed from ceiling to 48
was packed from doors to 40
was packed from floor to 695
was packed hard under the 59
was parked very close to 42
was passed along until it 55
was passed down within the 57
was passed from child to 66
was passed from father to 998
was passed from grade to 51
was passed from group to 168
was passed from guest to 91
was passed from house to 185
was passed from mother to 247
was passed from place to 59
was passed from table to 61
was passed from tribe to 79
was passed giving power to 137
was passed giving women the 42
was passed just after the 109
was passed only after the 276
was passed over again by 176
was passed over until the 42
was passed soon after the 332
was passed there would be 138
was passed three times in 49
was pinned down under the 76
was placed back within the 44
was placed high above the 163
was placed into orbit by 53
was placed into orbit in 65
was placed into orbit on 69
was placed just above the 413
was placed just after the 61
was placed just below the 406
was placed just beneath the 54
was placed just under the 99
was placed just where the 54
was placed just within the 55
was placed once again in 111
was placed once again on 82
was placed there about the 47
was placed there after the 103
was placed there under the 49
was placed very close to 233
was placed well above the 47
was played three times in 51
was plenty more where it 71
was plunged into chaos by 71
was plunged into depths of 56
was plunged into gloom by 107
was plunged into grief at 50
was plunged into grief by 125
was plunged into water at 40
was poised just above the 62
was pounding some stuff in 57
was poured into molds to 59
was pretty angry about it 91
was pretty calm about it 51
was pretty clear about the 41
was pretty clear where he 71
was pretty cool about it 169
was pretty cool about the 54
was pretty damn close to 105
was pretty darn close to 49
was pretty good about it 169
was pretty good money in 70
was pretty good reason to 91
was pretty good times up 120
was pretty much alone in 247
was pretty much aware of 75
was pretty much based on 49
was pretty much right on 117
was pretty much running the 83
was pretty much stuck in 53
was pretty much taken up 132
was pretty much under the 132
was pretty nice about it 141
was pretty sore about it 135
was pretty sore about the 57
was pretty sure about the 73
was pretty sure would be 74
was pretty well aware of 307
was pretty well banged up 196
was pretty well beaten up 44
was pretty well bound to 153
was pretty well built up 43
was pretty well cured of 136
was pretty well fixed by 57
was pretty well fixed in 59
was pretty well grown up 151
was pretty well known as 253
was pretty well known at 111
was pretty well known by 142
was pretty well known in 1183
was pretty well known to 538
was pretty well taken up 181
was pretty well tired of 89
was pretty well tried by 75
was pretty well tried on 68
was pretty well under the 65
was proper even though it 63
was proper even though the 153
was pulled back tight in 47
was pulled down about the 533
was pulled down after the 326
was pulled down again by 64
was pulled down under the 75
was pulled down until it 64
was pulled down within the 40
was pulled from beneath the 58
was pulled from under the 296
was pushed back under the 58
was pushed back until it 52
was pushed into action by 80
was raised from beneath the 62
was raised from eight to 249
was raised from fifty to 145
was raised from forty to 116
was raised from seven to 314
was raised from sixty to 51
was raised from thirty to 100
was raised from within the 71
was raised high above the 600
was raised much above the 56
was raised once again at 70
was raised once again by 65
was raised once again in 209
was raised once again to 55
was raised only after the 69
was raised soon after the 98
was raised soon after to 50
was raised three times in 51
was raised well above the 252
was rarely seen after the 44
was rarely used after the 74
was rarely used until the 180
was reached even though the 217
was reached from below by 45
was reached from which the 84
was reached just about the 48
was reached just after the 92
was reached only after an 98
was reached only after the 497
was reached soon after the 112
was reached there would be 166
was recent gave place to 93
was reciting some scrap of 73
was reducing some towns in 67
was remote from either of 93
was rinsed three times in 68
was robbed last night in 40
was robbed last night of 64
was robbed three times in 43
was roused from sleep at 182
was roused from sleep by 1547
was roused from sleep in 117
was roused from sleep to 160
was roused into action by 152
was roused next morning by 40
was rushed into print by 64
was rushed into print in 137
was rushed into print to 52
was scarce ever known to 146
was scarce worth while to 122
was seized once again by 41
was seized soon after he 49
was seldom used after the 69
was seldom used until the 92
was served from seven to 41
was served many times in 41
was settling down after the 147
was settling down again to 45
was settling down under the 96
was shaken from china to 95
was shamed into putting in 42
was shared among others by 44
was shifting from rural to 47
was signed among others by 286
was signed here today by 82
was signed only after the 68
was signed soon after by 57
was signed soon after the 64
was simply giving voice to 86
was simply wrong about the 98
was slipping along under the 40
was slipping from under my 42
was slowed down after the 43
was slowly coming round to 125
was slowly giving place to 105
was slowly rising above the 129
was slowly taking place in 148
was slowly taking shape as 44
was slowly taking shape in 322
was solved only after the 61
was someone very close to 119
was someone well known to 53
was something cold about it 45
was something cold about the 41
was something cozy about the 41
was something else about it 279
was something else about my 51
was something else about the 992
was something else again to 451
was something else beneath the 51
was something else gnawing at 48
was something else mixed in 46
was something else nagging at 101
was something else under the 41
was something else which he 159
was something else which the 103
was something else which we 50
was something even noble in 47
was something evil about it 62
was something evil about the 118
was something fine about it 72
was something fine about the 123
was something from which he 248
was something from which the 252
was something from which to 58
was something good about it 88
was something good about the 173
was something holy about it 68
was something holy about the 51
was something into which he 46
was something into which the 47
was something just below the 42
was something just short of 98
was something like burning the 140
was something like guilt in 49
was something like panic in 80
was something like pride in 49
was something more about me 61
was something more about the 114
was something more awful in 91
was something moving about the 41
was something nice about it 47
was something nice about the 94
was something over which he 175
was something over which the 146
was something said about it 48
was something said about the 154
was something sexy about the 41
was something taking place in 48
was something ugly about it 55
was something ugly about the 52
was something upon which he 124
was something upon which the 74
was something very awful in 215
was something very close to 549
was something very cruel in 131
was something very engaging in 62
was something very grave in 48
was something very human in 49
was something very noble in 115
was something very pleasing in 237
was something very soothing in 103
was something very stern in 114
was something very sweet in 93
was something very winning in 145
was something well known to 51
was something wild about the 55
was something worth looking at 210
was something worth while in 56
was something worth while to 52
was something wrong about it 923
was something wrong about me 77
was something wrong about my 116
was something wrong about the 1889
was sought only after the 84
was spending five times as 94
was spending four times as 142
was spending many hours in 58
was spending more money in 47
was spending more money on 302
was spending much money on 40
was spending some months in 117
was spending some weeks at 41
was spending some weeks in 140
was spending three months in 69
was spending three times as 81
was spoken soon after the 41
was spreading from italy to 81
was standing along shore in 41
was standing down below in 54
was standing here looking at 44
was standing here talking to 86
was standing high above the 76
was standing just above the 46
was standing just below the 113
was standing just beneath the 41
was standing just under the 110
was standing just where he 124
was standing just within the 300
was standing once again at 50
was standing once again in 74
was standing once again on 55
was standing there alone in 50
was standing there close by 44
was standing there glaring at 74
was standing there holding my 76
was standing there holding the 361
was standing there looking as 138
was standing there looking at 1486
was standing there looking in 50
was standing there looking on 164
was standing there looking so 56
was standing there looking up 299
was standing there minding my 54
was standing there naked in 44
was standing there right in 49
was standing there smiling at 150
was standing there staring at 625
was standing there talking to 681
was standing there under the 90
was standing there waiting on 44
was standing there waiting to 220
was standing very close to 2018
was standing very still by 42
was standing very still in 93
was stated more fully in 45
was staved upon shore he 102
was steering very close to 113
was stolen from under my 50
was stolen from under the 43
was stowed away under the 172
was struck down again by 51
was struck down under the 140
was struck four times by 42
was struck full force by 57
was struck just above the 88
was struck just below the 112
was struck many times by 61
was struck once again by 1014
was struck three times by 144
was struck three times in 77
was surely best aware of 47
was surely more worthy of 42
was surely well aware of 96
was surely well known to 43
was surely worth while to 149
was talked into joining the 57
was tested three times in 53
was thought more worthy of 200
was thought most worthy of 52
was thought must needs be 52
was thought there could be 126
was thought there might be 402
was thought there would be 666
was thought worth sending to 87
was thought worth while to 2043
was thronged from morning to 101
was through some fault of 46
was through these kinds of 54
was toward those books to 73
was treated more fully in 81
was treated very badly by 245
was treated very badly in 51
was tucked away under the 184
was tumbling from under me 50
was turned down after the 50
was turned down again by 41
was turned down since the 68
was turned down twice by 56
was turned into defeat by 58
was turned into greek by 82
was turned into latin by 88
was turned into stars in 66
was turned into stone as 93
was turned into stone by 247
was turned into stone in 42
was turned into verse by 97
was turned once again to 43
was turned over again to 47
was twelve days after the 74
was twelve feet above the 127
was twelve feet below the 68
was twelve years after he 63
was twelve years after the 274
was twelve years since he 185
was twelve years since the 109
was twenty feet above the 415
was twenty feet below the 154
was twenty years after he 62
was twenty years after the 634
was twenty years later in 49
was twenty years later to 131
was twenty years senior to 47
was twenty years since he 461
was twenty years since the 262
was twenty years since we 55
was unable ever again to 60
was upheld even though it 138
was upheld even though the 404
was uttering some words in 54
was uttering these words he 43
was uttering these words in 93
was uttering these words the 92
was vastly more fatal to 46
was waddling along close to 57
was warned there would be 57
was washed four times in 57
was washed three times by 114
was washed three times in 408
was wasted upon george the 82
was whether there could be 407
was whether there might be 98
was whether there would be 1255
was wholly lost sight of 272
was wholly made known to 45
was widely held until the 73
was widely held within the 67
was widely used after the 106
was widely used until it 43
was widely used until the 549
was widely used within the 54
was without just cause or 76
was without much doubt the 144
was without some hoard of 66
was without some trace of 82
was worrying more about the 45
was wrangling from morning to 208
wax tapers were burning in 61
way affect their right to 48
way affect your grade in 78
way amongst those hills by 41
way around three sides of 61
way beyond their women to 46
way beyond what could be 73
way beyond what might be 43
way beyond what would be 66
way events were shaping up 41
way humans make sense of 45
way opened their gates to 127
way through from start to 137
way through life under the 52
way through many miles of 78
way through other banks of 82
way through their lines by 46
way through their ranks to 44
way through three lines of 52
way through three miles of 75
way toward bringing about the 57
way toward making sense of 72
way toward what might be 52
way without losing sight of 57
weak ground upon which to 46
wear around their necks as 122
wear around their necks the 101
wear around their necks to 120
who abused their power in 51
who abused their power to 97
who accuse their wives of 55
who agreed were asked to 56
who already have begun to 72
who already have signs of 58
who already knew about it 97
who already knew about the 271
who already know about it 74
who already know about the 125
who already show signs of 129
who always kept close to 93
who always knew where he 83
who always knew where the 46
who always knew where to 96
who always talk about the 53
who always took pains to 70
who always took pride in 101
who always went about in 73
who appears here under the 51
who appears many times in 45
who appears most often in 63
who assert their right to 381
who attach great value to 138
who attach more value to 74
who barter their right to 42
who batter their wives or 45
who became best known to 49
who became lord mayor in 102
who became lord mayor of 590
who became more aware of 53
who became pope under the 347
who became sole owner of 54
who became sole ruler of 59
who became soon after the 50
who became such after the 231
who became very close to 144
who became well known as 1185
who became well known in 685
who became well known on 45
who became well known to 205
who become heavy users of 54
who become more aware of 71
who become such after the 76
who begged miss merry if 47
who borrow your watch to 68
who bought some goods at 44
who bought their goods in 41
who bought those goods to 43
who carved their names on 64
who center their lives on 60
who changed their minds in 61
who changed their names in 58
who changed their names to 140
who changed their place of 177
who charge high rates of 56
who cheapen their wares by 93
who closed their minds to 60
who commit other types of 50
who commit their lives to 262
who commit these types of 65
who craned their necks to 145
who created these works of 42
who decide what shall be 156
who defend their right to 92
who demand their right to 52
who demand their share of 43
who denied having given the 43
who denied their right to 112
who derive their right to 45
who derive their sense of 84
who derive their title to 58
who devote their lives in 57
who devote their lives to 7502
who differ from others as 144
who differ from others in 109
who dipped their fingers in 42
who dipped their hands in 96
who earnest from above the 52
who employ their parts in 78
who exhort their hearts to 93
who expect their child to 52
who expect their wives to 151
who expose their lives to 55
who extend their hands to 63
who fights even though he 58
who follow their reason in 56
who follow your grace in 85
who formed what might be 73
who govern their lives by 70
who grazed their herds on 80
who handed over power to 98
who harden their hearts in 69
who hardly ever spoke to 100
who hawked their wares in 64
who hazard their lives in 76
who helped look after the 48
who impose their views on 41
who impose their wills on 46
who invest their funds in 77
who invest their lives in 103
who invest their money in 886
who invest their savings in 255
who killed their wives or 50
who killed those people in 47
who killed your father is 42
who learned more about the 42
who learned their craft at 45
who learned their craft in 139
who learned their trade at 40
who learned their trade by 47
who learned their trade in 337
who lifted wise brows at 56
who looked upon dancing as 98
who looked upon haydn as 52
who looked upon jesus as 100
who looked upon music as 40
who looked upon teaching as 61
who looked upon women as 95
who looked very smart in 41
who looked well after the 54
who loomed very large to 49
who merely talk about it 47
who occupy high posts in 58
who opened their doors to 525
who opened their files to 47
who opened their gates to 87
who opened their hearts to 406
who opened their homes to 604
who opened their lives to 168
who opened their minds to 57
who opened their ranks to 47
who orient their action to 46
who passed along under the 106
who passed away since the 52
who passed from house to 43
who passed from place to 98
who passed some months in 104
who passed their lives in 1056
who passed their lives on 113
who paused just within the 50
who permit their wives to 46
who pinned their hopes on 402
who placed great stock in 47
who placed great store in 52
who placed great value on 222
who placed high value on 203
who placed hugh capet on 43
who placed less value on 76
who placed more value on 73
who placed their hands on 52
who placed their hopes in 337
who placed their hopes of 107
who placed their hopes on 93
who placed their lives in 66
who placed their lives on 52
who placed their money in 77
who placed their names on 58
who placed their savings in 42
who placed their trust in 673
who places great value on 106
who places high value on 137
who played leading parts in 307
who played leading roles in 1088
who played many parts in 60
who played their parts in 469
who played their parts on 57
who played their roles in 56
who pleaded your cause in 58
who plight their fealty to 48
who pooled their money to 62
who poured cold water on 61
who prayed three times to 62
who prefer even looking at 76
who prefer living people to 97
who prefer other forms of 76
who proved most adept at 40
who pursue their calling in 91
who raised their hands in 185
who raised their hands to 191
who raised their voice in 91
who ranked just below the 127
who ranked next after the 78
who reeled along under the 44
who refuse their names to 78
who regard their lives as 89
who regard young women as 42
who repose their trust in 50
who reside just below the 46
who rested their hopes of 44
who rested their hopes on 40
who retain some sense of 62
who retain their sense of 52
who return home shall be 106
who risked their lives as 146
who risked their lives at 138
who risked their lives by 270
who risked their lives in 2021
who risked their lives on 585
who risked their lives so 119
who risked their lives to 4990
who risked their money in 119
who risked their necks in 49
who risked their necks to 61
who roamed from place to 164
who rubbed their hands as 176
who rushed into print to 68
who sailed from egypt to 93
who sailed from spain in 128
who seemed more willing to 107
who seemed most willing to 90
who seemed very happy to 121
who seemed very proud of 92
who seemed very willing to 112
who seemed well known to 80
who seldom give names to 47
who seldom went below the 97
who served diana under the 72
who served five terms as 53
who served five terms in 72
who served four terms as 279
who served four terms in 92
who served four times as 53
who served their nation in 64
who served three months in 58
who served three terms as 252
who served three terms in 154
who served three times as 113
who served three tours in 50
who shared their lives in 133
who shared their point of 134
who shared their sense of 47
who shared their views in 48
who shared their views of 63
who shared their views on 199
who shared their views to 47
who shared their vision of 99
who shares your sense of 44
who shares your views on 65
who shewed more warmth of 56
who should also serve as 53
who should come after me 184
who should come after the 47
who should come after us 408
who should come first to 68
who should come posting to 74
who should come round the 48
who should come under the 82
who should come within the 106
who should fall under the 69
who should find paper on 43
who should have acted as 133
who should have acted in 41
who should have borne the 79
who should have cause of 66
who should have dared to 448
who should have drunk the 47
who should have given it 105
who should have given me 48
who should have given the 213
who should have given up 43
who should have grown up 223
who should have known if 40
who should have known it 141
who should have known me 107
who should have known of 175
who should have known the 605
who should have leaned to 50
who should have liked to 64
who should have lived in 175
who should have lived to 166
who should have loved me 102
who should have money to 67
who should have power in 63
who should have power of 77
who should have power to 1220
who should have reason to 44
who should have stood at 40
who should have stood by 370
who should have stood in 146
who should have stood up 108
who should have stuck to 103
who should have taken an 51
who should have taken it 77
who should have taken the 598
who should have taken up 83
who should have tried to 133
who should keep watch at 74
who should know about it 153
who should know about the 248
who should last stand in 41
who should lend money to 82
who should live under the 53
who should look after the 309
who should make known to 47
who should most enjoy so 52
who should most extol the 54
who should sell goods or 46
who should take action to 62
who should take steps to 70
who should work under the 72
who showed clear signs of 106
who showed early signs of 139
who showed great skill in 201
who showed more warmth of 75
who showed some signs of 217
who showed their backs in 58
who showed their faces at 112
who showed their skill in 60
who showed true sense of 43
who showed what could be 65
who signed their names as 83
who signed their names in 197
who signed their names on 87
who signed their names to 584
who smoked five packs of 62
who smoked three packs of 82
who smokes three packs of 58
who sought gold under the 133
who sought their walls as 67
who spends many hours in 66
who spends many hours on 45
who staked their claim to 43
who staked their lives in 40
who staked their lives on 116
who stands high above the 77
who stands very close to 99
who submit their reason to 53
who submit their wills to 45
who suffer from acute or 63
who suffer from asthma or 176
