wage life 55 wait side 226
were whom 147 were their 41
were work 211 were give 49
were have 176 were make 66
were take 63 were teach 40
were beer 84 were their 97
were their 96 were have 167
were well 60 were their 51
were their 136 were give 56
were have 771 were kill 56
were show 43 were take 49
were hair 504 were were 46
were fire 87 were there 44
were were 60 were soon 40
were have 44 were were 86
were week 45 were from 137
were among 75 were ones 51
were away 45 were from 81
were have 132 were will 44
were there 65 were there 40
were upon 68 were into 57
were used 126 were their 165
were upon 52 were care 523
were into 318 were else 316
were like 54 were more 101
were very 62 were wrong 1221
were next 45 were from 129
were those 65 were like 448
were young 47 were suit 90
were self 58 were suit 166
were when 54 were upon 48
were three 53 were beings 102
were from 231 were asking 85
were making 100 were saying 115
were taking 67 were their 122
were from 117 were from 59
were more 100 were away 90
were from 173 were made 71
were have 68 were hurt 194
were over 57 were when 285
were from 40 were away 67
were from 75 were when 42
were years 44 were from 89
were clear 68 were paid 106
were ready 64 were ripe 312
were seen 102 were into 62
were when 131 were clear 192
were free 119 were over 318
were ready 426 were ripe 156
were sure 204 were worn 65
were down 45 were into 91
were years 144 were from 56
were range 55 were into 99
were away 43 were over 167
were their 42 were upon 116
were from 56 were young 44
were were 43 were living 133
were over 51 were along 92
were during 42 were were 49
were have 51 were upon 49
were were 490 were from 365
were from 47 were from 77
were were 72 were more 83
were their 41 were from 48
were feet 40 were years 199
were feet 76 were years 349
were rain 114 were years 101
were years 50 were have 40
were have 140 were make 47
were find 51 were have 135
were come 47 were find 40
were have 247 were lose 87
were make 41 were soon 50
were take 46 were feel 54
were have 51 were upon 50
were from 40 were were 65
were were 48 were years 42
were over 40 were more 351
were find 73 were help 41
were have 62 were shut 60
were have 138 were tell 49
were have 116 were have 102
were only 80 were have 73
were have 118 were have 41
were from 88 were from 92
were left 42 were turf 99
were there 55 were lays 126
were made 75 were were 173
were make 64 were their 79
were lost 59 were clear 45
were from 48 were from 61
were their 54 were tears 49
were snow 66 were body 54
were four 756 were upon 44
were have 59 were from 112
were from 69 were there 157
were from 50 were when 81
west were 88 west will 75
west north 139 west south 147
west north 186 west south 99
west heard 115 what what 545
what like 94 what give 107
what like 40 what down 130
what down 60 what like 188
what have 76 what means 198
what meant 102 what means 140
what come 134 what cost 58
what have 40 what much 54
what sake 71 what such 76
what learn 114 what think 165
what think 41 what have 238
what have 447 what want 42
what have 138 what have 325
what think 74 what call 92
what have 466 what think 156
what years 64 what like 226
what saying 125 what trying 46
what worth 46 what here 180
what there 390 what there 44
what into 99 what ready 44
what tell 110 what back 125
what from 56 what from 50
what like 91 what here 41
what like 185 what saying 185
what trying 173 what away 229
what from 182 what here 54
what your 42 what here 199
what there 250 what your 57
what here 66 what here 42
what time 44 what your 176
what there 74 what been 89
what here 176 what into 62
what from 52 what from 221
what like 51 what will 50
what there 82 what feel 48
what have 117 what know 756
what think 70 what want 179
what think 118 what have 84
what know 160 what think 105
what want 93 what like 43
what most 127 what from 266
what come 49 what think 292
what want 95 what from 42
what upon 45 what from 47
what here 60 what there 261
what when 56 what even 46
what into 111 what must 87
what there 48 what tell 65
what know 52 what want 100
what brat 64 what tell 66
what like 326 what tell 68
what have 81 what teach 65
what tell 55 what want 41
what from 40 what have 62
what like 392 what must 42
what seen 119 what have 102
what have 93 what have 55
what have 44 what have 146
what have 402 what know 52
what into 57 what unto 118
what like 298 what when 93
what said 45 what been 256
what ever 76 what been 526
what been 54 what been 44
what into 57 what done 97
what come 45 what been 402
what have 54 what have 63
what have 53 what were 77
what were 86 what were 209
what have 78 what were 50
what were 57 what have 41
what have 47 what have 126
what like 152 what like 75
what have 44 what have 43
what from 40 what from 147
what seen 185 what feel 42
what felt 42 what find 72
what have 675 what know 114
what live 43 what look 71
what make 46 what must 61
what need 203 what such 55
what think 348 what want 279
what were 399 what will 120
what wore 43 what like 304
what their 53 what lend 67
what find 46 what pick 40
what felt 104 what from 170
what from 202 what done 79
what seen 95 what from 85
what from 87 what have 69
what have 89 what have 40
what take 47 what into 121
what from 209 what from 675
what from 435 what from 50
what have 77 what like 54
what were 59 what have 110
what from 41 what time 45
what from 110 what from 41
what most 262 what said 115
what most 175 what there 169
what when 79 what away 93
what birth 104 what from 153
what nothing 113 what best 43
what most 110 what done 53
what been 458 what done 661
what even 48 what felt 134
what heard 41 what said 72
what seen 378 what told 218
what been 52 what done 61
what felt 40 what heard 133
what said 171 what seen 46
what told 44 what been 280
what come 128 what done 237
what felt 52 what meant 142
what said 184 what seen 49
what from 87 what come 92
what during 70 what away 83
what down 179 what from 493
what away 129 what during 180
what been 215 what done 73
what seen 53 what done 61
what away 148 what from 106
what during 60 what upon 79
what last 64 what when 526
what seeing 77 what during 51
what from 59 what into 54
what just 42 what must 104
what when 190 what from 174
what into 3658 what paid 41
what ready 63 what when 70
what back 103 what back 134
what from 61 what from 146
what able 46 what down 44
what into 82 what clear 69
what angry 41 what asking 351
what good 43 what like 4120
what made 80 what saying 736
what seeing 63 what trying 202
what worth 40 what away 96
what from 737 what during 47
what even 55 what from 89
what just 79 what must 66
what when 695 what away 94
what like 99 what into 158
what down 140 what give 148
what think 87 what have 85
what have 136 what felt 40
what said 67 what have 49
what have 324 what like 99
what think 52 what were 56
what when 358 what from 291
what upon 141 what over 152
what from 45 what when 107
what from 62 what from 396
what into 2856 what paid 108
what ready 51 what when 199
what during 48 what from 544
what into 147 what when 52
what will 169 what when 84
what into 216 what aiming 43
what asking 318 what buying 83
what good 86 what like 3974
what made 147 what paying 55
what saying 1557 what seeing 45
what trying 559 what worth 837
what away 51 what from 419
what into 63 what from 135
what from 138 what when 42
what there 114 what able 48
what their 72 what their 51
what when 169 what like 41
what worth 99 what their 86
what away 40 what upon 63
what from 118 what from 117
what have 96 what hope 100
what their 64 what from 54
what from 83 what their 60
what their 92 what their 72
what upon 71 what have 47
what hour 45 what years 48
what such 70 what their 75
what have 121 what from 95
what during 73 what from 45
what seen 57 what during 42
what here 42 what most 332
what there 404 what were 51
what when 87 what away 141
what their 63 what from 74
what best 57 what been 502
what done 405 what felt 53
what heard 224 what said 76
what seen 672 what done 61
what heard 85 what seen 41
what been 253 what come 120
what done 210 what meant 54
what seen 79 what from 116
what their 66 what away 265
what down 95 what from 1265
what over 124 what away 83
what their 74 what their 79
what know 71 what keep 224
what have 51 what want 43
what feel 210 what cats 46
what dogs 41 what good 114
what great 57 what guys 54
what having 57 what idle 54
what jews 44 what life 177
what love 145 what other 199
what some 49 what such 82
what their 1523 what these 194
what those 258 what time 75
what what 1127 what your 489
what from 44 what time 41
what pass 66 what only 80
what here 67 what most 68
what years 55 what good 58
what like 1484 what most 168
what worth 59 what good 47
what like 151 what like 65
what down 118 what like 44
what like 426 what have 84
what want 44 what like 298
what have 139 what have 98
what will 44 what like 98
what told 48 what when 42
what make 63 what make 51
what make 129 what have 61
what make 311 what have 52
what make 126 what make 45
what have 86 what make 255
what make 140 what make 212
what like 798 what have 58
what have 60 what away 55
what away 126 what from 91
what name 51 what like 117
what name 164 what duty 43
what these 46 what clear 50
what there 176 what into 51
what well 44 what like 222
what saying 40 what from 43
what your 47 what done 49
what your 41 what must 124
what what 616 what free 44
what best 219 what make 41
what best 357 what have 267
what help 61 what best 103
what have 123 what have 106
what like 133 what like 117
what some 70 what what 98
what other 40 what have 281
what like 117 what think 121
what will 64 what have 71
what here 44 what when 100
what here 79 what your 98
what when 159 what back 45
what from 278 what here 56
what into 2794 what paid 88
what ready 65 what when 177
what back 78 what onto 51
what back 52 what from 40
what from 343 what here 131
what into 55 what into 411
what your 152 what asking 243
what buying 107 what dealing 48
what good 131 what like 1938
what made 111 what paying 67
what saying 870 what seeing 128
what trying 522 what worth 209
what away 70 what from 179
what your 52 what from 105
what here 46 what will 84
what your 125 what your 64
what when 166 what away 247
what made 55 what into 62
what down 100 what down 210
what will 175 what suit 45
what some 41 what their 168
what these 159 what those 52
what what 114 what your 316
what away 60 what from 73
what from 180 what have 149
what know 73 what your 87
what call 62 what from 64
what your 53 what your 52
what leaving 129 what your 62
what have 43 what seen 51
what from 95 what your 42
what have 61 what have 45
what need 59 what having 55
what these 46 what those 42
what your 170 what said 46
what what 97 what coming 55
what giving 46 what great 50
what hard 45 what having 128
what john 45 what lord 55
what making 45 what miss 70
what only 50 what other 99
what poor 49 what some 52
what such 47 what taking 68
what their 147 what these 159
what those 189 what what 174
what your 2097 what from 62
what true 44 what time 129
what truth 58 what have 71
what from 80 what like 48
what here 48 what those 57
wheat upon 40 wheat have 44
when into 142 when into 81
when into 41 when their 176
when were 71 when were 159
when were 72 when were 159
when were 47 when were 108
when have 45 when were 125
when fall 89 when their 246
when have 178 when know 137
when live 49 when speak 2252
when have 52 when were 59
when were 373 when were 56
when think 439 when have 51
when must 188 when life 120
when have 53 when need 146
when want 282 when have 71
when have 176 when pass 70
when over 153 when have 42
when have 106 when have 56
when over 100 when once 40
when save 58 when from 62
when into 51 when have 47
when meant 48 when need 211
when want 410 when will 48
when such 43 when these 98
when your 67 when will 74
when into 54 when sick 43
when upon 83 when love 56
when have 47 when come 65
when give 60 when learn 93
when stop 60 when tell 43
when from 50 when into 82
when were 62 when work 48
when have 46 when meet 63
when were 277 when used 57
when were 159 when away 76
when from 41 when from 96
when your 124 when come 148
when feel 64 when find 80
when have 71 when know 233
when learn 284 when meet 423
when speak 98 when take 78
when think 118 when last 41
when caring 65 when giving 61
when having 81 when liking 42
when making 65 when reading 102
when taking 83 when wearing 125
when your 56 when when 64
when fain 145 when were 58
when fuse 53 when from 53
when have 44 when their 71
when there 201 when used 47
when were 45 when down 159
when down 671 when died 116
when died 349 when home 70
when down 384 when down 1181
when come 43 when have 48
when upon 62 when fell 122
when upon 74 when sank 57
when died 389 when were 61
when were 81 when died 189
when were 51 when were 196
when were 56 when were 96
when were 52 when were 83
when were 42 when come 145
when come 45 when have 43
when when 300 when break 53
when have 64 when were 424
when come 65 when meet 64
when were 236 when only 76
when made 61 when were 52
when were 69 when have 49
when came 301 when cease 82
when come 272 when feel 120
when fell 44 when find 80
when from 154 when give 51
when have 1062 when hold 57
when join 45 when keep 139
when knew 80 when learn 42
when live 140 when love 44
when made 59 when make 127
when meet 182 when must 124
when pick 41 when play 44
when reach 48 when seek 61
when seem 549 when speak 50
when take 91 when talk 131
when think 130 when turn 47
when used 89 when went 164
when were 5123 when will 584
when wore 54 when work 500
when busy 48 when from 183
when their 57 when will 166
when have 81 when years 92
when along 48 when upon 210
when over 75 when upon 46
when shed 53 when find 55
when noon 93 when down 68
when among 46 when from 42
when been 119 when seen 91
when been 44 when into 56
when root 54 when wine 46
when from 50 when down 61
when down 255 when were 56
when were 49 when were 62
when were 95 when were 44
when were 63 when were 98
when were 40 when were 72
when were 68 when were 92
when were 79 when were 88
when were 48 when were 48
when were 52 when were 52
when corn 43 when else 63
when half 253 when down 119
when what 125 when into 119
when into 89 when been 692
when come 4875 when felt 128
when gone 434 when heard 895
when held 54 when laid 234
when left 300 when made 147
when said 44 when seen 2985
when told 220 when worn 43
when will 157 when birth 1399
when some 72 when calm 46
when into 124 when more 112
when used 50 when nothing 59
when over 119 when here 141
when there 400 when away 101
when from 85 when into 176
when died 59 when been 276
when done 90 when even 79
when felt 107 when seen 250
when there 40 when been 69
when from 174 when time 46
when some 53 when been 433
when there 302 when care 87
when hold 69 when leave 128
when more 44 when over 235
when part 45 when some 48
when such 110 when back 42
when some 55 when birth 463
when been 111 when such 42
when over 51 when upon 86
when into 54 when into 67
when from 48 when here 46
when your 44 when have 72
when five 2932 when four 2472
when half 278 when leaving 60
when nine 2016 when ready 117
when three 2473 when your 231
when able 153 when left 83
when torn 116 when much 225
when once 66 when there 178
when from 141 when what 1792
when down 94 when over 326
when away 50 when away 45
when upon 45 when into 154
when over 63 when along 47
when away 50 when back 62
when down 52 when home 142
when days 97 when years 6022
when blue 105 when down 366
when good 170 when less 53
when like 150 when more 215
when most 147 when very 483
when well 501 when years 345
when from 184 when upon 88
when able 62 when born 597
when lady 821 when made 194
when seen 627 when sent 115
when told 166 when trying 46
when from 77 when years 426
when from 257 when from 137
when into 355 when over 136
when ready 1130 when used 89
when away 59 when over 112
when some 60 when into 86
when away 46 when down 280
when into 97 when over 132
when away 56 when from 117
when into 55 when five 109
when four 63 when ready 112
when three 52 when seen 43
when down 41 when from 53
when into 43 when away 136
when forth 72 when free 52
when ready 150 when sure 385
when tiny 51 when well 303
when young 3896 when angry 267
when just 40 when only 91
when sick 94 when trying 46
when young 151 when there 269
when away 303 when down 150
when from 47 when late 128
when from 86 when next 129
when forth 53 when your 42
when days 42 when years 4472
when into 344 when down 908
when next 124 when there 419
when years 344 when here 87
when there 134 when able 200
when free 56 when half 98
when here 69 when just 192
when living 805 when miss 116
when more 108 when only 1462
when single 136 when some 145
when there 215 when trying 195
when very 2090 when wearing 63
when well 74 when young 1302
when away 59 when into 44
when along 42 when away 1829
when back 148 when down 153
when from 1340 when home 76
when into 605 when over 395
when sick 132 when there 177
when very 101 when hard 334
when years 637 when down 56
when from 502 when into 417
when over 46 when upon 92
when into 107 when from 82
when into 47 when into 52
when over 41 when great 60
when sail 192 when over 43
when along 419 when away 60
when back 103 when down 618
when home 309 when into 78
when past 106 when five 55
when hearing 126 when reach 160
when three 130 when full 123
when hard 63 when here 41
when late 320 when there 375
when these 42 when seem 74
when there 98 when when 81
when come 469 when come 188
when fall 54 when into 56
when away 133 when care 57
when down 47 when from 61
when their 83 when into 59
when into 45 when were 54
when five 993 when four 1056
when half 704 when nine 158
when ready 94 when their 227
when three 2116 when their 54
when upon 867 when laid 55
when ready 52 when among 45
when from 184 when their 94
when what 1543 when will 58
when only 62 when upon 933
when their 56 when upon 45
when into 53 when from 42
when into 289 when upon 129
when upon 42 when their 58
when from 75 when into 78
when their 132 when upon 82
when their 64 when their 49
when ahead 46 when back 98
when down 121 when from 575
when into 395 when upon 88
when their 42 when days 94
when years 236 when seen 46
when very 90 when into 51
when their 150 when young 90
when angry 209 when down 368
when good 385 when more 106
when most 105 when their 42
when very 64 when well 463
when years 110 when their 45
when from 64 when able 79
when born 589 when cast 61
when heard 130 when laid 195
when made 804 when seen 785
when sent 54 when shot 45
when told 165 when used 1293
when upon 106 when their 176
when years 96 when among 66
when there 130 when from 1117
when from 137 when upon 89
when open 669 when paid 197
when ripe 714 when into 55
when along 113 when angry 66
when into 107 when ready 427
when their 123 when away 124
when clear 80 when early 44
when food 59 when free 102
when full 81 when good 61
when more 514 when only 203
when over 212 when some 279
when such 218 when their 289
when time 128 when were 57
when fast 102 when most 53
when well 95 when from 66
when rich 91 when from 60
when their 52 when from 43
when only 63 when their 71
when down 48 when away 57
when from 77 when into 73
when away 68 when from 683
when into 226 when done 100
when full 100 when ready 108
when ripe 102 when born 96
when come 54 when made 44
when down 49 when their 85
when some 188 when seen 59
when from 193 when over 133
when down 90 when ball 55
when their 118 when well 50
when forth 84 when their 92
when clean 47 when cold 64
when free 49 when full 42
when ripe 300 when sure 188
when well 142 when worn 64
when young 1397 when their 144
when more 42 when able 47
when angry 69 when free 41
when good 128 when just 188
when made 49 when making 41
when meant 70 when nothing 1387
when only 834 when sick 142
when there 62 when trying 101
when very 91 when there 58
when away 324 when late 44
when their 53 when thick 40
when well 44 when from 61
when help 81 when their 87
when their 137 when their 42
when their 77 when their 60
when years 321 when their 45
when their 58 when their 41
when their 82 when down 550
when from 56 when their 57
when into 77 when over 556
when able 114 when boys 92
when damp 40 when firm 48
when half 42 when living 90
when more 198 when only 244
when open 42 when soft 59
when trying 49 when very 630
when warm 103 when young 1148
when away 106 when along 66
when away 2701 when back 148
when care 89 when down 461
when from 2230 when home 74
when into 1398 when over 650
when sick 48 when singly 41
when young 57 when among 70
when over 57 when their 77
when lies 70 when their 52
when only 90 when years 117
when away 118 when back 100
when down 97 when from 65
when into 1072 when open 65
when upon 153 when into 273
when upon 353 when from 90
when free 47 when ready 50
when fire 128 when great 181
when heavy 63 when load 42
when some 139 when such 51
when their 128 when threat 349
when time 57 when your 63
when upon 44 when along 132
when down 114 when from 126
when range 227 when reach 771
when their 147 when your 61
when from 114 when full 75
when hard 502 when their 54
when upon 63 when well 239
when into 176 when their 167
when your 70 when from 42
when their 132 when into 68
when their 41 when their 62
when their 56 when their 92
when their 83 when time 61
when from 128 when wrong 48
when were 82 when were 127
when over 69 when range 107
when range 197 when their 50
when their 44 when their 266
when their 158 when their 126
when from 45 when more 41
when some 49 when their 242
when wine 42 when there 56
when their 60 when their 318
when their 150 when been 816
when come 2403 when gone 164
when heard 262 when left 169
when made 209 when seen 632
when upon 52 when over 92
when seats 51 when some 52
when their 277 when what 58
when upon 43 when birth 82
when over 420 when their 480
when into 135 when more 141
when very 48 when weary 46
when from 69 when their 75
when there 111 when away 173
when from 184 when into 358
when their 41 when been 328
when done 108 when even 71
when heard 57 when seen 183
when been 101 when done 76
when been 56 when from 199
when their 55 when their 173
when time 85 when some 87
when their 290 when their 47
when been 208 when there 87
when over 119 when away 345
when leave 202 when over 322
when part 88 when seats 55
when some 45 when such 138
when their 1759 when what 43
when away 47 when their 63
when their 47 when deep 54
when such 168 when their 62
when your 90 when like 171
when their 122 when their 54
when their 51 when their 48
when forth 486 when their 122
when into 72 when into 89
when their 51 when coming 328
when upon 74 when coming 53
when sink 96 when rising 59
when coming 43 when making 66
when their 178 when their 83
when unto 87 when their 52
when have 59 when like 114
when such 113 when like 416
when such 56 when very 48
when good 43 when warm 40
when good 41 when well 48
when away 94 when well 244
when into 57 when into 1011
when come 243 when take 772
when over 65 when come 40
when have 64 when have 62
when upon 46 when over 130
when into 284 when from 48
when will 79 when took 41
when have 73 when done 73
when away 87 when from 50
when into 188 when over 109
when came 48 when from 40
when upon 40 when band 41
when know 71 when have 41
when were 58 when went 46
when were 50 when were 91
when were 40 when will 49
when coming 76 when half 153
when ready 52 when your 159
when from 71 when what 411
when down 474 when from 45
when from 46 when your 93
when your 65 when upon 91
when your 489 when your 63
when from 87 when your 77
when along 274 when down 256
when home 52 when your 201
when text 74 when your 159
when years 62 when into 49
when your 53 when angry 209
when blue 141 when calm 75
when down 1204 when fine 118
when good 372 when less 157
when like 99 when more 355
when most 185 when sick 80
when very 158 when well 552
when your 101 when years 135
when your 45 when trying 70
when from 73 when years 56
when from 118 when along 45
when angry 59 when into 161
when ready 592 when used 43
when well 56 when what 47
when your 132 when only 75
when your 99 when your 76
when your 148 when your 68
when ahead 48 when back 70
when down 427 when from 50
when into 169 when over 101
when away 88 when from 100
when over 113 when your 62
when golf 52 when well 104
when your 85 when your 68
when your 180 when done 49
when ready 80 when sure 355
when well 416 when young 85
when from 81 when angry 162
when busy 43 when living 53
when only 72 when reading 42
when ready 192 when sick 82
when trying 74 when there 185
when your 58 when away 87
when from 42 when late 231
when your 201 when your 122
when your 45 when your 71
when years 81 when your 83
when your 43 when down 1279
when here 72 when next 151
when there 385 when years 43
when from 74 when living 46
when trying 76 when very 42
when young 215 when away 47
when from 85 when into 90
when your 124 when your 85
when your 126 when years 61
when into 117 when from 106
when ready 101 when fire 273
when great 49 when heavy 46
when less 40 when their 51
when these 134 when time 62
when your 79 when along 472
when down 640 when home 54
when your 80 when your 56
when five 43 when range 87
when reach 119 when from 288
when full 40 when hard 410
when there 118 when very 52
when your 130 when code 155
when down 68 when your 814
when their 113 when what 133
when your 97 when your 56
when your 90 when your 42
when your 56 when your 41
when your 42 when your 64
when your 129 when time 270
when more 43 when time 62
when your 54 when work 42
when your 64 when your 67
when your 46 when your 45
when your 49 when here 46
when good 81 when down 14736
when down 3876 when your 52
when seen 68 when some 57
when these 49 when speak 47
when saying 62 when speak 93
when talk 152 when like 114
when your 90 when your 66
when into 162 when into 58
when some 40 when their 41
when these 66 when what 60
when your 41 when like 85
when heading 72 when iron 69
when time 57 when away 72
when have 44 when like 344
whip hand 153 whom nothing 82
whom were 89 whom were 261
whom feel 48 whom turn 67
whom were 67 whom sake 156
whom there 109 whom there 42
whom feel 46 whom have 69
whom slay 51 whom well 46
whom kill 96 whom slay 54
whom have 108 whom think 44
whom into 51 whom your 47
whom from 93 whom away 67
whom from 150 whom learn 56
whom among 102 whom made 65
whom great 46 whom health 75
whom into 58 whom such 97
whom from 66 whom faith 45
whom great 93 whom into 66
whom life 82 whom means 55
whom more 388 whom much 152
whom such 352 whom wealth 181
whom away 66 whom from 119
whom into 92 whom great 55
whom wealth 45 whom from 67
whom from 74 whom been 67
whom part 41 whom give 59
whom leave 46 whom said 41
whom have 40 whom into 51
whom have 42 whom were 106
whom seen 78 whom their 180
whom into 114 whom heard 94
whom seen 94 whom well 53
whom been 57 whom heard 147
whom seen 595 whom have 40
whom more 48 whom five 42
whom three 137 whom unto 167
whom from 49 whom into 258
whom been 71 whom heard 40
whom seen 200 whom half 92
whom birth 2263 whom life 128
whom nothing 43 whom some 45
whom such 118 whom fond 178
whom into 55 whom very 111
whom during 211 whom ever 94
whom from 1363 whom many 40
whom most 41 whom nothing 62
whom only 804 whom there 85
whom very 85 whom well 349
whom were 49 whom when 497
whom years 117 whom during 76
whom ever 45 whom from 81
whom many 42 whom best 56
whom from 242 whom like 63
whom more 231 whom most 386
whom very 140 whom when 90
whom been 1136 whom even 485
whom felt 229 whom heard 1193
whom laid 64 whom less 100
whom once 52 whom seen 10269
whom been 72 whom heard 338
whom seen 325 whom from 68
whom from 296 whom sons 101
whom much 44 whom many 162
whom most 160 whom much 56
whom care 289 whom from 203
whom great 40 whom into 500
whom over 46 whom pity 138
whom such 300 whom upon 50
whom nine 58 whom birth 536
whom life 57 whom from 93
whom only 70 whom been 156
whom even 78 whom heard 201
whom seen 1634 whom been 137
whom from 87 whom from 49
whom into 73 whom have 96
whom speak 58 whom till 42
whom able 56 whom more 94
whom weary 40 whom fond 96
whom fond 62 whom says 52
whom living 82 whom into 75
whom sums 41 whom living 79
whom been 50 whom find 47
whom their 57 whom upon 97
whom their 52 whom worn 87
whom into 148 whom know 57
whom very 43 whom into 70
whom feel 69 whom their 166
whom ideas 55 whom their 1084
whom their 48 whom ties 113
whom into 94 whom over 131
whom been 89 whom seen 55
whom their 160 whom from 63
whom birth 113 whom such 274
whom their 501 whom during 103
whom from 316 whom only 331
whom well 83 whom when 103
whom many 49 whom their 54
whom their 54 whom been 489
whom done 46 whom even 185
whom heard 1329 whom seen 4360
whom till 54 whom been 133
whom heard 150 whom seen 136
whom very 43 whom been 43
whom from 321 whom their 105
whom their 47 whom along 94
whom arms 41 whom away 122
whom care 44 whom from 566
whom into 525 whom over 148
whom some 47 whom such 41
whom their 74 whom into 66
whom their 95 whom into 42
whom have 270 whom meet 105
whom living 59 whom made 351
whom vane 44 whom more 49
whom next 42 whom were 75
whom play 77 whom have 42
whom your 187 whom your 87
whom will 136 whom will 159
whom into 64 whom will 43
whom will 70 whom will 112
whom your 52 whom know 55
whom your 100 whom talk 43
whom ideas 116 whom your 1725
whom time 44 whom also 178
whom your 85 whom your 84
whom many 40 whom even 47
whom heard 83 whom seen 508
whom have 52 whom have 149
whom meet 107 wide were 59
wide hand 40 wide deep 42
wide high 136 wide deep 262
wide deep 195 wide deep 299
wide deep 144 wide tall 55
wide deep 130 wide have 53
width feet 45 wife were 55
wife were 83 wife have 66
wife were 239 wife when 65
wife also 68 wife came 64
wife from 40 wife have 68
wife were 383 wife were 108
wife died 101 wife were 304
wife were 64 wife died 57
wife living 48 wife were 109
wife have 42 wife into 43
wife have 67 wife sons 42
wife join 69 wife sons 153
wife boys 303 wife kids 106
wife sons 687 wife ever 46
wife have 77 wife along 129
wife foot 57 wife into 270
wife want 54 wife into 72
