wan mouths kissing the warm 45
was fully aware of what 9178
was fully aware of your 85
was fully equal to such 44
was fully equal to their 123
was fully equal to what 136
was fully human as well 104
was fully shown in part 47
was getting about as much 40
was getting about the same 49
was getting close to dark 227
was getting close to dawn 101
was getting close to dusk 70
was getting close to five 246
was getting close to four 186
was getting close to having 43
was getting close to home 383
was getting close to making 41
was getting close to nine 150
was getting close to noon 319
was getting close to some 51
was getting close to three 121
was getting close to time 165
was getting close to what 73
was getting drunk as fast 45
was getting easier to talk 41
was getting nearer the other 42
was getting rather the best 62
was getting short of breath 212
was getting tired of having 396
was getting tired of hearing 885
was getting tired of just 137
was getting tired of living 122
was getting tired of making 60
was getting tired of moving 42
was getting tired of paying 43
was getting tired of reading 131
was getting tired of saying 95
was getting tired of seeing 87
was getting tired of such 98
was getting tired of taking 60
was getting tired of their 80
was getting tired of these 170
was getting tired of those 44
was getting tired of trying 145
was getting twice as much 234
was getting under my skin 248
was getting under the skin 51
was given about an hour 78
was given about the same 249
was given about the time 93
was given after the last 45
was given after the name 44
was given forms to fill 52
was given power to call 157
was given power to draw 42
was given power to fill 91
was given power to give 244
was given power to hold 96
was given power to levy 123
was given power to make 1310
was given power to pass 114
was given power to rule 137
was given power to seek 44
was given power to sell 142
was given power to send 58
was given power to sign 41
was given power to take 425
was given power to vary 51
was given power to veto 101
was given reason to hope 54
was given seems to have 42
was given tending to show 284
was given twice as much 227
was given under the form 40
was given under the great 114
was given under the hand 48
was given under the heading 79
was given under the name 131
was given under the same 117
was given until the next 117
was given water to wash 56
was given while we were 77
was given within the time 195
was gliding about the room 51
was gliding under the same 55
was glowing within the pipe 120
was grave danger of their 50
was groping about to find 41
was growing short of breath 42
was growing tired of having 62
was growing tired of hearing 119
was growing tired of their 45
was growing tired of these 68
was growing twice as fast 190
was grown under the same 125
was happy about the baby 189
was happy about the fact 68
was happy about the move 82
was happy about the news 105
was happy under the care 48
was heated under the same 48
was henry adams to meet 56
was hitting below the belt 745
was hitting close to home 213
was honor bound to keep 62
was hoped could be used 41
was hoped would be able 131
was hoped would be made 50
was hoped would be more 276
was hoped would be ready 54
was hopping about the room 42
was indian agent at fort 69
was joint action in making 58
was jolly lucky to have 81
was keeping track of their 45
was keeping track of time 84
was keeping track of what 97
was keeping within the line 100
was known about the atom 57
was known about the best 43
was known about the body 59
was known about the case 65
was known about the cell 40
was known about the drug 50
was known about the early 191
was known about the fate 91
was known about the great 97
was known about the health 92
was known about the land 143
was known about the last 44
was known about the laws 129
was known about the life 533
was known about the mind 41
was known about the ocean 134
was known about the other 135
was known about the past 93
was known about the rest 62
was known about the role 175
was known about the site 73
was known about the size 93
was known about the theory 58
was known about the time 160
was known about the true 106
was known about the vast 44
was known about the ways 64
was known about the work 72
was known after the name 64
was known later in life 60
was known never to have 301
was known since the early 78
was known since the time 107
was known still to have 45
was known under the code 59
was known under the name 2791
was known under the same 66
was known until the early 53
was known until the late 77
was later added to make 40
was later added to these 57
was later asked to give 46
was later asked to join 56
was later asked to leave 44
was later asked to take 40
was later found in many 63
was later found in other 87
was later found to give 63
was later found to have 3194
was later found to hold 44
was later given the more 41
was later given the name 1036
was later given the post 65
was later given the rank 59
was later given the same 57
was later given the task 86
was later known as fort 50
was later known to have 108
was later moved to fort 105
was later owned by john 109
was later razed to make 67
was later shown to have 970
was later split up into 78
was later taken to rome 70
was later taken to task 126
was legal under the laws 69
was liable under the rule 43
was linear within the range 93
was lingering about the door 105
was listing badly to port 121
was lived under the sign 53
was looking about as pale 43
was looking about the room 462
was looking about to find 133
was looking after the baby 153
was looking after the cows 70
was looking after the farm 43
was looking after the girl 93
was looking after the kids 99
was looking after the other 45
was looking after the shop 87
was looking after the sick 72
was looking after the three 43
was looking after the work 79
was looking round the room 541
was looking under the hood 98
was lounging about the room 95
was lucky never to have 76
was lucky still to have 49
was maybe cruel to fool 116
was maybe eight or nine 330
was missing below the knee 145
was missing until the next 46
was moved nearly to tears 107
was naked beneath the robe 76
was naked under the robe 98
was named after an aunt 59
was named after an early 683
was named after my great 217
was named after the bird 45
was named after the city 693
was named after the date 92
was named after the duke 560
was named after the early 82
was named after the farm 45
was named after the fort 48
was named after the great 949
was named after the hero 184
was named after the hill 55
was named after the holy 56
was named after the home 155
was named after the kind 47
was named after the lake 55
was named after the last 115
was named after the late 617
was named after the lord 46
was named after the main 55
was named after the many 47
was named after the moon 46
was named after the most 193
was named after the name 161
was named after the other 72
was named after the pope 57
was named after the sage 42
was named after the same 127
was named after the ship 204
was named after the site 120
was named after the star 93
was named after the third 111
was named after the three 181
was named after the town 810
was named after the tree 45
was named after the type 95
was named after the well 220
was named after the wife 519
was named after the wild 52
was named after the young 113
was nearly about the same 115
was nearly equal in size 139
was nearly equal to half 356
was nearly equal to their 54
was nearly equal to those 72
was nearly equal to three 110
was nearly equal to what 106
was nearly moved to tears 245
was nearly sharing the same 50
was nearly taken up upon 106
was nearly twice as fast 161
was nearly twice as good 45
was nearly twice as great 1680
was nearly twice as heavy 119
was nearly twice as high 1994
was nearly twice as many 103
was nearly twice as much 1428
was nearly twice as tall 70
was nearly twice as wide 73
was nearly twice my size 105
was nearly twice the length 181
was nearly twice the rate 146
was nearly twice the size 862
was never again as good 79
was never again as great 51
was never again as high 46
was never again in such 50
was never again so great 69
was never again the same 1592
was never again to come 132
was never again to fall 51
was never again to feel 181
was never again to find 137
was never again to have 454
was never again to hold 199
was never again to know 383
was never again to leave 374
was never again to live 136
was never again to look 86
was never again to lose 142
was never again to make 117
was never again to meet 107
was never again to pass 52
was never again to play 171
was never again to reach 218
was never again to rise 133
was never again to speak 69
was never again to take 134
was never again to work 49
was never anything so good 47
was never anything so like 164
was never anything the least 43
was never asked in vain 119
was never asked to come 80
was never asked to give 144
was never asked to help 59
was never asked to join 296
was never asked to leave 110
was never asked to make 156
was never asked to play 153
was never asked to show 64
was never asked to sign 87
was never asked to speak 105
was never asked to take 159
was never asked to work 60
was never aware of having 94
was never aware of such 44
was never aware of their 65
was never aware of these 48
was never aware of what 214
was never begun at once 41
was never bound to obey 65
was never drunk on duty 45
was never enemy of ours 138
was never fired in anger 42
was never found or heard 57
was never found to have 241
was never found to want 124
was never fully at home 141
was never given the full 73
was never given the same 108
was never given the time 63
was never given to much 87
was never given to self 89
was never given to such 99
was never given to those 40
was never happy at home 125
was never hungry or cold 69
was never known as such 49
was never known by what 45
was never known by whom 71
was never known in india 77
was never known in these 73
was never known in what 44
was never known or heard 94
was never known or used 42
was never known to back 45
was never known to bark 49
was never known to bite 58
was never known to break 424
was never known to call 61
was never known to come 178
was never known to deny 88
was never known to draw 45
was never known to fail 1213
was never known to fall 121
was never known to fire 40
was never known to give 777
was never known to grow 46
was never known to harm 99
was never known to have 4293
was never known to hold 89
was never known to hurt 240
was never known to join 53
was never known to keep 114
was never known to kill 83
was never known to leave 210
was never known to look 76
was never known to lose 795
was never known to make 727
was never known to miss 473
was never known to more 46
was never known to move 79
was never known to omit 75
was never known to open 68
was never known to part 51
was never known to pass 193
was never known to play 120
was never known to pray 45
was never known to quit 67
was never known to ride 71
was never known to rise 76
was never known to seek 52
was never known to sell 82
was never known to send 47
was never known to shed 51
was never known to show 299
was never known to shun 43
was never known to speak 830
was never known to steal 206
was never known to swear 177
was never known to take 706
was never known to talk 161
was never known to tell 518
was never known to tire 128
was never known to treat 56
was never known to turn 338
was never known to vary 58
was never known to walk 138
was never known to want 63
was never known to weep 107
was never known to what 136
was never known to work 97
was never lacking in self 93
was never nearer the truth 41
was never privy to their 46
was never quite as good 190
was never quite as much 99
was never quite at home 677
was never quite in step 59
was never quite so clear 50
was never quite so good 93
was never quite so great 80
was never quite so much 202
was never quite so sure 51
was never quite so well 52
was never quite the case 49
was never quite the same 7548
was never quite to lose 48
was never really at home 554
was never really at peace 74
was never really in love 405
was never really the case 126
was never really the same 409
was never short of cash 103
was never short of food 69
was never short of ideas 145
was never short of work 126
was never shown to have 148
was never sorry to have 59
was never spent in vain 44
was never taken in hand 51
was never taken to task 90
was never tired of asking 426
was never tired of bringing 73
was never tired of citing 40
was never tired of gazing 903
was never tired of giving 159
was never tired of having 111
was never tired of hearing 3328
was never tired of making 302
was never tired of poking 48
was never tired of reading 1031
was never tired of saying 952
was never tired of seeing 233
was never tired of taking 55
was never tired of teasing 54
was never tired of their 91
was never tired of those 41
was never tired of trying 150
was never tired of urging 233
was never truly at home 59
was never twice the same 464
was never wanting to give 69
was never willing or able 91
was never willing to face 87
was never willing to give 286
was never willing to have 142
was never willing to leave 98
was never willing to make 168
was never willing to part 50
was never willing to play 46
was never willing to risk 73
was never willing to take 252
was never willing to talk 55
was never worthy to lace 109
was never yours to give 40
was never yours to lose 65
was often added to give 42
was often asked by some 315
was often asked to come 76
was often asked to dine 78
was often asked to give 329
was often asked to help 174
was often asked to join 73
was often asked to leave 45
was often asked to make 160
was often asked to play 182
was often asked to speak 437
was often asked to stay 48
was often asked to take 168
was often asked to teach 53
was often asked to tell 73
was often based on their 84
was often based on what 57
was often cause of great 47
was often cited by those 60
was often close to tears 56
was often easier to find 70
was often easier to make 43
was often found in tears 55
was often found to have 135
was often given the name 78
was often given the task 83
was often given to those 99
was often known to have 80
was often known to weep 40
was often lacking in other 41
was often moved to tears 368
was often short of breath 131
was often short of cash 122
was often short of food 45
was often short of ready 58
was often spent in vain 112
was often taken to task 200
was often teased by other 42
was often twice as high 47
was often urged to take 70
was often willing to make 42
was often willing to take 48
was passing could be seen 43
was passing under the arch 50
was passing under the name 151
was passing under the tree 41
was peering about the room 60
was picking fruit to send 45
was pitch black in there 353
was playing about the door 49
was playing about the room 543
was playing about the yard 65
was proof tending to show 48
was proud never to have 42
was quick thinking on your 119
was quiet about the camp 64
was quiet until the depth 42
was quite adept at making 48
was quite alien to their 83
was quite awake to what 139
was quite aware of having 44
was quite aware of some 51
was quite aware of such 48
was quite aware of their 274
was quite aware of these 409
was quite aware of what 2705
was quite awful to think 43
was quite close at hand 261
was quite close to hers 112
was quite close to home 49
was quite close to mine 168
was quite close to their 99
was quite close to those 41
was quite close to what 111
was quite equal to dealing 45
was quite equal to making 55
was quite equal to such 55
was quite equal to take 76
was quite equal to their 67
was quite equal to these 78
was quite equal to what 263
was quite frank in saying 124
was quite grown up when 63
was quite happy at home 52
was quite happy to come 108
was quite happy to find 130
was quite happy to give 187
was quite happy to hand 43
was quite happy to have 749
was quite happy to help 52
was quite happy to join 41
was quite happy to keep 91
was quite happy to know 48
was quite happy to learn 48
was quite happy to leave 399
was quite happy to live 104
was quite happy to look 47
was quite happy to make 147
was quite happy to meet 47
was quite happy to play 115
was quite happy to show 50
was quite happy to stay 224
was quite happy to take 291
was quite happy to talk 197
was quite happy to tell 76
was quite happy to wait 93
was quite happy to walk 51
was quite happy to work 76
was quite lucky to have 60
was quite moral to kill 54
was quite often the case 335
was quite often the only 99
was quite proud of having 261
was quite proud of their 52
was quite proud of these 42
was quite proud of what 217
was quite proud to have 118
was quite proud to leave 54
was quite proud to think 91
was quite right in asking 70
was quite right in coming 41
was quite right in giving 61
was quite right in having 51
was quite right in leaving 58
was quite right in making 157
was quite right in noting 48
was quite right in saying 3013
was quite right in seeing 138
was quite right in taking 99
was quite right in trying 43
was quite right in urging 46
was quite right in what 579
was quite right to call 157
was quite right to come 83
was quite right to draw 58
was quite right to feel 69
was quite right to give 96
was quite right to have 314
was quite right to keep 99
was quite right to leave 116
was quite right to love 50
was quite right to make 299
was quite right to note 47
was quite right to send 111
was quite right to speak 45
was quite right to stay 68
was quite right to take 257
was quite right to tell 170
was quite right to think 135
was quite right to throw 111
was quite right to turn 50
was quite right to warn 64
was quite short of breath 50
was quite small in size 90
was quite sorry to find 51
was quite sorry to have 109
was quite sorry to leave 259
was quite sorry to lose 46
was quite sorry to part 161
was quite tired of hearing 93
was quite uneasy to know 74
was quite unfit to hold 83
was quite unfit to rule 78
was quite unfit to take 69
was quite upset at having 41
was quite upset to find 85
was quite upset to learn 52
was quite usual in those 176
was quite usual to find 231
was quite usual to have 97
was quite willing to back 47
was quite willing to break 56
was quite willing to call 106
was quite willing to come 324
was quite willing to draw 49
was quite willing to drop 76
was quite willing to face 113
was quite willing to fall 165
was quite willing to fill 53
was quite willing to find 81
was quite willing to give 2005
was quite willing to hand 60
was quite willing to have 1580
was quite willing to help 641
was quite willing to hold 94
was quite willing to join 229
was quite willing to keep 190
was quite willing to learn 130
was quite willing to leave 1203
was quite willing to lend 233
was quite willing to live 113
was quite willing to look 95
was quite willing to lose 59
was quite willing to make 1385
was quite willing to meet 302
was quite willing to move 86
was quite willing to obey 140
was quite willing to open 62
was quite willing to part 247
was quite willing to pass 63
was quite willing to play 347
was quite willing to push 41
was quite willing to rely 47
was quite willing to risk 154
was quite willing to sell 375
was quite willing to send 187
was quite willing to show 184
was quite willing to sign 116
was quite willing to speak 146
was quite willing to stay 292
was quite willing to stop 67
was quite willing to take 2172
was quite willing to talk 799
was quite willing to teach 43
was quite willing to tell 331
was quite willing to think 69
was quite willing to throw 116
was quite willing to treat 96
was quite willing to turn 150
was quite willing to wait 337
was quite willing to walk 46
was quite willing to work 281
was quite within the mark 49
was quite within the range 290
was quite within the reach 46
was quite within the realm 117
was quite within the truth 61
was raising money to help 66
was rated about the same 45
was rather amusing to find 79
was rather close to what 45
was rather proud of having 307
was rather proud of these 72
was rather proud of what 81
was rather proud to have 75
was rather proud to think 69
was rather running to seed 48
was rather short of breath 70
was rather small in size 275
was rather sorry to find 252
was rather sorry to have 54
was rather sorry to leave 94
was rather sorry to think 84
was rather wanting in tone 40
was really about the only 56
was really about the same 41
was really about to fall 51
was really about to take 73
was really aware of what 206
was really close at hand 58
was really danger of their 44
was really falling in love 140
was really getting me down 130
was really getting to know 146
was really getting to like 122
was really happy to find 53
was really happy to have 240
was really happy to meet 80
was really lucky to find 66
was really lucky to have 260
was really madly in love 75
was really moved by what 57
was really playing the game 74
was really playing the part 45
was really proud of what 112
was really proud to have 79
was really right or wrong 71
was really running the show 151
was really seeking to draw 46
was really sorry to have 146
was really sorry to leave 295
was really sorry to lose 93
was really sorry to part 267
was really speaking the truth 105
was really taken in hand 41
was really telling the truth 400
was really thinking of some 42
was really where we were 52
was really willing to give 56
was really willing to help 55
was really willing to quit 145
was really willing to take 44
was really worthy the name 94
was reared under the care 67
was reeling under the blow 41
was right about at least 191
was right about so many 174
was right about so much 103
was right about the baby 107
was right about the book 149
was right about the cold 127
was right about the date 328
was right about the fact 203
was right about the fire 45
was right about the food 99
was right about the girl 61
was right about the gold 101
was right about the jews 70
was right about the kind 65
was right about the lack 116
was right about the land 42
was right about the last 123
was right about the main 59
was right about the meaning 61
was right about the name 56
was right about the need 373
was right about the other 174
was right about the rain 133
was right about the rats 98
was right about the rest 124
was right about the rich 41
was right about the road 55
was right about the role 72
was right about the room 42
was right about the size 81
was right about the snow 75
was right about the time 984
was right about the timing 55
was right about the view 59
was right about the wind 156
was right about the work 49
was right above the other 42
was right never to cede 41
was right under my feet 64
was right under my nose 569
was right under the land 42
was right under the nose 44
was right under the roof 107
was right under the tree 56
was right where he left 50
was right where he said 101
was right where we were 42
was round about the city 87
was round about the holy 45
was round about the time 96
was running about an hour 45
was running about the deck 56
was running about the room 242
was running about the town 64
was running about the yard 52
was running after the ball 68
was running after the other 40
was running round the room 109
was running short of breath 42
was running short of cash 224
was running short of coal 72
was running short of food 303
was running short of fuel 543
was running short of time 163
was running short on cash 48
was running short on time 135
was rushing about the room 52
was rushing round the room 67
was sadly lacking in many 54
was sadly lacking in most 111
was sailing under the flag 120
was scathing about the lack 40
was seated under the awning 74
was seated under the tree 65
was seeking lands in north 82
was seeping under the door 53
was selling twice as many 56
was serving under the duke 45
was setting about the task 45
was seven miles an hour 96
was seven miles in length 102
was seven times as great 443
was seven times as high 164
was seven times as much 280
was seven times the length 125
was seven times the rate 71
was seven times the size 49
was sheer force of will 131
was sheer waste of time 392
was shining under the door 50
was showing signs of coming 239
was showing signs of giving 111
was showing signs of great 127
was showing signs of having 152
was showing signs of life 716
was showing signs of losing 109
was showing signs of moving 73
was showing signs of some 46
was showing signs of taking 45
was showing signs of tiring 108
was shown above to have 65
was shown later to have 85
was shown never to have 48
was shown quite as much 49
was shown under the heading 66
was shown under the last 52
was shown under the name 68
was sinking under the heavy 62
was sinking under the same 45
was sitting alone at home 115
was sitting round the fire 73
was sitting smoking my pipe 47
was sitting under an awning 135
was sitting under the awning 169
was sitting under the great 63
was sitting under the lamp 108
was sitting under the most 40
was sitting under the same 58
was sitting under the tree 557
was sixty miles an hour 51
was sixty miles in length 61
was sixty times the length 50
was small danger of their 51
was sorry about the other 75
was sound sense in what 88
was speaking about the need 60
was speaking while he said 263
was spent getting to know 150
was spent under the care 109
was spent under the roof 48
was spent until the hour 101
was spread about the city 129
was spread about the town 89
was spread below the moon 91
was spread under the tree 154
was staring about the room 67
was staring round the room 59
was staying close to home 54
was staying under the same 96
was still about an hour 282
was still about an inch 43
was still about as tall 44
was still about the same 513
was still alive as late 250
was still alive as well 99
was still alive at least 64
was still alive in early 57
was still alive in june 65
was still alive in late 41
was still alive in many 60
was still alive in rome 61
was still alive in some 171
was still alive in their 155
was still alive in there 136
was still alive in those 141
was still alive the last 42
was still alive the next 144
was still alive to tell 172
was still arguing it back 111
was still arguing the case 82
was still awake an hour 63
was still awake at dawn 45
was still awake at three 89
was still aware of what 150
was still badly in need 98
was still bathed in tears 47
was still below the rate 48
was still beneath the roof 43
was still blowing as hard 118
was still blowing the next 41
was still bound to have 42
was still bound to obey 44
was still built of wood 68
was still burning in many 40
was still burning the next 48
was still calling my name 52
was still close at hand 266
was still close to hers 196
was still close to tears 44
was still closing the door 44
was still crazy in love 49
was still curling up from 42
was still dazed by what 64
was still driving the same 63
was still echoing in their 46
was still erect in form 135
was still falling in heavy 72
was still falling the next 64
was still feeling the glow 49
was still feeling the loss 64
was still feeling the pain 113
was still feeling the same 69
was still finding it hard 397
was still fingering the fold 64
was still first sea lord 69
was still flowing in full 46
was still found in many 44
was still found in some 43
was still found on aged 247
was still found to have 138
was still found to live 45
was still fresh in many 183
was still fresh in mind 463
was still fresh in most 40
was still fresh in their 2296
was still fresh in your 69
was still fresh on their 100
was still getting my left 45
was still getting the same 63
was still getting to know 249
was still groping to find 62
was still growing in size 54
was still happy to have 56
was still holding it when 288
was still holding my breath 112
was still holding my hand 1781
was still holding on when 99
was still holding the baby 169
was still holding the ball 117
was still holding the book 148
was still holding the card 51
was still holding the door 984
was still holding the fort 124
was still holding the girl 103
was still holding the hand 198
was still holding the line 157
was still holding the note 58
was still holding the other 147
was still holding the post 88
was still holding the rope 68
was still holding the same 88
was still holding the ship 41
was still holding the tire 40
was still holding the tray 56
was still humming the tune 43
was still keeping on ahead 87
was still keyed up from 72
was still known to many 46
was still known to some 40
was still learning my duty 46
was still learning the game 133
was still learning the ways 42
was still learning to play 59
was still learning to speak 44
was still learning to walk 108
was still liable to fits 58
was still lingering in town 61
was still looking in vain 45
was still looking the other 62
was still looking up into 56
was still madly in love 548
was still mulling it over 478
was still nearly an hour 305
was still nearly the same 47
was still nursing the baby 141
was still often the case 57
was still playing it cool 47
was still playing the game 228
was still playing the part 227
was still playing the piano 171
was still playing the role 311
was still playing the same 236
was still playing to full 83
was still pouring in from 51
was still proud of having 77
was still proud of what 41
was still proud to have 63
was still quite as much 141
was still raining so hard 58
was still raining the next 272
was still rarer to meet 44
was still reason to hope 129
was still roaring the name 42
was still rolling in from 58
was still round the neck 48
was still rubbing my eyes 172
was still running at full 91
was still running at over 42
was still running in full 47
was still running on some 54
was still running so high 52
was still running the show 201
was still setting the pace 42
was still shaking my hand 41
was still short of breath 203
was still short of cash 74
was still short of food 82
was still short of what 71
was still sitting in their 40
was still sitting up there 86
was still slaving at these 56
was still small in size 113
was still snowing the next 63
was still sound at heart 174
was still split up into 81
was still strong in body 51
was still strong in many 124
was still strong in some 77
was still strong in their 55
was still strong in those 53
was still teaching the same 50
was still telling the same 45
was still thinking it over 655
was still thinking of making 40
was still thinking of their 43
was still thinking of these 112
was still thinking of those 76
was still thinking of ways 44
was still thinking of what 666
was still thinking the same 44
was still thinking we were 114
was still treating me like 49
was still turning it over 195
was still twice as high 211
was still twice as much 45
was still twice the size 60
was still under the aegis 80
was still under the care 348
was still under the fire 68
was still under the firm 100
was still under the full 43
was still under the heavy 59
was still under the heel 87
was still under the rule 646
