wage fixed 177 wage lower 52
were birds 135 were false 47
were fruit 48 were people 97
were trees 84 were which 169
were equal 102 were which 71
were which 50 were doubt 53
were board 62 were water 52
were beaver 69 were large 106
were danger 61 were which 92
were people 60 were scots 79
were coals 48 were social 41
were which 50 were social 55
were israel 60 were favor 42
were cause 59 were adopt 49
were change 48 were crime 40
were engage 76 were enter 45
were favor 42 were power 70
were adapt 50 were admit 370
were adopt 154 were agree 58
were allow 219 were change 141
were defer 81 were engage 314
were enter 100 were exert 145
were fight 141 were grant 186
were marry 97 were offer 87
were serve 190 were share 344
were spend 167 were trade 157
were trust 139 were write 41
were cause 52 were first 50
were serve 43 were trust 78
were every 46 were front 117
were search 76 were doors 61
were house 125 were court 84
were level 61 were level 63
were carry 71 were catch 50
were grasp 41 were write 70
were magic 40 were price 46
were enemy 41 were scene 55
were scope 107 were which 89
were large 381 were amazing 236
were level 72 were danger 91
were front 42 were motion 70
were place 52 were power 115
were vogue 56 were order 57
were heaven 52 were every 61
were walls 68 were begin 120
were fixed 84 were serve 117
were sixty 209 were fifty 232
were fifty 44 were large 48
were small 77 were order 44
were right 204 were exist 96
were usual 40 were which 52
were eight 1496 were could 50
were light 56 were terms 52
were clearing 51 were forty 368
were forty 48 were large 46
were agree 40 were allow 58
were fight 70 were grant 74
were offer 54 were which 1041
were social 55 were people 80
were which 87 were board 81
were change 155 were growing 55
were which 46 were which 49
were large 135 were money 76
were eight 61 were table 81
were quest 54 were ruins 55
were walls 187 were exist 43
were place 67 were ships 97
were water 107 were first 58
were every 123 were altar 59
were shade 74 were first 149
were loose 101 were strip 86
were every 40 were first 46
were brand 273 were names 70
were title 41 were trade 343
were first 432 were which 1528
were yours 372 were right 52
were sixty 446 were sixty 69
were fifty 405 were fifty 82
were facts 64 were verse 41
were writing 95 were light 59
were water 117 were yeomen 46
were eight 587 were change 188
were growing 45 were forty 968
were forty 129 were yours 54
were route 73 were motion 55
were every 74 were every 51
were table 92 were files 60
were trees 42 were walls 100
were dreams 60 were level 108
were waves 58 were would 43
were about 131 were court 41
were paris 114 were which 69
were april 54 were athens 47
were bengal 104 were china 426
were egypt 129 were every 378
were front 331 were indian 101
were israel 55 were italy 414
were japan 168 were latin 142
were order 64 were paris 429
were people 59 were rural 66
were russia 404 were social 84
were spain 224 were which 99
were world 123 were which 47
were every 53 were build 43
were doubt 40 were trade 486
were front 44 were which 62
were large 65 were court 154
were which 297 were table 175
were table 255 were could 92
were found 58 were spent 202
were would 41 were wrote 52
were later 190 were greek 90
were people 58 were voice 44
were house 44 were party 62
were which 409 were reaching 77
were human 72 were people 268
were women 52 were which 52
were which 78 were twins 42
were front 44 were board 47
were which 53 were dreams 43
were people 44 were boxes 99
were bunks 100 were large 688
were strong 178 were level 48
were value 99 were local 48
were people 135 were getting 56
were reaching 57 were every 53
were waist 76 were necks 68
were waist 146 were horse 57
were study 85 were touch 49
were could 43 were first 53
were later 44 were floor 55
were often 45 were first 230
were scope 63 were terms 52
were value 44 were finding 44
were getting 66 were jesus 62
were reaching 57 were shore 89
were unity 90 were where 83
were first 263 were meeting 144
were spite 79 were color 163
were getting 74 were danger 42
were first 76 were adopt 42
were grasp 44 were point 213
were seize 40 were funds 71
were money 366 were staff 41
were water 237 were first 87
were today 49 were scale 194
were terms 45 were could 98
were adopt 64 were agree 43
were engage 41 were grant 45
were offer 43 were share 128
were trade 128 were level 194
were median 55 were state 44
were water 138 were world 40
were clark 42 were henry 45
were japan 62 were where 96
were which 43 were women 47
were level 342 were limit 41
were median 58 were rates 46
were water 44 were world 56
were stone 101 were athens 49
were court 103 were sight 40
were athens 50 were china 134
were egypt 116 were every 67
were italy 104 were japan 56
were paris 121 were roman 110
were russia 149 were spain 80
were begin 62 were every 402
were exist 88 were local 118
were people 52 were gates 44
were grasp 70 were limit 78
were power 66 were ranges 51
were scope 184 were would 62
were known 211 were event 127
were waist 46 were waist 105
were fifty 50 were argue 72
were climb 61 were would 86
were fourth 105 were labor 53
west coast 42 west river 101
west hangings 56 west house 57
what shall 71 what first 61
what found 42 what needs 78
what needs 54 what change 87
what added 60 what asked 46
what causing 55 what found 56
what offer 42 what people 69
what willing 54 what found 96
what lurking 75 what missing 105
what sleep 219 what utter 45
what stand 173 what might 43
what grove 104 what store 516
what found 112 what judge 41
what heathen 45 what could 83
what really 44 what serve 95
what found 51 what given 406
what given 43 what bliss 142
what found 219 what water 43
what shall 47 what horse 82
what court 54 what state 49
what sight 72 what power 56
what human 40 what power 64
what scope 93 what store 536
what about 56 what about 82
what after 43 what taken 124
what engels 106 what scots 54
what given 98 what given 80
what found 90 what taken 98
what taken 55 what added 171
what asked 567 what world 60
what people 50 what grain 95
what every 50 what order 46
what wanting 41 what order 59
what given 125 what given 406
what apply 122 what might 46
what given 108 what alone 101
what people 68 what about 193
what might 48 what taken 129
what about 50 what milky 60
what judge 55 what frisk 48
what build 141 what known 64
what would 305 what learning 154
what thinking 43 what mother 73
what study 58 what father 54
what ethnic 50 what about 43
what about 109 what about 92
what after 101 what liked 62
what please 54 what start 112
what eight 53 what paris 62
what sinai 82 what athens 40
what china 110 what class 40
what court 116 what egypt 102
what frank 57 what front 113
what heaven 49 what italy 91
what japan 63 what jesus 175
what paris 188 what russia 198
what spain 81 what given 43
what board 496 what march 44
what stage 81 what night 130
what taken 50 what taken 282
what every 78 what looks 87
what print 50 what paper 50
what known 171 what shown 41
what again 201 what known 74
what people 72 what world 102
what fresh 52 what telling 53
what feeling 445 what getting 44
what learning 401 what really 123
what telling 78 what thinking 142
what about 312 what thinking 58
what mother 55 what about 144
what skill 53 what father 109
what about 50 what about 58
what about 546 what about 145
what about 1040 what about 172
wheat flour 189 when scope 2271
when beasts 47 when staff 162
when would 89 when bills 84
when reason 44 when chair 92
when swell 65 when added 66
when thrown 69 when scope 83
when spent 78 when lapwing 75
when coast 74 when shall 118
when night 61 when plate 62
when forty 82 when about 545
when given 40 when trace 85
when shown 248 when heated 46
when preach 91 when enter 74
when shoot 45 when roots 82
when words 153 when night 89
when added 66 when scots 573
when spent 81 when known 140
when added 297 when longer 62
when found 301 when found 99
when right 56 when found 44
when would 64 when walls 51
when place 44 when eight 115
when social 86 when learning 45
when shall 96 when taken 60
when tired 79 when shove 15318
when longer 179 when world 221
when light 230 when taken 51
when pause 47 when sixty 58
when eight 120 when sound 120
when forty 75 when taken 406
when occur 110 when action 72
when found 68 when given 63
when first 43 when class 62
when wiped 85 when heated 105
when plain 42 when mother 130
when spent 68 when action 184
when spent 94 when father 211
when taken 92 when apply 46
when smell 68 when trade 47
when blood 67 when sound 46
when appear 112 when arise 42
when found 51 when longer 405
when legal 66 when danger 76
when doubt 40 when found 68
when reason 101 when danger 62
when found 58 when longer 161
when ample 42 when danger 95
when fewer 179 when light 49
when money 67 when music 43
when water 42 when longer 812
when found 63 when longer 236
when exist 45 when shall 69
when found 70 when stand 235
when money 54 when father 48
when right 58 when first 65
when about 87 when spread 95
when found 111 when wrote 80
when study 104 when empty 54
when about 133 when feeling 66
when first 54 when getting 42
when grown 51 when hungry 72
when learning 75 when older 202
when playing 105 when still 109
when talking 52 when tired 75
when under 44 when upset 69
when working 41 when mother 72
when built 47 when burning 65
when spent 41 when father 178
when large 154 when empty 46
when humor 50 when burnt 43
when falling 60 whom first 50
whom belong 56 whom engage 48
whom leased 92 whom terms 44
whom hoped 42 whom hoped 54
whom found 54 whom found 98
whom known 64 whom alien 210
whom logic 56 whom eight 40
whom found 44 whom light 69
whom taken 134 whom tried 117
whom given 58 whom given 47
whom saved 53 whom roaring 77
whom found 114 whom shown 52
whom doubt 95 whom found 144
whom names 63 whom color 159
whom large 95 whom color 96
whom cross 120 whom found 60
whom known 41 wide huron 53
wide coast 102 wide crest 104
wide house 49 wide shore 492
wide front 230 wide which 67
wide which 54 wide fresh 94
wide spell 44 width crest 58
width sixty 57 width house 41
width place 122 width point 144
width shore 158 width fifty 57
width sixty 46 wife house 43
wife sleep 61 wife enter 41
wife front 60 wild packs 172
wild found 122 wild faded 58
wild gipsy 186 wild gypsy 66
wild seems 47 wild heaven 83
will child 41 will reader 95
will cases 64 will cases 128
will every 68 will change 105
will fruit 413 will error 82
will engine 46 will urine 40
will color 145 will shape 56
will value 89 will costs 93
will field 40 will nation 48
will scope 42 will costs 43
will found 148 will value 251
will level 128 will price 140
will cause 58 will needs 141
will build 47 will check 58
will create 60 will guide 58
will limit 76 will point 107
will prove 64 will raise 88
will reveal 74 will curve 41
will alarm 41 will fault 47
will people 78 will cause 304
will child 130 will goals 50
will nation 119 will needs 2713
will people 138 will gauze 79
will levee 40 will spite 55
will which 45 will whose 74
will first 60 will judge 211
will glory 1918 will power 153
will russia 40 will fetch 46
will gather 55 will judge 2185
will raise 137 will reign 48
will visit 69 will knowing 41
will meeting 71 will heaven 70
will class 49 will first 59
will notion 101 will power 83
will scope 57 will spell 76
will ambit 351 will field 53
will scope 727 will eight 46
will water 43 will knock 45
will level 85 will world 67
will known 49 will built 70
will found 113 will given 46
will quite 70 will taken 45
will could 87 will spots 42
will print 73 will claim 48
will which 60 will kingdom 56
will price 77 will which 73
will hearts 44 will again 55
will again 91 will again 67
will first 165 will below 335
will median 99 will upper 84
will level 383 will lower 140
will median 117 will point 51
will price 52 will value 77
will sword 88 will meeting 451
will reaching 66 will total 110
will action 52 will blows 97
will curse 73 will first 104
will power 159 will scope 65
will spell 237 will ought 202
will ambit 443 will class 48
will field 95 will first 99
will given 147 will ranges 43
will region 79 will scope 1005
will which 131 will change 40
will doubt 61 will eight 48
will value 40 will empty 50
will pages 59 will action 44
will cover 46 will place 591
will plain 203 will right 66
will order 42 will others 121
will reason 309 will sight 45
will place 100 will beasts 47
will waiting 83 will shade 116
will blood 50 will closing 70
will offer 58 will worry 41
will appear 61 will build 48
will change 78 will decay 47
will enjoy 50 will brunt 54
will fleet 127 will terms 77
will bless 538 will blush 63
will boast 42 will curse 75
will doubt 110 will mourn 107
will refer 92 will worry 62
will belong 49 will exist 3700
will right 1122 will still 105
will fifty 69 will reason 50
will right 64 will world 89
will enemy 40 will first 72
will reader 398 will world 49
will about 67 will value 63
will large 76 will about 223
will nearly 66 will jacob 640
will spend 243 will again 49
will equal 42 will quite 45
will every 98 will alter 66
will change 71 will grant 70
will issue 64 will order 63
will raise 92 will place 191
will bless 648 will boast 50
will change 75 will curse 88
will doubt 142 will exult 41
will mourn 81 will refer 85
will about 119 will price 59
will value 83 will about 372
will nearly 60 will honor 62
will lives 78 will eight 164
will reader 169 will world 44
will money 75 will night 50
will board 61 will first 1333
will place 570 will reader 85
will forty 85 will value 42
will drink 78 will world 78
will reader 100 will playing 173
will avoid 61 will level 117
will makes 148 will words 46
will reader 41 will fully 101
will labor 821 will watch 72
will check 94 will sixty 48
will place 42 will eight 52
will forty 50 will slide 44
will right 88 will costs 45
will total 145 will value 79
will water 107 will light 40
will block 96 will flame 51
will doors 41 will growing 72
will helping 189 will every 72
will where 89 will which 208
will pages 55 will bosom 45
will cover 133 will until 48
will within 52 will casting 193
will yours 50 will comes 216
will comes 76 will money 55
will apply 88 will begin 232
will focus 82 will place 314
will search 51 will stand 46
will start 296 will write 54
will stand 270 will which 149
will fifty 45 will eight 80
will forty 52 will child 60
will first 62 will treaty 47
will world 78 will later 297
will later 92 will basic 333
will first 99 will group 47
will human 50 will kinds 102
will lives 48 will major 187
will parts 89 will people 110
will power 85 will roles 48
will steps 47 will tools 111
will types 190 will value 47
will world 327 will issue 43
will judge 63 will seven 43
will others 172 will flesh 42
will roses 59 will jesus 93
will river 149 will world 41
will until 55 will mother 57
will child 535 will cooking 42
will girls 46 will house 333
will money 47 will needs 91
will people 110 will place 68
will sheep 44 will whole 147
will women 42 will fresh 123
will later 50 will every 45
will fifty 331 will change 50
will words 1223 will terms 84
will others 77 will people 77
will stand 93 will found 54
will later 59 will heaven 252
will warmth 91 will found 47
will shown 47 will found 278
will asked 54 will based 58
will found 1081 will given 81
will taken 43 will rouse 51
will action 88 will action 218
will equal 50 will faced 70
will found 76 will given 96
will strong 75 will taken 88
will under 64 will cases 45
will cases 45 will appear 71
will error 55 will child 55
will fever 72 will storm 55
will issue 66 will price 43
will cases 42 will small 95
will words 103 will level 43
will price 47 will reader 249
will words 84 will cause 44
will cause 40 will create 205
will delay 180 will drive 104
will light 40 will lower 99
will point 67 will prove 96
will raise 108 will rouse 43
will spread 48 will upset 50
will weaken 172 will widen 104
will reason 48 will ranks 46
will breach 183 will force 75
will below 76 will curve 42
will terms 90 will shade 45
will grade 41 will level 362
will others 40 will petty 45
will upper 40 will water 287
will world 64 will glory 230
will boiling 101 will globe 61
will father 169 will kingdom 166
will which 45 will growth 89
will wilting 42 will right 119
will level 82 will waves 83
will morning 110 will print 210
will appear 262 will build 71
will change 134 will cheer 49
will decay 58 will doubt 52
will enjoy 56 will offer 42
will sense 48 will smell 63
will sound 49 will swell 96
will touch 42 will write 70
will yield 48 will whole 245
will reader 43 will chair 55
will whole 111 will utter 57
will human 101 will later 44
will first 57 will white 57
will avoid 63 will change 57
will mother 41 will order 51
will fifty 74 will appear 59
will build 147 will change 85
will create 53 will occur 58
will print 82 will solve 147
will start 45 will train 92
will write 40 will avoid 109
will point 53 will study 77
will trace 45 will shown 91
will usual 156 will about 156
will equal 47 will every 99
will first 52 will lower 146
will night 378 will point 61
will right 55 will seven 102
will times 46 will which 48
will which 40 will about 1378
will april 310 will athens 68
will beijing 61 will cairo 67
will cases 58 will china 223
will class 55 will close 52
will eight 43 will either 441
will every 323 will front 202
will heaven 263 will human 72
will israel 104 will italy 88
will japan 92 will large 50
will later 117 will latin 100
will march 202 will order 441
will paris 323 will quite 102
will rural 57 will russia 277
will seven 49 will small 169
will space 85 will spain 53
will spite 317 will terms 147
will tokyo 76 will urban 134
will water 43 will which 354
will still 46 will later 77
will every 78 will which 40
will april 309 will cooling 42
will either 89 will every 44
will march 302 will final 40
will first 152 will keeping 93
will knowing 50 will place 192
will order 65 will eight 149
will action 55 will amend 56
will avoid 243 will change 79
will limit 63 will raise 45
will forty 52 will forty 81
will joint 44 will cover 70
will months 230 will after 107
will again 449 will later 721
will first 89 will place 52
will story 44 will weather 115
will world 42 will lower 43
will again 66 will later 80
will black 85 will force 111
will overt 101 will where 49
will state 58 will found 563
will ruder 54 will period 60
will comes 187 will change 66
will child 79 will final 41
will first 143 will morning 84
will price 52 will right 51
will house 929 will extra 76
will labor 99 will reader 258
will study 113 will visit 52
will grace 103 will heaven 2734
will daisy 70 wind house 62
wind empty 62 wind action 84
wind flame 141 wind smoke 73
wind place 498 wind gather 47
wind rocky 47 wind linen 70
wind house 70 wind slept 57
wine night 72 wine place 61
wine exist 60 wine skins 991
wiping marks 130 wire force 82
wire place 182 wise field 47
wise keeping 42 wise event 266
wise never 61 wish unite 48
wish ashes 50 wish appear 183
wish feared 88 woke happy 62
woke found 66 wont either 50
wood takes 127 wood water 113
wood ceiling 142 wood place 108
wood cross 49 wood water 59
wood water 56 woof skirt 46
word coast 128 word cover 87
word house 152 word morning 71
word place 121 word comes 198
word could 65 word easily 89
word never 63 word longer 182
word taken 43 word whole 138
wore waist 213 wore socks 78
work sense 71 work scope 307
work first 181 work first 109
work author 97 work field 42
work equal 65 work might 98
work first 69 work coast 134
work cover 412 work grade 237
work house 554 work small 50
work evening 448 work night 3507
work place 401 work point 110
work season 98 work seven 43
work stage 95 work could 190
work never 87 work comes 102
work might 42 work rises 51
work above 1121 work author 53
work danger 45 work reader 94
work might 113 work quote 174
work change 50 work steady 91
work could 158 work water 44
work scope 130 work placing 53
work order 257 work fewer 46
work value 95 work night 59
work night 50 work could 43
work might 40 work spent 55
work author 78 work whole 47
work build 108 work known 163
work equal 134 work value 150
worn level 106 worn event 48
worn elbow 70 worn knees 60
worn waist 44 worth money 93
worth price 72 worth value 63
worth money 80 worth price 86
worth value 106 worth sixty 160
worth fifty 149 worth sixty 108
worth eight 114 worth fifty 68
worth forty 254 worth sixty 53
worth money 53 worth money 89
worth price 672 worth small 87
worth value 368 worth above 42
worth scope 83 worth avoid 40
worth adopt 57 worth appeal 42
worth apply 95 worth bother 56
worth build 143 worth carry 189
worth change 49 worth create 41
worth cross 42 worth delay 62
worth engage 137 worth enter 194
worth exert 49 worth fight 175
worth gather 70 worth incur 95
worth offer 124 worth plant 223
worth print 41 worth raise 143
worth search 59 worth serve 176
worth spend 353 worth stand 55
worth study 331 worth trade 68
worth utter 46 worth visit 168
worth waste 43 worth watch 40
worth write 84 worth money 194
worth price 128 worth value 120
worth place 40 worth apply 130
worth bother 49 worth carry 41
worth change 58 worth check 362
worth count 84 worth create 58
worth crush 102 worth drive 44
worth engage 43 worth enter 49
worth fight 62 worth refer 65
worth search 76 worth sheathe 43
worth spend 635 worth study 369
worth visit 316 worth waste 103
worth watch 58 worth write 308
wren anything 50 wringing agony 134
wrong cover 41 wrong class 136
wrung blood 42 wrung agony 90
