wagon around and headed back 60
which claims that human beings 47
which clergy and laity were 60
which coarse man seems much 54
which course they would take 47
which custom and usage have 78
which cyprus was given over 47
which darwin and others have 60
which divide one facet from 40
which divine and human laws 158
which dryden has thrown into 98
which england and russia were 52
which england and spain were 56
which england and wales were 129
which england had never seen 89
which england had taken from 89
which england was drawing from 111
which europe can offer nothing 48
which europe had never seen 100
which europe has since been 40
which europe was bathed when 60
which excess and abuse have 42
which exists and which must 53
which exists and which will 47
which extend for miles along 92
which family and social life 46
which filled his whole mind 51
which filled his whole soul 109
which filled one whole side 40
which filled with water during 56
which filled with water when 46
which flared and shone very 96
which flocks and herds have 52
which flowed with every tide 92
which follow and which have 42
which follow are based upon 562
which follow are drawn from 411
which follow are taken from 2273
which follow this writing have 54
which formed and still form 46
which formed his chief work 128
which france and italy have 42
which france and italy were 122
which france and russia have 45
which france and russia were 118
which france and spain have 61
which france and spain were 268
which france had never been 42
which france had taken from 116
which france has taken from 45
which france was found three 75
which genius and learning were 49
which genius and piety throw 282
which genius and poetry have 84
which gladly they would have 43
which greece and italy were 66
which ground old people young 156
which haunts our minds when 42
which honest men enter into 55
which indeed both sides were 44
which indeed had never been 178
which indeed has never been 94
which indeed they might have 175
which indeed they would have 81
which itself can exert drag 64
which itself has never been 48
which itself was based upon 102
which itself was taken from 63
which juries are drawn must 119
which knives and forks were 41
which ladies who truly love 116
which lasted for about five 326
which lasted for about four 513
which lasted for about half 844
which lasted for about nine 58
which lasted for about three 1448
which lasted for eight days 600
which lasted for eight years 724
which lasted for fifty years 267
which lasted for forty days 164
which lasted for forty years 556
which lasted for nearly five 380
which lasted for nearly four 261
which lasted for nearly half 512
which lasted for nearly three 1522
which lasted for quite some 73
which lasted for rather more 46
which lasted for seven days 516
which lasted for seven years 871
which lasted for sixty years 163
which lasted for thirty days 128
which lasted for thirty years 706
which lasted her whole life 63
which lasted his whole life 76
which lasted two whole days 132
which leavens his whole life 51
which lesser men would have 52
which lifted them above their 62
which little has since been 59
which looked and smelt like 54
which looked with favor upon 41
which marked her first great 75
which marked her whole life 48
which marked him apart from 70
which marked his entry into 87
which marked his later life 101
which marked his later years 212
which marked his reign were 126
which marked his whole bearing 57
which marked his whole life 294
which martin had never seen 49
which master and pupil bore 61
which myself and others have 109
which nature and human beings 46
which nature and human life 106
which nature and reason have 180
which nature and reason seem 74
which nature had drawn health 73
which nature has given such 47
which nature has reared these 43
which nature has spread over 149
which nature has thrown into 49
which number being stout eben 53
which number has since been 105
which nurses and others have 165
which opened with queen anne 51
which orders and gives meaning 46
which parent and child have 48
which passed its first reading 70
which passes for quite nothing 233
which passes too easily into 176
which peoples and human beings 61
which philip had taken from 69
which pieces they would have 131
which placed him apart from 58
which places him apart from 43
which places them above toil 116
which pleased him right well 43
which praise and blame were 72
which prices and wages were 73
which raised him above other 58
which raised them above their 115
which raises him above other 45
which raises them above mere 42
which raises them above their 77
which ransom our lives from 45
which reached its final form 245
which reached its zenith during 412
which reached its zenith when 50
which render one curve more 52
which render them still more 158
which render this world such 162
which reward may easily reach 57
which rushes and flags have 132
which safety and danger have 47
which saints and sages have 88
which scarce two fingers were 70
which should and could have 187
which should and would have 48
which should long since have 1100
which should not enter into 92
which should not really have 43
which should put money into 63
which showed her white teeth 42
which showed his white teeth 148
which showed that about half 47
which showed that people were 58
which showed that ralph smith 65
which showed that women were 57
which sounds are first heard 72
which sounds for miles away 77
which speaker and hearer have 43
which spends its adult life 41
which spends its whole life 158
which stains with basic dyes 100
which stands for world wide 61
which stands two miles from 106
which states that every body 169
which states that every even 155
which states that human beings 98
which states that people have 67
which states that people tend 62
which states that people will 60
which states that where there 95
which states that words like 44
which stones and water fall 49
which surely had never been 43
which talent too often bears 47
which thought and action were 76
which thought and feeling have 61
which thought and feeling were 51
which through his whole life 67
which through its brass mouth 43
which through them found their 55
which timothy and titus were 89
which timothy had known from 106
which topics they would like 44
which traced its roots back 281
which traces its roots back 325
which turned all hearts away 46
which turned him aside from 64
which turned our hearts sick 84
which turned out quite well 50
which unites all human beings 55
which virtue and glory have 59
which widens and makes more 47
which without any doubt will 49
which without her would have 96
which without him would have 218
which without them might have 61
which without them would have 462
which worked death arose from 65
which worked out quite well 52
which xerxes had built over 40
which younger men might have 55
while another man would have 47
while austria and russia were 78
while before she could make 56
while before she could speak 55
while before she would have 42
while before they broke into 222
while before they could find 88
while before they could make 50
while before they would feed 355
while cliffs and woods sank 57
while devoting his spare time 124
while dinner was getting ready 199
while england and spain were 97
while england and wales have 47
while ernest was taken into 52
while france and italy have 47
while france and italy were 133
while france and russia were 90
while france and spain were 146
while london and paris were 55
while martin and arthur said 60
while memory yet holds fast 42
while nooses and cords hanging 54
while platte was rolling over 58
while pompey and caesar were 103
while pressing and holding down 186
while prices are still high 51
while prices are still rising 119
while priest and noble were 71
while saints and angels held 48
while scowls and gibes make 49
while sparta and athens were 50
while supper was getting ready 105
while tripping and swaying along 94
white aprons and white caps 96
white bodies and black heads 84
white cement and white sand 46
white clouds are borne away 56
white clouds that float high 127
white collar and black coat 45
white collar and black silk 41
white collar and black suit 62
white cotton was spread over 41
white farmer who lived some 82
white female and black male 217
white female and white male 58
white frocks and white hats 42
white gloves and white shoes 64
white jumper and white duck 113
white marble with which many 43
white matter and brain stem 168
white muslin and light silk 44
white person they could find 54
white pillow her dreams were 62
white powder that looks like 79
white scouts one morning just 40
white shirts and black caps 107
white shirts and black ties 491
white shirts and straw hats 121
white shirts with black ties 62
white spruce and white pine 54
white stones near black ones 57
white turban and light blue 54
white waiter who waits upon 62
white wimple and black veil 49
whole affair had blown over 218
whole affair had taken less 52
whole aspect and beamed upon 140
whole colony was swept away 40
whole colony was thrown into 86
whole column was thrown into 85
whole duties are drawn back 124
whole empire was thrown into 108
whole family for seven years 46
whole family was thrown into 165
whole garden and throws down 48
whole grains and brown rice 44
whole grains and green leafy 63
whole island was thrown into 73
whole matter she would rest 44
whole mental and moral life 64
whole middle and later life 63
whole nations are acted upon 74
whole nature can alone lift 59
whole palace was thrown into 67
whole planet did arise from 70
whole scheme was based upon 71
whole school was thrown into 52
whole senate and people went 130
whole series being based upon 50
whole system was based upon 139
whole system was breaking down 51
whole system was swept away 114
whole weight was thrown upon 43
whose actions and words were 54
whose actions are based upon 59
whose actions are known only 66
whose actions has thrown into 41
whose admiring and happy eyes 118
whose agency that power will 128
whose blessing our crops will 40
whose bodies and minds have 134
whose bodies and minds were 168
whose bodies and souls have 44
whose bodies and souls were 62
whose bodies had never been 141
whose bottom and sides were 143
whose cheeks and throat were 42
whose claims are based upon 67
whose energy and skill were 51
whose family had close ties 64
whose family had grown rich 65
whose family had lived here 40
whose family had lived there 318
whose family had moved from 206
whose family had moved into 58
whose family had owned land 49
whose family has lived here 77
whose family has lived there 114
whose fathers they would have 62
whose faults she would have 73
whose feelings are easily hurt 141
whose feelings had never been 114
whose flocks and herds were 76
whose genius and learning have 56
whose genius they claim some 88
whose height was about five 41
whose horses had never been 83
whose lovers had borne part 42
whose manner and style were 44
whose mothers are still living 56
whose mothers had never been 55
whose nature and whose name 181
whose nature was never weary 83
whose number has never been 44
whose office was right next 41
whose opinion she cares most 98
whose origin has never been 123
whose person and dress made 125
whose person and voice were 43
whose preaching they would have 45
whose riches and power were 57
whose secret was known only 54
whose shares are fully paid 61
whose spirit had never been 55
whose spirit has never been 57
whose status was ruled upon 52
whose strength and might fill 62
whose strength had never been 40
whose strength was drawn from 57
whose tender and godly care 80
whose values are drawn from 105
whose values are either true 41
whose values are known only 130
whose values are taken from 115
whose vanity had never been 77
whose virtue and piety were 51
whose voices are never heard 130
whose wallet was taken from 109
whose waters are black from 42
whose waters had never seen 70
whose weight per cubic foot 67
whose weight was still upon 100
whose wisdom and power were 54
whose wishes had never been 54
whose writings his whole soul 67
willing spirit and light heart 65
within myself that comes from 43
within scarce any wight espy 157
woman almost and every other 43
woman enjoys her first love 68
woman opened her front door 44
woman raised her right hand 65
woman should not carry half 59
woman thought she might play 43
woman unclean for seven days 54
women before and after birth 62
women before and after their 105
women enough who would have 50
women repeating his words took 42
women scarce did anything else 73
words before she could stop 61
words derive any value from 312
words escape her which told 40
words quoted are taken from 124
words spoken and deeds done 93
words spoken and votes cast 76
words whereof are taken from 47
working mothers and child care 73
works better and costs less 1410
works better than anything else 711
works verses that might pass 111
world around him would have 131
world beyond that which must 54
world beyond this which some 72
world detain you longer from 88
world feelings not easily hurt 246
world market for about five 425
world market for maybe five 737
world should you spend your 64
world through him might have 72
world waited with bated breath 188
worst choice that could have 42
worst person who could have 58
worst person you could have 79
worthy master sir thomas died 56
would admire him still more 159
would affect her whole life 46
would affect his whole life 74
would afford him every week 80
would answer for rhine wine 64
would arrive that evening from 56
would assume they would have 56
would attend any longer here 48
would become his first book 47
would become his first wife 195
would become she would have 47
would become ten times more 126
would betray our whole plan 78
would beyond all doubt have 315
would charge two cents more 107
would choose his elect most 47
would convey our whole meaning 55
would decide who would rule 41
would demand his money back 115
would derive its force from 43
would derive its power from 159
would derive its value from 64
would devote his whole life 130
would devote his whole time 195
would divide them first into 59
would enable him after leaving 56
would exceed her value when 192
would exceed its value when 458
would expect that about half 47
would expect that under these 60
would expect they would have 41
would extend his right hand 49
would follow her about like 74
would follow him about like 149
would follow his father into 312
would forget all about their 75
would forget all about what 52
would happen that might clear 113
would happen that would give 45
would happen that would make 157
would indeed bring shame upon 47
would invest them melts away 46
would listen and enter into 54
would listen with bated breath 77
would mention that awful word 91
would occupy his whole time 67
would permit and enjoy such 50
would pursue his quiet work 75
would redeem his people from 54
would reduce this price ratio 41
would remain and would have 144
would remove all doubt from 70
would remove her hands from 88
would render him still more 49
would render his drawing more 40
would render them still more 149
would render this false step 97
would resent this usage when 55
would settle for anything less 418
would settle his throne upon 84
would shrink and wither like 82
would shrink with loathing from 43
would suffer his right hand 63
would suffer ten times more 50
would suffer this visit from 83
would violate this ethics code 63
would wander for miles along 66
would wander off after some 53
would without any doubt have 258
wrist before she could move 67
write something that looks like 47
write something that might call 40
write something that would gall 80
write something that would have 43
write something that would help 120
write something that would make 473
write something that would sell 45
wrote whilst she could hold 78
