wage the struggle to resolve 89
want to dissolve the marriage 109
want to distress the company 57
want to emigrate to america 72
want to estimate the average 995
want to estimate the effects 62
want to estimate the following 41
want to estimate the unknown 55
want to estimate the variance 119
want to evaluate the effects 129
want to evaluate the following 183
want to evaluate the function 43
want to evaluate the quality 197
want to evaluate the results 57
want to evaluate the success 52
want to expedite the process 44
want to identify the factors 51
want to maintain or improve 129
want to maintain or increase 383
want to maintain the current 241
want to maintain the dignity 43
want to maintain the freedom 47
want to maintain the highest 83
want to maintain the illusion 81
want to maintain the pattern 91
want to maintain the present 192
want to maintain the quality 123
want to maximize the benefit 86
want to maximize the chances 55
want to maximize the utility 49
want to memorize the following 155
want to minimize the average 116
want to minimize the chances 86
want to minimize the effects 59
want to minimize the function 56
want to minimize the maximum 248
want to minimize the overall 46
want to minimize the problem 41
want to minimize the variance 64
want to organize the workers 55
want to override the default 430
want to overstay my welcome 674
want to overthrow the present 130
want to postpone the decision 50
want to prejudge the question 60
want to preserve the ability 106
want to preserve the culture 44
want to preserve the current 162
want to preserve the freedom 86
want to preserve the illusion 55
want to preserve the natural 182
want to preserve the present 232
want to preserve the quality 70
want to purchase the product 137
want to register my protest 53
want to remember the details 75
want to remember the following 219
want to rephrase the question 72
want to restrict the ability 71
want to retrieve the current 49
want to retrieve the records 43
want to simplify the process 74
want to strengthen the position 43
want to suppress the display 89
warm to dissolve the residue 41
warn the listener to withdraw 79
wars as essential to national 42
wars to maintain the balance 61
wars to preserve the balance 48
wash the lowlands of holland 43
wave is retarded by friction 54
wave of feminism in america 74
ways in response to certain 67
ways of addressing the problem 528
ways of addressing the question 130
ways of alleviating the problem 102
ways of attempting to achieve 125
ways of attempting to control 66
ways of attempting to explain 66
ways of attempting to resolve 57
ways of conceiving the problem 57
ways of conceiving the relation 225
ways of conceiving the subject 44
ways of correcting the problem 47
ways of describing the behavior 52
ways of describing the location 42
ways of describing the pattern 42
ways of describing the position 65
ways of describing the process 135
ways of describing the relation 64
ways of displaying the results 74
ways of evaluating the quality 99
ways of evaluating the results 82
ways of evaluating the success 75
ways of exploiting the natural 49
ways of expressing the concept 116
ways of expressing the essence 43
ways of expressing the general 42
ways of expressing the relation 294
ways of expressing the results 120
ways of expressing the several 104
ways of extracting the maximum 45
ways of minimizing the effects 117
ways of mitigating the adverse 44
ways of mitigating the effects 113
ways of organizing an economy 77
ways of organizing the content 101
ways of organizing the economy 143
ways of organizing the material 427
ways of organizing the process 43
ways of overcoming the effects 53
ways of overcoming the present 167
ways of overcoming the problem 418
ways of overcoming the unhappy 150
ways of perceiving the problem 41
ways of performing the function 87
ways of presenting the material 723
ways of presenting the problem 66
ways of presenting the results 240
ways of presenting the subject 376
ways of preventing or resolving 58
ways of redressing the balance 93
ways of responding to certain 85
ways of responding to stimuli 220
ways of responding to student 81
ways of satisfying the demands 73
ways the exercise of eminent 42
ways the opposite of western 48
ways the situation is similar 63
ways to alleviate the problem 200
ways to alleviate the suffering 163
ways to approach the concept 48
ways to approach the history 48
ways to approach the material 42
ways to approach the problem 1600
ways to approach the process 68
ways to approach the question 326
ways to approach the solution 61
ways to approach the subject 655
ways to automate the process 84
ways to complete the project 119
ways to confront the problem 42
ways to consider the problem 49
ways to continue to improve 90
ways to describe the behavior 55
ways to describe the process 57
ways to estimate the effects 40
ways to evaluate the effects 74
ways to evaluate the quality 153
ways to evaluate the results 94
ways to evaluate the success 114
ways to expedite the process 63
ways to maintain or improve 104
ways to maintain or increase 207
ways to maintain the balance 41
ways to maintain the quality 41
ways to minimize or prevent 44
ways to minimize the adverse 71
ways to minimize the chances 60
ways to minimize the effects 287
ways to minimize the problem 98
ways to mitigate the adverse 57
ways to mitigate the effects 242
ways to mitigate the problem 56
ways to organize the material 101
ways to overcome the effects 54
ways to overcome the problem 410
ways to simplify the problem 45
ways to simplify the process 137
ways to strengthen the national 46
wealth as consisting of material 55
wealth by hundreds of millions 58
wealth is utilized at present 56
wealth of evidence in support 125
wealth of evidence to suggest 296
wealth of evidence to support 379
wealth or property or dominion 51
wealth to overthrow the remains 60
wears an argument to tatters 102
weary of attempts to enforce 46
weary of intrusting the conduct 41
week of treatment the patient 71
week the cartoons at hampton 231
week to complete the project 43
well as addressing the problem 49
well as addressing the question 40
well as admission to official 47
well as advances in medical 79
well as advances in science 50
well as analysis of variance 75
well as approval of certain 68
well as articles in popular 56
well as articles of general 112
well as attempting to control 41
well as attempting to explain 46
well as attempting to improve 50
well as attempting to provide 57
well as attempts to control 70
well as attempts to develop 76
well as attempts to explain 48
well as attempts to improve 65
well as attempts to increase 41
well as attempts to provide 52
well as branches of foreign 80
well as business in general 132
well as chapters in several 61
well as children in general 46
well as citizens in general 52
well as concerning the measures 43
well as continuing to develop 85
well as continuing to produce 64
well as continuing to provide 107
well as continuing to support 61
well as developing the ability 61
well as education in general 236
well as enlarged by certain 82
well as equality in freedom 146
well as equality of fortune 63
well as evaluating the effects 46
well as evaluating the overall 3130
well as evidence to support 133
well as exchanges of opinions 67
well as graduate the stanzas 169
well as humanity in general 133
well as hundreds of letters 91
well as hundreds of millions 132
well as hundreds of smaller 326
well as hundreds of species 60
well as identity of claimed 82
well as industry be excited 58
well as industry in general 54
well as interest on capital 93
well as interest to support 79
well as minister of defense 165
well as minister of finance 68
well as minister of foreign 126
well as minister of justice 55
well as neglects to observe 45
well as ornament of declining 44
well as overcoming the friction 40
well as patterns of behavior 152
well as performing the function 137
well as pictures to objects 63
well as possessing the ability 56
well as possible in advance 48
well as possible the position 41
well as possible to prevent 42
well as practice of secrecy 100
well as presence or absence 173
well as presenting the results 45
well as problems of general 45
well as programs to improve 43
well as projecting or resolving 58
well as protecting the patient 41
well as questions of general 50
well as questions of national 45
well as reprints of classic 101
well as satisfying the demands 43
well as students of history 51
well as subjects of present 90
well as symptoms of anxiety 41
well as tasteful of mankind 60
well as thousands of dollars 135
well as thousands of letters 59
well as thousands of private 40
well as thousands of smaller 158
well as unlocked the fetters 49
well as worthless in herself 71
well be enlarged to include 48
well be expanded to include 237
well be expected to achieve 50
well be expected to contain 53
well be expected to develop 90
well be expected to display 43
well be expected to exhibit 70
well be expected to furnish 53
well be expected to improve 47
well be expected to include 52
well be expected to increase 178
well be expected to perform 48
well be expected to present 48
well be expected to proceed 42
well be expected to produce 400
well be expected to provide 128
well be expected to reflect 43
well be expected to respond 40
well be expected to support 45
well be expected to welcome 45
well be extended to include 597
well be gainsaid by anybody 207
well be imagined as exactly 62
well be inclined to believe 43
well be intended to suggest 46
well be possible to achieve 123
well be possible to develop 108
well be possible to explain 53
well be possible to improve 51
well be possible to increase 70
well be possible to produce 80
well be possible to provide 41
well be regarded as including 55
well be regarded as typical 76
well be supposed the natural 40
well be supposed to contain 57
well be supposed to deserve 165
well be supposed to involve 50
well be supposed to occasion 55
well be supposed to operate 52
well be supposed to partake 45
well be supposed to produce 44
well be supposed to require 119
well in predicting the outcome 60
well is expected to produce 64
well the attempts of violence 57
well to approach the problem 69
well to approach the subject 95
well to complete the account 43
well to complete the picture 48
well to conclude the subject 51
well to consider in advance 41
well to consider it briefly 54
well to consider the effects 133
well to consider the example 50
well to consider the factors 79
well to consider the following 1432
well to consider the general 318
well to consider the grounds 56
well to consider the history 76
well to consider the opinions 110
well to consider the position 167
well to consider the present 78
well to consider the problem 141
well to consider the purpose 40
well to consider the question 379
well to consider the relation 99
well to consider the results 83
well to consider the sources 45
well to consider the subject 356
well to decorate the blossom 45
well to describe it briefly 50
well to describe the behavior 40
well to describe the general 52
well to describe the process 40
well to indicate the general 61
well to instruct the patient 82
well to remember the ancient 59
well to remember the example 54
well to remember the following 872
well to remember the general 42
well to remember the history 47
well to remember the lessons 70
well to remember the swahili 91
went he muttered to himself 53
went on sniggering to himself 66
went on somewhat as follows 53
went on whispering to herself 49
went to announce my arrival 89
went to bethlehem to worship 48
went to extremes in everything 157
went to extremes to protect 48
went to organize in several 44
went to purchase the tickets 49
went to richmond in company 46
went to washington as senator 118
went to washington in january 290
went to washington in october 134
went to washington on january 52
went to washington on official 43
went to washington the following 136
went to washington to consult 296
went to washington to deliver 61
went to washington to discuss 503
went to washington to explain 86
went to washington to petition 58
went to washington to prepare 72
went to washington to present 393
went to washington to procure 50
went to washington to promote 52
went to washington to propose 41
went to washington to protest 328
went to washington to receive 144
went to washington to request 66
went to washington to solicit 76
went to washington to support 49
went to washington to testify 391
went to washington to witness 57
were an authority on history 65
were an extension of herself 118
were an extension of himself 259
were an infinity of chances 354
were as ambitious of display 83
were as helpless as infants 60
were as ignorant as himself 162
were as innocent as himself 64
were as intimate as brothers 159
were as malleable as antwerp 46
were as punctual in attending 271
were as soulless as himself 46
were at breakfast the following 50
were at breakfast the letters 102
were he conscious of deserving 134
were in agitation in ireland 96
were in condition to receive 52
were in operation at shanghai 78
were in operation in america 82
were in operation in britain 62
were in operation in germany 87
were in operation in several 68
were in operation to produce 61
were in positions of command 62
were in positions of control 48
were in progress in germany 51
were in progress in respect 72
were in progress in several 47
were in progress of erection 278
were in progress the british 42
were in progress to promote 64
were in readiness to advance 74
were in readiness to proceed 147
were in readiness to receive 849
were in readiness to support 144
were in washington to discuss 48
were it possible to achieve 109
were it possible to acquire 75
were it possible to believe 119
were it possible to collect 114
were it possible to combine 49
were it possible to compare 83
were it possible to develop 61
were it possible to examine 53
were it possible to exclude 49
were it possible to imagine 116
were it possible to include 72
were it possible to increase 61
were it possible to present 70
were it possible to prevent 158
were it possible to procure 149
were it possible to produce 119
were it possible to rectify 51
were it possible to restore 59
were it possible to squeeze 45
were it possible to suppose 136
were my attempts to conquer 40
were my business to examine 91
were no barriers to prevent 61
were no children to inherit 55
were no children to provide 40
were no churches or schools 43
were no creatures of logical 61
were no deposits in transit 48
were no evidence to support 45
were no examples to enforce 130
were no offenses in violation 51
were no outbreaks of violence 85
were no prophets to foresee 104
were no relations or friends 52
were no reptiles in bourbon 47
were no strangers to violence 79
were no symptoms of poisoning 51
were of american or british 44
were so absorbed in listening 49
were so desirous of acquiring 54
were so desirous of defending 44
were so desirous of obtaining 59
were so desirous to possess 85
were so entirely at variance 85
were so frequent in ancient 53
were so frequent in country 40
were so generous in providing 42
were so occupied in detecting 125
were so overcome by fatigue 42
were so salutary to society 95
were the abolition of private 50
were the abolition of serfdom 197
were the abolition of slavery 385
were the advances in digital 136
were the apostles of liberty 140
were the apostles of mahomet 128
were the argument in general 47
were the attempts to prevent 43
were the backbone of america 81
were the backbone of society 104
were the beginnings of popular 172
were the beginnings of tunnels 84
were the bulwarks of liberty 111
were the business of porters 59
were the cardinal of bourbon 46
were the carriers of genetic 54
were the champions of ancient 83
were the champions of freedom 241
were the champions of justice 43
were the champions of liberty 155
were the chattering of monkeys 44
were the children of abraham 952
were the children of brothers 52
were the children of captain 67
were the children of charles 77
were the children of doctors 132
were the children of european 77
were the children of farmers 280
were the children of foreign 357
were the children of general 58
were the children of jupiter 40
were the children of members 60
were the children of parents 715
were the children of peasants 125
were the children of persons 78
were the children of poverty 48
were the children of richard 53
were the children of skilled 46
were the children of teachers 58
were the children of workers 190
were the citizens of thirteen 67
were the creatures of national 64
were the delights of shelley 80
were the delusions of fifteen 42
were the deputies in congress 41
were the district of columbia 171
were the elements of discord 90
were the elements of success 121
were the essences of classes 66
were the examples to justify 133
were the extension of slavery 49
were the exteriors of several 98
were the founders of british 45
were the founders of schools 45
were the guardians of culture 48
were the guardians of liberty 49
were the guardians of religion 219
were the happiest of mortals 86
were the humanest of mortals 84
were the hundreds of letters 51
were the invention of spanish 42
were the lutherans of germany 47
were the mainstay of british 85
were the majority in numbers 40
were the majority of members 89
were the majority of teachers 53
were the majority of workers 73
were the minister of finance 92
were the minister of foreign 81
were the minister of justice 51
were the ministry of finance 94
were the ministry of foreign 180
were the officers in command 112
were the officers of justice 150
were the officials of bacchus 46
were the outcasts of society 226
were the outlines of captain 66
were the presence or absence 232
were the problems of foreign 43
were the products of british 150
were the products of careful 60
were the products of certain 41
were the products of european 71
were the products of foreign 46
were the products of history 53
were the products of natural 88
were the products of private 89
were the products of several 76
were the products of western 82
were the property of british 425
were the property of certain 68
were the property of colonel 45
were the property of persons 94
were the property of private 579
were the quickest to respond 53
were the reduction of certain 76
were the remnants of ancient 74
were the reveille of freedom 46
were the reverses of fortune 61
were the salvation of culture 53
were the scourges of mankind 68
were the strongest in carthage 40
were the subjects of baptism 49
were the subjects of chronic 48
were the subjects of endless 102
were the subjects of general 129
were the subjects of history 44
were the subjects of inquiry 44
were the subjects of intense 128
were the subjects of popular 45
were the subjects of repeated 141
were the subjects of reports 40
were the subjects of research 93
were the subjects of several 195
were the subjects of similar 89
were the subjects of stories 54
were the symptoms of general 53
were the treasures of ancient 89
were the trophies of napoleon 40
were the trophies of victory 127
were the votaries of freedom 52
were to approach the problem 130
were to approach the question 40
were to assemble at utrecht 61
were to complete the journey 43
were to complete the process 65
were to conclude an alliance 53
were to confound the several 66
were to consider the effects 50
were to consider the following 92
were to consider the problem 61
were to consider the question 147
were to consider the several 50
were to consider the subject 40
were to continue in service 121
were to continue the advance 98
were to continue the journey 85
were to continue the process 123
were to continue to advance 263
were to continue to appoint 40
were to continue to attract 51
were to continue to believe 83
were to continue to collect 58
were to continue to compete 91
were to continue to control 85
were to continue to decline 97
were to continue to decrease 67
were to continue to develop 198
were to continue to embrace 45
were to continue to function 772
were to continue to improve 54
were to continue to increase 485
were to continue to observe 71
were to continue to operate 421
were to continue to perform 114
were to continue to prevail 43
were to continue to produce 165
were to continue to prosper 113
were to continue to protect 62
were to continue to provide 207
were to continue to receive 545
were to continue to support 137
were to continue to survive 49
were to describe the heights 45
were to discover the country 52
were to dominate the country 67
were to dominate the european 65
were to dominate the following 40
were to dominate the history 129
were to emigrate to america 60
were to evacuate the country 180
were to evaluate the effects 157
were to exercise no traffic 41
were to exercise the greatest 66
were to frequent the temples 47
were to hesitate to condemn 41
were to intimate to general 44
were to maintain the balance 97
were to maintain the position 79
were to prohibit an abortion 329
were to regulate the affairs 50
were to regulate the conduct 52
were to strengthen the position 72
were to traverse the country 64
were we disposed to indulge 47
were we employed to restore 70
what an accursed thing slavery 636
what an interest the papists 45
what he admitted to himself 41
what he ascribes to himself 43
what he believed the correct 49
what he believes is correct 45
what he believes is happening 64
what he consumes on himself 109
what he demanded of himself 163
what he designed to publish 54
what he esteemed the highest 49
what he expected of himself 303
what he expected to achieve 120
what he expected to receive 235
what he intended to achieve 278
what he intended to deliver 58
what he intended to discuss 63
what he intended to execute 65
what he intended to express 232
what he intended to include 55
what he intended to perform 41
what he intended to present 49
what he intended to produce 123
what he intended to propose 107
what he intended to publish 358
what he pictured to himself 99
what he proposed to himself 387
what he proposes to himself 231
what he received in exchange 59
what he receives in exchange 75
what he regarded as america 66
what he regarded as ancient 41
what he regarded as britain 44
what he regarded as british 348
what he regarded as catholic 47
what he regarded as certain 119
what he regarded as deserving 158
what he regarded as genuine 55
what he regarded as germany 49
what he regarded as inferior 48
what he regarded as justice 55
what he regarded as natural 55
what he regarded as reliable 42
what he regarded as tyranny 48
what he regarded as useless 68
what he regarded as weakness 51
what he required of himself 51
what he requires of himself 53
what is accepted by society 55
what is afflicting in warfare 83
what is agreeable to himself 77
what is agreeable to justice 183
what is arguably the biggest 46
what is arguably the central 164
what is arguably the earliest 50
what is arguably the greatest 407
what is arguably the largest 145
what is asserted or implied 92
what is beautiful in conduct 73
what is beautiful in general 115
what is beautiful in visible 74
what is beautiful or elegant 75
what is beautiful or sublime 201
what is begotten is swifter 52
what is borrowed is foreign 112
what is constant or general 55
what is contrary to charity 73
what is contrary to justice 41
what is contrary to natural 65
what is contrary to uniform 40
what is decisive in marxism 79
what is demanded by justice 51
what is doubtful or obscure 55
what is effected in society 56
what is essential in history 55
what is essential in language 56
what is essential in religion 262
what is essential to achieve 43
what is essential to language 58
what is essential to persons 51
what is essential to protect 53
what is essential to religion 230
what is essential to success 57
what is expected by society 46
what is expected is painful 85
what is expected of himself 41
what is expected of learners 41
what is expected of members 205
what is expected of oneself 87
what is expected of parents 81
what is expected of persons 78
what is expected of schools 63
what is expected of teachers 199
what is expected of workers 53
what is expected or desired 236
what is expected to achieve 41
what is external to himself 210
what is external to oneself 48
what is included in maxwell 42
what is included or omitted 112
what is infinite in variety 50
what is injurious to himself 99
what is intended by natural 93
what is intended or desired 73
what is intended or implied 57
what is involved in accepting 271
what is involved in achieving 238
what is involved in acquiring 138
what is involved in aesthetic 70
what is involved in analyzing 69
what is involved in answering 82
what is involved in ascribing 54
what is involved in asserting 77
what is involved in assessing 79
what is involved in attaining 41
what is involved in believing 115
what is involved in certain 104
what is involved in decision 57
what is involved in designing 243
what is involved in directing 54
what is involved in educating 48
what is involved in extending 57
what is involved in following 223
what is involved in improving 63
what is involved in language 231
what is involved in listening 164
what is involved in marriage 64
what is involved in natural 52
what is involved in obtaining 172
what is involved in operating 67
what is involved in parenting 40
what is involved in preparing 231
what is involved in problem 103
what is involved in producing 265
what is involved in promoting 44
what is involved in providing 219
what is involved in rational 53
what is involved in research 123
what is involved in selecting 72
what is involved is material 58
what is involved or implied 43
what is observed in animals 93
what is observed in certain 48
what is observed in natural 44
what is observed of insects 67
what is occupied in natural 45
what is personal or private 47
what is personal to himself 118
what is positive in religion 87
what is possible at present 175
what is possible in america 46
what is possible in history 84
what is possible in language 97
what is possible in relation 49
what is possible in schools 59
what is possible or feasible 60
what is possible to achieve 634
what is possible to improve 63
what is possible to prevent 129
what is possibly the biggest 44
what is possibly the earliest 180
what is possibly the greatest 221
what is possibly the largest 128
what is probably an allusion 60
what is probably an ancient 40
what is probably an extreme 41
what is probably the biggest 429
what is probably the central 241
what is probably the classic 90
what is probably the clearest 216
what is probably the closest 99
what is probably the correct 165
what is probably the country 52
what is probably the deepest 70
what is probably the earliest 1580
what is probably the fairest 42
what is probably the fastest 104
what is probably the fullest 105
what is probably the general 86
what is probably the greatest 1780
what is probably the hardest 73
what is probably the highest 338
what is probably the largest 2042
what is probably the maximum 120
what is probably the present 49
what is probably the primary 62
what is probably the richest 222
what is properly the function 45
what is properly the subject 136
what is provided in article 294
what is realistic to achieve 41
what is received in exchange 115
what is reckoned the greatest 73
what is recorded in genesis 55
what is recorded in history 80
what is recorded of abraham 62
what is referred to locally 61
what is regarded as correct 59
what is regarded as morally 55
what is regarded as natural 57
what is regarded as private 50
what is regarded as rational 48
what is regarded as socially 108
what is regarded as success 42
what is regarded as typical 69
what is required at present 92
what is required by article 65
what is required by federal 54
what is required by justice 200
what is required by learners 45
what is required by natural 42
what is required by statute 82
what is required in addition 177
what is required in general 55
what is required in relation 60
what is required is careful 47
what is required of himself 51
what is required of persons 68
what is required of teachers 107
what is required or desired 56
what is required to account 119
what is required to achieve 1676
what is required to address 132
what is required to advance 74
what is required to attract 94
what is required to balance 71
what is required to compete 46
what is required to conduct 80
what is required to control 76
what is required to convert 85
what is required to correct 450
what is required to deliver 87
what is required to develop 411
what is required to enhance 58
what is required to execute 55
what is required to explain 283
what is required to express 59
what is required to finance 87
what is required to fulfill 214
what is required to furnish 64
what is required to improve 352
what is required to increase 72
what is required to initiate 46
what is required to install 59
what is required to justify 155
what is required to operate 142
what is required to perfect 54
what is required to perform 522
what is required to prepare 110
what is required to prevent 289
what is required to produce 897
what is required to promote 153
what is required to protect 396
what is required to provide 548
what is required to qualify 112
what is required to receive 69
what is required to replace 96
what is required to resolve 124
what is required to restore 167
what is required to satisfy 747
what is required to succeed 274
what is required to support 632
what is required to survive 155
what is required to sustain 604
what is supposed to justify 55
what is supposed to precede 43
what is supposed to replace 40
what is underneath the surface 155
what is unlawful to borough 40
what is worthiest of respect 73
what it attempts to achieve 59
what it attempts to explain 80
what it attempts to express 44
what it attempts to provide 50
what it contains in addition 40
what it designed or aspired 90
what it intended to achieve 81
what it performs or effects 481
what it pretends to explain 82
what it promised to deliver 42
what it promises to deliver 84
what it purports to achieve 71
what it purports to explain 386
what my attitude is towards 50
what the analysis of variance 62
what the assembly of antigua 57
what the computer is capable 73
what the condition of affairs 216
what the condition of america 45
what the condition of ireland 52
what the condition of liberty 40
what the condition of society 64
what the customer is expecting 47
what the direction of current 41
what the distance is between 139
what the district of columbia 80
what the doctrine of demoniac 63
what the electors of germany 40
what the evidence is against 70
what the founders of marxism 110
what the goodness or badness 121
what the historian of religion 45
what the historian of science 132
what the majority of british 48
what the majority of critics 40
what the majority of germans 68
what the majority of mankind 109
what the majority of members 70
what the majority of parents 49
what the majority of persons 45
what the majority of society 85
what the majority of teachers 43
what the majority of workers 53
what the minister of finance 439
what the minister of foreign 64
what the minister of justice 152
what the ministry of culture 43
what the ministry of finance 89
what the ministry of foreign 41
what the officers of justice 46
what the operation in question 46
what the operation of variation 140
what the practice of mankind 224
what the presence or absence 94
what the princess of denmark 88
what the progress of science 84
what the property in question 49
what the quantity of precious 85
what the quantity or quality 64
what the situation is between 77
what the situation is regarding 97
what the soldiers or traders 44
what we actually do believe 62
what we conceive is granted 55
what we consider the correct 48
what we consider the essence 47
what we consider the greatest 51
what we consider the highest 69
what we consider the minimum 48
what we consider the natural 44
what we consider the typical 46
what we describe in chapter 44
what we intended to achieve 48
what we perceive as natural 48
when an accident or illness 53
when an analysis of variance 297
when an assembly of divines 53
when an audience is present 282
when an auxiliary is present 54
when an electron is brought 145
when an electron is ejected 170
when an electron is emitted 123
when an electron is excited 285
when an electron is knocked 55
when an electron is removed 561
when an electron is trapped 93
when an employee is charged 49
when an employee is injured 417
when an employee is subject 47
when an employer is charged 44
when an epidemic of cholera 505
when an epidemic of scarlet 44
when an epidemic of typhoid 322
when an industry is expanding 42
when an infection is present 600
when an instance is started 65
when an interval of leisure 54
when an interval of silence 41
when an inversion is present 67
when an observer is present 229
when an offender is released 64
when an operation is invoked 96
when an operation is planned 47
when an operator is applied 75
when an organism is exposed 267
when an outsider is brought 46
when an outsider is present 56
when he accepted the command 558
when he accepted the position 1613
when he admitted to himself 140
when he answered my question 124
when he answered the prattle 63
when he answered the question 502
when he answered the summons 79
when he ascended the british 43
when he ascended the imperial 161
when he ascended the rostrum 49
when he ascended the spanish 81
when he ascended the tribune 117
when he asserted the priority 43
when he attacked the british 55
when he attacked the problem 61
when he attacked the serpent 41
when he attained the highest 61
when he attained the position 42
when he attained to manhood 91
when he attempts the sublime 68
when he attempts to account 165
when he attempts to analyze 90
when he attempts to connect 44
when he attempts to control 45
when he attempts to correct 83
when he attempts to develop 89
when he attempts to discuss 93
when he attempts to embrace 87
when he attempts to enforce 67
when he attempts to exhibit 111
when he attempts to explain 790
when he attempts to express 234
when he attempts to imitate 78
when he attempts to improve 51
when he attempts to justify 216
when he attempts to perform 83
when he attempts to portray 124
when he attempts to present 59
when he attempts to prevent 44
when he attempts to produce 59
when he attempts to provide 46
when he attempts to swallow 117
when he attended the academy 47
when he attended the college 45
when he attended the congress 69
when he attended the council 136
when he attended the funeral 594
when he attended the general 109
when he attended the national 142
when he attended the service 54
when he broached the question 44
when he broached the subject 2090
when he broaches the subject 70
when he captured the british 54
when he compared the results 45
when he compared the slender 77
when he compares the present 89
when he compares the results 52
when he composed the arcades 103
when he composed the following 278
when he composed the passage 49
when he declared in congress 47
when he delivers the message 48
when he delivers the product 127
when he descried the flaunting 59
when he directed it against 92
when he enlisted in company 886
when he enrolled in college 45
when he examined it closely 54
when he examined the patient 65
when he examines the patient 42
when he exhibits in numbers 47
when he expected to receive 205
when he expelled the spanish 41
when he extolled the halcyon 56
when he extolled the virtues 71
when he finished the article 58
when he followed the example 181
when he foretold the material 64
when he happened to observe 165
when he happened to overhear 108
when he happened to stumble 145
when he hastened to prevent 89
when he included the following 57
when he informed the british 47
when he inserted the following 53
when he insisted on returning 48
when he intended to convert 73
when he intended to present 49
when he intended to proceed 45
when he launched the genuine 66
when he lectured in america 47
when he mentioned the subject 163
when he migrated to america 72
when he mustered the courage 59
when he neglects or refuses 106
when he neglects to observe 146
when he observes the pitiful 70
when he obtained the command 178
when he obtained the position 41
when he obtained the support 46
when he occupied the position 153
when he occupies the position 58
when he performs or submits 483
when he pictured to himself 211
when he pictures to himself 143
when he presents an address 61
when he presents the following 43
when he presides in council 178
when he presides in counsel 88
when he presumes to suggest 55
when he pretends to believe 51
when he pretends to possess 43
when he proceeds to discuss 64
when he proceeds to explain 118
when he proceeds to inflict 69
when he produced the following 44
when he produces in society 46
when he promised to protect 46
when he promised to respect 45
when he promised to restore 46
when he promised to support 47
when he proposed the concept 77
when he proposed the following 148
when he proposed the language 88
when he proposed to abolish 69
when he proposed to congress 40
when he proposed to discuss 46
when he proposed to himself 45
when he proposed to include 42
when he proposed to publish 49
when he proposed to redress 82
when he proposes an increase 59
when he proposes to comfort 86
when he proposes to explain 65
when he received an account 147
when he received an address 43
when he received an advance 56
when he received an embassy 64
when he received an express 197
when he received an official 183
when he received the account 101
when he received the baptism 62
when he received the british 124
when he received the command 302
when he received the coveted 44
when he received the emperor 147
when he received the ensigns 63
when he received the following 2792
when he received the freedom 279
when he received the general 189
when he received the highest 76
when he received the imperial 215
when he received the letters 110
when he received the mandate 41
when he received the message 1066
when he received the minutes 40
when he received the national 90
