war a little more than 69
was a building used for 95
was a bullet hole and 52
was a bumper crop and 65
was a bumper crop year 62
was a burden more than 116
was a burden upon her 56
was a burden upon him 77
was a bustling city with 81
was a bustling town with 83
was a byword among his 97
was a career army man 386
was a career navy man 264
was a cattle thief and 56
was a chance here for 50
was a changed young man 84
was a charge made for 60
was a charge made with 48
was a charming girl and 111
was a charming girl who 64
was a charming host and 139
was a charming lady and 66
was a charming lady who 59
was a charming room with 58
was a charming spot for 51
was a charming young man 1520
was a cheaper fuel than 44
was a cheery soul and 66
was a chilly fall day 50
was a chilly gray day 46
was a chilly spring day 40
was a choice spot for 50
was a choice young man 61
was a chorus girl and 65
was a clamor among his 48
was a clarion call for 730
was a clarion call that 150
was a clause saying that 137
was a clever girl and 159
was a clever girl who 68
was a clever move and 80
was a clever move for 69
was a clever move that 44
was a clever young man 599
was a closed book and 86
was a closed book for 125
was a closed door and 74
was a closed door that 142
was a closed door with 106
was a closed shop and 68
was a closer call than 55
was a coarse dull man 61
was a coffee shop and 79
was a coffee shop near 52
was a coffee shop with 49
was a colony from that 122
was a comely girl and 61
was a comely young man 84
was a common bond that 162
was a common cure for 57
was a common fate for 127
was a common food for 42
was a common form for 81
was a common goal for 77
was a common jest for 46
was a common jest that 41
was a common jest with 80
was a common joke that 286
was a common means for 56
was a common name and 157
was a common name for 1369
was a common rate for 42
was a common rule that 88
was a common saying that 4192
was a common saying then 50
was a common saying with 291
was a common sign for 48
was a common site for 73
was a common task for 42
was a common term for 760
was a common theme and 80
was a common theme for 320
was a common theme that 320
was a common theme with 72
was a common thief and 79
was a common thread that 321
was a common view that 654
was a common wage for 50
was a common word for 211
was a corner room and 48
was a corner room with 184
was a corner shut off 40
was a corpse laid out 48
was a couple days ago 125
was a couple years ago 427
was a couple years old 45
was a coward hand that 55
was a crucial means for 60
was a crucial month for 58
was a crucial need for 111
was a crucial site for 68
was a crucial step for 184
was a crucial task for 45
was a crucial test for 330
was a crucial time for 693
was a crucial tool for 92
was a crushing blow and 84
was a crushing blow for 511
was a crushing blow that 138
was a curious fact that 4298
was a curious fate that 91
was a curious time for 117
was a curious young man 115
was a custom among our 43
was a custom among that 79
was a custom among them 343
was a damned fool and 124
was a damned fool for 141
was a damned fool not 77
was a damned good idea 119
was a damned good job 51
was a damned good man 137
was a damned good one 159
was a dapper young man 455
was a darker blue than 51
was a daunting task and 114
was a daunting task for 415
was a daunting task that 191
was a deafening roar and 206
was a debate over how 55
was a debate over who 49
was a decent chap and 106
was a decent girl and 81
was a decent sort and 112
was a decent sort who 65
was a decent young man 542
was a deeper blue than 118
was a deeper depth than 50
was a deeper glow than 66
was a deeply felt and 55
was a deeply moving and 91
was a deeply pious and 44
was a deeply pious man 249
was a demand also for 52
was a demand from all 77
was a demand made for 77
was a demand only for 44
was a demand upon his 96
was a design upon his 48
was a device used for 78
was a devout jain and 52
was a devout young man 71
was a direct call for 70
was a direct line and 40
was a direct link with 280
was a disease like any 59
was a dismal time for 161
was a dividing line for 49
was a dividing line that 50
was a divine gift and 124
was a divine gift that 42
was a divine plan for 48
was a divine plan that 42
was a divine sign that 121
was a doctor there and 55
was a doctor there who 115
was a dollar more than 44
was a double blow for 141
was a double date with 47
was a double door that 40
was a double door with 74
was a double room with 57
was a dressing room and 62
was a dressing room for 68
was a dressing room with 73
was a faction among them 96
was a factor making for 193
was a factor other than 55
was a fairly able man 43
was a fairly busy man 51
was a fairly clear one 94
was a fairly even mix 41
was a fairly good day 56
was a fairly good man 46
was a fairly good one 1289
was a fairly good year 108
was a fairly high one 52
was a fairly mild one 41
was a fairly rich man 97
was a fairly safe bet 204
was a fairly safe one 52
was a fairly tall man 176
was a fairly warm day 79
was a fairly wide one 43
was a fairly young man 784
was a fallen angel and 42
was a fallen angel who 63
was a fallow time for 41
was a family joke that 1220
was a family name and 93
was a family room with 49
was a family rule that 131
was a family saying that 107
was a famous cook and 56
was a famous hand with 40
was a famous singer and 146
was a famous spot for 65
was a farmer during his 122
was a farmer like his 52
was a farmer living near 249
was a fashion among his 62
was a faster ship than 98
was a fearful time for 124
was a fellow scot and 50
was a fellow there that 41
was a fellow there who 168
was a female form that 117
was a feudal lord and 52
was a feudal lord who 107
was a figure like that 124
was a finely made man 52
was a flight from his 52
was a flight leaving for 41
was a flight risk and 41
was a forest fire and 44
was a forest wide and 58
was a former monk who 55
was a former navy seal 44
was a freezing cold day 174
was a french ally and 50
was a french copy not 45
was a french girl who 131
was a french lady who 86
was a french monk who 50
was a french ship and 48
was a french ship that 109
was a french term for 50
was a french word for 57
was a friend from her 60
was a friend from his 116
was a friend from way 45
was a friend when they 67
was a friend whom she 68
was a friend whom they 95
was a frozen lake and 40
was a further blow for 55
was a further call for 73
was a further link with 43
was a further need for 59
was a further sign that 578
was a garden laid out 137
was a gathering spot for 288
was a gentle giant who 59
was a gentle hint that 211
was a gentle lady who 52
was a gentle soul and 247
was a gentle soul who 386
was a gentle soul with 85
was a gentle young man 260
was a german city and 71
was a german girl who 107
was a german lady who 62
was a german monk who 87
was a german name for 54
was a gifted singer and 162
was a gifted young man 328
was a glance from god 70
was a glancing blow and 121
was a glancing blow that 213
was a glassy calm and 40
was a gloomy hour for 42
was a gloomy time for 200
was a golden eagle with 75
was a golden time for 382
was a goodly young man 84
was a gordian knot that 42
was a gospel singer and 46
was a gospel singer for 168
was a gravel road and 55
was a gravel road that 45
was a greased pole with 42
was a greater blow than 134
was a greater bore than 71
was a greater call for 48
was a greater city than 87
was a greater evil than 565
was a greater fool than 474
was a greater gift than 119
was a greater good than 123
was a greater hero than 198
was a greater loss than 189
was a greater love than 42
was a greater need for 1332
was a greater need than 217
was a greater risk for 83
was a greater risk than 194
was a greater risk that 128
was a greater role for 103
was a greater step than 44
was a greater task than 163
was a greater threat than 581
was a greater trial than 63
was a greater work than 144
was a harder blow than 55
was a harder task for 43
was a harder task than 470
was a harder trial than 52
was a headlong rush for 49
was a heavier blow than 65
was a hectic time for 262
was a heroin user and 40
was a higher duty than 120
was a higher goal than 43
was a higher good than 89
was a higher hand that 41
was a higher ideal than 61
was a higher life than 220
was a higher rank than 72
was a higher rate than 241
was a higher risk for 45
was a higher rule than 76
was a highly paid and 59
was a humbly born man 100
was a jewish girl and 41
was a jewish girl who 133
was a jewish name and 44
was a joyful time for 134
was a joyous time for 351
was a keener made use 84
was a kindly fate that 60
was a kindly lady and 49
was a kindly soul and 200
was a kindly soul who 127
was a kindly young man 68
was a languid young man 120
was a larger city than 272
was a larger room than 125
was a larger room with 71
was a larger ship than 126
was a larger town than 254
was a larger unit than 76
was a lawyer from new 136
was a learned young man 77
was a legacy from her 208
was a legacy from his 439
was a legend among his 69
was a legend among them 43
was a lesbian when she 56
was a lesser evil for 63
was a lesser evil than 1580
was a lesser risk than 45
was a lesson here for 169
was a lesson there for 72
was a letter from her 1399
was a letter from him 1046
was a letter from his 1993
was a letter from jean 41
was a letter from mrs 72
was a letter from new 64
was a letter from old 55
was a letter from one 1044
was a letter from our 91
was a letter from sam 63
was a letter from sir 321
was a letter from that 165
was a letter from them 68
was a letter from this 92
was a letter from tom 62
was a letter from you 595
was a letter like this 47
was a letter saying that 343
was a letter there for 169
was a likely site for 93
was a likely spot for 202
was a likely time for 108
was a likely young man 51
was a litmus test for 285
was a little ahead and 51
was a little ajar and 96
was a little angel and 44
was a little angry and 150
was a little angry now 67
was a little angry that 283
was a little angry with 662
was a little awed and 43
was a little awry with 64
was a little baby and 299
was a little baby boy 157
was a little baby that 44
was a little baby who 47
was a little baby with 50
was a little bald man 88
was a little bent and 48
was a little bent out 95
was a little bird that 226
was a little bird with 47
was a little blue and 64
was a little book that 181
was a little book with 93
was a little bread and 176
was a little busy with 40
was a little cafe with 90
was a little card with 51
was a little chap and 130
was a little chap then 67
was a little chap they 60
was a little chap who 62
was a little chap with 79
was a little city and 119
was a little city with 115
was a little cold and 260
was a little cold for 61
was a little cool and 107
was a little cool for 82
was a little damp and 86
was a little damp they 84
was a little dark and 86
was a little dark man 274
was a little door that 177
was a little down and 47
was a little dull and 116
was a little dull for 68
was a little early and 199
was a little early but 64
was a little early for 1254
was a little early yet 96
was a little fast for 40
was a little fish and 45
was a little flat and 49
was a little food and 48
was a little fool for 57
was a little free with 50
was a little game she 41
was a little game that 111
was a little game they 104
was a little girl all 214
was a little girl and 8466
was a little girl being 43
was a little girl but 211
was a little girl for 67
was a little girl going 118
was a little girl had 157
was a little girl her 619
was a little girl how 92
was a little girl not 134
was a little girl now 40
was a little girl one 86
was a little girl our 51
was a little girl out 100
was a little girl she 3025
was a little girl six 68
was a little girl ten 48
was a little girl that 1924
was a little girl then 780
was a little girl they 236
was a little girl too 70
was a little girl was 209
was a little girl who 4881
was a little girl with 1829
was a little girl you 102
was a little glad that 72
was a little gray and 42
was a little gray man 43
was a little hard and 132
was a little hard for 1131
was a little hard not 57
was a little hard that 366
was a little hard with 42
was a little hazy and 50
was a little heavy and 182
was a little heavy for 205
was a little heavy with 65
was a little high and 291
was a little high but 102
was a little high for 212
was a little hill and 45
was a little hill with 53
was a little hole that 48
was a little hurt and 144
was a little hurt but 51
was a little hurt that 1476
was a little joke that 42
was a little lady who 150
was a little lady with 86
was a little lake with 49
was a little lame and 92
was a little lame boy 93
was a little late and 484
was a little late but 113
was a little late for 2413
was a little late now 138
was a little late that 369
was a little late this 121
was a little late with 199
was a little lazy and 47
was a little less and 56
was a little less easy 54
was a little less hot 42
was a little less than 11136
was a little less weak 40
was a little like all 55
was a little like being 1366
was a little like dying 67
was a little like eating 58
was a little like going 276
was a little like her 210
was a little like him 112
was a little like his 249
was a little like old 40
was a little like one 251
was a little like our 45
was a little like that 2788
was a little like this 101
was a little like using 44
was a little like you 147
was a little lost for 40
was a little loud and 52
was a little love and 48
was a little luck and 51
was a little more air 48
was a little more and 40
was a little more fun 132
was a little more out 50
was a little more real 176
was a little more shy 41
was a little more than 24664
was a little more that 62
was a little more then 40
was a little much for 340
was a little note that 162
was a little open and 136
was a little over his 49
was a little over one 2654
was a little over six 2063
was a little over ten 372
was a little over two 4254
was a little pale and 428
was a little pale but 105
was a little park with 61
was a little past her 108
was a little past his 92
was a little past its 71
was a little past mid 199
was a little past one 389
was a little past six 474
was a little past ten 445
was a little past that 45
was a little past two 474
was a little peace and 190
was a little pond with 49
was a little poor boy 53
was a little rain and 73
was a little rest and 70
was a little rice and 43
was a little rich for 60
was a little room and 52
was a little room for 127
was a little room off 185
was a little room that 178
was a little room with 378
was a little shed with 41
was a little shop that 100
was a little shop with 117
was a little sick and 143
was a little sick with 66
was a little sign that 217
was a little slow and 369
was a little slow but 73
was a little slow for 100
was a little slow off 41
was a little slow with 104
was a little soft and 65
was a little soon for 45
was a little sore and 75
was a little sore that 51
was a little stir and 93
was a little tall for 99
was a little thick and 68
was a little time ago 262
was a little time and 153
was a little time for 193
was a little tinged with 83
was a little tiny bit 41
was a little tiny boy 297
was a little tiny kid 47
was a little town and 84
was a little town near 48
was a little town that 112
was a little town with 199
was a little trying for 85
was a little vain and 84
was a little warm and 61
was a little warm for 85
was a little ways off 141
was a little weary and 73
was a little wild and 226
was a little wind and 50
was a little wiry man 60
was a little wood and 52
was a little worn and 131
was a little worn off 105
was a little worn out 199
was a little yard with 81
was a little young and 49
was a little young for 339
was a lively hope that 168
was a lively time for 159
was a lively young man 165
was a lonely life and 74
was a lonely life for 312
was a lonely road and 57
was a lonely spot and 129
was a lonely time for 485
was a lonely young man 361
was a lovely baby and 59
was a lovely clear day 76
was a lovely fall day 306
was a lovely girl and 369
was a lovely girl but 48
was a lovely girl who 132
was a lovely girl with 210
was a lovely july day 45
was a lovely june day 365
was a lovely lady and 170
was a lovely lady who 150
was a lovely lady with 90
was a lovely name for 43
was a lovely room with 107
was a lovely site for 41
was a lovely spot and 69
was a lovely spot for 84
was a lovely spring day 1979
was a lovely time for 76
was a lovely warm day 243
was a lovely young man 125
was a luxury item and 99
was a luxury item for 54
was a luxury item that 61
was a luxury only for 43
was a maiden bold who 43
was a maiden lady and 58
was a maiden lady she 145
was a maiden lady who 162
was a mammoth task and 80
was a mammoth task for 59
was a marble slab with 176
was a marked break with 46
was a market town and 141
was a market town for 63
was a market town with 85
was a master hand for 57
was a master hand with 60
was a master plan for 187
was a matter dealt with 44
was a matter more for 50
was a matter only for 248
was a mature young man 153
was a member along with 147
was a member during his 94
was a member from his 44
was a member from its 125
was a member from new 174
was a memory from his 47
was a mental case and 104
was a middle aged man 723
was a mighty fine man 177
was a mighty giant and 66
was a mighty good idea 40
was a mighty good man 208
was a mighty good one 141
was a mighty hard man 43
was a mighty nice man 101
was a mighty nice old 92
was a mighty roar and 53
was a mighty sick man 74
was a mighty work for 92
was a million less than 45
was a million more than 97
was a million years ago 1560
was a million years old 234
was a modern city with 135
was a modern young man 71
was a modest young man 229
was a moment during that 43
was a moment during this 66
was a moment from his 79
was a moment like that 169
was a moment like this 45
was a moment made for 48
was a moment only for 49
was a moment when all 583
was a moment when any 61
was a moment when both 64
was a moment when each 74
was a moment when god 68
was a moment when her 186
was a moment when his 387
was a moment when man 120
was a moment when men 94
was a moment when one 358
was a moment when our 119
was a moment when she 1480
was a moment when that 199
was a moment when they 881
was a moment when things 136
was a moment when this 316
was a moment when you 411
was a mortal blow for 121
was a motley crew that 225
was a murder case and 101
was a murmur among them 131
was a mutton chop that 95
was a narrow hall with 49
was a narrow iron bed 144
was a narrow iron cot 46
was a narrow lane that 42
was a narrow lane with 72
was a narrow road and 48
was a narrow road that 186
was a narrow road with 78
was a narrow room with 205
was a narrow single bed 40
was a nigger girl going 65
was a nobler work than 78
was a normal girl with 45
was a normal life for 46
was a normal work day 41
was a normal young man 173
was a notice saying that 207
was a number less than 60
was a patent fact that 183
was a patrol sent out 87
was a peasant girl and 44
was a peasant girl who 166
was a pedlar here but 40
was a person like any 43
was a person like that 44
was a person like you 43
was a person other than 178
was a person sent for 124
was a person there who 75
was a person upon earth 51
was a person whom one 109
was a person whom she 140
was a person whom they 167
was a person whom you 122
was a petite girl with 89
was a pioneer work and 99
was a pirate ship and 49
was a pistol shot and 78
was a police raid and 41
was a polish girl who 57
was a polite name for 103
was a polite term for 186
was a polite word for 107
was a polite young man 212
was a poorer hand than 129
was a poster girl for 44
was a potent means for 45
was a potent tool for 66
was a pressing call for 41
was a pressing need for 2689
was a pretty baby and 67
was a pretty baby with 50
was a pretty busy day 52
was a pretty busy man 62
was a pretty cold day 57
was a pretty cool guy 147
was a pretty cool way 41
was a pretty dumb idea 86
was a pretty face and 62
was a pretty fair hit 42
was a pretty fair one 95
was a pretty full day 53
was a pretty full one 49
was a pretty girl and 931
was a pretty girl but 150
was a pretty girl then 67
was a pretty girl too 40
was a pretty girl who 456
was a pretty girl with 1537
was a pretty good act 53
was a pretty good bet 351
was a pretty good boy 164
was a pretty good car 46
was a pretty good day 839
was a pretty good deal 766
was a pretty good egg 47
was a pretty good gig 43
was a pretty good guy 758
was a pretty good hit 106
was a pretty good idea 1259
was a pretty good job 512
was a pretty good kid 312
was a pretty good liar 62
was a pretty good man 861
was a pretty good old 201
was a pretty good one 3343
was a pretty good set 46
was a pretty good song 66
was a pretty good sum 51
was a pretty good team 57
was a pretty good way 423
was a pretty good year 452
was a pretty great guy 44
was a pretty great man 50
was a pretty hard job 152
was a pretty hard one 70
was a pretty heavy one 86
was a pretty high one 45
was a pretty lady and 111
was a pretty lady who 47
was a pretty lady with 77
was a pretty lass then 49
was a pretty name and 63
was a pretty name for 98
was a pretty nice day 158
was a pretty nice guy 494
was a pretty nice kid 64
was a pretty poor one 87
was a pretty rich man 58
was a pretty room with 93
was a pretty safe bet 504
was a pretty safe one 61
was a pretty sick boy 62
was a pretty sick man 213
was a pretty sure bet 124
was a pretty town with 60
was a pretty warm day 52
was a pretty wild kid 63
was a pretty young man 122
was a priest among them 62
was a prince among his 81
was a prince among men 485
was a prince till now 43
was a prison camp for 56
was a proper case for 778
was a proper form for 55
was a proper means for 57
was a proper name and 80
was a proper name for 118
was a proper role for 129
was a proper site for 40
was a proper spot for 82
was a proper task for 82
was a proper time and 91
was a proper time for 562
was a proper work for 62
was a proper young man 73
was a proved fact that 77
was a proven fact that 429
was a public body and 42
was a public duty and 49
was a public fete with 64
was a public good and 65
was a public good that 171
was a public need for 87
was a public park and 40
was a public road and 49
was a purely wild and 57
was a raised dais for 90
was a raised dais with 86
was a rallying call for 98
was a rarity among his 43
was a rascal from his 97
was a reaction from all 41
was a reaction from his 68
was a reaction from that 72
was a reaction from this 106
was a reality only for 75
was a record even for 42
was a record high for 79
was a record month for 46
was a refuge even for 68
was a refuge from all 88
was a refuge from his 51
was a relaxing time for 43
was a release from all 65
was a release from his 43
was a relief from all 80
was a relief from his 96
was a relief from that 43
was a relief when her 136
was a relief when his 133
was a relief when one 175
was a relief when our 58
was a relief when she 787
was a relief when that 41
was a relief when they 991
was a relief when this 45
was a report from his 62
was a report from one 73
was a resort town for 44
was a retreat from his 76
was a retreat from this 66
was a richer mine than 85
was a robust young man 280
was a russian girl who 79
was a sacred duty and 184
was a sacred duty for 163
was a sacred duty that 111
was a sacred duty with 49
was a sacred rite and 64
was a sacred site for 71
was a sacred spot for 48
was a sacred time for 40
was a sacred tree and 42
was a sailor from his 47
was a sallow young man 57
was a satire upon his 54
was a satire upon wit 168
was a schism among his 41
was a school girl and 46
was a school rule that 169
was a second call for 41
was a second door that 101
was a second hand one 61
was a second home and 53
was a second home for 255
was a second room with 42
was a second shot and 111
was a second time and 51
was a second time put 99
was a second wife and 106
was a secret from all 64
was a secret from her 95
was a secret hope that 189
was a secret plan for 48
was a section dealing with 137
was a serious blow and 134
was a serious blow both 40
was a serious blow for 559
was a serious blow not 69
was a serious break with 75
was a serious case and 72
was a serious flaw with 40
was a serious girl and 61
was a serious loss and 87
was a serious loss for 336
was a serious need for 342
was a serious risk for 40
was a serious risk that 1524
was a serious step and 79
was a serious step for 132
was a serious task for 62
was a serious test for 79
was a serious threat and 146
was a serious threat for 58
was a serious threat not 42
was a serious threat that 318
was a serious time for 117
was a serious young man 2369
was a severe blow and 258
was a severe blow both 193
was a severe blow but 58
was a severe blow for 1073
was a severe blow not 82
was a severe blow that 86
was a severe code for 77
was a severe loss for 156
was a severe task for 101
was a severe test for 776
was a severe trial for 709
was a shadow over her 63
was a shadow over his 90
was a shadow upon her 51
was a shadow upon his 45
was a shared view that 105
was a shooting star and 45
was a shrewd move and 91
was a shrewd move for 64
was a shrewd move that 102
was a shrewd young man 121
was a shriek from one 52
was a shrill pipe dying 45
was a sickly babe with 42
was a sickly baby and 103
was a sickly young man 124
was a sickly youth and 49
was a sickly youth who 44
was a signal from god 41
was a signal from one 67
was a silent ship that 48
was a silent young man 74
was a silver coin and 56
was a silver coin that 110
was a silver lining for 44
was a silver tray with 157
was a simple fact that 888
was a simple girl and 73
was a simple girl who 64
was a simple girl with 41
was a simple life and 60
was a simple life with 42
was a simple means for 152
was a simple plan and 113
was a simple plan that 126
was a simple room with 153
was a simple rule for 44
was a simple rule that 42
was a simple soul and 221
was a simple soul who 149
was a simple soul with 41
was a simple step for 120
was a simple task and 60
was a simple task for 298
was a simple task that 59
was a simple truth that 174
was a simple young man 154
was a singular fact that 1624
was a singular fate for 47
was a singular move for 73
was a singular tale for 48
was a singular wild man 48
was a skinny girl with 123
was a skinny young man 166
was a sleeping giant that 117
was a slight bump and 49
was a slight gain for 51
was a slight girl with 76
was a slight hint that 46
was a slight hope that 81
was a slight rise and 53
was a slight risk that 233
was a slight stir and 52
was a slight stir near 62
was a slight wind and 55
was a slight young man 416
was a slouch felt hat 48
was a solemn time for 86
was a solemn young man 74
was a something soft and 67
was a source book for 92
was a special bond that 105
was a special call for 54
was a special camp for 63
was a special case and 796
was a special case but 41
was a special case for 234
was a special case that 287
was a special case with 85
was a special feast day 40
was a special fund for 67
was a special gift and 76
was a special gift for 139
was a special gift that 112
was a special mark for 76
was a special name for 144
was a special need for 508
was a special rate for 69
was a special role for 56
was a special room for 188
was a special room set 40
was a special rule for 51
was a special rule that 41
was a special sign for 46
was a special stay and 68
was a special term for 130
was a special time and 122
was a special time for 1191
was a special time that 60
was a special time with 45
was a special treat and 71
was a special treat for 891
was a special treat that 63
was a special trip for 57
was a special ward for 52
was a special word for 133
was a special young man 74
was a spirit when she 64
was a spruce young man 59
was a square fort with 91
was a square hole cut 113
was a square hole for 46
was a square room with 319
was a square wave with 43
was a squire ready and 42
was a stable here that 46
was a stanch union man 166
was a standing army and 54
was a standing joke for 149
was a standing joke that 1556
was a standing joke with 548
was a standing rule that 805
was a standing rule with 61
was a staple food and 95
was a staple food for 221
was a statue made not 65
was a stirring call for 47
was a stirring time for 96
was a stocky young man 313
was a stormy time for 70
was a strain upon her 68
was a strain upon his 52
was a strange book for 44
was a strange dream that 43
was a strange ending for 42
was a strange fact that 938
was a strange fate for 85
was a strange fate that 450
was a strange girl who 54
was a strange hour for 74
was a strange land and 47
was a strange life for 165
was a strange life that 194
was a strange name for 287
was a strange role for 121
was a strange time and 119
was a strange time for 637
was a strange word for 133
was a strange young man 757
was a strict rule that 1452
was a strife among them 240
was a striking fact that 667
was a striking girl with 53
was a striking young man 131
was a stunning blow and 64
was a stunning blow for 159
was a stupid name for 63
was a stupid young man 51
was a sturdy young man 225
was a subtle hint that 224
was a sudden break with 40
was a sudden call for 142
was a sudden hiss and 54
was a sudden hush and 164
was a sudden jerk and 72
was a sudden jolt and 85
was a sudden loud bang 46
was a sudden need for 111
was a sudden roar and 97
was a sudden rush and 300
was a sudden rush for 140
was a sudden snap and 107
was a sudden stir and 132
was a sudden turn for 47
was a sudden whim that 40
was a sultry july day 41
was a summer camp for 143
was a summer home for 65
was a sunken road with 42
was a superb cook and 188
was a supply base for 159
was a swarthy young man 70
was a swarthy youth with 49
was a swimming pool and 384
was a swimming pool for 66
was a swimming pool that 151
was a swimming pool with 104
was a switch from one 47
was a system like that 65
was a talent even for 54
was a tangled mess and 94
was a tassel from his 42
was a teacher from god 165
was a teacher there and 88
was a teacher there for 64
was a teacher there who 55
was a tedious task and 103
was a tedious task for 40
was a tedious task that 130
was a tempting bait for 59
was a tempting prey for 46
was a tempting theme for 48
was a tenant from year 118
was a terror unto them 102
was a thought only fit 52
was a thrifty tale for 101
was a thrifty young man 65
was a thrilling time for 110
was a tragic blow for 77
was a tragic ending for 55
was a tragic fact that 156
was a tragic loss for 296
was a tragic time for 159
was a training base for 121
was a training camp for 188
was a training ship for 54
was a training site for 53
was a tricky time for 47
was a trifle cold and 71
was a trifle early for 42
was a trifle hard and 50
was a trifle late for 72
was a trifle less than 552
was a trifle more than 536
was a trifle over six 90
was a trifle over two 131
was a trifle pale and 49
was a trifle prim and 106
was a tumble from his 81
was a tyrant over her 60
was a unique case and 79
was a unique time for 48
was a useful ally for 56
was a useful base for 94
was a useful means for 91
was a useful tool for 1213
was a useful tool that 96
was a useful tool with 40
was a utopian dream that 91
was a veiled hint that 109
was a veiled threat that 225
was a vessel used for 48
was a vicious young man 49
was a violent break with 76
was a violent longing for 90
was a violent whig and 45
was a violent wind and 45
was a violent young man 41
was a virgin when she 1172
was a virgin when they 172
was a virgin when you 115
was a virile young man 78
was a virtue among his 66
was a walled city and 90
was a walled city with 242
was a walled town and 88
was a walled town with 216
was a warmer heart than 57
was a warrior from his 102
was a warrior like his 42
was a warrior much too 54
was a watering hole for 212
was a weight upon her 91
was a weight upon him 52
was a weight upon his 191
was a wicked girl and 50
was a wicked young man 115
was a widely held and 48
was a widely held idea 49
was a widely used and 94
was a wonder heard with 42
was a wonder there was 250
was a wooden boat with 46
was a wooden door that 99
was a wooden door with 107
was a wooden knob with 41
was a wooden shed with 51
was a wooden sign that 77
was a wooden sign with 84
was a worrying time for 191
was a yankee from new 41
was a yellow face and 51
was a zealous whig and 44
was a zealous young man 50
was i almost making fun 56
was i before firing had 54
was i myself dealt with 57
way a little more than 149
way a person acts and 93
way a person deals with 233
way a person sees his 55
way a person uses his 100
way i already told you 45
way i learned from him 115
way i should like you 86
wean a savage from his 68
wear a better face than 102
wear a condom during sex 55
wear a condom when you 41
wear a helmet when you 268
wear a purple robe and 84
wear a safety belt and 84
wear a trench coat and 68
wear a yellow star and 91
who a little more than 244
who a little time ago 207
who a second time had 58
who i thought were going 54
who i thought were not 57
why a person will not 50
why a wholly good god 62
why i always felt that 108
why i always tell you 60
why i called upon you 81
why i differ from him 43
why i reacted like that 52
why i should bore you 89
why i should call her 46
why i should call him 102
why i should care for 122
why i should come and 64
why i should feel any 78
why i should feel that 340
why i should feel this 196
why i should give any 96
why i should give him 107
why i should give them 68
why i should give you 439
why i should have all 97
why i should have any 371
why i should have got 40
why i should have had 258
why i should have that 106
why i should have this 196
why i should help him 40
why i should help you 247
why i should hire you 142
why i should keep you 81
why i should leave this 41
why i should leave you 60
why i should like you 192
why i should look for 77
why i should look with 98
why i should love him 52
why i should love you 67
why i should make any 179
why i should make his 40
why i should make this 89
why i should make you 75
why i should much fear 58
why i should much joy 112
why i should obey you 131
why i should pity man 164
why i should pity you 49
why i should stay with 70
why i should stop eating 40
why i should take any 95
why i should take her 47
why i should take this 76
why i should take you 95
why i should tell her 81
