wade through snow to get 42
went further along the path 99
went further down the path 54
went gladly back to her 69
went hurtling into the air 43
went inside there to see 81
went inside when he saw 47
went pretty much as they 80
went pretty much the way 126
went slowly along the path 86
went slowly back the way 51
went slowly back to bed 41
went slowly back to her 420
went slowly back to his 781
went slowly down the long 104
went slowly down the path 192
went slowly down to her 63
went softly back to her 60
went softly back to his 43
went spinning into the air 99
went streaking down the sky 94
went through during the war 625
went through five or six 202
went through hell on earth 73
went through hell to get 204
went through into the bar 46
went through just to get 72
went through most of his 88
went through most of them 74
went through much of that 52
went through some of her 52
went through some of his 113
went through some of its 46
went through some of our 47
went through some of that 87
went through some of them 67
went through some of this 45
went through three of them 52
went through trying to get 57
went through what he did 42
went through what he had 61
went through what is now 163
went through what we did 41
went through when he was 218
went through when it was 43
went wearily back to his 67
went without food so that 115
wept bitter tears as she 85
wept bitter tears in her 137
were abated from the earth 54
were absent during the day 83
were absent from the area 161
were absent from the new 178
were absent from the real 42
were absent from the two 107
were absent when it was 95
were active during the day 465
were active during the war 169
were active during the year 207
were active from the end 45
were active from the mid 122
were actual tears in her 75
were actual tears in his 54
were adults over the age 58
were afraid even to ask 57
were afraid some of them 48
were afraid when we saw 41
were agreed only on one 49
were agreed upon as being 59
were agreed upon at this 77
were agreed upon by all 451
were agreed upon by both 322
were agreed upon in this 56
were allies during the war 102
were almost come to that 144
were almost full of rum 323
were almost glad to see 48
were almost half of all 52
were almost half of them 42
were almost like my own 57
were almost lost in his 77
were almost ready to cry 75
were almost ready to cut 79
were almost ready to die 74
were almost ready to fly 184
were almost ready to get 54
were almost ready to put 132
were almost ready to say 75
were almost ready to set 64
were almost ready to tear 57
were almost sure of being 71
were almost sure to bring 42
were almost sure to die 52
were almost sure to get 133
were almost sure to win 64
were almost tears in her 74
were almost tears in his 203
were almost three to one 125
were already able to read 137
were already able to see 58
were already able to use 48
were already ahead of her 59
were already ahead of him 106
were already ahead of them 104
were already among the dead 41
were already clear in his 78
were already coming in for 61
were already deep in mud 103
were already five or six 178
were already flying in and 43
were already full of that 52
were already gearing up for 129
were already heaving up and 48
were already leading the way 49
were already lining up for 146
were already living in new 79
were already living in that 93
were already living in this 103
were already made up and 117
were already made up for 42
were already many of them 46
were already moving in that 173
were already moving in this 123
were already part of her 47
were already part of his 206
were already part of our 47
were already part of that 50
were already past the age 42
were already paving my way 49
were already paving the way 85
were already saying it was 48
were already sown in his 52
were already there in his 61
were already three of them 51
were already tied up with 45
were already trying to get 248
were already trying to put 55
were already used to this 47
were already well on our 82
were already worn by kings 132
were always able to bring 108
were always able to buy 62
were always able to get 433
were always able to pay 63
were always able to put 68
were always able to say 116
were always able to see 113
were always able to use 49
were always ahead of him 51
were always among the top 127
were always asking me for 53
were always asking me how 50
were always asking me why 43
were always bent on his 49
were always coming in and 239
were always coming in with 52
were always coming or going 66
were always coming to her 58
were always coming to him 108
were always coming to our 54
were always coming to see 160
were always coming up and 48
were always coming up with 299
were always eager to buy 95
were always eager to get 290
were always eager to hear 201
were always eager to see 241
were always five or six 308
were always flying at one 52
were always fond of each 103
were always fond of him 70
were always fond of this 88
were always full of fun 79
were always full of them 75
were always full to its 53
were always glad to get 545
were always glad to hear 209
were always glad to let 42
were always glad to see 2858
were always good at that 346
were always good to her 91
were always good to him 92
were always hard to get 94
were always hard up for 40
were always hoping to see 40
were always kept in his 62
were always kind to her 150
were always kind to him 172
were always kind to them 78
were always losing by him 46
were always lots of fun 42
were always lots of them 41
were always made in this 44
were always many of them 51
were always more of them 175
were always moving in and 76
were always nice to her 80
were always nice to him 45
were always open so that 43
were always open to all 151
were always open to any 101
were always open to hear 62
were always open to her 135
were always open to him 499
were always open to his 185
were always open to new 86
were always open to them 247
were always paid to him 47
were always part of her 54
were always part of his 219
were always part of our 97
were always part of this 45
were always reading the law 65
were always ready in his 65
were always ready to act 189
were always ready to add 43
were always ready to aid 446
were always ready to bear 63
were always ready to bring 77
were always ready to buy 152
were always ready to cap 44
were always ready to deal 95
were always ready to die 101
were always ready to fly 111
were always ready to get 73
were always ready to hear 150
were always ready to his 48
were always ready to lay 107
were always ready to lead 41
were always ready to let 73
were always ready to pay 252
were always ready to put 226
were always ready to run 159
were always ready to say 110
were always ready to see 104
were always ready to set 91
were always ready to sit 49
were always ready to try 144
were always ready to use 202
were always safe in his 49
were always saying to each 84
were always saying to him 56
were always seen as being 48
were always sent to him 48
were always sins in his 73
were always some of his 97
were always some of them 255
were always sure of being 83
were always sure of eating 62
were always sure of her 47
were always sure of his 153
were always sure to bring 51
were always sure to get 96
were always sure to see 41
were always sure to win 60
were always there to see 89
were always three of them 65
were always tied up with 52
were always told it was 79
were always trying to beat 80
were always trying to bring 88
were always trying to buy 45
were always trying to fix 115
were always trying to get 1958
were always trying to put 145
were always trying to run 78
were always trying to see 102
were always trying to set 90
were always trying to win 40
were always used in one 42
were always used in this 49
were always used to sit 51
were always ways to get 53
were amazed when it was 104
were amazed when we saw 54
were another kind of man 149
were another part of his 46
were anxious only to get 71
were around during the day 54
were around nine or ten 47
were around when he was 49
were arriving from the east 290
were asleep when we got 42
were banned during the war 45
were banned from the air 60
were banned from the area 93
were banned from the new 45
were barely able to bring 43
were barely able to earn 60
were barely able to eke 141
were barely able to fly 46
were barely able to get 462
were barely able to pay 147
were barely able to read 165
were barely able to see 156
were barely moving at all 70
were barred from the area 81
were barred from the new 53
were barred from the use 66
were becoming clear to her 50
were becoming clear to him 58
were becoming part of her 41
were becoming part of his 44
were bereft when on that 70
were better able to act 66
were better able to bear 558
were better able to bring 53
were better able to buy 53
were better able to deal 596
were better able to get 267
were better able to hear 57
were better able to pay 393
were better able to put 130
were better able to read 89
were better able to see 392
were better able to set 48
were better able to use 470
were better left as they 59
were better rise in his 254
were better seen to and 65
were better used to them 79
were better ways of doing 102
were better ways to deal 66
were better ways to get 74
were better ways to use 43
were better when he was 53
were beyond those of any 94
were bigger fish to fry 391
were bogged down in mud 86
were boiled down to one 42
were bombed during the war 98
were bombed from the air 422
were bought during the year 152
were bowled over by her 71
were bowled over by his 86
were broken down by age 391
were broken down by sex 130
were broken down by this 69
were broken down in that 46
were broken down in this 63
were broken down so that 171
were broken into the two 51
were broken when he was 46
were buried along the way 70
were buried deep in her 113
were buried deep in his 159
were buried during the war 44
were buried next to each 132
were buried next to his 48
were burned during the day 43
were burned during the war 385
were busily trying to get 40
were called away by death 111
were called away to war 83
were called back by two 48
were called back to our 74
were called down on our 93
were called during the war 48
were called forth by her 52
were called forth by his 182
were called forth by that 43
were called forth by this 161
were called into the area 46
were called sons of god 291
were called sons of man 72
were called upon at all 43
were called upon at that 97
were called upon at this 60
were called upon by all 47
were called upon by god 72
were called upon by her 40
were called upon by one 45
were called upon by our 42
were called upon by them 45
were called upon by this 40
were called upon by two 43
were called upon in all 41
were called upon in this 61
were called upon to act 2255
were called upon to add 82
were called upon to aid 780
were called upon to arm 280
were called upon to bear 1334
were called upon to bring 325
were called upon to buy 44
were called upon to cut 71
were called upon to deal 1617
were called upon to die 150
were called upon to fix 217
were called upon to fly 86
were called upon to get 189
were called upon to heal 52
were called upon to hear 87
were called upon to lay 360
were called upon to lead 349
were called upon to man 233
were called upon to pay 4547
were called upon to put 580
were called upon to read 436
were called upon to run 124
were called upon to say 712
were called upon to seal 45
were called upon to see 256
were called upon to set 314
were called upon to sit 155
were called upon to try 153
were called upon to use 563
were called upon to wear 42
were carrying away the dead 65
were carrying down to our 40
were carrying news of her 44
were catching hold of our 64
were caught during the day 191
were caught hold of and 43
were caught just as they 70
were caught trying to get 77
were changed during the year 49
were changed from the one 108
were changed when it was 70
were charging down on them 42
were chipping away at his 44
were chosen from the men 46
were chosen from the old 46
were chosen from the set 182
were chosen from the six 89
were chosen from the top 180
were chosen from the two 159
were chosen only if they 45
were cleaned prior to use 43
were cleared away by this 40
were cleared away so that 105
were cleared from the area 133
were clearly able to see 45
were clearly losing the war 60
were clearly part of his 45
were clearly part of this 52
were climbing into the car 121
were climbing into the sky 70
were closed down so that 40
were closed during the day 388
were closed during the war 214
were closed during the year 275
were common among the men 63
were common during the war 161
were common just as all 96
were copied from an old 119
were copied from the new 46
were copied from the old 82
were copied into the new 48
were created during the mid 55
were created during the new 50
were created during the six 171
were created during the war 673
were created during the year 140
were created from the earth 242
were created from the head 50
were created from the old 60
were created from the top 119
were created good by god 68
were created here in this 48
were created only to get 83
were created sons of god 54
were created when he was 40
were crossing over to them 41
were crowding into the rear 40
were darted from the sky 59
were dashed when he saw 63
were dashed when he was 137
were dashed when it was 142
were dashed when the new 41
were debating what to say 47
were deemed great by our 50
were deeply fond of each 51
were deeply hurt by this 160
were deeply sunk in his 85
were dinned into my ears 51
were dinned into the ears 70
were dotted along the way 70
were draped over the head 58
were draped over the top 46
were dreaded from the war 69
were drinking their tea and 47
were driven away by fear 46
were driven away by his 118
were driven away by our 64
were driven away by them 90
were driven back as far 235
were driven back at all 290
were driven back by bad 50
were driven back by our 201
were driven back by them 42
were driven back by this 53
were driven back in two 49
were driven back on all 275
were driven back so far 52
were driven back to our 177
were driven foul of each 102
were driven from it and 61
were driven from it with 148
were driven from the area 340
were driven from the bar 57
were driven from the bay 42
were driven from the earth 53
were driven from the east 285
were driven from the ohio 126
were driven from the seas 245
were driven from the top 114
were driven from the two 54
were driven into the air 70
were driven into the area 80
were driven into the bay 48
were driven into the bed 257
were driven into the earth 674
were driven into the end 43
were driven into the gas 228
were driven into the head 158
were driven into the ice 133
were driven into the log 44
were driven into the mud 411
were driven into the net 90
were driven into the top 45
were driven into the war 177
were dropping from the sky 239
were dumped into the bay 61
were dumped into the pit 56
were eighty years of age 85
were eleven years of age 165
were eluted from the gel 280
were emerging from the long 56
were emerging from the new 44
were engaged during the day 239
were engaged during the war 108
were engaged during the year 171
were entering upon an era 93
were entering upon the new 70
were erased from the map 140
were evenings when he did 43
were exempt from the act 252
were exempt from the ban 136
were exempt from the death 51
were exempt from the head 52
were exempt from the law 442
were exempt from the new 174
were exempt from the tax 1034
were fainting from the heat 57
were fairly into the swing 61
were fairly rioting by this 129
were fairly sure it was 40
were fallen into the pit 332
were farther from the earth 41
were farther from the sun 75
were farther from us than 52
were fighting hard to get 40
were filled during the year 112
were filled from the top 62
were filled only by men 42
were fitted into the new 82
were floating down the ohio 170
were flooding into the area 71
were folded into the new 74
were forced also to pay 41
were forced back at all 60
were forced back by bad 47
were forced back to our 54
were forced during the war 46
were forced into it and 54
were forced into the air 145
were forced into the area 44
were forced into the job 53
were forced into the mud 76
were forced into the new 93
were forced into the war 524
were forced upon us and 128
were formed during the era 50
were formed during the ice 127
were formed during the long 43
were formed during the mid 94
were formed during the war 272
were formed during the year 332
were formed early in his 83
were formed from the earth 95
were formed from the new 53
were formed from the old 126
were formed from the two 86
were formed into an odd 47
were formed into the new 163
were formed into the two 151
were formed when he was 72
were formed when it was 58
were formed when the earth 241
were formed when the ice 77
were fought during the war 93
were foully done to death 58
were freely lent to all 48
were freely made on both 71
were freely open to all 80
were freely open to them 100
were freely used by both 159
were freely used in all 43
were freely used in this 40
were freely used on both 89
were frowning over at her 50
were frozen during the war 71
were frozen into the ice 445
were furious when it was 47
were gained over to his 183
were gained over to this 94
were gathering from the east 138
were gathering over my head 92
were gently riding in that 83
were gloating over the idea 51
were greater when it was 43
were greatly hurt at this 49
were greatly used by god 41
were grieving over the death 93
were guilty only of being 87
were gunned down as they 235
were handed back to her 44
were handed back to him 184
were handed back to them 120
were handed down by god 75
were handed down by his 78
were handed down in that 42
were handed down in this 101
were handed down in two 40
were handed down to each 44
were handed down to her 159
were handed down to him 523
were handed down to his 134
were handed down to our 108
were handed down to them 748
were handed down to you 99
were handed from the one 47
were handed over by him 90
were handed over to each 41
were handed over to her 386
were handed over to him 2132
were handed over to his 562
were handed over to its 66
were handed over to men 48
were handed over to new 80
were handed over to one 171
were handed over to our 153
were handed over to sir 65
were handed over to that 83
were handed over to them 1419
were handed over to this 127
were handed over to two 124
were handed over to you 79
were hardly able to bear 96
were hardly able to get 255
were hardly able to pay 183
were hardly able to put 41
were hardly able to read 85
were hardly able to see 170
were hardly able to sit 90
were hardly felt at all 57
were hardly just to him 52
were hardly moving at all 125
were hardly seen at all 72
were hardly there at all 207
were hardly used at all 432
were hardly wars at all 41
were hardly worn at all 42
were hauled over the ice 49
were heavens from of old 131
were heavily felt in all 41
were heavily made up and 119
were heavily made up with 98
were helped along the way 108
were herded into an area 46
were herded into the gas 207
were hidden away in this 219
were hidden during the day 168
were hidden during the war 72
were hidden from the eye 76
were hidden from the men 45
were higher during the day 50
were hooked into the log 65
were hunted down in all 73
were hunted from the earth 184
were hurled down on them 74
were hurled from the top 184
were hurled into the air 1548
were hurled into the sky 72
were inches deep in mud 45
were indeed glad to get 50
were indeed glad to see 123
were indeed many of them 53
were indeed most of his 61
were indeed part of his 42
were indeed seen in all 42
were indeed some of them 57
were indeed such as men 68
were indeed tears in her 55
were issued during the two 84
were issued during the war 416
were issued during the year 2295
were issued from the top 65
were issued from the war 240
were jerked into the air 47
were joined along the way 91
were joined during the day 42
were joined there by two 82
were jotted down as they 70
were jotted down in his 85
were judged from the things 225
were judged good or bad 40
were killed along the way 215
were killed during an air 88
were killed during the air 88
were killed during the day 414
were killed during the few 45
were killed during the riot 180
were killed during the six 48
were killed during the two 197
were killed during the war 4317
were killed during the year 355
were killed trying to get 172
were killed when he was 186
were killed when it was 105
were killed when the car 87
were kindly used by her 60
were landed during the day 44
were lately seen in this 80
were learned along the way 99
were lifted from the earth 154
were lifted high in air 89
were lifted into the air 1523
were lifted into the sky 82
were limits even to her 43
were limits even to his 210
were listed among the top 144
were little able to bear 120
were little bits of things 51
were little boys in this 53
were little felt as yet 75
were little joys of his 90
were little more to him 225
were loaded from the top 41
were loaded into the car 203
were loaded into the two 121
were loaded into the van 85
were loaded onto the bus 45
were loaded onto the gel 147
were locked away in her 42
were locked away in his 72
were locked during the day 42
were looked down on and 185
were looked down on for 83
were looked down on with 53
were looked upon as all 43
were looked upon as bad 61
were looked upon as being 1646
were looked upon as dead 49
were looked upon as due 52
were looked upon as fit 46
were looked upon as his 241
were looked upon as ill 54
were looked upon as its 177
were looked upon as men 389
were looked upon as non 46
were looked upon as not 205
were looked upon as old 60
were looked upon as one 776
were looked upon as real 80
were looked upon as things 99
were looked upon as too 123
were looked upon as two 256
were looked upon at that 65
were looked upon by all 249
were looked upon by both 53
were looked upon by her 61
were looked upon by him 272
were looked upon by his 72
were looked upon by our 87
were looked upon by them 359
were looked upon in that 58
were lowering over the lee 41
were mainly those of his 77
were marching down on both 41
were melted down to pay 83
were merely come to sup 52
were merely giving the death 88
were merely part of his 120
were merely part of that 42
were merely trying to bring 42
were merely trying to get 235
were merged into the new 561
were merged into the one 87
were mighty eager to set 63
were mighty glad to get 212
were mighty glad to see 314
were mornings when it was 52
were mortal like the men 45
were mostly from the east 117
were mostly from the new 56
were mostly from the old 41
were mostly such as had 41
were mourning over the dead 48
were needed along the way 43
were needed during the war 53
were needed most of all 70
were nights when he did 102
were nights when he had 71
were nights when he lay 58
were nights when he was 71
were nights when it was 94
were nights when we had 80
were opened during the day 110
were opened during the war 99
were opened during the year 964
were opened when it was 55
were opened wide to all 44
were opened wide to let 61
were packed into an area 63
were packed into the car 139
were packed into the two 117
were parked next to each 82
were passed along to him 84
were passed down to her 100
were passed down to him 136
were passed down to his 69
were passed down to them 144
were passed down to you 59
were passed during the day 131
were passed during the war 79
were passed during the year 317
were passed over in his 48
were passed over in this 46
were passed over to him 77
were passed over to our 51
were patriot eyes in new 68
were periods during the day 42
were periods when he had 57
were periods when he was 299
were periods when it was 249
were placed along the top 180
were placed along the way 45
were placed during the year 94
were placed facing the sun 47
were placed five or six 58
were placed here on earth 55
were placed into the two 84
were placed next to each 687
were placed next to her 43
were placed next to one 333
were placed next to them 48
were placed over the dead 40
were placed over the head 225
were placed over the top 276
were placed over the two 68
were placed there by god 237
were placed there by him 41
were placed there by his 69
were placed there so that 120
were placed upon it and 82
were placed upon the bed 60
were placed upon the earth 162
were placed upon the head 69
were placed upon the map 51
were placed upon the new 68
were placed upon the top 271
were placed upon the two 48
were placed upon the use 171
were played back to him 80
were played back to them 75
were played during the day 104
were played only by men 41
were pleased when it was 55
were plenty more of them 89
were plunged deep in his 66
were plunged into the war 57
were posted along the way 60
were poured forth in all 46
were poured forth in her 45
were poured forth to him 41
were poured into my ears 164
were poured into the area 179
were poured into the ears 267
were poured into the lap 106
were poured into the war 100
were poured upon the earth 70
were poured upon the head 66
were pressing down on her 129
were pressing down on him 107
were pressing down on his 69
were pressing down on them 47
were pretty glad to see 64
were pretty good at that 247
were pretty good at this 40
were pretty hard on her 101
were pretty hard on him 92
were pretty hard to get 49
were pretty much as they 224
were pretty much of one 75
were pretty much on our 332
were pretty much the way 68
were pretty sure he had 57
were pretty sure he was 210
were pretty sure it was 413
were pretty sure of that 56
were pretty sure to bring 58
were pretty sure to get 173
were pretty sure to hear 63
were pretty sure to see 53
were pretty sure we had 78
were pretty well up with 44
were proved only by one 43
were pulled back so that 45
were pulled back to let 63
were pulled down as far 67
were pulled down so that 121
were pulled down to her 57
were pulled down to his 64
were pulled from the car 46
were pulled from the earth 42
were pulled over the head 41
were pumped into the air 49
were pushed back as far 67
were pushed into the gas 102
were pushed into the pit 69
were quoted back to him 50
were radioed back to earth 40
were raised during the war 239
were raised during the year 323
were raised five or six 42
were raised from the bed 145
were raised from the dead 4450
were raised from the earth 213
were raised here in new 97
were raised into the air 199
were raised over the dead 135
were raised when he was 49
were raised when it was 234
were ranked among the top 768
were rarely able to get 123
were rarely able to pay 65
were rarely able to see 62
were rarely able to use 64
were rarely seen in any 45
were rarely seen in our 54
were rarely seen in this 76
were rarely used in this 72
were readily able to see 41
were receding from the earth 71
were releasing dust or ash 78
were relied upon by him 68
were relied upon to bring 68
were remote from the new 41
were remote from the real 93
were remote from the seat 61
were repaid during the year 60
were ripped from the earth 46
were rolled back in her 149
were rolled back in his 347
were rolled back so that 59
were rolled down on them 44
were rolled down to her 51
were rolled high on his 47
were ruined during the war 43
were rushed into the area 113
were safely back in her 45
were safely back in our 83
were safely over the bar 200
were scaled down so that 95
were scaled down to fit 46
were scarce able to bear 94
were scarce able to get 71
were scarce able to sit 76
were scarce during the war 160
were scared half to death 290
were scenes from the old 68
were scudding over the sky 42
were seasons when he was 51
were seceding from the old 57
were second only to his 188
were second only to that 57
were second only to them 49
were secure only so long 48
were seized during the war 72
were seized upon by his 157
were seized upon by men 108
were seized upon by one 47
were seized when he was 48
were seldom able to buy 41
were seldom able to get 131
were seldom able to pay 74
were seldom able to read 76
were seldom able to see 91
were seldom able to use 50
were seldom ready to act 45
were seldom seen by men 51
were seldom seen in this 111
were seldom trod by any 61
were seldom used in this 42
were serious gaps in his 43
were served during the day 53
were served during the year 65
were settling down in our 59
were settling down to our 57
were shaded from the sun 769
were shaped like an egg 40
were shedding tears of joy 102
were shooting from the hip 47
were shooting into the air 218
were shooting into the sky 88
were shoved deep in his 64
were shoved into the car 46
were signed during the year 117
were silent till we got 56
were simply glad to see 81
were simply left to die 159
were simply left to rot 121
were simply more of them 64
were simply part of her 44
were simply part of his 111
were simply those of his 41
were simply told to get 51
were simply trying to get 437
were simply trying to put 42
were simply trying to use 45
were skimming over my head 43
were sleeping like the dead 342
were slowly done to death 73
were slowly moving up and 43
were slowly pacing up and 64
were soaked from the wet 53
were something more to him 75
were spared till he saw 68
were spending most of our 271
were spewed into the air 51
were spoken during the meal 50
were spoken when he was 46
were spreading over the sky 81
were standing five or six 63
were standing gazing at this 53
were standing just as they 51
were standing next to each 676
were standing next to her 394
were standing next to him 585
were standing next to his 82
were standing next to one 109
were standing next to them 136
were standing next to you 111
were standing over me and 58
were standing over me with 59
were standing over the dead 41
were standing over the man 52
were starting down the path 43
were starting from my head 59
were stirring early in all 63
were stolen away in all 55
were stolen from my car 45
were stolen from the car 50
were stolen from us and 47
were stored away in his 115
were stowed away in her 53
were stowed away in his 57
were stowed away in one 215
were stowed away in our 49
were stowed away in this 42
were straying from the path 72
were streaming down the old 81
were streaming into the area 49
were strewn along the path 88
were strewn along the way 75
were strewn over an area 58
were strewn over the bed 85
were strewn upon the earth 45
were struck down as being 51
were struck down as they 88
were struck down at his 59
were struck down by aid 55
were struck down by his 142
were struck down by one 40
were struck down by them 47
were struck down by this 134
were struck dumb at this 74
were struck dumb by his 83
were struck dumb by this 96
were struck from the rear 146
were struck most of all 40
were struck over the head 44
were sudden tears in her 109
were surely glad to see 44
were swarming over the area 63
were sweeping away the old 60
were sweeping into the east 198
were sweeping over it now 117
were taught early on that 54
were taught only to read 90
were tested during the year 44
were tested prior to and 53
were thereby voting to let 48
were thought more of than 63
were toppling down in all 43
were tossed anew in and 62
were tossed into the air 2177
were tossed into the pan 55
were tossed into the pit 50
were tossed into the pot 44
were traced back by him 87
were traced back to her 44
were traced back to him 61
were traced back to its 55
were traced back to one 53
were traded during the day 70
were traded into the area 41
were treated during the war 297
were treated during the year 801
were treated just as they 53
were treated much as they 64
were trooping down the rue 42
were tucked away in bed 85
were tucked away in her 58
were tucked away in his 93
were tucked into the top 95
were tugged away by long 95
were turned away by his 46
were turned back by bad 86
were turned back on and 76
were turned down as being 49
were turned down by all 109
were turned down by both 69
were turned over by him 106
were turned over so that 41
were turned over to and 47
were turned over to her 365
were turned over to him 1356
were turned over to his 468
were turned over to its 72
were turned over to lay 79
were turned over to men 46
were turned over to new 48
were turned over to one 201
were turned over to our 144
were turned over to that 80
were turned over to them 855
were turned over to this 216
were turned over to two 126
were turned over to war 145
were turned over to you 94
were turned upon me with 65
were turned upon the man 46
were turned upon the new 56
were turned upon the two 85
were twelve years of age 714
were twenty years of age 997
were unable even to get 147
were unable even to pay 72
were unable even to read 173
were unable even to see 52
were united into the new 55
were united into the one 159
were unlike those he had 57
were unlike those of any 444
were unlike those of his 60
were unsure what to say 48
were useful only if they 87
were vainly trying to get 78
were valued only as they 67
were various ways of being 49
were various ways of doing 139
were veiled from the eye 44
were wafted into the air 65
were waited upon by his 92
were waited upon by our 92
were waited upon by two 237
were waited upon to our 69
were washed away in that 47
were washed once in pbs 119
were watching from the top 122
were wholly from the new 41
were wholly left to his 62
were widely seen as being 122
were widely used at one 137
were widely used at that 69
were widely used by all 103
were widely used by both 131
were widely used in all 104
were widely used in both 127
were widely used in new 93
were widely used in this 161
were without arms of any 76
were without food of any 105
were without means to pay 58
were without some of our 44
were worked during the year 66
were worked into the new 71
west across what is now 162
west through north to east 110
west through south to east 106
west through what is now 202
what adults have to say 51
what adults want to hear 55
what amanda knew of this 47
what another part is doing 71
what another says or does 93
what antony said in his 81
what anyone else is doing 1658
what anyone else is going 83
what anyone said or did 351
what anyone said to her 163
what anyone said to him 301
what anyone says or does 624
what anyone says to him 55
what anyone says to you 150
what appears good to him 119
what appears good to them 67
what authors have to say 46
what became also of this 77
what became clear is that 40
what belongs only to god 271
what belongs only to his 50
what belongs only to them 43
what causes rest in one 82
what chance have we got 402
what chance there is for 371
what chance there is that 432
what choice have we but 110
what choice have we got 60
what christ means to him 82
what christ means to them 78
what christ means to you 110
what christ meant by his 57
what christ meant to him 103
what christ meant to them 62
what christ said is out 49
what christ said to him 43
what christ said to his 337
what christ said to them 79
what christ says to his 52
what christ will do for 120
what christ will do with 43
what cicero saith of him 112
what cicero says in his 104
what cicero says of him 58
what clarke will do with 68
what counts here is not 142
what counts here is that 185
what counts most in this 46
what counts most is how 62
what counts most is not 213
what counts most is that 186
what counts most of all 138
what created life on our 77
what dangers were we not 49
what demand there is for 106
what dryden made of them 48
what elinor told me this 124
what elisha says to him 64
what excuse have we for 116
what excuse there is for 64
what exists only in his 48
what exists only in our 112
what extent have the new 67
what extent have the two 49
what extent some of them 81
what extent there is any 175
what extent were the new 61
what extent were the two 52
what extent will the new 330
what family life is all 192
what feelings come up for 53
what fichte means by his 59
what france owed to her 90
what further length the new 60
what future there is for 120
what ground have we for 1348
what ground there is for 877
what helped most of all 54
what horace says in his 50
what horace says of his 49
what joseph said to his 86
what little breath he had 291
what little cash he had 145
what little faith he had 264
what little food he had 189
what little food we had 243
what little good it did 73
what little good we can 46
what little hair he had 725
what little hair he has 148
what little health he had 46
what little heart he had 41
what little hold he had 52
what little hope he had 133
what little land he had 45
what little life he had 107
what little life he has 43
what little life it had 55
what little means he had 51
what little mind he had 90
what little mind he has 48
what little nose he had 42
what little some of them 54
what little there is can 94
what little there is does 83
what little there is for 50
what little there is has 366
what little there is may 46
what little there is that 94
what little time he had 491
what little time he has 131
what little time we had 169
what little wealth he had 86
what little wind he had 41
what little wind we had 80
what little wits he had 66
what little work he had 43
what looked good on her 63
what looked like an act 63
what looked like an air 143
what looked like an all 138
what looked like an arm 86
what looked like an easy 266
what looked like an ice 51
what looked like an oil 126
what looked like an old 2513
what looked like an uzi 46
what looked like it had 45
what looked like it was 55
what looked like the end 295
what looked like the head 146
what looked like the old 69
what looked like the top 482
what lovely lamb is this 80
what maggie felt as she 58
what manner will the two 99
what market there is for 46
