war camp in germany during 94
was able to provide only 1142
was able to provide some 1218
was able to provide such 319
was able to provide these 180
was able to provide those 46
was able to provide three 85
was able to provide very 97
was able to provide well 277
was able to provide were 47
was able to provide what 122
was able to provide work 132
was able to publish during 40
was able to publish many 65
was able to publish more 104
was able to publish only 731
was able to publish some 172
was able to publish such 44
was able to publish these 46
was able to publish three 69
was able to publish what 42
was able to quickly find 87
was able to quickly make 42
was able to quickly turn 44
was able to rebound from 107
was able to receive from 230
was able to receive help 97
was able to receive holy 108
was able to receive into 50
was able to receive more 175
was able to receive only 154
was able to receive some 138
was able to reclaim some 53
was able to recover from 1727
was able to recover more 133
was able to recover most 181
was able to recover much 205
was able to recover only 599
was able to recover part 59
was able to recover some 464
was able to recover their 121
was able to recover these 47
was able to recover what 62
was able to recruit from 129
was able to recruit many 142
was able to recruit more 242
was able to recruit only 403
was able to recruit other 52
was able to recruit some 298
was able to reflect back 157
was able to reflect more 94
was able to reflect upon 407
was able to refrain from 1255
was able to rejoice over 104
was able to relieve some 102
was able to relieve their 40
was able to replace many 52
was able to replace most 128
was able to replace some 112
was able to replace these 54
was able to resolve into 46
was able to resolve many 129
was able to resolve most 131
was able to resolve only 50
was able to resolve some 235
was able to resolve their 53
was able to resolve these 143
was able to respond more 408
was able to respond only 82
was able to respond when 50
was able to restore calm 43
was able to restore many 44
was able to restore much 45
was able to restore peace 266
was able to restore some 337
was able to restore their 90
was able to reverse some 52
was able to salvage from 247
was able to salvage most 43
was able to salvage much 41
was able to salvage only 305
was able to salvage some 232
was able to satisfy many 48
was able to satisfy most 191
was able to satisfy only 169
was able to satisfy some 73
was able to satisfy their 140
was able to satisfy these 122
was able to satisfy those 52
was able to solicit from 43
was able to squeeze from 40
was able to squeeze into 221
was able to squeeze some 43
was able to stagger back 48
was able to succeed only 171
was able to suggest many 74
was able to suggest only 86
was able to suggest some 162
was able to suggest ways 91
was able to suggest what 95
was able to support many 76
was able to support more 197
was able to support only 307
was able to support some 53
was able to support such 82
was able to support their 60
was able to support these 58
was able to support three 59
was able to survive during 95
was able to survive even 144
was able to survive from 42
was able to survive into 77
was able to survive more 42
was able to survive only 921
was able to survive such 111
was able to survive these 170
was able to survive those 52
was able to survive what 47
was able to survive when 76
was able to sustain high 55
was able to sustain life 68
was able to sustain only 83
was able to sustain some 55
was able to sustain such 131
was able to sustain their 57
was able to sustain these 91
was able to swallow food 55
was able to swallow only 235
was able to swallow some 103
was able to triumph over 833
was able to uncover only 110
was able to uncover some 86
was able to utilize many 42
was able to utilize only 104
was able to utilize some 80
was able to utilize their 41
was able to utilize these 137
was able to venture back 70
was able to venture forth 48
was able to venture into 133
was able to venture upon 64
was able to whittle down 93
was able to withdraw from 697
was able to withdraw into 136
was able to witness many 43
was able to witness some 51
was able to witness such 55
was able to witness their 50
was able to witness what 46
was able to wriggle free 80
was acting in perfect good 102
was along an obscure wood 100
was along the western side 51
was also an ancient name 40
was also an assault upon 43
was also an attempt made 124
was also an increase from 60
was also an increasing need 55
was also an inquiry into 42
was also an occasion when 294
was also in declining health 42
was also in perfect health 46
was also in trouble over 40
was also of immense help 45
was also the ancient name 94
was also the biggest single 85
was also the boyhood home 81
was also the capital city 159
was also the central theme 205
was also the century when 80
was also the country most 45
was also the general rule 63
was also the general view 79
was also the greatest single 80
was also the highest among 85
was also the highest ever 101
was also the highest paid 53
was also the language used 153
was also the largest city 109
was also the largest ever 99
was also the largest single 292
was also the material used 57
was also the morally best 45
was also the occasion when 497
was also the official view 82
was also the primary means 56
was also the supreme hour 46
was also to abstain from 80
was also to benefit from 161
was also to examine into 109
was also to impress upon 93
was also to include those 47
was also to inquire into 106
was also to preside over 108
was also to provide safe 92
was also to receive from 59
was among the earliest acts 56
was among the factors leading 70
was among the highest ever 81
was among the highest paid 327
was among the largest ever 57
was among the virtues most 43
was away at college when 161
was away on holiday when 83
was away on vacation when 92
was back in civilian life 106
was back in private life 56
was back on british soil 42
was back on capitol hill 73
was back the following week 87
was bent on effecting three 86
was bent on obtaining from 45
was best to abstain from 44
was best to refrain from 58
was born at chamber hall 50
was born at painted post 54
was born at pleasant hill 100
was born at society hill 56
was born in beaufort west 59
was born in british india 55
was born in central city 213
was born in charles city 406
was born in charles town 222
was born in columbia city 80
was born in crystal city 178
was born in germany during 88
was born in germany into 47
was born in germany june 71
was born in granite city 43
was born in ireland during 74
was born in johnson city 132
was born in junction city 55
was born in newport news 376
was born in northern india 235
was born in southern india 167
was born in virginia city 103
was born in webster city 88
was born my parents were 81
was born on british soil 48
was born on foreign soil 100
was born the following july 107
was born the following june 87
was born the following month 42
was born the following spring 103
was born to worship such 69
was bringing the country into 45
was busy in preparing some 42
was cheap in ancient india 47
was clear the germans were 47
was come to inquire into 72
was coming the following week 147
was coming to inspect their 43
was crying in granada when 140
was deep in slumber when 50
was done by british jews 50
was done he stepped back 44
was done in ancient india 42
was done in ancient rome 114
was done in britain during 49
was done in germany during 53
was done in ireland during 93
was done in perfect good 69
was done in previous years 80
was done in several other 79
was done in several ways 452
was done in shorter time 86
was done is evident from 49
was done on company time 59
was done or omission made 136
was done the results were 56
was done to address these 45
was done to captain cook 51
was done to develop these 42
was done to enforce these 55
was done to fulfill what 48
was done to impress upon 101
was done to improve their 253
was done to increase their 62
was done to prevent such 68
was done to prevent their 239
was done to prevent these 45
was done to protect their 66
was done to provide more 59
was done to provide some 65
was done to relieve their 95
was done to satisfy their 54
was done to satisfy those 50
was down in florida last 80
was during my absence from 41
was during my college days 47
was during my college years 61
was during my student days 85
was during the british rule 186
was during the darkest days 136
was during the fifteen years 55
was during the following week 48
was during the following years 81
was during the greatest part 63
was during the halcyon days 48
was during the hottest part 95
was during the hundred years 40
was during the postwar years 79
was during the several years 45
was during the thirteen years 48
was eager to advance upon 53
was eager to benefit from 66
was eager to impress upon 90
was early in january when 46
was early in october when 83
was even an attempt made 181
was even an occasion when 105
was ever an occasion when 77
was ever the wayward fate 45
was ever to receive from 372
was ever to triumph over 117
was fain to indulge their 87
was felt in several ways 100
was felt to detract from 60
was felt to proceed from 61
was fifth in descent from 723
was flying the british flag 330
was flying the spanish flag 41
was fond of country life 115
was fond of depicting just 54
was fond of outdoor life 251
was free to believe what 93
was free to develop along 65
was free to receive other 46
was free to refrain from 48
was free to withdraw from 210
was from my earliest years 49
was from my infancy till 43
was from the beginning also 53
was from the beginning among 86
was from the beginning clear 44
was from the beginning duly 43
was from the beginning felt 100
was from the beginning held 106
was from the beginning less 139
was from the beginning made 121
was from the beginning meant 46
was from the beginning more 882
was from the beginning most 59
was from the beginning much 346
was from the beginning nothing 50
was from the beginning only 156
was from the beginning open 53
was from the beginning part 96
was from the beginning seen 68
was from the beginning some 43
was from the beginning such 57
was from the beginning upon 40
was from the beginning very 296
was from the beginning well 111
was from the beginning what 82
was from the earliest ages 113
was from the earliest days 299
was from the earliest time 118
was from the earliest years 44
was from the extreme edge 48
was from the hostile canoe 56
was from the northern part 181
was from the southern part 149
was from the western part 97
was from the western side 42
was full of anxiety lest 126
was full of anxiety over 50
was full of bitumen pits 65
was full of buoyant life 60
was full of censure upon 55
was full of clippings from 41
was full of country folk 108
was full of creative ideas 49
was full of delight over 51
was full of farmers gaping 82
was full of flashes warm 159
was full of flowers from 40
was full of heavenly love 56
was full of insight into 40
was full of letters from 207
was full of liberal ideas 40
was full of machine guns 79
was full of musical ideas 52
was full of phrases like 94
was full of promise when 40
was full of remorse when 61
was full of reports from 46
was full of stories from 40
was full of stories like 66
was full of sympathy when 65
was full of unfailing love 74
was giving the baggage some 84
was giving the following week 72
was glad the parents were 67
was glad to descend from 41
was glad to finally have 160
was glad to finally know 44
was glad to finally meet 93
was glad to procure peace 65
was glad to receive from 187
was glad to receive help 50
was glad to receive news 46
was glad to receive such 87
was glad to receive these 54
was glad to receive your 1484
was glad to subside into 51
was glad to welcome back 115
was glad to welcome into 41
was glad to withdraw from 215
was gold of antique date 305
was gone the colonel said 46
was good to finally meet 47
was good to receive your 54
was half my leisure time 60
was hard to believe even 255
was hard to believe from 82
was hard to believe only 97
was hard to believe such 386
was hard to believe their 80
was hard to believe there 1891
was hard to believe these 231
was hard to believe those 87
was hard to believe what 639
was hard to believe when 148
was hard to discern from 41
was hard to discern what 90
was hard to explain away 259
was hard to explain what 114
was hard to foresee what 52
was hard to imagine even 59
was hard to imagine ever 137
was hard to imagine having 77
was hard to imagine just 69
was hard to imagine life 154
was hard to imagine living 86
was hard to imagine more 45
was hard to imagine such 281
was hard to imagine their 73
was hard to imagine there 252
was hard to imagine these 88
was hard to imagine those 54
was hard to imagine what 1535
was hard to imagine when 48
was hard to predict what 249
was hard to predict when 45
was hard to recover from 50
was hard to refrain from 185
was hard to sustain when 44
was having an awfully good 49
was having an equally hard 48
was having an illicit love 51
was having an unhappy time 60
was having the greatest time 51
was having the hardest time 177
was heard in ancient days 1362
was heard to emanate from 50
was heard to exclaim from 54
was heard to express great 107
was heard to proceed from 468
was heard to resound along 56
was held at central hall 53
was held at clinton hall 45
was held at harvest time 59
was held at masonic hall 81
was held at tammany hall 132
was held in algiers from 71
was held in central hall 58
was held in central park 87
was held in chicago during 119
was held in chicago from 121
was held in colombo from 62
was held in concert hall 47
was held in durance vile 130
was held in equally high 95
was held in jakarta from 113
was held in karachi from 57
was held in liberty hall 43
was held in masonic hall 68
was held in memorial hall 93
was held in montreal from 54
was held in nairobi from 98
was held in reserve during 176
was held in shanghai from 75
was held in singapore from 143
was held in tammany hall 78
was held in toronto from 42
was held in windsor park 41
was held is evident from 64
was held on capitol hill 75
was held on certain days 45
was held on thursday last 51
was held on tuesday last 79
was held the following june 40
was held the following month 238
was held the following spring 84
was held the following week 618
was held to discuss their 78
was held to discuss these 64
was held to discuss ways 79
was held to discuss what 161
was held to emanate from 46
was held to include only 53
was held to include such 54
was held to inquire into 100
was held to preside over 137
was held to prevail over 483
was held to proceed from 46
was held up several days 49
was home on holiday from 93
was home on vacation from 269
was hoping to benefit from 62
was hoping to receive from 65
was john the baptist come 147
was just an extreme case 53
was just an outward sign 40
was just as distant from 44
was just as popular among 63
was just as quickly gone 77
was just at sundown when 122
was just the perfect size 40
was just the tiniest hint 42
was keen to impress upon 59
was kept in custody there 40
was kept in custody till 58
was kept in durance vile 229
was kept in perfect peace 466
was kept up against those 40
was kept up between these 211
was kind of shocked when 49
was kind of wondering what 131
was lack of control over 67
was lack of culture among 53
was lack of support from 175
was laid at newport news 44
was laid in flemish bond 68
was laid to eternal rest 111
was late in january when 48
was late in october when 244
was late in returning from 219
was late in returning home 155
was leading an immoral life 220
was leading the animals away 42
was leading the country down 105
was leading the country into 460
was leaving the following week 96
was left in command down 40
was left in command there 147
was left in command when 46
was left in poverty only 79
was left of british north 66
was left to captain cook 46
was left to contend single 78
was left to fortify what 52
was left to imagine what 76
was left to prepare their 40
was left to preside over 244
was left to recover from 210
was left to reflect upon 152
was less in question there 85
was less the question what 65
was like an awakening from 66
was like an elastic band 57
was like an episode from 79
was like in america when 87
was like my guardian angel 65
was like the aimless talk 58
was like the awakening from 59
was like the descent into 126
was like the mustard seed 43
was like the passage from 110
was like the perfect rind 86
was like the previous ones 51
was like the stained hair 50
was like to produce great 42
was like to receive from 40
was like to triumph over 60
was living an immoral life 112
was living in america when 40
was living in chicago when 70
was living in germany when 40
was loss of control over 107
was lost in reverie when 46
was lost in transit from 64
was lost to everything else 154
was made an imperial city 67
was made an official part 87
was made an outcast from 45
was made by captain cook 72
was made by captain john 172
was made by colonel john 57
was made by comparing their 44
was made by general meade 55
was made by general smith 44
was made by senator john 41
was made by several other 85
was made in britain during 47
was made in chapter three 65
was made in chapter viii 101
was made in colonial days 53
was made in fifteen days 49
was made in germany during 124
was made in germany from 59
was made in january last 49
was made in october last 47
was made in perfect good 181
was made in reliance upon 317
was made in several areas 55
was made in several other 67
was made in several ways 109
was made in taxable years 48
was made of buffalo hide 199
was made of buffalo skin 42
was made of chicken wire 58
was made of cypress wood 125
was made of material from 65
was made of painted wood 79
was made of parched wheat 220
was made of scarlet cloth 46
was made of several other 45
was made of squared logs 58
was made of thirteen gold 40
was made of wrought iron 462
was made or entered into 319
was made the capital city 167
was made the central theme 83
was made the especial duty 48
was made the following month 84
was made the following spring 65
was made the following week 60
was made the general lord 59
was made the perfect idol 47
was made to abstain from 75
was made to achieve some 52
was made to acquire more 85
was made to address these 57
was made to analyze jobs 40
was made to analyze these 91
was made to attract more 58
was made to believe once 45
was made to believe there 72
was made to blossom like 59
was made to capture fort 53
was made to collect data 463
was made to collect from 93
was made to collect some 70
was made to collect such 61
was made to collect these 73
was made to combine these 107
was made to compare their 45
was made to compare these 98
was made to conform more 180
was made to connect these 61
was made to contain less 250
was made to control their 83
was made to control these 96
was made to convert these 66
was made to correct some 58
was made to correct these 133
was made to declare from 87
was made to deliver their 85
was made to descend from 150
was made to descend into 57
was made to destroy their 72
was made to destroy these 64
was made to develop more 50
was made to develop some 64
was made to develop such 83
was made to develop these 59
was made to devolve upon 55
was made to disturb these 43
was made to endanger their 57
was made to enforce such 52
was made to enforce these 288
was made to examine into 45
was made to examine their 44
was made to examine these 40
was made to exclude from 222
was made to exclude these 65
was made to exclude those 76
was made to explain away 407
was made to explain their 45
was made to explain these 110
was made to explain what 181
was made to express three 139
was made to extract from 51
was made to furnish these 61
was made to general meade 54
was made to impress upon 268
was made to improve their 135
was made to improve these 54
was made to improve upon 153
was made to include also 70
was made to include data 40
was made to include even 40
was made to include many 50
was made to include more 166
was made to include most 101
was made to include only 906
was made to include other 87
was made to include some 132
was made to include such 135
was made to include these 166
was made to include those 201
was made to increase their 120
was made to inquire into 191
was made to isolate these 61
was made to observe these 46
was made to present these 53
was made to preside over 174
was made to prevail upon 60
was made to prevent even 73
was made to prevent such 130
was made to prevent their 336
was made to prevent these 69
was made to proceed from 44
was made to procure from 60
was made to produce more 70
was made to produce such 41
was made to protect their 68
was made to provide food 41
was made to provide more 412
was made to provide some 238
was made to provide such 85
was made to provide these 49
was made to provide work 50
was made to recover some 42
was made to recover their 49
was made to recover these 49
was made to recruit more 52
was made to rectify these 47
was made to refrain from 112
was made to relieve their 41
was made to replace these 62
was made to resolve some 44
was made to resolve these 87
was made to restore peace 94
was made to restore some 105
was made to restore their 41
was made to revolve upon 47
was made to satisfy their 57
was made to subject their 72
was made to swallow some 85
was made to trickle down 122
was made to triumph over 61
was made to utilize these 43
was made to withdraw from 205
was made up chiefly from 98
was made up largely from 154
was making an attempt upon 43
was making an inquiry into 95
was making an official tour 89
was making my stomach hurt 94
was making the greatest show 68
was making the journey came 42
was making the journey from 100
was making the windows into 50
was many an occasion when 108
was meant to benefit from 50
was meant to embrace more 86
was meant to exclude those 51
was meant to express their 50
was meant to impress upon 123
was meant to include more 44
was meant to include only 230
was meant to include other 50
was meant to include such 41
was meant to include those 42
was meant to operate only 41
was meant to prevent their 42
was meant to protect their 53
was meant to provide more 94
was meant to provide only 40
was meant to provide some 100
was meant to sanction those 159
was more in inquiring into 73
was more to satisfy other 63
was much in request among 73
was much the greatest part 47
was much the largest city 44
was much the largest single 100
was much to justify such 41
was much to justify their 78
was nearing the horizon when 65
was nice to finally have 58
was nice to finally meet 126
was ninth in descent from 225
was nothing he desired less 139
was nothing he desired more 542
was nothing he enjoyed more 1183
was nothing to detract from 157
was nothing to disturb their 98
was nothing to justify such 212
was nothing to justify their 59
was nothing to prevent other 93
was nothing to prevent some 69
was nothing to prevent such 266
was nothing to prevent their 1534
was nothing to prevent these 143
was nothing to prevent those 79
was nothing to prevent worm 46
was nothing to prevent your 74
was nothing to rejoice over 103
was nothing to suggest from 65
was nothing to suggest such 84
was nothing to suggest what 69
was nothing to warrant such 61
was once an ancient city 65
was once an immense pile 69
was once an occasion when 78
was once the ancient city 141
was once the capital city 139
was once the country home 55
was once the courtly dame 47
was once the greatest city 106
was once the largest city 201
was once the largest town 60
was once the primary means 44
was once the private home 104
was once the richest city 53
was only an assumed name 77
was only an examining body 84
was only an exceeding good 61
was only an extract from 47
was only an extreme case 323
was only an extreme form 104
was only an inferior sort 94
was only an instant away 40
was only an interim step 71
was only an outward show 55
was only an outward sign 112
was only at election time 100
was only at moments like 100
was only in certain areas 56
was only in moments like 55
was only of average size 59
was only the beginning when 48
was only the extreme case 43
was only the greatest among 70
was only the obverse side 48
was only the outward form 64
was only the outward sign 237
was only the poetical name 114
was only the reverse side 206
was only the smaller half 40
was only the smaller part 107
was only the southern part 49
was only the visible part 101
was only to confirm what 49
was only to increase their 49
was only to prevail upon 61
was only to prevent their 55
was only to protect those 40
was only to relapse into 175
was open to attacks from 62
was open to invasion from 111
was open to members only 41
was open to question from 42
was open to traffic from 40
was over he entered into 43
was over he settled down 43
was over he withdrew like 61
was over the archway leading 49
was over the british were 47
was over the corpses were 40
was over the pacific ocean 50
was paid in ancient coin 115
was paid the minimum wage 77
was paid to abstain from 52
was paid to captain cook 63
was part of british india 198
was part of everything else 125
was past the halfway mark 58
was raging in germany lost 92
was reading an article from 65
was ready to abandon ship 43
was ready to advance from 105
was ready to advance into 91
was ready to advance upon 94
was ready to believe such 50
was ready to believe their 40
was ready to believe what 148
was ready to benefit from 58
was ready to champion their 52
was ready to concede much 46
was ready to crumble into 59
was ready to descend from 88
was ready to descend into 84
was ready to descend upon 106
was ready to develop into 50
was ready to discuss peace 130
was ready to discuss these 40
was ready to explode from 87
was ready to explode into 154
was ready to explode when 72
was ready to forgive even 131
was ready to forgive those 54
was ready to furnish some 49
was ready to operate when 74
was ready to preside over 55
was ready to proceed down 44
was ready to proceed from 41
was ready to receive from 81
was ready to receive into 41
was ready to receive more 93
was ready to receive such 71
was ready to receive their 329
was ready to receive these 41
was ready to receive those 44
was ready to receive what 50
was ready to respond when 54
was ready to satisfy their 49
was ready to support such 138
was ready to support their 79
was ready to trample upon 43
was ready to venture forth 71
was ready to venture into 141
was ready to venture life 45
was ready to welcome back 46
was ready to welcome such 45
was ready to withdraw from 470
was rich in mineral wealth 168
was riding me towards home 57
was rife in ancient india 49
was safe to venture forth 65
was safe to venture into 50
was said in chapter viii 168
was said in hanover once 44
was said the deceased lady 40
was said to contain five 58
was said to contain four 167
was said to contain from 112
was said to contain less 40
was said to contain many 113
was said to contain more 337
was said to contain only 178
was said to contain over 63
was said to contain some 152
was said to contain three 169
was said to descend from 94
was said to emanate from 204
was said to include some 44
was said to portend some 72
was said to possess great 156
was said to possess healing 44
was said to possess many 61
was said to possess more 101
was said to possess much 42
was said to possess some 52
was said to possess such 60
was said to preside over 259
was said to prevail among 50
was said to proceed from 141
was said to produce more 45
was said to require more 41
was saving the country from 155
was saying to herself over 51
was saying to himself over 86
was saying to himself when 45
was seen as closely tied 48
was seen as depending upon 64
was seen as derived from 50
was seen as divided into 104
