waging hopes 67 waking dreams 41
were faces 74 were would 109
were tight 152 were study 93
were reason 41 were months 72
were hours 76 were months 41
were weeks 64 were study 42
were hooks 41 were beaten 87
were slain 47 were thrown 81
were style 44 were flags 68
were reason 46 were women 221
were months 66 were terms 43
were power 53 were would 84
were night 51 were hours 90
were could 114 were which 46
were views 60 were works 85
were method 71 were story 46
were rates 44 were could 97
were males 58 were quite 47
were sorts 40 were spoke 93
were still 66 were known 42
were study 118 were months 76
were lives 77 were could 53
were women 51 were night 516
were while 53 were apart 73
were night 65 were would 66
were could 252 were might 118
were would 324 were would 43
were might 44 were would 183
were night 55 were would 86
were which 50 were women 41
were lamps 253 were could 43
were homes 188 were issue 50
were large 81 were moved 149
were small 83 were wives 56
were moved 41 were lived 137
were tried 54 were months 59
were women 78 were wives 47
were after 203 were after 54
were later 128 were would 107
were state 69 were given 78
were shown 202 were could 46
were local 96 were would 40
were night 53 were would 91
were reason 46 were night 71
were black 875 were green 67
were white 232 were black 51
were white 44 were kinds 41
were ocher 127 were coats 61
were after 45 were never 106
were lived 48 were never 143
were taken 59 were thrown 70
were shown 79 were would 72
were sexes 85 were first 94
were speed 47 were night 48
were meeting 54 were might 76
were never 70 were bowed 115
were wives 261 were would 41
were miles 64 were miles 41
were miles 122 were mercy 51
were close 48 were aside 45
were reason 45 were might 57
were could 43 were would 40
were hearts 119 were study 144
were found 143 were women 420
were could 62 were later 41
were would 69 were could 45
were could 47 were might 41
were never 107 were downs 58
were selling 57 were would 64
were drugs 55 were males 68
were sexes 252 were types 112
were group 60 were fewer 95
were might 55 were would 151
were betel 51 were blood 169
were blood 70 were blood 283
were paint 43 were burning 40
were image 89 were lofty 55
were kinds 45 were reason 61
were deeds 70 were women 71
were white 48 were really 120
were sorts 47 were fingers 40
were could 66 were night 267
were months 87 were hours 72
were months 45 were weeks 58
were months 84 were weeks 72
were stood 217 were breathing 275
were voice 49 were could 71
were could 207 were might 41
were would 144 were could 50
were might 44 were state 46
were round 105 were women 105
were usual 50 were night 118
were night 768 were water 82
were dried 48 were hands 136
were could 385 were might 44
were would 172 were could 120
were might 158 were would 149
were could 131 were might 591
were would 814 were might 101
were would 110 were might 130
were would 73 were horse 43
were about 71 were learning 8419
were sakes 91 were paper 43
were after 294 what appear 130
what about 484 what passing 83
what about 56 what pupil 48
what about 150 what judge 41
what create 45 what about 234
what after 48 what getting 81
what looking 208 what talking 106
what telling 40 what looking 53
what looking 58 what looking 76
what apply 53 what about 158
what alike 127 what about 53
what argue 44 what appear 210
what often 533 what which 59
what about 135 what about 61
what speaking 74 what utter 51
what speaking 208 what learning 55
what speaking 258 what speaking 112
what mother 149 what about 1022
what about 87 what taken 1093
what taken 118 what sending 175
what appear 96 what rather 120
what sound 115 what appear 41
what whose 171 what talking 159
what serve 68 what create 271
what serve 314 what paint 55
what serve 103 what appear 440
what serve 138 what given 46
what waste 159 what serving 53
what known 214 what meeting 53
what waste 375 what judge 185
what stand 95 what stand 45
what power 110 what about 242
what about 46 what alike 149
what alike 62 what getting 41
what about 154 what about 204
what rigging 54 what about 116
what about 41 what telling 42
what appear 291 what about 41
what about 113 what about 92
wheat voice 40 when croft 49
when indian 63 when would 47
when seven 79 when skill 42
when women 127 when funds 43
when acted 463 when sitting 101
when large 95 when water 43
when right 597 when badly 48
when right 295 when since 49
when armor 40 when hands 47
when above 90 when exist 75
when women 47 when first 109
when agree 116 when agree 101
when nearly 52 when hosts 57
when often 85 when baked 40
when first 43 when given 42
when exist 64 when begun 79
when power 51 when enter 82
whip class 122 whom known 53
whom smile 56 whom visit 51
whom thrown 47 whom loose 104
whom issue 49 whom could 61
whom never 49 whom strong 42
whom cause 53 whom rouse 40
whom father 42 wide hands 43
wide found 51 wife again 107
wife could 40 wife would 121
wife would 85 wife would 40
wife would 84 wild found 58
wild would 43 wild mother 49
wild birds 40 wild heather 109
will cases 60 will given 55
will known 52 will times 116
will which 41 will change 97
will state 85 will thirds 71
will lives 191 will limbs 60
will women 90 will meeting 54
will would 40 will could 87
will really 53 will would 43
will really 44 will speaking 54
will thinking 55 will others 75
will fruit 309 will atoms 53
will atoms 144 will waste 2253
will which 44 will weaken 247
will others 81 will godly 57
will shall 44 will shall 71
will words 57 will about 72
will about 53 will which 46
will about 89 will watch 1543
will ships 113 will nation 206
will honor 1798 will method 40
will style 147 will terms 61
will might 62 will about 57
will order 55 will blood 48
will voice 51 will within 171
will works 205 will false 191
will anything 45 will annul 48
will ample 77 will facts 59
will money 54 will ample 81
will every 145 will money 116
will paper 115 will which 41
will women 123 will price 45
will until 97 will after 50
will passing 78 will fresh 74
will after 61 will fever 77
will stage 45 will armed 44
will mores 55 will share 56
will about 62 will brook 46
will women 46 will later 43
will heaven 50 will working 49
will writing 44 will plans 42
will story 41 will women 189
will shall 168 will guide 59
will needs 79 will needs 102
will people 90 will every 45
will needs 314 will wants 93
will while 54 will shall 103
will money 41 will about 56
will ample 223 will anything 60
will basic 172 will clothing 49
will clues 124 will every 110
will extra 79 will facts 56
will fresh 81 will funds 64
will hands 41 will hours 92
will legal 40 will links 129
will lists 65 will money 192
will names 176 will paper 43
will quick 48 will thirty 81
will tools 142 will power 65
will share 70 will share 44
will which 110 will cargo 136
will others 53 will enter 47
will words 92 will times 47
will women 79 will change 53
will check 50 will enter 102
will first 92 will spend 71
will write 111 will order 141
will needs 58 will needs 49
will hands 106 will hands 113
will stand 74 will cases 134
will hearts 89 will legal 45
will needs 128 will might 47
will order 43 will fires 139
will about 40 will style 46
will prize 112 will sound 69
will armed 155 will lives 108
wind voice 43 winged often 297
wipe start 46 wise grown 43
wise given 63 wood folding 70
wood white 42 wood blows 66
word sound 80 word imply 135
word appear 84 word appear 46
word times 73 word appear 53
word occur 47 work which 60
work based 282 work either 60
work looking 42 work still 58
work woman 157 work women 3207
work eight 43 work staff 46
work author 49 work hours 121
work about 93 work others 214
work glory 150 work months 42
work people 97 work stock 61
work hands 62 worn getting 133
worth seven 190 worth method 40
worth which 59 wrong based 113
wrong women 94 wrong asked 69
