wages rise profits must fall 62
which made everything else seem 79
which made ulysses even pity 50
which many answers have been 90
which many critics have seen 81
which many details have been 44
which many editions have been 133
which many lyrical poets have 40
which many members have been 46
which many millions have been 62
which many opinions have been 51
which many persons have been 269
which many persons lost their 118
which many persons must have 66
which many persons will think 100
which many remains have been 54
which many species have been 104
which many studies have been 106
which many vessels have been 89
which many vessels were lost 47
which many volumes have been 379
which many writers have been 57
which many writers have made 46
which most letters have their 48
which most parents take upon 44
which most parents will stay 150
which most persons must have 49
which most studies have been 93
which must however have been 59
which must proceed from some 72
which must somehow have been 56
which once existed have been 130
which once flushed those pale 111
which only becomes clear when 45
which other empires have been 61
which other schools must make 50
which other sexless dogs must 63
which other writers have been 52
which prior waivers have been 74
which rent asunder their city 60
which some critics have been 53
which some critics have made 66
which some critics have seen 190
which some details have been 90
which some features have been 77
which some members have been 53
which some persons fall into 59
which some persons have been 203
which some persons have made 43
which some portions have been 52
which some remains have been 62
which some remarks have been 61
which some remarks were made 81
which some species have been 58
which some strokes only want 283
which some writers have been 174
which some writers have held 53
which some writers have laid 84
which some writers have made 99
which some writers have seen 52
which some writers have used 49
which some writers will draw 90
which soon becomes even more 90
which soon divides into three 83
which soon ripened into love 75
which soon settled down into 48
which such amounts have been 60
which such animals have been 48
which such charges were made 60
which such damages have been 44
which such effects have been 126
which such efforts have been 134
which such matters have been 49
which such measures have been 92
which such numbers find their 62
which such persons have been 186
which such persons were more 93
which such records have been 44
which such records were kept 89
which such remains have been 64
which such reports have been 54
which such results have been 261
which such studies have been 220
which such surveys have been 41
which such systems have been 82
which their affairs have been 47
which their debtors have used 48
which their earliest rays will 40
which their efforts have been 187
which their marriage vows were 45
which their opinions have been 86
which their parents have been 144
which their parents have left 47
which their parents have made 69
which their parents were born 113
which their remains have been 170
which their results have been 60
which their studies have been 47
which their thoughts have been 88
which there remains nothing more 55
which these animals form among 61
which these animals have been 196
which these animals were held 62
which these animals were kept 63
which these aspects have been 50
which these attacks were made 83
which these blessings have been 128
which these brothers were soon 72
which these buildings have been 56
which these charges have been 102
which these charges were made 81
which these choices were made 57
which these classes have been 48
which these clauses have been 45
which these criteria have been 107
which these defects have been 112
which these demands have been 49
which these demands were made 133
which these designs have been 50
which these details have been 183
which these devices have been 86
which these diseases have been 60
which these effects have been 186
which these efforts have been 201
which these engravings were made 48
which these entries were made 68
which these factors have been 229
which these features have been 124
which these fictions have over 327
which these figures have been 404
which these figures were made 62
which these fossils have been 60
which these insects have been 57
which these islands have been 95
which these letters have been 49
which these letters were sent 49
which these matters have been 173
which these measures gave rise 47
which these measures have been 300
which these measures were made 55
which these memoirs have been 61
which these natural laws were 43
which these numbers have been 125
which these objects have been 206
which these objects make upon 62
which these objects were made 115
which these objects were seen 52
which these objects were used 45
which these offerings were made 45
which these opinions have been 118
which these parties have been 64
which these persons have been 155
which these portions have been 85
which these rational beings live 48
which these reactions have been 74
which these records have been 100
which these records were kept 96
which these records were made 94
which these reforms have been 124
which these reforms will leave 137
which these remains have been 131
which these remarks have been 224
which these remarks were made 286
which these reports have been 53
which these reports were made 77
which these results have been 951
which these samples have been 66
which these schemes have been 100
which these schools have been 101
which these sections have been 40
which these several acts were 50
which these sources have been 46
which these species have been 62
which these stories have been 126
which these stories were told 103
which these studies have been 369
which these studies were done 56
which these studies were made 210
which these systems give rise 174
which these systems have been 226
which these targets have been 62
which these thoughts give rise 134
which these treaties were made 44
which these vessels have been 64
which these vessels were made 44
which these volumes have been 278
which these writers draw from 67
which these writers drew from 85
which these writers have been 74
which these writers have done 40
which these writers have made 40
which those choices were made 42
which those clauses have been 232
which those efforts have been 40
which those efforts were made 49
which those grounds have been 53
which those objects have been 48
which those opinions have been 82
which those remarks have been 72
which those results have been 187
which those showers fell very 50
which those spirits were sent 42
which those studies take their 42
which those treaties have been 61
which three hundred years have 70
which three species have been 58
which three thousand years have 100
which three volumes have been 132
which threw everything else into 43
which time efforts were made 55
which very shortly gave birth 44
which were adapted from those 62
which were amended from time 43
which were brought back from 248
which were brought back into 71
which were brought down from 170
which were brought from india 166
which were brought from other 47
which were brought from rome 68
which were brought from their 45
which were brought here from 259
which were brought home from 42
which were brought into camp 64
which were brought into play 258
which were brought into their 47
which were brought over from 410
which were brought over into 52
which were brought there from 89
which were carried away from 109
which were carried away into 44
which were carried over from 466
which were carried over into 408
which were covered were less 46
which were derived from data 50
which were derived from other 102
which were derived from some 68
which were derived from such 40
which were derived from their 451
which were derived from these 150
which were derived from those 128
which were derived from what 42
which were divided into five 461
which were divided into four 552
which were divided into lots 41
which were divided into nine 59
which were divided into three 2062
which were enacted from time 42
which were enacted into laws 72
which were entered into prior 68
which were evolved during those 120
which were exactly like those 171
which were farthest away from 44
which were fifteen feet thick 124
which were furthest away from 44
which were grouped into five 67
which were grouped into four 111
which were grouped into three 133
which were hatched from eggs 46
which were imposed upon their 86
which were located away from 88
which were mounted four four 164
which were perhaps even more 289
which were rapidly coming into 62
which were rapidly losing their 70
which were refused here were 81
which were removed from their 161
which were renewed from time 177
which were repeated from time 40
which were revised from time 55
which were several iron bars 78
which were sixteen feet high 44
which were suffering least from 44
which were suffering most from 45
which were usually half full 51
which were usually held once 53
which were usually kept shut 56
which were usually made from 90
which were written down during 72
which were written many years 219
which were written some time 61
which were written some years 55
which will achieve these ends 99
which will benefit most from 174
which will command good will 104
which will consume much time 45
which will delight your soul 68
which will delight your very 174
which will detract from your 64
which will gladden your eyes 43
which will gladden your heart 75
which will include among other 91
which will include only those 45
which will prevent their ever 53
which will produce even more 45
which will provide much more 48
which will quickly call into 40
which will quickly pass away 54
which will redound from your 41
which will redound great good 94
which will rejoice your heart 80
which will require even more 204
which will require many more 42
which will require many years 182
which will require more time 269
which will require much more 370
which will require much time 139
which will require some form 58
which will require some time 326
which will require some years 51
which will satisfy some other 57
which will shortly come into 64
which will survive when half 79
which will usually have been 94
which will utterly ruin grub 108
which wine spirits have been 88
which work quickly done must 45
which your courage will make 46
which your efforts have been 50
which your general laws must 50
which your majesty will have 69
which your priests have spun 60
which your sainted sire gave 97
while good results have been 45
while great efforts were made 68
while great numbers held their 95
while great numbers were torn 73
while great strides have been 148
while many studies have been 57
while other aspects have been 56
while other persons have only 43
while other portions have been 66
while other sections have been 43
while other species have been 54
while other studies have been 55
while ours suffers from your 194
while some efforts were made 45
while tears coursed down their 53
while tears streamed down their 105
while their betters were gone 96
while their enemies were making 49
while their enemies were seen 59
while their masters were away 53
while their menfolk were away 93
while their parents were away 496
while their parents were busy 84
while their parents were gone 56
while their parents were living 56
while their western peaks were 86
while your friends have been 46
white hair brushed back from 189
white hair brushed back over 45
white sand flashed back past 101
white teeth against dark skin 50
whole crew refused their duty 86
whole heart manlike among their 49
whole life affects their work 202
whole life depends upon your 68
whole soul against such want 52
whole three thousand must have 53
whose birth weights were less 103
whose bread depends upon their 88
whose dark massive wall gave 41
whose deep ravines were cool 54
whose early flowers have died 123
whose fame extends from south 95
whose fate depends upon your 88
whose great figures were born 48
whose grim visages were only 52
whose length exceeds their width 41
whose life depends upon your 45
whose life stories have been 69
whose living depends upon their 73
whose main features have been 116
whose main support came from 229
whose meaning becomes clear only 48
whose meaning depends upon such 50
whose name derived from their 66
whose name derives from their 84
whose other aspects have been 46
whose poor wandering wits were 56
whose ruling passions were love 63
whose sole fortune must have 81
winds blew blighting from north 87
windy lake wherein their lord 190
within five hundred feet from 42
within north germany five years 46
within these hundred years past 549
within three hundred feet from 79
within three thousand feet from 274
wives must willingly obey your 55
woman have behaved more like 51
woman wore mittens like unto 52
women from achieving their full 105
women full control over their 62
women gain control over their 140
women have control over their 272
women have emerged from their 46
women have retired from life 42
women having control over their 71
women lack control over their 47
women lose control over their 52
women lost control over their 68
women more control over their 580
women some control over their 115
women take matters into their 48
women took matters into their 220
women wage workers look upon 43
women were brought over from 40
women were divided into five 101
women were divided into four 135
women were divided into those 60
women were divided into three 376
women were dragged from their 179
women were dressed very much 53
women were released from their 75
women were removed from their 70
women were returning home from 42
women were usually paid less 46
women work outside their home 52
words were divided into three 84
words were repeated from mouth 73
words were written many years 120
words were written some time 64
words were written some years 53
works have appeared from time 53
works were divided into three 50
works were written during these 41
world must somehow have been 57
world were divided into three 69
would also benefit from having 150
would also benefit from more 404
would also benefit from reading 68
would also benefit from some 68
would also benefit from such 582
would also benefit from their 52
would also benefit from these 63
would also perhaps have been 52
would also require more time 41
would also require much more 197
would also require some form 45
would come forward once more 60
would come forward very fast 128
would come stumbling over their 234
would even perhaps have been 95
would ever recover from such 95
would ever venture into such 49
would find herself once more 145
would find herself very soon 40
would find himself once more 406
would find himself very much 302
would gain insight into their 48
would have accrued from such 100
would have adopted some other 52
would have allayed their fears 45
would have allowed more time 92
would have allowed much more 41
would have appealed very much 90
would have appeared even less 56
would have appeared even more 580
would have appeared from other 56
would have appeared more like 185
would have appeared much less 198
would have appeared much more 667
would have appeared very much 56
would have appeared when such 41
would have aroused even more 48
would have averted many years 109
would have avoided taking part 41
would have behaved just like 50
would have behaved very much 42
would have brought back from 98
would have brought down fine 47
would have brought down from 74
would have brought down huge 49
would have brought down upon 690
would have brought even more 44
would have brought forth more 42
would have brought forth such 49
would have brought into play 316
would have brought into view 41
would have brought many more 103
would have brought much more 183
would have brought over from 49
would have brought ruin upon 87
would have brought some great 53
would have brought tears from 107
would have brought tears into 46
would have brought upon their 78
would have carried away from 70
would have carried much more 143
would have carried over into 124
would have charmed boys more 45
would have chipped bread well 46
would have control over such 50
would have control over their 207
would have control over what 116
would have counted more when 41
would have crawled back into 41
would have crossed once more 652
would have derived from such 252
would have derived from their 76
would have derived only pain 97
would have desired nothing more 115
would have devised some means 91
would have devised some other 72
would have devoted more time 100
would have dressed their heads 53
would have drifted away from 128
would have drifted into their 60
would have dropped back into 52
would have dropped down into 43
would have dropped down upon 59
would have dropped even more 98
would have dropped from their 90
would have dropped into their 55
would have dropped some hint 42
would have dropped some word 90
would have drowned some part 52
would have emerged from such 115
would have emerged from their 66
would have emerged from these 54
would have endured much more 52
would have enjoyed even more 44
would have enjoyed much more 129
would have enjoyed nothing more 253
would have enjoyed very much 286
would have ensured their leaving 46
would have entered into some 124
would have entered into such 360
would have entered into their 50
would have entered more into 127
would have entered their heads 65
would have entered upon some 44
would have entered upon their 43
would have entered your mind 82
would have escaped even from 92
would have escaped from their 45
would have exacted upon such 48
would have excused some part 50
would have friends must show 211
would have frowned upon such 89
would have gnashed their teeth 56
would have grieved your very 131
would have guessed from their 65
would have guessed there were 59
would have largely lost their 49
would have laughed even more 44
would have laughed their heads 55
would have managed very well 46
would have married some other 42
would have offered very great 51
would have perhaps been able 74
would have perhaps been less 116
would have perhaps been more 505
would have perhaps done away 60
would have pierced your heart 71
would have priority over other 67
would have priority over those 55
would have proudly laid down 53
would have reduced very much 130
would have removed from those 167
would have repealed those acts 47
would have revealed even more 50
would have revealed much more 51
would have revenged their deaths 46
would have scorned such work 58
would have secured their firm 58
would have secured their prey 58
would have settled down into 318
would have shifted away from 86
would have slapped your face 79
would have slipped away from 163
would have slipped back into 173
would have sounded even more 48
would have sounded just like 42
would have sounded more like 418
would have sounded much like 97
would have sounded much more 200
would have sounded very much 147
would have spilled over into 107
would have started from their 166
would have started into arms 65
would have started upon seeing 65
would have steered much more 43
would have stepped away from 69
would have stepped down into 62
would have touched your heart 66
would have uttered died upon 154
would have willingly gone back 43
would have willingly laid down 186
would have willingly made many 47
would have worried even more 93
would have written even more 150
would have written just such 61
would have written many more 135
would have written much more 648
would have wrought very much 157
would have yielded even more 46
would have yielded much more 224
would hide herself from view 44
would keep congress from coming 93
would know exactly what kind 56
would know exactly what their 45
would look timidly down upon 143
would lose control over their 352
would make himself even more 40
would make himself into four 47
would make matters even more 41
would more fittingly have been 43
would more willingly have died 40
would more willingly have paid 86
would more willingly have seen 70
would most benefit from such 57
would most willingly have been 76
would most willingly have done 86
would most willingly have laid 51
would most willingly have made 72
would only detract from their 60
would only increase over time 48
would only increase their trial 43
would rise against such bold 40
would shut himself away from 43
would soon produce along those 53
would soon recover from their 56
would such persons have paid 40
would such sympathy have been 45
would take control away from 55
would take everything away from 115
would take justice into their 104
would take matters into their 988
would take precious good care 83
would take priority over other 48
would take several more days 159
would take several more years 584
would these writers have said 81
would think herself very ugly 40
would throw himself face down 81
would throw himself into such 44
would throw himself into their 49
would throw society back into 40
would turn everything into gold 47
would very quickly have been 172
would very shortly have been 52
would very strongly urge upon 67
would very willingly have been 75
would very willingly have done 159
would very willingly have gone 89
would your answers have been 45
would your decision have been 64
would your worship have made 74
write down exactly what your 43
write these numbers down during 171
