wad not say but justice 59
was not due for renewal 56
was not due for several 293
was not easy being married 54
was not easy for african 42
was not easy for anybody 130
was not easy for charles 55
was not easy for gilbert 53
was not easy for members 45
was not easy for patrons 66
was not ere long ashamed 50
was not fear for herself 48
was not fear for himself 90
was not fear that stopped 46
was not fit for animals 49
was not fit for anybody 49
was not fit for command 54
was not fit for company 67
was not fit for marriage 129
was not fit for purpose 95
was not fit for service 247
was not fit for society 110
was not fit for tragedy 91
was not for any pompous 41
was not for any purpose 93
was not for any service 41
was not for her because 47
was not for her benefit 229
was not for her husband 78
was not for him anymore 59
was not for him because 100
was not for his benefit 594
was not for his country 53
was not for his dignity 177
was not for his majesty 182
was not for his pleasure 47
was not for his private 57
was not for his purpose 55
was not for his service 123
was not for long because 120
was not for one instant 63
was not for our benefit 77
was not for our pleasure 130
was not for that general 44
was not for that purpose 416
was not for this country 53
was not for this purpose 347
was not for two hundred 64
was not going out tonight 54
was not going too smoothly 43
was not her dead husband 40
was not her own anymore 61
was not her own husband 73
was not her own suffering 54
was not her own triumph 53
was not her real husband 74
was not her top priority 50
was not him that brought 44
was not his but belonged 108
was not his own country 87
was not his own decision 53
was not his own language 68
was not his own position 63
was not his own private 109
was not his own religion 100
was not his real problem 60
was not his real purpose 46
was not his real vocation 51
was not his top priority 123
was not how she planned 52
was not its own peculiar 40
was not its real purpose 52
was not let off lightly 46
was not met with respect 51
was not met with success 47
was not met with sympathy 51
was not neat and orderly 44
was not now far distant 99
was not one any citizen 49
was not one but several 481
was not one that allowed 112
was not one that anybody 40
was not one that appealed 590
was not one that belonged 56
was not one that brought 172
was not one that carried 40
was not one that escaped 189
was not one that existed 45
was not one that invited 61
was not one that offered 111
was not one who allowed 122
was not one who doubted 63
was not one who enjoyed 271
was not our own village 54
was not out for himself 53
was not put off because 89
was not real and sincere 45
was not she who brought 54
was not that bad because 122
was not that easy because 74
was not that far removed 541
was not that her husband 123
was not that her parents 91
was not that her visitor 48
was not that his lightning 40
was not that his parents 71
was not that his spirits 49
was not that man anymore 67
was not that she avoided 40
was not that she desired 69
was not that she doubted 217
was not that she enjoyed 49
was not that she herself 91
was not that she refused 70
was not that they desired 71
was not that they doubted 140
was not that they ignored 62
was not that they opposed 69
was not that they refused 63
was not that way anymore 94
was not then his guardian 46
was not they who brought 57
was not they who planted 42
was not this that bothered 46
was not this that brought 112
was not this that worried 109
was not too bad because 549
was not too easy because 44
was not too far distant 454
was not too far fetched 73
was not too far removed 1353
was not too long delayed 117
was not using that passage 82
was not who she claimed 174
was not with her anymore 81
was not with her because 75
was not with her consent 88
was not with her husband 329
was not with her parents 74
was not with him anymore 131
was not with him because 95
was not with his brigade 42
was not with his command 40
was not with his company 41
was not with his consent 84
was not with his friends 101
was not with his parents 84
was not with them anymore 101
was not with them because 246
was not yet any general 46
was not yet any question 72
was not yet far distant 54
was not yet her husband 113
was not yet one hundred 65
was not yet ten degrees 49
was not you that brought 76
was not you who brought 144
was not you who refused 45
was now all but certain 109
was now all her concern 121
was now all too evident 60
was now all too familiar 60
was now all too visible 45
was now and then advised 52
was now and then allowed 65
was now and then brought 45
was now and then invited 55
was now and then mounted 68
was now and then obliged 92
was now and then seduced 99
was now and then subject 68
was now and then visible 152
was now and then visited 54
was now being put forward 77
was now but too certain 56
was now but too evident 136
was now for all intents 57
was now not far distant 301
was now she who carried 51
was now that our worthies 82
was now too far removed 40
was now with her husband 56
was now with her majesty 43
was off and his sleeves 70
was off with her friends 43
was off with his friends 88
was old and had retired 42
was one and one quarter 47
was one man who refused 82
was one she had brought 56
was one she had written 50
was one that any soldier 54
was one that earth refused 55
was one that had appeared 61
was one that had belonged 124
was one that had escaped 70
was one that had existed 62
was one that had haunted 50
was one that had plagued 54
was one that had strayed 49
was one that new yorkers 96
was one that she herself 49
was one that was brought 61
was one that was certain 40
was one that was familiar 91
was one that was founded 128
was one that was fraught 48
was one that was largely 69
was one that was repeated 97
was one that was totally 51
was one that was written 63
was one who did exactly 40
was one who had brought 49
was one who had entered 62
was one who had escaped 54
was one who had himself 109
was one who had married 47
was one who had studied 47
was one who was capable 94
was one who was chopped 103
was one who was himself 56
was one who was married 46
was one with her husband 61
was one with his workmen 52
was our fear that germany 45
was our joy and delight 42
was out for ten minutes 45
was out with her friends 212
was out with her husband 79
was out with his brothers 48
was out with his buddies 43
was out with his friends 309
was owing its long duration 46
was put off for several 147
was put off with evasive 45
was put off with excuses 110
was put out for adoption 83
was real and not assumed 125
was real and not feigned 345
was ringing with his praises 99
was set for one hundred 55
was set for ten minutes 48
was set for two persons 67
was she and her friends 54
was she and her husband 187
was she doing with herself 47
was she that her husband 47
was she too who lowered 47
was she who had advised 63
was she who had allowed 41
was she who had arranged 248
was she who had brought 1058
was she who had carried 71
was she who had decided 172
was she who had figured 64
was she who had induced 128
was she who had invited 146
was she who had managed 46
was she who had offered 41
was she who had ordered 55
was she who had planned 84
was she who had planted 66
was she who had pressed 40
was she who had refused 47
was she who had seduced 93
was she who had started 222
was she who had stopped 67
was she who had touched 45
was she who had uttered 43
was she who had written 279
was she who had wrought 53
was she who now entered 55
was she who was largely 71
was she with her thoughts 63
was suing for his freedom 83
was suing her for divorce 44
was suing him for damages 48
was suing him for divorce 246
was that all her friends 50
was that all his efforts 51
was that all his friends 62
was that all its members 119
was that both his parents 40
was that for two hundred 44
was that god had allowed 69
was that god had brought 54
was that god had endowed 145
was that god had revealed 76
was that god was punishing 93
was that she had allowed 146
was that she had arrived 163
was that she had behaved 45
was that she had brought 382
was that she had carried 52
was that she had crossed 49
was that she had decided 335
was that she had dropped 89
was that she had enjoyed 98
was that she had entered 95
was that she had escaped 102
was that she had finally 208
was that she had general 50
was that she had herself 63
was that she had invited 54
was that she had managed 206
was that she had married 458
was that she had noticed 53
was that she had nowhere 96
was that she had offered 52
was that she had ordered 76
was that she had planned 63
was that she had refused 144
was that she had slipped 50
was that she had somehow 300
was that she had started 154
was that she had stepped 43
was that she had stopped 147
was that she had studied 40
was that she had trouble 45
was that she had trusted 48
was that she had visited 44
was that she had written 289
was that she saw herself 68
was that she was allowed 185
was that she was ashamed 71
was that she was beginning 259
was that she was brought 60
was that she was capable 91
was that she was certain 67
was that she was dressed 80
was that she was expecting 112
was that she was finally 171
was that she was herself 93
was that she was injured 50
was that she was married 374
was that she was nervous 50
was that she was obliged 205
was that she was related 47
was that she was somehow 64
was that she was squared 41
was that she was suffering 327
was that she was tempted 41
was that she was totally 140
was that she was trapped 50
was that she was trysted 60
was that she was unaware 56
was that she was unhappy 63
was that she was unwilling 53
was that she was usually 68
was that she was utterly 46
was that she was worried 163
was that six men decided 45
was that that was exactly 50
was that they all appeared 66
was that they all belonged 49
was that they had adopted 63
was that they had allowed 170
was that they had arrived 179
was that they had assumed 55
was that they had belonged 47
was that they had brought 292
was that they had carried 85
was that they had crossed 52
was that they had decided 274
was that they had enjoyed 105
was that they had entered 200
was that they had escaped 101
was that they had finally 137
was that they had managed 185
was that they had married 49
was that they had nowhere 85
was that they had offered 60
was that they had opposed 49
was that they had planned 86
was that they had refused 234
was that they had secured 40
was that they had settled 52
was that they had somehow 72
was that they had started 183
was that they had stopped 95
was that they had studied 42
was that they had trouble 51
was that they had trusted 55
was that they had violated 81
was that they had written 86
was that this was because 403
was that this was exactly 262
was that this was happening 99
was that way with everything 93
was that wear was reduced 55
was that you had started 64
was that you had written 55
was then and for several 47
was then due and payable 123
was then met and refuted 43
was then not far distant 83
was then put and adopted 56
was then put and carried 1242
was then read and adopted 84
was then read and ordered 52
was then that god revealed 45
was then that her husband 86
was then that his friends 100
was then that his parents 57
was then that his spirits 98
was then that his thoughts 63
was then that she adopted 86
was then that she brought 45
was then that she decided 740
was then that she finally 141
was then that she glanced 52
was then that she noticed 1996
was then that she realized 2000
was then that she revealed 52
was then that she screamed 47
was then that she spotted 123
was then that she started 301
was then that she uttered 50
was then that they decided 348
was then that they noticed 219
was then that they realized 277
was then that they started 125
was then that things started 73
was then with her husband 50
was then with his enemies 100
was they did not believe 79
was they that had brought 108
was they who had arranged 55
was they who had brought 384
was they who had carried 74
was they who had decided 86
was they who had founded 47
was they who had invited 42
was they who had started 139
was they who sat cramped 40
was this act that brought 44
was this man that jonathan 102
was this man who brought 57
was this that had brought 308
was this that had enabled 94
was too big and awkward 65
was too big and complex 96
was too big for anybody 41
was too big for comfort 41
was too big for private 47
was too far off balance 44
was too hot for comfort 196
was too hot for lighted 54
was too long and arduous 87
was too long and complex 99
was too long for anybody 41
was too long for comfort 54
was too low for comfort 63
was too near for comfort 131
was too new and fragile 50
was too new and untried 105
was too odd for disdain 55
was too old and fragile 50
was too old for service 205
was too real and familiar 46
was too shy and awkward 83
was too shy and nervous 58
was too weak and corrupt 51
was too weak and divided 196
was too weak and nervous 41
was using all his efforts 274
was using for this purpose 58
was why she had allowed 50
was why she had brought 138
was why she had decided 243
was why she had dressed 41
was why she had entered 45
was why she had hurried 50
was why she had invited 83
was why she had married 229
was why she had refused 104
was why she had started 78
was why she had stopped 100
was why she had trouble 44
was why she had written 88
was why she was brought 106
was why she was nervous 42
was why she was obliged 45
was why they had brought 108
was why they had decided 99
was why they had invited 40
was why they had started 40
was why this was happening 42
was winging its way towards 60
was with fear and trembling 2085
was with her for several 77
was with her new husband 83
was with her own consent 79
was with him and against 42
was with him and blessed 96
was with him and enabled 55
was with him for several 154
was with his head exposed 82
was with his own brothers 82
was with his own consent 93
was with his own country 49
was with his own thoughts 59
was with them for several 49
was yet too far distant 46
was you that had planned 59
way and does not require 72
way and for any purpose 243
way and for that purpose 53
way and for this purpose 224
way and his own pleasure 40
way and that all together 40
way and that and finally 189
way for all that follows 54
way for all that strolling 50
way for his new marriage 89
way for his own benefit 61
way for his own election 80
way for his own success 56
way for its own benefit 40
way for law and justice 48
way for this new arrival 44
way gay men and lesbians 97
way long ago but presses 61
way off and hid herself 43
way out that one invents 102
way she and her friends 129
way she and her husband 359
way she and her sisters 51
way she did not suspect 48
way she had let herself 52
way she had not noticed 51
way she put them together 58
way she sat for several 63
way she was put together 147
way than try for anybody 64
way that all its members 391
way that did not attract 58
way that did not conform 86
way that did not destroy 83
way that did not detract 42
way that did not disrupt 53
way that did not disturb 71
way that did not endanger 52
way that did not exclude 43
way that did not include 144
way that did not increase 63
way that did not involve 604
way that did not provide 63
way that did not reflect 123
way that did not require 397
way that did not satisfy 41
way that did not suggest 81
way that does not address 44
way that does not attempt 91
way that does not attract 148
way that does not augment 62
way that does not benefit 86
way that does not compete 44
way that does not conform 343
way that does not confuse 107
way that does not consist 107
way that does not contain 46
way that does not deceive 189
way that does not degrade 75
way that does not deprive 340
way that does not destroy 509
way that does not detract 204
way that does not disrupt 270
way that does not distort 186
way that does not disturb 268
way that does not endanger 196
way that does not exactly 72
way that does not exclude 238
way that does not exploit 64
way that does not express 46
way that does not include 221
way that does not increase 221
way that does not inhibit 63
way that does not intrude 42
way that does not involve 1648
way that does not obscure 176
way that does not present 48
way that does not presume 83
way that does not prevent 118
way that does not produce 229
way that does not promote 93
way that does not provide 117
way that does not provoke 109
way that does not reflect 517
way that does not require 1940
way that does not respect 85
way that does not suggest 250
way that does not support 141
way that does not trigger 58
way that does them justice 58
way that had not existed 87
way that has not hitherto 153
way that one can account 62
way that one can discern 46
way that one can explain 101
way that one can imagine 50
way that one can observe 66
way that one can predict 53
way that she had planned 44
way that they are adapted 50
way that they are allowed 73
way that they are applied 189
way that they are arranged 134
way that they are brought 123
way that they are capable 374
way that they are carried 55
way that they are defined 83
way that they are enabled 65
way that they are equally 81
way that they are exposed 81
way that they are grouped 49
way that they are handled 102
way that they are located 40
way that they are managed 108
way that they are meaningful 103
way that they are obliged 41
way that they are present 49
way that they are related 181
way that they are subject 59
way that they are usually 68
way that they are visible 80
way that they are written 69
way that they can achieve 137
way that they can acquire 46
way that they can compete 65
way that they can connect 43
way that they can control 94
way that they can develop 88
way that they can exchange 45
way that they can explain 41
way that they can express 63
way that they can function 97
way that they can operate 81
way that they can perform 123
way that they can produce 105
way that they can provide 145
way that they can receive 91
way that they can respond 98
way that they can support 95
way that they can survive 73
way that they did because 119
way that they fit together 154
way that they had entered 46
way that they may require 66
way that was not evident 65
way that was not exactly 80
way that was not feasible 42
way that was not natural 93
way that was not pleasant 70
way that was not threatening 59
way that was not typical 75
way that you can achieve 87
way that you can compare 55
way that you can control 133
way that you can develop 61
way that you can express 41
way that you can imagine 125
way that you can improve 76
way that you can increase 99
way that you can predict 58
way that you can prepare 45
way that you can prevent 69
way that you can protect 91
way that you can provide 46
way that you can quickly 80
way that you can receive 76
way that you can support 48
way they all fit together 45
way they are being carried 43
way they are not brought 40
way they are put together 3122
way things are being handled 112
way things are going between 95
way things are put together 367
way was easy and pleasant 53
way was long and arduous 66
way with fear and trembling 107
way with map and compass 52
way with sad yet patient 212
way with them but present 171
way you can not explain 40
way you can not imagine 102
way you can not mistake 51
way you can see everything 44
way you can see exactly 84
way you put them together 202
weak and can not control 61
weak and can not protect 41
weak and can not support 80
weak and does not exclude 148
weak men they are tyrants 47
weak than they are morally 44
weak that she was obliged 121
wear and tear and breakage 46
wear and tear and damages 56
wear and tear and fatigue 259
wear and tear and friction 43
wear and tear and general 242
wear and tear and gradual 168
wear and tear and natural 158
wear and tear and repairs 99
wear and tear are reduced 91
wear and tear that results 208
wear them out and exhaust 41
web that she hath wrought 44
web with all his worldly 67
who all with one consent 89
who and who are together 110
who and who was together 62
who are all but perfect 138
who are all too familiar 140
who are any way related 161
who are dead set against 176
who are dear and precious 88
who are fit for service 154
who are fit for surgery 68
who are fit for warfare 95
who are for all intents 62
who are for and against 217
who are for that purpose 139
who are for this purpose 47
who are his real friends 61
who are ill and suffering 233
who are its own members 80
who are kings and priests 68
who are not all equally 65
who are not all members 43
who are not being allowed 66
who are not being trained 74
who are not far distant 41
who are not far removed 234
who are not fit persons 40
who are not gang members 210
who are not her friends 49
who are not her husband 76
who are not her natural 252
who are not his clients 69
who are not his enemies 62
who are not his friends 384
who are not his greatest 61
who are not his kinsmen 47
who are not his natural 42
who are not his parents 53
who are not his tenants 45
who are not its members 468
who are not its victims 47
who are not now covered 111
who are not now members 194
who are not now present 128
who are not now receiving 113
who are not one hundred 45
who are not our enemies 224
who are not our friends 571
who are not sex workers 92
who are not team members 100
who are not team players 136
who are not that familiar 73
who are not then present 65
who are not thus elected 80
who are not thus favored 46
who are not too closely 86
who are not too demanding 97
who are not too familiar 291
who are not using reliable 43
who are not yet allowed 63
who are not yet arrived 300
who are not yet capable 510
who are not yet covered 48
who are not yet experts 46
who are not yet familiar 634
who are not yet friends 44
who are not yet married 1685
who are not yet members 707
who are not yet parents 93
who are not yet parties 52
who are not yet perfect 100
who are not yet present 179
who are not yet receiving 61
who are not yet retired 301
who are not yet settled 86
who are not yet skilled 78
who are not yet subject 319
who are not yet trained 127
who are now being brought 78
who are now being trained 212
who are now both deceased 47
who are now his enemies 47
who are now his friends 121
who are now our enemies 157
who are now our friends 74
who are our real enemies 55
who are our real friends 137
who are read and admired 65
who are they that animate 194
who are this day fifteen 89
who are too far distant 45
who are too far removed 185
who are weak and nervous 53
who are weak and suffering 105
who are you that mumbles 77
who art thou that replies 126
who ask for and receive 53
who beat his head against 41
who can act for himself 45
who can act its romance 67
who can aid and witness 40
who can and does produce 128
who can ask this question 46
who can bear his failure 50
who can bring them together 66
who can get all wrapped 42
who can get any husband 95
who can get you started 65
who can hear and receive 109
who can hear and respond 43
who can hear our prayers 67
who can lead this country 88
who can not bear success 142
who can not bear witness 247
who can not bring herself 302
who can not bring himself 1722
who can not but believe 46
who can not but discern 70
who can not but observe 47
who can not die because 177
who can not fit himself 98
who can not get closely 94
who can not get elected 49
who can not get excited 134
who can not get himself 116
who can not get justice 80
who can not get married 498
who can not get outside 194
who can not get private 69
who can not get started 261
who can not get tickets 61
who can not get together 67
who can not heal himself 96
who can not let himself 70
who can not pay lawyers 45
who can not put himself 70
who can not put together 109
who can not read anatole 44
who can not read because 270
who can not read between 108
who can not read braille 41
who can not read chinese 310
who can not read letters 51
who can not read printed 93
who can not read spanish 138
who can not rid himself 144
who can not see because 151
who can not see herself 43
who can not see himself 145
who can not sit quietly 40
who can not sit upright 161
who can not tear himself 87
who can not use language 113
who can not use regular 67
who can not yet believe 81
who can not yet express 46
who can pay for private 179
who can put his thoughts 130
who can put them together 76
who can read are exposed 45
who can read his thoughts 75
who can read sir charles 223
who can read that affecting 107
who can read that language 123
who can read them unmoved 183
who can read this passage 47
who can reap any benefit 129
who can reap that harvest 48
who can say for certain 378
who can say that mohegan 52
who can say with justice 68
who can see for himself 64
who cry out for justice 117
who cry out for vengeance 57
who cut off her husband 142
who deal with this problem 174
who deal with this question 152
who deal with this subject 703
who did not act according 129
who did not act against 70
who did not ask himself 44
who did not bear grudges 44
who did not bear witness 54
who did not die quickly 47
who did not fear success 58
who did not get elected 74
who did not get excited 147
who did not get himself 57
who did not get invited 126
who did not get married 791
who did not get tickets 54
who did not let anybody 64
who did not let college 48
who did not let herself 48
who did not let himself 139
who did not long outlive 194
who did not long survive 4006
who did not pay tribute 193
who did not put forward 94
who did not put himself 49
who did not see exactly 44
who did not see herself 53
who did not see himself 213
who did not see service 51
who did not set himself 78
who did not sin against 81
who did not then believe 76
who did not then express 79
who did not then possess 43
who did not use alcohol 176
who did not use cocaine 86
who did not use condoms 194
who did not use language 48
who did not use tobacco 585
who did not wear glasses 116
who did not wear uniform 67
who did not win election 45
who did not with respect 48
who did not yet believe 217
who did not yet despair 48
who did not yet possess 307
who did not yet suspect 43
who did rear her thoughts 57
who did with her according 370
who die each year because 51
who does all things according 78
who does all things rightly 70
who does not act according 267
who does not ask himself 174
who does not ask remains 58
who does not get excited 142
who does not get invited 45
who does not get married 183
who does not get nervous 59
who does not get rattled 67
who does not let herself 107
who does not let himself 443
who does not own himself 118
who does not pay tribute 104
who does not put himself 251
who does not read chinese 65
who does not see everything 40
who does not see herself 123
who does not see himself 436
who does not set himself 197
who does not thus believe 90
who does not use alcohol 68
who does not use language 45
who does not use tobacco 137
who does not wear glasses 131
who does not yet believe 219
who does not yet possess 242
who does things for himself 48
who eats and who starves 50
who fear god and believe 105
who fear god and respect 46
who fear them are cowards 56
who fear war and deplore 78
who for all his protest 48
who for his own benefit 44
who for his own pleasure 120
who for his own private 111
who for his own purpose 70
who for his own selfish 70
who goes and who remains 47
who got him his present 104
who had all but ignored 50
who had any real sympathy 58
who had but few friends 62
who had but two hundred 62
who had cut off charles 51
who had for that purpose 70
who had for this purpose 116
who had for two decades 68
who had had any contact 199
who had had any previous 110
who had had her husband 60
who had had his picture 52
who had had his schooling 77
who had had long service 85
who had had one previous 69
who had had two attacks 53
who had had two previous 202
who had her ears stopped 44
who had her own carriage 62
who had her own peculiar 52
who had her own private 79
who had him oft whipped 178
who had his head screwed 87
who had his old hankering 71
who had his own company 81
who had his own decided 67
who had his own designs 130
who had his own following 59
who had his own opinions 80
who had his own peculiar 59
who had his own private 471
who had his own quarrel 88
who had his own sources 92
who had his own thoughts 46
who had led his brigade 46
who had led his company 68
who had led his country 290
who had led his friends 40
who had led his warriors 40
who had led them against 62
who had long ago decided 169
who had long ago dropped 47
who had long ago married 95
who had long ago realized 40
who had long ago retired 74
who had long ago settled 194
who had long ago stopped 120
who had long ago written 58
who had met and admired 63
who had met and defeated 47
who had met and married 690
who had met for worship 53
who had met her husband 199
who had met him outside 55
who had met him several 70
who had met with failure 50
who had met with similar 49
who had met with success 73
who had not any visible 72
who had not had contact 136
who had not had courage 62
who had not had occasion 129
who had not had previous 514
who had not had similar 69
who had not had surgery 146
who had not let himself 44
who had not long arrived 173
who had not long entered 48
who had not put himself 56
who had not then arrived 73
who had not then entered 40
who had not then written 48
who had not yet adapted 74
who had not yet adopted 399
who had not yet appeared 1070
who had not yet applied 107
who had not yet arrived 3322
who had not yet assumed 234
who had not yet brought 163
who had not yet carried 54
who had not yet claimed 43
who had not yet climbed 54
who had not yet crossed 644
who had not yet decided 822
who had not yet emerged 348
who had not yet enjoyed 197
who had not yet entered 1544
who had not yet escaped 152
who had not yet evolved 69
who had not yet fathomed 43
who had not yet figured 125
who had not yet founded 52
who had not yet gathered 55
who had not yet grasped 264
who had not yet guessed 82
who had not yet managed 312
who had not yet marched 53
who had not yet married 545
who had not yet matured 55
who had not yet mounted 58
who had not yet noticed 413
who had not yet offered 53
who had not yet painted 48
who had not yet realized 395
who had not yet removed 133
who had not yet replied 115
who had not yet resumed 80
who had not yet retired 529
who had not yet revealed 126
who had not yet revived 43
who had not yet secured 320
who had not yet settled 405
who had not yet severed 46
who had not yet started 794
who had not yet stirred 82
who had not yet stopped 72
who had not yet studied 133
who had not yet touched 69
who had not yet uttered 116
who had not yet visited 222
who had not yet written 725
who had not yet yielded 74
who had now got astride 92
who had now put herself 47
who had one leg shorter 156
who had put her husband 46
who had put him forward 70
who had put ten thousand 60
who had put them forward 40
who had put them together 59
who had put this question 112
who had read and admired 347
who had read and enjoyed 137
who had read and studied 263
who had read and written 54
who had read his letters 65
who had read this article 62
who had run all hazards 97
who had run for congress 122
who had run for election 46
who had sat and watched 45
who had set for himself 54
who had set her pitcher 42
who had set out against 60
who had set out together 82
who had sung her praises 85
who had sung his praises 73
who had sung its praises 43
who had that day arrived 195
who had that day flouted 47
who had thus far appeared 56
who had thus far avoided 44
who had thus far behaved 47
who had thus far brought 64
who had thus far escaped 248
who had thus far managed 74
who had thus far refused 86
who had thus put himself 44
who had too long endured 146
who had with him several 71
who had won for himself 532
who had won her girlish 50
who had won her husband 43
who had won his battles 58
who had won his election 103
who had won his freedom 105
who had won his laurels 304
who had won his position 132
who had won his respect 76
who had won his victoria 52
who had won ten thousand 49
who had won them freedom 81
who had won this victory 40
who has all his desires 42
who has art and science 112
who has cut all fetters 50
who has had any contact 366
who has had her ovaries 101
who has had his license 72
who has had his stomach 53
who has had lead poisoning 41
who has had long service 41
who has had one episode 57
who has had this problem 55
who has had two attacks 42
who has had two previous 66
who has had two strokes 43
who has his head covered 49
who has his head screwed 62
who has his own company 48
who has his own designs 56
who has his own opinions 52
who has his own outlook 51
who has his own peculiar 60
who has his own private 175
who has his own religion 47
who has his own thoughts 126
who has led his country 63
who has met with success 95
who has not any friends 54
who has not had chicken 117
who has not had contact 82
who has not had occasion 466
who has not had previous 528
who has not had similar 131
who has not had surgery 54
who has not let himself 55
who has not put himself 42
who has not rid himself 43
who has not that insight 77
who has not this courage 40
who has not yet adopted 134
who has not yet appeared 555
who has not yet arrived 1001
who has not yet assumed 55
who has not yet brought 70
who has not yet carried 47
who has not yet crossed 79
who has not yet decided 359
who has not yet emerged 50
who has not yet enjoyed 75
