painfully up two or three 61
perfectly at ease in their 174
perfectly at one in their 104
perfectly in all the ways 71
perfectly the air of some 90
performed an act of daring 111
performed an act of duty 99
performed an act of faith 83
performed an act of great 251
performed an act of healing 46
performed an act of love 50
performed an act of oral 62
performed an act of self 326
performed an act of will 91
performed as long as there 109
performed at each of these 130
performed at one of these 79
performed at one or more 480
performed at two or more 174
performed at two or three 52
performed by all the great 57
performed by all the other 77
performed by any of their 62
performed by any of these 79
performed by each in turn 260
performed by each of these 366
performed by far the most 135
performed by him as such 134
performed by him in good 64
performed by him in such 78
performed by men as well 221
performed by men in their 49
performed by men or boys 79
performed by one of four 44
performed by one of their 258
performed by one of these 185
performed by one of those 61
performed by one of three 156
performed by one of your 48
performed by one or many 70
performed by one or more 4160
performed by one or other 263
performed by them in good 856
performed by them in india 41
performed by them in their 1674
performed by them or their 49
performed by two or more 2066
performed by two or three 428
performed by using the same 328
performed by you or your 47
performed in air at room 261
performed in all of these 114
performed in all the great 64
performed in all the other 81
performed in any of these 177
performed in each of these 416
performed in may or june 46
performed in one of four 40
performed in one of these 182
performed in one of those 59
performed in one of three 327
performed in one or more 814
performed in one or other 72
performed in two of these 55
performed in two or more 557
performed in two or three 440
performed is not the same 53
performed is that of giving 51
performed it with as good 169
performed it with as much 53
performed it with so much 251
performed it with the same 95
performed on all of these 72
performed on all the data 87
performed on any of these 109
performed on each of these 597
performed on each of three 48
performed on one of these 168
performed on one or more 1116
performed on two or more 416
performed on two or three 132
performed so long as those 59
performed the act of love 77
performed the act of self 40
performed the feat of bringing 57
performed the feat of making 64
performed the feat of riding 52
performed to see if there 388
performed to see if these 55
performer to get it done 102
perimeter of each of these 249
perimeter of one of these 47
periodical is due on date 135
periphery of each of these 49
periphery of one of these 43
periphery of one or more 99
permission by law to kill 96
permission of him to whom 120
permission of one of these 47
permission of one or more 198
permission or that of their 45
permission or that of union 48
permission to act in ways 45
permission to act on their 74
permission to add the name 94
permission to add to their 60
permission to all to take 43
permission to any of your 62
permission to bear the arms 40
permission to bear the name 53
permission to bring in their 48
permission to bring the body 69
permission to bring the case 76
permission to bring the young 42
permission to buy or sell 213
permission to buy the land 89
permission to cut it down 141
permission to cut the tree 64
permission to fly the flag 78
permission to him the said 48
permission to lay my case 53
permission to lead an army 69
permission to one or more 122
permission to pay the filing 157
permission to pay the last 40
permission to put it into 146
permission to put on their 45
permission to put the yoke 47
permission to put up their 100
permission to read the book 81
permission to read the file 451
permission to see the body 76
permission to set up camp 48
permission to set up shop 81
permission to set up their 265
permission to try to break 42
permission to try to clear 51
permission to try to find 49
permission to try to make 58
permission to use as much 40
permission to use it from 120
permission to use it here 663
permission to use it must 54
permission to use it when 78
permission to use my name 410
permission to use so many 46
permission to use the arms 42
permission to use the army 48
permission to use the barn 45
permission to use the boat 104
permission to use the book 61
permission to use the card 56
permission to use the case 105
permission to use the city 62
permission to use the cuts 51
permission to use the data 992
permission to use the diary 102
permission to use the drug 90
permission to use the file 56
permission to use the film 75
permission to use the great 62
permission to use the hall 165
permission to use the high 40
permission to use the land 785
permission to use the line 51
permission to use the list 53
permission to use the many 112
permission to use the maps 151
permission to use the mark 179
permission to use the name 798
permission to use the other 88
permission to use the park 131
permission to use the plan 53
permission to use the play 61
permission to use the poems 103
permission to use the pool 60
permission to use the port 127
permission to use the radio 52
permission to use the rest 57
permission to use the road 280
permission to use the room 169
permission to use the same 301
permission to use the site 312
permission to use the tape 281
permission to use the term 129
permission to use the text 283
permission to use the three 111
permission to use the town 183
permission to use the very 42
permission to use the video 68
permission to use the word 153
permission to use the work 616
permitted as long as there 136
permitted as long as these 40
permitted by god to fall 53
permitted by god to have 43
permitted by god to take 51
permitted by law in some 44
permitted by law to give 129
permitted by law to have 280
permitted by law to hold 234
permitted by law to keep 170
permitted by law to kill 49
permitted by law to lend 40
permitted by law to make 462
permitted by law to sell 121
permitted by law to take 142
permitted by law to vote 131
permitted by law to work 94
permitted in any of these 90
permitted in one or more 126
permitted in two or three 72
permitted no one to come 75
permitted no one to leave 91
permitted no one to pass 67
permitted no one to speak 53
permitted no one to take 46
permitted so long as such 55
permitted so long as there 85
permitted the air to pass 45
permitted the day to pass 44
permitted the eye to peep 84
permitted the eye to reach 105
permitted the law to take 229
permitted the men to name 41
permitted the men to take 40
permitted the oar to drag 57
permitted the sun to look 45
permitted the use of arms 105
permitted the use of data 48
permitted the use of four 112
permitted the use of high 180
permitted the use of land 80
permitted the use of less 113
permitted the use of many 110
permitted the use of milk 129
permitted the use of more 548
permitted the use of much 237
permitted the use of only 426
permitted the use of other 93
permitted the use of race 63
permitted the use of some 255
permitted the use of such 850
permitted the use of their 1199
permitted the use of these 234
permitted the use of those 44
permitted the use of three 118
permitted the use of very 130
permitted the use of wine 96
permitted to act as such 267
permitted to act as their 59
permitted to act in such 69
permitted to act in their 64
permitted to act in ways 88
permitted to act on their 162
permitted to act the part 96
permitted to add as many 89
permitted to add to their 122
permitted to add to these 72
permitted to bear on their 64
permitted to bear the arms 45
permitted to bear the name 138
permitted to bear the same 64
permitted to bear the word 66
permitted to bring in duty 128
permitted to bring in such 55
permitted to bring in their 184
permitted to bring it into 45
permitted to bring up their 71
permitted to buy as much 105
permitted to buy or lease 110
permitted to buy or rent 115
permitted to buy or sell 1163
permitted to buy the land 80
permitted to deal as much 112
permitted to die at home 80
permitted to die in peace 289
permitted to die in their 81
permitted to dry at room 42
permitted to earn as much 103
permitted to end my days 60
permitted to fly the face 44
permitted to fly the flag 63
permitted to get up from 50
permitted to hear the word 68
permitted to him to have 60
permitted to him to take 81
permitted to hit the ball 50
permitted to lay it down 54
permitted to lead the life 87
permitted to lead us into 56
permitted to man to gaze 64
permitted to man to know 40
permitted to own no more 96
permitted to own or lease 135
permitted to pay in gold 57
permitted to pay on time 73
permitted to pay the cost 103
permitted to pay the debt 67
permitted to pay the filing 52
permitted to pay the same 55
permitted to put it into 103
permitted to put my name 48
permitted to put on their 74
permitted to put up their 53
permitted to read as much 69
permitted to read at length 100
permitted to read the book 64
permitted to read the file 42
permitted to read the same 40
permitted to reap the full 50
permitted to run at will 304
permitted to run in debt 81
permitted to run the full 42
permitted to say as much 44
permitted to say no more 43
permitted to say so much 294
permitted to say the same 53
permitted to seal so good 64
permitted to see it from 54
permitted to see it only 46
permitted to see my lord 44
permitted to see no more 43
permitted to see or speak 132
permitted to see or talk 62
permitted to see so many 41
permitted to see so much 196
permitted to see the baby 62
permitted to see the body 145
permitted to see the dawn 50
permitted to see the face 180
permitted to see the film 49
permitted to see the full 71
permitted to see the girl 47
permitted to see the great 295
permitted to see the holy 53
permitted to see the lady 47
permitted to see the land 75
permitted to see the lord 66
permitted to see the most 41
permitted to see the other 67
permitted to see the pope 48
permitted to see the true 51
permitted to see the truth 64
permitted to see the work 97
permitted to see the young 55
permitted to set the pace 40
permitted to set up shop 101
permitted to set up such 87
permitted to set up their 426
permitted to sit in their 53
permitted to sit on their 46
permitted to sit on three 282
permitted to sit or vote 354
permitted to sit up half 81
permitted to sit up till 172
permitted to sue in their 48
permitted to them by their 55
permitted to them to make 53
permitted to them to speak 181
permitted to top the part 45
permitted to use as much 118
permitted to use it only 88
permitted to use so bold 76
permitted to use the book 63
permitted to use the cash 361
permitted to use the club 119
permitted to use the land 494
permitted to use the left 46
permitted to use the mark 57
permitted to use the more 131
permitted to use the most 110
permitted to use the name 358
permitted to use the other 43
permitted to use the pool 122
permitted to use the port 85
permitted to use the radio 78
permitted to use the road 93
permitted to use the same 625
permitted to use the suez 70
permitted to use the term 1259
permitted to use the word 568
permitted to wear the army 171
permitted to wear the same 150
permitted to wear the toga 73
permitted to you to know 117
permitted to you to think 66
pernicious as any of those 41
perplexed to say the least 95
persecuting me and my poor 61
persisted as long as there 61
persisted in doing the same 50
persisted in for at least 218
persisted in for the sake 42
persisted in going the wrong 57
persisted in using my lips 44
persisted in using the beach 42
persisted in using the name 49
persisted in using the term 287
persisted in using the word 71
persisted so long in their 42
personify to them the will 43
personnel in all of these 41
personnel in each of these 165
personnel in one or more 85
personnel is not the only 68
personnel of all the three 68
personnel of each of these 86
personnel of one or more 46
personnel to get to know 72
persuaded by any of these 65
persuaded by him to come 79
persuaded by him to give 47
persuaded by him to make 59
persuaded by him to take 96
persuaded by one of their 98
persuaded by one of these 44
persuaded by them to take 47
persuaded by two or three 47
persuaded he was in full 50
persuaded he was the only 62
persuaded it was the soul 72
persuaded me not to leave 46
persuaded me not to think 46
persuaded me that the best 54
persuaded me that the time 51
persuaded me that we were 48
persuaded my son to make 54
persuaded no boer to show 60
persuaded of one of these 51
persuaded the boy to come 40
persuaded the man to come 40
persuaded the man to give 44
persuaded the man to leave 40
persuaded the man to take 61
persuaded to act in time 42
persuaded to bring it forth 40
persuaded to let us have 55
persuaded to put it into 60
persuaded to put on their 41
persuaded to read the book 42
persuaded to run the risk 40
persuaded to say in what 83
persuaded to try to make 40
persuaded to use the name 55
persuaded to use the same 52
persuaded to wear the same 41
persuaded us that we were 135
persuades me that the soul 90
persuades me why the more 40
persuades us that it will 46
persuades us that the trial 218
persuades us that the word 630
persuades us that we have 195
persuasion is not the only 81
persuasion is that it will 56
persuasion is that the odds 72
persuasion of one of your 57
pertinent to all of these 51
pertinent to ask if there 67
pertinent to ask in what 182
pertinent to ask to what 200
pertinent to bear in mind 343
pertinent to each of these 265
pertinent to man to know 209
pertinent to one or more 212
perversion is not the less 90
perversion of art as these 45
perversion of one or more 47
pessimism is all the more 95
petitioned the fcc to deny 72
petitioner be and the same 704
petitioner of all the coal 44
petitioner to bear the full 72
petroleum is not the only 44
petticoat is not so great 48
petticoat the sum of three 42
phenomena in all of their 44
phenomena in each of these 72
phenomena in one or more 89
phenomena in two or more 209
phenomena is not the only 52
phenomena is not the same 117
phenomena it may be said 44
phenomena of death to other 52
phenomena of each of these 42
phenomena of two or more 53
phenomena to that of their 48
phenotype of each of these 40
phosphate to adp to form 367
physicians to heal the sick 47
physicians to lie to their 54
physiology of each of these 44
pilloried in one or more 49
placement in one of these 70
placement in one or more 103
placement is not the least 48
placement is not the only 52
placement of any of these 47
placement of each of these 117
placement of one of these 54
placement of one or more 1090
placement of two or more 412
placement of two or three 121
plainness of all the rest 52
plaintiff in each of these 42
plaintiff in one of these 55
plaintiff is not the only 41
plaintiff the sum of five 97
plaintiff to bring the suit 57
plaintiff to pay the said 53
plaintiff to pay the same 80
platforms of both the great 87
pleasantry of this of ours 52
plundered of all we have 46
pluralism is not so much 87
pluralism is not the only 59
pluralism is not the same 98
pointless to try to draw 49
pointless to try to find 158
pointless to try to give 75
pointless to try to hide 58
pointless to try to keep 71
pointless to try to list 67
pointless to try to make 214
pointless to try to stop 55
pointless to try to talk 57
pointless to try to teach 56
pointless to try to work 41
poisonous to man as well 44
polynomial to fit the data 46
populated by one or more 136
population as can be seen 76
population as far as their 44
population as long as there 47
population as not the least 153
population as that of great 280
population as that of india 103
population as was the case 166
population at two or more 176
population by one or more 43
population by two or three 60
population in all of these 90
population in all the other 64
population in all the three 155
population in any of these 128
population in both of these 100
population in each of these 856
population in each of those 77
population in each of three 65
population in one or more 304
population in two or more 94
population in two or three 79
population is all the more 267
population is due in part 124
population is for the most 980
population is going to grow 107
population is going to have 107
population is not as great 119
population is not as high 62
population is not as well 108
population is not at risk 66
population is not so great 233
population is not so high 48
population is not so much 276
population is not the best 97
population is not the main 58
population is not the most 45
population is not the only 1153
population is not the same 320
population is not the sole 136
population is now so great 61
population is one of these 76
population is one of those 46
population is out of work 201
population is put to work 62
population is set to grow 50
population is set to rise 64
population is that it will 40
population of all of these 52
population of all the great 69
population of all the other 246
population of all the rest 80
population of all the south 46
population of all the three 54
population of any of these 187
population of each of these 1027
population of each of those 181
population of one of these 167
population of one or more 574
population of one to three 56
population of two or more 1048
population of two or three 1008
population of two to three 419
population so that it will 70
population to end in giving 60
population to see if there 44
portended the death of some 72
portraits of all the early 105
portraits of all the great 262
portraits of all the leading 244
portraits of all the most 189
portraits of all the other 50
portraits of all the past 68
portraits of all the wits 56
portraits of each of these 47
portraits of him in their 42
portraits of them in their 60
portraits of two or three 46
portrayal is all the more 83
portrayed as being at odds 51
portrayed as one of those 75
portrayed in one of your 46
positioned in one of three 64
positioned so that at least 47
positioned so that it lies 99
positioned so that it will 294
positioned so that the axis 120
positioned so that the back 46
positioned so that the left 55
positioned so that the line 205
positioned so that the side 110
possessed by all or most 96
possessed by all the great 80
possessed by all the more 46
possessed by all the other 200
possessed by all the rest 41
possessed by any of their 151
possessed by any of these 104
possessed by any of those 89
possessed by both of those 54
possessed by each of these 276
possessed by far the best 42
possessed by far the most 324
possessed by him in full 188
possessed by him to whom 76
possessed by men of their 201
possessed by one of their 71
possessed by one of these 236
possessed by one of those 203
possessed by one of your 48
possessed by one or more 1028
possessed by one or other 89
possessed by them in their 75
possessed by two or more 459
possessed by two or three 45
possessed it with as heavy 49
possessed of all the arts 121
possessed of all the best 48
possessed of all the fine 42
possessed of all the gold 90
possessed of all the good 184
possessed of all the great 76
possessed of all the high 112
possessed of all the land 61
possessed of all the means 250
possessed of all the most 64
possessed of all the other 130
possessed of all the said 60
possessed of all the same 64
possessed of all the three 42
possessed of all the vast 59
possessed of all the wealth 102
possessed of and to hold 40
possessed of any of these 102
possessed of any of those 59
possessed of any thing more 43
possessed of both of these 43
possessed of men of such 105
possessed of one of these 526
possessed of one of those 366
possessed of one or more 602
possessed of one or other 44
possessed of them is much 83
possessed of things of such 46
possessed of two or more 203
possessed of two or three 171
possessed the art of dyeing 44
possessed the art of giving 94
possessed the art of making 772
possessed the art of saying 89
possessed the art of taming 55
possessed the art of weaving 48
possessed the key to their 70
possessed the use of many 44
possesses by far the most 238
possesses in all the west 55
possesses it may do what 46
possesses the art of making 167
possession by one or more 156
possession by two or more 366
possession is not in fact 47
possession is not so much 105
possession is not the only 46
possession is not the same 102
possession is one of these 95
possession of all my soul 42
possession of all of said 80
possession of all of their 92
possession of all of these 150
possession of all or most 109
possession of all or part 286
possession of all or some 52
possession of all the arms 315
possession of all the arts 70
possession of all the best 444
possession of all the city 97
possession of all the data 480
possession of all the five 46
possession of all the food 156
possession of all the gold 442
possession of all the good 313
possession of all the great 435
possession of all the guns 117
possession of all the high 91
possession of all the hill 107
possession of all the holy 90
possession of all the joys 46
possession of all the keys 155
possession of all the land 4086
possession of all the leading 606
possession of all the main 83
possession of all the means 1318
possession of all the more 167
possession of all the most 709
possession of all the news 70
possession of all the north 220
possession of all the open 99
possession of all the other 591
possession of all the past 40
possession of all the ready 116
possession of all the rest 604
possession of all the rich 49
possession of all the said 205
possession of all the same 57
possession of all the seats 68
possession of all the soul 40
possession of all the three 96
possession of all the truth 124
possession of all the vast 133
possession of all the wealth 556
possession of all the young 40
possession of all to whom 133
possession of and to hold 44
possession of and to sell 63
possession of any of said 76
possession of any of their 113
possession of any of these 636
possession of any of those 232
possession of both of these 75
possession of both the land 66
possession of each of these 146
possession of her as much 43
possession of her as soon 49
possession of her at once 162
possession of her the very 41
possession of him as soon 147
possession of him at once 81
possession of him in turn 44
possession of him the said 188
possession of him to such 116
possession of him to whom 79
possession of his as fast 80
possession of his or their 154
possession of one of their 667
possession of one of these 2092
possession of one of those 658
possession of one of your 136
possession of one or more 4668
possession of one or other 385
possession of one to whom 75
possession of them as early 51
possession of them as soon 134
possession of them as their 92
possession of them as well 47
possession of them at once 149
possession of them by means 49
possession of them by paying 51
possession of them by their 72
possession of them in some 42
possession of them in their 116
possession of them or dealing 138
possession of them the more 156
possession of them to those 102
possession of this as well 57
possession of two of these 212
possession of two or more 1162
possession of two or three 807
possession of with as great 56
possession or use of arms 51
possession or use of land 369
possession or use of such 348
possession or use of these 65
possessor of all the land 96
possessor of all the rich 93
possessor of all the wealth 55
possessor of any of these 55
possessor of one of these 589
possessor of one of those 214
possessor of one or more 271
possessor of two or three 59
posterity as one of those 124
posterity is near at hand 75
posterity to add the rest 110
postponed it for the next 45
postponed so long as there 53
postponed the day of trial 44
postpones the era of their 54
postulate is that the only 349
potassium is not the only 55
potentials of all the other 77
potentials of each of these 158
potentials of two or more 112
poulterer at bath the next 83
powerless to act in these 53
powerless to act on their 124
powerless to put it into 40
practical of all the great 72
practical to use the same 245
practical to use the term 62
practiced by all the great 58
practiced by men as well 45
practiced by one or more 119
practiced by them in their 65
practiced in all the arts 53
practiced in each of these 40
practiced in one or more 43
practiced it all the time 42
practiced on them by their 65
practiced so long to learn 99
practiced the art of healing 378
practiced the art of living 44
practiced the art of making 108
practiced the art of self 167
practices as long as these 60
practices as not to want 68
practices do not so much 106
practices in all of these 64
practices in each of these 232
practices in one or more 128
practices is not so much 127
practices is not the only 62
practices is not the same 81
practices of all the great 123
practices of all the other 53
practices of each of these 140
practices of men in their 53
practices of one or more 360
practices of two or more 189
practices of two or three 54
practices or way of life 80
practices so long as such 59
practices so long as these 51
practices the art of healing 102
precarious to say the least 260
precaution is all the more 312
precaution of doing the same 42
precaution so that no harm 52
precaution to bear in mind 95
precaution to see us shod 126
precaution to try the cash 41
precedent be not the same 50
precedent is but to make 61
precedent is that of julia 210
precedent to bar us from 51
preceptor of one of their 57
precincts of one of their 40
precipice of two or three 59
precisely as they do their 42
precisely as was the case 305
precisely as with the other 78
precisely at one of these 41
precisely by way of their 69
precisely he had in mind 87
precisely in one of these 71
precisely in one of those 83
precisely so that he will 42
precisely so that it will 102
precisely so that we will 52
precisely the air of wine 103
precisely the fear of such 61
precisely the man to make 41
precisely the man to whom 58
precisely the one to whom 87
precisely the one we have 142
precisely the use of these 46
precisely the way of life 46
precisely the way the great 79
precisely the way to make 56
precisely the way we have 92
precluded the idea of love 47
precluded the idea of risk 503
precluded the idea of their 44
precluded the use of heavy 42
precluded the use of high 107
precluded the use of many 105
precluded the use of more 143
precluded the use of other 94
precluded the use of some 47
precluded the use of such 400
precluded the use of these 176
precludes the idea of self 176
precludes the idea of their 188
precludes the use of high 211
precludes the use of many 222
precludes the use of more 232
precludes the use of most 237
precludes the use of much 43
precludes the use of oral 48
precludes the use of other 273
precludes the use of some 133
precludes the use of such 968
precludes the use of these 470
precludes the use of those 47
precludes the use of very 83
precursor of all the other 68
precursor of all we most 158
precursor of things to come 1051
predicate in each of these 112
predicate is not the same 64
predicate is two or more 174
predicate of each of these 262
predicate of him the fact 83
predicate of man the name 41
predicted by all the holy 55
predicted by each of these 72
predicted by one or more 212
predicted the end of their 67
predicted to lead to more 56
prediction is not as good 54
prediction is not the only 116
prediction is not the same 107
prediction is that he will 178
prediction is that it will 435
prediction is that the more 201
prediction is that the next 70
prediction is that we will 150
prediction of how he will 52
prediction of how it will 54
prediction of man in cold 63
prediction of one or more 121
prediction of things to come 1074
predictor of things to come 95
preferred as being the more 42
preferred as being the most 107
preferred by one or more 125
preferred the man of worth 119
preferred the use of their 42
preferred to act on their 65
preferred to act the part 45
preferred to add to their 54
preferred to all the great 58
preferred to all the other 1002
preferred to all the rest 576
preferred to any of these 90
preferred to any of those 49
preferred to any thing else 44
preferred to bear the ills 114
preferred to bear the pain 48
preferred to both the duke 102
preferred to cling to their 193
preferred to die at home 216
preferred to die at once 61
preferred to die by their 67
preferred to die in their 146
preferred to get it over 119
preferred to get to know 44
preferred to hear it from 109
preferred to him by some 98
preferred to lead the life 90
preferred to let it pass 49
preferred to let the other 63
preferred to let the same 40
preferred to pay in cash 67
preferred to pay in kind 54
preferred to pay the cost 68
preferred to pay the fine 402
preferred to pay the full 40
preferred to put it into 62
preferred to run no risk 60
preferred to run the risk 789
preferred to say no more 117
preferred to see the truth 121
preferred to see the work 49
preferred to set up their 255
preferred to sit at home 191
preferred to sit in their 71
preferred to sit on their 56
preferred to that of free 57
preferred to that of other 168
preferred to that of their 98
preferred to that of those 61
preferred to try to make 73
preferred to use it only 43
preferred to use the left 47
preferred to use the less 131
preferred to use the more 737
preferred to use the name 226
preferred to use the same 167
preferred to use the term 4884
preferred to use the time 133
preferred to use the word 1618
pregnancy is due in part 49
pregnancy is due to rape 428
pregnancy is not the only 167
pregnancy is not the same 109
pregnancy is not the time 259
pregnancy is that the baby 51
pregnancy or use of oral 80
prejudice is all the more 79
prejudice is not so much 157
prejudice is not the only 129
prejudice is not the same 66
prejudice of all the other 56
prejudice of one or other 84
prejudice to any of their 83
prejudice to one or more 65
prejudice to them in their 59
prejudice to them or their 146
premature to say the least 318
premature to try to draw 50
premature to try to give 41
premature to try to make 48
premature to use the term 41
prescribe an oath to obey 66
prescribe by law the time 46
prescribe the use of some 48
prescribe the use of such 136
prescribe the use of these 41
prescribe to him the time 71
prescribe to them the same 41
preselect the sex of their 65
presented as being in some 55
presented as being the most 140
presented as being the only 117
presented as being the same 58
presented as one of four 40
presented as one of many 128
presented as one of their 51
presented as one of these 45
presented as one of those 149
presented as one of three 48
presented as one or more 50
presented at each of these 52
presented at one of four 45
presented at one of these 126
presented at one of three 53
presented at one or more 43
presented by all of these 51
presented by all the other 55
presented by any of said 49
presented by any of these 76
presented by each of these 316
presented by far the most 579
presented by him to lord 77
presented by one of their 152
presented by one of these 204
presented by one of those 59
presented by one of three 125
presented by one of your 113
presented by one or more 823
presented by one or other 48
presented by them in their 53
presented by them to lord 43
presented by them to their 76
presented by two or more 299
presented by two or three 63
presented by way of adding 108
presented in all of these 42
presented in any of these 124
presented in both of these 82
presented in each of these 458
presented in one of five 47
presented in one of four 212
presented in one of their 40
presented in one of these 115
presented in one of three 292
presented in one or more 620
presented in one or other 49
presented in two or more 446
presented in two or three 203
presented is for the most 42
presented is not so much 206
presented is not the only 161
presented is one of great 71
presented it can be seen 180
presented it may be seen 44
presented it with so much 122
presented me with my very 114
presented me with so many 56
presented me with the best 154
presented me with the bill 96
presented me with the book 115
presented me with the flag 52
presented me with the gift 106
presented me with the gold 592
presented me with the keys 111
presented me with the most 687
presented me with the same 116
presented me with the skin 47
presented me with the three 101
presented me with the very 54
presented on each of these 76
presented on one or more 321
presented so far is only 99
presented so far we have 66
presented so that it will 135
presented so that the user 59
presented the cup to their 48
presented the idea of their 56
presented to all the other 57
presented to and the said 52
presented to each in turn 90
presented to each of their 45
presented to each of these 166
presented to her as play 44
presented to her as well 50
presented to her by lord 136
presented to her by miss 58
presented to her by name 103
presented to her by some 91
presented to her by their 43
presented to her by young 68
presented to her in such 46
presented to her on their 68
presented to her the duke 41
presented to her the keys 43
presented to him as having 44
presented to him as part 102
presented to him as soon 67
presented to him as such 209
presented to him at least 54
presented to him at once 160
presented to him at some 56
presented to him at their 44
presented to him by john 120
presented to him by lady 145
presented to him by lord 413
presented to him by many 55
presented to him by means 48
presented to him by miss 76
presented to him by other 103
presented to him by pope 110
presented to him by some 627
presented to him by such 95
presented to him by their 326
presented to him by these 80
presented to him by those 190
presented to him by three 51
presented to him by what 49
presented to him he said 65
presented to him he will 70
presented to him in good 42
presented to him in july 46
presented to him in june 59
presented to him in lieu 55
presented to him in many 87
presented to him in some 101
presented to him in such 355
presented to him in their 245
presented to him in these 66
presented to him in turn 85
presented to him of buying 69
presented to him of saving 40
presented to him on july 86
presented to him on june 51
presented to him on leaving 68
presented to him on their 94
presented to him so many 62
presented to him the bill 76
presented to him the dark 42
presented to him the keys 275
presented to him the most 83
presented to him the next 83
