package it offers to its 69
pattern of events in his 49
pattern of events in this 70
pattern of events is not 92
pattern of events is that 94
pattern of findings in this 75
pattern of findings is not 87
pattern of findings is that 316
pattern of relating to each 76
pattern of relating to men 64
pattern of relating to one 105
pattern of thought in this 44
pattern of thought is not 80
pattern of thought is that 88
pattern of virtue in this 66
pattern of virtue to all 111
pattern so dazzling by its 71
pattern to emerge is that 150
pattern we expect to see 40
payable at periods of not 77
payable by virtue of any 300
payable by virtue of that 90
payable by virtue of this 486
payable in shares of any 81
payable in specie or its 59
payable on demand at any 138
payable on demand is due 128
payable on demand is not 207
payable on demand or are 54
payable on demand or for 52
payable on demand or not 63
payable on demand or with 56
payable on demand the day 100
payable on shares of any 65
payment by virtue of this 52
payment if before it has 145
payment in deceit of our 54
payment in excess of his 84
payment in excess of its 71
payment in excess of one 119
payment in excess of that 236
payment in excess of this 50
payment in return at all 52
payment in specie of all 92
payment is treated as being 52
payment of arrears of pay 207
payment of bribes to him 119
payment of duties as low 43
payment of duties at each 47
payment of duties on its 84
payment of duties or any 49
payment of grants in aid 45
payment of income is not 55
payment of income to his 48
payment of prices as may 48
payment of salary to any 57
payment on behalf of all 54
payment on behalf of any 62
payment on behalf of his 84
payment on behalf of its 62
payment on behalf of one 70
payment on demand of any 68
payment or tender of all 46
payment or tender of any 55
payment or tender of his 192
payment or tender to any 102
payment or tender to him 137
peaceably the rights of men 74
peaceably to reside in her 50
peasants of france do not 309
peasants the summer of all 174
peasants to accept the new 40
peasants to refuse to pay 140
peculiar or proper to any 45
peculiar to itself in its 74
peculiar to myself in all 116
peculiar to myself in this 42
peculiar to yahoos in all 182
peerage of england is not 41
penalty by sleeping at his 42
penalty in excess of any 42
penalty in excess of one 101
penalty in excess of that 70
penalty of double the sum 58
penalty of freezing to death 45
penalty of infamy if they 104
penalty of violating the law 65
penance of pressing to death 55
penance the burden of that 63
pensions as existing at that 115
pensions to remain if they 40
percent by volume in air 238
percent by volume of air 55
percent by volume of all 70
percent by volume of each 59
percent by weight of all 356
percent by weight of dry 110
percent by weight of each 172
percent by weight of this 80
percent in excess of its 104
percent in excess of that 165
percent is levied on all 83
percent of adults do not 171
percent of adults in this 119
percent of blacks in this 51
percent or better in all 47
perfect or secure as long 45
perfect the finish of each 47
perfect the nature of both 89
perfect the titles of real 43
perfidy of refusing to pay 51
perform as readily as men 81
perform by gripping the bar 63
perform by virtue of his 149
perform in behalf of his 48
perform in regard to this 41
perform my duties in this 45
perform on behalf of his 121
perform so little as not 83
perform the duties by this 97
perform the duties he had 69
perform the duties he has 42
perform the duties he was 40
perform the duties in this 41
perform the duties of all 126
perform the duties of any 936
perform the duties of both 502
perform the duties of each 101
perform the duties of head 71
perform the duties of her 616
perform the duties of his 16140
perform the duties of its 77
perform the duties of men 132
perform the duties of one 607
perform the duties of our 331
perform the duties of that 2545
perform the duties of them 113
perform the duties of this 931
perform the duties of two 68
perform the duties we owe 98
perform the office of any 114
perform the office of both 133
perform the office of his 54
perform the office of one 96
perform the office of our 43
perform the vilest of all 118
perform the voyage in two 43
perfume the lodgings of any 42
perhaps an effect of his 61
perhaps as clearly as any 136
perhaps as common as any 56
perhaps as curious as any 51
perhaps as likely as any 82
perhaps as little as any 52
perhaps as little as one 1048
perhaps as little as six 55
perhaps as little as ten 230
perhaps as little as two 339
perhaps as proper as any 92
perhaps as severe as any 57
perhaps as simple as any 74
perhaps as striking as any 67
perhaps as striking as that 44
perhaps as useful as any 182
perhaps be anxious to hear 48
perhaps be better if they 64
perhaps be better if you 139
perhaps be better to deal 46
perhaps be better to let 70
perhaps be better to put 105
perhaps be better to say 1061
perhaps be better to use 318
perhaps be clearer to say 57
perhaps be curious to hear 51
perhaps be curious to see 52
perhaps be enough to say 135
perhaps be fairer to say 140
perhaps be placed in this 157
perhaps be pleased to hear 94
perhaps be pleased to see 88
perhaps be proper to add 52
perhaps be sought in this 64
perhaps be stated in this 43
perhaps be summed up thus 57
perhaps be thought of any 79
perhaps be thought to lay 60
perhaps be traced as far 55
perhaps be traced to his 265
perhaps be traced to its 44
perhaps be traced to that 42
perhaps be traced to this 147
perhaps be unfair to say 164
perhaps be unjust to say 59
perhaps be useful at this 147
perhaps be useful to add 51
perhaps be useful to him 60
perhaps be useful to say 60
perhaps be useful to you 187
perhaps be valued by them 49
perhaps by cowper in his 56
perhaps by virtue of being 116
perhaps by virtue of her 43
perhaps by virtue of his 221
perhaps by virtue of its 336
perhaps by virtue of that 53
perhaps by virtue of this 82
perhaps he thought he had 261
perhaps he thought he was 369
perhaps he thought it too 68
perhaps he thought it was 446
perhaps he thought of his 94
perhaps he wanted to get 81
perhaps he wanted to say 45
perhaps he wanted to see 138
perhaps he wishes to see 52
perhaps in answer to his 54
perhaps in answer to this 73
perhaps in memory of her 77
perhaps in memory of his 142
perhaps in reaction to her 48
perhaps in reaction to his 138
perhaps in reaction to this 127
perhaps in regard to his 44
perhaps in virtue of his 68
perhaps it seemed to her 50
perhaps it seemed to him 100
perhaps it seemed to them 49
perhaps it should be put 142
perhaps it should be read 217
perhaps it should be that 100
perhaps my reasoning on this 52
perhaps no answer at all 79
perhaps no native of this 131
perhaps no portion of our 78
perhaps so florid as that 43
perhaps the ablest of all 293
perhaps the ablest of his 105
perhaps the ablest of them 122
perhaps the answer is not 85
perhaps the answer is that 461
perhaps the answer is yes 75
perhaps the answer to all 125
perhaps the answer to his 40
perhaps the answer to our 75
perhaps the answer to that 70
perhaps the answer to this 120
perhaps the aspect of his 44
perhaps the authors of all 42
perhaps the choice is not 50
perhaps the clergy of any 148
perhaps the climax of his 76
perhaps the climax of this 62
perhaps the creation of new 80
perhaps the dearest of all 75
perhaps the easiest of all 755
perhaps the easiest to deal 131
perhaps the easiest to read 92
perhaps the easiest to use 186
perhaps the effect of his 116
perhaps the effect of this 40
perhaps the family is not 66
perhaps the finest in all 261
perhaps the finest in any 43
perhaps the finest is that 101
perhaps the finest of all 4531
perhaps the finest of any 64
perhaps the finest of his 476
perhaps the finest of its 307
perhaps the finest of our 59
perhaps the finest of that 40
perhaps the finest of them 240
perhaps the finest thing that 54
perhaps the height of his 95
perhaps the height of its 42
perhaps the horror of this 40
perhaps the latest of all 41
perhaps the latest of his 51
perhaps the lesser of two 94
perhaps the longest of all 88
perhaps the longest of any 62
perhaps the losses on his 58
perhaps the lowest of all 304
perhaps the lowest of any 62
perhaps the manner of his 74
perhaps the matter is not 94
perhaps the meanest of all 50
perhaps the meanest of his 41
perhaps the measure of his 79
perhaps the memory of her 76
perhaps the memory of his 95
perhaps the memory of that 63
perhaps the memory of them 46
perhaps the memory of this 96
perhaps the moment of his 61
perhaps the moment to say 67
perhaps the nature of his 86
perhaps the nature of its 43
perhaps the nature of this 85
perhaps the nearest thing that 42
perhaps the nearest we can 156
perhaps the nicest of all 74
perhaps the object of this 49
perhaps the oddest of all 166
perhaps the oldest of all 2065
perhaps the oldest of its 45
perhaps the oldest of our 42
perhaps the oldest of them 117
perhaps the origin of all 70
perhaps the origin of his 59
perhaps the origin of our 69
perhaps the origin of that 42
perhaps the origin of this 71
perhaps the poison is not 41
perhaps the purest of all 135
perhaps the purity of his 41
perhaps the rarest of all 554
perhaps the readers of this 62
perhaps the result of being 74
perhaps the result of her 126
perhaps the result of his 729
perhaps the result of its 111
perhaps the result of long 55
perhaps the result of one 45
perhaps the result of our 52
perhaps the result of that 139
perhaps the result of this 101
perhaps the result of too 71
perhaps the result of two 41
perhaps the safest of all 114
perhaps the safety of his 55
perhaps the secret of her 241
perhaps the secret of his 451
perhaps the secret of its 179
perhaps the secret of that 67
perhaps the secret of this 64
perhaps the source of all 193
perhaps the source of her 73
perhaps the source of his 198
perhaps the source of its 90
perhaps the source of our 49
perhaps the source of that 74
perhaps the source of this 66
perhaps the spirit of that 64
perhaps the strength of his 89
perhaps the summit of his 49
perhaps the surest of all 44
perhaps the symbol of that 45
perhaps the thought is that 106
perhaps the thought of being 47
perhaps the thought of her 41
perhaps the thought of his 248
perhaps the thought of this 54
perhaps the truest of all 137
perhaps the victim of his 50
perhaps the volume is not 40
perhaps the weakest of all 198
perhaps the weight of his 62
perhaps the wisest of all 445
perhaps the wonder is that 245
perhaps the wonder to you 46
perhaps to allude to one 46
perhaps to convey the idea 46
perhaps to nobody at all 64
perhaps to punish me for 52
perhaps to remind us that 311
perhaps to return to his 103
perhaps we should be doing 50
perhaps we should be going 68
perhaps we should go and 69
perhaps we simply do not 70
perishing by famine or war 49
permits the access of air 57
permits the creation of new 417
permits the escape of air 157
permits the escape of any 94
permits the escape of gas 101
permits the escape of pus 54
permits the holder to buy 82
permits the issuer to pay 91
permits the lessee to use 135
permits the person to see 42
permits the public to use 89
permits the teacher to see 40
permits the teacher to use 68
permits the tenant to use 51
permits the viewer to see 283
permits to happen to you 43
persist in carrying it out 128
persist in refusing to hear 63
persist in refusing to pay 49
persist in refusing to see 86
persist in violating the law 110
persons as agreed in all 70
persons as belonging to them 81
persons as should at any 61
persons as suffer by his 52
persons by virtue of any 50
persons by virtue of being 69
persons by virtue of this 48
persons he wanted to see 41
persons he wished to see 40
persons in charge do not 66
persons in charge of all 66
persons in charge of any 446
persons in charge of each 154
persons in charge of her 60
persons in charge of him 72
persons in charge of his 42
persons in charge of its 95
persons in charge of our 96
persons in charge of that 61
persons in charge of them 410
persons in charge of this 175
persons in england at all 47
persons in england at this 42
persons in regard to this 47
persons is common to all 52
persons of fashion as with 59
persons of fashion to sit 59
persons on behalf of all 135
persons on behalf of his 107
persons or bodies of men 113
persons or groups do not 44
persons or groups to act 67
persons or places or things 78
persons to access to and 82
persons to afford it are 125
persons to answer to all 70
persons to assist in its 86
persons to assist in this 75
persons to commit an act 62
persons to employ it for 58
persons to import or bring 100
persons to listen to him 42
persons to remain in its 44
persons to repair on that 51
persons to violate the law 92
pertain to whether or not 186
perused the record of his 46
perused the report of this 63
pervade the fabric of our 74
pervading the regions of its 122
pervert the rights of all 57
petition in behalf of each 44
petition in behalf of her 138
petition in behalf of his 187
petition is signed by not 159
petition is signed by one 99
petition is whether or not 91
petition on behalf of all 265
petition on behalf of any 124
petition on behalf of her 331
petition on behalf of his 824
petition on behalf of one 87
petition or answer as not 70
petition the courts of any 40
petition to modify or set 163
phantom is enough to bring 47
phrases in praise of god 49
pibroch of europe is ringing 50
picture as clearly as you 100
picture he paints is not 116
picture he paints is one 85
picture he paints of his 83
picture in little of all 40
picture is filled in with 75
picture is filled up with 79
picture it merely in our 52
picture of beatrix in her 45
picture of christ in his 166
picture of events as they 176
picture of france at this 45
picture of hecate at her 66
picture of milton in his 44
picture of myself in that 43
picture of rabies in man 51
picture of reality in its 55
picture of reality is not 97
picture of something he has 55
picture of something in red 89
picture of whether or not 289
picture or statue is not 59
picture or statue or poem 53
picture the anguish of that 85
picture the editor in his 47
picture the effect of this 99
picture to emerge is one 53
picture to emerge is that 147
picture to myself the man 53
picture to select it and 63
pierced the center of his 45
pierced the joints of his 125
pillows to repose the few 105
pinched the bridge of her 1719
pinched the bridge of his 6078
pinched the calves of her 44
pinched the inside of her 41
pinches the bridge of her 59
pinches the bridge of his 251
plainly the anguish of his 126
plainly the better of them 103
plainly the figure of his 50
plainly the nature of his 49
plainly the object of his 54
plainly the object of our 43
plainly the object of this 90
plainly the result of her 77
plainly the result of his 104
plainly the school of art 65
plainly the secret of that 66
planets do around the sun 84
planets go around the sun 899
planned an attack on new 73
planned an attack on our 48
planned an edition of his 54
planned on spending the day 72
planned the attack on his 63
planned the murder of her 121
planned the murder of his 167
planned the scheme of his 50
planned to arrive in new 51
planned to bridge the gap 51
planned to enlist the aid 44
planned to follow in her 45
planned to follow in his 197
planned to follow it with 76
planned to follow up his 68
planned to follow up this 64
planned to follow up with 99
planned to launch an all 100
planned to launch the new 40
planned to remain in new 89
planned to retire at age 81
planned to retire in two 58
planned to retire to his 69
planned to return by way 77
planned to return to her 426
planned to return to his 875
planned to return to new 470
planned to return to san 64
planned to return to that 44
planned to return to them 46
planned to return to this 82
planned to settle in new 62
planned to travel as far 50
planned to travel to new 98
planted by divers of our 85
planted in groups of two 43
planted in memory of his 71
planted it firmly on his 60
planted on mounds of earth 41
planted the barrel of his 61
planted the column in its 93
players or actors of both 62
playful an animal as any 96
pleasant or useful to each 42
pleasant or useful to him 83
pleasant to behold at that 43
pleasant to listen to and 220
pleasant to listen to her 200
pleasant to listen to him 282
pleasant to listen to his 55
pleasant to listen to than 110
pleasant to listen to that 112
pleasant to listen to them 66
pleasant to listen to this 102
pleasant to regard in one 63
pleasure as eagerly as they 179
pleasure he walked at his 50
pleasure in acceding to his 47
pleasure in avoiding the use 46
pleasure in itself is not 70
pleasure in offering to you 52
pleasure in pointing it out 80
pleasure in pointing to this 102
pleasure in regard to any 95
pleasure in sights of this 64
pleasure is called by men 86
pleasure of altering it and 49
pleasure of drinking tea and 51
pleasure of drinking tea with 106
pleasure of enjoying in his 45
pleasure of grubbing up old 41
pleasure of laughing at him 78
pleasure of laughing at his 58
pleasure of offering to you 52
pleasure of relating to you 65
pleasure of renewing an old 42
pleasure of revenge by this 149
pleasure of revenge is not 44
pleasure of spending the day 73
pleasure of starting the new 59
pleasure of virtue is one 91
pleasure of watching the sun 41
pleasure of yielding to them 43
pleasure or profit of any 93
pleasure or profit or both 103
pleasure the images of things 439
pleasure the moment we can 48
pleasure the number of its 40
pleasure the tinkling of cow 44
pleasure the victim of his 66
pleasure to accept of them 66
pleasure to allude to all 45
pleasure to assist in any 91
pleasure to behold in new 41
pleasure to confer on you 40
pleasure to convey to him 86
pleasure to convey to you 794
pleasure to desire to see 267
pleasure to extend to you 646
pleasure to inform me that 150
pleasure to listen to and 91
pleasure to listen to her 746
pleasure to listen to him 2293
pleasure to listen to his 660
pleasure to listen to them 192
pleasure to listen to this 73
pleasure to listen to you 483
pleasure to myself to see 127
pleasure to peruse in its 89
pleasure to recall the man 91
pleasure to report to you 359
pleasure to return to him 161
pleasure to return to this 64
pleasure to submit to you 116
pleasure to tender to you 99
pledged or loaned in aid 58
pledged or loaned to any 162
pledged the credit of his 68
pledged to attend to his 97
pledged to eighty of our 72
pledged to indict no one 108
pledged to return to his 47
pledged to uphold the law 100
plodded on through the mud 128
plotted as curves in fig 74
plotted as points in fig 100
plotted the course of his 59
plotted the murder of her 162
plotted the murder of his 161
plotter to something of his 65
plucked the flower of our 42
plucked the sleeve of his 40
plunder the estate of sir 47
plunder the fruits of his 165
plunder the temple of its 46
pockets on retiring to bed 73
pockets the record of all 124
poetical in praise of thin 84
pointed it toward the sky 77
pointed my camera at them 45
pointed my pistol at him 195
pointed the barrel at his 71
pointed the barrel of his 210
pointed the camera at her 68
pointed the camera at him 75
pointed the camera at them 55
pointed the dagger at his 73
pointed the muzzle at his 63
pointed the muzzle of his 233
pointed the pistol at her 222
pointed the pistol at him 565
pointed the pistol at his 324
pointed the pistol at them 48
pointed to applying the law 40
pointed to earlier in this 43
pointed up toward the sky 183
pointed up toward the top 105
poisoning is caused by eating 325
polishing the buckle of his 55
polishing the handle of his 44
polishing the lenses of his 97
pollute the divine by any 151
pollute the temple of god 123
polygon is closer to its 46
polygon of forces of fig 45
pondering on whether or not 50
pondering the matter in his 75
ponders the events of her 49
ponders the nature of his 44
popular by virtue of its 73
popular in england as they 96
popular in england at that 150
popular in england at this 130
popular in europe at that 124
popular in france as they 54
popular in france at that 79
popular in france at this 67
popular in london at that 40
portions of bodies on his 47
portray the maiden as one 55
portray the workings of that 40
position as before the war 261
position as editor of one 75
position as jackal to this 48
position as stated in his 74
position as stated in its 44
position as stated in this 43
position as teacher in one 87
position by virtue of any 40
position by virtue of being 268
position by virtue of her 142
position by virtue of his 1130
position by virtue of its 701
position by virtue of this 55
position in charge of all 46
position in england is not 56
position in england is that 123
position in morals is that 105
position in regard to all 695
position in regard to any 205
position in regard to art 97
position in regard to both 203
position in regard to each 621
position in regard to god 106
position in regard to her 445
position in regard to him 251
position in regard to his 857
position in regard to its 502
position in regard to non 58
position in regard to one 531
position in regard to our 242
position in regard to that 807
position in regard to them 703
position in regard to this 2191
position in regard to war 87
position in regard to you 64
position in virtue of his 121
position in virtue of its 90
position is changed so that 135
position is chosen so that 113
position is closer to that 528
position is common to all 63
position is common to both 42
position is filled by one 60
position is likely to get 91
position is likely to lead 90
position is marked by two 41
position is stated in his 100
position is unique in that 342
position is whether or not 52
position of blacks in this 73
position of bodies in our 130
position of bodies to one 94
position of course is that 49
position of england at that 45
position of england at this 96
position of england in this 72
position of english in our 129
position of france at this 41
position of france in this 65
position of holder in due 45
position of indians in east 79
position of negroes in our 45
position of negroes in this 50
position of pastor of her 52
position of speaker of this 76
position of strength he had 42
position of strength in his 44
position of strength in its 71
position of strength in that 54
position of strength in this 49
position of strength to one 73
position of victim to that 68
position of violating the law 51
position of waiter to that 78
position of william the lion 48
position on behalf of his 224
position on behalf of one 155
position on whether or not 539
position or policy of that 187
position or whether he was 42
position the camera so that 322
position the cursor at any 195
position the cursor at row 50
position the cursor at that 85
position the cursor in any 88
position the cursor in that 113
position the cursor on any 237
position the cursor on one 44
position the cursor on that 215
position the cursor on top 50
position the cursor so that 152
position the infant on his 44
position the mirror so that 56
position to accept the new 45
position to another as they 94
position to another in his 44
position to another is not 50
position to another so that 138
position to answer the two 121
position to arrive at any 42
position to assess the real 49
position to assign to each 43
position to assist in this 92
position to assure me that 46
position to assure us that 88
position to attack the rear 40
position to attest to its 41
position to become the head 44
position to become the new 40
position to bridge the gap 217
position to commit an act 1336
position to decide if you 41
position to embark on any 46
position to ensure by its 230
position to follow up and 47
position to follow up his 194
position to follow up with 55
position to inform me that 47
position to insist on his 84
position to insist on its 76
position to invest in new 64
position to invoke the aid 63
position to launch an all 61
position to listen to and 47
position to object to any 51
position to object to them 74
position to object to this 69
position to profit by any 69
position to profit by his 178
position to profit by them 87
position to profit by this 152
position to report to his 45
position to resume the war 105
position to return to his 202
position to return to our 284
position to strike at any 51
position to supply us with 124
position to threaten the rear 100
possess by virtue of any 55
possess by virtue of being 228
possess by virtue of his 135
possess by virtue of its 118
possess by virtue of our 99
possess by virtue of that 99
possess in common is that 224
possess in myself an idea 52
possess in regard to each 169
possess in regard to this 79
possess in virtue of being 74
possess in virtue of its 66
possess in virtue of our 50
possess no energy at all 55
possess so little of him 41
possess the bodies of men 105
possess the desire to act 41
possess the empire as its 65
possess the empire of asia 79
possess the esteem of his 122
possess the fruits of his 92
possess the ground he can 48
possess the little he has 78
possess the object of her 44
possess the object of his 534
possess the object of its 83
possess the object of one 119
possess the object of our 73
possess the origin of all 661
possess the reward of his 47
possess the secret of all 43
possess the secret of her 46
possess the secret of its 164
possess the secret of joy 94
possess the secret of that 79
possess the secret of this 188
possess the sinews of war 48
possess the skills to deal 41
possess the skills to use 65
possess the spirit of god 395
possess the spirit of his 41
possess the spirit of men 72
possess the spirit of our 60
possess the strength of both 58
possess the strength of ten 47
possess the virtue of being 152
possess us instead of our 102
posture he stands to hear 95
posture of england at his 48
posture of terror to one 46
pounded so loudly in her 109
poverty in itself is not 111
poverty is called by his 101
poverty is unable to pay 51
poverty of spirit is not 84
poverty so abject as that 48
praised in cowley the ease 49
praised it highly in his 86
praised so highly in his 126
praised the spirit of his 91
praised the strength of his 40
praised the wisdom of his 69
praised the wisdom of this 48
praises so highly in his 96
praises the virtue of being 89
prayers in behalf of all 43
prayers in behalf of her 101
prayers in behalf of his 108
prayers in behalf of our 239
prayers in behalf of this 115
prayers in praise of god 87
prayers of praise to god 140
prayers of saints on earth 64
prayers on behalf of all 85
prayers on behalf of her 112
prayers on behalf of his 209
prayers on behalf of our 70
preached the gospel as far 54
preached the gospel as they 44
preached the gospel at all 72
preached the gospel in all 190
preached the gospel in asia 73
preached the gospel in his 172
preached the gospel in its 264
preached the gospel in that 480
preached the gospel in this 278
preached the gospel of god 466
preached the gospel of his 69
preached the gospel of non 146
preached the gospel of our 146
preached the gospel to all 501
preached the gospel to him 332
preached the gospel to his 298
preached the gospel to that 582
preached the gospel to them 2046
preached the gospel to this 40
preached the gospel to you 997
preached the rights of man 102
preached the sermon at his 268
preached the sermon he had 66
preached the sermon on that 194
preached the sermon on this 131
preacher in charge of this 64
preacher or teacher of any 182
preacher to deviate so far 44
preaches the gospel to them 47
precede or follow it and 90
precede or follow the head 413
precede or follow the one 45
precede the desire of eating 42
preceding the advent of man 83
preceding the creation of man 168
preceding the expiry of his 47
precious by virtue of its 41
predict the actions of any 43
predict the actions of his 58
predict the amount of heat 105
predict the course of any 138
predict the course of his 97
predict the course of its 51
predict the course of our 134
predict the course of that 61
predict the course of this 99
predict the effect of any 299
predict the effect of each 95
predict the effect of his 66
predict the effect of new 59
predict the effect of one 143
predict the effect of this 342
predict the extent of its 71
predict the extent of that 52
predict the extent of this 95
predict the future at all 53
predict the future by using 93
predict the future in any 211
predict the future in this 103
predict the future is not 114
predict the future is that 51
predict the future of all 41
predict the future of any 319
predict the future of his 73
predict the future of our 225
predict the future of that 77
predict the future of this 364
predict the impact of any 68
predict the impact of his 43
predict the impact of its 44
predict the impact of new 102
predict the impact of this 127
predict the nature of any 57
predict the nature of its 166
predict the nature of that 44
predict the nature of this 87
predict the number of each 70
predict the number of new 127
predict the result of any 254
predict the result of each 44
predict the result of his 53
predict the result of one 42
predict the result of this 148
predict the sequel of his 185
predict the values of all 45
predict the values of one 163
predict the winner of that 47
preface he refers to his 48
prefers the chance of any 43
prefers to follow the path 52
prefers to listen to his 77
prefers to punish the few 92
prefers to remain in bed 55
prefers to remain in her 72
prefers to remain in his 193
prefers to remain in this 41
prefers to return to her 69
prefers to return to his 100
prelate to return to his 44
prelude the flight of his 176
premium in excess of that 49
premium is placed on being 107
premium on behalf of any 58
premium on violating the law 45
prepare an answer to his 88
prepare an answer to this 111
prepare an edition of his 139
prepare the ground in this 50
prepare the ground so that 568
prepare to return to her 119
prepare to return to his 88
prepare to return to our 44
preparing an answer to this 95
preparing an edition of all 156
preparing an edition of his 262
preparing an edition of this 212
preparing the edition of his 41
preparing the ground so that 208
preparing the repast of her 59
preparing the report of his 71
preparing the sinews of war 46
preparing the speech he was 54
preparing the tables in this 43
preparing to attack the two 80
preparing to decide in his 48
preparing to depart on his 124
preparing to embark on her 42
preparing to embark on his 119
preparing to embark on its 41
preparing to follow in his 134
preparing to follow up his 265
preparing to hasten to his 71
preparing to launch an all 165
preparing to pounce on his 42
preparing to pounce on its 55
preparing to retire to bed 128
preparing to retire to his 86
preparing to return to earth 49
preparing to return to her 283
preparing to return to his 904
preparing to return to its 138
preparing to return to new 218
preparing to return to our 57
preparing to return to that 147
preparing to settle in for 69
preparing to strike at him 40
present an answer to this 143
present an effort is being 54
present an offering of new 54
present an offering to god 45
present at levels as low 46
present by virtue of being 62
present by virtue of his 328
present by virtue of its 360
present in course of being 48
present in excess of its 252
present in excess of one 44
present in excess of that 716
present in excess of this 211
present in excess so that 131
present in groups of two 43
present in person at all 195
present in person at any 267
present in person at his 82
present in person at that 128
present in person at this 259
present in person in all 42
present in person on this 92
present in person or not 68
present in person to hear 91
present in person to see 108
present in plasma in low 41
present in regard to any 144
present in regard to this 310
present in spirit if not 147
present in traces in all 48
present is abused by you 166
present is called the bay 85
present is simply to fit 77
present is thought of but 66
present is whether or not 221
present it seemed to him 53
present my brother to you 43
present my nephew to you 47
present no access to him 46
