paces off upon the beach 94
people and wish to draw 103
people any part of their 46
people are able to break 109
people are able to call 67
people are able to care 62
people are able to come 321
people are able to cope 628
people are able to draw 209
people are able to face 106
people are able to feed 46
people are able to feel 251
people are able to find 828
people are able to form 262
people are able to gain 307
people are able to give 633
people are able to grow 134
people are able to have 887
people are able to help 171
people are able to hide 41
people are able to hold 285
people are able to join 56
people are able to keep 455
people are able to know 171
people are able to learn 817
people are able to leave 151
people are able to lift 52
people are able to live 1481
people are able to look 326
people are able to lose 94
people are able to love 73
people are able to make 2733
people are able to meet 398
people are able to move 586
people are able to name 116
people are able to pass 91
people are able to pick 140
people are able to plan 94
people are able to play 155
people are able to pull 40
people are able to quit 74
people are able to rank 97
people are able to reach 249
people are able to react 75
people are able to rely 56
people are able to rise 118
people are able to rule 46
people are able to save 188
people are able to seek 57
people are able to sell 60
people are able to send 75
people are able to show 73
people are able to sort 88
people are able to speak 414
people are able to stay 195
people are able to stop 112
people are able to take 1241
people are able to talk 322
people are able to tell 291
people are able to test 55
people are able to think 533
people are able to throw 62
people are able to treat 41
people are able to turn 124
people are able to view 274
people are able to vote 69
people are able to walk 209
people are able to work 968
people are acting in their 40
people are adding to their 47
people are ahead of their 132
people are also at risk 129
people are also on trial 55
people are also the most 446
people are also the ones 124
people are among the best 375
people are among the least 109
people are among the many 42
people are among the more 44
people are among the most 3266
people are asking the same 113
people are away at work 42
people are back at work 44
people are back in their 74
people are back to work 50
people are born in debt 63
people are born or made 41
people are born to live 118
people are born to make 76
people are born to rule 110
people are born to their 83
people are busy at work 71
people are busy in their 78
people are clad in their 44
people are clear in their 50
people are clinging to their 42
people are come to look 129
people are coming in from 239
people are coming in here 64
people are coming to faith 44
people are coming to feel 183
people are coming to have 62
people are coming to help 40
people are coming to kill 59
people are coming to know 177
people are coming to life 41
people are coming to live 144
people are coming to look 167
people are coming to take 92
people are coming to their 121
people are coming to these 43
people are coming to think 154
people are coming to work 83
people are coming to your 148
people are down on their 49
people are eager to find 85
people are eager to give 54
people are eager to have 178
people are eager to help 193
people are eager to join 83
people are eager to know 179
people are eager to learn 336
people are eager to leave 67
people are eager to make 95
people are eager to sell 42
people are eager to take 115
people are eager to talk 107
people are eager to tell 129
people are eager to work 119
people are ever so much 48
people are ever the same 63
people are face to face 547
people are facing the same 91
people are firm in their 118
people are fond of giving 113
people are fond of good 41
people are fond of having 57
people are fond of making 43
people are fond of reading 107
people are fond of saying 603
people are fond of teasing 41
people are fond of their 136
people are free in their 51
people are free to come 250
people are free to form 144
people are free to give 84
people are free to have 92
people are free to hold 54
people are free to join 104
people are free to leave 200
people are free to live 193
people are free to make 1072
people are free to meet 46
people are free to move 480
people are free to seek 95
people are free to sell 50
people are free to shop 42
people are free to speak 203
people are free to take 155
people are free to talk 65
people are free to think 201
people are free to vote 136
people are free to walk 64
people are free to work 175
people are from the same 200
people are full of good 51
people are full of hope 82
people are full of ideas 43
people are full of life 74
people are full of shit 79
people are full of these 61
people are giving up their 214
people are glad to give 80
people are glad to have 333
people are glad to help 91
people are glad to know 49
people are glad to meet 40
people are glad to take 68
people are good at heart 289
people are good at making 78
people are good at some 68
people are good at what 87
people are good or evil 62
people are hard at work 313
people are hard of hearing 300
people are hard to come 99
people are hard to find 698
people are hard to live 63
people are hard to love 53
people are hard to reach 63
people are hard to work 41
people are having so much 40
people are having the same 147
people are having to face 53
people are having to learn 49
people are having to make 76
people are having to work 47
people are held by their 40
people are held in high 97
people are held in such 64
people are held to have 83
people are here to help 129
people are here to learn 45
people are here to make 46
people are here to stay 137
people are here to take 53
people are just as free 65
people are just as good 239
people are just as much 660
people are just as nice 46
people are just as poor 40
people are just as well 165
people are just no good 126
people are just so much 49
people are just the same 296
people are keen to have 52
people are keen to learn 43
people are kept in line 64
people are kept in their 75
people are kind to their 66
people are leading the life 75
people are leaving the city 147
people are leaving the land 113
people are left on their 114
people are left to fend 103
people are left to find 64
people are left to make 90
people are left to their 535
people are left to work 63
people are liars in their 55
people are like in their 45
people are like or what 43
people are like so many 57
people are like the other 65
people are like the rest 68
people are like the soil 85
people are living at home 68
people are living in areas 79
people are living in peace 76
people are living in such 124
people are living in their 143
people are living in these 108
people are living in those 42
people are living in very 42
people are living in what 165
people are living in your 115
people are living on land 56
people are living on less 233
people are living on their 115
people are living so much 103
people are loath to give 61
people are loud in their 164
people are made by their 46
people are made to feel 1379
people are made to have 60
people are made to live 120
people are made to look 57
people are made to take 113
people are made to think 176
people are made to work 88
people are making in their 91
people are making so much 175
people are making the best 88
people are making the most 214
people are making the same 168
people are making up their 114
people are meant to have 56
people are meant to live 205
people are more at home 100
people are more at risk 613
people are more in need 104
people are more in tune 60
people are more on their 51
people are more or less 9210
people are most at home 44
people are most at risk 319
people are most in need 149
people are much the same 690
people are none the less 196
people are only as good 48
people are open to their 54
people are paid the same 70
people are paid to work 68
people are part of their 79
people are part of what 52
people are part of your 119
people are reading the same 40
people are ready to come 70
people are ready to face 103
people are ready to give 464
people are ready to have 65
people are ready to help 174
people are ready to join 95
people are ready to jump 42
people are ready to kill 81
people are ready to learn 104
people are ready to leave 116
people are ready to live 58
people are ready to look 47
people are ready to make 491
people are ready to meet 57
people are ready to move 223
people are ready to rise 96
people are ready to sell 65
people are ready to shed 64
people are ready to take 688
people are ready to talk 77
people are ready to think 199
people are ready to throw 89
people are ready to turn 55
people are ready to vote 42
people are ready to work 183
people are rich or poor 386
people are safe in their 79
people are said to come 73
people are said to feel 74
people are said to have 9354
people are said to hold 48
people are said to know 62
people are said to lack 70
people are said to live 385
people are said to make 104
people are said to speak 51
people are said to take 54
people are said to work 43
people are saying is true 58
people are saying the same 224
people are seeing it very 67
people are seeing the same 41
people are seen as having 427
people are seen as less 155
people are seen as more 369
people are seen as part 59
people are seen in their 74
people are seen to have 249
people are sent to jail 184
people are sent to their 43
people are sick at heart 43
people are sick of hearing 43
people are slow in coming 41
people are slow to anger 46
people are slow to learn 160
people are slow to make 44
people are slow to move 90
people are slow to take 132
people are slow to wrath 144
people are sure of their 95
people are sure to call 58
people are sure to come 90
people are sure to find 94
people are sure to have 135
people are sure to know 87
people are sure to think 49
people are taking the time 68
people are taking up arms 46
people are there as well 51
people are there in your 677
people are there to help 256
people are those in whom 48
people are those to whom 70
people are three or four 56
people are tied to their 177
people are told by their 75
people are told the truth 62
people are true to their 189
people are trying so hard 63
people are trying to break 163
people are trying to cheat 111
people are trying to come 154
people are trying to cope 108
people are trying to deny 43
people are trying to drag 45
people are trying to fill 54
people are trying to find 974
people are trying to gain 66
people are trying to give 149
people are trying to grow 64
people are trying to harm 189
people are trying to have 101
people are trying to help 416
people are trying to hide 164
people are trying to hold 104
people are trying to hurt 171
people are trying to keep 308
people are trying to kill 817
people are trying to learn 159
people are trying to leave 119
people are trying to live 653
people are trying to look 61
people are trying to lose 84
people are trying to make 1619
people are trying to meet 97
people are trying to move 129
people are trying to play 63
people are trying to pull 124
people are trying to push 120
people are trying to reach 176
people are trying to save 340
people are trying to sell 278
people are trying to show 56
people are trying to stay 52
people are trying to steal 67
people are trying to stop 171
people are trying to take 478
people are trying to talk 112
people are trying to teach 72
people are trying to tell 453
people are trying to think 56
people are trying to turn 90
people are trying to work 237
people are used as means 49
people are used as mere 51
people are used to buying 113
people are used to dealing 132
people are used to having 270
people are used to hearing 340
people are used to living 456
people are used to making 66
people are used to paying 74
people are used to reading 125
people are used to seeing 765
people are used to such 64
people are used to take 49
people are used to taking 76
people are used to their 80
people are used to these 46
people are wearing the same 46
people are well on their 80
people are what the holy 171
people are what we call 105
people are what we help 47
people are when the flag 42
people are wise in their 69
people are wont to call 191
people are wont to make 66
people are wont to pass 86
people are wont to speak 85
people are wont to talk 73
people are wont to think 107
people are wrong in their 99
people being able to come 42
people being able to find 54
people being able to have 56
people being able to live 122
people being able to make 127
people being able to move 41
people being able to speak 57
people being able to take 123
people being able to talk 53
people being able to tell 40
people being able to walk 51
people being able to work 71
people being left to their 57
people being made to feel 57
people being more or less 192
people being sent to jail 47
people but also by their 96
people but also by those 40
people but also in their 110
people but also of other 45
people but also of their 87
people but also of those 50
people but also on their 66
people but also to help 43
people but also to make 78
people but also to other 51
people but also to their 173
people but also to those 93
people but those to whom 55
people buy most of their 67
people can also be seen 165
people can also be sure 139
people can also be used 112
people can also be very 131
people can best be seen 52
people can call to mind 42
people can come to feel 84
people can come to find 46
people can come to have 69
people can come to know 311
people can come to learn 63
people can come to rest 58
people can come to their 48
people can come to think 45
people can fall in love 289
people can feel at home 154
people can feel the same 55
people can find it hard 51
people can find the time 41
people can give of their 105
people can give up their 53
people can have as much 167
people can have no other 169
people can have so much 145
people can have the same 971
people can hold in their 92
people can hope to have 43
people can keep in mind 52
people can keep up their 68
people can know the same 47
people can know the truth 64
people can learn to cope 108
people can learn to know 50
people can learn to live 346
people can learn to look 55
people can learn to love 97
people can learn to make 152
people can learn to play 77
people can learn to speak 88
people can learn to take 76
people can learn to talk 43
people can learn to think 151
people can learn to work 104
people can live by making 79
people can live in peace 602
people can live in such 250
people can live in their 97
people can live in these 42
people can live in true 95
people can live is truth 60
people can live on their 48
people can look at their 49
people can make in their 73
people can make it such 44
people can make it work 143
people can make of their 83
people can make or break 217
people can make the best 169
people can make the most 159
people can make the same 147
people can make up their 325
people can make us feel 79
people can more or less 216
people can only be free 48
people can only be held 43
people can only be kept 71
people can only be made 122
people can only be said 51
people can play at once 44
people can play the game 114
people can play the piano 40
people can rely on their 87
people can rule in fact 44
people can stay at home 49
people can stay in their 74
people can take in their 53
people can take or leave 405
people can take the form 46
people can take the same 64
people can take the time 53
people can take to help 63
people can talk at once 42
people can talk so much 42
people can tell the truth 101
people can tell us what 89
people can think of nothing 51
people can think the same 112
people can vary in their 46
people can view the same 194
people can walk to work 69
people can work at home 85
people can work at their 59
people can work on their 68
people cut back on their 173
people cut down on their 59
people cut from the same 51
people did fall in love 66
people did most of their 97
people did want to know 40
people did what he told 40
people die from the lack 49
people die young as late 76
people earn most of their 46
people eating from the same 66
people for ages to come 110
people for four or five 100
people for good or evil 282
people for half an hour 258
people for having no other 47
people for most of their 211
people for much of their 97
people for much the same 41
people for next to nothing 47
people for over an hour 141
people for some of their 49
people for taking the time 137
people for three or four 173
people for want of food 139
people for what is coming 49
people for whom he died 266
people for whom he felt 408
people for whom he gave 74
people for whom he made 130
people for whom it will 71
people for whom no other 59
people for whom the book 265
people for whom the city 85
people for whom the drug 55
people for whom the form 130
people for whom the great 82
people for whom the land 62
people for whom the laws 84
people for whom the lord 44
people for whom the most 86
people for whom the need 44
people for whom the only 192
people for whom the past 146
people for whom the plan 52
people for whom the play 47
people for whom the term 88
people for whom the test 449
people for whom the very 161
people for whom the word 218
people for whom the work 304
people for whom we care 180
people for whom we feel 189
people for whom we have 809
people for whom we pray 130
people for whom we speak 200
people for whom we were 149
people for whom we work 97
people for years to come 829
people get ahead by their 92
people get ahead in life 48
people get along as well 49
people get along in their 42
people get along so well 67
people get back on their 344
people get back to their 95
people get back to work 206
people get down on their 75
people get lost in their 48
people get more of what 75
people get more or less 137
people get most of their 449
people get much of their 86
people get some of their 75
people get used to having 77
people get used to living 54
people get used to seeing 177
people get used to their 105
people get weary of life 45
people goes hand in hand 151
people going along the road 364
people going back to their 143
people going back to work 96
people going door to door 51
people going down on their 56
people going into the city 43
people got down on their 92
people got into the boat 108
people got most of their 92
people got used to living 78
people got used to seeing 190
people had been at least 49
people had been at peace 42
people had been at work 225
people had been in good 51
people had been in love 49
people had been in some 54
people had been in their 145
people had been in vain 49
people had been of such 43
people had been so busy 46
people had been so good 52
people had been so kind 187
people had been so loud 52
people had been so many 55
people had been so much 530
people had been so well 71
people had been the most 156
people had clung to their 47
people had come in from 415
people had come to call 158
people had come to feel 307
people had come to find 60
people had come to hate 162
people had come to have 161
people had come to help 77
people had come to india 43
people had come to join 40
people had come to know 527
people had come to life 60
people had come to live 283
people had come to look 386
people had come to love 103
people had come to make 99
people had come to meet 127
people had come to rely 191
people had come to stay 111
people had come to take 335
people had come to their 267
people had come to think 547
people had come to town 107
people had come to view 116
people had come to work 52
people had come up from 210
people had died in their 72
people had died in these 42
people had died of aids 419
people had died or been 82
people had died or were 72
people had done in their 51
people had done so great 48
people had done so much 286
people had done the same 289
people had eaten the bread 78
people had faith in their 122
people had felt the need 75
people had fled the city 266
people had gone to jail 124
people had gone to live 104
people had gone to mass 129
people had gone to rest 44
people had gone to their 352
people had gone to work 197
people had heard in their 79
people had heard of such 44
people had heard so much 93
people had heard the news 108
people had just as much 88
people had left the city 669
people had left the land 48
people had left the room 120
people had left the town 101
people had lost so much 102
people had lost the will 54
people had made in their 51
people had made it clear 94
people had made it their 62
people had made of their 84
people had made the same 94
people had made the trip 63
people had made up their 948
people had more or less 764
people had more to gain 42
people had most at heart 97
people had most of their 40
people had most to dread 48
people had much the same 47
people had much to learn 78
people had much to teach 53
people had nothing in their 52
people had nothing to gain 137
people had nothing to give 93
people had nothing to live 58
people had nothing to lose 130
people had nothing to sell 57
people had nothing to show 44
people had only the most 57
people had only to look 72
people had only to move 69
people had over the years 44
people had said or done 96
people had said the same 185
people had seen or heard 75
people had seen so many 54
people had seen so much 141
people had seen the film 106
people had seen the play 40
people had seen the same 44
people had seen the show 66
people had tears in their 240
people had time on their 63
people had time to cool 41
people had time to flee 44
people had time to look 51
people had time to make 54
people had time to talk 64
people had time to think 339
people had used up their 53
people has been of great 40
people has been so great 61
people has been so much 50
people has been the most 190
people has been the same 41
people has done as much 56
people has done so much 76
people has more or less 208
people lying side by side 96
people may also be able 118
people may also be more 258
people may also be seen 42
people may call me what 42
people may come to feel 131
people may come to have 71
people may come to know 242
people may come to their 45
people may come to think 126
people may come to view 48
people may even be able 47
people may fail to take 46
people may fall in love 136
people may feel the need 191
people may feel the same 63
people may find it hard 653
people may find it more 347
people may find it very 101
people may gird up their 87
people may have as many 57
people may have as much 41
people may have at least 41
people may have in mind 103
people may have in their 134
people may have the best 177
people may have the most 105
people may have the name 86
people may have the same 856
people may have the time 40
people may have to face 116
people may have to give 66
people may have to learn 88
people may have to leave 50
people may have to live 62
people may have to make 149
people may have to move 63
people may have to take 98
people may have to wait 137
people may have to walk 57
people may have to work 139
people may hold the same 76
people may just as well 76
people may know the truth 63
people may learn the same 90
people may learn to know 47
people may learn to live 47
people may learn to love 53
people may like to have 78
people may like to know 47
people may like to think 48
people may live in peace 454
people may live in their 56
people may make the same 43
people may need to have 94
people may need to know 67
people may need to learn 108
people may need to take 215
people may need to work 56
people may only be able 107
people may rely on your 43
people may seem to have 164
people may speak the same 76
people may take the form 54
people may take up arms 107
people may talk as much 127
people may tend to think 54
people may think of their 98
people may vary in their 142
people may view the same 105
people may want to give 42
people may want to have 108
people may want to keep 67
people may want to know 147
people may want to live 50
people may want to make 119
people may want to move 42
people may want to take 108
people may want to talk 48
people may want to work 78
people may well be able 54
people may well be held 92
people may well be more 108
people may wish to have 106
people may wish to keep 50
people may wish to know 52
people may wish to make 68
people may wish to take 78
people met face to face 225
people not having the means 63
people not having the same 53
people not liking to work 90
people not living at home 117
people not only by their 66
people not only by what 41
people not only in india 143
people not only in their 183
people not only of their 187
people not only to give 55
people not only to have 74
people not only to know 47
people not only to learn 51
people not only to live 112
people not only to make 107
