pace was slower than that 103
peace for itself and for 42
peace that yields this day 58
peace was better than war 383
peace with austria and with 56
peace with england and war 42
peace with england and with 40
peace with england had not 43
peace with england was not 62
peace with france and her 125
peace with france and its 44
peace with france and that 93
peace with france and then 43
peace with france and war 44
peace with france and with 132
peace with france did not 45
peace with france was not 116
peace with itself and all 119
peace with itself and doing 47
peace with itself and its 444
peace with itself and with 751
peace with joshua and with 129
peace with myself and all 137
peace with myself and god 45
peace with myself and with 901
peace with nature and with 95
peace with prussia and with 58
pears are tender but not 69
peel off before one can 48
peel was parted off and 56
peer nor prince can buy 302
piano and played and sang 388
pick and choose and say 84
pick and choose her own 107
pick and choose his men 54
pick and choose his own 282
pick and choose his way 131
pick and choose how they 70
pick and choose its own 60
pick and choose our own 111
pick and choose our way 59
pick and choose who they 406
pick and choose who you 207
pick and shovel all day 101
pick and shovel and dig 50
pick and shovel and dug 98
pick and shovel and pan 210
pick and shovel and set 69
pick and shovel and tin 66
pick and shovel for one 42
pick our cotton this year 74
pick out something for her 95
pick out something for you 70
pick out something that you 47
pick them before they are 75
pier and before she got 61
pike and musket are out 61
pile they should not see 41
pile thus formed being set 49
pine and spruce and fir 264
pink and purple and red 93
pink and yellow and red 82
pink and yellow are not 64
pink and yellow that are 50
pint per person per day 255
pious and learned man who 56
pious and learned men and 90
pious and learned men had 53
pious and learned men may 54
pious and learned men that 46
pious and learned men who 219
pious men thanked god for 52
pipe and drinking his ale 58
pipe and smokes with him 43
pipe was always going out 86
pits and covering them with 47
pits and filled them with 43
pits and smelting lead ore 51
pits are spaces that may 58
pits was greater than that 53
pity and esteem for him 99
pity and sorrow for her 68
pity and sorrow for him 67
pity and terror are not 108
pity and thanked him for 41
pity for myself and for 50
pity his matter was not 46
pity she should not see 143
pity that something can not 46
pity they should not put 58
pity you should not see 104
plan all worked out for 42
plan and budget for all 101
plan and budget for each 81
plan and ensure that all 45
plan and manage his own 108
plan and staked her all 59
plan for carrying out his 264
plan for carrying out its 82
plan for carrying out that 104
plan for carrying out this 597
plan for carrying them out 98
plan for carrying this new 92
plan for ensuring that all 87
plan had called for him 59
plan had called for them 59
plan had called for two 52
plan had failed and that 133
plan her course for her 151
plan that called for all 94
plan that spells out how 51
plan was better than that 56
plan was worked out and 296
plan was worked out for 807
plan was worked out that 121
plan was worked out with 380
plan you choose does not 41
play any better than you 41
play any tricks with you 59
play for actual use and 44
play his guitar and cry 43
play was damned for its 63
play was played out that 153
play was played that day 49
plead not guilty and are 64
plead not guilty and not 63
plead not guilty and then 68
plot and scheme how one 65
plot and survey and map 43
plot and tapped with his 44
plot for carrying her off 106
plot for carrying him off 40
plot had failed and that 106
plot was formed for his 158
plow his ground and reap 90
plug was forced out with 75
plus one dollar for each 100
plying her needle and singing 124
poems are better than his 75
poets and actors who had 77
poke and scrape and pat 115
poll was opened for him 56
poor and broken that you 41
poor and humble man who 54
poor and infirm old man 41
poor and lonely and sad 51
poor and lonely and yet 68
poor and remain that way 40
poor and simple men are 46
poor are always with you 228
poor are better off than 266
poor are poorer than they 41
poor but honest man who 61
poor can neither read nor 139
poor dead bodies lying all 119
poor his brother and his 46
poor man amongst you has 69
poor man should get but 58
poor new england man then 57
poor old doctor did his 42
poor old fellow did not 66
poor old fellow does not 75
poor old fellow who had 83
poor old wretch who had 41
poor sir edward and his 58
poor sir joseph can not 44
pope had chosen for his 74
pope nor bishop nor any 81
post was created for him 129
pots and filled them with 66
pour out before thee with 45
pray and exhort you not 59
pray and praise god for 126
pray and praise god with 55
pray for myself and for 115
pray for pardon for all 51
pray for someone who has 111
pray for someone who was 50
pray that disease and death 43
pray with fervor and with 41
prey that scared her has 42
prim and proper and she 71
prop and secure them all 117
pull her toward him and 103
pull his clothes off and 55
pull his sandal off his 99
pump was turned off and 102
pure and ardent than this 69
pure and ardent zeal for 108
pure and bright for thee 186
pure and simple and can 53
pure and simple and does 40
pure and simple and had 52
pure and simple and not 237
pure and simple and that 195
pure and simple and was 47
pure and simple are not 57
pure and simple can not 262
pure and simple did not 82
pure and simple does not 341
pure and simple that they 94
pure and simple was not 152
pure and strict than was 75
push him harder than any 58
push this matter too far 53
push you around and you 60
push you further than you 46
puts his person and all 811
puts his person and his 73
