vain dost thou applaud 45
very fact that animals 77
very fact that britain 180
very fact that british 173
very fact that capital 92
very fact that certain 709
very fact that charles 94
very fact that chinese 99
very fact that colored 431
very fact that congress 883
very fact that critics 46
very fact that culture 42
very fact that despite 70
very fact that dionysus 70
very fact that european 68
very fact that everything 258
very fact that farmers 60
very fact that federal 53
very fact that foreign 87
very fact that freedom 47
very fact that general 78
very fact that germany 212
very fact that history 85
very fact that language 475
very fact that lawyers 49
very fact that mankind 69
very fact that marriage 100
very fact that material 44
very fact that members 154
very fact that millions 125
very fact that napoleon 48
very fact that national 73
very fact that natural 80
very fact that opinions 59
very fact that parents 116
very fact that parties 66
very fact that persons 110
very fact that popular 65
very fact that private 80
very fact that religion 224
very fact that renders 41
very fact that reports 87
very fact that research 40
very fact that revolts 123
very fact that schools 59
very fact that science 468
very fact that several 326
very fact that slavery 49
very fact that society 265
very fact that success 44
very fact that teachers 101
very fact that western 144
very fact that whitman 46
very fact that workers 130
very fact that writers 54
very fact then present 53
very fair and correct 67
very fair and fertile 126
very fair and gracious 66
very fair and ingenuous 59
very fair and legible 163
very fair and liberal 169
very fair and peaceful 44
very fair and perfect 73
very fair and pleasant 273
very fair and promising 110
very fair and slender 45
very fair and spacious 138
very fair and stately 62
very faith and religion 45
very fast and because 90
very fast and capable 89
very fast and compact 42
very fast and complex 47
very fast and intense 42
very fast and precise 109
very fast and produce 55
very fast and provide 40
very fast and quickly 55
very fast and reliable 648
very fast and require 68
very fast and shallow 134
very fast and usually 124
very fast for several 86
very fast with decreasing 55
very fast with increasing 231
very fast with respect 155
very feel and texture 80
very fine air bubbles 77
very fine and affecting 46
very fine and ancient 122
very fine and capable 97
very fine and careful 116
very fine and closely 304
very fine and compact 205
very fine and complex 58
very fine and correct 63
very fine and crowded 90
very fine and durable 158
very fine and elastic 44
very fine and elegant 216
very fine and fertile 234
very fine and fragile 46
very fine and gallant 189
very fine and genuine 81
very fine and glorious 54
very fine and inspiring 97
very fine and legible 110
very fine and massive 54
very fine and natural 46
very fine and peculiar 67
very fine and perfect 501
very fine and pleasant 495
very fine and poetical 93
very fine and popular 52
very fine and powdery 131
very fine and precious 56
very fine and precise 161
very fine and promising 96
very fine and regular 315
very fine and require 52
very fine and seasoned 118
very fine and shallow 151
very fine and sincere 47
very fine and slender 140
very fine and spacious 223
very fine and stately 127
very fine and sublime 50
very fine and superior 43
very fine and uniform 1223
very fine and unusual 108
very fine and usually 62
very fine and verdant 50
very fine art gallery 53
very fine gas bubbles 54
very fine old madeira 42
very fine red striped 47
very firm and compact 341
very firm and decided 356
very firm and durable 200
very firm and elastic 138
very firm and resisting 48
very flat and covered 80
very flat and fertile 51
very flat and insipid 184
very flat and shallow 128
very flat and uniform 62
very flat and usually 42
very fond and careful 40
very fond and foolish 50
very food and raiment 147
very food and shelter 70
very form and content 616
very form and essence 282
very form and features 328
very form and function 182
very form and language 134
very form and material 86
very form and pattern 43
very form and position 40
very form and texture 125
very form and vehicle 55
very foul and crusted 49
very free and affable 50
very free and familiar 162
very free and liberal 134
very free and natural 51
very free and pleasant 60
very free and relaxed 64
very free and sociable 58
very full and careful 699
very full and complex 58
very full and correct 159
very full and express 256
very full and gathered 130
very full and graphic 295
very full and helpful 102
very full and perfect 90
very full and pleasant 40
very full and precise 172
very full and regular 48
very full and reliable 81
very full and rewarding 49
very full and rounded 154
very full and thorough 220
very garb and outward 43
very gist and essence 118
very glad and thankful 1044
very glad that everything 150
very glad that general 95
very glad you approve 274
very glad you brought 231
very glad you decided 160
very glad you enjoyed 140
very glad you stopped 63
very gods are married 45
very good and although 45
very good and ancient 67
very good and because 146
very good and capable 170
very good and careful 284
very good and certain 65
very good and concise 101
very good and correct 460
very good and creative 46
very good and current 66
very good and deserving 112
very good and devoted 266
very good and durable 234
very good and dutiful 152
very good and elegant 61
very good and everything 161
very good and faithful 317
very good and fertile 153
very good and forgiving 124
very good and gallant 151
very good and gracious 238
very good and healthful 60
very good and helpful 535
very good and hopeful 58
very good and improving 74
very good and include 51
very good and liberal 61
very good and logical 68
very good and lovable 76
very good and natural 162
very good and orderly 52
very good and patient 1068
very good and peaceful 56
very good and perfect 242
very good and perhaps 75
very good and pitiful 57
very good and pleasant 922
very good and popular 186
very good and precise 46
very good and promising 112
very good and provide 54
very good and prudent 67
very good and rational 42
very good and readable 100
very good and regular 90
very good and reliable 411
very good and restoring 49
very good and saintly 53
very good and similar 41
very good and sincere 119
very good and spacious 42
very good and superior 55
very good and thorough 155
very good and trusted 49
very good and uniform 51
very good and unusual 75
very good and upright 50
very good and usually 93
very good and weighty 43
very good and welcome 45
very good beam quality 75
very good bus service 81
very good eye contact 47
very good fit between 333
very good for america 44
very good for assessing 58
very good for certain 242
very good for dessert 71
very good for detecting 115
very good for general 301
very good for himself 60
very good for improving 84
very good for increasing 43
very good for persons 63
very good for poultry 44
very good for producing 89
very good for providing 46
very good for relieving 80
very good for several 111
very good for society 44
very good for stomach 46
very good idea because 465
very good job because 201
very good math student 41
very good old friends 41
very good one against 40
very good one because 360
very good raw material 103
very good was happening 44
very good with animals 247
very good with details 111
very good with figures 257
very good with heights 46
very good with numbers 466
very good with respect 160
very gray and ancient 50
very great and affecting 111
very great and ancient 138
very great and arduous 52
very great and because 119
very great and blessed 100
very great and certain 44
very great and complex 57
very great and decided 283
very great and dreadful 57
very great and elevating 246
very great and eminent 154
very great and evident 71
very great and exalted 158
very great and exceeding 167
very great and faithful 80
very great and general 2306
very great and genuine 78
very great and glorious 310
very great and heinous 140
very great and immense 48
very great and increasing 343
very great and manlike 77
very great and material 66
very great and natural 40
very great and notable 154
very great and painful 196
very great and peculiar 206
very great and perfect 63
very great and perhaps 160
very great and precious 1154
very great and primary 45
very great and radical 55
very great and rapidly 58
very great and sincere 395
very great and spacious 78
very great and sublime 40
very great and superior 41
very great and unusual 243
very great and usually 52
very great and weighty 184
very great but unknown 53
very great deal depends 802
very great deal remains 230
very great deal towards 151
very great gap between 166
very great man because 44
very great way towards 96
very great with respect 276
very hard and abrasion 56
very hard and arduous 55
very hard and because 99
very hard and becomes 48
very hard and brittle 4895
very hard and callous 81
very hard and capable 129
very hard and compact 1640
very hard and complex 47
very hard and covered 89
very hard and demanding 92
very hard and durable 2440
very hard and elastic 211
very hard and extreme 152
very hard and fatiguing 107
very hard and fibrous 173
very hard and finally 127
very hard and managed 74
very hard and massive 118
very hard and nodular 43
very hard and painful 687
very hard and peculiar 92
very hard and perhaps 147
very hard and pointed 54
very hard and possess 40
very hard and produce 63
very hard and quickly 52
very hard and require 63
very hard and resisting 68
very hard and resists 160
very hard and unequal 43
very hard and unhappy 64
very hard and uniform 43
very hard and unmoved 45
very hard and usually 125
very hard but brittle 221
very hard for anybody 184
very hard for everything 116
very hard for farmers 54
very hard for foreign 42
very hard for himself 56
very hard for members 60
very hard for parents 293
very hard for persons 49
very hard for several 446
very hard for success 50
very hard for teachers 89
very hard for workers 43
very hard that because 43
very hard things against 45
very hard with augusta 73
very heart and densest 101
very heart and essence 786
very heart and mystery 43
very heart and nucleus 47
very heart and purpose 62
very heart she realized 61
very heart was ingrained 62
very heavy air attacks 154
very heavy and awkward 400
very heavy and bloated 109
very heavy and compact 106
very heavy and complex 51
very heavy and durable 96
very heavy and fatiguing 45
very heavy and increasing 49
very heavy and massive 221
very heavy and measured 121
very heavy and onerous 48
very heavy and painful 151
very heavy and relaxed 108
very heavy and require 106
very heavy and unusual 55
very heavy and usually 45
very heavy for several 53
very heavy tax burdens 51
very high and although 51
very high and amounts 131
very high and ancient 68
very high and average 44
very high and because 301
very high and complex 97
very high and conical 51
very high and covered 494
very high and demanding 50
very high and depends 80
very high and distant 94
very high and enviable 71
very high and exalted 151
very high and exceeding 42
very high and exceeds 132
very high and exposed 196
very high and extreme 121
very high and general 55
very high and glorious 53
very high and haughty 62
very high and heavenly 84
very high and increasing 724
very high and intense 78
very high and largely 46
very high and massive 109
very high and peculiar 135
very high and perfect 60
very high and perhaps 127
very high and pointed 414
very high and rapidly 150
very high and refined 89
very high and regular 71
very high and reliable 52
very high and remains 96
very high and require 56
very high and rounded 97
very high and several 41
very high and similar 117
very high and slender 127
very high and spacious 147
very high and stately 173
very high and strongly 95
very high and threatening 46
very high and uniform 196
very high and unusual 177
very high and usually 194
very high and variable 245
very high and vaulted 91
very high and weighty 53
very high ash content 650
very high beam current 123
very high fat content 1269
very high for certain 90
very high for several 158
very high heat content 41
very high lead content 303
very high lung volumes 82
very high oil content 400
very high peak current 140
very high tax bracket 192
very high tin content 136
very high with respect 431
very hour and article 66
very hour and instant 56
very hour they crucify 53
very idle and abusive 51
very idle and foolish 131
very idle and useless 56
very ills that pressed 40
very just and correct 46
very just and general 61
very just and liberal 138
very just and logical 65
very just and natural 679
very just and rational 112
very just and sublime 98
very just and upright 212
very just and weighty 99
very just with respect 42
very keen and capable 64
very kind and affable 528
very kind and affecting 68
very kind and allowed 172
very kind and brought 130
very kind and capable 55
very kind and careful 828
very kind and devoted 140
very kind and dutiful 47
very kind and faithful 284
very kind and familiar 127
very kind and fatherly 361
very kind and forbearing 147
very kind and forgiving 188
very kind and gracious 2032
very kind and helpful 5324
very kind and invited 91
very kind and lenient 41
very kind and liberal 1238
very kind and lovable 65
very kind and motherly 344
very kind and nattering 43
very kind and natural 40
very kind and offered 247
very kind and patient 2259
very kind and peaceful 113
very kind and pitiful 44
very kind and pleasant 2428
very kind and reassuring 110
very kind and sincere 179
very kind and sociable 159
very kind and tactful 99
very kind and upright 48
very kind and welcome 826
very kind and welcoming 117
very last and hardest 46
very last and highest 176
very last day allowed 66
very last few minutes 58
very late and refined 51
very late for luncheon 63
very late hay harvest 127
very laws and customs 101
very lazy and thievish 41
very least and perhaps 151
very least one hundred 116
very least ten thousand 54
very least that society 42
very least that together 219
very least they deserve 54
very least they provide 167
very least they require 52
very least they suggest 128
very least this implies 62
very least two hundred 70
very least with respect 42
very least you deserve 62
very life and destiny 40
very life and essence 702
very life and freedom 40
very life and highest 197
very life and liberty 94
very life and purpose 46
very life and support 233
very like don quixote 171
very like her husband 102
very like her youngest 72
very like his fellows 53
very like its present 72
very like our passage 117
very like our present 190
very like ten thousand 75
very like that adopted 69
very like that between 319
very like that exacted 95
very like this happens 85
very line and chapter 97
very look and gesture 125
very loud and audible 55
very loud and captious 51
very loud and dreadful 40
very loud and excited 138
very loud and following 58
very loud and general 40
very loud and laughed 52
very loud and mirthful 51
very loud and startling 72
very loud and threatening 50
very love and delight 47
very love and loyalty 52
very loving and accepting 72
very loving and devoted 323
very loving and dutiful 45
very loving and faithful 169
very loving and forgiving 43
very loving and liberal 52
very loving and lovable 95
very loving and nurturing 163
very loving and patient 182
very loving and pitiful 41
very loving and subject 42
very make and species 126
very many and complex 42
very many and decided 56
very many and diverse 77
very many dear friends 58
very many men believe 43
very many new members 44
very many old friends 45
very many real friends 41
very many things besides 92
very many who believe 65
very many who profess 44
very mats that covered 41
very meaning and content 109
very meaning and essence 285
very meaning and function 46
very meaning and purport 52
very meaning and purpose 938
very meek and patient 404
very meek and subdued 44
very mild and affable 140
very mild and cautious 63
very mild and equable 118
very mild and lenient 46
very mild and limited 128
very mild and patient 210
very mild and peaceable 97
very mild and peaceful 86
very mild and pleasant 746
very mild and subdued 89
very mild and usually 43
very mild but chronic 46
very mine that yielded 89
very moving and inspiring 123
very moving and meaningful 40
very moving and pathetic 117
very much and admired 106
very much and although 93
very much and because 394
very much and becomes 41
very much and believe 112
very much and brought 75
very much and decided 183
very much and enjoyed 191
very much and everything 130
very much and finally 119
very much and goodbye 126
very much and invited 56
very much and offered 47
very much and ordered 42
very much and perhaps 125
very much and praised 75
very much and quickly 43
very much and respect 110
very much and several 43
very much and trusted 70
very much and usually 66
very much being obliged 48
very much but because 133
very much but perhaps 41
very much for accepting 102
very much for answering 177
very much for anybody 114
very much for attending 86
very much for certain 71
very much for everything 870
very much for granted 8245
very much for herself 101
very much for himself 481
very much for including 62
very much for ireland 45
very much for listening 375
very much for mentioning 44
very much for promising 43
very much for providing 130
very much for referring 80
very much for reminding 102
very much for returning 78
very much for science 41
very much for several 238
very much for society 47
very much for success 59
very much goes against 44
very much her husband 104
very much her inferior 185
very much her superior 75
very much his concern 183
very much his friends 100
very much his inferior 607
very much his private 44
very much his revenue 46
very much his servant 68
very much his superior 840
very much its concern 43
very much its present 263
very much new material 68
very much now because 72
very much off balance 66
very much one between 45
very much our concern 289
very much our heavenly 143
very much our present 103
very much our problem 40
very much saw himself 50
very much set against 272
very much she admired 196
very much she enjoyed 55
very much that anybody 64
very much that between 79
very much that everything 77
very much they enjoyed 52
very much was happening 94
very much was written 57
very much with himself 44
very much with increasing 146
very much with respect 379
very much yet remains 179
very mule for dulness 86
very name and essence 72
very name and language 48
very name had hitherto 91
very name that sweetly 45
very name they brought 82
very name was anathema 433
very name was derived 149
very name was hateful 110
very name was unknown 688
very name was utterly 51
very name was written 43
very name with perfect 80
very next day because 129
very next day brought 221
very next day captain 62
very next day charles 42
very next day colonel 50
very next day everything 43
very next day following 317
very next day general 187
very next day however 93
very next day marshal 40
very next day senator 49
very next day several 42
very next day started 45
very next year appeared 46
very next year brought 70
very next year charles 42
very next year congress 111
very next year following 53
very nice and capable 57
very nice and elegant 67
very nice and everything 99
very nice and helpful 542
very nice and natural 84
very nice and offered 68
very nice and orderly 57
very nice and patient 110
very nice and peaceful 77
very nice and pleasant 754
very nice and precise 45
very nice and refined 73
very nice and spacious 46
very nice and welcome 108
very oaks are greener 59
very ones who opposed 49
very open and accepting 130
very open and decided 41
very open and exposed 396
very open and helpful 82
very open and liberal 75
very open and pleasant 121
very open and relaxed 121
very open and sincere 92
very open and spacious 62
very open and welcoming 128
very page that retains 52
very pale and appeared 55
very pale and covered 48
very pale and dressed 65
very pale and excited 338
very pale and fragile 133
very pale and ghastly 301
very pale and ghostly 220
very pale and haggard 420
very pale and nervous 323
very pale and shadowy 62
very pale and slender 51
very pale and subdued 181
very pale and swollen 88
very pale and trembling 350
very pale and unhappy 64
very pale and unmanly 77
very pale and visibly 44
very pale and worried 132
very pink and pattern 151
very pious and devoted 324
very pious and orthodox 203
very pious and prudent 52
very pious and sincere 42
very pious and superior 85
very plan and purpose 66
very poor air quality 67
very poor and because 72
very poor and crowded 127
very poor and densely 114
very poor and distant 43
very poor and erratic 63
very poor and insipid 65
very poor and largely 49
very poor and limited 422
very poor and obscure 122
very poor and perhaps 63
very poor and pitiful 44
very poor and shallow 228
very poor and socially 50
very poor and squalid 90
very poor and stunted 134
very poor and suffering 45
very poor and totally 46
very poor and unhappy 471
very poor and unhealthy 58
very poor and unworthy 110
very poor and useless 52
very poor and usually 59
very poor and weighed 57
very poor are usually 42
very poor eye contact 70
very poor fit between 86
very poor for several 75
very poor head control 44
very poor lung function 49
very poor man resorts 104
very poor with respect 102
very prim and precise 71
very pure and contain 42
very pure and correct 61
very pure and elegant 101
very pure and exalted 74
very pure and intense 78
very pure and perfect 224
very pure and pleasant 134
very pure and sincere 62
very pure and uniform 59
very rags and tatters 230
very range and variety 133
very rare and ancient 179
very rare and antique 48
very rare and because 119
very rare and command 145
very rare and consist 69
very rare and elusive 50
very rare and extreme 181
very rare and include 134
very rare and limited 315
very rare and obscure 60
very rare and peculiar 345
very rare and perfect 69
very rare and perhaps 150
very rare and precious 1044
very rare and present 135
very rare and results 56
very rare and unusual 726
very rare and usually 924
very rare for anybody 51
very rare that anybody 63
very rash and foolish 121
very ready and certain 98
very ready and forward 237
very ready and pleasant 421
very ready for service 71
very ready with excuses 43
very rich and ancient 68
very rich and capable 46
very rich and careful 54
very rich and complex 1013
very rich and diverse 516
very rich and elegant 604
very rich and equally 40
very rich and fertile 1852
very rich and glorious 59
very rich and gorgeous 136
very rich and include 40
very rich and intense 67
very rich and liberal 52
very rich and luscious 115
very rich and massive 43
very rich and meaningful 80
very rich and miserly 41
very rich and opulent 56
very rich and peculiar 103
very rich and perhaps 49
very rich and pleasant 224
very rich and popular 43
very rich and precious 147
very rich and promising 61
very rich and refined 42
very rich and rewarding 243
very rich and socially 60
very rich and stately 90
very rich are usually 45
very rich man because 90
very rich man himself 62
very ripe and perfect 141
very rising and promising 47
very role and function 63
very roll and cadence 47
very root and beginning 100
very root and essence 326
very rude and abusive 59
very rude and ancient 60
very rude and antique 43
very rude and insulting 85
very rude and uncivil 60
very safe and peaceful 54
very safe and pleasant 179
very safe and reliable 195
very same day general 42
very same raw material 80
very same two persons 44
very same two species 141
very same with respect 43
very same year ricardo 135
very ship that brought 97
very ship that carried 78
very shoes and stockings 92
very sick and nervous 82
very sick and perhaps 53
very sick and require 53
very sick and shortly 44
very sick and suffering 137
very sick and twisted 40
very sick and unhappy 92
very sick and vomited 149
very sick and wounded 44
very sick for several 301
very sick with scarlet 100
very sick with typhoid 426
very sigh that silence 370
very site was unknown 112
very size and success 46
very size and variety 62
very size had hitherto 43
very skin and surface 157
very slim and elegant 138
very slow and agonizing 85
very slow and arduous 159
very slow and awkward 240
very slow and careful 637
very slow and cautious 702
very slow and chronic 146
very slow and complex 57
very slow and erratic 121
very slow and fatiguing 105
very slow and gradual 4329
very slow and labored 148
very slow and limited 634
very slow and measured 270
very slow and painful 977
very slow and patient 127
very slow and perhaps 47
very slow and precise 76
very slow and regular 153
very slow and require 54
very slow and results 101
very slow and shallow 414
very slow and stately 365
very slow and stopped 84
very slow and subject 61
very slow and uniform 166
very slow and unsteady 45
very slow and unwilling 111
very slow and usually 125
very slow but gradual 61
very slow but regular 47
very slow for several 97
very slow with respect 104
very snug and compact 54
very soft and beginning 47
very soft and blended 213
very soft and brittle 199
very soft and crumbling 42
very soft and crumbly 176
very soft and ductile 472
very soft and durable 61
very soft and elastic 364
very soft and flaccid 96
very soft and fragile 303
very soft and lightly 86
very soft and musical 215
very soft and plastic 356
very soft and pleasant 526
very soft and powdery 154
very soft and relaxed 119
very soft and subdued 61
very soft and usually 46
very soft and velvety 277
very soil and climate 118
very soon and perhaps 43
very soon had occasion 90
very soon her husband 51
very soon they appeared 58
very soon they arrived 60
