ideas a local habitation 44
into a mixed population 63
into a model communist 196
into a model community 460
into a model democracy 193
into a model industrial 107
into a model structure 51
into a modem industrial 86
into a moody depression 72
into a moral certainty 150
into a moral character 64
into a moral community 692
into a moral conception 55
into a moral discourse 130
into a moral discussion 50
into a moral framework 133
into a moral necessity 101
into a moral obligation 326
into a moral principle 485
into a moral sentiment 42
into a motel somewhere 67
into a motor ambulance 86
into a myriad different 41
into a myriad fragments 107
into a mythic narrative 85
into a nasty political 45
into a nation dominated 44
into a naval agreement 115
into a naval engagement 62
into a nearby apartment 304
into a nearby classroom 53
into a nearby community 44
into a nearby cornfield 124
into a nearby courtyard 61
into a nearby drugstore 58
into a nearby farmhouse 57
into a nearby irrigation 81
into a nearby reservoir 47
into a nearby telephone 76
into a nearby warehouse 46
into a nearer connection 79
into a nearly colorless 48
into a nearly identical 57
into a nearly invisible 59
into a nearly spherical 217
into a nearly universal 73
into a neatly furnished 199
into a neatly organized 52
into a newly allocated 70
into a newly completed 134
into a newly conceived 42
into a newly developed 366
into a newly excavated 42
into a newly furnished 40
into a newly installed 59
into a newly organized 186
into a newly purchased 152
into a newly renovated 131
into a nicer apartment 101
into a noble apartment 45
into a noble character 83
into a noble courageous 110
into a noble household 62
into a noble panegyric 70
into a noble profession 63
into a noble structure 50
into a noble womanhood 56
into a panel discussion 60
into a paper published 57
into a parking structure 71
into a party committed 41
into a party political 171
into a party structure 68
into a pasty substance 49
into a paved courtyard 481
into a paved quadrangle 53
into a period dominated 54
into a phase sensitive 62
into a place appointed 64
into a place inhabited 84
into a place overgrown 77
into a place somewhere 49
into a plain statement 83
into a plane polarized 121
into a plane wavefront 105
into a plant community 63
into a plant expression 54
into a pleasing modulation 90
into a poetic discourse 54
into a poetic expression 67
into a poetic narrative 45
into a poetic rhythmical 43
into a poetic statement 53
into a poetic structure 48
into a pooling agreement 292
into a power amplifier 333
into a power structure 189
into a price agreement 94
into a price structure 47
into a prime necessity 65
into a prose narrative 324
into a prose statement 49
into a proud englishman 48
into a pulpy substance 101
into a quart container 96
into a quick assiduity 43
into a quick succession 101
into a quick surrender 214
into a quiet backwater 220
into a quiet courtyard 113
into a quiet discussion 47
into a quiet existence 78
into a quiet submission 61
into a quite different 3610
into a quite unnatural 44
into a racial hierarchy 79
into a radial component 235
into a rapid discussion 43
into a rapid succession 202
into a rather artificial 40
into a rather different 770
into a rather difficult 116
into a rather elaborate 197
into a rather exclusive 40
into a rather expensive 51
into a rather extensive 148
into a rather important 42
into a rather interesting 88
into a rather pointless 47
into a rather primitive 77
into a rather prominent 68
into a rather shapeless 45
into a rather technical 58
into a rather unpleasant 117
into a really difficult 56
into a really effective 458
into a really efficient 136
into a really excellent 48
into a really important 98
into a really interesting 112
into a region altogether 43
into a region destitute 100
into a region different 75
into a region dominated 91
into a region inhabited 129
into a region populated 40
into a region previously 101
into a rigid container 209
into a rigid convention 41
into a rigid definition 51
into a rigid dichotomy 47
into a rigid formalism 97
into a rigid framework 466
into a rigid hierarchy 248
into a rigid political 50
into a rigid principle 42
into a rigid structure 815
into a rigid theoretical 57
into a rigid timetable 43
into a rival political 55
into a river somewhere 56
into a rocky excavation 45
into a rocky landscape 64
into a rocky outcropping 94
into a rolling landscape 52
into a rolling succession 51
into a roman provincial 60
into a roomy apartment 56
into a rough depression 78
into a rough hierarchy 87
into a rough impression 91
into a rough semblance 140
into a round character 46
into a round container 49
into a royal commission 163
into a royal household 93
into a royal personage 61
into a royal priesthood 95
into a royal residence 687
into a running narrative 149
into a rural community 527
into a rural landscape 98
into a sales agreement 348
into a sales procedure 40
into a scathing criticism 50
into a sealed container 454
into a search statement 89
into a seeming confession 82
into a seeming submission 62
into a seething whirlpool 95
into a senior executive 67
into a serving container 75
into a shady courtyard 47
into a sharp awareness 69
into a sharp criticism 63
into a sharp depression 54
into a sharp dichotomy 70
into a sharp engagement 53
into a sharp precipice 49
into a short digression 237
into a short discourse 73
into a short discussion 355
into a short esophagus 161
into a short exposition 41
into a short intestine 94
into a short narrative 300
into a short paragraph 362
into a short proboscis 120
into a short statement 226
into a short transport 68
into a siege mentality 256
into a slave community 40
into a slide projector 115
into a slimy substance 51
into a small apartment 5800
into a small apothecary 138
into a small artificial 62
into a small bookstore 106
into a small briefcase 120
into a small capillary 336
into a small cardboard 568
into a small casserole 209
into a small classroom 147
into a small cluttered 84
into a small collection 187
into a small combustion 46
into a small commercial 146
into a small committee 47
into a small community 845
into a small condenser 104
into a small container 2044
into a small courtroom 66
into a small courtyard 2111
into a small cubbyhole 68
into a small curtained 130
into a small depression 710
into a small dormitory 139
into a small earthenware 119
into a small enclosure 1531
into a small evaporating 753
into a small excavation 50
into a small excretory 89
into a small farmhouse 94
into a small furnished 244
into a small graduated 301
into a small guesthouse 42
into a small gymnasium 47
into a small hierarchy 58
into a small inclosure 130
into a small industrial 163
into a small interview 118
into a small intestine 119
into a small irregular 76
into a small makeshift 50
into a small monastery 44
into a small motorboat 68
into a small octagonal 123
into a small orchestra 70
into a small ovenproof 171
into a small overnight 88
into a small paragraph 44
into a small peninsula 42
into a small perimeter 276
into a small plantation 118
into a small political 70
into a small population 57
into a small porcelain 2603
into a small projection 87
into a small proportion 94
into a small protected 52
into a small provincial 92
into a small pulmonary 271
into a small quadrangle 76
into a small reservoir 800
into a small residence 56
into a small sanctuary 43
into a small secondary 41
into a small separator 131
into a small sheltered 185
into a small spherical 125
into a small stainless 210
into a small stoppered 288
into a small storeroom 200
into a small structure 52
into a small telephone 40
into a small telescope 71
into a small territory 98
into a small tributary 638
into a small vegetable 57
into a small vestibule 1755
into a small warehouse 93
into a small waterfall 56
into a small whirlpool 51
into a small whirlwind 43
into a smiling expression 42
into a smiling landscape 62
into a smooth narrative 188
into a smooth suspension 47
into a smooth transition 76
into a soapy substance 76
into a sober expression 40
into a social butterfly 208
into a social community 288
into a social consensus 50
into a social construct 50
into a social convention 43
into a social democracy 276
into a social discourse 58
into a social existence 103
into a social framework 250
into a social hierarchy 355
into a social insurance 223
into a social landscape 61
into a social mechanism 41
into a social microcosm 74
into a social necessity 80
into a social obligation 73
into a social principle 125
into a social revolution 1460
into a social scientist 65
into a social structure 1030
into a solar collector 65
into a solid community 60
into a solid conductor 48
into a solid defensive 51
into a solid foundation 263
into a solid framework 149
into a solid limestone 56
into a solid opposition 99
into a solid political 307
into a solid reputation 45
into a solid sandstone 42
into a solid structure 658
into a solid substance 981
into a solid substrate 106
into a space previously 68
into a space somewhere 50
into a spark discharge 90
into a spongy substance 53
into a spore suspension 48
into a stage character 57
into a stage production 148
into a state altogether 94
into a state analogous 199
into a state apparatus 69
into a state approaching 739
into a state associated 80
into a state association 94
into a state conducive 44
into a state described 105
into a state different 72
into a state dominated 72
into a state favorable 79
into a state insurance 83
into a state political 43
into a state receptive 52
into a state somewhere 69
into a state structure 91
into a state transition 117
into a steady component 84
into a steel container 119
into a steep declivity 52
into a steep depression 40
into a stern expression 65
into a stiff substance 75
into a stiff waistcoat 111
into a still different 96
into a stock character 126
into a stone courtyard 85
into a stone reservoir 169
into a stone structure 134
into a stony desolation 49
into a stony substance 258
into a strong alcoholic 42
into a strong association 93
into a strong character 65
into a strong commercial 46
into a strong community 216
into a strong container 40
into a strong conviction 135
into a strong convulsion 45
into a strong corporate 42
into a strong defensive 473
into a strong enclosure 71
into a strong federation 109
into a strong fortified 131
into a strong foundation 50
into a strong framework 44
into a strong industrial 184
into a strong offensive 46
into a strong opposition 172
into a strong political 1003
into a strong spiritual 43
into a strong statement 61
into a strong structure 56
into a strong supporter 146
into a studio apartment 528
into a sugar plantation 340
into a summing amplifier 142
into a sunny afternoon 52
into a sunny courtyard 99
into a surge protector 679
into a surly suspicious 74
into a sweet substance 62
into a swoon regularly 68
into a sworn association 47
into a table structure 58
into a tacit agreement 566
into a tared container 91
into a tared evaporating 144
into a tared porcelain 150
into a thesis statement 353
into a thinly disguised 472
into a thinly populated 187
into a thriving commercial 517
into a thriving community 725
into a thriving industrial 382
into a thriving plantation 56
into a tight community 89
into a tight container 47
into a tight corkscrew 100
into a tight defensive 232
into a tight perimeter 461
into a tight political 66
into a tight structure 98
into a tiled courtyard 42
into a total community 91
into a total corporate 72
into a total disregard 84
into a total expression 67
into a total framework 49
into a total impression 127
into a total nightmare 62
into a total population 57
into a total production 82
into a total separation 100
into a total structure 177
into a total surrender 51
into a tough substance 49
into a toxic substance 208
into a trade agreement 1380
into a trade association 257
into a trading agreement 64
into a trading community 64
into a trash compactor 117
into a trash container 475
into a treaty agreement 143
into a treaty described 91
into a treaty negotiated 45
into a treaty obligation 93
into a treaty offensive 112
into a trend component 61
into a troop transport 734
into a truly civilized 57
into a truly effective 264
into a truly functional 46
into a truly memorable 75
into a truly political 91
into a truly spiritual 105
into a truly universal 162
into a truly worldwide 49
into a trust agreement 549
into a trust territory 254
into a vague mysticism 45
into a vague principle 41
into a vague sublimity 49
into a valid agreement 563
into a valid deductive 64
into a valid syllogism 93
into a viable candidate 45
into a viable commercial 362
into a viable community 180
into a viable democracy 41
into a viable framework 55
into a viable industrial 47
into a viable opposition 55
into a viable political 833
into a viable structure 76
into a vision statement 87
into a vital community 68
into a vital component 91
into a vital connection 53
into a vital necessity 76
into a vital political 80
into a vital principle 83
into a vital realization 75
into a vital structure 47
into a vivid narrative 134
into a vivid realization 78
into a waiting ambulance 589
into a waiting container 80
into a waiting limousine 1754
into a walking billboard 105
into a waste container 814
into a water container 116
into a water reservoir 347
into a water suspension 108
into a wealthy household 123
into a white amorphous 57
into a white butterfly 133
into a white calcareous 42
into a white community 304
into a white insoluble 105
into a white nightgown 41
into a white porcelain 569
into a white substance 354
into a whole community 77
into a whole continent 48
into a whole different 847
into a whole discourse 41
into a whole discussion 83
into a whole generation 235
into a whole hierarchy 46
into a whole overarching 62
into a whole paragraph 54
into a whole structure 133
into a whole succession 40
into a wider association 64
into a wider commercial 44
into a wider community 489
into a wider conception 88
into a wider connection 40
into a wider discourse 85
into a wider discussion 239
into a wider framework 871
into a wider knowledge 42
into a wider landscape 42
into a wider narrative 185
into a wider political 686
into a wider structure 82
into a wider territory 45
into a wider theoretical 161
into a willing admiration 46
into a willing obedience 143
into a willing subjection 97
into a willing submission 44
into a willing suspension 83
into a windy narrative 40
into a winning electoral 40
into a woman expressly 73
into a woman overnight 81
into a working agreement 730
into a working association 66
into a working committee 161
into a working community 122
into a working conception 50
into a working definition 185
into a working democracy 109
into a working directory 229
into a working framework 91
into a working hypothesis 800
into a working knowledge 98
into a working mechanism 55
into a working political 119
into a working principle 92
into a working prototype 202
into a working structure 54
into a world altogether 73
into a world community 551
into a world depression 45
into a world different 319
into a world dominated 784
into a world federation 604
into a world holocaust 127
into a world increasingly 96
into a world industrial 73
into a world inhabited 272
into a world organized 65
into a world parliament 61
into a world political 100
into a world populated 219
into a world previously 88
into a world revolution 254
into a world saturated 58
into a world statesman 44
into a world unfamiliar 68
into a worse depression 49
into a worse nightmare 43
into a worthy successor 88
into k equal intervals 75
into m equal intervals 93
into n equal intervals 646
into n small intervals 61
into x phage particles 47
