ice anomalies observed in 44
its continued validity in 54
its continued viability as 241
its continued viability in 108
its continued violations of 320
its continued vitality as 88
its continued vitality in 136
its continued vitality is 70
its continued vitality to 41
its controlling interest in 916
its controlling interest to 76
its conversion products in 73
its conviction concerning the 44
its corollary concepts of 41
its corollary doctrine of 101
its corollary emphasis on 54
its corporate business in 51
its corporate capacity as 821
its corporate capacity by 59
its corporate capacity in 160
its corporate capacity is 325
its corporate capacity it 103
its corporate capacity or 146
its corporate capacity the 188
its corporate capacity to 505
its corporate functions in 49
its corporate identity as 140
its corporate identity in 90
its corporate identity is 43
its corporate identity to 65
its corporate purposes in 59
its corporate purposes or 68
its corporate strategy in 69
its corporate strategy is 54
its corporate strategy of 42
its corporate strategy to 122
its countless thousands of 78
its customary attitude of 42
its customary practice in 54
its customary practice of 193
its customary standard of 79
its customers pursuant to 54
its decoration composed of 100
its decoration consists of 121
its dedication ceremony in 44
its defensive positions in 68
its defensive positions on 53
its definition includes the 90
its definition involves the 73
its delegated authority in 52
its delegated authority to 168
its dependent district of 117
its derivation involves the 46
its designers intended it 109
its desperate attempts at 55
its desperate attempts to 400
its desperate exertions to 271
its desperate shortage of 47
its desperate struggle to 282
its devastating critique of 144
its devastating portrait of 42
its developed doctrine of 40
its diagnostic accuracy in 55
its diagnostic accuracy is 100
its different approach to 140
its different branches as 58
its different branches in 110
its different branches is 84
its different branches of 198
its different branches or 60
its different branches to 57
its different elements in 89
its different elements is 52
its different elements or 109
its different families of 42
its different functions in 108
its different patterns of 82
its different positions in 126
its different positions to 40
its different relations to 154
its different treatment of 181
its difficult problems of 42
its dignified treatment of 41
its dimensions relative to 85
its directions relative to 42
its directors consisting of 66
its discretion authorize the 111
its discretion concerning the 44
its discretion declined to 45
its discretion exercise the 173
its discretion pursuant to 133
its discussion concerning the 41
its discussion involves the 40
its disparate treatment of 120
its distracting emphasis on 47
its doctrines concerning the 147
its domiciled subjects or 51
its duplicate happened in 71
its effective authority in 461
its effective capacity is 90
its effective capacity to 75
its effective execution the 116
its effective exercise in 57
its effective exercise of 51
its effective functioning as 152
its effective functioning in 111
its effective functioning is 66
its effective functioning on 56
its effective monopoly of 90
its effective operation as 125
its effective operation in 134
its effective operation is 63
its effective operation on 50
its effective operation the 43
its effective presence in 78
its effective response to 67
its effective thickness is 47
its effective treatment of 71
its efficient functioning as 130
its efficient functioning in 41
its efficient functioning is 52
its efficient operation as 48
its efficient operation in 114
its efficient operation is 65
its efficient operation on 56
its elaborate analysis of 85
its elaborate treatment of 85
its electoral campaign in 60
its electoral campaign on 56
its electoral fortunes in 82
its electoral strategy on 45
its electrode potential is 93
its electrons directly to 83
its embezzled syllable in 45
its embryonic beginnings in 42
its embryonic condition in 41
its embryonic condition of 107
its empirical analysis of 44
its empirical approach to 141
its empirical condition is 87
its empirical intuition in 119
its empirical referent is 42
its empirical validity is 97
its employees assigned to 61
its employees concerning the 95
its employees continue to 69
its employees employed in 61
its employees informed of 48
its employees involved in 321
its employees pursuant to 198
its employees relative to 60
its enzymatic activity as 52
its enzymatic activity by 44
its enzymatic activity in 104
its enzymatic activity is 179
its epithelium consists of 48
its equipment consists of 47
its equitable interest in 66
its equitable treatment of 42
its equivocal attitude to 83
its essentials consists of 45
its evaluation requires the 49
its excellent analysis of 68
its excellent coverage of 234
its excellent response to 59
its excellent selection of 173
its excellent treatment of 159
its excessive attention to 89
its excessive emphasis on 1661
its excessive interest in 85
its excessive tendency to 78
its exclusive attention on 44
its exclusive attention to 637
its exclusive authority in 91
its exclusive authority to 197
its exclusive disposal of 65
its exclusive emphasis on 1039
its exclusive interest in 370
its exclusive monopoly of 55
its exclusive presence in 57
its executive authority in 94
its executive authority is 71
its executive authority to 169
its executive capacity as 91
its executive capacity it 49
its executive capacity the 81
its executive director in 394
its executive director is 195
its executive director to 173
its executive functions in 56
its executive functions to 221
its executive officers in 168
its executive officers is 60
its executive officers or 157
its executive officers the 78
its executive officers to 189
its existence admitted of 53
its existence alongside the 66
its existence amounted to 101
its existence confirms the 49
its existence consists in 383
its existence consists of 59
its existence depended on 1091
its existence directly to 257
its existence entirely on 45
its existence entirely to 1153
its existence explains the 50
its existence imbedded in 44
its existence involves the 57
its existence possible in 54
its existence provides an 46
its existence provides the 55
its existence reflects the 63
its existence remained to 48
its existence requires the 84
its existence suggests the 40
its existence supports the 44
its existence threatened by 260
its existence threatened the 77
its existence whenever it 46
its expansive tendency is 89
its expressed attitude on 84
its expressed intention of 97
its expressed intention to 134
its expressed interest in 92
its expressed readiness to 80
its expression requires the 49
its exquisite delicacy of 60
its extensive analysis of 131
its extensive attention to 44
its extensive coverage in 72
its extensive coverage of 871
its extensive database of 60
its extensive deposits of 169
its extensive networks of 43
its extensive presence in 53
its extensive programs of 46
its extensive quarries of 46
its extensive reserves of 50
its extensive selection of 144
its extensive treatment in 72
its extensive treatment of 287
its fantastic garments in 92
its favorable reception at 51
its favorable reception by 315
its favorable reception in 162
its favorable reception is 61
its favorable response to 99
its favorable situation as 61
its favorable situation in 52
its favorable treatment of 106
its fertility consists in 55
its fertility entirely to 45
its fertility increased by 58
its flourishing condition at 53
its flourishing condition in 121
its flourishing condition to 74
its fluctuating fortunes in 42
its forthright rejection of 62
its foundation consists of 49
its foundation depended on 66
its foundation entirely in 47
its framework consists of 50
its frequency increased by 44
its frequency increases as 108
its frequency increases in 89
its frequency modified in 43
its frequency relative to 219
its frequency response as 45
its frequency response at 73
its frequency response by 55
its frequency response in 81
its frequency response is 773
its frequency response or 47
its frequency response to 89
its frequency spectrum is 299
its frontiers extended to 113
its fruitless attempts to 92
its functional activity as 110
its functional activity at 46
its functional activity by 58
its functional activity in 210
its functional activity is 377
its functional approach to 163
its functional capacity as 125
its functional capacity in 46
its functional capacity is 147
its functional capacity to 138
its functional currency is 194
its functional currency to 132
its functional emphasis is 40
its functional relations to 242
its functional response to 54
its furniture consisting of 79
its furniture shrouded in 53
its geocentric latitude is 40
its geological formation is 108
its grotesque imitation of 64
its happiness consists in 44
its hausdorff dimension is 40
its hypotheses concerning the 43
its immovable property or 81
its immutable purposes of 50
its important business in 40
its important elements is 41
its important functions as 135
its important functions in 330
its important functions is 465
its important functions of 125
its important functions the 62
its important functions to 72
its important property of 46
its important relations to 197
its important services to 45
its incessant activity the 104
its incessant operation the 71
its incessant struggle to 50
its incidence increases as 147
its incidence increases in 78
its industrial activity in 45
its industrial activity is 67
its industrial capacity in 81
its industrial capacity is 66
its industrial capacity to 210
its industrial expansion in 40
its industrial policies in 65
its industrial potential is 62
its industrial potential to 59
its industrial products in 147
its industrial products to 115
its industrial relations in 42
its influence confined to 241
its influence declined as 147
its influence declined in 80
its influence decreases as 237
its influence decreases in 40
its influence depended on 179
its influence directly in 40
its influence directly on 121
its influence directly or 46
its influence dominant in 108
its influence entirely to 42
its influence extended as 169
its influence extended by 46
its influence extended to 730
its influence increased in 133
its influence obnoxious to 50
its influence permeated the 68
its influence permeates the 101
its influence persists in 49
its influence pervades the 113
its influence relative to 115
its influence remained in 44
its influence survived in 47
its influence wherever it 71
its influence wherever the 46
its inquiries concerning the 60
its insistent emphasis on 168
its insistent questioning of 59
its installed capacity by 47
its installed capacity in 58
its installed capacity is 100
its installed capacity of 153
its installed capacity to 67
its insurance business in 312
its insurance business to 74
its insurance carriers to 44
its insurance contract or 78
its insurance coverage to 82
its insurance policies to 57
its intensity decreases as 274
its intensity decreases in 45
its intensity increased by 41
its intensity increased or 41
its intensity increases as 106
its intensity increases by 49
its intensity increases in 48
its intensity relative to 315
its intensive coverage of 41
its intentions concerning the 106
its interesting treatment of 50
its interests anywhere in 41
its interests demanded the 42
its interests involved in 61
its interests required it 63
its interests threatened by 168
its intricate patterns of 118
its intricate relations to 47
its intrinsic activity is 43
its intrinsic capacity to 258
its intrinsic goodness or 60
its intrinsic interest as 1232
its intrinsic interest in 165
its intrinsic interest is 96
its intrinsic interest it 68
its intrinsic interest or 205
its intrinsic interest the 65
its intrinsic interest to 308
its intrinsic property of 51
its intrinsic relations to 108
its intrinsic tendency to 118
its intrinsic validity as 53
its intrinsic validity or 42
its intuitive exercise by 49
its invariable presence in 148
its invariable tendency to 86
its inventory turnover is 43
its invisible presence is 43
its irrigation potential is 49
its judgments concerning the 80
its knowledge concerning the 81
its leadership consists of 46
its leadership remained in 61
its legendary beginnings to 93
its legendary greatness in 50
its liberation struggle is 43
its limitless capacity to 69
its liquidity relative to 74
its longstanding interest in 87
its longstanding practice of 210
its longstanding tradition of 190
its lymphatic drainage is 45
its machinery adjusted to 48
its magnitude compared to 61
its magnitude decreases as 84
its magnitude increases as 112
its magnitude increases in 54
its magnitude reflects the 51
its magnitude relative to 522
its malignant potential is 59
its merciless exposure of 75
its merciless treatment of 50
its meridional altitude on 43
its meridional velocity is 140
its metabolic activity in 72
its metabolic activity is 87
its metabolic activity to 45
its metabolic products in 268
its metabolic products is 49
its methodical treatment of 52
its misguided attempts to 45
its misplaced emphasis on 97
its missionary activity in 141
its molecular condition is 50
its molecular mobility is 41
its momentary glimpses of 79
its movements confined to 44
its movements directed by 42
its movements indicate the 40
its movements relative to 61
its mutilated condition it 45
its mysteries extolled as 53
its mysterious capacity to 73
its narrative emphasis on 48
its navigation dangerous or 46
its necessary condition in 59
its necessary condition is 121
its necessary condition of 174
its necessary condition the 166
its necessary emphasis on 146
its necessary exclusion of 40
its necessary operation is 83
its necessary operation it 113
its necessary presence in 135
its necessary quantity of 48
its necessary relations to 195
its necessary supplies of 142
its necessary tendency is 162
its necessary tendency to 171
its neglected colonies in 58
its negligent operation by 135
its neighboring counties to 51
its neighboring elements in 44
its neighboring province of 50
its neighboring villages in 42
its neighbors continue to 59
its nostalgic evocation of 133
its nucleotide sequence is 177
its nucleotide sequence the 52
its nucleotide sequence to 45
its numerical aperture is 104
its numerical majority in 52
its objective analysis of 69
its objective approach to 75
its objective interest in 47
its objective relations to 68
its objective repulsion the 46
its objective treatment of 111
its objective validity in 100
its objective validity is 159
its obligation pursuant to 42
its obsessive attention to 82
its obsessive emphasis on 74
its obsessive interest in 106
its obstinate rejection of 50
its occasional attempts to 66
its occasional glimpses of 99
its occasional outbreaks of 75
its occasional passages of 69
its occasional presence in 293
its occasional revivals of 67
its occasional tendency to 235
its operations amounted to 49
its operations centered in 42
its operations confined to 198
its operations continue to 44
its operations entirely to 82
its operations extended to 67
its operations pursuant to 102
its operations resulted in 114
its opponents continue to 45
its opponents regarded it 43
its opponents resorted to 44
its organized capacity as 109
its outermost electron is 42
its outermost electron to 80
its outspoken advocacy of 44
its outstanding coverage of 55
its outstanding examples of 72
its outstanding policies in 47
its outstanding programs in 73
its outstanding services to 44
its oversight functions in 48
its ownership interest in 1004
its ownership interest to 91
its painstaking analysis of 41
its painstaking attention to 134
its paramount authority in 152
its paramount interest in 143
its passengers inclined to 64
its passionate assertion of 49
its passionate contrast of 41
its passionate eagerness to 61
its passionate interest in 129
its passionate rejection of 40
its peacekeeping operation in 44
its pedestals luminous in 72
its pendulous clusters of 56
its penetrating analysis of 472
its penetrating critique of 42
its perceived benefits to 59
its perceived capacity to 141
its perceived emphasis on 68
its perceived potential to 163
its perceived tendency to 83
its perfection consists in 329
its perihelion distance is 128
its permanent condition in 82
its permanent delegate to 42
its permanent inclusion in 42
its permanent presence in 199
its permanent quarters at 64
its permanent quarters in 171
its permanent retention in 41
its permitted evidence of 121
its pernicious activity in 47
its pernicious tendency is 53
its pernicious tendency to 48
its perpetual moisture to 57
its perpetual presence as 43
its perpetual struggle to 44
its perpetual tendency to 228
its perpetual triumphs of 46
its persevering rejection of 42
its personnel assigned to 68
its personnel consists of 51
its personnel involved in 61
its personnel policies in 41
its personnel policies to 101
its personnel returned to 42
its pervasive emphasis on 107
its pervasive presence in 407
its pervasive treatment of 55
its petroleum industry in 85
its petroleum products in 47
its placement relative to 243
its plentiful supplies of 120
its political activity as 112
its political activity by 47
its political activity in 231
its political activity is 94
its political activity on 89
its political activity the 56
its political activity to 147
its political ambitions in 79
its political ambitions to 43
its political analysis of 90
its political approach to 77
its political attitude is 49
its political authority as 51
its political authority by 61
its political authority in 255
its political authority is 66
its political authority on 46
its political authority to 227
its political autonomy in 83
its political autonomy is 44
its political campaign to 49
its political capacity as 66
its political capacity is 42
its political capacity to 194
its political challenge to 48
its political concerns by 86
its political condition as 88
its political condition at 81
its political condition in 62
its political condition is 76
its political critique of 41
its political dimension as 126
its political dimension in 63
its political dimension is 82
its political energies in 56
its political energies on 85
its political energies to 68
its political fortunes by 45
its political fortunes in 128
its political fortunes to 66
its political functions in 68
its political functions of 45
its political functions to 111
its political geography is 45
its political hegemony in 166
its political identity as 235
its political identity in 143
its political identity is 45
its political interest in 162
its political isolation in 97
its political leverage in 109
its political leverage to 129
its political monopoly in 73
its political parallel in 55
its political platform in 63
its political positions in 87
its political potential as 50
its political potential in 80
its political potential is 48
its political presence in 188
its political pressure on 71
its political problems by 75
its political problems in 81
its political relations in 84
its political relations to 138
its political response to 93
its political situation in 45
its political situation is 43
its political strategy in 111
its political strategy of 103
its political strategy on 64
its political strategy to 100
its political struggle to 67
its political survival in 50
its political tendency is 126
its political tradition of 72
its political treatment of 50
its population amounted to 680
its population compared to 68
its population composed of 182
its population consisting of 233
its population consists of 779
its population contains the 48
its population continue to 51
its population declined by 79
its population declined in 47
its population declined to 57
its population decreased by 65
its population decreased to 44
its population depended on 71
its population deported to 61
its population dwindled to 59
its population employed in 306
its population enrolled in 121
its population entitled it 109
its population entitles it 104
its population expected to 53
its population increased at 92
its population increased by 870
its population increased in 113
its population increased to 391
its population increases at 49
its population increases to 49
its population involved in 103
its population migrated to 43
its population relative to 94
its population resident in 49
its possession concerning the 186
its possession pertaining to 99
its possession relative to 58
its possession relevant to 72
its possessor parallel to 566
its practical abolition by 40
its practical activity by 59
its practical activity in 56
its practical activity on 65
its practical activity to 70
its practical approach to 297
its practical benefits in 49
its practical benefits to 89
its practical capacity to 101
its practical efficacy in 121
its practical efficacy is 57
its practical emphasis on 99
its practical execution is 60
its practical exercise in 55
its practical inception in 46
its practical interest in 137
its practical interest to 53
its practical monopoly of 122
its practical operation as 133
its practical operation in 336
its practical operation is 304
its practical operation it 215
its practical operation on 187
its practical operation the 150
its practical operation to 69
its practical outworking in 68
its practical rejection of 41
its practical relations to 246
its practical tendency is 68
its practical tendency to 56
its pragmatic approach to 429
its pragmatic emphasis on 53
its pragmatic treatment of 70
its precarious situation in 75
its precarious supplies of 98
its predicate continue to 44
its preferred approach to 87
its preferred direction of 51
its preferred strategy of 52
its pretended solutions of 74
its priceless benefits to 76
its priceless heritage of 83
its priceless treasures of 179
its primitive beginnings in 166
its primitive beginnings to 262
its primitive condition as 281
its primitive condition in 86
its primitive condition is 92
its primitive condition it 72
its primitive condition of 396
its primitive condition the 51
its primitive condition to 64
its primitive elements by 50
its primitive relations to 47
its primordial condition of 52
its principal activity in 61
its principal activity is 263
its principal activity of 44
its principal activity the 159
its principal advocate in 91
its principal affluent the 48
its principal articles of 159
its principal attention on 66
its principal attention to 249
its principal branches in 59
its principal branches is 142
its principal branches of 69
its principal branches to 105
its principal business in 299
its principal business is 1132
its principal business of 98
its principal business or 60
its principal business the 231
its principal business to 79
its principal channels of 88
its principal concerns the 41
its principal drawback is 82
its principal elements is 69
its principal elements of 42
its principal elements the 42
its principal emphasis is 72
its principal emphasis on 192
its principal energies to 129
its principal entrance in 138
its principal entrance is 118
its principal entrance on 86
its principal exponent in 108
its principal frontage on 45
its principal functions as 90
its principal functions in 118
its principal functions is 354
its principal functions of 58
its principal functions the 183
its principal functions to 61
its principal industry is 84
its principal ingredient is 120
its principal interest in 156
its principal interest is 258
its principal interest to 85
its principal officers in 71
its principal officers to 89
its principal operation in 57
its principal opponent in 73
its principal ornament is 86
its principal partners in 42
its principal partners or 60
its principal property is 64
its principal purposes is 255
its principal purposes or 41
its principal purposes the 3515
its principal registry at 45
its principal registry in 70
its principal supplier of 185
its principal supplies of 134
its principle extended to 55
its proactive approach to 82
its procedure consists in 41
its procedure neglecting the 64
its proceedings annually to 57
its proceedings relative to 116
its production amounted to 183
its production capacity as 104
its production capacity at 108
its production capacity by 518
its production capacity in 455
its production capacity is 302
its production capacity of 265
its production capacity on 41
its production capacity or 61
its production capacity to 891
its production consists in 40
its production consists of 72
its production depended on 93
its production exceeded the 55
its production facility in 152
its production facility to 44
its production increased by 120
its production increased to 60
its production involved the 50
its production involves the 93
its production potential in 40
its production potential is 49
its production relative to 88
its production requires the 112
its production resulted in 49
its production schedule in 46
its production schedule to 131
its professed intention of 60
its professed intention to 79
its professed interest in 164
its prominent citizens to 41
its proportion pursuant to 73
its proportion relative to 119
its proposals concerning the 196
its proposals directly or 45
its proposals directly to 72
its protection extended to 75
its provisions affected the 55
its provisions authorizing the 44
its provisions concerning the 550
its provisions continue to 46
its provisions designed to 66
its provisions devolves so 77
its provisions extended to 217
its provisions included the 44
its provisions pertaining to 93
its provisions relative to 192
its provisions remained in 126
its provisions respecting the 86
its provisions resulted in 47
its publicity campaign in 50
its publicity campaign to 61
its published materials to 307
its published schedule of 78
its purported interest in 114
its qualified approval to 63
its quarterly dividend by 49
its quarterly dividend of 63
its quarterly dividend to 72
its reactionary elements in 55
its realization depended on 219
its realization requires the 78
its reasonable estimate of 93
its reasonable expenses in 58
its reasonable triumphs of 46
its rebellious subjects in 88
its recipient deserves it 44
its recurrent emphasis on 49
its reflection mirrored in 59
its reflection shimmering in 49
its regulation enforced by 65
its reputation defended it 72
its reputation enhanced by 59
its residents continue to 51
its resolution authorizing the 59
its resolution concerning the 109
its resolution requires an 50
its resolution requires the 40
its resources adequate to 60
its resources amounted to 84
its resources continue to 46
its resources employed in 167
its resources invested in 89
its resources relative to 74
its resources strained to 46
its resultant benefits to 107
its resultant emphasis on 67
its resultant reduction in 71
its resultant tendency to 46
its resultant velocity is 98
its rotational velocity is 60
its satirical depiction of 41
its satirical portrait of 87
its satirical treatment of 188
its saturation pressure at 116
its saturation pressure is 63
its scattered elements of 367
its scheduled payments to 43
its scholarly treatment of 50
its secondary elements the 57
its secretory activity is 112
its selective approach to 62
its semblance wherever it 42
its sensitive depiction of 66
its sensitive evocation of 41
its sensitive response to 154
its sensitive treatment of 175
its sentiment concerning the 53
its signature appended to 44
its smallness compared to 47
its sovereign authority as 113
its sovereign authority in 151
its sovereign authority to 457
its sovereign capacity as 195
its sovereign capacity in 85
its sovereign capacity is 73
its sovereign capacity to 303
its sovereign functions of 76
its sovereign immunity as 262
its sovereign immunity by 300
its sovereign immunity in 336
its sovereign immunity to 200
its spiritual authority as 45
its spiritual authority in 59
its spiritual authority to 130
its spiritual dimension is 43
its spiritual functions as 73
its spiritual heritage is 44
its spiritual presence in 52
its spiritual soldiery of 86
its spiritual standard of 182
its stability consists in 64
its stability depended on 157
its stability relative to 134
its standards threatened the 44
its statement concerning the 174
its statement whenever the 65
its statutory authority as 145
its statutory authority at 44
its statutory authority by 254
its statutory authority if 42
its statutory authority in 716
its statutory authority is 56
its statutory authority or 139
its statutory authority to 1167
its statutory functions in 109
its statutory functions of 43
its stiffness relative to 51
its strategic approach to 254
its strategic concerns in 41
its strategic emphasis on 77
its strategic interest in 337
its strategic interest to 41
its strategic positioning in 57
its strategic positions in 90
its strategic presence in 89
its strategic response to 109
its strategic situation as 43
its strategic situation at 104
its strategic situation in 115
its strategic situation on 98
its structure compared to 44
its structure conforms to 95
its structure consisting of 82
its structure consists of 403
its structure examined at 51
its structure reflects the 223
its structure relative to 41
its structure suggests the 45
its stylistic affinity to 57
its submission pursuant to 55
its subsidiary property of 133
its substance consists of 154
its substance remained the 45
its suggested extension is 62
its surrender demanded by 66
its surrounding district in 46
its surrounding envelope of 59
its surrounding environs is 93
its surrounding province of 43
its surrounding villages in 117
its sustained attention to 97
its sustained critique of 91
its sustained evenness of 51
its sustained interest in 89
its sustained treatment of 51
its tantalizing glimpses of 52
its technical advances in 48
its technical capacity to 194
its technical services to 89
its television coverage of 44
its temporary idleness in 57
its temporary monopoly of 54
its temporary presence in 53
its temporary quarters at 96
its temporary quarters in 250
its temporary quarters on 46
its temporary terminus at 90
its tentacles contract on 45
its tentacles fastened on 190
its tentacles piteously in 58
its tentative approval of 66
its tentative approval to 54
its tentative beginnings in 331
its terminals attached to 49
its territory assigned to 42
its territory comprising the 40
its territory consists of 125
its territory contrary to 43
its territory extended to 124
its territory included in 62
its territory included the 106
its territory includes the 56
its territory mentioned in 72
its territory occupied by 239
its territory properly so 137
its territory pursuant to 98
its territory westward of 47
its terrorist activity in 42
its terrorist campaign in 68
its testimony concerning the 88
its testimony respecting the 61
its theological emphasis on 67
its theological seminary at 66
its theological seminary in 81
its theoretical analysis of 61
its theoretical approach to 98
its theoretical approval in 70
its theoretical capacity is 42
its theoretical capacity to 42
its theoretical emphasis on 113
its theoretical interest as 84
its theoretical interest in 60
its theoretical interest is 50
its theoretical potential to 48
its theoretical premises or 133
its theoretical treatment is 58
its theoretical treatment of 45
its transient response is 102
its transient response to 107
its transient reversal by 52
its transport capacity is 43
its trenchant critique of 108
its triumphal progress in 56
its unaltered likeness to 417
its unanimous approval by 82
its unanimous approval of 164
its unanimous approval to 267
its unanimous rejection of 42
its unbounded inflation of 76
its uncertain beginnings in 51
its undivided attention on 66
its undivided attention to 1011
its undivided energies to 82
its undivided interest in 273
its undoubted authority of 78
its undoubted authority to 80
its undoubted capacity to 76
its undoubted efficacy in 46
its undoubted interest in 45
its undoubted tendency to 65
its unflinching depiction of 70
its universal diffusion is 52
its universal extension is 45
its universal presence in 350
its universal presence is 100
its universal reception in 64
its universal tendency or 71
its universal tendency to 92
its universal validity as 223
its universal validity in 73
its universal validity is 149
its unlimited capacity to 120
its unlimited supplies of 42
its unnatural animation of 62
its unorthodox approach to 83
its unorthodox treatment of 41
its unpromising adjuncts of 52
its unrelenting emphasis on 81
its unremitting emphasis on 89
its unwelcome presence in 45
its uppermost ornament the 57
its vegetation consists of 84
its venerable tradition of 43
its vibrations parallel to 149
its victorious campaign in 54
its voluntary exercise is 41
its weaknesses remedied or 40
its whiteness prevents the 71
its wholesale rejection of 182
its widespread diffusion in 90
its widespread practice in 58
its widespread practice of 95
its widespread presence in 249
its wonderful capacity of 51
its wonderful capacity to 70
its wonderful displays of 43
its wonderful efficacy in 184
its wonderful evocation of 43
