id and class attributes 106
if not really interested 46
if not serving immediately 194
if not taken immediately 54
if not thence transfused 54
if not total abstinence 88
if not total acceptance 77
if not total destruction 264
if not total elimination 172
if not total moratorium 113
if not under disability 215
if not utter destruction 92
if one chart recommends 68
if one could accurately 166
if one could adequately 43
if one could anticipate 84
if one could completely 52
if one could comprehend 49
if one could experience 65
if one could manipulate 46
if one could straighten 49
if one could substitute 54
if one could understand 605
if one fully appreciates 48
if one fully understood 95
if one knows beforehand 346
if one lacks confidence 41
if one makes allowances 360
if one makes assumptions 53
if one really understood 133
if one seeks information 44
if one takes cognizance 78
if one wants information 61
if one would comprehend 99
if one would understand 1368
if our basic assumptions 67
if our earthly tabernacle 122
if our first impressions 46
if our first principles 55
if our moral principles 44
if our moral sentiments 43
if our people understand 56
if our state department 87
if red blood corpuscles 62
if she could absolutely 42
if she could accomplish 243
if she could anticipate 48
if she could cheerfully 42
if she could comprehend 91
if she could contribute 93
if she could disbelieve 48
if she could experience 75
if she could generously 83
if she could manipulate 56
if she could photograph 100
if she could physically 175
if she could straighten 79
if she could understand 1457
if she found difficulty 73
if she fully understood 488
if she might understand 44
if she needs assistance 160
if she never remembered 66
if she quite understood 351
if she really remembered 41
if she really understood 1056
if she seems interested 41
if she still considered 63
if she still maintained 41
if she still remembered 285
if she truly understood 220
if she would accomplish 47
if she would administer 79
if she would annihilate 87
if she would anticipate 44
if she would completely 46
if she would condescend 246
if she would contradict 43
if she would contribute 134
if she would eventually 102
if she would experience 57
if she would immediately 87
if she would personally 42
if she would reconsider 133
if she would relinquish 83
if she would understand 533
if that could contribute 46
if that later acquisition 55
if that prove impossible 179
if that seems appropriate 638
if that seems impossible 105
if that seems preferable 64
if that which sedulously 53
if that would constitute 51
if that would contribute 81
if that would facilitate 183
if they acted improperly 53
if they acted separately 245
if they adopt unfriendly 130
if they alone understood 119
if they appear appropriate 45
if they carve quantities 73
if they cause discomfort 109
if they cause obstruction 54
if they could accomplish 573
if they could accumulate 129
if they could accurately 112
if they could adequately 49
if they could administer 41
if they could annihilate 160
if they could anticipate 110
if they could appropriate 179
if they could articulate 77
if they could assimilate 70
if they could completely 82
if they could comprehend 280
if they could compromise 118
if they could constitute 49
if they could contribute 309
if they could coordinate 110
if they could correspond 44
if they could discourage 41
if they could distribute 40
if they could eventually 87
if they could experience 183
if they could facilitate 45
if they could immediately 42
if they could manipulate 94
if they could neutralize 52
if they could personally 45
if they could photograph 76
if they could physically 51
if they could potentially 54
if they could profitably 64
if they could reschedule 51
if they could straighten 41
if they could substitute 134
if they could understand 2313
if they exist separately 67
if they faced competition 40
if they filed separately 63
if they first understand 79
if they found difficulty 69
if they found employment 108
if they found resistance 43
if they found sufficient 73
if they fully appreciated 89
if they fully understand 419
if they fully understood 809
if they later discovered 41
if they lived separately 117
if they might contribute 68
if they might eventually 93
if they might ultimately 44
if they might understand 63
if they moved disorderly 42
if they never experience 76
if they never understood 82
if they occur frequently 664
if they occur immediately 49
if they occur separately 53
if they offer resistance 179
if they prove inadequate 164
if they prove refractory 77
if they prove successful 499
if they prove unsuitable 47
if they prove unworkable 50
if they quite understood 229
if they really appreciated 44
if they really considered 99
if they really constitute 50
if they really understand 569
if they really understood 1654
if they recur frequently 120
if they reveal information 44
if they share information 73
if they smoke cigarettes 156
if they still considered 78
if they still persevered 221
if they still remembered 120
if they truly understand 155
if they truly understood 443
if they voted democratic 49
if they voted republican 194
if they would accomplish 178
if they would anticipate 72
if they would capitulate 91
if they would cheerfully 74
if they would circumcise 63
if they would comprehend 55
if they would compromise 67
if they would condescend 531
if they would constitute 91
if they would contribute 527
if they would diligently 79
if they would distribute 103
if they would eventually 192
if they would experience 88
if they would facilitate 60
if they would immediately 500
if they would inevitably 40
if they would personally 98
if they would reconsider 83
if they would relinquish 242
if they would substitute 79
if they would ultimately 68
if they would understand 955
if this cause interested 137
if this grand experiment 125
if this newly discovered 50
if this prove impossible 85
if this really represents 106
if this seems appropriate 555
if this seems impossible 120
if this seems incredible 91
if this seems preferable 45
if this woman apparently 40
if this would constitute 40
if this would contribute 63
if this would facilitate 141
if thou canst understand 150
if thou hadst understood 147
if too large quantities 62
if two equal quantities 42
if war would compensate 40
if you allow yourselves 471
if you apply diligently 99
if you apply yourselves 65
if you avail yourselves 66
if you could accomplish 286
if you could accurately 74
if you could anticipate 43
if you could completely 70
if you could comprehend 89
if you could condescend 67
if you could contribute 82
if you could experience 149
if you could immediately 56
if you could manipulate 47
if you could personally 60
if you could photograph 52
if you could straighten 88
if you could substitute 116
if you could understand 1993
if you count foreigners 52
if you enter information 59
if you exert yourselves 75
if you fancy yourselves 52
if you first familiarize 47
if you first understand 228
if you found yourselves 146
if you fully comprehend 62
if you fully understand 588
if you fully understood 86
if you later discovered 49
if you never considered 40
if you never experience 163
if you never understand 66
if you place yourselves 141
if you please yourselves 43
if you prove yourselves 74
if you quite understand 158
if you really experience 99
if you really understand 1417
if you really understood 964
if you search diligently 107
if you share information 55
if you smoke cigarettes 348
if you spend sufficient 42
if you spend yourselves 192
if you start experiencing 63
if you stick yourselves 49
if you still remembered 41
if you truly understand 361
if you truly understood 138
if you would accomplish 136
if you would comprehend 155
if you would condescend 841
if you would constitute 77
if you would contribute 112
if you would distribute 46
if you would experience 111
if you would frequently 83
if you would immediately 157
if you would ordinarily 41
if you would personally 83
if you would reconsider 287
if you would relinquish 63
if you would understand 2161
if you write immediately 80
if you yield yourselves 172
in age takes precedence 69
in air tight containers 548
in air under controlled 53
in all adult activities 54
in all audit engagements 56
in all banking activities 56
in all basic industries 130
in all brain structures 96
in all cases absolutely 783
in all cases accurately 188
in all cases adequately 60
in all cases admissible 51
in all cases apparently 186
in all cases applicable 131
in all cases appropriate 107
in all cases calculated 188
in all cases ceremonies 47
in all cases cognizable 153
in all cases coincident 90
in all cases comparable 90
in all cases compatible 55
in all cases completely 335
in all cases compulsory 82
in all cases conclusive 191
in all cases conditioned 50
in all cases considered 1194
in all cases consistent 212
in all cases constantly 80
in all cases constitute 234
in all cases continuous 61
in all cases contrasted 46
in all cases contribute 42
in all cases controlled 86
in all cases correspond 568
in all cases definitely 77
in all cases designated 40
in all cases determined 569
in all cases determines 188
in all cases diminished 87
in all cases disappeared 78
in all cases distinctly 107
in all cases enumerated 71
in all cases equivalent 242
in all cases essentially 331
in all cases eventually 77
in all cases everywhere 40
in all cases government 129
in all cases hereditary 45
in all cases heretofore 40
in all cases identified 41
in all cases immediately 362
in all cases imperative 45
in all cases implicitly 85
in all cases impossible 93
in all cases incomplete 46
in all cases indicative 51
in all cases individual 80
in all cases infallible 166
in all cases infallibly 46
in all cases instituted 112
in all cases introduced 40
in all cases maintained 72
in all cases mechanical 48
in all cases multiplied 54
in all cases negligible 96
in all cases originally 178
in all cases originates 52
in all cases particular 57
in all cases precautions 43
in all cases preferable 289
in all cases preference 54
in all cases prescribed 75
in all cases prohibited 40
in all cases pronounced 44
in all cases punishable 98
in all cases reciprocal 50
in all cases recognized 50
in all cases references 82
in all cases regardless 581
in all cases relatively 136
in all cases representing 59
in all cases represents 201
in all cases restricted 76
in all cases subsequent 67
in all cases substantial 61
in all cases successful 181
in all cases sufficient 1162
in all cases surprisingly 72
in all cases surrounded 132
in all cases synonymous 60
in all cases translated 44
in all cases ultimately 286
in all cases unaffected 47
in all cases understand 64
in all cases understood 91
in all cases undertaken 40
in all cases unprovided 212
in all civic activities 101
in all civil convulsions 64
in all civil government 49
in all class activities 297
in all class discussions 90
in all crime categories 89
in all daily activities 347
in all daily newspapers 198
in all earthly complexions 54
in all eight categories 155
in all farming activities 41
in all fresh vegetables 43
in all greek literature 544
in all greek philosophy 110
in all green vegetables 142
in all group activities 356
in all group discussions 92
in all growth parameters 62
in all helping professions 79
in all human activities 2400
in all human associations 184
in all human authorities 62
in all human calculation 244
in all human composition 53
in all human convictions 42
in all human encounters 160
in all human enterprise 152
in all human excellence 71
in all human experience 2542
in all human interaction 475
in all human likelihood 816
in all human literature 133
in all human occupations 62
in all human populations 1056
in all human productions 63
in all human undertakings 309
in all imaging modalities 128
in all indian literature 89
in all indian philosophy 43
in all irish literature 66
in all known historical 50
in all lands everywhere 399
in all large assemblies 49
in all large collections 126
in all large industries 99
in all large populations 68
in all large undertakings 57
in all later discussions 71
in all later generations 102
in all later literature 42
in all later references 82
in all latin literature 296
in all learning activities 210
in all legal discussions 47
in all local activities 85
in all local authorities 313
in all local government 620
in all local newspapers 160
in all loose connective 94
in all major activities 126
in all major bookstores 59
in all major capitalist 223
in all major categories 501
in all major collections 49
in all major components 55
in all major currencies 327
in all major engagements 73
in all major exhibitions 58
in all major government 94
in all major industries 851
in all major negotiations 46
in all major newspapers 508
in all major occupations 48
in all major scientific 45
in all major vertebrate 60
in all moral excellence 83
in all moral experience 65
in all moral principles 45
in all motor activities 75
in all newly discovered 41
in all nursing activities 59
in all nursing specialties 44
in all others immediately 137
in all parts accurately 95
in all parts discovered 69
in all party activities 81
in all people everywhere 84
in all people regardless 121
in all poetic literature 92
in all poetry approaches 68
in all power structures 60
in all price categories 1032
in all prose literature 67
in all racial categories 57
in all roman literature 94
in all rural amusements 40
in all rural households 90
in all sense modalities 538
in all seven categories 197
in all seven continents 58
in all skill categories 62
in all sober earnestness 70
in all sober seriousness 209
in all social activities 939
in all social aggregates 50
in all social assemblies 49
in all social categories 318
in all social encounters 126
in all social interaction 464
in all social legislation 59
in all social revolutions 44
in all social scientific 58
in all social structures 456
in all social undertakings 51
in all solid substances 71
in all sport activities 46
in all spots apparently 42
in all state activities 100
in all suits instituted 120
in all suits prosecuted 91
in all teaching activities 52
in all testing procedures 52
in all times considered 41
in all trade agreements 243
in all trade negotiations 86
in all truly democratic 47
in all vital activities 48
in all vital statistics 41
in all which capacities 192
in all which characters 73
in all which discourses 80
in all world literature 234
in all worthy undertakings 49
in and about basseterre 45
in and about canterbury 116
in and about charleston 541
in and about cincinnati 348
in and about collieries 46
in and about gettysburg 48
in and about heidelberg 57
in and about louisville 60
in and about manchester 1087
in and about northampton 153
in and about pittsburgh 238
in and about providence 105
in and about southampton 101
in and about versailles 61
in and about winchester 56
in and above cultivated 203
in and began distributing 73
in and enjoy yourselves 136
in and offer assistance 131
in and offer suggestions 56
in and often influenced 75
in and store information 177
in and under cultivation 49
in any action instituted 368
in any action maintained 137
in any action undertaken 269
in any adult individual 91
in any armed resistance 52
in any banking corporation 114
in any banking institution 261
in any basic statistics 133
in any broad historical 62
in any change management 66
in any chief magistrate 48
in any civic activities 52
in any civil dissensions 69
in any civil employment 70
in any civil government 110
in any class activities 54
in any close correlation 55
in any color combination 171
in any court immediately 105
in any easily accessible 110
in any event absolutely 70
in any event applicable 78
in any event completely 66
in any event considered 99
in any event constitute 275
in any event contribute 48
in any event determined 117
in any event frequently 42
in any event immediately 76
in any event impossible 290
in any event inadequate 77
in any event inevitable 179
in any event irrelevant 181
in any event justifiable 123
in any event recognized 55
in any event regardless 72
in any event relatively 80
in any event represents 52
in any event restricted 167
in any event sufficient 91
in any event ultimately 57
in any extra characters 132
in any extra curricular 121
in any final arrangement 51
in any final assessment 170
in any final disposition 61
in any final settlement 484
in any fixed principles 42
in any fixed proportions 54
in any force coefficient 41
in any fresh pretensions 41
in any given appearances 53
in any given application 1475
in any given arrangement 88
in any given assemblage 176
in any given assessment 88
in any given assignment 83
in any given calculation 88
in any given chromosome 68
in any given combination 378
in any given comparison 114
in any given competition 46
in any given composition 184
in any given computation 45
in any given congregation 249
in any given coordinate 88
in any given corporation 91
in any given curriculum 79
in any given department 661
in any given discipline 396
in any given ecological 76
in any given educational 143
in any given employment 125
in any given enterprise 986
in any given equivalent 56
in any given examination 82
in any given experience 278
in any given experiment 3174
in any given formulation 92
in any given government 75
in any given historical 1912
in any given horizontal 188
in any given incarnation 133
in any given individual 8172
in any given institution 575
in any given instrument 148
in any given interaction 1274
in any given investment 72
in any given laboratory 361
in any given manuscript 119
in any given measurement 210
in any given observation 186
in any given occurrence 259
in any given orientation 107
in any given particular 500
in any given perceptual 51
in any given phenomenon 152
in any given preparation 136
in any given proportions 175
in any given proposition 226
in any given publication 46
in any given rhetorical 43
in any given scientific 177
in any given settlement 72
in any given structural 54
in any given technology 217
in any given therapeutic 47
in any given transaction 822
in any given transverse 174
in any given university 201
in any greek manuscript 374
in any group activities 257
in any group enterprise 46
in any group experience 47
in any human composition 321
in any human enterprise 761
in any human experience 224
in any human government 98
in any human individual 183
in any human institution 529
in any human interaction 313
in any human philosophy 44
in any human settlement 51
in any human transaction 90
in any indian literature 55
in any indian reservation 58
in any indian university 125
in any indian vernacular 71
in any joint activities 44
in any joint enterprise 193
in any known historical 40
in any known literature 40
in any known manuscript 166
in any large bureaucracy 170
in any large corporation 299
in any large department 108
in any large enterprise 241
in any large institution 257
in any large metropolis 68
in any large percentage 58
in any large proportions 51
in any large quantities 908
in any large university 121
in any large unselected 44
in any later prosecution 70
in any latin manuscript 85
in any learning experience 489
in any learning experiment 91
in any legal difficulty 66
in any legal instrument 85
in any legal subdivision 178
in any legal transaction 129
in any linear combination 102
in any local government 950
in any major corporation 56
in any major department 52
in any major enterprise 47
in any major institution 43
in any major investment 43
in any major metropolis 54
in any major particular 156
in any major publication 44
in any major structural 50
in any major university 128
in any missing information 356
in any mixed assemblage 171
in any mixed government 41
in any money transaction 82
in any moral assessment 49
in any needs assessment 56
in any newly discovered 79
in any noble enterprise 42
in any order consistent 72
in any order convenient 295
in any order regardless 44
in any party activities 45
in any party arrangement 66
in any penal institution 768
in any pending prosecution 47
in any period subsequent 44
in any place accessible 164
in any place accustomed 100
in any place convenient 105
in any place designated 51
in any place frequented 102
in any place immediately 75
in any place prohibited 65
in any place wheresoever 223
in any polling subdivision 57
in any press conference 47
in any really scientific 66
in any region accessible 47
in any sales literature 204
in any sales transaction 145
in any sense acceptable 152
in any sense accidental 118
in any sense accurately 48
in any sense adequately 110
in any sense altruistic 40
in any sense answerable 44
in any sense applicable 232
in any sense appropriate 78
in any sense autonomous 228
in any sense comparable 1058
in any sense compatible 113
in any sense completely 93
in any sense compromising 65
in any sense compulsory 163
in any sense conclusive 285
in any sense conquerors 47
in any sense consciously 41
in any sense considered 266
in any sense consistent 120
in any sense constitute 754
in any sense constituting 63
in any sense continuous 91
in any sense contradict 85
in any sense controlled 89
in any sense correspond 104
in any sense definitive 304
in any sense democratic 157
in any sense department 47
in any sense derivative 205
in any sense derogatory 162
in any sense determined 178
in any sense diminished 133
in any sense effeminate 42
in any sense equivalent 775
in any sense exceptional 107
in any sense exhaustive 982
in any sense experience 51
in any sense guaranteed 60
in any sense hereditary 109
in any sense heretofore 66
in any sense historical 277
in any sense homogeneous 120
in any sense homologous 43
in any sense identified 119
in any sense impossible 62
in any sense incomplete 72
in any sense indicative 71
in any sense inevitable 246
in any sense infallible 129
in any sense influenced 73
in any sense inherently 49
in any sense invalidate 203
in any sense justifiable 85
in any sense legitimate 66
in any sense literature 48
in any sense mechanical 41
in any sense obligatory 145
in any sense persecuted 42
in any sense personally 65
in any sense physically 47
in any sense privileged 127
in any sense productive 50
in any sense profitable 43
in any sense recognized 107
in any sense remarkable 77
in any sense representing 133
in any sense represents 75
in any sense restricted 97
in any sense scientific 198
in any sense socialistic 95
in any sense subversive 45
in any sense successful 55
in any sense sufficient 80
in any sense superficial 43
in any sense sympathetic 42
in any sense synonymous 64
in any sense systematic 52
in any sense traditional 42
in any sense understand 84
in any sense understood 123
in any shape contribute 104
in any social activities 476
in any social arrangement 84
in any social enterprise 91
in any social experiment 81
in any social institution 350
in any social interaction 635
in any social phenomenon 59
in any social scientific 80
in any social transaction 41
in any sound educational 61
in any state department 81
in any state government 173
in any state immediately 57
in any state institution 403
in any state prosecution 49
in any state regardless 49
in any state university 99
in any steady employment 50
in any stock corporation 41
in any strong combination 69
in any total assessment 41
in any total institution 51
in any trade agreements 47
in any trade negotiations 87
in any truly democratic 113
in any truly scientific 106
in any trust instrument 56
in any undue earnestness 237
in any vague rhetorical 59
in any vital particular 121
in any waste management 41
in any white institution 50
in any words sufficient 105
in any worthy enterprise 66
in any writing assignment 48
in area under cultivation 2086
in asia minor immediately 43
in asia which resoundingly 47
in bad shape emotionally 47
in bad shape financially 358
in bad shape physically 290
in bean leaves inoculated 66
in bed smoking cigarettes 53
in bed under observation 83
in being easily understood 43
in big black characters 53
in big black limousines 53
in bob jones university 669
in both cases analytical 132
in both cases apparently 169
in both cases attributed 48
in both cases calculated 49
in both cases completely 188
in both cases considered 209
in both cases constitute 45
in both cases correspond 86
in both cases delightful 147
in both cases determined 216
in both cases disregarding 41
in both cases distinctly 42
in both cases essentially 251
in both cases eventually 46
in both cases experience 66
in both cases frequently 51
in both cases government 146
in both cases identified 44
in both cases immediately 74
in both cases impossible 62
in both cases individual 129
in both cases information 179
in both cases presumably 66
in both cases regardless 64
in both cases relatively 94
in both cases remarkable 87
in both cases representing 124
in both cases represents 249
in both cases subsequent 58
in both cases substantial 40
in both cases sufficient 96
in both cases ultimately 87
in both daily newspapers 78
in both greek philosophy 59
in both healthy volunteers 226
in both kinds separately 60
in both local authorities 73
in both local government 208
in both local newspapers 137
in both major categories 46
in both moral philosophy 88
in both racial categories 46
in both roman catholicism 102
in both sexes considered 145
in both social democratic 44
in both social interaction 47
in both social psychology 212
in both study populations 56
in both total employment 56
in both which capacities 336
in boy scout activities 141
in but small proportions 120
in but small quantities 1634
in cut throat competition 61
in dead space ventilation 460
in death squad activities 126
in doing moral philosophy 51
in dry farming techniques 44
in due times manifested 207
in each block represents 69
in each brain hemisphere 75
in each class multiplied 61
in each class separately 115
in each cubic centimeter 5001
in each cubic millimeter 1786
in each curve represents 68
in each field separately 56
in each frame represents 46
in each graph correspond 55
in each graph represents 235
in each group calculated 43
in each group classified 72
in each group considered 69
in each group correspond 59
in each group determined 58
in each group representing 75
in each group represents 169
in each group sacrificed 59
in each group separately 324
in each house separately 160
in each human chromosome 91
in each human individual 638
in each layer separately 67
in each learning experience 96
in each linear combination 42
in each local congregation 168
in each local government 2585
in each major department 289
in each major discipline 73
in each major subdivision 48
in each newly discovered 49
in each panel correspond 98
in each panel represents 339
in each period separately 69
in each phase separately 138
in each place accustomed 83
in each polling subdivision 253
in each region represents 47
in each region separately 182
in each sales transaction 72
in each selling department 53
in each social arrangement 50
in each solar hemisphere 53
in each state department 90
in each state determines 70
in each state government 110
in each state separately 334
in each table represents 64
in each taken separately 43
in each tribe determined 83
in east coast newspapers 53
in eating large quantities 84
in esl writing instruction 81
in far fewer casualties 42
in far truer proportions 51
in few social activities 84
in for close examination 99
in gas phase composition 46
in head start classrooms 633
in her black turtleneck 70
in her brief appearances 51
in her brief experience 84
in her civil government 77
in her class understand 41
in her close friendship 46
in her daily activities 620
in her daily experience 122
in her daily meditations 45
in her daily occupations 127
in her earthly pilgrimage 68
in her facial expressions 322
in her false professions 48
in her final acceptance 44
in her final assessment 49
in her final examination 84
in her final incarnation 42
in her first appearances 46
in her first application 44
in her first assignment 111
in her first competition 94
in her first confessions 41
in her first declaration 56
in her first description 57
in her first encounters 89
in her first examination 76
in her first excitement 100
in her first experience 290
in her first experiment 77
in her first impressions 125
in her first incarnation 102
in her first indignation 44
in her first photograph 57
in her first principles 82
in her first publication 167
in her first resentment 56
in her first successful 65
in her first tournament 138
in her first unattended 205
in her folly prescribed 51
in her growing excitement 40
in her growing prosperity 40
in her hands immediately 47
in her happy excitement 79
in her house surrounded 44
in her hunting expeditions 70
in her indian possessions 114
in her inner apartments 47
in her inner experience 69
in her large expressive 49
in her later collections 85
in her later incarnation 41
in her later productions 46
in her later reflections 50
in her learning experience 41
in her lived experience 106
in her local congregation 54
in her local government 64
in her moral superiority 78
in her morning deshabille 85
in her newly discovered 201
in her older possessions 40
in her opening paragraphs 105
in her paris laboratory 56
in her poetic imagination 52
in her power completely 44
in her press conference 144
in her quiet unemphatic 65
in her rigging distinctly 54
in her right hemisphere 78
in her round schoolgirl 41
in her royal apartments 43
in her royal progresses 57
in her royal resolutions 46
in her salon legitimacy 47
in her short conference 42
in her short experience 102
in her short petticoats 50
in her small experience 64
in her smiling melancholy 41
in her social activities 246
in her social adjustment 83
in her social composition 78
in her social encounters 41
in her social interaction 56
in her social philosophy 46
in her social surroundings 49
in her study identified 42
in her sweet simplicity 64
in her sweet undertones 51
in her tacit prohibition 47
in her teaching experience 78
in her throat disappeared 57
in her timid expectation 50
in her usual activities 302
in her usual deliberate 44
in her usual determined 87
in her usual enthusiastic 54
in her usual flamboyant 54
in her usual meticulous 40
in her usual monotonous 49
in her usual occupations 124
in her usual phlegmatic 107
in her utter loneliness 95
in her vivid description 88
in her vivid imagination 203
in her voice frightened 110
in her voice penetrated 69
in her wedding photograph 71
in her which misfortune 52
in her which shakespeare 40
in her white nightdress 489
in her white shirtwaist 67
in her whole composition 462
in her whole deportment 887
in her whole experience 95
in her whole management 93
in her winning endearments 425
in her women characters 47
in her worst nightmares 307
in him shall understand 214
in him which represents 53
in him would religiously 81
in his after diplomatic 48
in his after reflections 74
in his antic disposition 55
in his attic laboratory 98
in his awful immobility 80
in his bantu philosophy 59
in his basic assumptions 199
in his basic convictions 51
in his basic orientation 92
in his basic philosophy 131
in his basic principles 173
in his bible commentary 177
in his bible translation 193
in his black bourgeoisie 72
in his black turtleneck 117
in his blind confidence 117
in his blind fanaticism 53
in his blind generosity 58
in his blind infatuation 58
in his bosom sympathetic 42
in his brief appearances 82
in his brief commentary 147
in his brief description 579
in his brief discussions 44
in his brief examination 47
in his brief experience 235
in his brief explanation 44
in his brief historical 57
in his brief presidency 40
in his brief references 81
in his brief reflections 53
in his brief retrospect 129
in his broad lancashire 43
in his brown franciscan 66
in his chair apparently 81
in his chair bewildered 49
in his chair determined 64
in his chair restlessly 61
in his chair surrounded 73
in his chair triumphant 48
in his chair unconscious 78
in his chest disappeared 42
in his chief characters 74
in his chief historical 42
in his child interfered 57
in his civic activities 70
in his civil enjoyments 185
in his civil government 530
in his civil philosophy 57
in his close application 48
in his close confidence 41
in his close examination 89
in his close friendship 152
in his close observation 98
in his closing paragraphs 399
in his closing statements 104
in his comic characters 120
in his corps commanders 125
in his court appearances 65
in his cross examination 703
in his cruel punishment 42
in his daily activities 1994
in his daily advertiser 84
in his daily amusements 160
in his daily associations 81
in his daily attendance 106
in his daily consumption 43
in his daily deportment 48
in his daily employment 169
in his daily encounters 127
in his daily experience 757
in his daily interaction 60
in his daily meditations 68
in his daily occupations 258
in his daily providence 48
in his daily surroundings 141
in his dreary encampment 87
in his dutch translation 63
in his dwarf incarnation 180
in his earthly experience 72
in his earthly incarnation 123
in his earthly pilgrimage 374
in his earthly tabernacle 90
in his eighth incarnation 87
in his essay accompanying 46
in his essay shakespeare 46
in his ethnic background 60
in his evening declination 416
in his evening meditations 47
in his exact description 56
in his facial expressions 512
in his farming activities 102
in his farming enterprise 57
in his field experience 66
in his fiery denunciation 51
in his final acceptance 106
in his final arrangement 62
in his final assessment 297
in his final commentary 55
in his final composition 51
in his final conclusions 272
in his final declaration 95
in his final description 76
in his final destruction 59
in his final disposition 49
in his final examination 1309
in his final exhortation 118
in his final formulation 150
in his final incarnation 203
in his final manuscript 85
in his final memorandum 54
in his final observation 40
in his final paragraphs 172
in his final philosophy 72
in his final preparation 40
in his final publication 146
in his final reflections 132
in his final resignation 126
in his final retirement 93
in his final settlement 103
in his final statements 73
in his final utterances 44
in his first adventures 40
in his first advertised 49
in his first appearances 175
in his first application 238
in his first approaches 152
in his first assessment 85
in his first assignment 423
in his first attachment 46
in his first automobile 130
in his first bitterness 59
in his first calculation 59
in his first collections 85
in his first commentary 232
in his first competition 99
in his first composition 142
in his first conference 443
in his first congregation 70
in his first consistory 121
in his first consulship 1117
in his first declaration 472
in his first description 611
in his first diplomatic 124
in his first directorial 113
in his first discourses 43
in his first discussions 41
in his first dispatches 77
in his first educational 44
in his first employment 233
in his first encounters 279
in his first encyclical 2698
in his first enlistment 60
in his first enterprise 485
in his first examination 615
in his first excitement 138
in his first exclamation 40
in his first experience 832
in his first experiment 868
in his first explanation 101
in his first exploration 83
in his first formulation 215
in his first government 595
in his first historical 219
in his first homosexual 47
in his first impressions 575
in his first incarnation 384
in his first indictment 58
in his first indignation 128
in his first information 112
in his first instruction 60
in his first interviews 174
in his first irresolute 54
in his first laboratory 98
in his first lieutenant 57
in his first manuscript 151
in his first memorandum 241
in his first ministerial 125
in his first monumental 85
in his first negotiations 68
in his first observation 97
in his first orchestral 64
in his first paragraphs 51
in his first philosophy 357
in his first pilgrimage 54
in his first presidency 102
in his first principles 1351
in his first productions 245
in his first proposition 285
in his first prospectus 41
in his first publication 2358
in his first quadrature 40
in his first resentment 50
in his first resolutions 41
in his first retirement 189
in his first scientific 218
in his first settlement 91
in his first statements 121
in his first substantial 112
in his first successful 627
in his first supplement 60
in his first supposition 51
in his first systematic 91
in his first tournament 645
in his first translation 161
in his first transports 286
in his first university 66
in his first utterances 43
in his fishing expeditions 44
in his flora antarctica 74
in his flora britannica 141
in his foggy conceptions 46
in his fourth consulship 303
in his fourth incarnation 73
in his fourth proposition 40
in his frank acceptance 57
in his frank recognition 72
in his glory surrounded 41
in his glowing description 163
in his grand enterprise 85
in his grand historical 53
in his grand simplicity 101
in his grant application 82
in his grave undertones 58
in his greek commonwealth 55
in his greek philosophy 103
in his greek translation 138
in his green spectacles 57
in his group membership 53
in his group psychology 796
in his growing appreciation 52
in his growing excitement 88
in his growing experience 71
in his growing loneliness 41
in his growing popularity 51
in his growing prosperity 56
in his guilt undermines 363
in his hands applicable 212
in his hands completely 44
in his hands constituting 41
in his hands government 85
in his hands immediately 113
in his hands information 44
in his hands personally 81
in his hands philosophy 57
