ice deforms more rapidly 62
its members many persons 82
its members many sincere 60
its members meet together 76
its members more closely 156
its members more freedom 43
its members must acquire 171
its members must believe 59
its members must conform 90
its members must observe 50
its members must perform 69
its members must possess 180
its members upon request 66
its members very largely 58
its members were accused 207
its members were advised 85
its members were african 53
its members were against 108
its members were alarmed 40
its members were allowed 438
its members were assured 63
its members were awarded 78
its members were beginning 128
its members were between 56
its members were british 145
its members were brought 212
its members were capable 141
its members were careful 54
its members were carried 51
its members were catholic 130
its members were charged 201
its members were charles 43
its members were chiefly 254
its members were closely 147
its members were college 137
its members were content 135
its members were corrupt 58
its members were counted 61
its members were deputed 43
its members were derived 70
its members were devoted 127
its members were divided 671
its members were drafted 64
its members were elected 1915
its members were equally 146
its members were exposed 111
its members were familiar 89
its members were farmers 93
its members were finally 83
its members were foreign 62
its members were friends 70
its members were gathered 48
its members were granted 126
its members were hostile 63
its members were induced 47
its members were injured 74
its members were invited 242
its members were largely 380
its members were lawyers 108
its members were legally 40
its members were liberal 40
its members were limited 99
its members were located 94
its members were married 70
its members were members 196
its members were muslims 43
its members were obliged 345
its members were opposed 367
its members were ordered 112
its members were peasants 89
its members were perhaps 43
its members were persons 93
its members were pledged 235
its members were preparing 68
its members were present 832
its members were priests 178
its members were quakers 53
its members were quickly 74
its members were receiving 40
its members were reduced 112
its members were related 95
its members were released 61
its members were removed 55
its members were rounded 50
its members were several 186
its members were sharply 42
its members were shocked 47
its members were sincere 40
its members were skilled 75
its members were socially 47
its members were strongly 177
its members were subject 248
its members were suffering 67
its members were teachers 46
its members were totally 52
its members were trained 251
its members were unaware 64
its members were unknown 105
its members were unwilling 186
its members were usually 213
its members were workers 136
its members will benefit 71
its members will develop 55
its members will perform 52
its members will present 83
its members will provide 61
its members will receive 102
its members will require 60
its members will respond 52
its members will support 56
its members will usually 57
its members work together 492
its millions upon millions 268
its minimal side effects 73
its national health service 599
its national park service 117
its national soil forthwith 52
its national union catalog 41
its natural ally against 47
its natural bent towards 58
its natural range extends 43
its nightly news program 57
its northern bank towards 40
its nucleic acid content 252
its nucleus must contain 45
its numbers grew rapidly 58
its numbers have dropped 49
its numbers were declining 49
its numbers were doubled 41
its numbers were dwindling 47
its numbers were increasing 47
its numbers were limited 158
its numbers were rapidly 59
its numbers were reduced 685
its numbers were swelled 87
its numbers will increase 71
its objects were defined 82
its offices were located 225
its offspring have founded 90
its offspring will survive 51
its opinions their opinions 286
its origins back several 43
its origins were obscure 41
its origins were unknown 41
its overall risk profile 143
its palaces were defaced 50
its passage will increase 132
its peculiar name because 53
its planned giving program 74
its popular name because 100
its popular name implies 189
its position among european 43
its position from instant 56
its position just outside 147
its position more exactly 54
its position most plainly 74
its position only because 61
its position over against 75
its position when occasion 94
its potency when exposed 57
its praises were sounded 41
its precise bulk becomes 109
its precise meaning depends 49
its precise meaning remains 156
its precise role remains 177
its present form affords 43
its present form appeared 125
its present form applies 44
its present form assumes 40
its present form because 978
its present form becomes 59
its present form between 415
its present form chiefly 51
its present form depends 103
its present form derives 77
its present form differs 51
its present form emerged 106
its present form evolved 43
its present form existed 62
its present form extends 48
its present form following 54
its present form forever 42
its present form however 54
its present form largely 196
its present form perhaps 55
its present form permits 122
its present form remains 102
its present form several 44
its present form shortly 95
its present form started 67
its present form towards 67
its present good fortune 50
its present great position 44
its present high position 740
its present leading position 117
its present more general 40
its present name because 278
its present name implies 79
its present site because 81
its present site between 59
its present size because 93
its present text applied 61
its present very limited 61
its primacy over national 48
its primary meaning relates 57
its private data members 69
its product among national 47
its product from competing 70
its product must satisfy 41
its profits from foreign 110
its profits from outside 43
its profits from overseas 172
its profits were derived 74
its profits were reduced 67
its profits will decline 83
its profits will increase 114
its purpose only because 43
its purpose when applied 41
its quality will improve 57
its quondam gala features 94
its radiation will increase 42
its ravages were appalling 112
its ravages were checked 52
its regular bank account 155
its related risk factors 63
its reliance upon foreign 179
its remains were removed 51
its removal from germany 40
its removal from service 79
its removal from solution 88
its results were equally 57
its results were largely 79
its results were limited 109
its results were pitiable 67
its results were similar 71
its results were visible 58
its results when applied 77
its results will provide 45
its revenue from customs 284
its revenue from exports 51
its revenue from federal 47
its revenue from foreign 74
its revenue from licensing 44
its revenue from outside 156
its revenue from overseas 138
its revenue from sources 67
its revenue from tariffs 75
its revenue from taxation 218
its revenue will increase 63
its revival will consist 81
its sanction from religion 69
its secrets were revealed 173
its slender length upright 162
its smaller size enables 66
its solution will require 251
its sources were unknown 63
its species were founded 125
its statues were carried 41
its streets were crowded 194
its streets were unpaved 131
its strokes were applied 61
its student body members 344
its subject some central 43
its suburbs were divided 61
its success also depends 85
its success more certain 72
its success very largely 142
its success when applied 66
its success will largely 119
its success will require 60
its support came largely 52
its support from certain 40
its support from farmers 60
its support from members 95
its support from outside 209
its support from persons 46
its support from private 105
its support from several 49
its support from sources 67
its support from workers 68
its support those passions 211
its surface into contact 87
its surface just touches 65
its surface living oysters 52
its surface more sharply 67
its surface more unequal 61
its surface most exposed 183
its surface soon becomes 121
its surface were covered 88
its surface were defined 125
its surface when exposed 122
its surface will present 141
its taxable years beginning 252
its timbers kept together 43
its treasury upon distant 49
its tribute from mankind 131
its triumph means slavery 54
its unusual name because 87
its utility from previous 46
its utility when applied 54
its utility when rightly 403
its ventral much smaller 78
its vibrating length extends 128
its victims were usually 45
its victory over carthage 54
its victory over fascism 45
its victory over germany 88
its victory over napoleon 49
its violence many minutes 47
its warlike call flocked 58
its western side towards 50
its wharves were crowded 46
its windows were boarded 134
its windows were covered 93
its windows were smashed 124
