idea carried into practice 63
its essence from celestial 45
its european nato partners 66
its european union partners 201
its exchange rate constant 51
its exchange rate exposure 65
its exchange rate policies 192
its exchange rate relative 103
its exports have increased 59
its exports were directed 47
its features were entirely 47
its fertile soil produces 50
its foreign debt increased 42
its foreign debt payments 244
its foreign debt problems 40
its foreign news coverage 101
its framers have employed 137
its freedom from corrosion 284
its freedom from dogmatic 70
its freedom from external 274
its freedom from financial 59
its freedom from idolatry 48
its freedom from infection 50
its freedom from injurious 63
its freedom from internal 75
its freedom from irritating 45
its freedom from liability 112
its freedom from moisture 70
its freedom from nuisance 55
its freedom from ordinary 50
its freedom from partisan 66
its freedom from pedantry 45
its freedom from personal 64
its freedom from physical 46
its freedom from politics 54
its freedom from portugal 49
its freedom from pressure 43
its freedom from religious 112
its freedom from sectarian 55
its freedom from tradition 115
its freedom from vibration 76
its freedom from volcanoes 67
its general form consists 65
its general fund revenues 52
its general wide diffusion 68
its generic rating category 134
its glories have departed 109
its greatest length extended 48
its greatest length parallel 87
its greatest living exponent 99
its greatest side subtends 91
its hateful ideas concerning 226
its highest form requires 110
its history been entirely 41
its history have produced 43
its history well digested 43
its history will probably 53
its horrors were supposed 57
its ideology into practice 47
its immense back protruding 46
its imports from australia 68
its imports from developing 82
its imports have exceeded 44
its impulse from external 42
its inertial mass increases 80
its infancy when compared 223
its inferior angle presents 47
its inmates having departed 76
its interior gave evidence 57
its islands were numbered 73
its journey from producer 85
its justice were manifest 68
its language must authorize 84
its largest single customer 80
its laurels from opponent 48
its lessons into practice 115
its liberal arts education 53
its liberal arts tradition 41
its liberty well deserves 42
its liberty were restored 69
its limited seating capacity 83
its literal meaning suggests 71
its machine tool industry 119
its mandate into execution 48
its maximum load capacity 72
its measures were designed 42
its measures were directed 87
its members also included 50
its members during sickness 110
its members from attempting 73
its members from committing 69
its members from consulting 52
its members from continuing 62
its members from developing 43
its members from external 151
its members from liability 135
its members from military 43
its members from performing 40
its members from personal 81
its members from purchasing 125
its members from students 49
its members grow obedient 48
its members have accepted 71
its members have achieved 181
its members have acquired 177
its members have actually 60
its members have attained 145
its members have attended 42
its members have followed 48
its members have included 88
its members have increased 77
its members have occupied 63
its members have probably 52
its members have produced 87
its members have provided 69
its members have received 283
its members have recently 92
its members have remained 69
its members have rendered 43
its members have suffered 126
its members held positions 47
its members into positions 80
its members make decisions 47
its members many hundreds 51
its members take emotional 45
its members well informed 104
its members were absorbed 252
its members were accepted 57
its members were accorded 46
its members were actively 131
its members were actually 203
its members were actuated 51
its members were admitted 87
its members were affected 98
its members were american 45
its members were animated 73
its members were appalled 45
its members were arrested 2186
its members were artisans 51
its members were assigned 157
its members were attached 86
its members were attacked 97
its members were banished 55
its members were believed 78
its members were captured 194
its members were catholics 105
its members were children 43
its members were christian 45
its members were citizens 132
its members were commonly 82
its members were composed 40
its members were confined 55
its members were conscious 83
its members were critical 46
its members were declared 86
its members were deported 55
its members were deprived 53
its members were desirous 50
its members were destined 89
its members were detained 113
its members were directed 75
its members were directly 152
its members were discussing 40
its members were disposed 46
its members were educated 130
its members were eligible 67
its members were employed 338
its members were enjoined 77
its members were enrolled 57
its members were entirely 75
its members were entitled 232
its members were excluded 141
its members were executed 272
its members were exempted 43
its members were expected 401
its members were expelled 245
its members were formally 49
its members were formerly 87
its members were harassed 68
its members were honestly 51
its members were ignorant 81
its members were inclined 161
its members were included 119
its members were increased 80
its members were indicted 50
its members were informed 111
its members were initially 65
its members were initiated 73
its members were inspired 102
its members were interned 97
its members were involved 733
its members were mentioned 40
its members were murdered 94
its members were numbered 61
its members were numerous 85
its members were obviously 42
its members were occupied 49
its members were officers 90
its members were officials 44
its members were practicing 48
its members were prepared 397
its members were probably 222
its members were promptly 46
its members were properly 45
its members were provided 44
its members were puritans 83
its members were recalled 42
its members were received 172
its members were referred 96
its members were regarded 241
its members were relieved 53
its members were religious 44
its members were replaced 79
its members were reported 129
its members were required 581
its members were resolved 57
its members were returned 124
its members were secretly 63
its members were selected 509
its members were seriously 65
its members were severely 53
its members were soldiers 62
its members were strangers 60
its members were strictly 85
its members were students 137
its members were summoned 126
its members were supposed 262
its members were therefore 131
its members were threatened 86
its members were tortured 41
its members were veterans 75
its members were welcomed 52
its members will continue 227
its members will hesitate 95
its members will probably 146
its message will probably 51
its national film industry 51
its natural born subjects 66
its neglect more savagely 50
its northern burr enriched 43
its nucleic acid sequence 81
its numbers have declined 311
its numbers have decreased 174
its numbers have dwindled 114
its numbers have increased 393
its numbers were increased 277
its objects more speedily 98
its objects were attained 49
its objects were declared 51
its obscure north district 63
its optical axis parallel 111
its opulent length straight 115
its outline more distinct 61
its overall risk exposure 43
its passage from darkness 69
its passage from monotony 85
its passage into eternity 43
its passage were improper 48
its pointed arch entrance 62
its popular name suggests 75
its position only slightly 54
its position will probably 46
its poverty will protract 47
its present earning capacity 73
its present fine condition 69
its present form actually 47
its present form consists 345
its present form contains 361
its present form includes 111
its present form involves 61
its present form possible 53
its present form presents 62
its present form probably 381
its present form provides 222
its present form reflects 109
its present form requires 192
its present form sometime 143
its present form somewhat 44
its present form suggests 40
its present good condition 56
its present high condition 62
its present high standard 2030
its present more advanced 53
its present poor condition 58
its present site opposite 42
its present very moderate 101
its previous high standard 58
its profits from electric 59
its profits have increased 75
its profits were enormous 64
its progeny have diffused 46
its quality into quantity 70
its ravages most severely 42
its ravages were confined 148
its ravages were terrible 88
its records have survived 72
its records were otherwise 42
its regular cash dividend 44
its related health problems 67
its remaining north american 87
its results into practice 54
its results were accepted 55
its results were achieved 46
its results were apparent 44
its results were compared 168
its results were decisive 60
its results were embodied 123
its results were entirely 41
its results were intended 40
its results were negative 63
its results were probably 44
its results were regarded 47
its results were reported 90
its results will probably 71
its returning trip lengthened 102
its revenue from business 108
its revenue from indirect 122
its revenue from passenger 56
its revenue from personal 63
its revenue from products 45
its revenue from property 128
its sessions were attended 41
its solution will probably 59
its southeast asian colonies 83
its stomach were devoured 77
its streets were deserted 47
its student body increased 42
its student body numbered 123
its success will continue 54
its success will probably 69
its support were engrossed 55
its surface into circular 44
its surface must describe 80
its surface were numerous 51
its taxation will speedily 72
its teachers from discussing 264
its terrors into benefits 52
its terrors were enervating 55
its thirteen north american 61
its treasure into commerce 94
its triumph over paganism 48
its typical form consists 68
its ugliest when directed 58
its vassals from military 40
its verdure like emeralds 43
its vessels were captured 49
its victims were children 50
its victims were confined 40
its victims were scarcely 63
its victory over domestic 55
its victory over paganism 88
its virtues were extolled 73
its western side steepest 48
its workers were arrested 44
its workers were employed 102
its writers were inspired 54
