kale and swiss chard 126
knew his voice would 359
knew his white father 59
knew his whole story 185
knew his words would 582
knew how easily people 40
knew how often people 41
knew how pansy liked 44
knew how people could 81
knew how people would 164
knew its every stone 189
knew mom would never 43
knew nor cared about 4372
knew nor cared anything 1121
knew nor cared aught 143
knew nor cared where 408
knew nor cared which 131
knew nor could guess 61
knew not either where 66
knew not shall serve 51
knew not which party 46
knew not which would 53
knew now would never 76
knew one about eight 641
knew one could never 42
knew one place where 160
knew our father would 70
knew our lives would 168
knew our mother would 60
knew our people would 48
knew she cared about 354
knew she could avoid 63
knew she could carry 97
knew she could catch 75
knew she could change 70
knew she could count 1545
knew she could create 46
knew she could dance 93
knew she could delay 97
knew she could drive 62
knew she could easily 606
knew she could either 48
knew she could fight 84
knew she could force 56
knew she could never 9525
knew she could offer 68
knew she could really 75
knew she could relax 58
knew she could sense 91
knew she could share 59
knew she could sleep 102
knew she could smell 58
knew she could spend 73
knew she could stand 252
knew she could start 42
knew she could still 315
knew she could trust 2976
knew she could write 257
knew she lived alone 161
knew she might never 425
knew she might still 47
knew she never could 449
knew she never liked 41
knew she never really 52
knew she never would 3242
knew she really cared 90
knew she really could 106
knew she really liked 96
knew she really loved 117
knew she really ought 70
knew she really would 43
knew she still cared 70
knew she still could 67
knew she still lived 52
knew she still loved 517
knew she would again 61
knew she would agree 184
knew she would allow 69
knew she would appear 78
knew she would begin 130
knew she would blame 47
knew she would burst 91
knew she would carry 271
knew she would catch 107
knew she would cause 54
knew she would change 88
knew she would either 155
knew she would enjoy 636
knew she would faint 48
knew she would fight 233
knew she would later 87
knew she would laugh 118
knew she would marry 319
knew she would never 21116
knew she would offer 50
knew she would prove 43
knew she would raise 42
knew she would rather 512
knew she would really 87
knew she would repeat 40
knew she would scream 119
knew she would share 135
knew she would sleep 274
knew she would spend 254
knew she would stand 192
knew she would start 241
knew she would stick 52
knew she would still 464
knew she would value 55
knew she would watch 46
knew she would worry 175
knew she would write 156
knew she would yield 54
knew that aaron could 41
knew that aaron would 84
knew that action would 127
knew that adams would 57
knew that after every 58
knew that after today 102
knew that alice would 143
knew that allah would 46
knew that amelia would 77
knew that annie would 125
knew that anything could 389
knew that anything might 96
knew that anything short 101
knew that anything which 81
knew that anything would 86
knew that arguing would 59
knew that arthur would 105
knew that baker would 55
knew that bertha would 106
knew that betsy would 42
knew that betty would 68
knew that billy would 171
knew that black people 265
knew that black women 62
knew that blood would 71
knew that bobby would 87
knew that brown would 57
knew that bruce would 57
knew that caesar would 114
knew that caleb acted 72
knew that casey would 294
knew that change would 110
knew that child would 89
knew that china could 104
knew that china would 152
knew that chris would 103
knew that clara would 57
knew that colin would 59
knew that could change 192
knew that could never 296
knew that crazy horse 58
knew that cynthia would 57
knew that cyrus harding 87
knew that daddy would 103
knew that danny would 88
knew that david could 88
knew that david would 491
knew that davis would 54
knew that defeat would 73
knew that delay would 142
knew that dolls could 52
knew that dolly would 43
knew that dress would 58
knew that drink would 49
knew that eddie would 63
knew that egypt would 48
knew that either would 43
knew that ellen would 80
knew that emily would 131
knew that evans would 65
knew that every action 63
knew that every child 80
knew that every evening 68
knew that every house 40
knew that every human 188
knew that every morning 197
knew that every negro 40
knew that every nerve 48
knew that every night 487
knew that every order 67
knew that every ounce 44
knew that every passing 51
knew that every penny 263
knew that every piece 54
knew that every place 44
knew that every point 48
knew that every pound 45
knew that every scrap 64
knew that every spark 40
knew that every white 58
knew that every woman 148
knew that father would 368
knew that feeling would 51
knew that felix cared 46
knew that first night 93
knew that force alone 50
knew that force would 71
knew that frank would 206
knew that george could 55
knew that george would 298
knew that girls could 181
knew that grace would 131
knew that grant would 153
knew that harry could 57
knew that harry would 229
knew that heaven would 40
knew that helen would 111
knew that henry could 71
knew that henry would 371
knew that herod would 42
knew that horse would 44
knew that hunger would 67
knew that hunting would 45
knew that huron spies 121
knew that irene would 95
knew that isaac would 52
knew that israel could 111
knew that israel would 352
knew that italy could 66
knew that italy would 149
knew that jacob would 135
knew that james could 52
knew that james would 282
knew that jamie would 63
knew that janet would 63
knew that japan could 163
knew that japan would 235
knew that jason would 115
knew that jenny would 68
knew that jerry would 104
knew that jesse would 66
knew that jesus could 343
knew that jesus loved 239
knew that jesus would 528
knew that jimmy would 119
knew that jones would 60
knew that judas would 302
knew that judith would 52
knew that julie would 53
knew that karen would 46
knew that katie would 76
knew that kevin would 81
knew that lance would 49
knew that larry would 122
knew that laura would 131
knew that lewis would 54
knew that light could 62
knew that linda would 58
knew that lloyd george 258
knew that looks could 63
knew that louis would 147
knew that lucas would 58
knew that marie would 90
knew that martha would 107
knew that molly would 83
knew that money alone 46
knew that money could 253
knew that money would 287
knew that morning would 54
knew that moses would 95
knew that mother could 47
knew that mother would 560
knew that music could 66
knew that music would 76
knew that nancy could 73
knew that nancy would 114
knew that nearly every 191
knew that never again 1257
knew that never could 71
knew that never would 178
knew that night would 102
knew that nixon would 109
knew that older people 42
knew that olive would 48
knew that olivia would 46
knew that others could 185
knew that others might 113
knew that others would 860
knew that patsy would 45
knew that pedro would 40
knew that people could 607
knew that people found 42
knew that people liked 169
knew that people lived 97
knew that people loved 44
knew that people might 89
knew that people often 231
knew that people spoke 62
knew that people would 2000
knew that percy would 61
knew that peter could 61
knew that peter loved 54
knew that peter would 638
knew that power could 57
knew that power would 65
knew that quite often 107
knew that ralph would 81
knew that reagan would 86
knew that reason could 51
knew that reason would 58
knew that right after 61
knew that robin would 46
knew that roger would 130
knew that running would 76
knew that russia could 155
knew that russia would 373
knew that sally would 110
knew that sandy would 51
knew that santa claus 142
knew that sarah could 53
knew that sarah would 165
knew that satan could 46
knew that satan would 175
knew that saudi arabia 58
knew that scott would 86
knew that simon would 116
knew that slave labor 49
knew that sleep would 474
knew that spain could 60
knew that spain would 113
knew that steve would 105
knew that stone would 45
knew that susan would 120
knew that talking about 230
knew that talking would 46
knew that taxes would 47
knew that teaching would 49
knew that terry would 53
knew that theirs would 58
knew that thinking about 68
knew that thomas would 159
knew that today would 249
knew that tommy would 69
knew that tyler would 51
knew that uncle george 43
knew that under cover 52
knew that water could 138
knew that water would 163
knew that where force 101
knew that white blood 48
knew that white folks 45
knew that white people 292
knew that white women 79
knew that within hours 132
knew that within weeks 47
knew that woman would 96
knew that women could 325
knew that women found 45
knew that women liked 72
knew that women often 75
knew that women would 199
knew that words alone 102
knew that words could 161
knew that words would 266
knew that would annoy 48
knew that would appeal 53
knew that would cause 151
knew that would change 352
knew that would drive 50
knew that would fetch 88
knew that would never 1485
knew that would please 238
knew that would raise 40
knew that would really 69
knew that would scare 48
knew that would sound 75
knew that would upset 101
knew that writing about 42
knew that writing would 56
knew them could doubt 76
knew they cared about 114
knew they could avoid 66
knew they could build 78
knew they could carry 85
knew they could catch 92
knew they could change 45
knew they could count 1748
knew they could create 46
knew they could defeat 58
knew they could easily 388
knew they could enjoy 74
knew they could fight 119
knew they could never 3301
knew they could offer 50
knew they could raise 61
knew they could share 43
knew they could spend 40
knew they could stand 58
knew they could start 53
knew they could still 363
knew they could trust 1399
knew they could write 50
knew they might never 292
knew they never could 182
knew they never would 518
knew they still loved 42
knew they would again 48
knew they would agree 64
knew they would appear 59
knew they would begin 105
knew they would blame 55
knew they would carry 135
knew they would catch 183
knew they would cause 64
knew they would change 62
knew they would cross 41
knew they would drink 55
knew they would either 239
knew they would enjoy 344
knew they would fight 289
knew they would later 47
knew they would laugh 134
knew they would marry 104
knew they would never 7193
knew they would offer 54
knew they would please 48
knew they would prove 102
knew they would raise 72
knew they would rather 130
knew they would search 64
knew they would seize 45
knew they would serve 69
knew they would share 118
knew they would shoot 129
knew they would sleep 67
knew they would spend 133
knew they would stand 232
knew they would start 160
knew they would stick 69
knew they would still 280
knew they would trust 44
knew they would watch 45
knew they would worry 64
knew things about people 128
knew things could never 79
knew things would change 175
knew things would never 453
knew this action might 56
knew this action would 66
knew this child would 58
knew this could never 206
knew this feeling would 51
knew this meeting would 75
knew this night would 102
knew this place would 144
knew this story about 45
knew this story would 60
knew this visit would 60
knew this whole region 65
knew this woman could 62
knew this woman would 144
knew this would annoy 48
knew this would appeal 47
knew this would cause 236
knew this would change 72
knew this would create 41
knew this would drive 49
knew this would never 536
knew this would please 299
knew this would prove 44
knew this would upset 104
knew tom would never 53
knew was alone given 46
knew was still alive 79
knew was talking about 76
knew was truly sorry 64
knew who cared about 68
knew who could drink 51
knew who could really 60
knew who could stand 43
knew who could write 57
knew who lived where 62
knew who really owned 54
knew who would never 76
knew who would stand 58
knew why judith talks 56
knew with every fiber 309
knew you cared about 164
knew you could change 45
knew you could count 191
knew you could dance 72
knew you could never 876
knew you could trust 294
knew you could write 133
knew you girls would 67
knew you never could 80
knew you never loved 41
knew you never would 177
knew you really cared 45
knew you really loved 41
knew you still loved 88
knew you would agree 532
knew you would begin 57
knew you would blame 48
knew you would catch 107
knew you would change 118
knew you would engage 68
knew you would enjoy 271
knew you would fight 60
knew you would guess 44
