karma is based upon 53
keeping the lower edge 88
keeping the lower half 156
keeping the lower part 241
keeping the mailing list 96
keeping the major part 100
keeping the maxim good 79
keeping the meeting moving 183
keeping the mines free 105
keeping the mines open 185
keeping the money coming 68
keeping the money from 125
keeping the money paid 60
keeping the money safe 105
keeping the mother from 41
keeping the nails clean 47
keeping the nation free 40
keeping the nation from 108
keeping the nation safe 128
keeping the negro down 392
keeping the negro from 220
keeping the negro male 103
keeping the noise down 442
keeping the offer open 499
keeping the option open 837
keeping the others away 76
keeping the others back 58
keeping the others down 144
keeping the others from 125
keeping the others well 55
keeping the outer edge 54
keeping the palms facing 97
keeping the paper flat 83
keeping the paper from 51
keeping the parts clean 629
keeping the parts free 68
keeping the parts from 45
keeping the parts warm 54
keeping the parts well 43
keeping the party from 72
keeping the penis clean 88
keeping the people away 193
keeping the people back 357
keeping the people busy 49
keeping the people calm 40
keeping the people clean 52
keeping the people down 489
keeping the people from 716
keeping the people poor 147
keeping the people warm 40
keeping the people well 152
keeping the petty cash 56
keeping the place clean 2543
keeping the place clear 47
keeping the place cool 153
keeping the place free 71
keeping the place from 105
keeping the place open 557
keeping the place tidy 550
keeping the place warm 531
keeping the plane flying 46
keeping the plane from 58
keeping the plant clean 303
keeping the plant from 57
keeping the plant open 588
keeping the point well 46
keeping the polls open 283
keeping the pores open 138
keeping the ports open 94
keeping the press away 115
keeping the press from 64
keeping the price down 669
keeping the price from 68
keeping the price high 381
keeping the pupil well 59
keeping the ranks full 86
keeping the rates down 264
keeping the reader from 128
keeping the region free 253
keeping the right bank 52
keeping the right faith 75
keeping the right foot 588
keeping the right hand 1367
keeping the right kind 90
keeping the right knee 182
keeping the right name 143
keeping the right road 47
keeping the right side 289
keeping the right sort 45
keeping the right time 84
keeping the river clean 67
keeping the river clear 79
keeping the river free 58
keeping the river open 203
keeping the roads clean 52
keeping the roads clear 585
keeping the roads free 139
keeping the roads open 1013
keeping the roads safe 89
keeping the roads south 44
keeping the rooms clean 138
keeping the rooms cool 54
keeping the rooms warm 67
keeping the roots cool 246
keeping the route along 84
keeping the route open 213
keeping the royal navy 61
keeping the sails full 149
keeping the sails just 56
keeping the scalp clean 137
keeping the score down 44
keeping the shady side 58
keeping the sheep from 112
keeping the shops open 83
keeping the skies clear 52
keeping the smile from 47
keeping the social peace 71
keeping the space clear 47
keeping the space open 137
keeping the spare cash 105
keeping the speed down 175
keeping the sperm from 56
keeping the state from 99
keeping the stock from 56
keeping the stool soft 124
keeping the store clean 328
keeping the store open 602
keeping the story from 110
keeping the story line 41
keeping the story moving 199
keeping the throat open 118
keeping the throne from 42
keeping the throne warm 71
keeping the tongue down 110
keeping the tongue flat 43
keeping the tongue from 95
keeping the total cost 243
keeping the total dose 83
keeping the total flow 83
keeping the total length 78
keeping the total mass 95
keeping the total size 48
keeping the total time 40
keeping the track clear 111
keeping the track open 41
keeping the trade union 79
keeping the trail open 97
keeping the treaty made 42
keeping the trees from 42
keeping the trees well 91
keeping the twining case 83
keeping the upper arms 106
keeping the upper body 317
keeping the upper edge 72
keeping the upper half 47
keeping the upper hand 1719
keeping the upper part 499
keeping the urine acid 151
keeping the valve open 242
keeping the virus from 40
keeping the wages down 51
keeping the walls from 44
keeping the water away 147
keeping the water back 91
keeping the water clean 776
keeping the water clear 203
keeping the water cool 520
keeping the water down 258
keeping the water free 125
keeping the water from 655
keeping the water just 57
keeping the water moving 141
keeping the water pure 186
keeping the water warm 250
keeping the water well 314
keeping the wearer warm 112
keeping the weeds away 43
keeping the weeds down 812
keeping the weeds from 66
keeping the white race 55
keeping the whole army 170
keeping the whole body 388
keeping the whole camp 66
keeping the whole herd 94
keeping the whole land 40
keeping the whole line 69
keeping the whole mass 128
keeping the whole ship 52
keeping the whole show 103
keeping the whole town 56
keeping the woman from 82
keeping the women away 140
keeping the women busy 42
keeping the women from 73
keeping the world away 74
keeping the world clean 151
keeping the world free 230
keeping the world from 436
keeping the world open 53
keeping the world safe 722
keeping the world warm 87
keeping the wound clean 1040
keeping the wound free 95
keeping the wound open 1061
keeping up anything like 85
keeping up party life 58
keeping us apart from 81
keeping us waiting here 119
keeping us waiting like 115
keeps an equal mind 47
keeps an equal pace 71
keeps in blast three 160
keeps in store many 47
keeps it alive even 48
keeps it apart from 180
keeps it under lock 136
keeps me apart from 154
keeps me awake half 95
keeps me awake till 46
keeps me awake when 45
keeps me feeling good 42
keeps me feeling young 68
keeps me quite busy 131
keeps me running like 56
keeps my hands busy 80
keeps no guard upon 172
keeps on changing from 287
keeps on getting into 40
keeps on getting more 121
keeps on growing from 53
keeps on rolling along 218
keeps on running away 45
keeps on working even 153
keeps the action moving 742
keeps the arrow from 41
keeps the author from 68
keeps the bible from 41
keeps the birds away 72
keeps the birds from 120
keeps the blade from 153
keeps the block from 49
keeps the blood from 707
keeps the blood moving 887
keeps the blood pure 77
keeps the blues away 143
keeps the board from 63
keeps the bones from 160
keeps the brain from 114
keeps the cells from 126
keeps the chain from 74
keeps the chain taut 50
keeps the child away 44
keeps the child busy 50
keeps the child from 652
keeps the child safe 60
keeps the child warm 50
keeps the color from 43
keeps the costs down 299
keeps the court away 74
keeps the crime rate 49
keeps the cutting edge 108
keeps the devil away 128
keeps the doors open 207
keeps the dough from 128
keeps the drill from 64
keeps the edges from 57
keeps the enemy from 97
keeps the engine cool 116
keeps the engine from 230
keeps the field clear 60
keeps the fingers from 43
keeps the flame from 50
keeps the flies away 188
keeps the flies from 79
keeps the floor clean 62
keeps the fluid from 84
keeps the frame from 48
keeps the front door 72
keeps the frost from 41
keeps the fruit clean 299
keeps the fruit from 83
keeps the glass from 124
keeps the grain from 42
keeps the grass from 78
keeps the group from 252
keeps the group moving 126
keeps the growth rate 85
keeps the hands busy 70
keeps the hands from 55
keeps the hands soft 48
keeps the horse from 149
keeps the hotel over 58
keeps the house clean 980
keeps the house cool 363
keeps the house free 41
keeps the house from 80
keeps the house tidy 60
keeps the house very 77
keeps the house warm 499
keeps the human body 109
keeps the human mind 129
keeps the human race 331
keeps the human soul 45
keeps the image from 73
keeps the joint from 62
keeps the lakes warm 60
keeps the leather soft 70
keeps the leaves from 97
keeps the light from 375
keeps the lines open 45
keeps the liver from 51
keeps the lower part 146
keeps the meeting moving 97
keeps the metal from 121
keeps the money coming 48
keeps the money from 72
keeps the mother from 85
keeps the motor from 40
keeps the movie from 68
keeps the music from 50
keeps the music moving 213
keeps the nation from 74
keeps the negro down 62
keeps the noble rats 93
keeps the noise down 47
keeps the noose open 98
keeps the novel from 94
keeps the opening from 49
keeps the option open 40
keeps the others away 46
keeps the others from 90
keeps the paint from 129
keeps the paper from 182
keeps the parts clean 78
keeps the parts from 100
keeps the party from 40
keeps the paste from 40
keeps the people away 77
keeps the people down 176
keeps the people from 319
keeps the people poor 57
keeps the piece from 54
keeps the place clean 388
keeps the place cool 65
keeps the place from 66
keeps the place open 59
keeps the place tidy 104
keeps the place warm 154
keeps the plane flying 46
keeps the plane from 49
keeps the plant from 157
keeps the plate from 61
keeps the pores open 275
keeps the price down 417
keeps the price from 116
keeps the price high 63
keeps the reader from 565
keeps the reader moving 120
keeps the reader reading 348
keeps the right hand 106
keeps the right road 157
keeps the right time 60
keeps the river from 51
keeps the roots cool 327
keeps the roots from 71
keeps the roots warm 49
keeps the rural folk 42
keeps the scene from 49
keeps the screw from 51
keeps the seeds from 58
keeps the seeds warm 50
keeps the shaft from 56
keeps the sheep from 53
keeps the sheep warm 110
keeps the smoke from 67
keeps the sound from 71
keeps the space open 44
keeps the sperm from 48
keeps the stars from 87
keeps the state from 91
keeps the stock from 64
keeps the stone from 52
keeps the store open 59
keeps the story from 167
keeps the story moving 876
keeps the table from 54
keeps the threads from 59
keeps the tongue from 123
keeps the topic over 82
keeps the torah when 53
keeps the total cost 59
keeps the upper body 75
keeps the upper hand 519
keeps the upper part 131
keeps the valve from 51
keeps the valve open 328
keeps the valve shut 44
keeps the virus from 71
keeps the walls from 53
keeps the watch along 99
keeps the water away 119
keeps the water clean 311
keeps the water clear 97
keeps the water cold 65
keeps the water cool 544
keeps the water from 1486
keeps the water moving 350
keeps the water open 98
keeps the water very 45
keeps the water warm 116
keeps the water well 104
keeps the wearer warm 90
keeps the weeds down 367
keeps the weeds from 43
keeps the whale warm 64
keeps the wheel from 91
keeps the whole body 293
keeps the whole from 74
keeps the whole mass 215
keeps the whole show 76
keeps the whole town 177
keeps the wires from 45
keeps the woman from 86
keeps the world away 50
keeps the world from 807
keeps the world moving 351
keeps the world safe 350
keeps the world young 50
keeps the wound clean 193
keeps the wound from 56
keeps the wound open 509
keeps us alive from 53
keeps us alive when 42
keeps us aloof from 58
keeps us apart from 294
keeps us quiet till 56
keeps us waiting much 49
khaki or olive drab 113
kicking an empty beer 81
kicking it about like 51
kicking my heels here 126
kicking my heels like 58
kicking or bumping your 46
kicking the chair away 52
kicking the chair back 44
kicking the chair from 44
kicking the empty wine 333
kicking the field goal 64
kicking the front door 154
kicking the horse into 69
kicking the house down 256
kicking the table over 55
kicking the water into 63
kicking the winning goal 62
kicks or blows from 45
kicks the owner over 169
kicks the stool away 99
kicks the world away 52
killing an enemy when 43
killing at close range 88
killing it would have 44
killing of beasts will 71
killing of birds went 42
killing of every tenth 111
killing of fruit buds 68
killing of human beings 5984
killing of human life 450
killing of james byrd 122
killing of large game 232
killing of large prey 58
killing of loved ones 41
killing of polar bears 132
killing of sitting bull 838
killing of small game 153
killing of small jews 65
killing of steve biko 159
killing of stray dogs 348
killing on either side 118
killing or driving away 803
killing or driving into 40
killing or harming living 55
killing or maiming more 133
killing or maiming some 42
killing or maiming their 67
killing the brave lady 41
killing the first bird 69
killing the first born 54
killing the grand duke 61
killing the human race 45
killing the seven crew 42
killing the whole bill 48
killing the whole crew 77
kills at forty rods 245
kills by changing into 48
kills me every time 121
kinds in every part 55
kinds in rural areas 52
kinds in which there 104
kinds of abuse from 183
kinds of abuse upon 59
kinds of abuse were 85
kinds of action also 62
kinds of action from 122
kinds of action have 184
kinds of action must 69
kinds of action open 59
kinds of action there 137
kinds of action upon 87
kinds of action were 166
kinds of action will 229
kinds of acute pain 75
kinds of amino acid 1678
kinds of atoms form 56
kinds of atoms from 40
kinds of atoms have 454
kinds of atoms having 49
kinds of atoms held 42
kinds of atoms into 52
kinds of atoms make 68
kinds of atoms must 75
kinds of atoms there 116
kinds of atoms were 184
kinds of atoms will 93
kinds of banks have 54
kinds of banks were 55
kinds of basic data 94
kinds of beasts were 86
kinds of beauty have 63
kinds of bills were 55
kinds of birds also 111
kinds of birds came 116
kinds of birds come 124
kinds of birds during 61
kinds of birds feed 297
kinds of birds flew 116
kinds of birds flying 131
kinds of birds from 185
kinds of birds have 905
kinds of birds here 90
kinds of birds like 119
kinds of birds live 377
kinds of birds living 42
kinds of birds make 130
kinds of birds making 41
kinds of birds nest 80
kinds of birds seem 109
kinds of birds such 102
kinds of birds there 296
kinds of birds upon 45
kinds of birds used 47
kinds of birds were 730
kinds of birds will 211
kinds of black bass 48
kinds of blood cell 44
kinds of blood flow 45
kinds of blood were 117
kinds of boats from 60
kinds of boats have 50
kinds of boats used 113
kinds of boats were 212
kinds of bombs were 76
kinds of bonds have 62
kinds of bonds were 73
kinds of bonds will 59
kinds of books dealing 41
kinds of books from 183
kinds of books have 226
kinds of books most 148
kinds of books such 60
kinds of books there 143
kinds of books used 101
kinds of books were 499
kinds of books will 130
kinds of brain work 55
kinds of brass work 71
kinds of brick used 44
kinds of brick were 62
kinds of brown coal 150
kinds of burial were 41
kinds of cakes were 48
kinds of calls from 67
kinds of candy bars 425
kinds of cards used 43
kinds of cases came 54
kinds of cases come 96
kinds of cases coming 76
kinds of cases dealt 41
kinds of cases from 196
kinds of cases have 235
kinds of cases heard 84
kinds of cases here 46
kinds of cases into 42
kinds of cases just 45
kinds of cases most 58
kinds of cases must 108
kinds of cases only 94
kinds of cases over 242
kinds of cases such 77
kinds of cases there 233
kinds of cases were 305
kinds of cases will 224
kinds of cells also 75
kinds of cells form 122
kinds of cells from 249
kinds of cells have 560
kinds of cells make 153
kinds of cells must 88
kinds of cells such 82
kinds of cells there 151
kinds of cells vary 51
kinds of cells were 260
kinds of cells will 140
kinds of change have 262
kinds of change must 66
kinds of change need 40
kinds of change over 54
kinds of change seem 46
kinds of change take 68
kinds of change taking 64
kinds of change were 254
kinds of change will 175
kinds of chest pain 75
kinds of child care 1299
kinds of child rearing 61
kinds of civil wars 42
kinds of close work 55
kinds of clothing from 44
kinds of clothing made 52
kinds of clothing were 117
kinds of clothing worn 171
kinds of coins have 41
kinds of coins were 182
kinds of color film 58
kinds of copying such 390
kinds of coral reef 145
kinds of costs have 55
kinds of costs must 51
kinds of costs were 80
kinds of costs will 90
kinds of craft from 46
kinds of craft were 214
kinds of craft work 216
kinds of crazy fish 48
kinds of crazy ideas 281
kinds of crazy shit 335
kinds of crazy ways 40
kinds of crime have 92
kinds of crime into 53
kinds of crime were 202
kinds of crime will 49
kinds of crops from 58
kinds of crops grow 86
kinds of crops have 92
kinds of crops such 50
kinds of crops were 284
kinds of crops will 58
kinds of crude oils 52
kinds of cured meats 41
kinds of daily work 44
kinds of dance were 49
kinds of dancing were 43
kinds of danger from 55
kinds of dirty work 210
kinds of drama have 46
kinds of drama were 48
kinds of dreams come 48
kinds of dreams have 56
kinds of dreams were 73
kinds of dress were 49
kinds of dried beans 229
kinds of dried fish 195
kinds of drink were 57
kinds of drugs from 49
kinds of drugs have 146
kinds of drugs such 48
kinds of drugs used 256
kinds of drugs were 175
kinds of drugs will 45
kinds of drums were 66
kinds of ducks were 76
kinds of earthen ware 147
kinds of error have 43
kinds of error made 57
kinds of error were 97
kinds of error will 79
kinds of ethnic food 76
kinds of evils have 45
kinds of evils were 45
kinds of extra work 163
kinds of facts from 57
kinds of facts have 58
kinds of facts must 65
kinds of facts there 45
kinds of facts were 70
kinds of facts will 65
kinds of false gods 62
kinds of false ideas 105
kinds of fancy bread 67
kinds of fancy ways 42
kinds of fancy work 879
kinds of farming were 46
kinds of farming work 55
kinds of fatty acid 302
kinds of ferns were 47
kinds of fever down 45
kinds of field data 56
kinds of field work 945
kinds of files from 70
kinds of files into 70
kinds of files used 44
kinds of files will 53
kinds of films from 46
kinds of films have 65
kinds of films made 93
kinds of films were 172
kinds of films will 48
kinds of finding aids 62
kinds of firms have 85
kinds of firms were 52
kinds of firms will 74
kinds of first love 60
kinds of fishing nets 117
kinds of flesh food 77
kinds of flesh used 45
kinds of flesh were 43
kinds of flies have 62
kinds of flies were 63
kinds of flies will 42
kinds of flour used 44
kinds of fluid flow 50
kinds of foods during 48
kinds of foods eaten 470
kinds of foods from 197
kinds of foods have 171
kinds of foods into 60
kinds of foods made 49
kinds of foods most 109
kinds of foods must 45
kinds of foods such 171
kinds of foods used 116
kinds of foods were 310
kinds of foods will 161
kinds of foods your 59
kinds of force were 58
kinds of forms from 57
kinds of forms have 67
kinds of forms used 94
kinds of fraud were 51
kinds of fresh fish 503
kinds of fresh food 90
kinds of fresh meats 49
kinds of fresh mess 47
kinds of fried food 44
kinds of frogs live 60
kinds of fruit during 48
kinds of fruit from 202
kinds of fruit grew 75
kinds of fruit grow 271
kinds of fruit have 206
kinds of fruit more 40
kinds of fruit pies 42
kinds of fruit such 100
kinds of fruit there 46
kinds of fruit tree 76
kinds of fruit upon 60
kinds of fruit were 381
kinds of fruit will 71
kinds of fuels used 88
kinds of funds were 60
kinds of funny ideas 50
kinds of fuzzy sets 60
kinds of games have 119
kinds of games like 100
kinds of games such 47
kinds of games there 47
kinds of games were 363
kinds of games will 53
kinds of genes have 43
kinds of germs from 47
kinds of gifts from 173
kinds of gifts have 40
kinds of gifts made 44
kinds of gifts were 162
kinds of glass beads 87
kinds of glass have 328
kinds of glass having 73
kinds of glass made 95
kinds of glass must 58
kinds of glass there 40
kinds of glass used 220
kinds of glass ware 87
kinds of glass were 288
kinds of glass will 66
kinds of goals have 61
kinds of goals were 47
kinds of goals will 48
kinds of goats were 46
kinds of goods come 46
kinds of goods coming 56
kinds of goods during 104
kinds of goods free 41
kinds of goods from 845
kinds of goods have 370
kinds of goods into 126
kinds of goods made 214
kinds of goods more 100
kinds of goods must 139
kinds of goods only 99
kinds of goods over 58
kinds of goods sold 792
kinds of goods such 129
kinds of goods there 154
kinds of goods used 73
kinds of goods were 1193
kinds of goods when 55
kinds of goods will 355
kinds of grain also 64
kinds of grain from 158
kinds of grain grow 93
kinds of grain have 145
kinds of grain into 56
kinds of grain most 47
kinds of grain sown 103
kinds of grain such 61
kinds of grain used 137
kinds of grain were 696
kinds of grain when 52
kinds of grain will 123
kinds of grass grow 77
kinds of grass made 44
kinds of grass seed 331
kinds of green algae 105
kinds of green food 143
kinds of group life 83
kinds of group work 749
kinds of growth have 53
kinds of growth must 93
kinds of guinea pigs 95
kinds of happy life 46
kinds of herbs were 80
kinds of homes from 63
kinds of house work 143
kinds of housing were 68
kinds of human acts 200
kinds of human beings 4407
kinds of human food 224
kinds of human good 46
kinds of human hair 56
kinds of human ills 40
kinds of human life 468
kinds of human love 220
kinds of human need 93
kinds of human work 131
kinds of hunting dogs 96
kinds of hunting were 43
kinds of image data 61
kinds of image maps 49
kinds of indian corn 75
kinds of indian food 54
kinds of input data 368
kinds of input from 172
kinds of input into 44
kinds of items from 174
kinds of items have 95
kinds of items must 43
kinds of items such 46
kinds of items used 235
kinds of items were 222
kinds of items will 132
kinds of jokes were 90
kinds of knots used 51
kinds of labor during 43
kinds of labor from 49
kinds of labor have 160
kinds of labor into 55
kinds of labor laws 51
kinds of labor must 79
kinds of labor used 60
kinds of labor were 282
kinds of labor will 141
kinds of lamps were 48
kinds of lands were 71
kinds of large fish 142
kinds of large game 269
kinds of large wild 54
kinds of learning aids 52
kinds of learning been 55
kinds of learning from 152
kinds of learning have 321
kinds of learning into 64
kinds of learning more 89
kinds of learning must 85
kinds of learning seem 69
kinds of learning such 93
kinds of learning take 202
kinds of learning taking 43
kinds of learning task 52
kinds of learning theory 43
kinds of learning there 105
kinds of learning were 292
kinds of learning will 511
kinds of leather used 83
kinds of leather work 123
kinds of leaves from 68
kinds of leaves have 64
kinds of leaves into 70
kinds of leaves were 88
kinds of legal acts 56
kinds of legal work 351
kinds of light from 107
kinds of light have 271
kinds of light must 64
kinds of light rays 117
kinds of light reading 123
kinds of light upon 70
kinds of light were 50
kinds of light will 84
kinds of light work 187
kinds of linen cloth 89
kinds of linen were 50
kinds of lines from 42
kinds of lines have 47
kinds of lines used 168
kinds of lines will 41
kinds of links among 47
kinds of lives have 48
kinds of lives their 59
kinds of lives these 60
kinds of lives were 40
kinds of loans from 59
kinds of loans have 61
kinds of loans made 84
kinds of loans were 91
kinds of local fish 57
kinds of local self 42
kinds of looms were 40
kinds of loose ends 201
kinds of loose talk 48
kinds of lyric poems 64
kinds of lyric poesy 484
kinds of magic arts 48
kinds of magic have 41
kinds of magic were 54
kinds of marks have 200
kinds of masks were 47
kinds of meanings from 47
kinds of meanings into 69
kinds of menial jobs 172
kinds of menial work 296
kinds of metal have 40
kinds of metal used 106
kinds of metal were 81
kinds of metal work 828
kinds of missing data 109
kinds of model have 66
kinds of money from 102
kinds of money have 251
kinds of money into 103
kinds of money made 41
kinds of money must 58
kinds of money used 249
kinds of money were 434
kinds of money when 42
kinds of money will 122
kinds of moral evil 194
kinds of moral laws 55
kinds of moral theory 67
kinds of motion from 76
kinds of motion have 149
kinds of motion take 45
kinds of motion were 114
kinds of motion will 68
kinds of motor acts 103
kinds of motor cars 87
kinds of music came 53
kinds of music coming 45
kinds of music during 56
kinds of music from 530
kinds of music have 498
kinds of music here 44
kinds of music into 69
kinds of music made 59
kinds of music making 133
kinds of music more 58
kinds of music most 40
kinds of music must 62
kinds of music only 44
kinds of music seem 43
kinds of music such 177
kinds of music their 46
kinds of music there 114
kinds of music used 108
kinds of music were 710
kinds of music when 74
kinds of music will 145
kinds of names from 40
kinds of names like 53
kinds of names used 43
kinds of names were 80
kinds of needs have 45
kinds of needs were 47
kinds of needs will 42
kinds of nerve cell 73
kinds of night work 44
kinds of noble ones 60
kinds of notes were 148
kinds of nursing care 445
kinds of order were 41
kinds of paint used 48
kinds of paint were 49
kinds of paper from 103
kinds of paper have 105
kinds of paper made 126
kinds of paper such 59
kinds of paper used 641
kinds of paper were 361
kinds of paper will 86
kinds of paper work 117
kinds of party work 97
kinds of paste were 57
kinds of people along 57
kinds of people also 84
kinds of people among 285
kinds of people back 42
kinds of people born 48
kinds of people came 1135
kinds of people come 970
kinds of people coming 479
kinds of people down 108
kinds of people during 149
kinds of people even 64
kinds of people ever 59
kinds of people fall 49
kinds of people feel 85
kinds of people felt 64
kinds of people find 180
kinds of people form 50
kinds of people from 2547
kinds of people gave 62
kinds of people give 46
kinds of people have 2462
kinds of people having 77
kinds of people here 788
kinds of people hold 94
kinds of people into 655
kinds of people join 92
kinds of people just 142
kinds of people keep 45
kinds of people kept 45
kinds of people knew 49
kinds of people know 122
kinds of people left 76
kinds of people like 650
kinds of people live 983
kinds of people living 754
kinds of people look 57
kinds of people made 399
kinds of people make 522
kinds of people making 132
kinds of people meet 82
kinds of people more 280
kinds of people most 557
kinds of people move 351
kinds of people moving 86
kinds of people must 256
kinds of people need 444
kinds of people over 448
kinds of people pass 47
kinds of people play 52
kinds of people react 53
kinds of people ready 54
kinds of people seek 67
kinds of people seem 195
kinds of people some 96
kinds of people such 136
kinds of people take 168
kinds of people taking 51
kinds of people talk 53
kinds of people tell 43
kinds of people tend 320
kinds of people their 86
kinds of people there 2214
kinds of people these 103
kinds of people think 70
kinds of people those 50
kinds of people took 112
kinds of people trying 114
kinds of people used 154
kinds of people walk 52
kinds of people want 201
kinds of people went 167
kinds of people were 3337
kinds of people when 302
kinds of people whom 683
kinds of people will 1413
kinds of people work 193
kinds of people your 47
kinds of pipes were 51
kinds of plain food 44
kinds of plain work 58
kinds of plans have 82
kinds of plans were 135
kinds of plant food 1197
kinds of plant lice 351
kinds of plant life 1482
kinds of plays were 182
kinds of plays will 43
kinds of poetic feet 112
kinds of poetic form 75
kinds of poetry from 89
kinds of poetry have 166
kinds of poetry into 65
kinds of poetry laid 46
kinds of poetry such 95
kinds of poetry were 316
kinds of power from 50
kinds of power have 234
kinds of power into 51
kinds of power over 284
kinds of power play 105
kinds of power seem 45
kinds of power used 178
kinds of power were 211
kinds of power will 85
kinds of print media 99
kinds of proof were 91
kinds of pumps used 87
kinds of rails were 55
kinds of ranch work 40
kinds of really cool 41
kinds of risks must 51
kinds of risks were 42
kinds of river fish 213
kinds of roads were 49
kinds of rocks from 134
kinds of rocks have 239
kinds of rocks into 43
kinds of rocks make 55
kinds of rocks such 51
kinds of rocks used 47
kinds of rocks were 280
kinds of roots were 77
kinds of rough work 101
kinds of rules from 47
kinds of rules have 110
kinds of rules used 69
kinds of rules were 95
kinds of rules will 90
kinds of running shoes 48
kinds of rural areas 54
kinds of sales jobs 104
kinds of sales work 138
kinds of scrap iron 95
kinds of seeds from 202
kinds of seeds have 183
kinds of seeds into 186
kinds of seeds sown 70
kinds of seeds used 144
kinds of seeds were 332
kinds of seeds will 192
kinds of selling jobs 91
kinds of sense data 82
kinds of shady deals 94
kinds of shell fish 476
kinds of shell were 52
kinds of ships from 40
kinds of ships used 87
kinds of ships were 137
