keel of any columbus 75
kind at its disposal 76
kind at our disposal 108
kind at this juncture 76
kind be his greatness 144
kind do not actually 47
kind do not directly 44
kind do not indicate 51
kind do not normally 42
kind he had expected 64
kind he had mentioned 57
kind he had received 133
kind he has embodied 68
kind he was mistaken 48
kind he was supposed 93
kind in all respects 209
kind in any american 204
kind in any direction 73
kind in any quantity 40
kind in any situation 42
kind in her presence 44
kind in her treatment 43
kind in his alacrity 62
kind in his attitude 56
kind in his authority 94
kind in his comments 175
kind in his distance 42
kind in his district 41
kind in his judgment 99
kind in his personal 71
kind in his presence 67
kind in his reception 119
kind in his relations 69
kind in his treatment 429
kind in its impulses 78
kind in its intention 45
kind in its original 43
kind in its promises 76
kind in its treatment 119
kind in one direction 60
kind in that direction 88
kind in that district 48
kind in that locality 65
kind in that vicinity 56
kind in this critical 51
kind in this direction 111
kind in this district 129
kind in this document 53
kind in this instance 96
kind in this locality 69
kind in this province 58
kind in this vicinity 125
kind is not achieved 42
kind is not assigned 40
kind is not attended 55
kind is not complete 137
kind is not confined 255
kind is not entirely 172
kind is not essential 158
kind is not excluded 76
kind is not included 153
kind is not intended 110
kind is not mentioned 99
kind is not obtained 41
kind is not possible 771
kind is not properly 151
kind is not regarded 57
kind is not required 217
kind is not strictly 63
kind is not suitable 58
kind is not surprising 71
kind is not uncommon 333
kind is not unlikely 47
kind is now possible 45
kind is that argument 52
kind is that beautiful 52
kind is that commonly 41
kind is that invented 77
kind is that recorded 79
kind is that reported 66
kind is this intuition 65
kind it was possible 79
kind of act whatever 48
kind of aid provided 46
kind of air campaign 45
kind of air movement 72
kind of air pollution 527
kind of arm movement 76
kind of art activity 105
kind of art education 182
kind of art historian 44
kind of art normally 47
kind of art practice 83
kind of art produced 239
kind of bad business 59
kind of bad judgment 48
kind of bad medicine 54
kind of bad treatment 89
kind of being distinct 46
kind of big business 214
kind of big questions 40
kind of box containing 50
kind of car accident 99
kind of day hospital 43
kind of death ceremony 54
kind of death involved 50
kind of death sentence 287
kind of death suffered 49
kind of dim religious 50
kind of dim suspicion 72
kind of dim twilight 100
kind of dna molecule 124
kind of dry morality 84
kind of dry schedule 50
kind of earth movement 44
kind of easy intimacy 55
kind of eating disorder 269
kind of eye infection 41
kind of eye movement 225
kind of fat consumed 81
kind of fat molecule 44
kind of fit required 43
kind of gang activity 55
kind of gas employed 42
kind of gas molecule 92
kind of gas produced 43
kind of guy everyone 89
kind of head movement 78
kind of head ornament 40
kind of head quarters 66
kind of heat exchanger 329
kind of heat transfer 575
kind of heat treatment 806
kind of his lordship 147
kind of ill treatment 204
kind of job analysis 223
kind of job expected 53
kind of job involved 51
kind of job required 46
kind of job requires 64
kind of job security 560
kind of job situation 59
kind of law initiated 104
kind of law practice 276
kind of lie detector 363
kind of long distance 139
kind of low platform 46
kind of low scrubbed 44
kind of lung infection 53
kind of mad momentum 119
kind of man entirely 58
kind of man everyone 89
kind of man produced 64
kind of man required 148
kind of man selected 46
kind of man whenever 50
kind of math problems 46
kind of men composed 59
kind of men employed 58
kind of men produced 46
kind of men religious 47
kind of men required 107
kind of men selected 53
kind of new activity 65
kind of new american 107
kind of new approach 161
kind of new business 336
kind of new dimension 44
kind of new direction 54
kind of new economic 92
kind of new evidence 70
kind of new formation 51
kind of new frontier 67
kind of new identity 78
kind of new industry 50
kind of new invention 58
kind of new movement 47
kind of new nobility 43
kind of new orthodoxy 47
kind of new politics 51
kind of new problems 52
kind of new products 64
kind of new religious 62
kind of new security 44
kind of new situation 58
kind of new synthesis 60
kind of odd questions 49
kind of old fashioned 600
kind of path analysis 40
kind of plea bargaining 109
kind of raw materials 793
kind of real contract 77
kind of real evidence 47
kind of real physical 53
kind of real presence 102
kind of real progress 85
kind of real property 738
kind of real security 49
kind of red animation 53
kind of rna molecule 244
kind of sad humility 42
kind of sex activity 68
kind of sex education 1141
kind of singing creatures 42
kind of sting operation 60
kind of tax exemption 62
kind of tax reduction 165
kind of tax treatment 165
kind of tax whatever 51
kind of team approach 102
kind of things children 69
kind of things entirely 104
kind of things happened 157
kind of thin membrane 49
kind of thin porridge 71
kind of this powerful 189
kind of use whatever 42
kind of war casualty 51
kind of war criminal 103
kind of war materials 49
kind of war materiel 88
kind of war possible 47
kind of web presence 42
kind of xml document 123
kind of zen practice 46
kind on all occasions 81
kind or how directed 44
kind so far produced 46
kind to all children 200
kind to all creatures 1134
kind to all harmless 73
kind to all strangers 105
kind to bear directly 40
kind to her children 1096
kind to her daughter 314
kind to her inferiors 215
kind to her servants 622
kind to her students 41
kind to her subjects 41
kind to her whenever 158
kind to his children 1844
kind to his christian 41
kind to his creatures 367
kind to his daughter 442
kind to his devotees 253
kind to his inferiors 431
kind to his neighbor 174
kind to his patients 340
kind to his prisoner 130
kind to his relations 310
kind to his servants 1665
kind to his soldiers 341
kind to his students 211
kind to his subjects 782
kind to his tenantry 90
kind to our children 392
kind to our servants 102
kind to that produced 137
kind to them whenever 55
kind to this approach 43
kind to this innocent 52
kind to two villages 84
kind we are attempting 49
kind we are describing 345
kind we are discussing 1154
kind we are suggesting 40
kind we may consider 67
kind we may possibly 55
kind we now associate 54
kiss he had bestowed 146
kiss he had received 217
kiss he had snatched 43
kiss in her direction 157
kiss in his direction 176
kiss my dear children 71
kiss on her beautiful 106
kiss on her daughter 635
kiss on her fingertips 172
kiss on her knuckles 644
kiss on her shoulder 1036
kiss on her slightly 115
kiss on her startled 205
kiss on her upturned 641
kiss on her wrinkled 226
kiss on his daughter 480
kiss on his shoulder 399
kiss on his wrinkled 130
kiss the dear children 95
kiss the old nobleman 130
kiss to her daughter 103
kiss to her fingertips 213
kiss to her knuckles 366
kiss to her shoulder 298
kiss to his daughter 171
kiss to his shoulder 214
knee in his grandest 40
knee is being extended 42
knee is not possible 58
knee is not uncommon 101
knee is then extended 257
knee of his breeches 213
knee of his companion 84
knee of his overalls 65
knee of his trousers 956
knee of ruth listened 58
knee on his shoulder 82
knee or hip problems 74
knee to its opposite 129
knew at this juncture 40
knew by her attitude 41
knew by his attitude 51
knew by his worshiping 48
knew by long practice 46
knew by that infinity 238
knew he had accepted 154
knew he had achieved 284
knew he had acquired 136
knew he had actually 128
knew he had answered 51
knew he had attained 128
knew he had attended 75
knew he had awakened 80
knew he had believed 42
knew he had betrayed 267
knew he had borrowed 50
knew he had business 40
knew he had captured 141
knew he had children 91
knew he had complete 48
knew he had deceived 58
knew he had deserted 43
knew he had deserved 128
knew he had everyone 44
knew he had expected 128
knew he had finished 185
knew he had followed 247
knew he had forgiven 88
knew he had incurred 80
knew he had intended 201
knew he had invented 54
knew he had listened 56
knew he had mastered 70
knew he had mentioned 45
knew he had murdered 117
knew he had observed 42
knew he had obtained 133
knew he had offended 224
knew he had overcome 42
knew he had overdone 44
knew he had overheard 76
knew he had potential 75
knew he had powerful 66
knew he had prepared 66
knew he had probably 354
knew he had problems 283
knew he had produced 79
knew he had promised 193
knew he had proposed 43
knew he had provided 50
knew he had provoked 87
knew he had received 745
knew he had recently 188
knew he had remained 41
knew he had rendered 68
knew he had resigned 43
knew he had returned 411
knew he had scarcely 46
knew he had secretly 50
knew he had selected 57
knew he had stumbled 212
knew he had suffered 424
knew he had survived 178
knew he had traveled 81
knew he had unhooked 60
knew he was abandoning 43
knew he was accepted 84
knew he was actually 367
knew he was addicted 102
knew he was addressing 228
knew he was affected 51
knew he was agitated 42
knew he was allergic 134
knew he was ambitious 108
knew he was american 163
knew he was anywhere 57
knew he was arrested 76
knew he was arrogant 48
knew he was attached 73
knew he was attacked 116
knew he was attempting 219
knew he was beautiful 114
knew he was betrayed 57
knew he was bitterly 42
knew he was brilliant 167
knew he was challenging 78
knew he was collecting 92
knew he was committing 392
knew he was concocting 71
knew he was condemning 47
knew he was conducting 43
knew he was confined 66
knew he was confused 178
knew he was conscious 170
knew he was cornered 229
knew he was dangerous 451
knew he was deceived 56
knew he was delirious 64
knew he was delivering 63
knew he was describing 123
knew he was desirous 54
knew he was despised 53
knew he was destined 1108
knew he was destroying 92
knew he was detained 76
knew he was detested 74
knew he was developing 68
knew he was directly 86
knew he was disliked 74
knew he was disobeying 48
knew he was divorced 113
knew he was employed 59
knew he was endangering 67
knew he was entirely 171
knew he was entitled 224
knew he was exercising 54
knew he was expected 1285
knew he was explaining 73
knew he was expressing 104
knew he was finished 1051
knew he was followed 80
knew he was forgetting 52
knew he was forgiven 242
knew he was friendly 97
knew he was generous 68
knew he was grateful 182
knew he was handsome 376
knew he was happiest 43
knew he was harmless 241
knew he was helpless 405
knew he was homeless 66
knew he was homesick 48
knew he was hopeless 49
knew he was ignorant 222
knew he was immortal 69
knew he was impotent 153
knew he was inclined 58
knew he was included 47
knew he was indebted 60
knew he was infected 220
knew he was inflicting 53
knew he was innocent 1984
knew he was involved 1643
knew he was inwardly 57
knew he was mentally 172
knew he was mistaken 345
knew he was mortally 139
knew he was murdered 121
knew he was neglecting 45
knew he was negotiating 44
knew he was observed 63
knew he was obsessed 103
knew he was occupied 85
knew he was offended 87
knew he was partially 57
knew he was performing 124
knew he was positive 65
knew he was powerful 93
knew he was practicing 56
knew he was prepared 208
knew he was pretending 204
knew he was probably 2043
knew he was protecting 109
knew he was questioning 40
knew he was recovering 87
knew he was reflecting 44
knew he was regarded 185
knew he was regretting 77
knew he was relieved 198
knew he was required 124
knew he was responding 73
knew he was restless 102
knew he was secretly 192
knew he was seriously 354
knew he was severely 41
knew he was sexually 52
knew he was silently 83
knew he was slightly 104
knew he was somebody 286
knew he was somewhat 237
knew he was stationed 53
knew he was straight 156
knew he was stressed 46
knew he was stretching 149
knew he was struggling 688
knew he was stubborn 65
knew he was succeeding 70
knew he was suddenly 68
knew he was supporting 51
knew he was supposed 2343
knew he was talented 190
knew he was terribly 279
knew he was threatened 70
knew he was troubled 585
knew he was undergoing 75
knew he was unlikely 308
knew he was upstairs 44
knew he was valuable 49
knew he was witnessing 225
knew if she remained 50
knew if that happened 221
knew if this happened 43
knew in her girlhood 55
knew in her lifetime 65
knew in his lifetime 391
knew in its blossoming 101
knew in its entirety 108
knew in this business 45
knew in this instance 75
knew in this tranquil 84
knew it all depended 41
knew it and accepted 314
knew it and admitted 55
knew it and answered 60
knew it and approved 83
knew it and believed 92
knew it and concealed 44
knew it and despised 108
knew it and everyone 151
knew it and expected 78
knew it and intended 43
knew it and rejoiced 152
knew it and resented 155
knew it and suffered 56
knew it and therefore 108
knew it and welcomed 43
knew it and wondered 42
knew it had actually 93
knew it had happened 1670
knew it had occurred 92
knew it had potential 48
knew it had probably 108
knew it was accepted 42
knew it was accurate 87
knew it was actually 323
knew it was american 57
knew it was authentic 81
knew it was beautiful 301
knew it was betrayed 58
knew it was bullshit 667
knew it was business 163
knew it was childish 431
knew it was complete 55
knew it was composed 57
knew it was contrary 305
knew it was cowardly 247
knew it was criminal 56
knew it was critical 275
knew it was curtains 48
knew it was dangerous 3913
knew it was daylight 260
knew it was delicious 45
knew it was deserted 59
knew it was deserved 102
knew it was designed 136
knew it was destined 212
knew it was destroying 52
knew it was directed 292
knew it was directly 67
knew it was doubtful 169
knew it was elizabeth 125
knew it was entirely 306
knew it was essential 1110
knew it was evidence 46
knew it was expected 652
knew it was finished 428
knew it was flattery 46
knew it was harmless 239
knew it was hopeless 6532
knew it was horrible 128
knew it was horribly 41
knew it was imminent 148
knew it was impolite 164
knew it was improper 172
knew it was innocent 44
knew it was insanity 50
knew it was intended 681
knew it was meaningless 143
knew it was midnight 141
knew it was needless 178
knew it was nonsense 1242
knew it was obviously 40
knew it was occupied 95
knew it was ordinary 45
knew it was otherwise 115
knew it was partially 48
knew it was perilous 61
knew it was personal 104
knew it was perverse 47
knew it was poisoned 104
knew it was possible 4978
knew it was powerful 93
knew it was probable 123
knew it was probably 3023
knew it was prompted 44
knew it was prophecy 138
knew it was reckless 103
knew it was required 113
knew it was saturday 153
knew it was scarcely 71
knew it was secreted 288
knew it was sensible 46
knew it was shameful 87
knew it was somebody 294
knew it was sometime 48
knew it was somewhat 159
knew it was standard 59
knew it was straight 98
knew it was strictly 125
knew it was suffused 42
knew it was suicidal 58
knew it was supposed 817
knew it was terminal 40
knew it was terrible 292
knew it was terribly 217
knew it was unethical 45
knew it was unlawful 112
knew it was unlikely 2285
knew it was unloaded 115
knew it was unseemly 75
knew it was valuable 166
knew it was worthless 158
knew it with absolute 165
knew me and believed 55
knew me and welcomed 40
knew me they startled 66
knew my own business 93
knew my real identity 101
knew no one believed 63
knew of and accepted 154
knew of and approved 985
knew of and assented 109
knew of and believed 69
knew of and concealed 223
knew of and condoned 99
knew of and endorsed 42
knew of and probably 40
knew of any american 203
knew of any children 49
knew of any evidence 55
knew of any incident 57
knew of any instance 154
knew of any medicine 41
knew of any objection 52
knew of any possible 92
knew of any practice 45
knew of any problems 64
knew of any property 57
knew of any situation 45
knew of any specific 78
knew of any suitable 86
knew of any tradition 50
knew of her affection 62
knew of her condition 411
knew of her daughter 225
knew of her disgrace 103
knew of her escapade 45
knew of her intention 209
knew of her interest 211
knew of her mistress 66
knew of her personal 52
knew of her presence 677
knew of her problems 45
knew of her relations 92
knew of her situation 125
knew of her treatment 52
knew of her troubles 95
knew of her wondrous 48
knew of his addiction 56
knew of his affection 66
knew of his approach 704
knew of his attempts 42
knew of his attitude 69
knew of his beginnings 41
knew of his business 125
knew of his companion 41
knew of his condition 567
