keel and bilge blocks 121
kind can never injure 45
kind can never perish 54
kind can occur without 74
kind for miles around 204
kind had never before 207
kind has nearly passed 47
kind has never before 88
kind has shown itself 42
kind may exist without 294
kind may occur before 84
kind may prove useful 49
kind not known before 119
kind now under review 152
kind one might expect 394
kind one would expect 693
kind that comes before 54
kind that comes through 89
kind that could become 45
kind that could happen 76
kind that could hardly 95
kind that could induce 132
kind that could result 73
kind that later became 61
kind that lends itself 229
kind that makes itself 58
kind that might happen 45
kind that might result 77
kind that never failed 41
kind that often occurs 154
kind that really counts 73
kind that shows itself 85
kind that would affect 70
kind that would always 244
kind that would become 95
kind that would enable 336
kind that would ensure 41
kind that would hardly 62
kind that would permit 155
kind that would readily 47
kind that would render 83
kind that would result 142
kind they could afford 46
kind this junior warder 66
kind too often abound 44
kind was badly needed 59
kind who would always 84
kind with which modern 58
kind you might expect 182
kind you never forget 51
kind you would expect 341
kiss her again before 105
kiss her cheek before 157
kiss her until neither 208
kiss his cheek before 99
kiss his empty brother 133
kiss his hands before 84
kiss his mother before 147
kiss was quite washed 216
kiss with equal fervor 298
kiss with equal passion 233
knee and ankle flexed 68
knee and ankle injury 52
knee and ankle joints 9183
knee and ankle should 141
knee and ankle tendon 55
knee and began stroking 42
knee and elbow guards 41
knee and elbow joints 2156
knee and leaned toward 43
knee and looking through 56
knee and waist height 65
knee and wrist joints 124
knee one evening whilst 53
knee was still bleeding 44
knee was still bothering 45
knee was thrust upward 54
knew all about babies 146
knew all about before 42
knew all about building 161
knew all about camels 43
knew all about cattle 44
knew all about engines 83
knew all about england 60
knew all about english 111
knew all about family 70
knew all about fighting 100
knew all about handling 82
knew all about hannah 41
knew all about hitler 46
knew all about horses 479
knew all about indians 72
knew all about little 56
knew all about london 74
knew all about modern 56
knew all about myself 90
knew all about painting 71
knew all about planting 81
knew all about plants 77
knew all about robert 65
knew all about scores 45
knew all about sexual 44
knew all about sharks 50
knew all about something 67
knew all about swimming 46
knew and cared enough 40
knew and cared little 3318
knew and could depend 62
knew and could follow 55
knew and could handle 57
knew and could recite 59
knew and could relate 58
knew and loved before 277
knew and loved behind 122
knew and loved better 159
knew and loved england 56
knew and loved france 73
knew and loved horses 119
knew and loved nature 53
knew and loved seemed 42
knew and never forgot 71
knew and never greatly 49
knew and which serves 71
knew and whose memory 109
knew and would always 44
knew god would answer 128
knew her every thought 376
knew her father always 42
knew her father before 47
knew her father better 298
knew her father wanted 105
knew her mother always 55
knew her mother before 47
knew her mother better 176
knew her mother needed 107
knew her mother thought 101
knew her mother wanted 225
knew her older brother 61
knew her older sister 70
knew her phone number 134
knew her place better 104
knew her pulse better 47
knew him could attest 42
knew him could forget 135
knew him enjoy better 51
knew him first through 52
knew him rather better 129
knew him still better 93
knew him under another 69
knew him would attest 46
knew him would expect 118
knew his bible better 305
knew his cunning nature 47
knew his elder brother 101
knew his every thought 301
knew his father always 54
knew his father before 176
knew his father better 280
knew his father needed 63
knew his father thought 67
knew his father wanted 227
knew his legal rights 87
knew his mother better 152
knew his mother needed 52
knew his mother wanted 146
knew his noble nature 49
knew his older brother 227
knew his people better 247
knew his people needed 42
knew his phone number 174
knew his place before 40
knew his place better 104
knew his royal master 114
knew his track record 56
knew his trade better 60
knew his whole family 113
knew his whole nature 49
knew how people talked 46
knew how people thought 42
knew its every detail 81
knew its every feature 41
knew its value better 122
knew men would follow 47
knew nor cared whether 685
knew nor cared whither 432
knew not jesus christ 107
knew not noble valdez 59
knew not truly whether 53
knew not which course 82
knew now quite clearly 62
knew she cared deeply 51
knew she could accept 40
knew she could afford 208
knew she could always 859
knew she could barely 58
knew she could become 127
knew she could depend 590
knew she could endure 71
knew she could escape 71
knew she could expect 387
knew she could handle 888
knew she could hardly 218
knew she could manage 240
knew she could neither 117
knew she could obtain 51
knew she could outrun 66
knew she could refuse 46
knew she could resist 54
knew she could retain 50
knew she could return 61
knew she could safely 90
knew she loved another 40
knew she might depend 44
knew she might expect 54
knew she never should 148
knew she never wanted 278
knew she really needed 118
knew she really should 141
knew she really wanted 275
knew she spoke english 89
knew she still looked 56
knew she still needed 83
knew she still thought 53
knew she still wanted 121
knew she would accept 279
knew she would already 40
knew she would always 2004
knew she would answer 121
knew she would arrive 110
knew she would become 372
knew she would choose 82
knew she would demand 42
knew she would endure 52
knew she would expect 122
knew she would figure 48
knew she would finish 53
knew she would follow 303
knew she would forget 105
knew she would freeze 40
knew she would gladly 104
knew she would grieve 41
knew she would handle 66
knew she would hardly 49
knew she would ignore 54
knew she would insist 107
knew she would likely 190
knew she would listen 100
knew she would manage 79
knew she would notice 53
knew she would object 56
knew she would oppose 48
knew she would prefer 111
knew she would pursue 64
knew she would refuse 389
knew she would regard 52
knew she would regret 407
knew she would reject 88
knew she would remain 140
knew she would resent 97
knew she would resist 71
knew she would return 416
knew she would simply 96
knew she would starve 137
knew she would suffer 226
knew she would surely 124
knew she would wonder 90
knew six months before 41
knew that about myself 103
knew that adolf hitler 73
knew that after another 53
knew that after dinner 78
knew that after office 48
knew that after spending 41
knew that after twenty 66
knew that breast cancer 45
knew that carry fisher 62
knew that china needed 49
knew that civil rights 90
knew that could happen 185
knew that danger lurked 126
knew that every chance 82
knew that every detail 93
knew that every dollar 128
knew that every effort 181
knew that every family 46
knew that every friday 42
knew that every little 73
knew that every member 205
knew that every minute 1402
knew that every moment 542
knew that every muscle 41
knew that every person 205
knew that every second 700
knew that every sunday 53
knew that every triangle 46
knew that every vessel 53
knew that fidel castro 52
knew that getting caught 40
knew that given enough 42
knew that harry truman 185
knew that homer nodded 47
knew that human nature 330
knew that jesus christ 562
knew that jesus wanted 77
knew that jimmy glover 62
knew that major changes 40
knew that major harris 66
knew that might happen 91
knew that money talked 43
knew that never before 601
knew that others before 397
knew that others thought 63
knew that people always 82
knew that people around 118
knew that people called 49
knew that people looked 66
knew that people needed 187
knew that people should 44
knew that people talked 65
knew that people thought 178
knew that people wanted 147
knew that peter needed 43
knew that right behind 45
knew that still another 44
knew that under existing 87
knew that under normal 125
knew that where before 46
knew that within another 62
knew that within twenty 121
knew that women always 43
knew that women needed 59
knew that would happen 1659
knew that would settle 56
knew they could afford 232
knew they could always 919
knew they could become 92
knew they could depend 582
knew they could escape 47
knew they could expect 777
knew they could handle 217
knew they could hardly 125
knew they could manage 124
knew they could neither 137
knew they could obtain 134
knew they could return 81
knew they could safely 107
knew they could secure 43
knew they might expect 50
knew they never should 47
knew they really wanted 74
knew they would accept 132
knew they would almost 75
knew they would always 722
knew they would arrest 62
knew they would arrive 105
knew they would attach 106
knew they would attack 86
knew they would become 312
knew they would demand 43
knew they would expect 131
knew they would follow 337
knew they would gladly 62
knew they would handle 40
knew they would insist 41
knew they would likely 80
knew they would listen 93
knew they would neither 42
knew they would notice 47
knew they would object 64
knew they would oppose 55
knew they would perish 81
knew they would prefer 70
knew they would refuse 157
knew they would reject 95
knew they would remain 237
knew they would resent 79
knew they would resist 44
knew they would retain 61
knew they would return 509
knew they would simply 66
knew they would sooner 63
knew they would starve 46
knew they would strike 56
knew they would suffer 228
knew they would surely 114
knew they would travel 41
knew this about myself 57
knew this could happen 454
knew this might happen 460
knew this place before 145
knew this place better 86
knew this would always 48
knew this would choose 101
knew this would happen 7645
knew this would result 66
knew two weeks before 83
knew was brave enough 85
knew was flowing through 101
knew who could afford 70
knew who could handle 72
knew who jesus christ 79
knew who stood before 80
knew who stood behind 263
knew who would answer 58
knew who would become 41
knew who would betray 271
knew who would suffer 66
knew you could always 119
knew you could depend 56
knew you could figure 55
knew you could handle 404
knew you could manage 52
knew you cruel before 51
knew you never wanted 58
knew you really wanted 86
knew you would accept 128
knew you would admire 79
knew you would always 184
knew you would amount 47
knew you would answer 105
knew you would arrive 73
knew you would become 115
knew you would behave 58
knew you would choose 89
knew you would decide 40
knew you would defend 42
knew you would expect 99
knew you would figure 88
knew you would follow 146
knew you would forget 99
knew you would listen 97
knew you would manage 65
knew you would notice 49
knew you would object 82
knew you would prefer 62
knew you would refuse 203
knew you would return 483
knew you would sooner 68
knew you would suffer 64
knit and happy family 132
knit his brows angrily 86
knit not every couple 40
knit them socks myself 51
knot and carry trunks 93
know all about africa 85
know all about already 53
know all about another 91
know all about babies 133
know all about before 43
know all about building 58
know all about cattle 42
know all about christ 96
know all about daniel 71
know all about engines 53
know all about england 145
know all about english 173
know all about europe 51
know all about family 62
know all about fighting 47
know all about french 43
know all about german 100
know all about handling 62
know all about horses 257
know all about indians 80
know all about little 72
know all about london 56
know all about madame 50
know all about matter 63
know all about michael 47
know all about modern 76
know all about myself 253
know all about nature 79
know all about plants 76
know all about public 57
know all about russian 42
know all about school 43
know all about secret 40
know all about shooting 164
know all about snakes 56
know all about someone 77
know all about something 183
know all women better 42
know and could hardly 55
know and could impart 48
know and fully realize 105
know and never forget 248
know and never learned 171
know and serve christ 51
know and trust someone 87
know and where should 93
know and which should 55
know and whose opinion 41
know any fresh london 67
know any longer whether 260
know any magic tricks 49
know any place around 50
know any solid ground 48
know but often forget 50
know did never meddle 99
know each child better 106
know each staff member 41
know god really exists 300
know her again amongst 124
know her every thought 256
know her exact course 49
know her father better 187
know her legal rights 43
know her mother better 157
know her phone number 338
know her value better 93
know her whole family 43
know him rather better 132
know him still better 179
know him would expect 60
know his crime before 56
know his every thought 262
know his father before 41
know his father better 418
know his inner feelings 41
know his legal rights 176
know his logic better 46
know his mother better 103
know his noble nature 218
know his older brother 67
know his people better 143
know his phone number 504
know his place better 42
know his strong points 42
know his track record 47
know his whole family 143
know how anything worked 54
know how cross lucius 57
know how every minute 44
know how homer seemed 82
know how human nature 128
know how jesus christ 131
know how jesus looked 54
know how learning occurs 46
know how often london 97
know how others regard 41
know how others should 51
know how people always 190
know how people around 60
know how people become 64
know how people behave 235
know how people define 52
know how people differ 47
know how people gossip 234
know how people looked 42
know how people manage 191
know how people reacted 42
know how people should 109
know how people talked 46
know how people thought 79
know how rabbi binder 47
know how women suffer 44
know its dingles better 59
know its every detail 57
know its exact nature 208
know its exact origin 43
know its exact weight 56
know its inner workings 95
know its needs better 40
know its strong points 42
know its value better 52
know men whose almost 41
know not about england 44
know not jesus christ 322
know not truly whether 59
know not where another 47
know not where better 100
know not which pleases 113
know not which should 50
know our every thought 112
know our indian lineage 55
know our inner selves 61
know our light porter 46
know our needs before 48
know our people better 66
know our phone number 89
know our state secure 108
know our world through 68
know she could afford 40
know she could handle 68
know she feels guilty 45
know she knows something 51
know she likes garlic 99
know she never wanted 84
know she really wanted 75
know she wants something 44
know she would always 121
know she would answer 43
know she would arrive 66
know she would become 52
know she would follow 83
know she would gladly 44
know she would prefer 56
know six weeks before 323
know that about eleven 40
know that about myself 301
know that about ninety 51
know that about twenty 109
know that adolf hitler 80
know that after dinner 65
know that after spending 47
know that after twenty 107
know that anything better 186
know that anything exists 528
know that anything serious 117
know that anything special 112
know that author solely 56
know that books differ 63
know that breast cancer 143
know that change occurs 46
know that civil rights 108
know that could happen 176
know that every animal 155
know that every artist 60
know that every aspect 78
know that every avenue 53
know that every battle 85
know that every bottle 82
know that every building 83
know that every church 60
know that every costly 70
know that every detail 97
know that every dollar 283
know that every effect 177
know that every effort 358
know that every family 233
know that every fellow 41
know that every friday 48
know that every friend 45
know that every german 54
know that every honest 55
know that every letter 145
know that every little 319
know that every measure 57
know that every member 359
know that every mental 49
know that every minute 616
know that every moment 509
know that every monday 47
know that every morsel 42
know that every muslim 171
know that every normal 47
know that every number 77
know that every object 177
know that every parent 56
know that every person 751
know that every school 122
know that every second 238
know that every secret 100
know that every stroke 82
know that every sudden 47
know that every sunday 167
know that every system 81
know that every teacher 54
know that every thought 304
know that every triangle 96
know that every virtue 44
know that every writer 66
know that extra effort 41
know that fidel castro 72
know that given enough 41
know that green parrot 48
know that green plants 288
know that harry truman 55
know that henry morton 60
know that human bodies 40
know that human memory 47
know that human nature 1816
know that human rights 230
know that human strength 402
know that isaac newton 53
know that jesus christ 3260
know that jesus prayed 52
know that jesus taught 113
know that judge holmes 215
know that judge temple 58
know that large bodies 49
know that large groups 114
know that learning occurs 75
know that major changes 131
know that might happen 41
know that mother nature 135
know that mother teresa 67
know that music played 59
know that nearly twenty 88
know that nerve fibers 50
know that never before 369
know that older adults 109
know that others around 43
know that others before 79
know that others beside 48
know that others searching 63
know that others suffer 85
know that people always 136
know that people around 173
know that people become 48
know that people behave 50
know that people charge 84
know that people differ 295
know that people expect 80
know that people prefer 67
know that people rarely 58
know that people should 131
know that people suffer 63
know that people thought 74
know that people wanted 65
know that pride limits 43
know that really counts 138
know that right enough 56
know that seems strange 57
know that since bishop 49
know that since christ 165
know that small changes 134
know that small groups 42
know that smoking causes 698
know that still another 46
know that stock prices 117
know that strong feelings 40
know that thomas edison 85
know that though verbal 76
know that total output 53
know that under existing 52
know that under normal 246
know that under stress 48
know that until recent 45
know that water always 50
know that where little 55
know that which appears 47
know that which before 1798
know that which exists 82
know that which passes 46
know that which should 45
know that whole grains 40
know that within another 40
know that within twenty 143
know that women always 66
know that women should 72
know that women suffer 45
know that words spoken 42
know that would happen 557
know thee truly through 43
know them first before 120
know them shall attain 98
know them still better 53
know them today became 49
know they could always 44
know they could expect 46
know they exist amongst 78
know they shall arrive 114
know they still needed 50
know they would always 53
know they would become 48
know they would endure 221
know they would gladly 51
know they would prefer 43
know they would rattle 80
know they would suffer 244
know things about myself 78
know this about mothers 64
know this about myself 244
know this awful secret 43
know this could happen 150
know this house better 112
know this might happen 76
know this morning whether 46
know this noble vessel 55
know this people better 254
know this place better 608
know this place exists 113
know this place inside 116
know this place pretty 233
know this seems obvious 62
know this seems strange 91
know this seems sudden 54
know this story already 165
know this story better 85
know this stuff already 98
know this stuff better 131
know this woman before 41
know this woman better 290
know this world better 43
know this world through 45
know this would happen 1039
know thou canst manage 62
know thou didst absorb 58
know who could afford 51
know who first called 114
know who first coined 88
know who first thought 467
know who gives advice 85
know who jesus christ 508
know who knows someone 96
know who lives yonder 47
know who really killed 209
know who ruled mysore 129
know who shall repent 61
know who stood behind 40
know who would answer 47
know who would desire 81
know who would follow 43
know who would govern 44
know who would listen 70
know why anything should 143
know why either except 102
know why jesus christ 65
know why people always 203
know why people become 62
know why people behave 206
know why people called 42
know why people choose 56
know why people commit 54
know why people expect 50
know why people insist 60
know why people prefer 47
know why people should 407
know why people thought 60
know why women should 112
know you cared enough 85
know you carry enough 68
know you could afford 83
know you could always 149
know you could forget 56
know you could handle 190
know you could manage 45
know you found something 41
know you lived around 121
know you nearly choked 65
know you never forget 82
know you never thought 191
know you never wanted 237
know you really should 349
know you really wanted 226
know you spoke english 227
know you spoke french 366
know you spoke german 154
know you spoke italian 118
know you spoke russian 105
know you would admire 40
know you would always 118
know you would answer 44
know you would choose 73
know you would expect 57
know you would follow 46
know you would gladly 146
know you would prefer 402
know you would refuse 46
know you would return 61
