keel was laid october 56
keep them from embarking 49
keep them from embracing 61
keep them from examining 53
keep them from exceeding 48
keep them from executing 57
keep them from expanding 148
keep them from exploding 229
keep them from exploring 84
keep them from extending 81
keep them from famishing 181
keep them from festering 42
keep them from fidgeting 49
keep them from following 667
keep them from happening 566
keep them from harassing 93
keep them from hardening 52
keep them from hindering 47
keep them from improving 44
keep them from increasing 129
keep them from indulging 135
keep them from infecting 173
keep them from intruding 157
keep them from launching 82
keep them from listening 138
keep them from loitering 54
keep them from loosening 87
keep them from migrating 176
keep them from molesting 73
keep them from murdering 207
keep them from murrain 43
keep them from mutinying 45
keep them from oblivion 40
keep them from obscuring 43
keep them from observing 75
keep them from obtaining 258
keep them from occupying 103
keep them from occurring 175
keep them from offending 53
keep them from operating 109
keep them from outrage 57
keep them from oxidizing 68
keep them from panicking 114
keep them from perishing 858
keep them from pestering 43
keep them from pilfering 41
keep them from pillaging 55
keep them from poisoning 59
keep them from polluting 72
keep them from poverty 125
keep them from presuming 54
keep them from producing 158
keep them from providing 118
keep them from quivering 191
keep them from rebelling 239
keep them from receiving 310
keep them from recurring 110
keep them from rejecting 42
keep them from rejoicing 40
keep them from relapsing 74
keep them from remaining 104
keep them from reporting 118
keep them from resenting 94
keep them from resorting 63
keep them from retreating 64
keep them from returning 944
keep them from reverting 107
keep them from revolting 286
keep them from scorching 443
keep them from shivering 51
keep them from shrinking 155
keep them from snatching 45
keep them from splitting 818
keep them from sprouting 145
keep them from strangling 72
keep them from stumbling 181
keep them from success 63
keep them from suffering 1265
keep them from supplying 51
keep them from surfacing 65
keep them from switching 99
keep them from totally 81
keep them from trampling 149
keep them from traveling 100
keep them from trembling 1843
keep them from trouble 63
keep them from troubling 120
keep them from twitching 49
keep them from uncivil 107
keep them from upsetting 136
keep them from utterly 41
keep them from vanishing 59
keep them from venturing 111
keep them from vibrating 115
keep them from violence 66
keep them from wandering 1368
keep them from wondering 49
keep them from wrinkling 141
keep them here because 55
keep them here forever 65
keep them more closely 67
keep them moving forward 271
keep them moving smoothly 56
keep them moving together 42
keep them open against 49
keep them safe against 136
keep them safe because 47
keep them safe forever 69
keep them shut against 41
keep them there against 57
keep them there because 130
keep them there despite 86
keep them there forever 159
keep them tied together 44
keep them very private 43
keep them warm against 56
keep them well covered 180
keep them well groomed 41
keep them well guarded 51
keep them well stocked 111
keep them well together 120
keep them well watered 706
keep things from happening 246
keep things from outrage 48
keep things moving forward 738
keep things moving quickly 41
keep things moving smoothly 371
keep this book current 118
keep this book focused 68
keep this city according 50
keep this fact steadily 108
keep this from happening 10013
keep this from occurring 203
keep this goal steadily 41
keep this good fortune 43
keep this great country 75
keep this great popular 42
keep this great question 61
keep this just between 441
keep this wolf because 48
keep too many animals 54
keep too many records 56
keep too many secrets 103
keep too much company 41
keep yer eyes skinned 56
keep you five minutes 263
keep you from absorbing 119
keep you from accepting 272
keep you from accessing 70
keep you from achieving 782
keep you from acquiring 71
keep you from admitting 40
keep you from advancing 78
keep you from answering 73
keep you from anxiety 43
keep you from attaining 143
keep you from attending 188
keep you from beginning 69
keep you from believing 273
keep you from capital 43
keep you from confusing 195
keep you from deceiving 60
keep you from despair 43
keep you from embracing 53
keep you from employing 47
keep you from exploring 151
keep you from finishing 192
keep you from following 396
keep you from investing 86
keep you from listening 207
keep you from observing 44
keep you from obtaining 108
keep you from offending 119
keep you from overeating 359
keep you from panicking 87
keep you from perishing 66
keep you from poverty 45
keep you from producing 45
keep you from receiving 286
keep you from returning 211
keep you from stumbling 1905
keep you from success 122
keep you from suffering 549
keep you from traveling 46
keep you from trouble 71
keep you from wandering 294
keep you from wondering 67
keep you good company 54
keep you here against 530
keep you here because 261
keep you here forever 409
keep you here tonight 70
keep you many minutes 96
keep you more focused 42
keep you moving forward 1010
keep you safe because 43
keep you safe forever 89
keep you there forever 85
keep you warm because 48
keep you warm tonight 268
keep you well advised 168
keep you young forever 196
kelp and other seaweeds 603
kens how many gillies 72
kept all their letters 56
kept all their records 83
kept all their secrets 46
kept all these letters 74
kept all these matters 62
kept all these thoughts 132
kept all those letters 58
kept all your letters 141
kept all your secrets 53
kept and well lighted 114
kept and well managed 90
kept both their illness 49
kept dry during storage 60
kept each other company 1739
kept far from matters 46
kept for days together 43
kept for five minutes 85
kept for four hundred 51
kept for many decades 67
kept for safe custody 86
kept for sale according 70
kept for some minutes 158
kept for some purpose 44
kept for such purpose 723
kept for three hundred 80
kept going back because 212
kept going only because 128
kept going over everything 73
kept her arms crossed 294
kept her arms tightly 69
kept her arms wrapped 226
kept her back against 62
kept her back towards 62
kept her body between 41
kept her eyes averted 5351
kept her eyes covered 319
kept her eyes focused 1638
kept her eyes forward 418
kept her eyes leveled 44
kept her eyes lowered 2874
kept her eyes rigidly 56
kept her eyes riveted 1473
kept her eyes screwed 64
kept her eyes steadily 845
kept her eyes tightly 891
kept her eyes trained 1075
kept her face against 63
kept her face averted 2315
kept her face covered 1185
kept her face forward 112
kept her face lowered 134
kept her face neutral 170
kept her face pressed 295
kept her face steadily 44
kept her face towards 104
kept her feet planted 79
kept her finger pressed 44
kept her foot pressed 43
kept her from accepting 318
kept her from achieving 138
kept her from admitting 210
kept her from answering 179
kept her from attending 380
kept her from believing 100
kept her from betraying 68
kept her from capsizing 58
kept her from competing 48
kept her from confiding 55
kept her from contact 67
kept her from defending 71
kept her from despair 202
kept her from embracing 48
kept her from examining 40
kept her from exploring 69
kept her from finishing 120
kept her from following 177
kept her from indulging 49
kept her from listening 41
kept her from mentioning 155
kept her from obtaining 61
kept her from panicking 130
kept her from receiving 73
kept her from retreating 49
kept her from returning 279
kept her from stumbling 140
kept her from suffering 109
kept her from suicide 87
kept her from traveling 62
kept her from venturing 43
kept her from wondering 46
kept her gaze averted 1285
kept her gaze focused 554
kept her gaze forward 82
kept her gaze lowered 336
kept her gaze riveted 216
kept her gaze steadily 99
kept her gaze trained 346
kept her good spirits 45
kept her hair covered 76
kept her hair cropped 64
kept her hand against 47
kept her hand clasped 72
kept her hand pressed 171
kept her hand tightly 74
kept her hand wrapped 46
kept her lamp trimmed 94
kept her late husband 47
kept her legs crossed 112
kept her legs pressed 44
kept her legs tightly 62
kept her legs together 112
kept her legs wrapped 61
kept her lids lowered 57
kept her lips clamped 106
kept her lips pressed 302
kept her lips tightly 395
kept her lips together 82
kept her love letters 45
kept her mind focused 212
kept her most precious 109
kept her mouth clamped 132
kept her mouth covered 65
kept her mouth tightly 214
kept her moving forward 313
kept her nose pointed 44
kept her nose pressed 56
kept her sewing machine 122
kept her tone neutral 123
kept him busy answering 80
kept him from accepting 716
kept him from achieving 441
kept him from acquiring 126
kept him from admitting 257
kept him from advancing 191
kept him from answering 221
kept him from asserting 52
kept him from assisting 64
kept him from attacking 231
kept him from attaining 188
kept him from attending 944
kept him from beginning 44
kept him from believing 255
kept him from betraying 256
kept him from college 129
kept him from competing 85
kept him from composing 88
kept him from confiding 46
kept him from contact 87
kept him from declaring 126
kept him from despair 387
kept him from effecting 52
kept him from embracing 115
kept him from enlisting 87
kept him from eternal 44
kept him from examining 77
kept him from executing 67
kept him from exploding 77
kept him from exploring 117
kept him from finishing 354
kept him from following 752
kept him from indulging 234
kept him from intruding 95
kept him from listening 106
kept him from marriage 131
kept him from mentioning 145
kept him from observing 88
kept him from obtaining 157
kept him from occupying 50
kept him from perfect 65
kept him from perishing 47
kept him from producing 107
kept him from proposing 87
kept him from punishing 88
kept him from receiving 359
kept him from recording 46
kept him from referring 42
kept him from regular 69
kept him from remaining 102
kept him from reporting 59
kept him from resigning 171
kept him from resorting 125
kept him from returning 889
kept him from seconding 83
kept him from stumbling 153
kept him from success 51
kept him from suffering 110
kept him from suicide 164
kept him from sympathy 49
kept him from totally 47
kept him from traveling 152
kept him from venturing 124
kept him from wandering 126
kept him from wondering 55
kept him good company 49
kept him more closely 76
kept him moving forward 409
kept him there against 43
kept him there because 54
kept him there forever 53
kept him there several 76
kept him true promise 50
kept his aids scurrying 45
kept his arms crossed 261
kept his arms tightly 99
kept his arms wrapped 115
kept his army between 66
kept his army together 1015
kept his back against 110
kept his back pressed 63
kept his back towards 89
kept his band together 81
kept his bank account 117
kept his beard trimmed 53
kept his body between 121
kept his body covered 65
kept his body pressed 45
kept his body upright 57
kept his dark glasses 117
kept his eyes averted 4966
kept his eyes closely 82
kept his eyes covered 95
kept his eyes focused 2074
kept his eyes forward 501
kept his eyes lowered 1708
kept his eyes pointed 42
kept his eyes rigidly 84
kept his eyes riveted 1976
kept his eyes screwed 54
kept his eyes sharply 71
kept his eyes skinned 108
kept his eyes steadily 1696
kept his eyes tightly 583
kept his eyes towards 76
kept his eyes trained 2735
kept his face against 52
kept his face averted 2581
kept his face covered 427
kept his face forward 121
kept his face lowered 76
kept his face muffled 153
kept his face neutral 263
kept his face passive 69
kept his face pointed 71
kept his face pressed 181
kept his face steadily 66
kept his face towards 218
kept his face unmoved 62
kept his feet planted 164
kept his feet together 52
kept his finger pressed 132
kept his foot pressed 131
kept his gaze averted 373
kept his gaze focused 585
kept his gaze forward 68
kept his gaze leveled 73
kept his gaze lowered 150
kept his gaze riveted 365
kept his gaze steadily 224
kept his gaze trained 359
kept his hair cropped 144
kept his hair trimmed 71
kept his hall against 80
kept his hand against 74
kept his hand between 52
kept his hand clamped 92
kept his hand clasped 42
kept his hand lightly 77
kept his hand outside 40
kept his hand pressed 193
kept his hand tightly 56
kept his hand wrapped 46
kept his heavy columns 49
kept his high spirits 53
kept his legs crossed 55
kept his lips clamped 95
kept his lips pressed 239
kept his lips tightly 255
kept his lips together 72
kept his live animals 57
kept his look riveted 46
kept his look steadily 46
kept his love letters 52
kept his mind focused 633
kept his mind steadily 61
kept his most precious 199
kept his most private 40
kept his mouth clamped 143
kept his mouth covered 46
kept his mouth pressed 45
kept his mouth tightly 240
kept his nose pointed 48
kept his nose pressed 52
kept his other promise 40
kept his room overhead 88
kept his teeth tightly 56
kept his teeth together 68
kept his thumb pressed 41
kept his tone neutral 231
kept his true thoughts 46
kept his word because 43
kept his word loyally 45
kept his word regarding 68
kept his wrath forever 95
kept its idle thunders 44
kept its leading position 103
kept not only himself 174
kept off evil spirits 47
kept off from contact 45
kept one foot planted 104
kept one hand against 52
kept one hand clamped 49
kept one hand pressed 131
kept one hand wrapped 50
kept our eyes focused 43
kept our eyes riveted 60
kept our eyes skinned 59
kept out hull against 40
kept that from happening 292
kept that idle creature 44
kept them from accepting 204
kept them from achieving 285
kept them from acquiring 86
kept them from admitting 75
kept them from advancing 273
kept them from atrophy 90
kept them from attaching 71
kept them from attacking 206
kept them from attaining 124
kept them from attending 265
kept them from believing 75
kept them from combining 140
kept them from competing 225
kept them from contact 94
kept them from demanding 64
kept them from deserting 45
kept them from despair 126
kept them from embracing 45
kept them from employing 47
kept them from expanding 72
kept them from exploring 59
kept them from finishing 49
kept them from following 191
kept them from improving 51
kept them from increasing 40
kept them from launching 45
kept them from listening 54
kept them from observing 47
kept them from obtaining 124
kept them from operating 40
kept them from perishing 52
kept them from producing 58
kept them from receiving 180
kept them from returning 272
kept them from suffering 60
kept them from traveling 49
kept them from venturing 100
kept them from wandering 115
kept them more closely 44
kept them moving forward 146
kept them much indoors 94
kept them only because 51
kept them there because 62
kept them tied together 40
kept them well together 84
kept them well watered 54
kept things moving forward 47
kept things moving smoothly 40
kept this from happening 271
kept this from occurring 40
kept too busy between 42
kept too many secrets 136
kept too much company 210
kept with great devotion 79
kept with great neatness 276
kept with great rejoicing 191
kept with great respect 55
kept with great secrecy 149
kept with much rejoicing 45
kept with other species 119
kept with some neatness 60
kept with their parents 372
kept you from accepting 43
kept you from achieving 81
kept you from finishing 47
kept you from following 48
kept you from returning 95
kept you here against 42
kept you here because 44
keys and other objects 60
keys and went outside 135
keys had been carried 70
keys had been pressed 60
keys had been removed 94
keys had been wrested 52
keys has been pressed 125
keys that were offered 52
keys that were pressed 157
kick has been awarded 92
kick his feet together 43
kick off their sandals 47
kids all over america 124
kids and live happily 84
kids and their cousins 48
kids and their friends 1260
kids and their parents 4130
kids and their spouses 116
kids and their teachers 232
kids and your friends 42
kids and your husband 87
kids and your parents 47
kids and your partner 45
kids are also beginning 43
kids are having trouble 128
kids are here because 56
kids are just beginning 60
kids are well behaved 89
kids ask their parents 43
kids bring their friends 40
kids can learn together 96
kids can play outside 70
kids can play together 65
kids can work together 47
kids get into college 132
kids get into trouble 468
kids got into trouble 152
kids had been allowed 40
kids had been brought 43
kids had been together 50
kids say their parents 120
kids see their parents 133
kids than their parents 78
kids that their parents 82
kids who have dropped 61
kids who have everything 111
kids who have nowhere 41
kids who have parents 62
kids who have similar 52
kids who have trouble 230
kids who were adopted 56
kids who were allowed 50
kids who were brought 54
kids who were following 40
kids who were listening 50
kids who were scuttling 57
kids who were usually 43
kids with their parents 211
kill all male infants 65
kill all pure effects 47
kill all their enemies 165
kill all these animals 77
kill all those animals 48
kill all your enemies 79
kill and bury himself 56
kill and maim millions 86
kill and slay herself 43
kill any live animals 45
kill any living creature 1250
kill any more animals 101
kill any other persons 121
kill any wild animals 44
kill each other because 680
kill for their beliefs 64
kill for their country 294
kill for your country 57
kill her just because 86
kill him just because 158
kill him more quickly 60
kill him only because 85
kill him only insured 41
kill his aged parents 49
kill his three wounded 59
kill his wife because 272
kill not only himself 67
kill off other species 41
kill off their enemies 100
kill our aged parents 51
kill our true brothers 89
kill them just because 76
kill them more quickly 59
kill them more utterly 65
kill them very quickly 67
kill too many animals 107
kill you just because 123
kill you very quickly 62
kiln for firing pottery 208
kind and able friends 44
kind and caring towards 156
kind and ever welcome 58
kind and good friends 264
kind and good husband 92
kind and good kinsman 86
kind and good parents 119
kind and just towards 90
kind and less needful 52
kind and loving friends 720
kind and loving heavenly 46
kind and loving husband 1677
kind and loving language 49
kind and loving letters 128
kind and loving parents 671
kind and loving thoughts 393
kind and loving towards 430
kind and loving welcome 42
kind and more general 67
kind and most beloved 42
kind and most gracious 45
kind and most helpful 184
kind and most liberal 161
kind and most welcome 649
kind and other murders 66
kind and other species 97
kind and pious friends 117
kind and true friends 281
kind and very friends 41
kind and very helpful 366
kind and very liberal 44
kind and very musical 134
kind and very patient 273
kind and very pleasant 57
kind and very provoking 60
kind and very welcome 188
kind and warm welcome 57
kind and wise counsel 185
kind and wise parents 41
kind are also present 74
kind are very familiar 49
kind are very general 62
kind are very limited 112
kind are very popular 44
kind are very similar 68
kind are well adapted 45
kind but also because 51
kind but firm refusal 54
kind doth most consist 132
kind for their support 63
kind for your country 186
kind had been adopted 93
kind had been allowed 90
kind had been applied 83
kind had been arranged 78
kind had been brought 328
kind had been carried 245
kind had been enacted 79
kind had been entered 101
kind had been erected 129
kind had been familiar 84
kind had been founded 48
kind had been granted 78
kind had been imposed 48
kind had been largely 41
kind had been noticed 44
kind had been offered 129
kind had been ordered 42
kind had been planned 129
kind had been removed 83
kind had been settled 42
kind had been started 52
kind had been written 132
kind had ever appeared 81
kind had ever entered 73
kind had ever existed 188
kind has been adopted 245
kind has been allowed 102
kind has been applied 149
kind has been brought 410
kind has been carried 789
kind has been derived 50
kind has been devised 96
kind has been entered 59
kind has been erected 91
kind has been granted 49
kind has been happening 54
kind has been hitherto 159
kind has been imposed 58
kind has been largely 46
kind has been noticed 272
kind has been offered 113
kind has been related 134
kind has been removed 107
kind has been resumed 54
kind has been started 84
kind has been studied 91
kind has been written 309
kind has ever appeared 120
kind has ever existed 84
kind has only private 44
kind has over mankind 106
kind may have existed 165
kind not only because 92
kind not very unusual 83
kind she most admired 46
kind than those usually 62
kind that brings together 59
kind that ever appeared 219
kind that ever existed 279
kind that have appeared 212
kind that have brought 43
kind that have existed 63
kind that have hitherto 60
kind that have plagued 46
kind that many teachers 40
kind that only happens 64
kind that some writers 109
kind that were affixed 167
kind that were carried 53
kind that were popular 96
kind that will attract 40
kind that will benefit 53
kind that will increase 65
kind that will prevent 62
kind that will produce 129
kind that will provide 97
kind that will require 50
kind that will satisfy 86
kind that will support 44
kind they were allowed 65
kind things when harriet 58
kind was ever allowed 40
kind was ever brought 121
kind was ever written 115
kind was made against 97
kind was made between 134
kind was very limited 48
kind was very unusual 48
kind with good according 58
kind with great britain 136
kind with great success 54
kind with their parents 60
kind you must possess 42
kine and other animals 108
kiosk had been erected 42
kiss and make friends 928
kiss and said goodbye 58
kiss and warm embrace 97
kiss each other because 66
kiss each other goodbye 365
kiss each other lightly 46
kiss had been maudlin 40
kiss her into silence 61
kiss her lips lightly 76
kiss his cold forehead 68
kiss his wife goodbye 366
kiss that said everything 55
kiss that sent shivers 54
kiss was more demanding 45
kiss with great devotion 43
knead for five minutes 71
knead them well together 64
knee and leaning forward 71
knee and push against 62
knee and thigh muscles 44
knee and threw himself 42
knee and took careful 50
knee had been injured 109
knee had been smashed 41
knee has been injured 51
knee was much swollen 91
knee was very painful 108
knee was very swollen 44
knee with your forehead 54
knew all along exactly 92
knew all their customs 45
knew all their history 41
knew all their secrets 352
knew all their stories 45
knew all their thoughts 139
knew all these details 238
knew all these stories 128
knew all those stories 51
knew all your secrets 58
knew and felt himself 94
knew and much admired 41
knew and used several 42
knew and were capable 40
knew and were familiar 64
knew any other language 191
knew any other subject 110
knew each other anymore 44
knew each other because 565
knew each other briefly 48
knew each other existed 47
knew each other forever 48
knew each other outside 117
knew each other socially 364
knew each other vaguely 85
knew for sure because 280
knew for sure exactly 187
knew for what purpose 3302
knew had been brought 102
knew had been carried 41
knew had been dropped 50
knew had been invited 47
knew had been married 42
knew had been offered 63
knew had been planned 51
knew had been removed 40
knew had been revealed 64
knew had been wrested 55
knew had been written 141
knew had once belonged 56
knew had once existed 45
knew her from previous 59
knew her late husband 100
knew her name because 136
knew her past history 84
knew her well because 106
knew her well realized 53
knew him best admired 90
knew him best believe 133
knew him best declare 67
knew him best doubted 51
knew him best realized 107
knew him best testify 58
knew him best trusted 45
knew him bore witness 69
knew him ever doubted 194
knew him from boyhood 331
knew him from college 45
knew him from infancy 124
knew him from previous 111
knew him more closely 91
knew him only because 53
knew him only briefly 80
knew him only vaguely 51
knew him well affirms 40
knew him well because 359
knew him well claimed 53
knew him well doubted 82
knew him well realized 175
knew him were certain 47
knew him were familiar 57
knew him were shocked 50
knew him will believe 51
knew him will cherish 44
knew him will testify 98
knew his early history 45
knew his good fortune 87
knew his home address 69
knew his name because 238
knew his next question 48
knew his past history 70
knew his work exactly 47
knew how many animals 56
knew how many bottles 47
knew how many bullets 44
knew how many chances 52
knew how many enemies 97
knew how many friends 122
knew how many gardens 52
knew how many hundred 53
knew how many letters 117
knew how many members 135
knew how many millions 296
knew how many minutes 68
knew how many persons 133
knew how many seconds 74
knew how many tenants 42
knew how many thousand 209
knew how many useless 70
knew how many victims 42
knew how many workers 79
knew how many wounded 90
knew how much anxiety 43
knew how much comfort 75
knew how much courage 144
knew how much depends 160
knew how much everything 71
knew how much germany 57
knew how much happier 108
knew how much illness 45
knew how much pleasure 584
knew how much quarter 71
knew how much reliance 42
knew how much revenue 44
knew how much stronger 170
knew how much suffering 264
knew how much superior 175
knew how much support 87
knew how much trouble 702
knew how their parents 42
knew how well founded 48
knew new york society 49
knew not only exactly 44
knew not their language 103
knew not those virtues 73
knew not were closely 46
knew not what ailment 102
knew not what apology 59
knew not what awaited 231
knew not what belonged 92
knew not what besides 64
knew not what company 41
knew not what counsel 147
knew not what dreadful 123
knew not what horrors 41
knew not what impulse 59
knew not what justice 44
knew not what language 40
knew not what measures 409
knew not what numbers 42
knew one much shorter 89
knew our time together 254
knew she even existed 42
knew she knew everything 42
knew she knew exactly 57
knew she made herself 80
knew she must control 65
knew she must explain 54
knew she must possess 46
knew she must protect 63
knew she must somehow 92
knew that bill clinton 76
knew that birth control 54
knew that evil existed 43
knew that evil spirits 59
knew that five hundred 75
knew that five minutes 143
knew that four hundred 57
knew that from previous 70
knew that good fortune 46
knew that good manners 50
knew that great britain 779
knew that great numbers 180
knew that heavy rollers 40
knew that just because 370
knew that just outside 85
knew that lady russell 134
knew that life brought 109
knew that like himself 58
knew that lord roberts 66
knew that many african 42
knew that many animals 117
knew that many chinese 59
knew that many european 54
knew that many factors 41
knew that many farmers 54
knew that many germans 58
knew that many members 288
knew that many parents 76
knew that many persons 315
knew that many species 50
knew that many teachers 58
knew that many workers 50
knew that meant trouble 178
knew that miss thompson 46
knew that most members 74
knew that much because 128
knew that name sounded 42
knew that nazi germany 50
knew that north america 52
knew that north vietnam 45
knew that nothing stranger 101
knew that once started 45
