cabbage butterflies were 47
capital instruments used 143
capital instruments will 81
capital intensities will 49
capital investments also 321
capital investments among 180
capital investments came 84
capital investments come 52
capital investments during 1170
capital investments even 62
capital investments fell 56
capital investments from 3444
capital investments grew 97
capital investments have 3303
capital investments held 47
capital investments here 42
capital investments into 1684
capital investments less 57
capital investments like 116
capital investments made 3682
capital investments make 132
capital investments more 662
capital investments must 914
capital investments need 47
capital investments only 117
capital investments other 47
capital investments over 1904
capital investments plus 59
capital investments ranging 131
capital investments rose 226
capital investments such 2676
capital investments take 49
capital investments tend 139
capital investments there 478
capital investments used 75
capital investments went 111
capital investments were 5756
capital investments when 383
capital investments will 2864
capital jurisdiction over 254
capital maintenance rule 121
capital opportunity cost 401
capital performance were 64
capital presupposes wage 138
capital principally from 42
capital punishments from 177
capital punishments have 208
capital punishments into 86
capital punishments must 130
capital punishments took 59
capital punishments upon 387
capital punishments were 2770
capital punishments will 62
capital replacement cost 119
capital replacement fund 74
capital represented only 201
capital requirement from 186
capital requirement must 181
capital requirement over 57
capital requirement ratio 61
capital requirement will 872
capital restrictions have 71
capital restrictions were 253
capital subscription from 49
capital temporarily from 40
capital transactions also 47
capital transactions among 53
capital transactions during 335
capital transactions from 175
capital transactions have 615
capital transactions into 84
capital transactions must 103
capital transactions only 110
capital transactions other 45
capital transactions such 436
capital transactions were 645
capital transactions will 389
capital transferred from 675
capital transformed into 362
captain obstinately bent 82
captive chimpanzees have 169
captive individuals have 60
capture demographic data 41
capture differences among 250
capture performance data 266
capturing performance data 54
carcass measurements were 93
careful accumulation during 125
careful arrangements have 52
careful arrangements made 341
careful arrangements must 50
careful arrangements were 469
careful auscultation over 70
careful auscultation will 63
careful calculations from 51
careful calculations have 203
careful calculations made 265
careful calculations must 60
careful calculations show 93
careful calculations were 229
careful calculations will 47
careful chaperonage over 45
careful comparative reading 54
careful comparative work 159
careful comparisons among 59
careful comparisons have 135
careful comparisons made 89
careful comparisons were 78
careful construction from 45
careful consultation among 61
careful coordination among 272
careful deliberation among 86
careful deliberation over 162
careful deliberation upon 96
careful deliberation will 68
careful descriptions were 40
careful descriptive work 146
careful development work 133
careful distillation from 57
careful distinctions among 481
careful distinctions have 102
careful distinctions made 164
careful distinctions must 191
careful distinctions need 78
careful distinctions were 169
careful distinctions will 42
careful econometric work 46
careful ethnographic work 86
careful examinations have 233
careful examinations into 55
careful examinations made 156
careful examinations were 164
careful examinations will 44
careful experiments have 2348
careful experiments made 969
careful experiments must 71
careful experiments seem 81
careful experiments show 422
careful experiments upon 481
careful experiments were 698
careful experiments will 120
careful explorations have 66
careful exploratory work 64
careful guardianship over 45
careful instructions from 335
careful instructions must 59
careful instructions upon 51
careful instructions were 328
careful interpreter will 49
careful introduction into 74
careful maintenance will 47
careful manipulation during 76
careful manipulation will 196
careful measurements from 150
careful measurements have 897
careful measurements made 729
careful measurements must 191
careful measurements over 109
careful measurements show 446
careful measurements upon 40
careful measurements were 712
careful measurements will 152
careful observations along 47
careful observations during 233
careful observations from 158
careful observations have 1347
careful observations made 1554
careful observations must 119
careful observations over 225
careful observations seem 102
careful observations show 217
careful observations upon 499
careful observations well 40
careful observations were 994
careful observations will 166
careful organization well 86
careful organization will 46
careful practitioner will 294
careful preliminary reading 95
careful preliminary work 443
careful preparations have 144
careful preparations made 345
careful preparations must 107
careful preparations paid 43
careful preparations were 902
careful preparatory work 1414
careful preservation from 47
careful restrictions upon 52
careful scholarship have 55
careful statistical work 281
careful stewardship over 50
careful stipulations were 65
careful translations from 105
careful workmanship will 44
carotid bifurcations were 117
carotid distribution during 67
carried alternately from 69
carried alternately over 40
carried christianity from 51
carried christianity into 274
carried christianity over 61
carried civilization from 43
carried civilization into 136
carried commodities from 43
carried effectively into 97
carried effectually into 131
carried electricity from 84
carried extensively into 40
carried hostilities into 219
carried instructions from 481
carried merchandise from 245
carried practically into 115
carried practically nothing 52
carried significant meaning 67
carried significant risk 69
carried testimonials from 80
carried unanimously amid 110
carried underground from 58
carried underground into 71
carried victoriously into 53
carried victoriously over 54
carrier distribution along 60
carrier distribution over 49
carrier distribution will 88
carrier frequencies from 229
carrier frequencies have 96
carrier frequencies must 127
carrier frequencies over 73
carrier frequencies ranging 81
carrier frequencies used 387
carrier frequencies were 195
carrier frequencies will 113
carrier managements have 44
carrier transmission over 49
carries cholesterol away 157
carries cholesterol from 262
carries electricity from 136
carries inseparably along 46
carries instructions from 158
carries merchandise from 62
carries necessarily along 185
carries nourishment from 102
carries significant health 81
carries significant meaning 229
carries significant risk 1327
carries spermatozoa from 80
cascade development uses 59
catheter selectively into 48
cathodic polarization during 67
cathodic polarization from 55
cathodic polarization will 53
catholic emancipation bill 99
catholic emancipation were 60
catholic inhabitants were 54
catholic missionaries were 117
cationic surfactants from 160
cationic surfactants have 454
cationic surfactants onto 145
cationic surfactants such 896
cationic surfactants used 175
cationic surfactants were 408
cationic surfactants will 42
caustic applications have 41
cautious endorsement from 47
cautious individuals will 58
cautious instructions from 67
cautious practitioner will 73
cavalry detachments coming 41
cavalry detachments from 80
cavalry detachments were 460
cavalry encountered ours 45
cavalry headquarters were 43
cavalry skirmishers were 290
centers distributed along 50
centers distributed over 149
centers established during 131
central compartment from 111
central compartment into 135
central compartment only 65
central compartment soft 61
central compartment there 57
central compartment were 46
central compartment will 66
central continental areas 54
central contribution made 52
central controversy over 80
central convolutions were 93
central cooperative bank 1866
central coordination among 40
central coordination from 53
central coordination role 55
central coordination unit 65
central coordination were 45
central coordination will 50
central crystalline axis 178
central crystalline core 111
central crystalline mass 116
central crystalline zone 110
central cylindrical core 224
central cylindrical hole 85
central cylindrical part 93
central cytoplasmic core 65
central cytoplasmic mass 118
central departments have 326
central departments like 40
central departments over 48
central departments such 77
central departments were 354
central departments will 78
central depressants such 116
central development bank 59
central development fund 69
central development plan 46
central differences among 53
central differences were 74
central distribution site 48
central experiences such 81
central explanatory role 404
central facilitation from 68
central governments also 134
central governments during 84
central governments even 44
central governments from 167
central governments grew 54
central governments have 2572
central governments into 70
central governments made 47
central governments make 60
central governments more 56
central governments must 338
central governments need 90
central governments only 85
central governments over 226
central governments play 75
central governments seek 56
central governments such 52
central governments take 54
central governments tend 107
central governments took 76
central governments used 40
central governments were 1205
central governments when 49
central governments will 384
central headquarters from 133
central headquarters there 47
central headquarters were 151
central headquarters will 52
central hydrophobic core 206
central institutions also 45
central institutions from 96
central institutions have 369
central institutions into 49
central institutions like 209
central institutions must 85
central institutions such 800
central institutions were 606
central institutions will 161
central integrative role 83
central intervention into 55
central intravenous line 548
central jurisdiction over 57
central legislative body 1331
central legislature from 95
central legislature must 53
central legislature only 363
central legislature were 244
central legislature will 59
central longitudinal axis 2636
central longitudinal band 154
central longitudinal hole 47
central longitudinal line 372
central longitudinal vein 138
central longitudinal wall 94
central maintenance shop 67
central mathematical ideas 118
central metamorphic belt 136
central mississippi town 51
central mississippi were 64
central mountainous areas 94
central mountainous core 101
central mountainous mass 60
central mountainous part 123
central organization also 111
central organization among 60
central organization came 40
central organization from 130
central organization have 86
central organization having 66
central organization into 42
central organization like 126
central organization made 93
central organization must 473
central organization only 123
central organization over 63
central organization such 177
central organization there 183
central organization upon 45
central organization were 223
central organization will 317
central pedagogical tool 49
central pennsylvania coal 60
central pennsylvania during 116
central pennsylvania from 120
central pennsylvania have 89
central pennsylvania into 64
central pennsylvania south 97
central pennsylvania there 49
central pennsylvania town 145
central pennsylvania were 249
central pennsylvania when 41
central performance from 143
central perspective from 98
central philippines were 72
central preoccupation among 59
central preoccupation during 74
central preoccupation from 46
central professional body 63
central propositions from 43
central propositions were 104
central psychosocial task 51
central registration file 58
central settlements were 44
central sociological fact 44
central statistical unit 105
central supervisory body 202
central switchboard like 71
central temperature during 50
central temperature from 77
central temperature high 56
central temperature must 179
central temperature rose 63
central temperature will 209
central transmission time 108
centric applications will 61
century agriculture were 42
century antiquarians like 100
century antiquarians were 141
century antiquaries were 50
century aristocrats were 138
century arrangements were 98
century assemblages from 76
century astronomers have 272
century astronomers were 470
century benedictine monk 1512
century businessmen were 147
century capitalists were 116
century charlemagne made 85
century christianity came 51
century christianity made 116
century christianity were 46
century christianity will 156
century chroniclers such 50
century chroniclers were 132
century civilization have 47
century civilization into 126
century civilization there 88
century civilization were 112
century civilization will 58
century commentator upon 46
century commonplace book 490
century communities have 91
century communities were 326
century compositions were 61
century congregations were 52
century constructed their 79
century construction date 336
century contributed more 290
century contributed much 354
century contributed their 45
century controversy among 45
century controversy over 2100
century corporations have 52
century corporations were 175
century degenerated into 199
century democracies have 41
century demographic data 48
century descendants were 186
century development from 218
century development took 48
century discoveries have 53
century discoveries were 163
century distinguished three 44
century established their 222
century evangelicals were 279
century evolutionary ideas 128
century evolutionary theory 1502
century experienced more 101
century experienced some 54
century experiments have 111
century experiments were 635
century explorations into 45
century franciscans were 41
century governments have 538
century governments were 702
century grammatical work 45
century illuminated book 40
century illumination from 208
century illustrated book 131
century illustration from 594
century individuals were 213
century inhabitants were 42
century inscriptions from 972
century inscriptions were 46
century institutions such 115
century institutions were 332
century instruments more 46
century instruments were 342
century introduction into 68
century inventories from 121
century inventories show 47
century journalists have 308
century journalists were 48
century legislators were 190
century manuscripts also 46
century manuscripts from 1104
century manuscripts have 222
century manuscripts show 110
century manuscripts such 144
century manuscripts were 454
century materialists were 62
century mathematician john 97
century mechanistic view 127
century missionaries from 214
century missionaries have 46
century missionaries were 730
century monasteries were 332
century nationalists such 93
century nationalists were 60
century naturalists have 41
century naturalists like 98
century naturalists such 174
century naturalists were 482
century necessarily were 53
century observations were 151
century organization will 66
century pennsylvania were 97
century persecutions were 47
century philadelphia were 43
century philosopher adam 106
century philosopher from 180
century philosopher john 1844
century philosopher kant 47
century philosopher karl 305
century philosopher like 113
century philosopher rene 1426
century philosopher said 121
century photographs from 151
century photographs show 296
century photographs were 234
century pilgrimages were 138
century playwrights have 109
century playwrights such 102
century playwrights were 121
century positivists such 40
century positivists were 44
century practically none 42
century practically nothing 79
century probability theory 124
century prostitutes were 142
century protestants were 438
century publications such 104
century publications were 114
century rationalists like 163
century rationalists such 49
century rationalists were 214
century represented only 261
century restorations have 52
century restrictions upon 40
century restrictions were 145
century sarcophagus from 299
century settlements were 400
century sexologists such 146
century sociological theory 309
century sociologists have 272
century sociologists like 192
century sociologists such 152
century sociologists were 246
century subscription book 49
century tournaments were 56
century transformed into 167
century transformed their 46
century translations from 450
century translations into 440
century translations made 41
century translations were 312
century translators from 98
century translators were 145
century utilitarians such 94
century westminster hall 51
ceramic assemblages from 1414
ceramic assemblages have 68
ceramic assemblages were 179
ceramic compositions have 54
ceramic development from 56
ceramic restorations have 93
certain abbreviations have 97
certain abstractions from 106
certain abstractions such 48
certain accessories such 85
certain accessories were 45
certain achievement test 115
certain acquisitions from 107
certain acquisitions made 55
certain adjustments during 58
certain adjustments from 67
certain adjustments have 493
certain adjustments made 250
certain adjustments must 806
certain adjustments need 82
certain adjustments such 68
certain adjustments were 728
certain adjustments when 100
certain adjustments will 187
certain adventitious hold 57
certain advertisers have 57
certain affirmations made 47
certain affirmative acts 45
certain alternative ways 122
certain ambassadors from 247
certain ambassadors were 55
certain ambiguities have 52
certain ambivalence among 133
certain ambivalence here 69
certain ambivalence over 61
certain ambivalence when 45
certain amortizable bond 43
certain antagonisms were 43
certain applications even 48
certain applications from 145
certain applications have 143
certain applications like 315
certain applications made 49
certain applications more 54
certain applications must 55
certain applications only 131
certain applications some 46
certain applications such 3007
certain applications there 191
certain applications these 76
certain applications were 92
certain applications when 53
certain applications will 213
certain apprehension among 58
certain apprehension lest 204
certain apprehension when 52
certain approximate laws 62
certain arrangements have 193
certain arrangements made 404
certain arrangements must 82
certain arrangements were 436
certain arrangements will 60
certain assessments made 54
certain assignments must 49
certain assignments were 50
certain astronomers have 56
certain atmospheric salt 52
certain awkwardness into 50
certain awkwardness when 67
certain backgrounds will 42
certain benedictine monk 75
certain biographical data 197
certain businessmen were 60
certain butterflies have 60
certain calculations from 49
certain calculations have 71
certain calculations made 140
certain calculations must 57
certain calculations were 73
certain camaraderie among 138
certain capitalists have 46
certain capitalists made 42
certain certificate from 50
certain chromosomal loci 55
certain chromosomes from 68
certain chromosomes have 83
certain chromosomes were 59
certain circularity here 88
certain combinations among 146
certain combinations form 48
certain combinations from 196
certain combinations give 48
certain combinations have 209
certain combinations into 48
certain combinations make 42
certain combinations more 105
certain combinations only 72
certain combinations such 121
certain combinations tend 44
certain combinations these 55
certain combinations were 292
certain combinations when 42
certain combinations will 292
certain commitments from 161
certain commitments have 183
certain commitments made 86
certain commitments were 65
certain commodities during 132
certain commodities even 62
certain commodities from 1003
certain commodities have 482
certain commodities having 44
certain commodities into 128
certain commodities like 1190
certain commodities made 46
certain commodities more 169
certain commodities moving 63
certain commodities must 71
certain commodities only 153
certain commodities over 94
certain commodities rose 46
certain commodities such 2542
certain commodities there 217
certain commodities used 45
certain commodities were 845
certain commodities when 103
certain commodities will 280
certain commonality among 93
certain communities along 40
certain communities among 65
certain communities even 81
certain communities from 142
certain communities have 628
certain communities like 443
certain communities living 44
certain communities more 41
certain communities only 65
certain communities over 46
certain communities such 186
certain communities there 373
certain communities were 411
certain communities will 68
certain comparative data 71
certain comparisons among 89
certain comparisons have 43
certain comparisons made 67
certain comparisons were 85
certain comparisons will 61
certain compensation from 140
certain competitive edge 89
certain complacency among 56
certain compositions have 63
certain compositions were 79
certain compromises have 144
certain compromises must 174
certain compromises were 271
certain compromises will 64
certain condescending roll 77
certain conductance cell 53
certain conferences were 42
certain confidential data 42
certain confirmation from 126
certain consequence from 146
certain consequence more 100
certain consequence must 92
certain consequence will 405
certain conservation laws 351
certain consistency among 172
certain consistency from 68
certain consistency over 92
certain consistency when 47
certain constraints from 78
certain constraints have 207
certain constraints like 201
certain constraints must 219
certain constraints such 391
certain constraints upon 876
certain constraints were 234
certain constraints when 66
certain constraints will 126
certain construction jobs 53
certain construction upon 130
certain construction were 44
certain construction work 1044
certain continental areas 118
certain contingencies from 41
certain contingencies have 54
certain contingencies over 58
certain contingencies such 386
certain contingencies were 121
certain contingencies when 58
certain contractors were 59
certain contribution from 358
certain controversy over 40
certain conventional form 74
certain conventional ideas 178
certain conventional laws 58
certain conventional lies 52
certain conventional means 58
certain conventional uses 74
certain conventional ways 411
certain convergence among 60
certain conversation took 64
certain convertible debt 105
certain conveyances made 82
certain corollaries from 71
certain corporations from 299
certain corporations have 226
certain corporations like 42
certain corporations must 87
certain corporations such 52
certain corporations were 264
certain correlations among 85
certain correlations have 104
certain correlations were 76
certain corresponding ideas 53
certain countenance from 47
certain credibility among 48
certain credibility from 46
certain credibility when 54
certain crystalline media 58
certain declarations made 207
certain declarations were 56
certain deliverance from 83
certain demographic data 247
certain departments from 98
certain departments have 299
certain departments like 147
certain departments more 58
certain departments must 41
certain departments only 74
certain departments such 396
certain departments there 158
certain departments were 418
certain departments will 138
certain derivatives from 79
certain derivatives such 42
certain descriptive data 75
certain determinate acts 71
certain determinate ends 231
certain determinate form 180
certain determinate kind 83
certain determinate laws 107
certain determinate meaning 89
certain determinate mode 44
certain determinate rule 183
certain determinate size 55
certain determinate time 97
certain determinate ways 310
certain development areas 116
certain development during 48
certain development from 107
certain development paths 52
certain development took 43
certain development will 52
certain development work 117
certain differences also 129
certain differences among 1406
certain differences even 105
certain differences from 2104
certain differences have 494
certain differences here 66
certain differences must 161
certain differences over 110
certain differences seem 68
certain differences such 75
certain differences were 797
certain differences when 84
certain differences will 320
certain disagreeable ideas 70
certain disciplines have 163
certain disciplines like 176
certain disciplines such 236
certain disciplines were 52
certain disclosures made 96
certain disclosures must 84
certain disclosures were 73
certain disclosures when 114
certain discoveries have 125
certain discoveries made 281
certain discoveries were 122
certain dispositions from 58
certain dispositions made 63
certain dispositions were 48
certain disqualifying laws 47
certain distinctions among 380
certain distinctions from 115
certain distinctions have 227
certain distinctions made 178
certain distinctions must 399
certain distinctions need 94
certain distinctions were 168
certain distinctions will 42
certain distinctive ideas 64
certain distinctive kind 86
certain distinctive type 101
certain distinctive ways 408
certain distinguished lady 126
certain distinguished young 42
certain distributed load 93
certain distribution over 127
certain divergences from 234
certain emancipation from 408
certain emergencies such 137
certain emergencies when 183
certain employments from 54
certain employments were 68
certain enterprises from 106
certain enterprises have 139
certain enterprises like 45
certain enterprises over 129
certain enterprises such 188
certain enterprises were 161
certain enterprises will 58
certain environment will 123
certain equilibrium among 161
certain equilibrium must 68
certain equilibrium will 59
certain established ideas 53
certain established laws 391
certain established rent 165
certain established ways 220
certain estrangement from 253
certain examinations were 55
certain exhilaration from 63
certain expectations among 105
certain expectations from 580
certain expectations have 98
certain expectations held 64
certain expectations into 43
certain expectations upon 70
certain expectations were 179
certain expectations when 329
certain expectations will 82
certain expenditure when 55
certain experiences during 207
certain experiences from 323
certain experiences have 504
certain experiences into 134
certain experiences like 49
certain experiences more 66
certain experiences must 133
certain experiences only 239
certain experiences over 69
certain experiences seem 82
certain experiences such 128
certain experiences upon 40
certain experiences were 191
certain experiences when 66
certain experiences will 345
certain experiments dealing 45
certain experiments from 56
certain experiments have 410
certain experiments made 970
certain experiments seem 128
certain experiments show 76
certain experiments such 54
certain experiments there 44
certain experiments upon 309
certain experiments were 576
certain experiments will 67
certain explanations from 107
certain explanations have 64
certain explanations were 121
certain filamentous algae 82
certain filamentous fungi 171
certain flexibility into 42
certain flexibility must 56
certain flexibility when 85
certain fluctuations from 46
certain fluorescent dyes 223
certain formalities from 49
certain formalities have 498
certain formalities must 429
certain formalities such 124
certain formalities were 561
certain formalities when 73
certain formulations from 44
certain fragmentary data 56
certain fragmentary palm 83
certain freemasonry among 64
certain frequencies from 255
certain frequencies have 82
certain frequencies more 226
certain frequencies only 187
certain frequencies over 86
certain frequencies there 91
certain frequencies were 110
certain frequencies when 60
certain frequencies will 207
certain fundamental aims 104
certain fundamental areas 228
certain fundamental data 308
certain fundamental fact 43
certain fundamental form 43
certain fundamental ideas 3393
certain fundamental laws 2656
certain fundamental life 124
certain fundamental means 44
certain fundamental ones 59
certain fundamental reading 55
certain fundamental tone 84
certain fundamental ways 1342
certain geographical areas 7272
certain geographical line 117
certain geographical range 81
certain geographical zone 61
certain governments from 45
certain governments have 500
certain governments were 128
certain governments will 47
certain grammatical form 201
certain grammatical laws 57
certain grammatical rule 59
certain guardianship over 86
certain handicrafts were 45
certain homogeneity among 174
certain hydrocarbon oils 53
certain identifiable areas 44
certain identifiable ways 84
certain impediments were 41
certain implications from 205
certain implications must 40
certain implications seem 53
certain importations from 59
certain improvement over 118
certain incantations have 44
certain incantations over 97
certain incantations were 53
certain independent life 70
certain indifferent will 50
certain individuals acting 72
certain individuals also 106
certain individuals among 1090
certain individuals born 56
certain individuals came 249
certain individuals come 199
certain individuals coming 60
certain individuals during 285
certain individuals even 330
certain individuals fail 113
certain individuals fall 47
certain individuals feel 137
certain individuals felt 59
certain individuals find 175
certain individuals from 3373
certain individuals gain 95
certain individuals have 5922
certain individuals having 311
certain individuals held 61
certain individuals here 147
certain individuals hold 129
certain individuals into 629
certain individuals just 62
certain individuals leave 44
certain individuals like 598
certain individuals live 43
certain individuals living 211
certain individuals made 136
certain individuals make 184
certain individuals more 1482
certain individuals must 354
certain individuals need 138
certain individuals only 1275
certain individuals other 43
certain individuals over 1476
certain individuals play 107
certain individuals react 101
certain individuals seek 66
certain individuals seem 437
certain individuals show 237
certain individuals some 87
certain individuals such 594
certain individuals take 190
certain individuals taking 44
certain individuals tend 247
certain individuals their 42
certain individuals there 1060
certain individuals these 119
certain individuals think 47
certain individuals took 123
certain individuals upon 129
certain individuals used 41
certain individuals very 51
certain individuals want 69
certain individuals well 41
certain individuals went 68
certain individuals were 4322
certain individuals what 108
certain individuals when 357
certain individuals whom 1021
certain individuals will 2023
certain inducements were 82
certain indulgences were 60
certain inhabitants were 42
certain inheritance from 66
certain inscriptions from 61
certain inscriptions were 85
certain instinctive acts 114
certain instinctive data 75
certain instinctive ways 50
certain institutions from 335
certain institutions have 641
certain institutions like 837
certain institutions must 89
certain institutions such 556
certain institutions there 44
certain institutions were 400
certain institutions will 163
certain instructions from 751
certain instructions have 79
certain instructions must 44
certain instructions sent 85
certain instructions such 55
certain instructions were 292
certain instructions will 51
certain instruments from 200
certain instruments have 220
certain instruments into 45
certain instruments like 99
certain instruments made 106
certain instruments must 62
certain instruments only 45
certain instruments such 295
certain instruments used 146
certain instruments were 334
certain instruments will 80
certain insurrection made 78
certain interactions among 179
certain interactions take 64
certain interactions will 63
certain intermediate range 102
certain intermediate size 54
certain investments from 52
certain investments have 88
certain investments held 53
certain investments made 119
certain investments such 67
certain investments were 143
certain investments will 89
certain journalists from 43
certain journalists have 75
certain journalists were 72
certain jurisdiction over 1018
certain legislative acts 469
certain legislative areas 41
certain legislators have 57
certain legislators were 65
certain magistrates were 66
certain maintenance jobs 59
certain maintenance work 311
certain manufacturing areas 77
certain manufacturing firm 163
certain manufacturing jobs 58
certain manufacturing town 46
certain manuscripts from 89
certain manuscripts have 58
certain manuscripts were 100
certain mathematical form 100
certain mathematical ideas 272
certain mathematical laws 420
certain mathematical ratio 43
certain mathematical rule 42
certain mathematical theory 62
certain measurements from 91
certain measurements have 91
certain measurements made 159
certain measurements such 65
certain measurements upon 49
certain measurements were 205
certain merchandise from 181
certain metabolites such 70
certain microscopic algae 47
certain microscopic fungi 61
certain missionaries have 55
certain missionaries sent 75
certain missionaries were 133
certain modification made 49
certain modification upon 41
certain monasteries from 61
certain monasteries were 92
certain mountainous areas 342
certain mythological ideas 69
certain naturalists have 105
certain navigational aids 73
certain necessities from 50
certain necessities such 121
certain nervousness among 89
certain nervousness over 48
certain nervousness when 49
certain nitrogenous acid 47
certain nonconforming uses 70
certain nondescript broth 110
certain observances were 54
certain observations during 66
certain observations from 285
certain observations have 534
certain observations here 50
certain observations made 2128
certain observations must 93
certain observations seem 149
certain observations show 75
certain observations such 43
certain observations upon 350
certain observations were 425
certain observations will 93
certain occupational areas 307
certain occupational health 48
certain occurrences during 65
certain occurrences have 90
certain occurrences such 43
certain occurrences took 47
certain occurrences were 54
certain odoriferous drug 59
certain opportunity cost 110
certain parallelism here 56
certain particulars from 886
certain particulars have 103
certain particulars into 44
certain particulars must 91
certain particulars only 163
certain particulars such 53
certain particulars there 141
certain particulars were 169
certain percentages from 54
certain percentages were 42
certain performance data 46
certain performance from 87
certain performance will 74
certain permissible range 87
certain perquisites from 99
certain perquisites such 54
certain personality test 56
certain personality type 2223
certain perspective from 111
certain perspective upon 64
certain philosopher once 68
certain philosopher said 58
certain philosophic calm 71
certain philosophic ideas 94
certain philosophic turn 47
certain photographs from 65
certain photographs have 43
certain photographs were 80
certain predictable ways 1112
certain predominant ideas 186
certain preeminence among 131
certain preeminence over 152
certain preferences among 73
certain preferences have 46
certain preferences over 234
certain preferences were 74
certain preferences will 51
certain preliminary acts 61
certain preliminary data 121
certain preliminary ideas 82
certain preliminary work 355
certain preparations have 141
