cabal immediately sets 60
cargo discharged into 73
cargo facilities have 46
cargo immediately upon 50
cargo preference bill 176
cargo preference laws 672
cargo reservation laws 153
cargo transports were 60
carry application data 57
carry astronauts into 56
carry barrenness into 44
carry compression only 87
carry consolation along 85
carry credentials from 54
carry destruction among 129
carry destruction into 312
carry destruction over 85
carry devastation along 74
carry devastation into 150
carry dispatches back 83
carry dispatches from 319
carry everywhere their 85
carry fertilized eggs 104
carry foodstuffs down 84
carry foodstuffs from 49
carry government mail 65
carry immediately into 98
carry impressions from 404
carry infinitely more 312
carry information along 136
carry information among 107
carry information away 326
carry information back 629
carry information from 8998
carry information into 491
carry information more 117
carry information only 130
carry information over 497
carry information such 199
carry moderately heavy 57
carry newspapers from 47
carry particular meaning 55
carry perishable food 53
carry philosophy into 52
carry phosphoric acid 95
carry pollutants away 66
carry pollutants from 343
carry pollutants into 156
carry principles into 54
carry propagation from 104
carry propagation time 1083
carry pulverized coal 52
carry referential meaning 60
carry relatively heavy 179
carry relatively high 504
carry relatively less 150
carry relatively more 347
carry satellites into 234
carry substances from 73
carry substantial meaning 40
carry substantial risk 460
carry sufficient cash 71
carry sufficient coal 304
carry sufficient fire 52
carry sufficient food 660
carry sufficient fuel 714
carry sufficient gold 55
carry sufficient life 119
carry sufficient sail 98
carry surprisingly heavy 46
carry vegetables from 57
carry yourselves back 42
carry yourselves like 167
carving ornamental pump 102
carving techniques used 49
carving techniques were 58
cases absolutely nothing 68
cases abstinence from 43
cases abstracted from 117
cases abundantly show 60
cases agreements have 73
cases agreements were 102
cases allowances must 45
cases apparently come 43
cases apparently even 42
cases apparently from 66
cases apparently have 137
cases apparently held 59
cases apparently only 127
cases apparently well 48
cases apparently were 108
cases applicants have 79
cases applicants must 87
cases applicants were 46
cases application must 60
cases approaches zero 96
cases authorities have 43
cases businesses have 57
cases calculated from 131
cases candidates must 90
cases candidates were 66
cases classified here 47
cases classified into 203
cases commissions have 70
cases competition among 63
cases complaints have 47
cases complaints were 84
cases completely free 41
cases completely lost 100
cases completely paid 57
cases concessions were 80
cases conditional upon 44
cases conditioned upon 72
cases confounded even 40
cases consequent upon 101
cases considered during 103
cases considered from 63
cases considered have 136
cases considered here 4021
cases considered more 114
cases considered most 43
cases considered only 44
cases considered there 280
cases considered were 339
cases considered will 109
cases constitute less 59
cases constitute more 42
cases constitute only 612
cases constitute what 105
cases contracted from 91
cases convictions have 55
cases convictions were 127
cases convulsions have 69
cases corrections were 43
cases defendants have 120
cases defendants were 73
cases degenerate into 74
cases degenerating into 67
cases department heads 118
cases departures from 58
cases determined from 79
cases determines what 58
cases disappeared from 111
cases disapproving wealth 86
cases discharged during 63
cases discharged from 540
cases discovered among 48
cases discovered during 120
cases discovered were 43
cases documented here 90
cases eliminated from 125
cases encroached upon 41
cases enumerated here 64
cases establishing such 48
cases eventually came 61
cases eventually went 46
cases eventually were 83
cases examination will 52
cases experience will 47
cases forcefully call 89
cases foreigners were 49
cases formulated their 45
cases frequently come 132
cases frequently give 57
cases frequently have 231
cases frequently make 42
cases frequently show 161
cases frequently take 50
cases frequently took 55
cases frequently turn 80
cases frequently were 40
cases government have 55
cases haemorrhage from 57
cases hemorrhage from 105
cases hemorrhage into 42
cases heretofore used 109
cases identified among 43
cases identified during 198
cases identified from 171
cases identified were 87
cases illustrate also 40
cases illustrate just 64
cases illustrate many 92
cases illustrate more 119
cases illustrate most 62
cases illustrate only 57
cases illustrate other 63
cases illustrate some 1425
cases illustrate such 89
cases illustrate their 48
cases illustrate these 679
cases illustrate three 133
cases illustrate very 227
cases illustrate ways 43
cases illustrate well 391
cases illustrate what 851
cases illustrating some 96
cases illustrating such 66
cases illustrating their 62
cases illustrating these 379
cases illustrating what 123
cases immediately come 51
cases immediately upon 92
cases immigrants have 45
cases impossible ever 40
cases industries have 52
cases infinitely more 112
cases information from 129
cases information must 52
cases information will 72
cases injunctions have 44
cases injunctions were 112
cases innovations have 66
cases instituted during 116
cases integrated into 87
cases interpreting corn 56
cases interpreting rule 134
cases interpreting such 69
cases interpreting these 300
cases interpreting those 109
cases interpreting what 42
cases interviews were 153
cases introduced from 50
cases introduced into 142
cases maintained their 56
cases management must 61
cases management will 108
cases mechanical work 41
cases metastases have 43
cases metastases were 69
cases negotiations were 43
cases newspapers have 41
cases originally heard 71
cases originally were 44
cases originated from 467
cases originates from 142
cases particular care 98
cases particular site 132
cases petitioners rely 90
cases plaintiffs have 121
cases plaintiffs must 43
cases precautions must 57
cases predicated their 218
cases predicated upon 77
cases prohibited from 78
cases properties were 55
cases prosecuted during 68
cases recognized during 52
cases recognized early 121
cases references have 67
cases registered during 319
cases registered from 79
cases registered were 69
cases relatively high 173
cases relatively more 110
cases remarkably good 52
cases remarkably well 61
cases representing only 124
cases represents only 239
cases reproduced here 89
cases researchers have 280
cases researchers will 59
cases sacrificed their 82
cases scientists have 93
cases separately from 148
cases spontaneous cure 123
cases statements have 46
cases subdivided into 149
cases subtracted from 46
cases succinctly during 44
cases sufficient data 68
cases sufficient time 168
cases summarized here 79
cases terminated during 102
cases translated from 70
cases translated gods 65
cases translated into 191
cases translates into 52
cases ultimately turn 43
cases ultimately will 47
cases unexamined will 58
caste associations have 639
caste associations such 101
caste associations were 462
caste boundaries were 107
caste candidates were 104
caste categories have 105
caste categories were 89
caste distinction among 262
caste households have 297
caste households were 172
caste identities have 150
caste identities were 156
caste occupations have 112
caste occupations were 42
caste originated from 55
caste portuguese from 141
caste prejudices among 211
caste prejudices from 40
caste prejudices have 204
caste prejudices were 374
caste privileges were 69
caste regulations have 49
caste regulations india 43
caste regulations were 140
caste solidarity among 188
casting firebrands into 66
casting imputations upon 127
casting opprobrium upon 219
casting parameters such 45
casting procedures were 53
casting reflections upon 1271
casting reproaches upon 158
casting techniques have 411
casting techniques such 45
casting techniques used 147
casting techniques were 442
casting techniques will 51
casts opprobrium upon 49
casts reflections upon 326
catch chickenpox from 101
catch excitement from 292
catch freshwater fish 149
catch information from 139
catch inspiration from 1243
catch reflections from 123
catch statistics from 408
catch statistics have 123
catch statistics were 199
catch sufficient fish 102
catch unsuspecting prey 55
cause abnormally high 2045
cause accidental deaths 43
cause apparently lies 289
cause apparently lost 160
cause appreciable harm 496
cause appreciable heating 253
cause appreciable loss 543
cause bitterness among 188
cause casualties among 577
cause coagulation when 74
cause competition among 210
cause complaints from 414
cause conductive hearing 783
cause continuous pain 176
cause contraction when 200
cause convulsions when 138
cause dangerously high 329
cause debilitating pain 113
cause debilitating side 103
cause deleterious side 294
cause deliberate harm 144
cause departures from 1648
cause dermatitis when 216
cause destruction over 88
cause destruction when 97
cause difficulty among 40
cause difficulty during 688
cause difficulty even 212
cause difficulty from 48
cause difficulty only 152
cause difficulty when 1722
cause discomfort among 304
cause discomfort during 931
cause discomfort even 96
cause discomfort from 212
cause discomfort only 41
cause discomfort when 1054
cause discontent among 1458
cause disharmony among 98
cause dissensions among 269
cause dissociation into 138
cause distraction from 92
cause divergence from 202
cause drowsiness during 62
cause drowsiness when 127
cause ecological harm 200
cause electrical arcing 104
cause erroneously high 293
cause evaporation from 279
cause exceptional loss 48
cause excitement among 271
cause foreseeable harm 103
cause frustration among 418
cause frustration when 91
cause haemorrhage from 245
cause haemorrhage into 327
cause hemorrhage from 570
cause hemorrhage into 890
cause hopelessly lost 91
cause immediately from 319
cause immediately upon 143
cause impairment must 42
cause inaccurate bolt 46
cause inaccurate reading 99
cause inaccurate test 314
cause incidental loss 1314
cause incredible pain 137
cause indigestion when 53
cause indignation among 116
cause inequality among 87
cause infinitely more 1157
cause information loss 284
cause intentional harm 107
cause intervened having 59
cause introduced into 50
cause mechanical loss 65
cause ministered unto 103
cause obstruction during 223
cause obstruction from 114
cause obstruction leading 47
cause obstruction when 191
cause originated from 46
cause originates from 61
cause particular harm 59
cause perforation into 96
cause persistent pain 780
cause potentially life 398
cause programmed cell 708
cause psychiatric side 304
cause reflections from 155
cause relatively great 59
cause relatively high 558
cause relatively less 403
cause relatively mild 434
cause relatively more 579
cause relatively slow 108
cause repetitive firing 305
cause resentment among 3088
cause resentment from 315
cause resentment when 134
cause resistance from 76
cause retrograde flow 84
cause spontaneous heating 47
cause spontaneous pain 117
cause subsequent loss 41
cause subsequent pain 52
cause substantial crop 135
cause substantial harm 4936
cause substantial health 41
cause substantial loss 1206
cause substantial pain 103
cause sufficient bail 74
cause sufficient harm 168
cause sufficient heating 127
cause sufficient loss 130
cause sufficient pain 259
cause superficial skin 223
cause tenderness over 90
cause termination when 85
cause testicular pain 89
cause transitions among 137
cause transitions from 838
cause tremendous harm 467
cause tremendous loss 308
cause tremendous pain 400
cause unexpected side 826
cause unilateral pain 135
cause unintended harm 423
cause unintended side 200
causing abnormally high 191
causing appreciable harm 103
causing appreciable loss 83
causing bitterness among 49
causing casualties among 942
causing competition among 44
causing complaints from 217
causing conductive hearing 185
causing continuous pain 56
causing deliberate harm 52
causing departures from 199
causing difficulty during 130
causing difficulty when 55
causing discomfort among 58
causing discomfort during 98
causing discomfort from 63
causing discomfort when 56
causing discontent among 664
causing dissensions among 85
causing dissociation from 44
causing ecological harm 54
causing evaporation from 60
causing excitement among 108
causing foreseeable harm 68
causing frustration among 167
causing haemorrhage from 93
causing haemorrhage into 243
causing hemorrhage from 95
causing hemorrhage into 225
causing incredible pain 48
causing indignation among 47
causing inequities among 77
causing infinitely more 41
causing intentional harm 74
causing perforation into 47
causing persistent pain 171
causing potentially life 43
causing relatively high 113
causing repetitive firing 64
causing resentment among 1443
causing resentment from 92
causing substances from 282
causing substances such 187
causing substantial harm 532
causing substantial loss 297
causing sufficient pain 46
causing transitions from 94
causing tremendous harm 46
causing tremendous loss 148
causing tremendous pain 100
causing ultraviolet rays 186
causing unintended harm 63
causing unintended loss 172
ceased completely during 184
ceased completely from 42
ceased completely when 147
ceased everywhere else 59
ceased immediately upon 275
ceased immediately when 176
ceased publication during 589
ceased publication early 303
ceased publication from 115
ceased publication just 42
ceased publication late 87
ceased publication many 53
ceased publication only 267
ceased publication some 149
ceased publication soon 175
ceased publication when 451
ceases completely during 157
ceases completely when 323
ceases immediately upon 487
ceases immediately when 548
ceases relatively early 45
ceiling decorations have 47
ceiling decorations were 126
ceiling disappeared into 60
ceiling immediately over 298
ceiling legislation have 46
cells accessible from 61
cells accomplish their 51
cells accumulate during 47
cells accumulate high 58
cells accumulate more 310
cells aggregated into 266
cells apparently form 102
cells apparently have 316
cells apparently lack 121
cells apparently lose 57
cells apparently play 76
cells apparently were 68
cells calculated from 128
cells completely fill 138
cells completely lack 74
cells completely lose 50
cells completely lost 53
cells consequent upon 102
cells considered here 43
cells constitute from 68
cells constitute less 222
cells constitute more 110
cells constitute most 125
cells constitute only 704
cells constitute part 58
cells constitute what 103
cells constituting their 70
cells constituting these 93
cells contribute more 42
cells contribute most 135
cells contribute only 133
cells contribute their 60
cells coordinate their 85
cells correlated well 131
cells correlates well 183
cells cultivated from 166
cells degenerate during 101
cells degenerate into 126
cells degenerate when 42
cells depolarize when 46
cells determined from 91
cells determines their 96
cells disappeared from 249
cells discharged from 67
cells discharged into 56
cells dissociated from 1092
cells distribute their 46
cells eventually break 65
cells eventually come 50
cells eventually died 44
cells eventually form 412
cells eventually give 100
cells eventually leads 70
cells eventually lose 109
cells eventually reach 89
cells eventually stop 54
cells eventually will 51
cells fabricated from 189
cells frequently fall 40
cells frequently form 272
cells frequently give 43
cells frequently have 504
cells frequently lose 42
cells frequently seen 83
cells frequently show 431
cells immediately lining 74
cells immediately next 64
cells immediately over 40
cells immediately prior 130
cells immediately upon 44
cells infiltrate into 211
cells infiltrating into 337
cells influences their 58
cells inoculated into 505
cells integrated into 203
cells introduced from 51
cells introduced into 752
cells maintained their 402
cells obtainable from 51
cells ordinarily have 75
cells ordinarily live 44
cells originally were 56
cells originated from 916
cells originates from 237
cells penetrated into 51
cells potentially able 47
cells predispose bone 47
cells presumably have 156
cells progressed from 82
cells propagated from 90
cells regenerate more 85
cells regenerate their 41
cells representing these 58
cells representing those 61
cells represents only 164
cells responsive only 43
cells segregated from 46
cells separately from 84
cells specialized into 52
cells stimulated from 59
cells stimulates cell 43
cells stimulates their 83
cells subdivided into 73
cells sufficient time 55
cells suppresses their 51
cells suspensions were 69
cells transforming into 73
cells transfused into 405
cells ultimately break 87
cells ultimately form 73
cells ultimately give 256
cereal consumption from 56
cereal cultivation during 53
cereal cultivation from 93
cereal cultivation into 50
cereal cultivation were 70
chain activities from 108
chain activities have 48
chain activities such 344
chain bookstores have 129
chain bookstores like 46
chain bookstores such 95
chain calculated from 47
chain components were 46
chain degradation during 49
chain determines many 70
chain disappeared into 54
chain dissociates from 48
chain disulphide bond 381
chain drugstores have 91
chain executives have 51
chain management aims 89
chain management also 171
chain management among 60
chain management cost 161
chain management deals 101
chain management from 379
chain management have 515
chain management into 140
chain management means 171
chain management more 105
chain management must 275
chain management such 42
chain management tool 100
chain management were 141
chain management will 602
chain mechanisms have 45
chain originates from 174
chain pharmacies have 55
chain propagation rate 688
chain propagation step 1144
chain structural gene 84
chain structures have 170
chain structures such 136
chain structures were 105
chain termination during 332
chain termination rate 254
chain termination step 531
chain termination when 113
chain termination will 204
chain transgenic mice 63
chain translated from 40
chair completely nude 56
chair disappeared from 100
chair immediately next 55
chair immediately upon 55
change absolutely nothing 375
change accompanying such 44
change accompanying these 87
change accustomed ways 135
change activities from 43
change activities have 40
change activities more 87
change activities must 50
change activities were 208
change activities when 130
change activities will 105
change adjectives into 111
change apparently came 118
change apparently took 97
change appreciably along 210
change appreciably during 6648
change appreciably even 506
change appreciably from 3093
change appreciably only 127
change appreciably over 7020
change appreciably upon 223
change appreciably when 1988
change approaches have 127
change approaches zero 211
change attributes such 113
change calculated from 1238
change capitalism into 45
change categories over 110
change categories when 102
change chemically during 128
change chemically into 92
change chemically when 188
change comparable only 45
change completely during 293
change completely from 1164
change completely into 460
change completely once 49
change completely over 400
change completely their 405
change completely when 783
change completely your 56
change composition during 170
change compressed into 95
change consequent upon 2622
change considered here 113
change constantly during 416
change constantly from 403
change constantly over 311
change correlates well 60
change determined from 392
change determined here 52
change disappeared from 52
change employment from 199
change enormously from 142
change enormously over 115
change essentially during 249
change essentially from 184
change essentially when 115
change eventually came 242
change eventually into 102
change eventually leads 112
change eventually will 131
change everywhere else 113
change fahrenheit into 101
change frequently during 892
change frequently from 867
change frequently have 47
change frequently over 795
change frequently when 87
change immediately from 353
change immediately into 447
change immediately took 142
change immediately upon 358
change immediately when 329
change immigration laws 268
change impossible make 195
change individual bits 75
change individual health 92
change inevitably brings 420
change inevitably came 44
change inevitably leads 186
change inevitably means 175
change inevitably will 92
change infinitely more 88
change information from 694
change information into 211
change initiatives fail 706
change initiatives from 168
change initiatives have 409
change initiatives must 107
change initiatives need 46
change initiatives such 418
change initiatives were 290
change initiatives will 276
change insensibly from 97
change insensibly into 55
change introduced during 324
change introduced from 440
change introduced here 52
change introduced into 4630
change introduces some 51
change management also 113
change management during 118
change management from 362
change management have 300
change management into 210
change management must 344
change management plan 2804
change management role 179
change management task 104
change management teams 472
change management theory 350
change management tool 638
change management were 218
change management when 72
change management will 610
change management work 342
change manifested during 40
change mechanisms have 87
change mechanisms will 51
change melancholy into 92
change membership from 64
change misfortune into 132
change needlessly from 66
change negotiations have 56
change objectives were 45
change occupations more 220
change occupations when 119
change ordinarily will 88
change orientation during 136
change orientation from 221
change originated from 379
change originates from 600
change parameters such 213
change philosophy into 44
change predictions from 42
change procedures have 142
change procedures were 131
change procedures when 46
change procedures will 46
change profoundly during 147
change profoundly from 142
change profoundly over 54
change profoundly when 50
change progressed along 40
change progresses along 51
change progresses from 67
change propagated along 128
change properties such 237
change properties when 91
change relatively early 52
change relatively fast 164
change relatively less 112
change relatively more 292
change relatively slow 46
change remarkably during 147
change remarkably from 142
change remarkably over 112
change remarkably well 96
change remarkably when 46
change renunciation into 46
change represents more 330
change represents only 498
change represents some 55
change researchers have 145
change residences more 206
change resistance when 203
change reversibly from 176
change separately from 110
change shakespeare made 68
change strategies among 61
change strategies during 64
change strategies from 208
change strategies have 588
change strategies into 114
change strategies more 99
change strategies must 310
change strategies need 108
change strategies such 309
change strategies tend 45
change strategies used 270
change strategies were 348
change strategies when 375
change strategies will 379
change techniques have 242
change techniques such 167
change techniques used 136
change techniques were 119
change techniques will 149
change traditional ideas 59
change traditional ways 679
change translated into 209
change translates into 604
changing alignments among 48
changing application code 73
changing attributes such 42
changing blackboard menu 133
changing completely from 72
changing composition during 43
changing composition from 75
changing composition over 82
changing constantly during 86
changing constantly from 339
changing constantly over 84
changing definitions over 71
changing dependency ratio 83
changing difference from 58
changing directives from 125
changing educational ideas 47
changing educational theory 52
changing eventually into 44
changing exhibitions from 285
changing exigencies have 58
changing experience when 130
changing facilities were 44
changing frequently from 149
changing gracefully into 43
changing historical role 80
changing identities among 56
changing immediately into 71
changing immigration laws 414
changing importance over 56
changing impressions made 135
changing industries like 50
changing industries such 135
changing influences from 230
changing information base 112
changing information from 604
changing information into 177
changing information such 276
changing insensible into 41
changing interaction among 116
changing lifestyles have 296
changing membership from 164
changing orientation from 62
changing parameters during 43
changing parameters such 433
changing perceptions among 152
changing perceptions have 56
changing perceptions over 91
changing proportions among 67
changing proportions over 47
changing residential areas 64
changing scientific ideas 124
changing strategies when 42
changing technology also 164
changing technology base 131
changing technology have 385
changing technology made 139
changing technology make 92
changing technology means 158
changing technology such 96
changing technology upon 175
changing technology were 42
changing technology will 793
changing traditional ways 163
chaos consequent upon 115
chaos everywhere else 47
chaos introduced into 79
charm infinitely more 155
charm pronounced over 87
chart calculated from 49
chart highlights some 68
chart identifies some 67
chart illustrating some 125
chart illustrating these 83
chart illustrating your 57
chart information from 146
chart recommends home 73
chart representing these 47
chart represents data 68
chart represents only 297
chart represents time 56
chart represents what 130
chart reproduced from 110
chart reproduced here 179
chart summarizes some 206
chart summarizes these 178
chart summarizes what 95
chase positively came 75
chasm infinitely deep 149
check accusative case 258
check appropriate item 68
check competition from 74
check continuity from 52
check electronic mail 52
check evaporation from 467
check frequently during 49
check haemorrhage from 270
check hemorrhage from 173
check immediately upon 116
check immigration from 69
check inferences made 48
check information from 557
check maintained over 144
check nominative case 209
check references from 312
check references when 121
check remarkably well 46
check statements made 193
cheek apprentice angel 106
chert implements were 44
chess tournament held 59
chest accompanying very 56
chest complaints such 50
chest complaints were 52
chest compression during 427
chest compression must 257
chest compression rate 120
chest compression will 145
chest discomfort during 126
chest discomfort from 71
chest discomfort were 52
chest discomfort when 70
chest immediately over 93
chest measurement from 46
chest radiography have 55
chest radiography were 70
chest radiography will 85
chick fibroblast cell 120
chief accountant also 44
chief accountant from 87
chief accountant must 50
chief accountant said 69
chief accountant told 42
chief accountant were 76
chief accountant will 116
chief accusations made 65
chief activities during 50
chief activities have 131
chief activities were 669
chief adornments were 49
chief advantages from 178
chief advantages lies 43
chief advantages over 491
chief advantages were 209
chief alterations made 117
chief alterations were 98
chief ambassador from 102
chief amusements here 372
chief amusements were 864
chief analytical tool 64
chief antagonist among 48
chief antagonist during 43
chief apartments were 114
chief architects from 106
chief architects were 298
chief assailants were 45
chief assistants have 55
chief assistants were 768
chief attendants were 87
chief attractions from 94
chief attractions here 78
chief attractions there 48
chief attractions were 515
chief attributes were 204
chief authorities from 110
chief authorities have 96
chief authorities here 41
chief authorities upon 218
chief authorities used 224
chief authorities were 328
chief beneficiary from 233
chief brightness over 65
chief candidates were 238
chief casualties were 86
chief categories into 43
chief characters from 160
chief characters have 356
chief characters live 62
chief characters must 132
chief characters only 49
chief characters seem 67
chief characters such 102
chief characters used 48
chief characters were 1002
chief characters whom 63
chief characters will 45
chief coadjutors were 44
chief collections were 75
chief collectors were 55
chief combatants were 164
chief commanders were 344
chief commissary were 51
chief competition came 119
chief competitor among 44
chief complaints from 193
chief complaints have 70
chief complaints made 222
chief complaints were 1462
chief components were 154
chief concessions made 93
chief conclusions from 86
chief conclusions were 125
chief confidants were 73
chief confidence upon 77
chief consolation during 194
chief consolation from 52
chief consolation lies 72
chief consolation must 54
chief constables from 104
chief constables have 249
chief constables were 539
chief contenders were 276
chief contentions were 61
chief coordinating body 53
chief counselors were 77
chief criticisms have 42
chief criticisms made 188
chief criticisms were 156
chief cultivated crop 54
chief cultivated food 46
chief decorations were 65
chief defendants were 105
chief deficiency lies 62
chief delegations have 52
chief department heads 54
chief departures from 291
chief dependance must 55
chief dependance upon 51
chief dependence during 51
chief dependence must 463
chief dependence upon 545
chief dependence will 45
chief dependency upon 48
chief determined upon 91
chief difference among 315
chief difference from 2496
chief difference here 215
chief difference lies 2627
chief difference made 45
chief difference will 360
chief difficulty came 135
chief difficulty during 92
chief difficulty facing 249
chief difficulty felt 47
chief difficulty from 74
chief difficulty having 45
chief difficulty here 818
chief difficulty lies 6653
chief difficulty when 107
chief difficulty will 1049
chief disappeared into 45
chief disputants were 102
chief distinction among 226
chief distinction from 764
chief distinction here 42
chief distinction lies 1097
chief distinction made 61
chief distinction were 84
chief distinguishing mark 1689
chief distraction from 85
chief divergence from 189
chief divinities were 109
chief educational need 51
chief educational task 64
chief educational work 171
chief elementary fact 44
chief employment during 187
chief employment there 41
chief enactments were 119
chief enjoyments were 126
chief excellence from 65
chief excellence lies 323
chief excellency lies 109
chief excitement from 68
chief executioner gave 42
chief executioner took 80
chief executives also 408
chief executives among 49
chief executives came 221
chief executives come 277
chief executives down 101
chief executives during 451
chief executives even 46
chief executives ever 52
chief executives face 143
chief executives feel 118
chief executives felt 167
chief executives find 117
chief executives from 3016
chief executives have 7412
chief executives having 103
chief executives held 114
chief executives hold 119
chief executives into 222
chief executives know 143
chief executives left 40
chief executives like 768
chief executives made 201
chief executives make 255
chief executives meet 103
chief executives more 488
chief executives must 1060
chief executives need 350
chief executives only 149
chief executives over 688
chief executives play 111
chief executives rely 44
chief executives said 191
chief executives seek 139
chief executives seem 220
chief executives such 455
chief executives take 189
chief executives tend 437
chief executives think 215
chief executives took 70
chief executives used 156
chief executives want 89
chief executives were 4972
chief executives when 244
chief executives whom 44
chief executives will 1348
chief exegetical work 43
chief explanation lies 81
chief explanation must 57
chief fascination lies 47
chief fortresses were 99
chief government body 46
chief government from 48
chief government whip 1148
chief grievances were 253
chief highwayman said 83
chief historical fact 54
chief historical fame 54
chief historical work 372
chief immediately came 113
chief immediately made 100
chief immediately sent 195
chief immediately tied 114
chief immediately took 63
chief implements used 130
chief implements were 47
chief importance among 298
chief importance during 136
chief importance from 1918
chief importance here 255
chief importance lies 2078
chief importance must 74
chief importance were 177
chief importance when 74
chief importance will 118
chief impressions left 77
chief impressions were 71
chief inducement down 179
chief inducement held 86
chief industries have 58
chief industries here 45
chief industries were 545
chief influences acting 46
chief influences upon 379
chief influences were 210
chief informants were 133
chief information from 67
chief innovations were 181
chief inspectors were 84
chief inspiration came 172
chief inspiration from 1022
chief instrument made 48
chief instrument used 565
chief insurgents were 56
chief landowners used 46
chief landowners were 48
chief lieutenant during 152
chief lieutenant were 56
chief limitations upon 92
chief liturgical work 51
chief luminaries were 43
chief magistracy among 43
chief magistracy during 71
chief magistracy from 46
chief magistracy were 131
chief magistrate also 63
chief magistrate among 108
chief magistrate came 65
chief magistrate coming 52
chief magistrate dies 56
chief magistrate down 218
chief magistrate during 200
chief magistrate from 615
chief magistrate gave 68
chief magistrate have 127
chief magistrate having 89
chief magistrate here 49
chief magistrate into 100
chief magistrate made 81
chief magistrate more 103
chief magistrate must 227
chief magistrate only 154
chief magistrate over 396
chief magistrate said 174
chief magistrate seem 67
chief magistrate sent 43
chief magistrate there 455
chief magistrate took 101
chief magistrate upon 137
chief magistrate used 49
chief magistrate were 257
chief magistrate when 73
chief magistrate whom 120
chief magistrate will 309
chief mercantile city 74
chief mercantile town 108
chief ministerial post 62
chief negotiators from 73
chief negotiators were 410
chief newspapers during 45
chief newspapers were 78
chief objectives were 917
chief observation post 44
chief occupations during 92
chief occupations have 103
chief occupations here 41
chief occupations were 778
chief orchestral work 44
chief organizers were 126
chief peculiarity lies 325
chief performers were 197
chief personages from 58
chief personages upon 44
chief personages were 165
chief petitioners were 71
chief pharmacist mate 127
chief possessions were 125
chief principles laid 79
chief principles upon 110
chief principles were 133
chief productions were 252
chief professors have 120
chief programmer teams 879
chief proponents have 50
chief proponents were 283
chief prosecutor during 135
chief prosecutor from 47
chief prosecutor said 73
chief prosecutor were 66
chief publishers there 58
chief purchasers were 125
chief recipients were 100
chief regulative laws 50
chief regulatory body 92
chief relaxations from 40
chief relaxations were 119
chief remarkably tall 63
chief requisites were 46
chief resentment fell 57
chief residences were 43
chief resistance came 65
chief restraints upon 164
chief restriction upon 58
chief sacrifices were 44
chief safeguards from 44
chief scientific work 180
chief settlement bears 54
chief settlement upon 96
chief strategist karl 55
chief strongholds were 144
chief structural unit 89
chief structures were 51
chief substances used 186
chief successors were 54
chief suggestions were 48
chief superiority over 160
chief supporters among 274
chief supporters during 51
chief supporters from 67
chief supporters have 50
chief supporters here 49
chief supporters were 1754
chief sustenance from 256
chief techniques used 88
chief therapeutic tool 48
chief therapeutic uses 82
chief tormentors were 91
chief usefulness lies 144
child accustomed from 55
child activities such 61
child activities were 109
child adjustment have 49
child adjustment were 165
child allowances from 163
child allowances have 243
child allowances paid 200
child allowances were 1102
child allowances will 168
child anticipate what 48
child apparently born 66
child apparently died 48
child apparently well 40
child approaches reading 85
child approaches three 103
child appropriate ways 64
child attachment bond 107
child attachment during 44
child attachment have 42
child attributes life 107
child caregivers were 47
child characters from 110
child characters have 105
child characters were 169
child completely free 78
child completely from 169
child comprehend what 68
child considered some 81
child constantly asks 70
child constantly hears 46
child constructs meaning 60
child contracted polio 111
child convalescing from 93
child degenerate into 40
child dependency rate 73
child dependency ratio 1276
child determines what 265
child disappeared from 224
child disappeared into 160
