cadaverous creatures they 41
calibration facility for 182
calibration functions and 111
calibration functions are 307
calibration functions for 323
calibration hardware and 106
calibration interval and 111
calibration materials are 101
calibration materials for 104
calibration mixtures are 134
calibration obtained for 62
calibration obtained with 97
calibration problems and 308
calibration problems are 239
calibration problems can 41
calibration problems that 147
calibration problems with 148
calibration purposes and 743
calibration purposes are 146
calibration purposes but 113
calibration required for 103
calibration requires that 281
calibration routines and 82
calibration routines are 42
calibration routines for 85
calibration services and 223
calibration services are 83
calibration services for 268
calibration software and 129
calibration software that 190
calibration solutions and 624
calibration solutions are 731
calibration solutions can 121
calibration solutions for 285
calibration solutions with 178
calibration specimen and 41
calibration spectrum and 108
calibration standard and 1392
calibration standard are 44
calibration standard can 165
calibration standard for 1514
calibration standard may 52
calibration standard that 175
calibration standard was 443
calibration standard with 122
calibration strategy for 177
calibration suggests that 93
camouflage baseball cap 141
camouflage fatigues and 2784
camouflage fatigues that 570
camouflage fatigues with 427
camouflage materials and 132
camouflage overalls and 46
camouflage patterns and 217
camouflage patterns are 48
camouflage patterns for 66
camouflage patterns that 41
camouflage trousers and 514
camouflage uniforms and 1968
camouflage uniforms for 66
camouflage uniforms that 139
camouflage uniforms with 343
campaigned actively and 160
campaigned actively but 41
campaigned actively for 2919
campaigned actively with 40
campaigned ardently for 256
campaigned directly for 56
campaigned earnestly for 63
campaigned fiercely for 77
campaigned furiously for 89
campaigned mightily for 53
campaigned publicly for 214
campaigned unceasingly for 84
campaigned zealously for 60
campaigner opposite him 42
campground complete with 49
campground entrance and 181
candelabra primulas and 56
candidates accepted for 202
candidates actually had 52
candidates actually won 85
candidates admitted that 103
candidates annually for 54
candidates approved for 79
candidates asserted that 110
candidates attacked each 72
candidates balloted for 47
candidates believed that 483
candidates believed they 53
candidates campaign and 53
candidates campaign for 202
candidates captured all 68
candidates compared with 309
candidates competed for 1409
candidates competed with 162
candidates complain that 114
candidates complied with 44
candidates contending for 185
candidates contesting each 89
candidates contesting for 406
candidates declared for 59
candidates declared that 253
candidates destined for 43
candidates directly and 80
candidates directly for 56
candidates eligible for 825
candidates enrolled for 86
candidates examined and 50
candidates examined for 71
candidates examined was 51
candidates exceeded that 93
candidates expected that 42
candidates included two 95
candidates increased and 43
candidates indicate that 258
candidates insisted that 70
candidates intended for 41
candidates interact with 92
candidates involved and 51
candidates jockeyed for 85
candidates mentioned for 75
candidates mentioned that 42
candidates prepared for 281
candidates probably had 45
candidates promised that 142
candidates proposed and 365
candidates proposed are 47
candidates proposed for 769
candidates provided for 114
candidates provided that 101
candidates provided they 67
candidates qualifying for 157
candidates questions that 46
candidates received and 43
candidates received one 219
candidates received two 132
candidates register for 46
candidates rejected for 52
candidates reported for 45
candidates reported that 631
candidates required for 79
candidates returned are 105
candidates returned for 94
candidates screened out 50
candidates selected and 240
candidates selected are 122
candidates selected for 1686
candidates stressed that 112
candidates struggling for 51
candidates suggests that 545
candidates suitable for 478
candidates whenever they 72
candidates wherever they 151
candlewick bedspread and 155
cantilever brackets and 66
cantilever brackets are 50
canvassers reported that 91
capability accounts for 62
capability adequate for 71
capability analysis and 232
capability analysis are 51
capability analysis can 66
capability analysis for 137
capability approach and 468
capability approach are 53
capability approach can 198
capability approach does 106
capability approach for 70
capability approach has 198
capability approach with 67
capability combined with 508
capability compared with 388
capability decreases with 87
capability designed for 70
capability essential for 115
capability expansion and 46
capability increases and 55
capability increases with 228
capability indicate that 40
capability provided for 74
capability provided with 54
capability provides for 232
capability provides you 42
capability required for 1139
capability requires not 58
capability requires that 511
capability suggests that 373
capability suitable for 149
capacities adequate for 65
capacities combined with 133
capacities compared with 231
capacities designed for 42
capacities essential for 200
capacities increased and 41
capacities indicate that 204
capacities interact with 89
capacities involved are 65
capacities observed for 44
capacities obtained for 63
capacities obtained with 58
capacities provided for 72
capacities reported for 43
capacities required and 74
capacities required are 117
capacities required for 2433
capacities requires that 129
capacities suggests that 210
capacities suitable for 306
capacitive branches are 68
capacitive circuits and 107
capacitive circuits are 77
capacitive currents and 151
capacitive currents are 361
capacitive elements and 83
capacitive elements are 216
capacitive elements can 48
capacitive feedback and 89
capacitors designed for 262
capacitors intended for 61
capacitors required for 138
capacitors suitable for 217
capitalism accounts for 81
capitalism achieved its 55
capitalism believed that 152
capitalism coexisted with 62
capitalism combined with 415
capitalism compared with 147
capitalism depended for 40
capitalism develops and 253
capitalism develops its 42
capitalism dictates that 107
capitalism expanded and 122
capitalism explains why 70
capitalism exploits and 65
capitalism extended its 114
capitalism involves not 122
capitalism maintain that 57
capitalism operates and 42
capitalism possible and 50
capitalism produced and 49
capitalism produced its 42
capitalism produced new 40
capitalism produced not 45
capitalism produces and 98
capitalism produces its 144
capitalism produces not 40
capitalism provided for 70
capitalism provides for 90
capitalism remained far 58
capitalism required for 49
capitalism required new 46
capitalism required that 190
capitalism requires and 96
capitalism requires both 45
capitalism requires for 103
capitalism requires not 49
capitalism requires that 849
capitalism suggests that 597
capitalism survived and 62
capitalism survives and 50
capitalist activity and 200
capitalist activity has 65
capitalist activity that 140
capitalist activity was 136
capitalist advances all 51
capitalist appetite for 42
capitalist approach and 57
capitalist approach was 45
capitalist argument that 128
capitalist attitude and 52
capitalist authority and 82
capitalist believes that 201
capitalist breakdown and 46
capitalist business and 302
capitalist business has 41
capitalist business man 59
capitalist business men 72
capitalist business that 44
capitalist clothiers who 43
capitalist coalition and 74
capitalist collapse and 153
capitalist collapse was 58
capitalist combines and 74
capitalist commerce and 396
capitalist concepts and 73
capitalist concerns and 133
capitalist consumer and 47
capitalist critique and 51
capitalist cultural and 62
capitalist cultures and 93
capitalist direction and 110
capitalist dynamics and 152
capitalist dynamics that 110
capitalist dynamism and 43
capitalist economic and 2274
capitalist education and 72
capitalist elements and 1113
capitalist elements are 294
capitalist elements had 174
capitalist elements that 186
capitalist elements was 87
capitalist elements who 149
capitalist elements with 82
capitalist employer and 538
capitalist employer can 46
capitalist employer does 47
capitalist employer for 143
capitalist employer has 80
capitalist employer may 55
capitalist employer not 47
capitalist employer that 41
capitalist employer was 217
capitalist employer who 162
capitalist employer with 46
capitalist engineering and 112
capitalist evolution and 227
capitalist evolution are 63
capitalist evolution has 67
capitalist expansion and 2619
capitalist expansion are 165
capitalist expansion but 54
capitalist expansion can 84
capitalist expansion for 68
capitalist expansion had 141
capitalist expansion has 375
capitalist expansion may 61
capitalist expansion that 413
capitalist expansion was 404
capitalist expansion with 105
capitalist families and 100
capitalist families who 68
capitalist financial and 78
capitalist formation and 153
capitalist freedoms and 43
capitalist hegemony and 356
capitalist hegemony has 85
capitalist hegemony that 188
capitalist hegemony was 86
capitalist increases his 150
capitalist industry and 6094
capitalist industry are 111
capitalist industry but 46
capitalist industry can 89
capitalist industry did 52
capitalist industry for 95
capitalist industry had 269
capitalist industry has 240
capitalist industry than 70
capitalist industry that 226
capitalist industry was 715
capitalist industry with 100
capitalist interest and 143
capitalist interest was 101
capitalist investor and 44
capitalist landlord and 76
capitalist magnates and 165
capitalist magnates who 71
capitalist managers and 113
capitalist managers are 47
capitalist minority and 89
capitalist monetary and 92
capitalist monopoly and 188
capitalist morality and 108
capitalist movement and 111
capitalist movement can 53
capitalist movement has 94
capitalist movement that 127
capitalist movement was 43
capitalist obsession with 65
capitalist oriented and 85
capitalist paradigm and 56
capitalist partners and 56
capitalist policies and 223
capitalist policies that 173
capitalist politics and 229
capitalist politics that 47
capitalist practice and 286
capitalist practice that 41
capitalist pressure and 42
capitalist producer and 59
capitalist producer can 45
capitalist producer has 46
capitalist producer who 83
capitalist produces for 60
capitalist products and 57
capitalist progress and 197
capitalist progress was 89
capitalist property and 1171
capitalist property but 41
capitalist property had 40
capitalist property has 111
capitalist property was 144
capitalist property with 45
capitalist receives for 53
capitalist recovery and 48
capitalist relations and 2976
capitalist relations are 913
capitalist relations but 149
capitalist relations can 181
capitalist relations did 70
capitalist relations does 44
capitalist relations for 60
capitalist relations had 305
capitalist relations has 200
capitalist relations may 71
capitalist relations now 54
capitalist relations than 55
capitalist relations that 730
capitalist relations was 196
capitalist relations with 246
capitalist rhetoric and 139
capitalist squeezes out 41
capitalist strategy and 64
capitalist strategy for 114
capitalist strategy that 103
capitalist strategy was 49
capitalist struggle and 90
capitalist struggle for 186
capitalist tendency and 59
capitalist tradition and 93
capitalist ventures and 152
capitalist ventures that 44
capitalize expenses for 62
capitalize interest and 145
capitalize interest for 82
capitalize interest that 66
capitalizing interest and 55
cappuccino machines and 45
captivated everyone she 104
captivated everyone who 292
captivated everyone with 289
captivates everyone who 41
carbonated alkalies and 165
carbonated beverage and 519
carbonated beverage can 200
carbonated beverage may 291
carbonated beverage that 368
carbonated beverage was 104
carbonated beverage with 217
carbonated hydrogen gas 2494
carbonates decreases with 40
carbonates indicate that 145
carbonates suggests that 137
carburetor adjusted for 63
carburetor assembly and 198
carburetor assembly has 66
carburetor designed for 44
carburetor equipped with 81
carburetor overhaul and 48
carburetor overhaul kit 172
carburetor passages and 105
carburetor problems and 41
carcinogen exposure and 647
carcinogen treatment and 187
carcinomas accounting for 44
carcinomas compared with 484
carcinomas indicate that 43
carcinomas presenting with 91
carcinomas suggests that 250
cardholder liability for 180
caregivers believed that 198
caregivers compared with 83
caregivers identify and 42
caregivers indicate that 154
caregivers interact with 298
caregivers involved with 168
caregivers perceive that 131
caregivers reported being 51
caregivers reported that 1426
caregivers struggle with 121
caregivers suggests that 142
carelessly accepted that 105
carelessly adjusted that 169
carelessly answered that 252
carelessly asserted that 195
carelessly compiled and 78
carelessly composed and 75
carelessly confound this 42
carelessly confused with 113
carelessly designed and 86
carelessly examined and 47
carelessly executed and 162
carelessly executed than 54
carelessly executed that 147
carelessly inferred that 41
carelessly mentioned that 64
carelessly mistaken for 60
carelessly observed that 662
carelessly prepared and 265
carelessly prepared for 74
carelessly prepared that 40
carelessly produced and 55
carelessly provided for 112
carelessly reckoned him 212
carelessly remarked that 255
carelessly selected and 90
carelessly supposed that 66
carelessly tampered with 78
carelessly tendered him 83
caretakers interact with 47
caricature compared with 40
caricature likeness was 43
caricature suggests that 126
caricature voltaire has 40
caricature whatever they 83
carnivores suggests that 94
carpentering business was 56
carpenters hammered and 80
carpenters reported that 85
cartilages approach each 75
cartilages forwards and 117
cartilages outwards and 146
cartoonist depicted him 73
cartoonist suggests that 177
cartridges designed for 383
cartridges intended for 202
cartridges prepared for 51
cartridges required for 71
cartridges suitable for 159
caseworker believed that 41
caseworker reported that 290
casualties afforded too 73
casualties compared with 303
casualties exceeded one 61
casualties exceeded two 41
casualties included one 253
casualties included two 125
casualties increased and 147
casualties incurred and 68
casualties indicate that 102
casualties numbered one 123
casualties numbered two 63
casualties occurred and 109
casualties remained low 45
casualties reported for 54
casualties resulted and 57
casualties suffered and 255
casualties suffered that 49
casualties suffered was 40
casualties suggests that 127
catafalque prepared for 88
cataleptic condition for 44
cataleptic condition may 45
cataleptic rigidity and 103
catechisms designed for 44
catechisms prepared for 41
categories accounting for 429
categories accounts for 224
categories achieved and 67
categories actually are 55
categories adequate for 96
categories believed that 43
categories children use 44
categories coincide with 210
categories combined and 68
categories combined are 54
categories combined for 50
categories combined was 55
categories combined with 166
categories compared with 564
categories comprise all 46
categories conflict with 44
categories contrast with 55
categories describe how 43
categories designed for 236
categories distinct and 46
categories eligible for 444
categories employed and 120
categories employed are 400
categories employed for 269
categories essential for 83
categories examined are 45
categories excluded and 48
categories included all 76
categories included and 59
categories included are 276
categories included both 79
categories includes all 52
categories increased with 56
categories increases with 60
categories indicate how 53
categories indicate that 1094
categories indicating that 191
categories intended for 60
categories interact and 64
categories interact with 220
categories invented for 42
categories involved and 171
categories involved are 355
categories involved with 50
categories mentioned and 115
categories mentioned are 260
categories mentioned for 40
categories obviously are 55
categories possible for 61
categories probably are 44
categories proposed are 88
categories proposed for 159
categories provided and 50
categories provided are 81
categories provided for 526
categories provided that 145
categories qualifying for 57
categories relevant for 252
categories reported for 54
categories reported that 203
categories required for 601
categories requires that 307
categories reserved for 296
categories selected and 79
categories selected are 177
categories selected for 635
categories selected may 47
categories separate and 83
categories suggesting that 44
categories suggests that 2088
categories suitable for 454
categories targeted for 50
categories therefore are 97
categories underlying all 53
categories underlying them 45
categories utilized are 45
categories utilized for 64
categories whenever they 58
categorize children and 54
categorize children with 158
categorize patients and 80
categorize patients for 95
categorize patients who 53
categorize patients with 577
categorize problems and 51
categorizing patients and 92
categorizing patients for 53
categorizing patients with 136
categorizing questions and 42
categorizing students and 42
cavalierly informed that 40
cavalrymen equipped with 43
ceaselessly agitated for 74
ceaselessly annulled them 41
ceaselessly demanded that 96
ceaselessly occupied with 418
ceaselessly produced and 55
ceaselessly remember that 126
ceaselessly reminded that 94
ceaselessly struggling for 64
celebrated advocate and 138
celebrated advocate for 89
celebrated advocate who 40
celebrated american and 237
celebrated american poet 625
celebrated american who 42
celebrated ancestor had 40
celebrated ancestor sir 105
celebrated ancients are 151
celebrated annually and 142
celebrated annually for 514
celebrated annually with 958
celebrated aphorism that 166
celebrated argument for 360
celebrated argument has 44
celebrated argument that 340
celebrated argument with 48
celebrated artistic and 83
celebrated ascension day 105
celebrated assembly was 223
celebrated assertion that 660
celebrated authoress and 73
celebrated authoress with 54
celebrated bankrupt two 59
celebrated bastille day 452
celebrated birthdays and 756
celebrated birthdays with 133
celebrated botanist and 285
celebrated botanist who 55
celebrated campaign and 51
celebrated campaign for 45
celebrated capacity for 94
celebrated captains who 140
celebrated cardinal and 41
celebrated cartoons for 45
celebrated cathedral and 43
celebrated ceramist who 40
celebrated chemists and 45
celebrated churches and 52
celebrated cleopatra and 66
celebrated clinician and 53
celebrated coalition was 60
celebrated columbus day 257
celebrated communion and 45
celebrated communion with 276
celebrated composer and 563
celebrated composer for 52
celebrated composer had 70
celebrated composer was 91
celebrated composer who 68
celebrated conflict with 102
celebrated courtier and 62
celebrated cultural and 54
celebrated danseuse who 55
celebrated designer and 46
celebrated diplomat and 42
celebrated director and 73
celebrated disciple and 51
celebrated doctrine that 310
celebrated document are 50
celebrated document was 178
celebrated dramatic poet 429
celebrated economic and 45
celebrated educator and 60
celebrated elizabeth fry 41
celebrated essayist and 130
celebrated examples and 79
celebrated examples are 287
celebrated examples being 65
celebrated examples was 41
celebrated exploits had 49
celebrated explorer and 208
celebrated exponent was 53
celebrated favorite was 49
celebrated fifteenth and 68
celebrated fortress was 271
celebrated founders day 246
celebrated gardener and 41
celebrated generals and 84
celebrated generals had 47
celebrated generals who 44
celebrated geologist and 202
celebrated goldsmith and 78
celebrated hanukkah with 49
celebrated historian and 884
celebrated historian has 352
celebrated historian was 122
celebrated historian who 79
celebrated holidays and 482
celebrated holidays with 250
celebrated humanist and 100
celebrated humorist and 52
celebrated humorous poem 103
celebrated incident that 141
celebrated incident was 78
celebrated instance being 64
celebrated instance was 177
celebrated inventor and 119
celebrated kentucky and 72
celebrated lecturer and 94
celebrated literary and 624
celebrated literary man 338
celebrated literary men 411
celebrated locality for 83
celebrated magazine can 296
celebrated marksman was 99
celebrated marriages and 134
celebrated mechanic and 47
celebrated medicine for 44
celebrated medicine man 152
celebrated merchant and 88
celebrated merchant who 51
celebrated military and 125
celebrated military man 71
celebrated minister and 126
celebrated moralist and 47
celebrated mountain and 111
celebrated mountain man 93
celebrated mountain near 101
celebrated musicians and 487
celebrated musicians who 103
celebrated namesake and 41
celebrated novelist and 530
celebrated novelist was 85
celebrated novelist who 123
celebrated organist and 258
celebrated otherwise than 222
celebrated painters and 408
celebrated painters are 115
celebrated painters who 105
celebrated pamphlet was 72
celebrated passages are 218
celebrated passages that 112
celebrated passover and 294
celebrated passover with 540
celebrated penchant for 48
celebrated physician and 1853
celebrated physician had 55
celebrated physician has 91
celebrated physician sir 52
celebrated physician that 49
celebrated physician was 376
celebrated physician who 349
celebrated physician with 68
celebrated pictures and 318
celebrated pictures are 245
celebrated pictures for 57
celebrated pictures was 68
celebrated portrait and 172
celebrated preachers and 225
celebrated preachers are 63
celebrated prelates had 104
celebrated princess was 112
celebrated prisoner was 52
celebrated progress and 126
celebrated prophecy that 115
celebrated proposal for 95
celebrated provision for 110
celebrated publicly and 133
celebrated publicly for 93
celebrated publicly with 145
celebrated reformer and 114
celebrated reformer was 52
celebrated religious and 255
celebrated romances and 58
celebrated romantic poet 45
celebrated sanskrit poet 134
celebrated scholars and 362
celebrated scholars who 255
celebrated scottish poet 401
celebrated sculptor and 303
celebrated sculptor had 63
celebrated sculptor who 47
celebrated seminary for 55
celebrated sentence was 47
celebrated smuggler was 66
celebrated solemnly and 70
celebrated speeches was 79
celebrated staggering ale 83
celebrated stallions and 67
celebrated standard was 52
celebrated struggle with 56
celebrated tecumseh and 46
celebrated tecumseh was 66
celebrated theologians and 67
celebrated traveler and 148
celebrated triumphs with 48
celebrated violinist and 256
celebrated violinist was 49
celebrated violinist who 58
celebrated virtuoso and 58
celebrated vocalist and 44
celebrates bastille day 59
celebrates columbus day 48
celebrates cultural and 43
celebrates holidays and 43
celebration ceremony for 44
celebration combined with 45
celebration complete with 354
celebration prepared for 118
celebration suggests that 149
celestially provided with 40
cellophane accounts for 103
cellophane envelope and 96
cellophane membrane and 236
cellophane membrane that 91
cellophane membrane was 93
cellophane membrane with 45
cellophane packages and 61
cellophane wrappers and 203
cellophane wrappers that 48
cemeteries indicate that 198
cemeteries reserved for 181
cemeteries suggests that 311
censorship attempts and 53
censorship campaign was 61
censorship combined with 75
censorship concerns that 41
censorship controls and 59
censorship policies and 177
censorship policies that 118
censorship problems and 190
censorship problems are 49
censorship problems for 52
censorship problems that 147
censorship problems with 225
censorship rigorous and 43
censorship suggests that 74
centimeter circular mil 43
centimeter contains one 103
centimeter required for 49
centralist approach and 41
centralist policies and 73
centralist tradition and 44
centralist tradition was 42
centralize authority and 1733
centralize authority for 351
centralize controls and 59
centralize decisions and 91
centralize economic and 68
centralize functions and 44
centralize purchasing and 80
centralize services and 107
centralizing authority and 990
centralizing authority for 185
centralizing authority that 122
centralizing economic and 53
centralizing monarchy and 63
centralizing movement that 104
centralizing policies and 339
centralizing purchasing and 103
centralizing tendency and 172
centralizing tendency can 43
centralizing tendency has 204
centralizing tendency may 44
centralizing tendency that 305
centralizing tendency was 306
centrifuge designed for 69
centrifuge equipped with 1176
centrifuge suitable for 162
cerebellar activity and 47
cerebellar activity was 51
cerebellar arteries and 1492
cerebellar arteries are 1134
cerebellar arteries can 129
cerebellar arteries may 338
cerebellar arteries that 91
cerebellar arteries with 105
cerebellar circuits are 59
cerebellar cortical and 187
cerebellar cortices and 324
cerebellar cortices are 178
cerebellar deficits and 123
cerebellar deficits are 73
cerebellar disorder with 49
cerebellar evolution and 284
cerebellar functions and 119
cerebellar functions are 173
cerebellar herniation and 68
cerebellar impulses are 47
cerebellar infarcts are 112
cerebellar injuries due 228
cerebellar pathology and 40
cerebellar patients and 177
cerebellar peduncle and 3053
cerebellar peduncle are 490
cerebellar peduncle can 64
cerebellar peduncle fig 159
cerebellar peduncle has 92
cerebellar peduncle may 86
cerebellar peduncle that 96
cerebellar peduncle was 96
cerebellar peduncle with 94
cerebellar symptoms and 728
cerebellar symptoms are 426
cerebellar symptoms may 283
cerebellar syndrome and 387
cerebellar syndrome has 57
cerebellar syndrome may 96
cerebellar syndrome that 108
cerebellar syndrome with 211
cerebellum accounts for 63
cerebellum compared with 78
cerebellum connects with 57
cerebellum dorsally and 183
cerebellum indicate that 52
cerebellum performs its 44
cerebellum receives and 61
cerebellum receives both 45
cerebellum receives its 179
cerebellum suggests that 84
ceremonies attended its 45
ceremonies coincide with 46
ceremonies commence with 84
ceremonies compared with 44
ceremonies complete with 161
ceremonies concerning them 54
ceremonies conclude with 197
ceremonies continue for 155
ceremonies designed for 183
ceremonies displays with 79
ceremonies enjoined are 108
ceremonies indicate that 314
ceremonies intended for 69
ceremonies invented for 41
ceremonies involved with 137
ceremonies observed and 79
ceremonies observed are 73
ceremonies observed for 59
ceremonies observed with 101
ceremonies ordained for 76
ceremonies prepared for 50
ceremonies prevailing all 55
ceremonies provided for 108
ceremonies required for 174
ceremonies reserved for 247
ceremonies suggests that 238
ceremonies suitable for 95
ceremonies whenever they 59
ceremonies wherever she 86
ceremonious authority and 59
ceremonious civility and 52
ceremonious civility due 120
ceremonious courtesy and 56
ceremonious occasions and 65
ceremonious reception and 64
ceremonious reception was 52
ceremonious soldiers and 73
chancellor admitted that 203
chancellor answered her 86
chancellor answered that 84
chancellor asserted that 131
chancellor believed that 332
chancellor declared his 66
chancellor declared that 870
chancellor harangued both 44
chancellor informed him 64
chancellor informed them 43
chancellor insisted that 230
chancellor observed that 103
chancellor proposed that 72
chancellor received him 46
chancellor remarked that 97
chancellor reminded him 45
chancellor reported that 286
chaperoned wherever they 42
chaperones interact with 52
chaperones required for 44
chaplaincy services and 103
chaplaincy services for 129
characters accounts for 137
characters actually are 92
characters actually did 43
characters actually read 438
characters actually say 144
characters assemble for 47
characters assigned them 98
characters associate with 40
characters believed that 43
characters coincide with 138
characters combined with 342
characters comments that 48
characters compared with 457
characters complain that 144
characters complete with 83
characters concerns him 69
characters conclude that 88
characters confirms this 56
characters conflict with 58
characters confront and 70
characters confront each 225
characters confront one 119
characters connecting them 74
characters contrast with 167
characters converse with 130
characters convincing and 56
characters credible and 54
characters declares that 237
characters depicted and 153
characters depicted are 326
characters depicted with 99
characters describe her 46
characters describe him 49
characters designed and 51
characters designed for 170
characters destined for 101
characters developing and 44
characters directly and 90
characters disappear and 135
characters disappear with 42
characters discover and 47
characters discover that 800
characters discover they 40
characters distinct and 78
characters dominant and 42
characters employed are 210
characters employed for 181
characters entirely new 49
characters entitled them 53
characters equipped with 54
characters essential for 74
characters examined and 56
characters examined are 44
characters explains that 155
characters expressing them 40
characters identify with 113
characters increases with 50
characters indicate that 1865
characters indicating that 451
characters inhabiting his 43
characters inhabiting them 56
characters inhabiting this 77
characters intended for 119
characters interact and 221
characters interact with 1241
characters interest you 65
characters invented for 146
characters invested with 98
characters involved and 903
characters involved are 1122
characters involved but 70
characters involved can 60
characters involved had 62
characters involved may 62
characters involved that 71
characters involved with 329
characters likewise are 40
characters manifest this 45
characters mentioned and 102
characters mentioned are 429
characters mentioned for 48
characters observed and 45
characters observes that 98
characters obsessed with 193
characters perceive and 81
characters perceive them 52
characters populating his 41
characters possessing any 59
characters preceded and 88
characters probably are 53
characters produced are 46
characters produced with 42
characters proposed for 69
characters provided for 71
characters received and 49
characters received new 43
characters recorded for 43
characters recorded per 74
characters reflects his 56
characters rendered them 111
characters replaced with 105
characters required and 51
characters required for 933
characters required them 57
characters requires that 123
characters resemble each 198
characters resemble one 73
characters resemble real 50
characters resembling each 45
characters reserved for 140
characters resonate with 68
